ID;Geslacht;Leeftijd;Migratieachtergrond;RegioS;Perioden;Bevolking15JaarEnOuder_1;Totaal_2;Afgelopen4JaarVoortdurendWerkzaam_3;MeerDan3JaarWerkzaam_4;TussenDe2En3JaarWerkzaam_5;TussenDe1En2JaarWerkzaam_6;Tussen1MndEn1JaarWerkzaam_7;Totaal_8;MeerDan3JaarWerkzaam_9;TussenDe2En3JaarWerkzaam_10;TussenDe1En2JaarWerkzaam_11;Tussen1MndEn1JaarWerkzaam_12;NietWerkzaamAfgelopen4Jaar_13;k_1Maand_14;k_2Maanden_15;k_3Tot6Maanden_16;k_6MaandenTot1Jaar_17;k_1Tot2Jaar_18;k_2Tot3Jaar_19;k_3Tot4Jaar_20;k_4JaarEnLanger_21
4390;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Steenwijkerland;2014;35900;20600;15900;2300;1200;700;600;15300;700;1000;1100;1600;10900;400;300;700;500;1100;800;700;10900
4391;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Steenwijkerland;2015;36100;20900;15800;2400;1200;800;600;15300;700;900;1000;1600;11100;400;300;700;500;900;800;700;11100
4392;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2004;22500;12600;10100;1100;700;400;300;9900;400;600;600;900;7500;100;100;400;300;600;500;300;7500
4393;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2005;22500;12500;10000;1100;700;400;300;10000;400;600;600;1000;7500;100;100;400;300;700;500;400;7500
4394;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2006;22200;12400;9700;1100;700;400;400;9800;400;500;500;900;7500;100;100;300;200;700;500;400;7500
4395;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2007;22100;12400;9500;1200;700;500;500;9700;400;400;600;900;7400;200;100;300;300;500;500;400;7400
4396;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2008;22000;12500;9500;1200;800;600;500;9500;300;400;500;900;7300;200;100;300;200;500;400;400;7300
4397;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2009;21800;12300;9500;1200;800;500;400;9600;400;500;500;800;7400;200;200;400;300;500;400;300;7400
4398;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2010;21900;12400;9500;1300;800;400;400;9600;400;500;500;800;7400;100;100;300;300;600;400;300;7400
4399;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2011;21900;12300;9600;1200;700;400;400;9600;400;400;600;800;7400;100;100;300;300;500;500;300;7400
4400;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2012;21900;12200;9600;1100;700;500;300;9700;400;500;600;800;7400;200;100;400;300;600;400;400;7400
4401;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2013;21900;12000;9400;1200;700;400;300;9900;400;600;600;800;7600;100;100;300;300;600;500;400;7600
4402;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2014;21800;11900;9300;1100;700;400;400;9900;400;500;600;800;7600;100;100;300;300;500;500;400;7600
4403;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stein (L.);2015;21800;11800;9200;1200;600;400;400;10000;400;500;600;800;7700;200;100;300;300;500;400;400;7700
4404;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2004;49800;31800;25100;3100;1800;1100;700;18000;1000;1300;1400;2000;12400;300;300;1000;800;1500;1000;800;12400
4405;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2005;49900;31700;25100;3000;1800;1100;800;18200;800;1300;1300;2000;12700;300;300;900;800;1400;1000;800;12700
4406;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2006;50000;32100;24600;3100;2000;1200;1200;17900;1000;1300;1200;1900;12600;400;300;800;700;1500;900;800;12600
4407;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2007;50200;32500;24300;3200;2100;1500;1300;17700;1000;1200;1300;1800;12600;600;300;800;700;1200;1000;700;12600
4408;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2008;50700;33000;24600;3500;2200;1500;1100;17700;800;1200;1300;1900;12600;400;300;900;600;1300;800;800;12600
4409;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2009;50800;32700;24500;3700;2200;1400;900;18100;1100;1200;1300;1800;12700;500;300;900;800;1300;800;700;12700
4410;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2010;51100;32800;24700;3800;2100;1200;900;18300;1100;1300;1300;1800;12900;400;300;800;800;1400;900;700;12900
4411;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2011;51900;33500;25300;3900;2000;1300;1000;18400;1100;1200;1300;1700;13000;400;300;900;900;1200;900;700;13000
4412;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2012;52200;33300;25500;3600;1900;1300;900;18900;1100;1300;1300;1900;13200;400;300;1000;900;1400;900;800;13200
4413;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2013;52600;33100;25400;3600;2000;1200;900;19500;1200;1400;1500;1900;13500;400;300;900;1000;1600;1100;800;13500
4414;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2014;52700;33000;25400;3600;1900;1300;900;19700;1200;1500;1400;2000;13600;500;300;900;800;1600;1100;900;13600
4415;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Stichtse Vecht;2015;52900;33000;25200;3600;2000;1300;900;20000;1100;1400;1500;1900;14000;400;300;900;900;1400;1100;900;14000
4416;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2004;7500;4700;3800;400;200;200;100;2800;100;200;200;300;2000;0;0;100;100;200;100;100;2000
4417;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2005;7500;4700;3800;400;300;100;100;2800;100;200;200;300;2100;0;0;100;100;200;100;100;2100
4418;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2006;7500;4700;3700;400;200;200;200;2800;100;200;100;300;2000;0;0;200;100;200;100;100;2000
4419;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2007;7400;4700;3700;400;300;200;200;2700;100;100;200;300;2000;0;0;100;100;200;200;100;2000
4420;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2008;7400;4700;3700;400;300;200;200;2700;100;200;200;300;1900;100;0;100;100;200;100;100;1900
4421;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2009;7400;4700;3600;400;300;200;100;2700;100;200;200;300;2000;0;0;100;100;200;100;100;2000
4422;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2010;7400;4600;3600;400;300;200;100;2700;100;200;200;300;2000;0;0;100;100;200;100;100;2000
4423;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2011;7400;4700;3700;500;300;200;100;2700;100;200;200;300;2000;0;0;100;100;200;100;100;2000
4424;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2012;7400;4600;3700;500;200;200;100;2800;100;200;200;300;2000;100;0;100;100;200;100;100;2000
4425;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2013;7400;4600;3600;500;200;200;100;2800;100;200;200;300;2100;0;0;100;100;200;100;100;2100
4426;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2014;7500;4600;3700;400;200;200;100;2900;100;200;200;300;2100;0;0;100;100;200;100;100;2100
4427;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Strijen;2015;7600;4700;3700;400;200;200;100;2900;100;200;100;300;2200;0;0;100;100;200;100;100;2200
4428;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2004;66700;38700;30000;3900;2400;1400;900;28000;1200;1900;2000;3000;20000;400;600;1500;1100;2100;1300;1000;20000
4429;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2005;66800;38900;30300;3700;2300;1400;1100;27900;1200;1800;2000;3000;20000;500;500;1400;1000;1900;1500;1100;20000
4430;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2006;67000;39400;30100;3800;2500;1700;1300;27600;1200;1800;1700;2900;20100;600;500;1300;800;2100;1200;1200;20100
4431;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2007;67300;40400;30000;4100;2800;1900;1600;26900;900;1600;1800;2600;20000;500;400;1200;700;1700;1500;900;20000
4432;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2008;67500;40700;30200;4300;2800;1900;1500;26800;1100;1500;1800;2900;19600;700;500;1300;700;1600;1200;1200;19600
4433;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2009;67900;40200;30200;4300;2600;1900;1200;27700;1500;1700;1800;2700;19900;700;600;1500;900;1900;1100;1000;19900
4434;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2010;68200;40600;30600;4500;2600;1700;1200;27600;1300;1800;2000;2600;19900;600;500;1400;900;1900;1400;900;19900
4435;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2011;68500;40700;30900;4500;2400;1700;1200;27800;1300;1800;2000;2700;20000;700;600;1400;1000;1700;1400;1100;20000
4436;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2012;68800;40400;30900;4200;2400;1700;1100;28400;1400;1900;2000;2800;20300;700;600;1500;1000;1900;1300;1200;20300
4437;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2013;68900;39900;30700;4300;2400;1500;1000;29100;1500;2000;2100;2800;20700;600;600;1400;1000;2100;1500;1100;20700
4438;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2014;69200;39900;30700;4200;2300;1500;1200;29200;1400;1900;2100;2800;21000;600;700;1300;900;1900;1600;1300;21000
4439;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Súdwest-Fryslân;2015;69500;40300;30600;4300;2400;1700;1400;29100;1300;1800;1800;2800;21400;700;600;1300;900;1700;1300;1300;21400
4440;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2004;45700;25000;19600;2200;1500;1000;700;20700;800;1200;1200;2100;15400;300;400;1000;700;1400;900;800;15400
4441;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2005;45800;25200;19800;2200;1500;1000;800;20700;700;1200;1300;2000;15500;200;300;900;600;1500;1000;800;15500
4442;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2006;45900;25200;19400;2300;1600;1000;900;20700;800;1200;1200;2000;15600;300;300;700;600;1400;1000;800;15600
4443;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2007;46000;25600;19100;2400;1800;1200;1000;20400;800;1000;1200;1900;15500;400;300;800;500;1200;900;800;15500
4444;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2008;46100;25900;19300;2700;1700;1300;1000;20100;700;900;1200;1900;15400;400;300;800;600;1000;900;800;15400
4445;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2009;46000;25600;19000;2700;1800;1200;800;20500;900;1100;1100;1900;15500;400;400;800;700;1200;800;800;15500
4446;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2010;46100;25600;19200;2900;1700;1000;800;20500;700;1200;1300;1800;15500;300;300;700;600;1400;1000;700;15500
4447;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2011;46100;25700;19500;2800;1500;1100;800;20300;700;1000;1300;1800;15400;300;300;800;600;1100;1000;800;15400
4448;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2012;46200;25500;19700;2500;1500;1000;700;20700;800;1100;1200;1900;15700;300;300;700;700;1300;800;900;15700
4449;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2013;46300;25300;19500;2600;1500;900;700;21000;900;1100;1300;1700;16000;400;300;700;700;1300;1000;700;16000
4450;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2014;46300;25300;19600;2600;1500;900;700;21000;800;1200;1300;1800;15900;400;300;700;600;1300;1000;800;15900
4451;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terneuzen;2015;46500;25000;19400;2600;1300;1000;700;21500;900;1100;1400;1900;16300;400;300;700;700;1300;1000;900;16300
4452;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2004;4000;2300;1700;300;200;100;0;1600;100;200;200;200;1000;0;100;200;100;100;100;100;1000
4453;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2005;4000;2300;1700;300;200;100;0;1600;100;200;200;200;1100;0;0;100;100;100;100;100;1100
4454;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2006;4000;2400;1700;300;200;100;100;1600;100;100;200;200;1100;0;100;100;100;100;100;100;1100
4455;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2007;4000;2400;1700;300;200;100;100;1600;100;100;100;200;1100;0;0;100;0;100;100;100;1100
4456;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2008;4000;2400;1700;300;200;100;100;1600;100;100;100;200;1100;100;100;100;100;100;100;100;1100
4457;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2009;4000;2400;1700;300;200;100;100;1600;100;100;100;200;1000;100;100;100;100;100;100;100;1000
4458;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2010;4000;2400;1800;300;200;100;100;1600;100;100;200;200;1000;100;100;100;100;100;100;100;1000
4459;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2011;4000;2500;1800;300;200;100;100;1600;100;100;200;200;1000;100;100;100;100;100;100;0;1000
4460;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2012;4100;2500;1800;300;200;100;100;1600;100;100;200;200;1000;100;100;200;100;100;100;100;1000
4461;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2013;4100;2500;1800;300;200;100;100;1600;100;200;200;200;1000;100;100;200;100;100;100;100;1000
4462;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2014;4200;2500;1900;300;200;100;100;1700;100;200;200;200;1000;100;100;200;100;100;100;100;1000
4463;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Terschelling;2015;4300;2500;1900;300;200;100;100;1700;100;200;200;200;1000;100;100;200;100;100;100;100;1000
4464;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2004;11100;6700;5100;700;500;200;100;4400;300;400;400;500;2900;100;200;200;100;300;300;200;2900
4465;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2005;11100;6800;5200;700;400;300;100;4300;200;400;300;500;2900;100;200;300;100;300;200;200;2900
4466;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2006;11100;6800;5200;700;500;300;200;4200;200;300;300;500;2900;100;100;200;100;300;200;200;2900
4467;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2007;11100;6700;5000;800;500;300;200;4400;400;300;300;400;2900;100;100;400;100;300;200;200;2900
4468;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2008;11300;7100;5000;1000;500;300;200;4200;200;300;300;400;2900;100;100;200;100;300;200;200;2900
4469;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2009;11400;7100;5100;1100;500;300;200;4300;300;300;300;500;2900;100;200;200;100;300;200;200;2900
4470;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2010;11400;7100;5200;1000;400;300;100;4300;200;300;300;400;3000;100;200;200;100;300;200;200;3000
4471;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2011;11400;7100;5400;800;400;300;200;4300;200;300;300;400;3000;200;100;200;100;300;200;200;3000
4472;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2012;11500;7100;5500;800;400;300;100;4400;300;300;300;400;3000;200;200;200;100;300;200;200;3000
4473;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2013;11400;7000;5400;800;400;200;100;4500;300;400;300;400;3100;200;200;200;100;300;200;200;3100
4474;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2014;11500;7000;5500;800;400;200;100;4500;300;400;300;400;3100;200;200;300;100;300;200;200;3100
4475;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Texel;2015;11600;7100;5500;800;400;300;200;4500;300;400;300;400;3100;200;200;200;100;300;200;200;3100
4476;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2004;27300;17800;14300;1600;900;600;400;9600;400;600;700;1200;6700;200;200;600;400;800;500;400;6700
4477;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2005;27400;17700;14400;1500;900;500;400;9700;400;600;700;1200;6800;200;100;600;400;700;500;400;6800
4478;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2006;27800;18100;14300;1500;1000;700;600;9700;500;600;600;1000;6900;200;100;600;300;700;400;400;6900
4479;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2007;28200;18600;14200;1700;1100;800;700;9600;400;600;700;1000;6900;300;200;500;300;700;500;300;6900
4480;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2008;28400;18700;14200;1900;1200;800;600;9700;400;600;700;1100;6900;200;200;500;300;600;500;400;6900
4481;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2009;28700;18600;14200;2000;1100;800;500;10100;600;600;700;1100;7100;300;200;600;400;700;400;400;7100
4482;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2010;28800;18800;14400;2100;1100;700;500;10100;500;700;800;1100;7100;200;200;600;400;800;500;400;7100
4483;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2011;28800;18900;14500;2000;1100;700;500;9900;500;600;700;1000;7100;200;200;500;400;600;500;400;7100
4484;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2012;29100;18800;14600;2000;1000;700;500;10200;600;600;700;1200;7200;200;200;600;500;700;400;400;7200
4485;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2013;29200;18800;14600;2000;1100;700;500;10400;600;700;600;1100;7400;200;200;600;400;800;500;400;7400
4486;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2014;29300;18700;14700;1900;1000;600;500;10600;500;700;700;1100;7400;200;200;500;400;800;600;400;7400
4487;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Teylingen;2015;29700;19100;14800;1900;1000;800;600;10700;600;600;700;1100;7600;200;200;600;400;600;500;500;7600
4488;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2004;19300;11300;8800;1100;700;500;300;7900;400;500;500;1000;5600;100;200;400;300;600;400;300;5600
4489;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2005;19500;11600;9000;1100;700;500;300;8000;300;500;500;1000;5600;100;200;400;200;600;400;300;5600
4490;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2006;19800;11900;9200;1100;700;500;400;7800;300;400;500;1000;5700;200;200;400;200;500;400;300;5700
4491;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2007;19900;12200;9200;1200;800;600;500;7800;300;400;500;900;5600;200;200;300;300;500;300;300;5600
4492;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2008;20000;12300;9300;1200;800;600;400;7700;300;400;500;900;5600;200;200;400;200;600;300;300;5600
4493;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2009;20100;12200;9300;1200;800;500;400;7900;400;500;600;800;5700;200;200;400;300;500;400;300;5700
4494;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2010;20300;12300;9400;1300;800;500;300;8000;400;500;600;900;5700;200;200;400;200;600;400;300;5700
4495;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2011;20400;12400;9500;1300;800;500;400;8000;400;500;500;900;5700;200;200;400;300;500;400;300;5700
4496;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2012;20400;12300;9500;1300;700;500;300;8100;400;500;600;900;5800;200;100;400;300;600;400;300;5800
4497;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2013;20400;12300;9400;1200;800;500;400;8200;400;500;500;900;5800;200;200;300;300;600;400;300;5800
4498;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2014;20500;12300;9500;1300;700;500;400;8200;400;500;600;900;5900;200;200;400;300;500;400;400;5900
4499;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tholen;2015;20600;12300;9400;1300;700;500;400;8300;400;500;600;900;6000;200;200;400;300;500;400;400;6000
4500;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2004;32100;19400;15000;2000;1200;700;400;12700;600;1000;1000;1600;8500;200;300;700;500;1100;700;500;8500
4501;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2005;32500;19700;15200;2000;1200;700;600;12800;600;900;1000;1600;8700;200;300;600;500;1100;800;600;8700
4502;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2006;32800;20400;15100;2000;1400;1000;800;12400;600;800;900;1500;8700;300;300;600;400;900;600;500;8700
4503;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2007;32900;20800;15000;2200;1500;1100;900;12100;500;700;800;1400;8600;300;200;600;400;800;600;500;8600
4504;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2008;33000;20900;15100;2300;1600;1100;800;12100;500;700;800;1500;8600;300;300;600;500;800;600;500;8600
4505;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2009;33200;20600;15100;2400;1400;1000;600;12600;800;800;800;1400;8700;400;300;700;600;900;500;500;8700
4506;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2010;33300;20500;15200;2400;1400;800;600;12800;700;1000;1000;1400;8800;300;300;700;600;1100;700;500;8800
4507;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2011;33700;20700;15500;2500;1300;900;600;12900;700;800;1100;1400;8900;300;300;700;600;900;800;500;8900
4508;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2012;34000;20500;15600;2300;1300;800;600;13500;700;1000;1000;1500;9200;300;300;700;600;1100;600;700;9200
4509;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2013;34200;20200;15200;2300;1300;800;600;14000;800;1000;1100;1500;9500;300;300;700;600;1100;800;600;9500
4510;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2014;34200;20000;15100;2200;1200;800;700;14200;800;1000;1100;1600;9700;300;300;700;600;1100;800;700;9700
4511;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tiel;2015;34300;20200;14900;2200;1300;900;700;14100;700;900;1000;1700;9900;300;300;700;600;1000;800;700;9900
4512;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2004;164700;97900;72300;12200;7100;3800;2500;66800;3700;5300;5300;7100;45500;1400;1300;4300;3200;5300;3400;2600;45500
4513;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2005;166400;99300;73200;12000;7000;4200;2900;67100;3400;4900;5400;7300;46100;1400;1400;4100;3100;4900;3500;2700;46100
4514;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2006;167800;101900;72500;12700;7800;5100;3900;65800;3300;4300;4800;7200;46200;1600;1100;3600;2500;5000;3100;2700;46200
4515;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2007;168700;104400;72200;13600;8400;5700;4400;64400;3100;4000;4800;7100;45500;2000;1200;3600;2300;4100;3200;2400;45500
4516;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2008;170000;106000;73200;14100;8700;5900;4100;64000;3300;4200;4800;7100;44600;2100;1400;3900;2600;4100;2700;2500;44600
4517;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2009;171400;104300;73300;14500;8200;5300;3000;67000;4500;5000;5200;7000;45300;2300;1600;4300;3500;5200;2800;2100;45300
4518;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2010;172500;105300;74400;15000;8200;4700;3000;67300;4000;5300;5600;7000;45400;1700;1500;4100;3200;5600;3500;2300;45400
4519;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2011;173900;106800;75500;15200;8000;4800;3300;67100;3800;4900;5800;7100;45500;1800;1400;3900;3300;4800;3700;2600;45500
4520;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2012;174900;105500;75200;14500;7800;4900;3000;69400;4300;5300;5700;7800;46400;1700;1500;4100;3900;5500;3400;3100;46400
4521;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2013;177000;105100;74800;14500;8000;4600;3200;71900;4500;5900;6100;7600;47700;1800;1400;4100;3800;6300;4100;2800;47700
4522;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2014;178600;106100;75100;14800;7900;4900;3300;72500;4000;5700;6300;8000;48500;2000;1400;3800;3300;5900;4300;3300;48500
4523;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tilburg;2015;180100;106900;74900;14900;8200;5200;3800;73200;4100;5100;5900;8100;49800;2100;1300;3800;3400;5200;4000;3500;49800
4524;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tubbergen;2004;15800;10100;8200;800;500;400;300;5600;300;300;400;700;4000;100;100;400;200;400;300;200;4000
4525;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tubbergen;2005;15900;10300;8300;800;600;400;300;5600;200;300;400;700;4000;100;100;300;200;400;300;200;4000
4526;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tubbergen;2006;16100;10700;8300;900;600;500;400;5400;200;300;300;600;4000;200;100;300;100;400;300;200;4000
4527;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tubbergen;2007;16200;11000;8400;900;700;500;400;5300;200;300;300;600;3900;100;100;300;100;300;200;200;3900
4528;Totaal mannen en vrouwen;Totaal;Totaal migratieachtergrond;Tubbergen;2008;16400;11200;8600;1000;700;600;400;5300;200;300;300;600;3900;100;100;300;100;400;200;200;3900
