ID;Functions;Financing;Periods;HealthCareExpenditure_1
731;HC32: Day cases long-term nursing care;HF12: Compulsory contributory schemes;2023;242.0
732;HC32: Day cases long-term nursing care;HF121a: Long-term care insurance;2021;122.0
733;HC32: Day cases long-term nursing care;HF121a: Long-term care insurance;2022;135.0
734;HC32: Day cases long-term nursing care;HF121a: Long-term care insurance;2023;147.0
735;HC32: Day cases long-term nursing care;HF121b: Health Insurance Fund;2021;
736;HC32: Day cases long-term nursing care;HF121b: Health Insurance Fund;2022;
737;HC32: Day cases long-term nursing care;HF121b: Health Insurance Fund;2023;
738;HC32: Day cases long-term nursing care;HF122: Compulsory private insurance;2021;82.0
739;HC32: Day cases long-term nursing care;HF122: Compulsory private insurance;2022;84.0
740;HC32: Day cases long-term nursing care;HF122: Compulsory private insurance;2023;95.0
741;HC32: Day cases long-term nursing care;Voluntary schemes (incl. OOP);2021;10.0
742;HC32: Day cases long-term nursing care;Voluntary schemes (incl. OOP);2022;11.0
743;HC32: Day cases long-term nursing care;Voluntary schemes (incl. OOP);2023;11.0
744;HC32: Day cases long-term nursing care;HF2: Voluntary schemes;2021;0.0
745;HC32: Day cases long-term nursing care;HF2: Voluntary schemes;2022;0.0
746;HC32: Day cases long-term nursing care;HF2: Voluntary schemes;2023;0.0
747;HC32: Day cases long-term nursing care;HF21: Voluntary health insurance schemes;2021;0.0
748;HC32: Day cases long-term nursing care;HF21: Voluntary health insurance schemes;2022;0.0
749;HC32: Day cases long-term nursing care;HF21: Voluntary health insurance schemes;2023;0.0
750;HC32: Day cases long-term nursing care;HF22: Financing schemes NPISH;2021;0.0
751;HC32: Day cases long-term nursing care;HF22: Financing schemes NPISH;2022;0.0
752;HC32: Day cases long-term nursing care;HF22: Financing schemes NPISH;2023;0.0
753;HC32: Day cases long-term nursing care;HF23: Enterprise financing schemes;2021;0.0
754;HC32: Day cases long-term nursing care;HF23: Enterprise financing schemes;2022;0.0
755;HC32: Day cases long-term nursing care;HF23: Enterprise financing schemes;2023;0.0
756;HC32: Day cases long-term nursing care;HF3: Household out-of-pocket payments;2021;10.0
757;HC32: Day cases long-term nursing care;HF3: Household out-of-pocket payments;2022;11.0
758;HC32: Day cases long-term nursing care;HF3: Household out-of-pocket payments;2023;11.0
759;HC32: Day cases long-term nursing care;HF31: Out-of-pocket excl cost sharing;2021;0.0
760;HC32: Day cases long-term nursing care;HF31: Out-of-pocket excl cost sharing;2022;0.0
761;HC32: Day cases long-term nursing care;HF31: Out-of-pocket excl cost sharing;2023;0.0
762;HC32: Day cases long-term nursing care;HF32: Cost sharing;2021;10.0
763;HC32: Day cases long-term nursing care;HF32: Cost sharing;2022;11.0
764;HC32: Day cases long-term nursing care;HF32: Cost sharing;2023;11.0
765;HC33: Outpatient long-term care (health);Total financing of residents;2021;232.0
766;HC33: Outpatient long-term care (health);Total financing of residents;2022;248.0
767;HC33: Outpatient long-term care (health);Total financing of residents;2023;279.0
768;HC33: Outpatient long-term care (health);HF1: Government, comp. contr. schemes;2021;224.0
769;HC33: Outpatient long-term care (health);HF1: Government, comp. contr. schemes;2022;240.0
770;HC33: Outpatient long-term care (health);HF1: Government, comp. contr. schemes;2023;270.0
771;HC33: Outpatient long-term care (health);HF11: Government schemes;2021;11.0
772;HC33: Outpatient long-term care (health);HF11: Government schemes;2022;15.0
773;HC33: Outpatient long-term care (health);HF11: Government schemes;2023;16.0
774;HC33: Outpatient long-term care (health);HF12: Compulsory contributory schemes;2021;213.0
775;HC33: Outpatient long-term care (health);HF12: Compulsory contributory schemes;2022;225.0
776;HC33: Outpatient long-term care (health);HF12: Compulsory contributory schemes;2023;254.0
777;HC33: Outpatient long-term care (health);HF121a: Long-term care insurance;2021;81.0
778;HC33: Outpatient long-term care (health);HF121a: Long-term care insurance;2022;81.0
779;HC33: Outpatient long-term care (health);HF121a: Long-term care insurance;2023;92.0
780;HC33: Outpatient long-term care (health);HF121b: Health Insurance Fund;2021;
781;HC33: Outpatient long-term care (health);HF121b: Health Insurance Fund;2022;
782;HC33: Outpatient long-term care (health);HF121b: Health Insurance Fund;2023;
783;HC33: Outpatient long-term care (health);HF122: Compulsory private insurance;2021;131.0
784;HC33: Outpatient long-term care (health);HF122: Compulsory private insurance;2022;143.0
785;HC33: Outpatient long-term care (health);HF122: Compulsory private insurance;2023;162.0
786;HC33: Outpatient long-term care (health);Voluntary schemes (incl. OOP);2021;8.0
787;HC33: Outpatient long-term care (health);Voluntary schemes (incl. OOP);2022;8.0
788;HC33: Outpatient long-term care (health);Voluntary schemes (incl. OOP);2023;9.0
789;HC33: Outpatient long-term care (health);HF2: Voluntary schemes;2021;0.0
790;HC33: Outpatient long-term care (health);HF2: Voluntary schemes;2022;0.0
791;HC33: Outpatient long-term care (health);HF2: Voluntary schemes;2023;0.0
792;HC33: Outpatient long-term care (health);HF21: Voluntary health insurance schemes;2021;0.0
793;HC33: Outpatient long-term care (health);HF21: Voluntary health insurance schemes;2022;0.0
794;HC33: Outpatient long-term care (health);HF21: Voluntary health insurance schemes;2023;0.0
795;HC33: Outpatient long-term care (health);HF22: Financing schemes NPISH;2021;0.0
796;HC33: Outpatient long-term care (health);HF22: Financing schemes NPISH;2022;0.0
797;HC33: Outpatient long-term care (health);HF22: Financing schemes NPISH;2023;0.0
798;HC33: Outpatient long-term care (health);HF23: Enterprise financing schemes;2021;0.0
799;HC33: Outpatient long-term care (health);HF23: Enterprise financing schemes;2022;0.0
800;HC33: Outpatient long-term care (health);HF23: Enterprise financing schemes;2023;0.0
801;HC33: Outpatient long-term care (health);HF3: Household out-of-pocket payments;2021;8.0
802;HC33: Outpatient long-term care (health);HF3: Household out-of-pocket payments;2022;8.0
803;HC33: Outpatient long-term care (health);HF3: Household out-of-pocket payments;2023;9.0
804;HC33: Outpatient long-term care (health);HF31: Out-of-pocket excl cost sharing;2021;0.0
805;HC33: Outpatient long-term care (health);HF31: Out-of-pocket excl cost sharing;2022;0.0
806;HC33: Outpatient long-term care (health);HF31: Out-of-pocket excl cost sharing;2023;0.0
807;HC33: Outpatient long-term care (health);HF32: Cost sharing;2021;8.0
808;HC33: Outpatient long-term care (health);HF32: Cost sharing;2022;8.0
809;HC33: Outpatient long-term care (health);HF32: Cost sharing;2023;9.0
810;HC34: Long-term nursing care: home care;Total financing of residents;2021;6227.0
811;HC34: Long-term nursing care: home care;Total financing of residents;2022;6478.0
812;HC34: Long-term nursing care: home care;Total financing of residents;2023;6953.0
813;HC34: Long-term nursing care: home care;HF1: Government, comp. contr. schemes;2021;6157.0
814;HC34: Long-term nursing care: home care;HF1: Government, comp. contr. schemes;2022;6392.0
815;HC34: Long-term nursing care: home care;HF1: Government, comp. contr. schemes;2023;6862.0
816;HC34: Long-term nursing care: home care;HF11: Government schemes;2021;131.0
817;HC34: Long-term nursing care: home care;HF11: Government schemes;2022;76.0
818;HC34: Long-term nursing care: home care;HF11: Government schemes;2023;78.0
819;HC34: Long-term nursing care: home care;HF12: Compulsory contributory schemes;2021;6026.0
820;HC34: Long-term nursing care: home care;HF12: Compulsory contributory schemes;2022;6316.0
821;HC34: Long-term nursing care: home care;HF12: Compulsory contributory schemes;2023;6784.0
822;HC34: Long-term nursing care: home care;HF121a: Long-term care insurance;2021;2716.0
823;HC34: Long-term nursing care: home care;HF121a: Long-term care insurance;2022;3258.0
824;HC34: Long-term nursing care: home care;HF121a: Long-term care insurance;2023;3612.0
825;HC34: Long-term nursing care: home care;HF121b: Health Insurance Fund;2021;
826;HC34: Long-term nursing care: home care;HF121b: Health Insurance Fund;2022;
827;HC34: Long-term nursing care: home care;HF121b: Health Insurance Fund;2023;
828;HC34: Long-term nursing care: home care;HF122: Compulsory private insurance;2021;3310.0
829;HC34: Long-term nursing care: home care;HF122: Compulsory private insurance;2022;3058.0
830;HC34: Long-term nursing care: home care;HF122: Compulsory private insurance;2023;3172.0
831;HC34: Long-term nursing care: home care;Voluntary schemes (incl. OOP);2021;70.0
832;HC34: Long-term nursing care: home care;Voluntary schemes (incl. OOP);2022;86.0
833;HC34: Long-term nursing care: home care;Voluntary schemes (incl. OOP);2023;91.0
834;HC34: Long-term nursing care: home care;HF2: Voluntary schemes;2021;0.0
835;HC34: Long-term nursing care: home care;HF2: Voluntary schemes;2022;0.0
836;HC34: Long-term nursing care: home care;HF2: Voluntary schemes;2023;0.0
837;HC34: Long-term nursing care: home care;HF21: Voluntary health insurance schemes;2021;0.0
838;HC34: Long-term nursing care: home care;HF21: Voluntary health insurance schemes;2022;0.0
839;HC34: Long-term nursing care: home care;HF21: Voluntary health insurance schemes;2023;0.0
840;HC34: Long-term nursing care: home care;HF22: Financing schemes NPISH;2021;0.0
841;HC34: Long-term nursing care: home care;HF22: Financing schemes NPISH;2022;0.0
842;HC34: Long-term nursing care: home care;HF22: Financing schemes NPISH;2023;0.0
843;HC34: Long-term nursing care: home care;HF23: Enterprise financing schemes;2021;0.0
844;HC34: Long-term nursing care: home care;HF23: Enterprise financing schemes;2022;0.0
845;HC34: Long-term nursing care: home care;HF23: Enterprise financing schemes;2023;0.0
846;HC34: Long-term nursing care: home care;HF3: Household out-of-pocket payments;2021;70.0
847;HC34: Long-term nursing care: home care;HF3: Household out-of-pocket payments;2022;86.0
848;HC34: Long-term nursing care: home care;HF3: Household out-of-pocket payments;2023;91.0
849;HC34: Long-term nursing care: home care;HF31: Out-of-pocket excl cost sharing;2021;0.0
850;HC34: Long-term nursing care: home care;HF31: Out-of-pocket excl cost sharing;2022;0.0
851;HC34: Long-term nursing care: home care;HF31: Out-of-pocket excl cost sharing;2023;0.0
852;HC34: Long-term nursing care: home care;HF32: Cost sharing;2021;70.0
853;HC34: Long-term nursing care: home care;HF32: Cost sharing;2022;86.0
854;HC34: Long-term nursing care: home care;HF32: Cost sharing;2023;91.0
855;HC4: Ancillary services;Total financing of residents;2021;951.0
856;HC4: Ancillary services;Total financing of residents;2022;975.0
857;HC4: Ancillary services;Total financing of residents;2023;1130.0
858;HC4: Ancillary services;HF1: Government, comp. contr. schemes;2021;895.0
859;HC4: Ancillary services;HF1: Government, comp. contr. schemes;2022;918.0
860;HC4: Ancillary services;HF1: Government, comp. contr. schemes;2023;1071.0
861;HC4: Ancillary services;HF11: Government schemes;2021;2.0
862;HC4: Ancillary services;HF11: Government schemes;2022;0.0
863;HC4: Ancillary services;HF11: Government schemes;2023;0.0
864;HC4: Ancillary services;HF12: Compulsory contributory schemes;2021;893.0
865;HC4: Ancillary services;HF12: Compulsory contributory schemes;2022;918.0
866;HC4: Ancillary services;HF12: Compulsory contributory schemes;2023;1071.0
867;HC4: Ancillary services;HF121a: Long-term care insurance;2021;0.0
868;HC4: Ancillary services;HF121a: Long-term care insurance;2022;0.0
869;HC4: Ancillary services;HF121a: Long-term care insurance;2023;0.0
870;HC4: Ancillary services;HF121b: Health Insurance Fund;2021;
871;HC4: Ancillary services;HF121b: Health Insurance Fund;2022;
872;HC4: Ancillary services;HF121b: Health Insurance Fund;2023;
873;HC4: Ancillary services;HF122: Compulsory private insurance;2021;893.0
874;HC4: Ancillary services;HF122: Compulsory private insurance;2022;918.0
875;HC4: Ancillary services;HF122: Compulsory private insurance;2023;1071.0
876;HC4: Ancillary services;Voluntary schemes (incl. OOP);2021;56.0
877;HC4: Ancillary services;Voluntary schemes (incl. OOP);2022;57.0
878;HC4: Ancillary services;Voluntary schemes (incl. OOP);2023;60.0
879;HC4: Ancillary services;HF2: Voluntary schemes;2021;3.0
880;HC4: Ancillary services;HF2: Voluntary schemes;2022;3.0
881;HC4: Ancillary services;HF2: Voluntary schemes;2023;3.0
882;HC4: Ancillary services;HF21: Voluntary health insurance schemes;2021;3.0
883;HC4: Ancillary services;HF21: Voluntary health insurance schemes;2022;3.0
884;HC4: Ancillary services;HF21: Voluntary health insurance schemes;2023;3.0
885;HC4: Ancillary services;HF22: Financing schemes NPISH;2021;0.0
886;HC4: Ancillary services;HF22: Financing schemes NPISH;2022;0.0
887;HC4: Ancillary services;HF22: Financing schemes NPISH;2023;0.0
888;HC4: Ancillary services;HF23: Enterprise financing schemes;2021;0.0
889;HC4: Ancillary services;HF23: Enterprise financing schemes;2022;0.0
890;HC4: Ancillary services;HF23: Enterprise financing schemes;2023;0.0
891;HC4: Ancillary services;HF3: Household out-of-pocket payments;2021;53.0
892;HC4: Ancillary services;HF3: Household out-of-pocket payments;2022;54.0
893;HC4: Ancillary services;HF3: Household out-of-pocket payments;2023;57.0
894;HC4: Ancillary services;HF31: Out-of-pocket excl cost sharing;2021;0.0
895;HC4: Ancillary services;HF31: Out-of-pocket excl cost sharing;2022;0.0
896;HC4: Ancillary services;HF31: Out-of-pocket excl cost sharing;2023;0.0
897;HC4: Ancillary services;HF32: Cost sharing;2021;53.0
898;HC4: Ancillary services;HF32: Cost sharing;2022;54.0
899;HC4: Ancillary services;HF32: Cost sharing;2023;57.0
900;HC41: Laboratory services;Total financing of residents;2021;69.0
901;HC41: Laboratory services;Total financing of residents;2022;69.0
902;HC41: Laboratory services;Total financing of residents;2023;74.0
903;HC41: Laboratory services;HF1: Government, comp. contr. schemes;2021;64.0
904;HC41: Laboratory services;HF1: Government, comp. contr. schemes;2022;64.0
905;HC41: Laboratory services;HF1: Government, comp. contr. schemes;2023;69.0
906;HC41: Laboratory services;HF11: Government schemes;2021;0.0
907;HC41: Laboratory services;HF11: Government schemes;2022;0.0
908;HC41: Laboratory services;HF11: Government schemes;2023;0.0
909;HC41: Laboratory services;HF12: Compulsory contributory schemes;2021;64.0
910;HC41: Laboratory services;HF12: Compulsory contributory schemes;2022;64.0
911;HC41: Laboratory services;HF12: Compulsory contributory schemes;2023;69.0
912;HC41: Laboratory services;HF121a: Long-term care insurance;2021;0.0
913;HC41: Laboratory services;HF121a: Long-term care insurance;2022;0.0
914;HC41: Laboratory services;HF121a: Long-term care insurance;2023;0.0
915;HC41: Laboratory services;HF121b: Health Insurance Fund;2021;
916;HC41: Laboratory services;HF121b: Health Insurance Fund;2022;
917;HC41: Laboratory services;HF121b: Health Insurance Fund;2023;
918;HC41: Laboratory services;HF122: Compulsory private insurance;2021;64.0
919;HC41: Laboratory services;HF122: Compulsory private insurance;2022;64.0
920;HC41: Laboratory services;HF122: Compulsory private insurance;2023;69.0
921;HC41: Laboratory services;Voluntary schemes (incl. OOP);2021;5.0
922;HC41: Laboratory services;Voluntary schemes (incl. OOP);2022;5.0
923;HC41: Laboratory services;Voluntary schemes (incl. OOP);2023;5.0
924;HC41: Laboratory services;HF2: Voluntary schemes;2021;0.0
925;HC41: Laboratory services;HF2: Voluntary schemes;2022;0.0
926;HC41: Laboratory services;HF2: Voluntary schemes;2023;0.0
927;HC41: Laboratory services;HF21: Voluntary health insurance schemes;2021;0.0
928;HC41: Laboratory services;HF21: Voluntary health insurance schemes;2022;0.0
929;HC41: Laboratory services;HF21: Voluntary health insurance schemes;2023;0.0
930;HC41: Laboratory services;HF22: Financing schemes NPISH;2021;0.0
931;HC41: Laboratory services;HF22: Financing schemes NPISH;2022;0.0
932;HC41: Laboratory services;HF22: Financing schemes NPISH;2023;0.0
933;HC41: Laboratory services;HF23: Enterprise financing schemes;2021;0.0
934;HC41: Laboratory services;HF23: Enterprise financing schemes;2022;0.0
935;HC41: Laboratory services;HF23: Enterprise financing schemes;2023;0.0
936;HC41: Laboratory services;HF3: Household out-of-pocket payments;2021;5.0
937;HC41: Laboratory services;HF3: Household out-of-pocket payments;2022;5.0
938;HC41: Laboratory services;HF3: Household out-of-pocket payments;2023;5.0
939;HC41: Laboratory services;HF31: Out-of-pocket excl cost sharing;2021;0.0
940;HC41: Laboratory services;HF31: Out-of-pocket excl cost sharing;2022;0.0
941;HC41: Laboratory services;HF31: Out-of-pocket excl cost sharing;2023;0.0
942;HC41: Laboratory services;HF32: Cost sharing;2021;5.0
943;HC41: Laboratory services;HF32: Cost sharing;2022;5.0
944;HC41: Laboratory services;HF32: Cost sharing;2023;5.0
945;HC42: Imaging diagnosis;Total financing of residents;2021;0.0
946;HC42: Imaging diagnosis;Total financing of residents;2022;0.0
947;HC42: Imaging diagnosis;Total financing of residents;2023;0.0
948;HC42: Imaging diagnosis;HF1: Government, comp. contr. schemes;2021;0.0
949;HC42: Imaging diagnosis;HF1: Government, comp. contr. schemes;2022;0.0
950;HC42: Imaging diagnosis;HF1: Government, comp. contr. schemes;2023;0.0
951;HC42: Imaging diagnosis;HF11: Government schemes;2021;0.0
952;HC42: Imaging diagnosis;HF11: Government schemes;2022;0.0
953;HC42: Imaging diagnosis;HF11: Government schemes;2023;0.0
954;HC42: Imaging diagnosis;HF12: Compulsory contributory schemes;2021;0.0
955;HC42: Imaging diagnosis;HF12: Compulsory contributory schemes;2022;0.0
956;HC42: Imaging diagnosis;HF12: Compulsory contributory schemes;2023;0.0
957;HC42: Imaging diagnosis;HF121a: Long-term care insurance;2021;0.0
958;HC42: Imaging diagnosis;HF121a: Long-term care insurance;2022;0.0
959;HC42: Imaging diagnosis;HF121a: Long-term care insurance;2023;0.0
960;HC42: Imaging diagnosis;HF121b: Health Insurance Fund;2021;
961;HC42: Imaging diagnosis;HF121b: Health Insurance Fund;2022;
962;HC42: Imaging diagnosis;HF121b: Health Insurance Fund;2023;
963;HC42: Imaging diagnosis;HF122: Compulsory private insurance;2021;0.0
964;HC42: Imaging diagnosis;HF122: Compulsory private insurance;2022;0.0
965;HC42: Imaging diagnosis;HF122: Compulsory private insurance;2023;0.0
966;HC42: Imaging diagnosis;Voluntary schemes (incl. OOP);2021;0.0
967;HC42: Imaging diagnosis;Voluntary schemes (incl. OOP);2022;0.0
968;HC42: Imaging diagnosis;Voluntary schemes (incl. OOP);2023;0.0
969;HC42: Imaging diagnosis;HF2: Voluntary schemes;2021;0.0
970;HC42: Imaging diagnosis;HF2: Voluntary schemes;2022;0.0
971;HC42: Imaging diagnosis;HF2: Voluntary schemes;2023;0.0
972;HC42: Imaging diagnosis;HF21: Voluntary health insurance schemes;2021;0.0
973;HC42: Imaging diagnosis;HF21: Voluntary health insurance schemes;2022;0.0
974;HC42: Imaging diagnosis;HF21: Voluntary health insurance schemes;2023;0.0
975;HC42: Imaging diagnosis;HF22: Financing schemes NPISH;2021;0.0
976;HC42: Imaging diagnosis;HF22: Financing schemes NPISH;2022;0.0
977;HC42: Imaging diagnosis;HF22: Financing schemes NPISH;2023;0.0
978;HC42: Imaging diagnosis;HF23: Enterprise financing schemes;2021;0.0
979;HC42: Imaging diagnosis;HF23: Enterprise financing schemes;2022;0.0
980;HC42: Imaging diagnosis;HF23: Enterprise financing schemes;2023;0.0
981;HC42: Imaging diagnosis;HF3: Household out-of-pocket payments;2021;0.0
982;HC42: Imaging diagnosis;HF3: Household out-of-pocket payments;2022;0.0
983;HC42: Imaging diagnosis;HF3: Household out-of-pocket payments;2023;0.0
984;HC42: Imaging diagnosis;HF31: Out-of-pocket excl cost sharing;2021;0.0
985;HC42: Imaging diagnosis;HF31: Out-of-pocket excl cost sharing;2022;0.0
986;HC42: Imaging diagnosis;HF31: Out-of-pocket excl cost sharing;2023;0.0
987;HC42: Imaging diagnosis;HF32: Cost sharing;2021;0.0
988;HC42: Imaging diagnosis;HF32: Cost sharing;2022;0.0
989;HC42: Imaging diagnosis;HF32: Cost sharing;2023;0.0
990;HC43: Patient transport;Total financing of residents;2021;883.0
991;HC43: Patient transport;Total financing of residents;2022;906.0
992;HC43: Patient transport;Total financing of residents;2023;1056.0
993;HC43: Patient transport;HF1: Government, comp. contr. schemes;2021;831.0
994;HC43: Patient transport;HF1: Government, comp. contr. schemes;2022;854.0
995;HC43: Patient transport;HF1: Government, comp. contr. schemes;2023;1001.0
996;HC43: Patient transport;HF11: Government schemes;2021;2.0
997;HC43: Patient transport;HF11: Government schemes;2022;0.0
998;HC43: Patient transport;HF11: Government schemes;2023;0.0
999;HC43: Patient transport;HF12: Compulsory contributory schemes;2021;829.0
1000;HC43: Patient transport;HF12: Compulsory contributory schemes;2022;854.0
1001;HC43: Patient transport;HF12: Compulsory contributory schemes;2023;1001.0
1002;HC43: Patient transport;HF121a: Long-term care insurance;2021;0.0
1003;HC43: Patient transport;HF121a: Long-term care insurance;2022;0.0
1004;HC43: Patient transport;HF121a: Long-term care insurance;2023;0.0
1005;HC43: Patient transport;HF121b: Health Insurance Fund;2021;
1006;HC43: Patient transport;HF121b: Health Insurance Fund;2022;
1007;HC43: Patient transport;HF121b: Health Insurance Fund;2023;
1008;HC43: Patient transport;HF122: Compulsory private insurance;2021;829.0
1009;HC43: Patient transport;HF122: Compulsory private insurance;2022;854.0
1010;HC43: Patient transport;HF122: Compulsory private insurance;2023;1001.0
1011;HC43: Patient transport;Voluntary schemes (incl. OOP);2021;51.0
1012;HC43: Patient transport;Voluntary schemes (incl. OOP);2022;52.0
1013;HC43: Patient transport;Voluntary schemes (incl. OOP);2023;55.0
1014;HC43: Patient transport;HF2: Voluntary schemes;2021;3.0
1015;HC43: Patient transport;HF2: Voluntary schemes;2022;3.0
1016;HC43: Patient transport;HF2: Voluntary schemes;2023;3.0
1017;HC43: Patient transport;HF21: Voluntary health insurance schemes;2021;3.0
1018;HC43: Patient transport;HF21: Voluntary health insurance schemes;2022;3.0
1019;HC43: Patient transport;HF21: Voluntary health insurance schemes;2023;3.0
1020;HC43: Patient transport;HF22: Financing schemes NPISH;2021;0.0
1021;HC43: Patient transport;HF22: Financing schemes NPISH;2022;0.0
1022;HC43: Patient transport;HF22: Financing schemes NPISH;2023;0.0
1023;HC43: Patient transport;HF23: Enterprise financing schemes;2021;0.0
1024;HC43: Patient transport;HF23: Enterprise financing schemes;2022;0.0
1025;HC43: Patient transport;HF23: Enterprise financing schemes;2023;0.0
1026;HC43: Patient transport;HF3: Household out-of-pocket payments;2021;48.0
1027;HC43: Patient transport;HF3: Household out-of-pocket payments;2022;49.0
1028;HC43: Patient transport;HF3: Household out-of-pocket payments;2023;52.0
1029;HC43: Patient transport;HF31: Out-of-pocket excl cost sharing;2021;0.0
1030;HC43: Patient transport;HF31: Out-of-pocket excl cost sharing;2022;0.0
1031;HC43: Patient transport;HF31: Out-of-pocket excl cost sharing;2023;0.0
1032;HC43: Patient transport;HF32: Cost sharing;2021;48.0
1033;HC43: Patient transport;HF32: Cost sharing;2022;49.0
1034;HC43: Patient transport;HF32: Cost sharing;2023;52.0
1035;HC5: Medical goods;Total financing of residents;2021;10188.0
1036;HC5: Medical goods;Total financing of residents;2022;10574.0
1037;HC5: Medical goods;Total financing of residents;2023;10979.0
1038;HC5: Medical goods;HF1: Government, comp. contr. schemes;2021;6579.0
1039;HC5: Medical goods;HF1: Government, comp. contr. schemes;2022;6889.0
1040;HC5: Medical goods;HF1: Government, comp. contr. schemes;2023;7066.0
1041;HC5: Medical goods;HF11: Government schemes;2021;365.0
1042;HC5: Medical goods;HF11: Government schemes;2022;153.0
1043;HC5: Medical goods;HF11: Government schemes;2023;16.0
1044;HC5: Medical goods;HF12: Compulsory contributory schemes;2021;6214.0
1045;HC5: Medical goods;HF12: Compulsory contributory schemes;2022;6736.0
1046;HC5: Medical goods;HF12: Compulsory contributory schemes;2023;7050.0
1047;HC5: Medical goods;HF121a: Long-term care insurance;2021;193.0
1048;HC5: Medical goods;HF121a: Long-term care insurance;2022;198.0
1049;HC5: Medical goods;HF121a: Long-term care insurance;2023;237.0
1050;HC5: Medical goods;HF121b: Health Insurance Fund;2021;
1051;HC5: Medical goods;HF121b: Health Insurance Fund;2022;
1052;HC5: Medical goods;HF121b: Health Insurance Fund;2023;
1053;HC5: Medical goods;HF122: Compulsory private insurance;2021;6020.0
1054;HC5: Medical goods;HF122: Compulsory private insurance;2022;6538.0
1055;HC5: Medical goods;HF122: Compulsory private insurance;2023;6813.0
1056;HC5: Medical goods;Voluntary schemes (incl. OOP);2021;3610.0
1057;HC5: Medical goods;Voluntary schemes (incl. OOP);2022;3684.0
1058;HC5: Medical goods;Voluntary schemes (incl. OOP);2023;3912.0
1059;HC5: Medical goods;HF2: Voluntary schemes;2021;327.0
1060;HC5: Medical goods;HF2: Voluntary schemes;2022;257.0
1061;HC5: Medical goods;HF2: Voluntary schemes;2023;278.0
1062;HC5: Medical goods;HF21: Voluntary health insurance schemes;2021;272.0
1063;HC5: Medical goods;HF21: Voluntary health insurance schemes;2022;257.0
1064;HC5: Medical goods;HF21: Voluntary health insurance schemes;2023;278.0
1065;HC5: Medical goods;HF22: Financing schemes NPISH;2021;0.0
1066;HC5: Medical goods;HF22: Financing schemes NPISH;2022;0.0
1067;HC5: Medical goods;HF22: Financing schemes NPISH;2023;0.0
1068;HC5: Medical goods;HF23: Enterprise financing schemes;2021;54.0
1069;HC5: Medical goods;HF23: Enterprise financing schemes;2022;0.0
1070;HC5: Medical goods;HF23: Enterprise financing schemes;2023;0.0
1071;HC5: Medical goods;HF3: Household out-of-pocket payments;2021;3283.0
1072;HC5: Medical goods;HF3: Household out-of-pocket payments;2022;3427.0
1073;HC5: Medical goods;HF3: Household out-of-pocket payments;2023;3634.0
1074;HC5: Medical goods;HF31: Out-of-pocket excl cost sharing;2021;2157.0
1075;HC5: Medical goods;HF31: Out-of-pocket excl cost sharing;2022;2286.0
1076;HC5: Medical goods;HF31: Out-of-pocket excl cost sharing;2023;2456.0
1077;HC5: Medical goods;HF32: Cost sharing;2021;1126.0
1078;HC5: Medical goods;HF32: Cost sharing;2022;1141.0
1079;HC5: Medical goods;HF32: Cost sharing;2023;1179.0
1080;HC51: Pharmaceuticals, other nondurables;Total financing of residents;2021;6848.0
1081;HC51: Pharmaceuticals, other nondurables;Total financing of residents;2022;7130.0
1082;HC51: Pharmaceuticals, other nondurables;Total financing of residents;2023;7197.0
1083;HC51: Pharmaceuticals, other nondurables;HF1: Government, comp. contr. schemes;2021;4754.0
1084;HC51: Pharmaceuticals, other nondurables;HF1: Government, comp. contr. schemes;2022;5000.0
1085;HC51: Pharmaceuticals, other nondurables;HF1: Government, comp. contr. schemes;2023;5007.0
1086;HC51: Pharmaceuticals, other nondurables;HF11: Government schemes;2021;365.0
1087;HC51: Pharmaceuticals, other nondurables;HF11: Government schemes;2022;153.0
1088;HC51: Pharmaceuticals, other nondurables;HF11: Government schemes;2023;16.0
1089;HC51: Pharmaceuticals, other nondurables;HF12: Compulsory contributory schemes;2021;4389.0
1090;HC51: Pharmaceuticals, other nondurables;HF12: Compulsory contributory schemes;2022;4847.0
1091;HC51: Pharmaceuticals, other nondurables;HF12: Compulsory contributory schemes;2023;4991.0
1092;HC51: Pharmaceuticals, other nondurables;HF121a: Long-term care insurance;2021;0.0
1093;HC51: Pharmaceuticals, other nondurables;HF121a: Long-term care insurance;2022;0.0
1094;HC51: Pharmaceuticals, other nondurables;HF121a: Long-term care insurance;2023;0.0
1095;HC51: Pharmaceuticals, other nondurables;HF121b: Health Insurance Fund;2021;
1096;HC51: Pharmaceuticals, other nondurables;HF121b: Health Insurance Fund;2022;
1097;HC51: Pharmaceuticals, other nondurables;HF121b: Health Insurance Fund;2023;
1098;HC51: Pharmaceuticals, other nondurables;HF122: Compulsory private insurance;2021;4389.0
1099;HC51: Pharmaceuticals, other nondurables;HF122: Compulsory private insurance;2022;4847.0
1100;HC51: Pharmaceuticals, other nondurables;HF122: Compulsory private insurance;2023;4991.0
1101;HC51: Pharmaceuticals, other nondurables;Voluntary schemes (incl. OOP);2021;2094.0
1102;HC51: Pharmaceuticals, other nondurables;Voluntary schemes (incl. OOP);2022;2130.0
1103;HC51: Pharmaceuticals, other nondurables;Voluntary schemes (incl. OOP);2023;2190.0
1104;HC51: Pharmaceuticals, other nondurables;HF2: Voluntary schemes;2021;101.0
1105;HC51: Pharmaceuticals, other nondurables;HF2: Voluntary schemes;2022;42.0
1106;HC51: Pharmaceuticals, other nondurables;HF2: Voluntary schemes;2023;46.0
