ID;Geslacht;Leeftijd;IndicatieGrondslag;IndicatieZZV;GebruikZZV;Persoonskenmerken;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;UrenInJaar_4;DagdelenInJaar_5
4314;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Inkomen: 5e 20%-groep;2009;;;;;
4315;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Inkomen: 5e 20%-groep;2010;;;;;
4316;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Inkomen: 5e 20%-groep;2011;;;;;
4317;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Inkomen: 5e 20%-groep;2012;;;;;
4318;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Inkomen: 5e 20%-groep;2013;;;;;
4319;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Totaal ZZV-AWBZ;Inkomen: 5e 20%-groep;2014;;;;;
4320;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Totaal;2009;;;;;
4321;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Totaal;2010;;;;;
4322;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Totaal;2011;;;;;
4323;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Totaal;2012;;;;;
4324;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Totaal;2013;;;;;
4325;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Totaal;2014;;;;;
4326;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenpersoonshuishouden;2009;;;;;
4327;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenpersoonshuishouden;2010;;;;;
4328;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenpersoonshuishouden;2011;;;;;
4329;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenpersoonshuishouden;2012;;;;;
4330;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenpersoonshuishouden;2013;;;;;
4331;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenpersoonshuishouden;2014;;;;;
4332;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenouderhuishouden;2009;;;;;
4333;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenouderhuishouden;2010;;;;;
4334;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenouderhuishouden;2011;;;;;
4335;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenouderhuishouden;2012;;;;;
4336;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenouderhuishouden;2013;;;;;
4337;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: eenouderhuishouden;2014;;;;;
4338;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar met kinderen;2009;;;;;
4339;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar met kinderen;2010;;;;;
4340;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar met kinderen;2011;;;;;
4341;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar met kinderen;2012;;;;;
4342;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar met kinderen;2013;;;;;
4343;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar met kinderen;2014;;;;;
4344;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar zonder kinderen;2009;;;;;
4345;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar zonder kinderen;2010;;;;;
4346;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar zonder kinderen;2011;;;;;
4347;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar zonder kinderen;2012;;;;;
4348;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar zonder kinderen;2013;;;;;
4349;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: paar zonder kinderen;2014;;;;;
4350;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: overige huishoudens;2009;;;;;
4351;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: overige huishoudens;2010;;;;;
4352;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: overige huishoudens;2011;;;;;
4353;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: overige huishoudens;2012;;;;;
4354;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: overige huishoudens;2013;;;;;
4355;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Huishouden: overige huishoudens;2014;;;;;
4356;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: autochtoon;2009;;;;;
4357;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: autochtoon;2010;;;;;
4358;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: autochtoon;2011;;;;;
4359;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: autochtoon;2012;;;;;
4360;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: autochtoon;2013;;;;;
4361;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: autochtoon;2014;;;;;
4362;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: allochtoon;2009;;;;;
4363;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: allochtoon;2010;;;;;
4364;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: allochtoon;2011;;;;;
4365;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: allochtoon;2012;;;;;
4366;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: allochtoon;2013;;;;;
4367;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: allochtoon;2014;;;;;
4368;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: westerse allochtoon;2009;;;;;
4369;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: westerse allochtoon;2010;;;;;
4370;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: westerse allochtoon;2011;;;;;
4371;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: westerse allochtoon;2012;;;;;
4372;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: westerse allochtoon;2013;;;;;
4373;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: westerse allochtoon;2014;;;;;
4374;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: niet-westerse allochtoon;2009;;;;;
4375;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: niet-westerse allochtoon;2010;;;;;
4376;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: niet-westerse allochtoon;2011;;;;;
4377;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: niet-westerse allochtoon;2012;;;;;
4378;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: niet-westerse allochtoon;2013;;;;;
4379;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: niet-westerse allochtoon;2014;;;;;
4380;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Suriname;2009;;;;;
4381;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Suriname;2010;;;;;
4382;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Suriname;2011;;;;;
4383;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Suriname;2012;;;;;
4384;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Suriname;2013;;;;;
4385;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Suriname;2014;;;;;
4386;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Nederlandse Antillen of Aruba;2009;;;;;
4387;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Nederlandse Antillen of Aruba;2010;;;;;
4388;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Nederlandse Antillen of Aruba;2011;;;;;
4389;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Nederlandse Antillen of Aruba;2012;;;;;
4390;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Nederlandse Antillen of Aruba;2013;;;;;
4391;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Nederlandse Antillen of Aruba;2014;;;;;
4392;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Turkije;2009;;;;;
4393;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Turkije;2010;;;;;
4394;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Turkije;2011;;;;;
4395;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Turkije;2012;;;;;
4396;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Turkije;2013;;;;;
4397;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Turkije;2014;;;;;
4398;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Marokko;2009;;;;;
4399;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Marokko;2010;;;;;
4400;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Marokko;2011;;;;;
4401;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Marokko;2012;;;;;
4402;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Marokko;2013;;;;;
4403;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: Marokko;2014;;;;;
4404;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: overig niet-westers allochtoon;2009;;;;;
4405;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: overig niet-westers allochtoon;2010;;;;;
4406;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: overig niet-westers allochtoon;2011;;;;;
4407;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: overig niet-westers allochtoon;2012;;;;;
4408;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: overig niet-westers allochtoon;2013;;;;;
4409;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Herkomst: overig niet-westers allochtoon;2014;;;;;
4410;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 1e 10%-groep;2009;;;;;
4411;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 1e 10%-groep;2010;;;;;
4412;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 1e 10%-groep;2011;;;;;
4413;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 1e 10%-groep;2012;;;;;
4414;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 1e 10%-groep;2013;;;;;
4415;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 1e 10%-groep;2014;;;;;
4416;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 2e 10%-groep;2009;;;;;
4417;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 2e 10%-groep;2010;;;;;
4418;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 2e 10%-groep;2011;;;;;
4419;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 2e 10%-groep;2012;;;;;
4420;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 2e 10%-groep;2013;;;;;
4421;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 2e 10%-groep;2014;;;;;
4422;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 3e 10%-groep;2009;;;;;
4423;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 3e 10%-groep;2010;;;;;
4424;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 3e 10%-groep;2011;;;;;
4425;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 3e 10%-groep;2012;;;;;
4426;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 3e 10%-groep;2013;;;;;
4427;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 3e 10%-groep;2014;;;;;
4428;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 4e 10%-groep;2009;;;;;
4429;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 4e 10%-groep;2010;;;;;
4430;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 4e 10%-groep;2011;;;;;
4431;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 4e 10%-groep;2012;;;;;
4432;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 4e 10%-groep;2013;;;;;
4433;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 4e 10%-groep;2014;;;;;
4434;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 5e 10%-groep;2009;;;;;
4435;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 5e 10%-groep;2010;;;;;
4436;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 5e 10%-groep;2011;;;;;
4437;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 5e 10%-groep;2012;;;;;
4438;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 5e 10%-groep;2013;;;;;
4439;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 5e 10%-groep;2014;;;;;
4440;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 6e 10%-groep;2009;;;;;
4441;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 6e 10%-groep;2010;;;;;
4442;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 6e 10%-groep;2011;;;;;
4443;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 6e 10%-groep;2012;;;;;
4444;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 6e 10%-groep;2013;;;;;
4445;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 6e 10%-groep;2014;;;;;
4446;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 7e 10%-groep;2009;;;;;
4447;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 7e 10%-groep;2010;;;;;
4448;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 7e 10%-groep;2011;;;;;
4449;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 7e 10%-groep;2012;;;;;
4450;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 7e 10%-groep;2013;;;;;
4451;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 7e 10%-groep;2014;;;;;
4452;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 8e 10%-groep;2009;;;;;
4453;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 8e 10%-groep;2010;;;;;
4454;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 8e 10%-groep;2011;;;;;
4455;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 8e 10%-groep;2012;;;;;
4456;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 8e 10%-groep;2013;;;;;
4457;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 8e 10%-groep;2014;;;;;
4458;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 9e 10%-groep;2009;;;;;
4459;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 9e 10%-groep;2010;;;;;
4460;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 9e 10%-groep;2011;;;;;
4461;Totaal mannen en vrouwen;Totaal leeftijd;Totaal indicatie en/of gebruik ZZV;Begeleiding individueel;Huishoudelijke verzorging;Inkomen: 9e 10%-groep;2012;;;;;
