ID;Geslacht;GeboortelandOuders;Herkomstland;Perioden;Personen_1;GemiddeldGestandaardiseerdInkomen_2;PersonenMetInkomen_3;GemiddeldPersoonlijkInkomen_4;PersonenEconomischZelfstandig_5;PersonenMetLaagInkomen_6
2542;Mannen;Geboren in Nederland;Indonesië;2018;129.9;35.1;121.4;50.8;81.1;5.6
2543;Mannen;Geboren in Nederland;Indonesië;2019;129.4;38.5;121.2;52.3;81.7;5.2
2544;Mannen;Geboren in Nederland;Indonesië;2020;129.0;38.7;121.1;53.1;80.3;4.6
2545;Mannen;Geboren in Nederland;Indonesië;2021;128.7;40.4;121.0;55.0;81.3;4.4
2546;Mannen;Geboren in Nederland;Indonesië;2022;128.1;42.9;121.3;56.8;82.9;3.0
2547;Mannen;Geboren in Nederland;Indonesië;2023;127.3;45.9;120.3;59.6;82.4;2.5
2548;Mannen;Geboren in Nederland;Marokko;2011;93.9;17.2;36.6;15.5;52.4;25.0
2549;Mannen;Geboren in Nederland;Marokko;2012;97.1;17.3;38.7;15.9;50.5;27.9
2550;Mannen;Geboren in Nederland;Marokko;2013;99.9;17.5;41.1;16.2;48.7;29.5
2551;Mannen;Geboren in Nederland;Marokko;2014;103.1;18.2;44.3;16.7;48.5;28.8
2552;Mannen;Geboren in Nederland;Marokko;2015;105.9;18.8;47.9;17.5;50.3;27.4
2553;Mannen;Geboren in Nederland;Marokko;2016;108.4;19.9;51.4;18.3;52.9;24.7
2554;Mannen;Geboren in Nederland;Marokko;2017;110.6;20.9;55.2;19.4;56.1;22.8
2555;Mannen;Geboren in Nederland;Marokko;2018;113.0;21.8;59.2;20.8;59.0;21.6
2556;Mannen;Geboren in Nederland;Marokko;2019;115.1;23.3;62.9;22.2;60.6;19.7
2557;Mannen;Geboren in Nederland;Marokko;2020;117.4;25.0;65.9;23.8;57.8;17.0
2558;Mannen;Geboren in Nederland;Marokko;2021;119.9;26.6;70.3;25.3;61.7;15.3
2559;Mannen;Geboren in Nederland;Marokko;2022;121.8;28.7;74.0;28.0;66.5;11.7
2560;Mannen;Geboren in Nederland;Marokko;2023;123.3;31.3;76.2;30.1;65.8;10.3
2561;Mannen;Geboren in Nederland;Nederlandse Cariben;2011;29.5;22.2;14.2;24.9;71.6;14.9
2562;Mannen;Geboren in Nederland;Nederlandse Cariben;2012;30.5;22.1;14.9;25.4;69.8;17.6
2563;Mannen;Geboren in Nederland;Nederlandse Cariben;2013;31.3;22.3;15.5;25.7;67.7;19.0
2564;Mannen;Geboren in Nederland;Nederlandse Cariben;2014;32.1;23.4;16.2;26.1;67.5;18.7
2565;Mannen;Geboren in Nederland;Nederlandse Cariben;2015;33.2;23.5;17.1;26.8;68.8;18.0
2566;Mannen;Geboren in Nederland;Nederlandse Cariben;2016;34.0;24.7;18.0;27.7;71.1;16.6
2567;Mannen;Geboren in Nederland;Nederlandse Cariben;2017;35.0;25.6;18.9;28.6;73.2;15.7
2568;Mannen;Geboren in Nederland;Nederlandse Cariben;2018;36.0;26.4;20.0;29.6;75.0;14.2
2569;Mannen;Geboren in Nederland;Nederlandse Cariben;2019;37.0;28.1;21.0;30.7;75.0;13.1
2570;Mannen;Geboren in Nederland;Nederlandse Cariben;2020;38.2;29.1;21.7;32.0;73.0;11.7
2571;Mannen;Geboren in Nederland;Nederlandse Cariben;2021;39.4;30.6;23.0;33.3;74.8;10.1
2572;Mannen;Geboren in Nederland;Nederlandse Cariben;2022;40.6;32.8;24.5;35.9;77.8;6.7
2573;Mannen;Geboren in Nederland;Nederlandse Cariben;2023;41.7;35.4;25.4;38.2;77.1;5.0
2574;Mannen;Geboren in Nederland;Suriname;2011;79.7;22.6;45.1;21.8;65.1;11.2
2575;Mannen;Geboren in Nederland;Suriname;2012;81.0;22.6;46.7;22.2;63.4;13.1
2576;Mannen;Geboren in Nederland;Suriname;2013;81.9;22.9;48.4;22.5;61.8;14.1
2577;Mannen;Geboren in Nederland;Suriname;2014;82.9;23.9;50.4;23.1;61.8;13.5
2578;Mannen;Geboren in Nederland;Suriname;2015;83.9;24.5;52.9;23.8;63.4;12.8
2579;Mannen;Geboren in Nederland;Suriname;2016;84.8;25.8;55.3;24.6;66.0;11.8
2580;Mannen;Geboren in Nederland;Suriname;2017;85.6;26.9;57.6;25.9;68.5;10.8
2581;Mannen;Geboren in Nederland;Suriname;2018;86.5;27.7;60.0;27.2;71.2;9.9
2582;Mannen;Geboren in Nederland;Suriname;2019;87.4;29.9;62.1;28.9;72.7;9.1
2583;Mannen;Geboren in Nederland;Suriname;2020;88.3;31.1;63.5;30.7;69.9;8.0
2584;Mannen;Geboren in Nederland;Suriname;2021;89.3;32.6;66.0;32.4;72.4;7.3
2585;Mannen;Geboren in Nederland;Suriname;2022;90.3;35.0;68.6;35.0;76.3;4.6
2586;Mannen;Geboren in Nederland;Suriname;2023;90.9;37.9;69.9;37.7;75.9;4.3
2587;Mannen;Geboren in Nederland;Turkije;2011;97.7;18.6;47.4;18.3;64.0;16.8
2588;Mannen;Geboren in Nederland;Turkije;2012;99.6;18.6;49.8;18.5;62.1;19.2
2589;Mannen;Geboren in Nederland;Turkije;2013;101.3;19.1;52.2;18.9;59.9;20.2
2590;Mannen;Geboren in Nederland;Turkije;2014;102.6;20.0;55.3;19.5;60.3;19.3
2591;Mannen;Geboren in Nederland;Turkije;2015;104.1;20.7;58.5;20.4;62.3;17.7
2592;Mannen;Geboren in Nederland;Turkije;2016;105.5;22.1;61.8;21.6;64.9;15.6
2593;Mannen;Geboren in Nederland;Turkije;2017;107.3;23.3;65.2;23.1;67.7;14.1
2594;Mannen;Geboren in Nederland;Turkije;2018;108.9;24.5;68.4;25.0;70.3;12.9
2595;Mannen;Geboren in Nederland;Turkije;2019;110.7;26.3;71.5;26.8;71.8;11.5
2596;Mannen;Geboren in Nederland;Turkije;2020;112.3;28.2;73.9;28.7;69.8;9.6
2597;Mannen;Geboren in Nederland;Turkije;2021;114.0;29.8;76.9;30.7;72.3;8.9
2598;Mannen;Geboren in Nederland;Turkije;2022;115.3;32.3;80.2;33.8;76.1;6.8
2599;Mannen;Geboren in Nederland;Turkije;2023;116.5;35.1;82.0;36.7;75.5;6.2
2600;Mannen;Geboren in Nederland;Afghanistan;2011;4.2;14.9;0.2;5.0;;42.2
2601;Mannen;Geboren in Nederland;Afghanistan;2012;4.5;15.2;0.2;4.7;;44.4
2602;Mannen;Geboren in Nederland;Afghanistan;2013;4.8;15.4;0.3;4.7;;46.5
2603;Mannen;Geboren in Nederland;Afghanistan;2014;5.1;16.1;0.4;4.3;;44.6
2604;Mannen;Geboren in Nederland;Afghanistan;2015;5.4;16.7;0.6;4.8;;41.3
2605;Mannen;Geboren in Nederland;Afghanistan;2016;5.7;17.9;0.8;5.3;;37.4
2606;Mannen;Geboren in Nederland;Afghanistan;2017;6.1;18.9;1.0;6.1;57.9;34.6
2607;Mannen;Geboren in Nederland;Afghanistan;2018;6.4;20.1;1.3;7.2;63.4;30.7
2608;Mannen;Geboren in Nederland;Afghanistan;2019;6.9;21.7;1.5;8.2;65.2;27.0
2609;Mannen;Geboren in Nederland;Afghanistan;2020;7.4;23.5;1.7;9.8;61.6;23.1
2610;Mannen;Geboren in Nederland;Afghanistan;2021;7.9;25.0;2.1;11.2;66.8;21.0
2611;Mannen;Geboren in Nederland;Afghanistan;2022;8.5;27.2;2.4;12.7;72.1;16.4
2612;Mannen;Geboren in Nederland;Afghanistan;2023;9.0;29.8;2.8;14.6;74.2;13.9
2613;Mannen;Geboren in Nederland;Eritrea;2011;0.1;14.1;0.0;;;44.4
2614;Mannen;Geboren in Nederland;Eritrea;2012;0.2;14.0;0.0;;;55.5
2615;Mannen;Geboren in Nederland;Eritrea;2013;0.2;14.4;0.0;;;56.2
2616;Mannen;Geboren in Nederland;Eritrea;2014;0.2;15.0;0.0;;;56.5
2617;Mannen;Geboren in Nederland;Eritrea;2015;0.3;15.1;0.0;;;60.2
2618;Mannen;Geboren in Nederland;Eritrea;2016;0.3;14.8;0.0;;;60.8
2619;Mannen;Geboren in Nederland;Eritrea;2017;0.5;14.7;0.0;;;71.9
2620;Mannen;Geboren in Nederland;Eritrea;2018;0.8;14.9;0.0;;;71.8
2621;Mannen;Geboren in Nederland;Eritrea;2019;1.0;15.2;0.0;;;69.1
2622;Mannen;Geboren in Nederland;Eritrea;2020;1.3;15.6;0.0;;;59.3
2623;Mannen;Geboren in Nederland;Eritrea;2021;1.7;16.5;0.1;;;52.1
2624;Mannen;Geboren in Nederland;Eritrea;2022;2.0;18.1;0.1;;;36.7
2625;Mannen;Geboren in Nederland;Eritrea;2023;2.4;20.3;0.1;;;23.2
2626;Mannen;Geboren in Nederland;Irak;2011;6.1;15.6;0.5;12.4;56.8;44.5
2627;Mannen;Geboren in Nederland;Irak;2012;6.4;15.2;0.6;11.8;58.0;47.7
2628;Mannen;Geboren in Nederland;Irak;2013;6.7;15.7;0.7;10.0;59.9;49.2
2629;Mannen;Geboren in Nederland;Irak;2014;7.0;16.7;0.9;9.6;56.9;46.8
2630;Mannen;Geboren in Nederland;Irak;2015;7.5;17.0;1.3;9.1;53.6;44.2
2631;Mannen;Geboren in Nederland;Irak;2016;7.8;18.0;1.6;8.7;56.7;40.3
2632;Mannen;Geboren in Nederland;Irak;2017;8.4;19.3;2.0;9.5;57.0;38.6
2633;Mannen;Geboren in Nederland;Irak;2018;8.9;19.8;2.4;10.2;57.6;35.6
2634;Mannen;Geboren in Nederland;Irak;2019;9.3;21.1;2.7;11.2;60.0;31.5
2635;Mannen;Geboren in Nederland;Irak;2020;9.9;22.8;3.0;12.6;57.7;28.1
2636;Mannen;Geboren in Nederland;Irak;2021;10.4;24.5;3.4;14.5;66.4;23.7
2637;Mannen;Geboren in Nederland;Irak;2022;10.9;27.2;3.9;16.5;70.8;19.5
2638;Mannen;Geboren in Nederland;Irak;2023;11.4;30.2;4.3;18.8;71.1;14.6
2639;Mannen;Geboren in Nederland;Iran;2011;3.5;22.3;0.8;16.7;67.0;16.2
2640;Mannen;Geboren in Nederland;Iran;2012;3.7;22.6;0.9;16.9;66.0;19.6
2641;Mannen;Geboren in Nederland;Iran;2013;3.9;22.5;1.0;16.8;63.3;21.8
2642;Mannen;Geboren in Nederland;Iran;2014;4.1;24.4;1.2;17.4;61.9;19.9
2643;Mannen;Geboren in Nederland;Iran;2015;4.3;24.0;1.3;17.3;64.3;20.4
2644;Mannen;Geboren in Nederland;Iran;2016;4.6;25.2;1.5;17.5;68.5;17.6
2645;Mannen;Geboren in Nederland;Iran;2017;4.9;26.7;1.7;17.1;68.4;16.3
2646;Mannen;Geboren in Nederland;Iran;2018;5.1;27.3;1.8;18.8;71.4;16.2
2647;Mannen;Geboren in Nederland;Iran;2019;5.4;30.4;2.1;19.1;71.2;14.2
2648;Mannen;Geboren in Nederland;Iran;2020;5.7;31.4;2.2;21.9;70.5;12.5
2649;Mannen;Geboren in Nederland;Iran;2021;6.0;33.6;2.4;24.8;73.6;11.4
2650;Mannen;Geboren in Nederland;Iran;2022;6.3;37.0;2.6;27.8;77.0;9.2
2651;Mannen;Geboren in Nederland;Iran;2023;6.7;39.6;2.8;29.4;75.1;7.4
2652;Mannen;Geboren in Nederland;Somalië;2011;4.0;12.9;0.3;3.9;;59.3
2653;Mannen;Geboren in Nederland;Somalië;2012;4.5;12.8;0.4;4.0;;66.0
2654;Mannen;Geboren in Nederland;Somalië;2013;4.9;12.9;0.5;4.7;;69.8
2655;Mannen;Geboren in Nederland;Somalië;2014;5.4;13.2;0.6;4.9;16.0;68.5
2656;Mannen;Geboren in Nederland;Somalië;2015;5.9;13.7;0.8;5.6;25.6;66.3
2657;Mannen;Geboren in Nederland;Somalië;2016;6.3;14.2;1.1;6.3;32.3;63.3
2658;Mannen;Geboren in Nederland;Somalië;2017;6.7;14.9;1.3;7.3;35.6;59.1
2659;Mannen;Geboren in Nederland;Somalië;2018;7.1;15.6;1.5;8.4;42.6;55.3
2660;Mannen;Geboren in Nederland;Somalië;2019;7.4;16.9;1.7;9.5;48.9;48.3
2661;Mannen;Geboren in Nederland;Somalië;2020;7.6;17.8;1.8;10.7;47.0;44.8
2662;Mannen;Geboren in Nederland;Somalië;2021;8.0;19.8;2.1;12.6;53.9;37.4
2663;Mannen;Geboren in Nederland;Somalië;2022;8.2;21.8;2.3;14.6;60.8;28.7
2664;Mannen;Geboren in Nederland;Somalië;2023;8.4;24.9;2.4;16.9;62.3;15.0
2665;Mannen;Geboren in Nederland;Syrië;2011;1.8;16.5;0.4;9.6;49.2;35.8
2666;Mannen;Geboren in Nederland;Syrië;2012;1.9;16.9;0.4;10.8;49.2;35.8
2667;Mannen;Geboren in Nederland;Syrië;2013;2.0;16.7;0.5;10.1;46.9;39.5
2668;Mannen;Geboren in Nederland;Syrië;2014;2.2;17.5;0.5;10.0;50.8;38.2
2669;Mannen;Geboren in Nederland;Syrië;2015;2.3;18.2;0.6;11.0;51.3;37.9
2670;Mannen;Geboren in Nederland;Syrië;2016;2.7;18.7;0.7;12.2;55.7;40.1
2671;Mannen;Geboren in Nederland;Syrië;2017;3.5;18.1;0.8;12.4;60.7;49.7
2672;Mannen;Geboren in Nederland;Syrië;2018;4.5;17.7;0.9;13.9;66.7;54.4
2673;Mannen;Geboren in Nederland;Syrië;2019;5.8;17.9;1.0;15.3;68.6;55.2
2674;Mannen;Geboren in Nederland;Syrië;2020;6.9;18.7;1.1;17.0;66.2;51.7
2675;Mannen;Geboren in Nederland;Syrië;2021;8.0;19.7;1.2;18.6;71.8;47.4
2676;Mannen;Geboren in Nederland;Syrië;2022;9.1;21.2;1.3;20.3;75.3;40.7
2677;Mannen;Geboren in Nederland;Syrië;2023;10.4;23.4;1.4;23.1;74.5;33.8
2678;Mannen;Geboren in Nederland;Overig buiten Europa;2011;116.8;23.3;45.7;21.0;70.9;15.0
2679;Mannen;Geboren in Nederland;Overig buiten Europa;2012;121.3;24.1;48.4;21.3;70.0;16.8
2680;Mannen;Geboren in Nederland;Overig buiten Europa;2013;125.4;23.3;51.1;21.7;68.4;18.2
2681;Mannen;Geboren in Nederland;Overig buiten Europa;2014;129.6;24.7;54.4;22.3;69.1;17.0
2682;Mannen;Geboren in Nederland;Overig buiten Europa;2015;134.0;25.2;58.1;22.9;70.1;15.8
2683;Mannen;Geboren in Nederland;Overig buiten Europa;2016;138.4;26.3;62.0;23.7;72.6;14.3
2684;Mannen;Geboren in Nederland;Overig buiten Europa;2017;143.2;27.5;66.6;24.7;74.2;13.0
2685;Mannen;Geboren in Nederland;Overig buiten Europa;2018;148.0;28.4;71.0;25.6;75.7;12.1
2686;Mannen;Geboren in Nederland;Overig buiten Europa;2019;153.2;30.8;75.5;26.9;76.6;11.2
2687;Mannen;Geboren in Nederland;Overig buiten Europa;2020;159.0;31.8;78.5;28.2;74.3;10.2
2688;Mannen;Geboren in Nederland;Overig buiten Europa;2021;165.0;33.5;83.7;30.0;76.8;9.0
2689;Mannen;Geboren in Nederland;Overig buiten Europa;2022;170.8;35.7;89.8;31.9;79.9;6.6
2690;Mannen;Geboren in Nederland;Overig buiten Europa;2023;176.1;38.9;94.2;34.3;79.9;5.3
2691;Mannen;Geboren in NL, ouders in NL;Totaal;2011;6408.2;28.6;5242.3;37.8;82.0;3.6
2692;Mannen;Geboren in NL, ouders in NL;Totaal;2012;6413.7;28.7;5248.7;38.0;81.6;4.0
2693;Mannen;Geboren in NL, ouders in NL;Totaal;2013;6417.8;29.0;5254.1;38.4;80.8;4.4
2694;Mannen;Geboren in NL, ouders in NL;Totaal;2014;6409.7;30.8;5256.4;39.0;81.1;4.2
2695;Mannen;Geboren in NL, ouders in NL;Totaal;2015;6412.9;30.4;5274.1;39.5;81.9;4.1
2696;Mannen;Geboren in NL, ouders in NL;Totaal;2016;6408.4;31.9;5285.1;40.2;82.8;3.8
2697;Mannen;Geboren in NL, ouders in NL;Totaal;2017;6415.9;33.2;5313.8;41.9;83.5;3.6
2698;Mannen;Geboren in NL, ouders in NL;Totaal;2018;6413.0;33.5;5332.4;41.8;84.3;3.6
2699;Mannen;Geboren in NL, ouders in NL;Totaal;2019;6408.9;36.3;5347.1;42.9;84.8;3.4
2700;Mannen;Geboren in NL, ouders in NL;Totaal;2020;6405.3;36.8;5340.8;43.8;84.1;3.1
2701;Mannen;Geboren in NL, ouders in NL;Totaal;2021;6399.9;38.5;5359.8;45.4;85.1;2.8
2702;Mannen;Geboren in NL, ouders in NL;Totaal;2022;6391.4;40.7;5392.6;47.1;86.3;2.0
2703;Mannen;Geboren in NL, ouders in NL;Totaal;2023;6372.0;44.0;5387.0;49.7;86.2;1.7
2704;Mannen;Geboren in NL, ouders in NL;Nederland;2011;6408.2;28.6;5242.3;37.8;82.0;3.6
2705;Mannen;Geboren in NL, ouders in NL;Nederland;2012;6413.7;28.7;5248.7;38.0;81.6;4.0
2706;Mannen;Geboren in NL, ouders in NL;Nederland;2013;6417.8;29.0;5254.1;38.4;80.8;4.4
2707;Mannen;Geboren in NL, ouders in NL;Nederland;2014;6409.7;30.8;5256.4;39.0;81.1;4.2
2708;Mannen;Geboren in NL, ouders in NL;Nederland;2015;6412.9;30.4;5274.1;39.5;81.9;4.1
2709;Mannen;Geboren in NL, ouders in NL;Nederland;2016;6408.4;31.9;5285.1;40.2;82.8;3.8
2710;Mannen;Geboren in NL, ouders in NL;Nederland;2017;6415.9;33.2;5313.8;41.9;83.5;3.6
2711;Mannen;Geboren in NL, ouders in NL;Nederland;2018;6413.0;33.5;5332.4;41.8;84.3;3.6
2712;Mannen;Geboren in NL, ouders in NL;Nederland;2019;6408.9;36.3;5347.1;42.9;84.8;3.4
2713;Mannen;Geboren in NL, ouders in NL;Nederland;2020;6405.3;36.8;5340.8;43.8;84.1;3.1
2714;Mannen;Geboren in NL, ouders in NL;Nederland;2021;6399.9;38.5;5359.8;45.4;85.1;2.8
2715;Mannen;Geboren in NL, ouders in NL;Nederland;2022;6391.4;40.7;5392.6;47.1;86.3;2.0
2716;Mannen;Geboren in NL, ouders in NL;Nederland;2023;6372.0;44.0;5387.0;49.7;86.2;1.7
2717;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2011;;;;;;
2718;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2012;;;;;;
2719;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2013;;;;;;
2720;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2014;;;;;;
2721;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2015;;;;;;
2722;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2016;;;;;;
2723;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2017;;;;;;
2724;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2018;;;;;;
2725;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2019;;;;;;
2726;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2020;;;;;;
2727;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2021;;;;;;
2728;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2022;;;;;;
2729;Mannen;Geboren in NL, ouders in NL;Europa (exclusief Nederland);2023;;;;;;
2730;Mannen;Geboren in NL, ouders in NL;België;2011;;;;;;
2731;Mannen;Geboren in NL, ouders in NL;België;2012;;;;;;
2732;Mannen;Geboren in NL, ouders in NL;België;2013;;;;;;
2733;Mannen;Geboren in NL, ouders in NL;België;2014;;;;;;
2734;Mannen;Geboren in NL, ouders in NL;België;2015;;;;;;
2735;Mannen;Geboren in NL, ouders in NL;België;2016;;;;;;
2736;Mannen;Geboren in NL, ouders in NL;België;2017;;;;;;
2737;Mannen;Geboren in NL, ouders in NL;België;2018;;;;;;
2738;Mannen;Geboren in NL, ouders in NL;België;2019;;;;;;
2739;Mannen;Geboren in NL, ouders in NL;België;2020;;;;;;
2740;Mannen;Geboren in NL, ouders in NL;België;2021;;;;;;
2741;Mannen;Geboren in NL, ouders in NL;België;2022;;;;;;
2742;Mannen;Geboren in NL, ouders in NL;België;2023;;;;;;
2743;Mannen;Geboren in NL, ouders in NL;Duitsland;2011;;;;;;
2744;Mannen;Geboren in NL, ouders in NL;Duitsland;2012;;;;;;
2745;Mannen;Geboren in NL, ouders in NL;Duitsland;2013;;;;;;
2746;Mannen;Geboren in NL, ouders in NL;Duitsland;2014;;;;;;
2747;Mannen;Geboren in NL, ouders in NL;Duitsland;2015;;;;;;
2748;Mannen;Geboren in NL, ouders in NL;Duitsland;2016;;;;;;
2749;Mannen;Geboren in NL, ouders in NL;Duitsland;2017;;;;;;
2750;Mannen;Geboren in NL, ouders in NL;Duitsland;2018;;;;;;
2751;Mannen;Geboren in NL, ouders in NL;Duitsland;2019;;;;;;
2752;Mannen;Geboren in NL, ouders in NL;Duitsland;2020;;;;;;
2753;Mannen;Geboren in NL, ouders in NL;Duitsland;2021;;;;;;
2754;Mannen;Geboren in NL, ouders in NL;Duitsland;2022;;;;;;
2755;Mannen;Geboren in NL, ouders in NL;Duitsland;2023;;;;;;
2756;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2011;;;;;;
2757;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2012;;;;;;
2758;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2013;;;;;;
2759;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2014;;;;;;
2760;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2015;;;;;;
2761;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2016;;;;;;
2762;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2017;;;;;;
2763;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2018;;;;;;
2764;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2019;;;;;;
2765;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2020;;;;;;
2766;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2021;;;;;;
2767;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2022;;;;;;
2768;Mannen;Geboren in NL, ouders in NL;Verenigd Koninkrijk;2023;;;;;;
2769;Mannen;Geboren in NL, ouders in NL;Bulgarije;2011;;;;;;
2770;Mannen;Geboren in NL, ouders in NL;Bulgarije;2012;;;;;;
2771;Mannen;Geboren in NL, ouders in NL;Bulgarije;2013;;;;;;
2772;Mannen;Geboren in NL, ouders in NL;Bulgarije;2014;;;;;;
2773;Mannen;Geboren in NL, ouders in NL;Bulgarije;2015;;;;;;
2774;Mannen;Geboren in NL, ouders in NL;Bulgarije;2016;;;;;;
2775;Mannen;Geboren in NL, ouders in NL;Bulgarije;2017;;;;;;
2776;Mannen;Geboren in NL, ouders in NL;Bulgarije;2018;;;;;;
2777;Mannen;Geboren in NL, ouders in NL;Bulgarije;2019;;;;;;
2778;Mannen;Geboren in NL, ouders in NL;Bulgarije;2020;;;;;;
2779;Mannen;Geboren in NL, ouders in NL;Bulgarije;2021;;;;;;
2780;Mannen;Geboren in NL, ouders in NL;Bulgarije;2022;;;;;;
2781;Mannen;Geboren in NL, ouders in NL;Bulgarije;2023;;;;;;
2782;Mannen;Geboren in NL, ouders in NL;Polen;2011;;;;;;
2783;Mannen;Geboren in NL, ouders in NL;Polen;2012;;;;;;
2784;Mannen;Geboren in NL, ouders in NL;Polen;2013;;;;;;
2785;Mannen;Geboren in NL, ouders in NL;Polen;2014;;;;;;
2786;Mannen;Geboren in NL, ouders in NL;Polen;2015;;;;;;
2787;Mannen;Geboren in NL, ouders in NL;Polen;2016;;;;;;
2788;Mannen;Geboren in NL, ouders in NL;Polen;2017;;;;;;
2789;Mannen;Geboren in NL, ouders in NL;Polen;2018;;;;;;
2790;Mannen;Geboren in NL, ouders in NL;Polen;2019;;;;;;
2791;Mannen;Geboren in NL, ouders in NL;Polen;2020;;;;;;
2792;Mannen;Geboren in NL, ouders in NL;Polen;2021;;;;;;
2793;Mannen;Geboren in NL, ouders in NL;Polen;2022;;;;;;
2794;Mannen;Geboren in NL, ouders in NL;Polen;2023;;;;;;
2795;Mannen;Geboren in NL, ouders in NL;Roemenië;2011;;;;;;
2796;Mannen;Geboren in NL, ouders in NL;Roemenië;2012;;;;;;
2797;Mannen;Geboren in NL, ouders in NL;Roemenië;2013;;;;;;
2798;Mannen;Geboren in NL, ouders in NL;Roemenië;2014;;;;;;
2799;Mannen;Geboren in NL, ouders in NL;Roemenië;2015;;;;;;
2800;Mannen;Geboren in NL, ouders in NL;Roemenië;2016;;;;;;
2801;Mannen;Geboren in NL, ouders in NL;Roemenië;2017;;;;;;
2802;Mannen;Geboren in NL, ouders in NL;Roemenië;2018;;;;;;
2803;Mannen;Geboren in NL, ouders in NL;Roemenië;2019;;;;;;
2804;Mannen;Geboren in NL, ouders in NL;Roemenië;2020;;;;;;
2805;Mannen;Geboren in NL, ouders in NL;Roemenië;2021;;;;;;
2806;Mannen;Geboren in NL, ouders in NL;Roemenië;2022;;;;;;
2807;Mannen;Geboren in NL, ouders in NL;Roemenië;2023;;;;;;
2808;Mannen;Geboren in NL, ouders in NL;Overig Europa;2011;;;;;;
2809;Mannen;Geboren in NL, ouders in NL;Overig Europa;2012;;;;;;
2810;Mannen;Geboren in NL, ouders in NL;Overig Europa;2013;;;;;;
2811;Mannen;Geboren in NL, ouders in NL;Overig Europa;2014;;;;;;
2812;Mannen;Geboren in NL, ouders in NL;Overig Europa;2015;;;;;;
2813;Mannen;Geboren in NL, ouders in NL;Overig Europa;2016;;;;;;
2814;Mannen;Geboren in NL, ouders in NL;Overig Europa;2017;;;;;;
2815;Mannen;Geboren in NL, ouders in NL;Overig Europa;2018;;;;;;
2816;Mannen;Geboren in NL, ouders in NL;Overig Europa;2019;;;;;;
2817;Mannen;Geboren in NL, ouders in NL;Overig Europa;2020;;;;;;
2818;Mannen;Geboren in NL, ouders in NL;Overig Europa;2021;;;;;;
2819;Mannen;Geboren in NL, ouders in NL;Overig Europa;2022;;;;;;
2820;Mannen;Geboren in NL, ouders in NL;Overig Europa;2023;;;;;;
2821;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2011;;;;;;
2822;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2012;;;;;;
2823;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2013;;;;;;
2824;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2014;;;;;;
2825;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2015;;;;;;
2826;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2016;;;;;;
2827;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2017;;;;;;
2828;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2018;;;;;;
2829;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2019;;;;;;
2830;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2020;;;;;;
2831;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2021;;;;;;
2832;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2022;;;;;;
2833;Mannen;Geboren in NL, ouders in NL;Buiten Europa;2023;;;;;;
2834;Mannen;Geboren in NL, ouders in NL;Indonesië;2011;;;;;;
2835;Mannen;Geboren in NL, ouders in NL;Indonesië;2012;;;;;;
2836;Mannen;Geboren in NL, ouders in NL;Indonesië;2013;;;;;;
2837;Mannen;Geboren in NL, ouders in NL;Indonesië;2014;;;;;;
2838;Mannen;Geboren in NL, ouders in NL;Indonesië;2015;;;;;;
2839;Mannen;Geboren in NL, ouders in NL;Indonesië;2016;;;;;;
2840;Mannen;Geboren in NL, ouders in NL;Indonesië;2017;;;;;;
