ID;Populatie;RegioS;Vervoerwijzen;Geslacht;Persoonskenmerken;Perioden;VerplaatsingenPerPersoonPerDag_1;AfstandPerPersoonPerDag_2;ReisduurPerPersoonPerDag_3
4208;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 22 500 tot 30 000 euro;2007;1.82;37.06;46.79
4209;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1985;2.36;42.64;55.55
4210;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1986;2.46;49.07;64.99
4211;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1987;2.46;44.64;58.69
4212;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1988;2.46;44.54;59.78
4213;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1989;2.4;45.31;57.08
4214;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1990;2.6;51.2;63.07
4215;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1991;2.5;52.06;63.63
4216;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1992;2.41;53.68;63.22
4217;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1993;2.57;52.38;64.22
4218;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1994;2.34;46.44;58.63
4219;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1995;2.28;49.28;60.07
4220;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1996;2.36;49.43;60.67
4221;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1997;2.27;49.78;60.69
4222;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1998;2.28;49.09;60.82
4223;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;1999;2.33;51.45;62.38
4224;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;2000;2.24;49.2;58.97
4225;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;2001;2.23;48.74;59.65
4226;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;2002;2.16;47.66;56.26
4227;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;2003;2.11;45.87;55.07
4228;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;2004;2.13;48.21;57.46
4229;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;2005;2.15;48.94;57.9
4230;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;2006;2.11;49.18;58.76
4231;Hele bevolking;Nederland;Auto (bestuurder);2;Jaarinkomen: 30 000 euro of meer;2007;2.11;49.05;58.45
4232;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1985;;;
4233;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1986;;;
4234;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1987;;;
4235;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1988;;;
4236;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1989;;;
4237;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1990;;;
4238;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1991;;;
4239;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1992;;;
4240;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1993;;;
4241;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1994;0.0;0.0;0.0
4242;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1995;0.0;0.0;0.0
4243;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1996;0.0;0.0;0.0
4244;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1997;0.0;0.0;0.0
4245;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1998;0.0;0.0;0.0
4246;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;1999;;;
4247;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;2000;0.0;0.0;0.0
4248;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;2001;;;
4249;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;2002;0.0;0.0;0.0
4250;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;2003;0.0;0.0;0.0
4251;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;2004;;;
4252;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;2005;;;
4253;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;2006;;;
4254;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: personen <12 jaar;2007;;;
4255;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1985;0.71;9.83;16.46
4256;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1986;0.7;9.67;15.79
4257;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1987;0.75;10.37;15.67
4258;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1988;0.73;11.02;17.71
4259;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1989;0.73;11.51;16.97
4260;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1990;0.71;11.21;16.59
4261;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1991;0.67;9.17;14.08
4262;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1992;0.61;9.83;14.6
4263;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1993;0.67;8.89;14.07
4264;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1994;0.58;8.88;13.33
4265;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1995;0.59;9.6;13.93
4266;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1996;0.58;9.07;13.57
4267;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1997;0.55;8.92;13.33
4268;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1998;0.55;8.87;13.04
4269;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;1999;0.55;8.04;12.0
4270;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;2000;0.53;7.9;11.88
4271;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;2001;0.5;7.18;10.73
4272;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;2002;0.49;6.76;10.69
4273;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;2003;0.49;7.36;10.52
4274;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;2004;0.48;7.7;11.0
4275;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;2005;0.48;6.52;10.18
4276;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;2006;0.47;7.39;10.78
4277;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: basisonderwijs;2007;0.46;6.44;10.03
4278;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1985;1.65;24.8;35.98
4279;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1986;1.59;24.28;35.15
4280;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1987;1.6;24.81;35.99
4281;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1988;1.67;25.07;36.56
4282;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1989;1.66;26.78;37.37
4283;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1990;1.63;25.59;35.17
4284;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1991;1.55;24.31;34.49
4285;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1992;1.55;26.71;35.28
4286;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1993;1.52;23.13;33.02
4287;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1994;1.46;23.67;32.84
4288;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1995;1.47;24.34;33.8
4289;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1996;1.48;23.87;33.43
4290;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1997;1.42;23.36;32.31
4291;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1998;1.46;23.89;32.92
4292;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;1999;1.5;24.7;34.45
4293;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;2000;1.47;24.19;32.99
4294;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;2001;1.42;23.54;32.42
4295;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;2002;1.44;23.64;32.08
4296;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;2003;1.47;24.94;33.44
4297;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;2004;1.42;23.99;33.28
4298;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;2005;1.35;24.19;32.2
4299;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;2006;1.39;24.14;32.55
4300;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: vbo/mavo;2007;1.33;22.42;30.96
4301;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1985;2.01;32.36;44.26
4302;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1986;1.88;32.31;43.73
4303;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1987;1.98;33.07;46.08
4304;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1988;2.01;34.84;46.27
4305;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1989;1.92;31.22;41.76
4306;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1990;1.95;34.28;44.1
4307;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1991;1.81;30.9;41.14
4308;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1992;1.86;30.12;39.92
4309;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1993;1.87;32.37;41.28
4310;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1994;1.77;30.37;40.19
4311;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1995;1.75;30.72;40.77
4312;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1996;1.76;31.22;40.97
4313;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1997;1.74;31.08;40.99
4314;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1998;1.75;31.31;41.33
4315;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;1999;1.74;31.49;41.26
4316;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;2000;1.7;30.7;39.75
4317;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;2001;1.67;30.96;39.91
4318;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;2002;1.69;31.3;39.95
4319;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;2003;1.65;30.8;39.63
4320;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;2004;1.71;32.11;41.18
4321;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;2005;1.6;30.81;39.05
4322;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;2006;1.59;30.27;39.32
4323;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: mbo/havo/vwo;2007;1.57;31.24;39.28
4324;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1985;2.01;33.54;44.01
4325;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1986;2.16;39.85;53.05
4326;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1987;2.19;34.72;46.84
4327;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1988;2.25;39.03;51.45
4328;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1989;2.12;36.02;46.49
4329;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1990;2.14;38.25;48.31
4330;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1991;2.1;42.85;51.1
4331;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1992;2.07;38.82;46.94
4332;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1993;2.12;41.1;50.81
4333;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1994;1.94;37.16;46.39
4334;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1995;1.94;39.06;47.77
4335;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1996;1.94;39.42;48.47
4336;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1997;1.92;40.29;49.18
4337;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1998;1.9;39.83;49.29
4338;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;1999;1.93;41.63;50.55
4339;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;2000;1.9;41.78;49.85
4340;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;2001;1.88;40.94;49.33
4341;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;2002;1.9;41.83;49.41
4342;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;2003;1.87;39.92;47.87
4343;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;2004;1.79;38.6;46.66
4344;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;2005;1.82;41.89;49.0
4345;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;2006;1.81;40.92;49.46
4346;Hele bevolking;Nederland;Auto (bestuurder);2;Onderwijsniveau: hbo/universiteit;2007;1.81;41.43;49.77
4347;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1985;;;
4348;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1986;;;
4349;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1987;;;
4350;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1988;;;
4351;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1989;;;
4352;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1990;;;
4353;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1991;;;
4354;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1992;;;
4355;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1993;;;
4356;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1994;0.0;0.0;0.0
4357;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1995;0.0;0.0;0.0
4358;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1996;0.0;0.0;0.0
4359;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1997;0.0;0.0;0.0
4360;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1998;0.0;0.0;0.0
4361;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;1999;;;
4362;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;2000;0.0;0.0;0.0
4363;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;2001;;;
4364;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;2002;0.0;0.0;0.0
4365;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;2003;0.0;0.0;0.0
4366;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;2004;;;
4367;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;2005;;;
4368;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;2006;;;
4369;Hele bevolking;Nederland;Auto (bestuurder);2;0 tot 12 jarigen;2007;;;
4370;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1985;0.0;0.0;0.0
4371;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1986;0.0;0.0;0.0
4372;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1987;0.0;0.0;0.0
4373;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1988;0.0;0.0;0.0
4374;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1989;0.0;0.0;0.0
4375;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1990;0.0;0.0;0.0
4376;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1991;0.0;0.0;0.0
4377;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1992;0.0;0.0;0.0
4378;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1993;0.0;0.0;0.0
4379;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1994;0.0;0.0;0.0
4380;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1995;0.0;0.0;0.0
4381;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1996;0.0;0.0;0.0
4382;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1997;0.0;0.0;0.0
4383;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1998;0.0;0.0;0.0
4384;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;1999;;;
4385;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;2000;0.0;0.0;0.0
4386;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;2001;;;
4387;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;2002;0.0;0.0;0.0
4388;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;2003;0.0;0.0;0.0
4389;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;2004;;;
4390;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;2005;;;
4391;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;2006;;;
4392;Hele bevolking;Nederland;Auto (bestuurder);2;12 tot 15 jarigen;2007;;;
4393;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1985;0.0;0.0;0.0
4394;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1986;0.0;0.0;0.0
4395;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1987;0.0;0.0;0.0
4396;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1988;0.0;0.0;0.0
4397;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1989;0.0;0.0;0.0
4398;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1990;0.0;0.0;0.0
4399;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1991;0.0;0.0;0.0
4400;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1992;0.0;0.0;0.0
4401;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1993;0.0;0.0;0.0
4402;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1994;0.0;0.0;0.0
4403;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1995;0.0;0.0;0.0
4404;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1996;0.0;0.0;0.0
4405;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1997;0.0;0.0;0.0
4406;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1998;0.0;0.0;0.0
4407;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;1999;;;
4408;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;2000;0.0;0.0;0.0
4409;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;2001;;;
4410;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;2002;0.0;0.0;0.0
4411;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;2003;0.0;0.0;0.0
4412;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;2004;;;
4413;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;2005;;;
4414;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;2006;;;
4415;Hele bevolking;Nederland;Auto (bestuurder);2;15 tot 18 jarigen;2007;;;
4416;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1985;0.43;7.4;10.7
4417;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1986;0.45;7.32;11.29
4418;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1987;0.45;7.13;10.86
4419;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1988;0.41;6.62;9.77
4420;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1989;0.47;7.59;10.66
4421;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1990;0.45;6.53;9.71
4422;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1991;0.36;4.74;7.14
4423;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1992;0.4;6.2;9.08
4424;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1993;0.21;2.38;4.58
4425;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1994;0.37;6.1;9.22
4426;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1995;0.36;4.69;7.36
4427;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1996;0.37;6.42;9.97
4428;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1997;0.37;5.43;8.22
4429;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1998;0.43;6.63;10.15
4430;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;1999;0.38;6.5;8.67
4431;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;2000;0.49;7.69;10.69
4432;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;2001;0.47;6.38;9.75
4433;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;2002;0.46;6.79;10.15
4434;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;2003;0.53;8.75;12.15
4435;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;2004;0.47;6.02;10.13
4436;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;2005;0.38;6.63;9.05
4437;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;2006;0.37;6.39;9.11
4438;Hele bevolking;Nederland;Auto (bestuurder);2;18 tot 20 jarigen;2007;0.3;5.12;6.89
4439;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1985;1.88;28.47;40.55
4440;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1986;1.64;23.02;34.17
4441;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1987;1.58;23.17;32.39
4442;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1988;1.53;26.79;34.3
4443;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1989;1.51;25.53;34.61
4444;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1990;1.48;23.75;31.16
4445;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1991;1.25;18.2;27.15
4446;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1992;1.24;18.91;25.38
4447;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1993;1.19;17.92;23.05
4448;Hele bevolking;Nederland;Auto (bestuurder);2;20 tot 25 jarigen;1994;1.03;17.33;23.79
