ID;Functies;Perioden;TotaalUitgaven_1;LonenEnSocialeLasten_2;Aankopen_3;RenteEnPacht_4;TotaalOverdrachten_5;Inkomensoverdrachten_6;Kapitaaloverdrachten_7;Investeringen_8;TotaalInkomsten_9;Verkopen_10;RentePachtEnDividend_11;Inkomensoverdrachten_12;Kapitaalinkomsten_13
586;Totaal onderwijs;2005;22252;121;138;0;21963;20635;1329;29;322;220;95;2;5
587;Totaal onderwijs;2006;23428;114;142;0;23138;21861;1277;35;308;190;114;2;3
588;Totaal onderwijs;2007;24103;118;133;0;23818;22222;1596;34;325;199;123;0;3
589;Totaal onderwijs;2008;25610;124;185;0;25265;23370;1895;36;334;185;146;0;3
590;Totaal onderwijs;2009;27120;132;218;0;26717;24823;1894;53;396;193;177;0;26
591;Totaal onderwijs;2010*;27070;216;317;0;26470;24496;1974;68;465;230;207;0;28
592;Onderwijs (algemeen);2003;30;1;-4;0;0;0;0;33;0;0;0;0;0
593;Onderwijs (algemeen);2004;26;1;2;0;0;0;0;23;0;0;0;0;0
594;Onderwijs (algemeen);2005;29;0;2;0;0;0;0;26;0;0;0;0;0
595;Onderwijs (algemeen);2006;31;0;3;0;0;0;0;28;0;0;0;0;0
596;Onderwijs (algemeen);2007;36;0;3;0;0;0;0;33;0;0;0;0;0
597;Onderwijs (algemeen);2008;72;0;38;0;0;0;0;35;0;0;0;0;0
598;Onderwijs (algemeen);2009;108;0;55;0;0;0;0;53;18;0;0;0;18
599;Onderwijs (algemeen);2010*;116;0;61;0;0;0;0;55;21;0;0;0;21
600;Pre-primair en primair onderwijs;2003;7252;5;3;0;7245;7245;0;0;9;5;0;2;2
601;Pre-primair en primair onderwijs;2004;7482;2;10;0;7471;7471;0;0;6;5;0;1;0
602;Pre-primair en primair onderwijs;2005;7728;2;6;0;7721;7721;0;0;9;5;0;2;2
603;Pre-primair en primair onderwijs;2006;8162;1;6;0;8155;8155;0;0;7;5;0;2;0
604;Pre-primair en primair onderwijs;2007;8469;0;7;0;8462;8462;0;0;2;2;0;0;0
605;Pre-primair en primair onderwijs;2008;8941;0;6;0;8935;8935;0;0;3;3;0;0;0
606;Pre-primair en primair onderwijs;2009;9498;0;5;0;9493;9493;0;0;2;2;0;0;0
607;Pre-primair en primair onderwijs;2010*;9572;0;5;0;9567;9567;0;0;2;2;0;0;0
608;Secundair onderwijs;2003;8613;5;8;0;8600;8390;210;0;452;409;27;15;0
609;Secundair onderwijs;2004;9145;0;9;0;9136;8919;217;0;450;450;0;0;0
610;Secundair onderwijs;2005;9373;0;9;0;9363;9159;204;0;232;203;29;0;0
611;Secundair onderwijs;2006;10175;0;9;0;10166;9884;282;0;181;181;0;0;0
612;Secundair onderwijs;2007;10288;0;9;0;10278;9812;466;0;189;189;0;0;0
613;Secundair onderwijs;2008;10895;0;9;0;10886;10321;565;0;180;180;0;0;0
614;Secundair onderwijs;2009;11303;0;9;0;11294;10718;576;0;188;188;0;0;0
615;Secundair onderwijs;2010*;11540;0;12;0;11528;10880;648;0;203;203;0;0;0
616;Postsecundair niet-tertiair onderwijs;2003;33;0;0;0;33;30;3;0;0;0;0;0;0
617;Postsecundair niet-tertiair onderwijs;2004;34;0;0;0;34;31;3;0;0;0;0;0;0
618;Postsecundair niet-tertiair onderwijs;2005;36;0;0;0;36;33;3;0;0;0;0;0;0
619;Postsecundair niet-tertiair onderwijs;2006;39;0;0;0;39;36;4;0;0;0;0;0;0
620;Postsecundair niet-tertiair onderwijs;2007;42;0;0;0;42;35;6;0;0;0;0;0;0
621;Postsecundair niet-tertiair onderwijs;2008;42;0;0;0;42;36;6;0;0;0;0;0;0
622;Postsecundair niet-tertiair onderwijs;2009;39;0;0;0;39;35;5;0;0;0;0;0;0
623;Postsecundair niet-tertiair onderwijs;2010*;34;0;0;0;34;30;4;0;0;0;0;0;0
624;Tertiair onderwijs;2003;4130;3;12;0;4115;3291;824;0;63;0;63;0;0
625;Tertiair onderwijs;2004;4193;0;7;0;4186;3250;936;0;91;0;91;0;0
626;Tertiair onderwijs;2005;4332;0;6;0;4326;3224;1102;0;66;0;66;0;0
627;Tertiair onderwijs;2006;4265;0;6;0;4260;3293;967;0;114;0;114;0;0
628;Tertiair onderwijs;2007;4706;0;6;0;4701;3608;1093;0;123;0;123;0;0
629;Tertiair onderwijs;2008;5099;0;6;0;5093;3799;1294;0;146;0;146;0;0
630;Tertiair onderwijs;2009;5338;0;6;0;5332;4043;1289;0;177;0;177;0;0
631;Tertiair onderwijs;2010*;4847;0;7;0;4840;3518;1323;0;207;0;207;0;0
632;Onderwijs niet naar niveau ingedeeld;2003;245;0;0;0;245;237;8;0;0;0;0;0;0
633;Onderwijs niet naar niveau ingedeeld;2004;246;0;0;0;245;238;8;0;0;0;0;0;0
634;Onderwijs niet naar niveau ingedeeld;2005;267;0;0;0;267;247;20;0;0;0;0;0;0
635;Onderwijs niet naar niveau ingedeeld;2006;263;0;0;0;263;238;24;0;0;0;0;0;0
636;Onderwijs niet naar niveau ingedeeld;2007;220;0;0;0;220;190;30;0;0;0;0;0;0
637;Onderwijs niet naar niveau ingedeeld;2008;223;0;0;0;223;194;29;0;0;0;0;0;0
638;Onderwijs niet naar niveau ingedeeld;2009;369;0;0;0;369;344;24;0;0;0;0;0;0
639;Onderwijs niet naar niveau ingedeeld;2010*;324;0;0;0;324;324;0;0;0;0;0;0;0
640;Ondersteunende diensten voor onderwijs;2003;0;0;0;0;0;0;0;0;0;0;0;0;0
641;Ondersteunende diensten voor onderwijs;2004;0;0;0;0;0;0;0;0;0;0;0;0;0
642;Ondersteunende diensten voor onderwijs;2005;0;0;0;0;0;0;0;0;0;0;0;0;0
643;Ondersteunende diensten voor onderwijs;2006;0;0;0;0;0;0;0;0;0;0;0;0;0
644;Ondersteunende diensten voor onderwijs;2007;0;0;0;0;0;0;0;0;0;0;0;0;0
645;Ondersteunende diensten voor onderwijs;2008;0;0;0;0;0;0;0;0;0;0;0;0;0
646;Ondersteunende diensten voor onderwijs;2009;0;0;0;0;0;0;0;0;0;0;0;0;0
647;Ondersteunende diensten voor onderwijs;2010*;0;0;0;0;0;0;0;0;0;0;0;0;0
648;Onderzoek op het gebied van onderwijs;2003;64;0;0;0;64;64;0;0;0;0;0;0;0
649;Onderzoek op het gebied van onderwijs;2004;62;0;0;0;62;62;0;0;0;0;0;0;0
650;Onderzoek op het gebied van onderwijs;2005;64;0;0;0;64;64;0;0;0;0;0;0;0
651;Onderzoek op het gebied van onderwijs;2006;51;0;0;0;51;51;0;0;0;0;0;0;0
652;Onderzoek op het gebied van onderwijs;2007;51;0;0;0;51;51;0;0;0;0;0;0;0
653;Onderzoek op het gebied van onderwijs;2008;51;0;0;0;51;51;0;0;0;0;0;0;0
654;Onderzoek op het gebied van onderwijs;2009;52;0;0;0;52;52;0;0;0;0;0;0;0
655;Onderzoek op het gebied van onderwijs;2010*;52;0;0;0;52;52;0;0;0;0;0;0;0
656;Onderwijs (overig);2003;468;153;110;0;206;206;0;-1;9;5;0;0;4
657;Onderwijs (overig);2004;416;168;67;0;179;179;0;1;7;4;0;0;3
658;Onderwijs (overig);2005;424;120;115;0;187;187;0;3;15;12;0;0;3
659;Onderwijs (overig);2006;442;113;119;0;204;204;0;7;7;4;0;0;3
660;Onderwijs (overig);2007;291;118;108;0;65;65;0;1;11;8;0;0;3
661;Onderwijs (overig);2008;286;124;127;0;35;35;0;1;5;2;0;0;3
662;Onderwijs (overig);2009;407;132;137;0;138;138;0;0;6;3;0;0;3
663;Onderwijs (overig);2010*;582;216;228;0;125;125;0;13;27;24;0;0;3
664;Totaal sociale bescherming;2003;20564;391;484;0;19597;19597;0;92;88;57;0;9;22
665;Totaal sociale bescherming;2004;20455;399;500;0;19484;19484;0;72;95;46;0;34;15
666;Totaal sociale bescherming;2005;22061;383;470;0;21123;21120;3;85;32;51;0;-30;10
667;Totaal sociale bescherming;2006;26857;414;494;0;25858;25858;0;91;19;53;0;-41;7
668;Totaal sociale bescherming;2007;30506;440;535;0;29426;29426;0;106;586;50;0;530;6
669;Totaal sociale bescherming;2008;31193;484;631;0;29994;29994;0;83;737;58;0;672;7
670;Totaal sociale bescherming;2009;37056;507;822;0;35616;35563;53;112;798;51;0;688;59
671;Totaal sociale bescherming;2010*;39603;504;836;0;38161;38079;82;102;838;66;0;709;63
672;Sociale bescherming (algemeen);2003;5555;110;81;0;5325;6520;-1195;38;10;9;0;1;0
673;Sociale bescherming (algemeen);2004;5406;114;104;0;5156;5156;0;32;7;6;0;1;0
674;Sociale bescherming (algemeen);2005;243;88;79;0;42;42;0;35;7;6;0;0;0
675;Sociale bescherming (algemeen);2006;270;88;93;0;56;56;0;34;13;13;0;1;0
676;Sociale bescherming (algemeen);2007;242;80;87;0;30;30;0;45;8;8;0;0;0
677;Sociale bescherming (algemeen);2008;224;89;84;0;27;27;0;25;10;10;0;0;0
678;Sociale bescherming (algemeen);2009;230;92;105;0;8;8;0;25;31;7;0;0;23
679;Sociale bescherming (algemeen);2010*;233;87;113;0;4;4;0;30;31;6;0;0;25
680;Ziekte en arbeidsongeschiktheid;2003;1772;3;52;0;1717;1717;0;0;0;0;0;0;0
681;Ziekte en arbeidsongeschiktheid;2004;1826;3;64;0;1759;1759;0;0;0;0;0;0;0
682;Ziekte en arbeidsongeschiktheid;2005;2130;4;59;0;2067;2067;0;0;0;0;0;0;0
683;Ziekte en arbeidsongeschiktheid;2006;2200;3;67;0;2129;2129;0;0;0;0;0;0;0
684;Ziekte en arbeidsongeschiktheid;2007;2337;3;73;0;2260;2260;0;0;0;0;0;0;0
685;Ziekte en arbeidsongeschiktheid;2008;2646;0;137;0;2509;2509;0;0;0;0;0;0;0
686;Ziekte en arbeidsongeschiktheid;2009;2842;0;196;0;2646;2646;0;0;0;0;0;0;0
687;Ziekte en arbeidsongeschiktheid;2010*;3428;0;190;0;3238;3238;0;0;0;0;0;0;0
688;Ouderdom;2003;4352;3;18;0;4331;3136;1195;0;0;0;0;0;0
689;Ouderdom;2004;4333;3;18;0;4312;4312;0;0;0;0;0;0;0
690;Ouderdom;2005;6102;5;10;0;6087;6087;0;0;-35;0;0;-35;0
691;Ouderdom;2006;7943;6;5;0;7932;7932;0;0;-50;0;0;-50;0
692;Ouderdom;2007;9510;6;21;0;9484;9484;0;0;0;0;0;0;0
693;Ouderdom;2008;7622;6;11;0;7605;7605;0;0;0;0;0;0;0
694;Ouderdom;2009;12038;6;18;0;12015;12015;0;0;0;0;0;0;0
695;Ouderdom;2010*;13423;9;45;0;13368;13344;24;0;1;1;0;0;0
696;Nabestaanden;2003;19;0;1;0;18;18;0;0;0;0;0;0;0
697;Nabestaanden;2004;207;0;1;0;206;206;0;0;0;0;0;0;0
698;Nabestaanden;2005;177;0;0;0;177;177;0;0;0;0;0;0;0
699;Nabestaanden;2006;196;0;0;0;196;196;0;0;0;0;0;0;0
700;Nabestaanden;2007;233;0;0;0;233;233;0;0;0;0;0;0;0
701;Nabestaanden;2008;62;0;0;0;62;62;0;0;0;0;0;0;0
702;Nabestaanden;2009;122;0;0;0;122;95;27;0;0;0;0;0;0
703;Nabestaanden;2010*;220;0;0;0;220;220;0;0;0;0;0;0;0
704;Gezin en kinderen;2003;4733;96;98;0;4519;4519;0;20;7;0;0;4;3
705;Gezin en kinderen;2004;4818;95;108;0;4597;4597;0;18;8;0;0;4;3
706;Gezin en kinderen;2005;5058;98;110;0;4833;4833;0;18;8;2;0;4;2
707;Gezin en kinderen;2006;5541;109;111;0;5305;5305;0;17;6;0;0;5;2
708;Gezin en kinderen;2007;6978;120;120;0;6718;6718;0;20;530;1;0;529;1
709;Gezin en kinderen;2008;8616;145;138;0;8320;8320;0;15;675;3;0;672;0
710;Gezin en kinderen;2009;9211;145;175;0;8870;8870;0;21;698;4;0;688;6
711;Gezin en kinderen;2010*;9203;146;172;0;8864;8864;0;21;722;7;0;709;7
712;Werkloosheid;2003;90;0;6;0;84;84;0;0;0;0;0;0;0
713;Werkloosheid;2004;66;0;6;0;60;60;0;0;0;0;0;0;0
714;Werkloosheid;2005;4717;0;6;0;4712;4712;0;0;0;0;0;0;0
715;Werkloosheid;2006;4288;0;7;0;4281;4281;0;0;0;0;0;0;0
716;Werkloosheid;2007;3961;2;1;0;3957;3957;0;0;0;0;0;0;0
717;Werkloosheid;2008;3997;0;9;0;3988;3988;0;0;0;0;0;0;0
718;Werkloosheid;2009;3989;0;8;0;3981;3981;0;0;0;0;0;0;0
719;Werkloosheid;2010*;4016;0;7;0;4009;4009;0;0;0;0;0;0;0
720;Huisvesting;2003;1606;0;2;0;1604;1604;0;0;0;0;0;0;0
721;Huisvesting;2004;1650;0;2;0;1649;1649;0;0;28;0;0;28;0
722;Huisvesting;2005;1688;0;1;0;1687;1687;0;0;0;0;0;0;0
723;Huisvesting;2006;2028;0;1;0;2027;2027;0;0;0;0;0;0;0
724;Huisvesting;2007;2163;1;14;0;2149;2149;0;0;0;0;0;0;0
725;Huisvesting;2008;2183;5;13;0;2165;2165;0;0;0;0;0;0;0
726;Huisvesting;2009;2164;9;5;0;2150;2150;0;0;0;0;0;0;0
727;Huisvesting;2010*;2250;5;3;0;2242;2242;0;0;0;0;0;0;0
728;Sociale uitsluiting niet eerder genoemd;2003;1998;177;193;0;1595;1595;0;34;68;47;0;4;18
729;Sociale uitsluiting niet eerder genoemd;2004;1715;183;168;0;1342;1342;0;23;52;40;0;1;12
730;Sociale uitsluiting niet eerder genoemd;2005;1541;187;176;0;1146;1146;0;32;52;44;0;0;8
731;Sociale uitsluiting niet eerder genoemd;2006;3999;206;181;0;3572;3572;0;40;49;40;0;4;6
732;Sociale uitsluiting niet eerder genoemd;2007;4685;227;191;0;4227;4227;0;41;47;41;0;1;5
733;Sociale uitsluiting niet eerder genoemd;2008;5446;238;210;0;4955;4955;0;44;53;46;0;0;7
734;Sociale uitsluiting niet eerder genoemd;2009;6063;254;284;0;5458;5433;26;66;68;40;0;0;28
735;Sociale uitsluiting niet eerder genoemd;2010*;6777;257;278;0;6192;6133;59;51;83;52;0;0;31
736;Onderzoek inzake sociale bescherming;2003;0;0;0;0;0;0;0;0;0;0;0;0;0
737;Onderzoek inzake sociale bescherming;2004;1;0;0;0;1;1;0;0;0;0;0;0;0
738;Onderzoek inzake sociale bescherming;2005;1;0;0;0;1;1;0;0;0;0;0;0;0
739;Onderzoek inzake sociale bescherming;2006;0;0;0;0;0;0;0;0;0;0;0;0;0
740;Onderzoek inzake sociale bescherming;2007;0;0;0;0;0;0;0;0;0;0;0;0;0
741;Onderzoek inzake sociale bescherming;2008;0;0;0;0;0;0;0;0;0;0;0;0;0
742;Onderzoek inzake sociale bescherming;2009;0;0;0;0;0;0;0;0;0;0;0;0;0
743;Onderzoek inzake sociale bescherming;2010*;0;0;0;0;0;0;0;0;0;0;0;0;0
744;Sociale bescherming (overig);2003;439;1;34;0;404;404;0;0;2;0;0;0;2
745;Sociale bescherming (overig);2004;434;1;31;0;402;402;0;0;0;0;0;0;0
746;Sociale bescherming (overig);2005;403;1;29;0;373;370;3;0;0;0;0;0;0
747;Sociale bescherming (overig);2006;393;1;30;0;361;361;0;0;0;0;0;0;0
748;Sociale bescherming (overig);2007;398;1;30;0;368;368;0;0;0;0;0;0;0
749;Sociale bescherming (overig);2008;397;1;31;0;364;364;0;0;0;0;0;0;0
750;Sociale bescherming (overig);2009;399;1;32;0;366;366;0;0;1;0;0;0;1
751;Sociale bescherming (overig);2010*;55;1;29;0;25;25;0;0;0;0;0;0;0
