ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;AantalDeelnemers_1;PercentageDeelnemers_2
5971;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Gemeente onbekend;2008/'09 naar 2009/'10;162.0;100.0
5972;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Gemeente onbekend;2009/'10 naar 2010/'11;118.0;100.0
5973;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Gemeente onbekend;2010/'11 naar 2011/'12;117.0;100.0
5974;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Gemeente onbekend;2011/'12 naar 2012/'13;102.0;100.0
5975;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Gemeente onbekend;2012/'13 naar 2013/'14;20.0;100.0
5976;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Gemeente onbekend;2013/'14 naar 2014/'15;17.0;100.0
5977;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Gemeente onbekend;2014/'15 naar 2015/'16;18.0;100.0
5978;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Gemeente onbekend;2015/'16 naar 2016/'17;13.0;100.0
5979;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Gemeente onbekend;2016/'17 naar 2017/'18;17.0;100.0
5980;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2004/'05 naar 2005/'06;4057.0;100.0
5981;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2005/'06 naar 2006/'07;4381.0;100.0
5982;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2006/'07 naar 2007/'08;4291.0;100.0
5983;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2007/'08 naar 2008/'09;4538.0;100.0
5984;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2008/'09 naar 2009/'10;4312.0;100.0
5985;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2009/'10 naar 2010/'11;4171.0;100.0
5986;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2010/'11 naar 2011/'12;4213.0;100.0
5987;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2011/'12 naar 2012/'13;3870.0;100.0
5988;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2012/'13 naar 2013/'14;3736.0;100.0
5989;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2013/'14 naar 2014/'15;3573.0;100.0
5990;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2014/'15 naar 2015/'16;3342.0;100.0
5991;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2015/'16 naar 2016/'17;3169.0;100.0
5992;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Amsterdam;2016/'17 naar 2017/'18;3207.0;100.0
5993;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2004/'05 naar 2005/'06;1150.0;100.0
5994;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2005/'06 naar 2006/'07;2165.0;100.0
5995;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2006/'07 naar 2007/'08;2211.0;100.0
5996;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2007/'08 naar 2008/'09;2271.0;100.0
5997;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2008/'09 naar 2009/'10;2296.0;100.0
5998;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2009/'10 naar 2010/'11;2174.0;100.0
5999;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2010/'11 naar 2011/'12;2197.0;100.0
6000;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2011/'12 naar 2012/'13;2164.0;100.0
6001;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2012/'13 naar 2013/'14;2147.0;100.0
6002;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2013/'14 naar 2014/'15;2003.0;100.0
6003;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2014/'15 naar 2015/'16;1861.0;100.0
6004;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2015/'16 naar 2016/'17;1751.0;100.0
6005;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;'s-Gravenhage;2016/'17 naar 2017/'18;1769.0;100.0
6006;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2004/'05 naar 2005/'06;3475.0;100.0
6007;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2005/'06 naar 2006/'07;3472.0;100.0
6008;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2006/'07 naar 2007/'08;3569.0;100.0
6009;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2007/'08 naar 2008/'09;3725.0;100.0
6010;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2008/'09 naar 2009/'10;3595.0;100.0
6011;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2009/'10 naar 2010/'11;3436.0;100.0
6012;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2010/'11 naar 2011/'12;3422.0;100.0
6013;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2011/'12 naar 2012/'13;3240.0;100.0
6014;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2012/'13 naar 2013/'14;3142.0;100.0
6015;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2013/'14 naar 2014/'15;3071.0;100.0
6016;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2014/'15 naar 2015/'16;2960.0;100.0
6017;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2015/'16 naar 2016/'17;2847.0;100.0
6018;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Rotterdam;2016/'17 naar 2017/'18;2791.0;100.0
6019;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2004/'05 naar 2005/'06;334.0;100.0
6020;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2005/'06 naar 2006/'07;351.0;100.0
6021;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2006/'07 naar 2007/'08;358.0;100.0
6022;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2007/'08 naar 2008/'09;361.0;100.0
6023;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2008/'09 naar 2009/'10;329.0;100.0
6024;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2009/'10 naar 2010/'11;349.0;100.0
6025;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2010/'11 naar 2011/'12;340.0;100.0
6026;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2011/'12 naar 2012/'13;309.0;100.0
6027;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2012/'13 naar 2013/'14;345.0;100.0
6028;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2013/'14 naar 2014/'15;309.0;100.0
6029;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2014/'15 naar 2015/'16;282.0;100.0
6030;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2015/'16 naar 2016/'17;301.0;100.0
6031;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Utrecht (gemeente);2016/'17 naar 2017/'18;287.0;100.0
6032;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2004/'05 naar 2005/'06;521.0;100.0
6033;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2005/'06 naar 2006/'07;680.0;100.0
6034;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2006/'07 naar 2007/'08;720.0;100.0
6035;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2007/'08 naar 2008/'09;748.0;100.0
6036;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2008/'09 naar 2009/'10;741.0;100.0
6037;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2009/'10 naar 2010/'11;795.0;100.0
6038;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2010/'11 naar 2011/'12;781.0;100.0
6039;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2011/'12 naar 2012/'13;751.0;100.0
6040;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2012/'13 naar 2013/'14;751.0;100.0
6041;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2013/'14 naar 2014/'15;693.0;100.0
6042;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2014/'15 naar 2015/'16;667.0;100.0
6043;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2015/'16 naar 2016/'17;684.0;100.0
6044;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Noord-Nederland (LD);2016/'17 naar 2017/'18;678.0;100.0
6045;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2004/'05 naar 2005/'06;2046.0;100.0
6046;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2005/'06 naar 2006/'07;2321.0;100.0
6047;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2006/'07 naar 2007/'08;2530.0;100.0
6048;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2007/'08 naar 2008/'09;2667.0;100.0
6049;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2008/'09 naar 2009/'10;2657.0;100.0
6050;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2009/'10 naar 2010/'11;2693.0;100.0
6051;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2010/'11 naar 2011/'12;2686.0;100.0
6052;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2011/'12 naar 2012/'13;2668.0;100.0
6053;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2012/'13 naar 2013/'14;2646.0;100.0
6054;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2013/'14 naar 2014/'15;2598.0;100.0
6055;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2014/'15 naar 2015/'16;2622.0;100.0
6056;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2015/'16 naar 2016/'17;2530.0;100.0
6057;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Oost-Nederland (LD);2016/'17 naar 2017/'18;2582.0;100.0
6058;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2004/'05 naar 2005/'06;12876.0;100.0
6059;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2005/'06 naar 2006/'07;14683.0;100.0
6060;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2006/'07 naar 2007/'08;14746.0;100.0
6061;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2007/'08 naar 2008/'09;15407.0;100.0
6062;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2008/'09 naar 2009/'10;15053.0;100.0
6063;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2009/'10 naar 2010/'11;14755.0;100.0
6064;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2010/'11 naar 2011/'12;14829.0;100.0
6065;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2011/'12 naar 2012/'13;14183.0;100.0
6066;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2012/'13 naar 2013/'14;13902.0;100.0
6067;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2013/'14 naar 2014/'15;13427.0;100.0
6068;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2014/'15 naar 2015/'16;12955.0;100.0
6069;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2015/'16 naar 2016/'17;12503.0;100.0
6070;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;West-Nederland (LD);2016/'17 naar 2017/'18;12421.0;100.0
6071;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2004/'05 naar 2005/'06;1130.0;100.0
6072;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2005/'06 naar 2006/'07;1220.0;100.0
6073;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2006/'07 naar 2007/'08;1237.0;100.0
6074;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2007/'08 naar 2008/'09;1270.0;100.0
6075;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2008/'09 naar 2009/'10;1281.0;100.0
6076;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2009/'10 naar 2010/'11;1295.0;100.0
6077;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2010/'11 naar 2011/'12;1239.0;100.0
6078;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2011/'12 naar 2012/'13;1103.0;100.0
6079;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2012/'13 naar 2013/'14;1095.0;100.0
6080;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2013/'14 naar 2014/'15;1102.0;100.0
6081;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2014/'15 naar 2015/'16;986.0;100.0
6082;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2015/'16 naar 2016/'17;994.0;100.0
6083;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Totaal;Zuid-Nederland (LD);2016/'17 naar 2017/'18;1016.0;100.0
6084;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2004/'05 naar 2005/'06;;
6085;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2005/'06 naar 2006/'07;;
6086;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2006/'07 naar 2007/'08;;
6087;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2007/'08 naar 2008/'09;;
6088;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2008/'09 naar 2009/'10;;
6089;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2009/'10 naar 2010/'11;;
6090;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2010/'11 naar 2011/'12;;
6091;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2011/'12 naar 2012/'13;;
6092;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2012/'13 naar 2013/'14;;
6093;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2013/'14 naar 2014/'15;;
6094;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2014/'15 naar 2015/'16;;
6095;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2015/'16 naar 2016/'17;;
6096;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Nederland;2016/'17 naar 2017/'18;;
6097;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2004/'05 naar 2005/'06;;
6098;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2005/'06 naar 2006/'07;;
6099;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2006/'07 naar 2007/'08;;
6100;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2007/'08 naar 2008/'09;;
6101;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2008/'09 naar 2009/'10;;
6102;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2009/'10 naar 2010/'11;;
6103;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2010/'11 naar 2011/'12;;
6104;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2011/'12 naar 2012/'13;;
6105;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2012/'13 naar 2013/'14;;
6106;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2013/'14 naar 2014/'15;;
6107;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2014/'15 naar 2015/'16;;
6108;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2015/'16 naar 2016/'17;;
6109;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Vier grootste gemeenten (G4);2016/'17 naar 2017/'18;;
6110;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2004/'05 naar 2005/'06;;
6111;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2005/'06 naar 2006/'07;;
6112;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2006/'07 naar 2007/'08;;
6113;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2007/'08 naar 2008/'09;;
6114;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2008/'09 naar 2009/'10;;
6115;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2009/'10 naar 2010/'11;;
6116;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2010/'11 naar 2011/'12;;
6117;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2011/'12 naar 2012/'13;;
6118;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2012/'13 naar 2013/'14;;
6119;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2013/'14 naar 2014/'15;;
6120;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2014/'15 naar 2015/'16;;
6121;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2015/'16 naar 2016/'17;;
6122;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten >= 100.000 inwoners (excl. G4);2016/'17 naar 2017/'18;;
6123;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2004/'05 naar 2005/'06;;
6124;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2005/'06 naar 2006/'07;;
6125;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2006/'07 naar 2007/'08;;
6126;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2007/'08 naar 2008/'09;;
6127;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2008/'09 naar 2009/'10;;
6128;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2009/'10 naar 2010/'11;;
6129;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2010/'11 naar 2011/'12;;
6130;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2011/'12 naar 2012/'13;;
6131;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2012/'13 naar 2013/'14;;
6132;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2013/'14 naar 2014/'15;;
6133;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2014/'15 naar 2015/'16;;
6134;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2015/'16 naar 2016/'17;;
6135;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeenten < 100.000 inwoners;2016/'17 naar 2017/'18;;
6136;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeente onbekend;2004/'05 naar 2005/'06;;
6137;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeente onbekend;2005/'06 naar 2006/'07;;
6138;Totaal mannen en vrouwen;Totaal mbo (excl. extranei);Totaal;Suriname;Nederlandse achtergrond;Gemeente onbekend;2006/'07 naar 2007/'08;;
