ID;Geslacht;Migratieachtergrond;Onderwijssoort;Perioden;Leerlingen_1;VoortijdigSchoolverlaters_2;NietVoortijdigSchoolverlaters_3;VoortijdigSchoolverlatersPercentage_4
2072;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2014/'15;10;10;0;
2073;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2015/'16;10;0;0;
2074;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2016/'17;10;0;0;
2075;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2017/'18;10;0;0;
2076;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2018/'19;10;10;10;
2077;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2019/'20;10;0;10;
2078;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding zonder diploma;2020/'21;10;0;0;
2079;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding met diploma;2012/'13;10;10;10;
2080;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding met diploma;2013/'14;10;10;10;
2081;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding met diploma;2014/'15;10;10;10;
2082;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding met diploma;2015/'16;20;0;10;
2083;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding met diploma;2016/'17;30;10;20;
2084;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding met diploma;2017/'18;20;10;10;
2085;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding met diploma;2018/'19;20;10;10;
2086;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding met diploma;2019/'20;10;0;10;
2087;Mannen;Westerse migratieachtergrond;Extranei entreeopleiding met diploma;2020/'21;30;10;20;
2088;Mannen;Westerse migratieachtergrond;Bol niveau 2;2012/'13;2040;290;1760;14.0
2089;Mannen;Westerse migratieachtergrond;Bol niveau 2;2013/'14;2110;260;1850;12.0
2090;Mannen;Westerse migratieachtergrond;Bol niveau 2;2014/'15;2050;250;1810;12.0
2091;Mannen;Westerse migratieachtergrond;Bol niveau 2;2015/'16;1960;240;1720;12.0
2092;Mannen;Westerse migratieachtergrond;Bol niveau 2;2016/'17;1810;250;1550;14.0
2093;Mannen;Westerse migratieachtergrond;Bol niveau 2;2017/'18;1760;260;1500;15.0
2094;Mannen;Westerse migratieachtergrond;Bol niveau 2;2018/'19;1660;240;1420;14.0
2095;Mannen;Westerse migratieachtergrond;Bol niveau 2;2019/'20;1550;200;1350;13.0
2096;Mannen;Westerse migratieachtergrond;Bol niveau 2;2020/'21;1630;230;1400;14.0
2097;Mannen;Westerse migratieachtergrond;Bbl niveau 2;2012/'13;1020;170;850;17.0
2098;Mannen;Westerse migratieachtergrond;Bbl niveau 2;2013/'14;830;120;710;14.0
2099;Mannen;Westerse migratieachtergrond;Bbl niveau 2;2014/'15;720;120;600;17.0
2100;Mannen;Westerse migratieachtergrond;Bbl niveau 2;2015/'16;680;110;570;16.0
2101;Mannen;Westerse migratieachtergrond;Bbl niveau 2;2016/'17;690;110;580;16.0
2102;Mannen;Westerse migratieachtergrond;Bbl niveau 2;2017/'18;710;120;600;17.0
2103;Mannen;Westerse migratieachtergrond;Bbl niveau 2;2018/'19;810;150;660;19.0
2104;Mannen;Westerse migratieachtergrond;Bbl niveau 2;2019/'20;760;130;630;17.0
2105;Mannen;Westerse migratieachtergrond;Bbl niveau 2;2020/'21;720;120;600;17.0
2106;Mannen;Westerse migratieachtergrond;Extranei niveau 2;2012/'13;80;20;60;23.0
2107;Mannen;Westerse migratieachtergrond;Extranei niveau 2;2013/'14;70;10;60;
2108;Mannen;Westerse migratieachtergrond;Extranei niveau 2;2014/'15;50;10;40;20.0
2109;Mannen;Westerse migratieachtergrond;Extranei niveau 2;2015/'16;40;10;30;
2110;Mannen;Westerse migratieachtergrond;Extranei niveau 2;2016/'17;50;10;40;19.0
2111;Mannen;Westerse migratieachtergrond;Extranei niveau 2;2017/'18;50;10;50;
2112;Mannen;Westerse migratieachtergrond;Extranei niveau 2;2018/'19;50;10;40;
2113;Mannen;Westerse migratieachtergrond;Extranei niveau 2;2019/'20;60;10;50;16.0
2114;Mannen;Westerse migratieachtergrond;Extranei niveau 2;2020/'21;60;10;60;
2115;Mannen;Westerse migratieachtergrond;Bol niveau 3;2012/'13;1930;120;1810;6.0
2116;Mannen;Westerse migratieachtergrond;Bol niveau 3;2013/'14;1920;100;1820;5.0
2117;Mannen;Westerse migratieachtergrond;Bol niveau 3;2014/'15;1780;100;1680;6.0
2118;Mannen;Westerse migratieachtergrond;Bol niveau 3;2015/'16;1730;120;1620;7.0
2119;Mannen;Westerse migratieachtergrond;Bol niveau 3;2016/'17;1760;100;1650;6.0
2120;Mannen;Westerse migratieachtergrond;Bol niveau 3;2017/'18;1730;140;1590;8.0
2121;Mannen;Westerse migratieachtergrond;Bol niveau 3;2018/'19;1540;100;1440;7.0
2122;Mannen;Westerse migratieachtergrond;Bol niveau 3;2019/'20;1530;110;1430;7.0
2123;Mannen;Westerse migratieachtergrond;Bol niveau 3;2020/'21;1510;110;1400;7.0
2124;Mannen;Westerse migratieachtergrond;Bbl niveau 3;2012/'13;630;30;600;5.0
2125;Mannen;Westerse migratieachtergrond;Bbl niveau 3;2013/'14;580;40;540;6.0
2126;Mannen;Westerse migratieachtergrond;Bbl niveau 3;2014/'15;550;30;520;5.0
2127;Mannen;Westerse migratieachtergrond;Bbl niveau 3;2015/'16;530;20;510;4.0
2128;Mannen;Westerse migratieachtergrond;Bbl niveau 3;2016/'17;630;20;610;4.0
2129;Mannen;Westerse migratieachtergrond;Bbl niveau 3;2017/'18;720;50;670;7.0
2130;Mannen;Westerse migratieachtergrond;Bbl niveau 3;2018/'19;780;50;730;6.0
2131;Mannen;Westerse migratieachtergrond;Bbl niveau 3;2019/'20;800;50;750;6.0
2132;Mannen;Westerse migratieachtergrond;Bbl niveau 3;2020/'21;780;50;730;6.0
2133;Mannen;Westerse migratieachtergrond;Extranei niveau 3;2012/'13;50;10;50;
2134;Mannen;Westerse migratieachtergrond;Extranei niveau 3;2013/'14;50;0;50;
2135;Mannen;Westerse migratieachtergrond;Extranei niveau 3;2014/'15;60;0;50;
2136;Mannen;Westerse migratieachtergrond;Extranei niveau 3;2015/'16;40;10;30;
2137;Mannen;Westerse migratieachtergrond;Extranei niveau 3;2016/'17;40;10;40;
2138;Mannen;Westerse migratieachtergrond;Extranei niveau 3;2017/'18;50;10;50;
2139;Mannen;Westerse migratieachtergrond;Extranei niveau 3;2018/'19;40;0;40;
2140;Mannen;Westerse migratieachtergrond;Extranei niveau 3;2019/'20;30;0;30;
2141;Mannen;Westerse migratieachtergrond;Extranei niveau 3;2020/'21;50;10;50;
2142;Mannen;Westerse migratieachtergrond;Bol niveau 4;2012/'13;4790;250;4540;5.0
2143;Mannen;Westerse migratieachtergrond;Bol niveau 4;2013/'14;5050;250;4800;5.0
2144;Mannen;Westerse migratieachtergrond;Bol niveau 4;2014/'15;5470;330;5140;6.0
2145;Mannen;Westerse migratieachtergrond;Bol niveau 4;2015/'16;5490;290;5200;5.0
2146;Mannen;Westerse migratieachtergrond;Bol niveau 4;2016/'17;5620;330;5280;6.0
2147;Mannen;Westerse migratieachtergrond;Bol niveau 4;2017/'18;5640;380;5260;7.0
2148;Mannen;Westerse migratieachtergrond;Bol niveau 4;2018/'19;5800;370;5430;6.0
2149;Mannen;Westerse migratieachtergrond;Bol niveau 4;2019/'20;5990;340;5650;6.0
2150;Mannen;Westerse migratieachtergrond;Bol niveau 4;2020/'21;6220;410;5820;7.0
2151;Mannen;Westerse migratieachtergrond;Bbl niveau 4;2012/'13;180;10;160;7.0
2152;Mannen;Westerse migratieachtergrond;Bbl niveau 4;2013/'14;150;10;140;7.0
2153;Mannen;Westerse migratieachtergrond;Bbl niveau 4;2014/'15;140;0;130;
2154;Mannen;Westerse migratieachtergrond;Bbl niveau 4;2015/'16;160;10;150;
2155;Mannen;Westerse migratieachtergrond;Bbl niveau 4;2016/'17;200;10;190;6.0
2156;Mannen;Westerse migratieachtergrond;Bbl niveau 4;2017/'18;210;20;190;7.0
2157;Mannen;Westerse migratieachtergrond;Bbl niveau 4;2018/'19;240;20;220;8.0
2158;Mannen;Westerse migratieachtergrond;Bbl niveau 4;2019/'20;270;20;250;9.0
2159;Mannen;Westerse migratieachtergrond;Bbl niveau 4;2020/'21;250;20;240;6.0
2160;Mannen;Westerse migratieachtergrond;Extranei niveau 4;2012/'13;60;0;60;
2161;Mannen;Westerse migratieachtergrond;Extranei niveau 4;2013/'14;50;0;40;
2162;Mannen;Westerse migratieachtergrond;Extranei niveau 4;2014/'15;50;10;40;
2163;Mannen;Westerse migratieachtergrond;Extranei niveau 4;2015/'16;40;10;30;24.0
2164;Mannen;Westerse migratieachtergrond;Extranei niveau 4;2016/'17;40;0;40;
2165;Mannen;Westerse migratieachtergrond;Extranei niveau 4;2017/'18;50;0;50;
2166;Mannen;Westerse migratieachtergrond;Extranei niveau 4;2018/'19;50;10;50;
2167;Mannen;Westerse migratieachtergrond;Extranei niveau 4;2019/'20;50;0;40;
2168;Mannen;Westerse migratieachtergrond;Extranei niveau 4;2020/'21;80;0;80;
2169;Mannen;Westerse migratieachtergrond;Totaal vavo;2012/'13;650;110;540;17.0
2170;Mannen;Westerse migratieachtergrond;Totaal vavo;2013/'14;590;110;480;18.0
2171;Mannen;Westerse migratieachtergrond;Totaal vavo;2014/'15;600;120;490;19.0
2172;Mannen;Westerse migratieachtergrond;Totaal vavo;2015/'16;660;140;530;21.0
2173;Mannen;Westerse migratieachtergrond;Totaal vavo;2016/'17;650;110;540;17.0
2174;Mannen;Westerse migratieachtergrond;Totaal vavo;2017/'18;630;140;490;22.0
2175;Mannen;Westerse migratieachtergrond;Totaal vavo;2018/'19;610;120;490;20.0
2176;Mannen;Westerse migratieachtergrond;Totaal vavo;2019/'20;590;90;490;16.0
2177;Mannen;Westerse migratieachtergrond;Totaal vavo;2020/'21;430;80;350;19.0
2178;Mannen;Westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2012/'13;50;20;30;44.0
2179;Mannen;Westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2013/'14;70;20;40;32.0
2180;Mannen;Westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2014/'15;50;20;30;33.0
2181;Mannen;Westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2015/'16;70;30;40;42.0
2182;Mannen;Westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2016/'17;70;20;50;25.0
2183;Mannen;Westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2017/'18;50;20;30;34.0
2184;Mannen;Westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2018/'19;40;20;30;41.0
2185;Mannen;Westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2019/'20;30;10;30;
2186;Mannen;Westerse migratieachtergrond;Vavo vmbo-t zonder diploma;2020/'21;30;10;20;41.0
2187;Mannen;Westerse migratieachtergrond;Vavo vmbo-t met diploma;2012/'13;50;10;40;
2188;Mannen;Westerse migratieachtergrond;Vavo vmbo-t met diploma;2013/'14;50;10;40;
2189;Mannen;Westerse migratieachtergrond;Vavo vmbo-t met diploma;2014/'15;50;10;40;25.0
2190;Mannen;Westerse migratieachtergrond;Vavo vmbo-t met diploma;2015/'16;50;10;40;28.0
2191;Mannen;Westerse migratieachtergrond;Vavo vmbo-t met diploma;2016/'17;40;0;30;
2192;Mannen;Westerse migratieachtergrond;Vavo vmbo-t met diploma;2017/'18;50;10;40;27.0
2193;Mannen;Westerse migratieachtergrond;Vavo vmbo-t met diploma;2018/'19;40;10;30;29.0
2194;Mannen;Westerse migratieachtergrond;Vavo vmbo-t met diploma;2019/'20;40;10;30;30.0
2195;Mannen;Westerse migratieachtergrond;Vavo vmbo-t met diploma;2020/'21;30;10;30;
2196;Mannen;Westerse migratieachtergrond;Vavo havo/vwo;2012/'13;560;80;480;15.0
2197;Mannen;Westerse migratieachtergrond;Vavo havo/vwo;2013/'14;480;80;400;16.0
2198;Mannen;Westerse migratieachtergrond;Vavo havo/vwo;2014/'15;500;90;420;17.0
2199;Mannen;Westerse migratieachtergrond;Vavo havo/vwo;2015/'16;550;100;450;18.0
2200;Mannen;Westerse migratieachtergrond;Vavo havo/vwo;2016/'17;550;90;460;16.0
2201;Mannen;Westerse migratieachtergrond;Vavo havo/vwo;2017/'18;530;110;420;20.0
2202;Mannen;Westerse migratieachtergrond;Vavo havo/vwo;2018/'19;520;90;430;18.0
2203;Mannen;Westerse migratieachtergrond;Vavo havo/vwo;2019/'20;510;70;440;14.0
2204;Mannen;Westerse migratieachtergrond;Vavo havo/vwo;2020/'21;370;60;310;17.0
2205;Mannen;Niet-westerse migratieachtergrond;Totaal onderwijs;2012/'13;106070;5710;100360;5.0
2206;Mannen;Niet-westerse migratieachtergrond;Totaal onderwijs;2013/'14;108190;5640;102550;5.0
2207;Mannen;Niet-westerse migratieachtergrond;Totaal onderwijs;2014/'15;110250;5580;104670;5.0
2208;Mannen;Niet-westerse migratieachtergrond;Totaal onderwijs;2015/'16;112380;5430;106950;5.0
2209;Mannen;Niet-westerse migratieachtergrond;Totaal onderwijs;2016/'17;116930;5930;111000;5.0
2210;Mannen;Niet-westerse migratieachtergrond;Totaal onderwijs;2017/'18;120430;6330;114100;5.0
2211;Mannen;Niet-westerse migratieachtergrond;Totaal onderwijs;2018/'19;122620;6790;115830;6.0
2212;Mannen;Niet-westerse migratieachtergrond;Totaal onderwijs;2019/'20;123210;5800;117410;5.0
2213;Mannen;Niet-westerse migratieachtergrond;Totaal onderwijs;2020/'21;124370;6040;118330;5.0
2214;Mannen;Niet-westerse migratieachtergrond;Totaal vmbo/havo/vwo;2012/'13;67200;760;66450;1.0
2215;Mannen;Niet-westerse migratieachtergrond;Totaal vmbo/havo/vwo;2013/'14;68960;800;68160;1.0
2216;Mannen;Niet-westerse migratieachtergrond;Totaal vmbo/havo/vwo;2014/'15;70810;830;69980;1.0
2217;Mannen;Niet-westerse migratieachtergrond;Totaal vmbo/havo/vwo;2015/'16;72830;940;71890;1.0
2218;Mannen;Niet-westerse migratieachtergrond;Totaal vmbo/havo/vwo;2016/'17;76210;1170;75040;2.0
2219;Mannen;Niet-westerse migratieachtergrond;Totaal vmbo/havo/vwo;2017/'18;77680;1110;76570;1.0
2220;Mannen;Niet-westerse migratieachtergrond;Totaal vmbo/havo/vwo;2018/'19;77410;970;76440;1.0
2221;Mannen;Niet-westerse migratieachtergrond;Totaal vmbo/havo/vwo;2019/'20;77310;760;76550;1.0
2222;Mannen;Niet-westerse migratieachtergrond;Totaal vmbo/havo/vwo;2020/'21;77470;680;76790;1.0
2223;Mannen;Niet-westerse migratieachtergrond;Leerjaar 1 en 2;2012/'13;31530;200;31340;1.0
2224;Mannen;Niet-westerse migratieachtergrond;Leerjaar 1 en 2;2013/'14;32290;180;32110;1.0
2225;Mannen;Niet-westerse migratieachtergrond;Leerjaar 1 en 2;2014/'15;33370;240;33130;1.0
2226;Mannen;Niet-westerse migratieachtergrond;Leerjaar 1 en 2;2015/'16;34160;350;33800;1.0
2227;Mannen;Niet-westerse migratieachtergrond;Leerjaar 1 en 2;2016/'17;36470;680;35790;2.0
2228;Mannen;Niet-westerse migratieachtergrond;Leerjaar 1 en 2;2017/'18;37160;630;36540;2.0
2229;Mannen;Niet-westerse migratieachtergrond;Leerjaar 1 en 2;2018/'19;36410;460;35950;1.0
2230;Mannen;Niet-westerse migratieachtergrond;Leerjaar 1 en 2;2019/'20;35790;340;35460;1.0
2231;Mannen;Niet-westerse migratieachtergrond;Leerjaar 1 en 2;2020/'21;35220;250;34970;1.0
2232;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2012/'13;12190;210;11980;2.0
2233;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2013/'14;11980;190;11790;2.0
2234;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2014/'15;12080;170;11910;1.0
2235;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2015/'16;12120;180;11940;2.0
2236;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2016/'17;12130;120;12020;1.0
2237;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2017/'18;12210;150;12060;1.0
2238;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2018/'19;12220;160;12060;1.0
2239;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2019/'20;11460;100;11350;1.0
2240;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 zonder diploma;2020/'21;11410;90;11320;1.0
2241;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 met diploma;2012/'13;7900;260;7650;3.0
2242;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 met diploma;2013/'14;8470;310;8160;4.0
2243;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 met diploma;2014/'15;8730;320;8420;4.0
2244;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 met diploma;2015/'16;9000;290;8710;3.0
2245;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 met diploma;2016/'17;9210;240;8960;3.0
2246;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 met diploma;2017/'18;9000;160;8840;2.0
2247;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 met diploma;2018/'19;8960;200;8760;2.0
2248;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 met diploma;2019/'20;9700;190;9510;2.0
2249;Mannen;Niet-westerse migratieachtergrond;Vmbo 3-4 met diploma;2020/'21;9320;160;9160;2.0
2250;Mannen;Niet-westerse migratieachtergrond;Havo 3-5/vwo 3-6;2012/'13;15590;100;15490;1.0
2251;Mannen;Niet-westerse migratieachtergrond;Havo 3-5/vwo 3-6;2013/'14;16220;120;16100;1.0
2252;Mannen;Niet-westerse migratieachtergrond;Havo 3-5/vwo 3-6;2014/'15;16630;100;16530;1.0
2253;Mannen;Niet-westerse migratieachtergrond;Havo 3-5/vwo 3-6;2015/'16;17560;120;17440;1.0
2254;Mannen;Niet-westerse migratieachtergrond;Havo 3-5/vwo 3-6;2016/'17;18410;130;18280;1.0
2255;Mannen;Niet-westerse migratieachtergrond;Havo 3-5/vwo 3-6;2017/'18;19310;170;19140;1.0
2256;Mannen;Niet-westerse migratieachtergrond;Havo 3-5/vwo 3-6;2018/'19;19820;150;19670;1.0
2257;Mannen;Niet-westerse migratieachtergrond;Havo 3-5/vwo 3-6;2019/'20;20360;130;20230;1.0
2258;Mannen;Niet-westerse migratieachtergrond;Havo 3-5/vwo 3-6;2020/'21;21530;170;21350;1.0
2259;Mannen;Niet-westerse migratieachtergrond;Totaal mbo (incl. extranei);2012/'13;37250;4690;32560;13.0
2260;Mannen;Niet-westerse migratieachtergrond;Totaal mbo (incl. extranei);2013/'14;37700;4560;33140;12.0
2261;Mannen;Niet-westerse migratieachtergrond;Totaal mbo (incl. extranei);2014/'15;37820;4470;33360;12.0
2262;Mannen;Niet-westerse migratieachtergrond;Totaal mbo (incl. extranei);2015/'16;37890;4210;33680;11.0
2263;Mannen;Niet-westerse migratieachtergrond;Totaal mbo (incl. extranei);2016/'17;38980;4420;34560;11.0
2264;Mannen;Niet-westerse migratieachtergrond;Totaal mbo (incl. extranei);2017/'18;40760;4840;35920;12.0
2265;Mannen;Niet-westerse migratieachtergrond;Totaal mbo (incl. extranei);2018/'19;43240;5460;37780;13.0
2266;Mannen;Niet-westerse migratieachtergrond;Totaal mbo (incl. extranei);2019/'20;43960;4720;39240;11.0
2267;Mannen;Niet-westerse migratieachtergrond;Totaal mbo (incl. extranei);2020/'21;45670;5110;40560;11.0
2268;Mannen;Niet-westerse migratieachtergrond;Entreeopleiding (incl. extranei);2012/'13;3170;1120;2050;35.0
2269;Mannen;Niet-westerse migratieachtergrond;Entreeopleiding (incl. extranei);2013/'14;3110;1170;1940;38.0
2270;Mannen;Niet-westerse migratieachtergrond;Entreeopleiding (incl. extranei);2014/'15;2830;1120;1710;40.0
2271;Mannen;Niet-westerse migratieachtergrond;Entreeopleiding (incl. extranei);2015/'16;2700;980;1710;36.0
2272;Mannen;Niet-westerse migratieachtergrond;Entreeopleiding (incl. extranei);2016/'17;2930;990;1940;34.0
2273;Mannen;Niet-westerse migratieachtergrond;Entreeopleiding (incl. extranei);2017/'18;3860;1130;2730;29.0
2274;Mannen;Niet-westerse migratieachtergrond;Entreeopleiding (incl. extranei);2018/'19;4590;1350;3240;30.0
2275;Mannen;Niet-westerse migratieachtergrond;Entreeopleiding (incl. extranei);2019/'20;4470;1140;3330;25.0
2276;Mannen;Niet-westerse migratieachtergrond;Entreeopleiding (incl. extranei);2020/'21;4280;1190;3090;28.0
2277;Mannen;Niet-westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2012/'13;1460;640;830;44.0
2278;Mannen;Niet-westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2013/'14;1350;650;700;48.0
2279;Mannen;Niet-westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2014/'15;1160;580;580;50.0
2280;Mannen;Niet-westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2015/'16;1060;530;530;50.0
2281;Mannen;Niet-westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2016/'17;1140;540;600;47.0
2282;Mannen;Niet-westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2017/'18;1630;680;960;41.0
2283;Mannen;Niet-westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2018/'19;1850;760;1090;41.0
2284;Mannen;Niet-westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2019/'20;1830;610;1220;33.0
2285;Mannen;Niet-westerse migratieachtergrond;Entreeopl zonder diploma (incl.extranei);2020/'21;1780;670;1110;38.0
2286;Mannen;Niet-westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2012/'13;1710;490;1230;28.0
2287;Mannen;Niet-westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2013/'14;1770;530;1240;30.0
2288;Mannen;Niet-westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2014/'15;1670;540;1130;32.0
2289;Mannen;Niet-westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2015/'16;1640;450;1190;28.0
2290;Mannen;Niet-westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2016/'17;1790;460;1340;26.0
2291;Mannen;Niet-westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2017/'18;2230;460;1770;20.0
2292;Mannen;Niet-westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2018/'19;2740;600;2150;22.0
2293;Mannen;Niet-westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2019/'20;2630;520;2110;20.0
2294;Mannen;Niet-westerse migratieachtergrond;Entreeopl. met diploma (incl.extranei);2020/'21;2500;520;1980;21.0
2295;Mannen;Niet-westerse migratieachtergrond;Niveau 2 (inclusief extranei);2012/'13;11600;2080;9520;18.0
2296;Mannen;Niet-westerse migratieachtergrond;Niveau 2 (inclusief extranei);2013/'14;11560;1860;9700;16.0
2297;Mannen;Niet-westerse migratieachtergrond;Niveau 2 (inclusief extranei);2014/'15;11360;1830;9530;16.0
2298;Mannen;Niet-westerse migratieachtergrond;Niveau 2 (inclusief extranei);2015/'16;10830;1730;9100;16.0
2299;Mannen;Niet-westerse migratieachtergrond;Niveau 2 (inclusief extranei);2016/'17;10510;1710;8790;16.0
2300;Mannen;Niet-westerse migratieachtergrond;Niveau 2 (inclusief extranei);2017/'18;10690;1780;8910;17.0
2301;Mannen;Niet-westerse migratieachtergrond;Niveau 2 (inclusief extranei);2018/'19;11520;2040;9490;18.0
2302;Mannen;Niet-westerse migratieachtergrond;Niveau 2 (inclusief extranei);2019/'20;11810;1710;10100;14.0
2303;Mannen;Niet-westerse migratieachtergrond;Niveau 2 (inclusief extranei);2020/'21;12420;1880;10550;15.0
2304;Mannen;Niet-westerse migratieachtergrond;Niveau 3 (inclusief extranei);2012/'13;8260;570;7690;7.0
2305;Mannen;Niet-westerse migratieachtergrond;Niveau 3 (inclusief extranei);2013/'14;8370;570;7800;7.0
2306;Mannen;Niet-westerse migratieachtergrond;Niveau 3 (inclusief extranei);2014/'15;8060;550;7510;7.0
2307;Mannen;Niet-westerse migratieachtergrond;Niveau 3 (inclusief extranei);2015/'16;8180;470;7710;6.0
2308;Mannen;Niet-westerse migratieachtergrond;Niveau 3 (inclusief extranei);2016/'17;8360;580;7780;7.0
2309;Mannen;Niet-westerse migratieachtergrond;Niveau 3 (inclusief extranei);2017/'18;8180;620;7560;8.0
2310;Mannen;Niet-westerse migratieachtergrond;Niveau 3 (inclusief extranei);2018/'19;7660;550;7110;7.0
2311;Mannen;Niet-westerse migratieachtergrond;Niveau 3 (inclusief extranei);2019/'20;7070;510;6560;7.0
2312;Mannen;Niet-westerse migratieachtergrond;Niveau 3 (inclusief extranei);2020/'21;6730;480;6250;7.0
2313;Mannen;Niet-westerse migratieachtergrond;Niveau 4 (inclusief extranei);2012/'13;14220;930;13300;7.0
2314;Mannen;Niet-westerse migratieachtergrond;Niveau 4 (inclusief extranei);2013/'14;14660;960;13700;7.0
2315;Mannen;Niet-westerse migratieachtergrond;Niveau 4 (inclusief extranei);2014/'15;15580;970;14610;6.0
2316;Mannen;Niet-westerse migratieachtergrond;Niveau 4 (inclusief extranei);2015/'16;16180;1030;15150;6.0
2317;Mannen;Niet-westerse migratieachtergrond;Niveau 4 (inclusief extranei);2016/'17;17190;1140;16050;7.0
2318;Mannen;Niet-westerse migratieachtergrond;Niveau 4 (inclusief extranei);2017/'18;18030;1310;16720;7.0
2319;Mannen;Niet-westerse migratieachtergrond;Niveau 4 (inclusief extranei);2018/'19;19460;1520;17950;8.0
2320;Mannen;Niet-westerse migratieachtergrond;Niveau 4 (inclusief extranei);2019/'20;20620;1370;19250;7.0
2321;Mannen;Niet-westerse migratieachtergrond;Niveau 4 (inclusief extranei);2020/'21;22240;1560;20680;7.0
2322;Mannen;Niet-westerse migratieachtergrond;Bol totaal;2012/'13;33510;3990;29520;12.0
2323;Mannen;Niet-westerse migratieachtergrond;Bol totaal;2013/'14;34520;3960;30560;11.0
2324;Mannen;Niet-westerse migratieachtergrond;Bol totaal;2014/'15;34840;3940;30900;11.0
2325;Mannen;Niet-westerse migratieachtergrond;Bol totaal;2015/'16;34960;3750;31210;11.0
2326;Mannen;Niet-westerse migratieachtergrond;Bol totaal;2016/'17;35690;3860;31840;11.0
2327;Mannen;Niet-westerse migratieachtergrond;Bol totaal;2017/'18;37160;4230;32930;11.0
2328;Mannen;Niet-westerse migratieachtergrond;Bol totaal;2018/'19;38860;4670;34190;12.0
2329;Mannen;Niet-westerse migratieachtergrond;Bol totaal;2019/'20;39340;3980;35360;10.0
2330;Mannen;Niet-westerse migratieachtergrond;Bol totaal;2020/'21;41070;4370;36690;11.0
2331;Mannen;Niet-westerse migratieachtergrond;Bbl totaal;2012/'13;3050;580;2470;19.0
2332;Mannen;Niet-westerse migratieachtergrond;Bbl totaal;2013/'14;2490;460;2030;18.0
2333;Mannen;Niet-westerse migratieachtergrond;Bbl totaal;2014/'15;2290;390;1900;17.0
2334;Mannen;Niet-westerse migratieachtergrond;Bbl totaal;2015/'16;2350;350;2000;15.0
2335;Mannen;Niet-westerse migratieachtergrond;Bbl totaal;2016/'17;2580;430;2150;17.0
2336;Mannen;Niet-westerse migratieachtergrond;Bbl totaal;2017/'18;2920;480;2440;16.0
