ID;Geslacht;TypeZelfstandige;SociaaleconomischePositieBijUitstroom;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;StoppendeZelfstandigen_1
4506;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;Q Gezondheids- en welzijnszorg;2014;2.1
4507;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;Q Gezondheids- en welzijnszorg;2015;2.8
4508;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;Q Gezondheids- en welzijnszorg;2016;2.4
4509;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;R Cultuur, sport en recreatie;2008;0.1
4510;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;R Cultuur, sport en recreatie;2009;0.2
4511;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;R Cultuur, sport en recreatie;2010;0.2
4512;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;R Cultuur, sport en recreatie;2011;0.2
4513;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;R Cultuur, sport en recreatie;2012;0.3
4514;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;R Cultuur, sport en recreatie;2013;0.3
4515;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;R Cultuur, sport en recreatie;2014;0.3
4516;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;R Cultuur, sport en recreatie;2015;0.5
4517;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;R Cultuur, sport en recreatie;2016;0.5
4518;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;S Overige dienstverlening;2008;0.2
4519;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;S Overige dienstverlening;2009;0.1
4520;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;S Overige dienstverlening;2010;0.1
4521;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;S Overige dienstverlening;2011;0.2
4522;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;S Overige dienstverlening;2012;0.2
4523;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;S Overige dienstverlening;2013;0.3
4524;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;S Overige dienstverlening;2014;0.3
4525;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;S Overige dienstverlening;2015;0.3
4526;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;S Overige dienstverlening;2016;0.3
4527;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;T Huishoudens;2008;0.0
4528;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;T Huishoudens;2009;0.0
4529;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;T Huishoudens;2010;0.0
4530;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;T Huishoudens;2011;0.0
4531;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;T Huishoudens;2012;0.0
4532;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;T Huishoudens;2013;0.0
4533;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;T Huishoudens;2014;0.0
4534;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;T Huishoudens;2015;0.0
4535;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;T Huishoudens;2016;0.0
4536;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;U Extraterritoriale organisaties;2008;0.0
4537;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;U Extraterritoriale organisaties;2009;0.0
4538;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;U Extraterritoriale organisaties;2010;0.0
4539;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;U Extraterritoriale organisaties;2011;0.0
4540;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;U Extraterritoriale organisaties;2012;0.0
4541;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;U Extraterritoriale organisaties;2013;0.0
4542;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;U Extraterritoriale organisaties;2014;0.0
4543;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;U Extraterritoriale organisaties;2015;0.0
4544;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;U Extraterritoriale organisaties;2016;0.0
4545;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;SBI-code onbekend;2008;5.0
4546;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;SBI-code onbekend;2009;5.2
4547;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;SBI-code onbekend;2010;6.2
4548;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;SBI-code onbekend;2011;5.6
4549;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;SBI-code onbekend;2012;5.2
4550;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;SBI-code onbekend;2013;5.4
4551;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;SBI-code onbekend;2014;6.1
4552;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;SBI-code onbekend;2015;4.4
4553;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: kind >=18 jaar;SBI-code onbekend;2016;4.1
4554;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A-U Alle economische activiteiten;2008;2.4
4555;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A-U Alle economische activiteiten;2009;2.8
4556;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A-U Alle economische activiteiten;2010;2.7
4557;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A-U Alle economische activiteiten;2011;1.9
4558;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A-U Alle economische activiteiten;2012;2.5
4559;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A-U Alle economische activiteiten;2013;2.7
4560;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A-U Alle economische activiteiten;2014;2.7
4561;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A-U Alle economische activiteiten;2015;2.8
4562;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A-U Alle economische activiteiten;2016;2.8
4563;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A Landbouw, bosbouw en visserij;2008;0.1
4564;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A Landbouw, bosbouw en visserij;2009;0.2
4565;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A Landbouw, bosbouw en visserij;2010;0.1
4566;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A Landbouw, bosbouw en visserij;2011;0.1
4567;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A Landbouw, bosbouw en visserij;2012;0.1
4568;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A Landbouw, bosbouw en visserij;2013;0.2
4569;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A Landbouw, bosbouw en visserij;2014;0.1
4570;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A Landbouw, bosbouw en visserij;2015;0.1
4571;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;A Landbouw, bosbouw en visserij;2016;0.1
4572;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;B Delfstoffenwinning;2008;0.0
4573;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;B Delfstoffenwinning;2009;0.0
4574;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;B Delfstoffenwinning;2010;0.0
4575;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;B Delfstoffenwinning;2011;0.0
4576;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;B Delfstoffenwinning;2012;0.0
4577;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;B Delfstoffenwinning;2013;0.0
4578;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;B Delfstoffenwinning;2014;0.0
4579;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;B Delfstoffenwinning;2015;0.0
4580;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;B Delfstoffenwinning;2016;0.0
4581;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;C Industrie;2008;0.0
4582;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;C Industrie;2009;0.0
4583;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;C Industrie;2010;0.0
4584;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;C Industrie;2011;0.0
4585;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;C Industrie;2012;0.0
4586;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;C Industrie;2013;0.0
4587;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;C Industrie;2014;0.0
4588;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;C Industrie;2015;0.0
4589;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;C Industrie;2016;0.0
4590;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;D Energievoorziening;2008;0.0
4591;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;D Energievoorziening;2009;0.0
4592;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;D Energievoorziening;2010;0.0
4593;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;D Energievoorziening;2011;0.0
4594;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;D Energievoorziening;2012;0.0
4595;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;D Energievoorziening;2013;0.0
4596;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;D Energievoorziening;2014;0.0
4597;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;D Energievoorziening;2015;0.0
4598;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;D Energievoorziening;2016;0.0
4599;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;E Waterbedrijven en afvalbeheer;2008;0.0
4600;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;E Waterbedrijven en afvalbeheer;2009;0.0
4601;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;E Waterbedrijven en afvalbeheer;2010;0.0
4602;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;E Waterbedrijven en afvalbeheer;2011;0.0
4603;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;E Waterbedrijven en afvalbeheer;2012;0.0
4604;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;E Waterbedrijven en afvalbeheer;2013;0.0
4605;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;E Waterbedrijven en afvalbeheer;2014;0.0
4606;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;E Waterbedrijven en afvalbeheer;2015;0.0
4607;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;E Waterbedrijven en afvalbeheer;2016;0.0
4608;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;F Bouwnijverheid;2008;0.1
4609;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;F Bouwnijverheid;2009;0.1
4610;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;F Bouwnijverheid;2010;0.1
4611;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;F Bouwnijverheid;2011;0.0
4612;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;F Bouwnijverheid;2012;0.2
4613;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;F Bouwnijverheid;2013;0.2
4614;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;F Bouwnijverheid;2014;0.2
4615;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;F Bouwnijverheid;2015;0.1
4616;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;F Bouwnijverheid;2016;0.1
4617;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;G Handel;2008;0.2
4618;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;G Handel;2009;0.2
4619;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;G Handel;2010;0.1
4620;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;G Handel;2011;0.1
4621;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;G Handel;2012;0.2
4622;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;G Handel;2013;0.3
4623;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;G Handel;2014;0.3
4624;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;G Handel;2015;0.3
4625;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;G Handel;2016;0.3
4626;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;H Vervoer en opslag;2008;0.0
4627;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;H Vervoer en opslag;2009;0.1
4628;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;H Vervoer en opslag;2010;0.0
4629;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;H Vervoer en opslag;2011;0.0
4630;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;H Vervoer en opslag;2012;0.1
4631;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;H Vervoer en opslag;2013;0.1
4632;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;H Vervoer en opslag;2014;0.1
4633;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;H Vervoer en opslag;2015;0.1
4634;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;H Vervoer en opslag;2016;0.1
4635;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;I Horeca;2008;0.1
4636;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;I Horeca;2009;0.1
4637;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;I Horeca;2010;0.0
4638;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;I Horeca;2011;0.1
4639;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;I Horeca;2012;0.1
4640;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;I Horeca;2013;0.1
4641;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;I Horeca;2014;0.1
4642;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;I Horeca;2015;0.1
4643;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;I Horeca;2016;0.1
4644;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;J Informatie en communicatie;2008;0.0
4645;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;J Informatie en communicatie;2009;0.0
4646;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;J Informatie en communicatie;2010;0.0
4647;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;J Informatie en communicatie;2011;0.0
4648;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;J Informatie en communicatie;2012;0.1
4649;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;J Informatie en communicatie;2013;0.1
4650;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;J Informatie en communicatie;2014;0.1
4651;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;J Informatie en communicatie;2015;0.1
4652;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;J Informatie en communicatie;2016;0.1
4653;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2008;0.1
4654;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2009;0.1
4655;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2010;0.0
4656;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2011;0.0
4657;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2012;0.0
4658;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2013;0.1
4659;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2014;0.0
4660;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2015;0.0
4661;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;K Financiële dienstverlening;2016;0.0
4662;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2008;0.0
4663;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2009;0.0
4664;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2010;0.0
4665;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2011;0.0
4666;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2012;0.0
4667;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2013;0.0
4668;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2014;0.0
4669;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2015;0.0
4670;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;L Verhuur en handel van onroerend goed;2016;0.0
4671;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2008;0.1
4672;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2009;0.1
4673;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2010;0.1
4674;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2011;0.1
4675;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2012;0.2
4676;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2013;0.2
4677;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2014;0.1
4678;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2015;0.2
4679;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;M Specialistische zakelijke diensten;2016;0.2
4680;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2008;0.1
4681;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2009;0.1
4682;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2010;0.1
4683;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2011;0.1
4684;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2012;0.1
4685;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2013;0.1
4686;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2014;0.1
4687;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2015;0.1
4688;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;N Verhuur en overige zakelijke diensten;2016;0.1
4689;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2008;0.0
4690;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2009;0.0
4691;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2010;0.0
4692;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2011;0.0
4693;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2012;0.0
4694;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2013;0.0
4695;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2014;0.0
4696;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2015;0.0
4697;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;O Openbaar bestuur en overheidsdiensten;2016;0.0
4698;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;P Onderwijs;2008;0.0
4699;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;P Onderwijs;2009;0.1
4700;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;P Onderwijs;2010;0.0
4701;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;P Onderwijs;2011;0.1
4702;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;P Onderwijs;2012;0.0
4703;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;P Onderwijs;2013;0.1
4704;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;P Onderwijs;2014;0.1
4705;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;P Onderwijs;2015;0.1
4706;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;P Onderwijs;2016;0.1
4707;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2008;0.2
4708;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2009;0.4
4709;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2010;0.7
4710;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2011;0.2
4711;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2012;0.2
4712;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2013;0.2
4713;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2014;0.4
4714;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2015;0.5
4715;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;Q Gezondheids- en welzijnszorg;2016;0.4
4716;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2008;0.0
4717;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2009;0.0
4718;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2010;0.0
4719;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2011;0.0
4720;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2012;0.0
4721;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2013;0.1
4722;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2014;0.1
4723;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2015;0.1
4724;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;R Cultuur, sport en recreatie;2016;0.1
4725;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;S Overige dienstverlening;2008;0.0
4726;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;S Overige dienstverlening;2009;0.0
4727;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;S Overige dienstverlening;2010;0.0
4728;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;S Overige dienstverlening;2011;0.0
4729;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;S Overige dienstverlening;2012;0.1
4730;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;S Overige dienstverlening;2013;0.1
4731;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;S Overige dienstverlening;2014;0.1
4732;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;S Overige dienstverlening;2015;0.1
4733;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;S Overige dienstverlening;2016;0.1
4734;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;T Huishoudens;2008;0.0
4735;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;T Huishoudens;2009;0.0
4736;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;T Huishoudens;2010;0.0
4737;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;T Huishoudens;2011;0.0
4738;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;T Huishoudens;2012;0.0
4739;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;T Huishoudens;2013;0.0
4740;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;T Huishoudens;2014;0.0
4741;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;T Huishoudens;2015;0.0
4742;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;T Huishoudens;2016;0.0
4743;Totaal mannen en vrouwen;Totaal;Totaal;Positie hh: overig lid;U Extraterritoriale organisaties;2008;0.0
