ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;MigratieachtergrondEnGeneratie;Regiokenmerken;Perioden;Leerlingen_1
5242;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;10.0
5243;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;
5244;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;11.0
5245;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;20.0
5246;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Westerse migratieachtergrond;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;51.0
5247;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2010/'11 naar 2011/'12;1772.0
5248;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2011/'12 naar 2012/'13;1639.0
5249;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2012/'13 naar 2013/'14;1602.0
5250;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2013/'14 naar 2014/'15;1922.0
5251;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2014/'15 naar 2015/'16;2291.0
5252;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2015/'16 naar 2016/'17;3191.0
5253;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2016/'17 naar 2017/'18;4055.0
5254;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2017/'18 naar 2018/'19;4490.0
5255;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2018/'19 naar 2019/'20;3906.0
5256;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2019/'20 naar 2020/'21;3258.0
5257;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Nederland;2020/'21 naar 2021/'22;3258.0
5258;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2010/'11 naar 2011/'12;594.0
5259;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2011/'12 naar 2012/'13;529.0
5260;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2012/'13 naar 2013/'14;503.0
5261;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2013/'14 naar 2014/'15;488.0
5262;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2014/'15 naar 2015/'16;503.0
5263;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2015/'16 naar 2016/'17;520.0
5264;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2016/'17 naar 2017/'18;543.0
5265;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2017/'18 naar 2018/'19;730.0
5266;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2018/'19 naar 2019/'20;652.0
5267;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2019/'20 naar 2020/'21;567.0
5268;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;G4;2020/'21 naar 2021/'22;558.0
5269;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;389.0
5270;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;352.0
5271;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;378.0
5272;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;465.0
5273;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;569.0
5274;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;752.0
5275;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;1160.0
5276;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;1019.0
5277;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;960.0
5278;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;728.0
5279;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;844.0
5280;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;785.0
5281;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;755.0
5282;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;719.0
5283;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;964.0
5284;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;1214.0
5285;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;1917.0
5286;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;2344.0
5287;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;2734.0
5288;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;2284.0
5289;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;1894.0
5290;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;1670.0
5291;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2010/'11 naar 2011/'12;138.0
5292;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2011/'12 naar 2012/'13;161.0
5293;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2012/'13 naar 2013/'14;127.0
5294;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2013/'14 naar 2014/'15;159.0
5295;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2014/'15 naar 2015/'16;165.0
5296;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2015/'16 naar 2016/'17;131.0
5297;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2016/'17 naar 2017/'18;127.0
5298;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2017/'18 naar 2018/'19;223.0
5299;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2018/'19 naar 2019/'20;150.0
5300;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2019/'20 naar 2020/'21;98.0
5301;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Amsterdam;2020/'21 naar 2021/'22;106.0
5302;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2010/'11 naar 2011/'12;211.0
5303;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2011/'12 naar 2012/'13;139.0
5304;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2012/'13 naar 2013/'14;168.0
5305;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2013/'14 naar 2014/'15;104.0
5306;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2014/'15 naar 2015/'16;117.0
5307;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2015/'16 naar 2016/'17;107.0
5308;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2016/'17 naar 2017/'18;104.0
5309;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2017/'18 naar 2018/'19;125.0
5310;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2018/'19 naar 2019/'20;120.0
5311;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2019/'20 naar 2020/'21;127.0
5312;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;'s-Gravenhage;2020/'21 naar 2021/'22;170.0
5313;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2010/'11 naar 2011/'12;200.0
5314;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2011/'12 naar 2012/'13;186.0
5315;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2012/'13 naar 2013/'14;149.0
5316;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2013/'14 naar 2014/'15;176.0
5317;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2014/'15 naar 2015/'16;174.0
5318;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2015/'16 naar 2016/'17;198.0
5319;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2016/'17 naar 2017/'18;192.0
5320;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2017/'18 naar 2018/'19;259.0
5321;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2018/'19 naar 2019/'20;257.0
5322;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2019/'20 naar 2020/'21;227.0
5323;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Rotterdam;2020/'21 naar 2021/'22;204.0
5324;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2010/'11 naar 2011/'12;45.0
5325;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2011/'12 naar 2012/'13;43.0
5326;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2012/'13 naar 2013/'14;59.0
5327;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2013/'14 naar 2014/'15;49.0
5328;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2014/'15 naar 2015/'16;47.0
5329;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2015/'16 naar 2016/'17;84.0
5330;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2016/'17 naar 2017/'18;120.0
5331;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2017/'18 naar 2018/'19;123.0
5332;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2018/'19 naar 2019/'20;125.0
5333;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2019/'20 naar 2020/'21;115.0
5334;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;Utrecht;2020/'21 naar 2021/'22;78.0
5335;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2010/'11 naar 2011/'12;
5336;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2011/'12 naar 2012/'13;
5337;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2012/'13 naar 2013/'14;
5338;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2013/'14 naar 2014/'15;
5339;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2014/'15 naar 2015/'16;
5340;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2015/'16 naar 2016/'17;
5341;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2016/'17 naar 2017/'18;
5342;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2017/'18 naar 2018/'19;
5343;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2018/'19 naar 2019/'20;10.0
5344;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2019/'20 naar 2020/'21;69.0
5345;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;Niet-westerse migratieachtergrond;"Gemeenten; niet in te delen";2020/'21 naar 2021/'22;186.0
5346;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2010/'11 naar 2011/'12;1600.0
5347;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2011/'12 naar 2012/'13;1511.0
5348;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2012/'13 naar 2013/'14;1378.0
5349;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2013/'14 naar 2014/'15;1636.0
5350;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2014/'15 naar 2015/'16;2053.0
5351;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2015/'16 naar 2016/'17;3020.0
5352;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2016/'17 naar 2017/'18;3921.0
5353;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2017/'18 naar 2018/'19;4429.0
5354;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2018/'19 naar 2019/'20;3774.0
5355;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2019/'20 naar 2020/'21;3446.0
5356;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Nederland;2020/'21 naar 2021/'22;3287.0
5357;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2010/'11 naar 2011/'12;485.0
5358;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2011/'12 naar 2012/'13;454.0
5359;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2012/'13 naar 2013/'14;364.0
5360;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2013/'14 naar 2014/'15;343.0
5361;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2014/'15 naar 2015/'16;376.0
5362;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2015/'16 naar 2016/'17;447.0
5363;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2016/'17 naar 2017/'18;493.0
5364;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2017/'18 naar 2018/'19;719.0
5365;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2018/'19 naar 2019/'20;578.0
5366;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2019/'20 naar 2020/'21;601.0
5367;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;G4;2020/'21 naar 2021/'22;550.0
5368;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2010/'11 naar 2011/'12;306.0
5369;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2011/'12 naar 2012/'13;247.0
5370;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2012/'13 naar 2013/'14;260.0
5371;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2013/'14 naar 2014/'15;351.0
5372;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2014/'15 naar 2015/'16;440.0
5373;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2015/'16 naar 2016/'17;624.0
5374;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2016/'17 naar 2017/'18;1030.0
5375;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2017/'18 naar 2018/'19;910.0
5376;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2018/'19 naar 2019/'20;849.0
5377;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2019/'20 naar 2020/'21;737.0
5378;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Meer dan 100 000 inwoners;2020/'21 naar 2021/'22;784.0
5379;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2010/'11 naar 2011/'12;804.0
5380;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2011/'12 naar 2012/'13;807.0
5381;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2012/'13 naar 2013/'14;747.0
5382;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2013/'14 naar 2014/'15;939.0
5383;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2014/'15 naar 2015/'16;1223.0
5384;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2015/'16 naar 2016/'17;1941.0
5385;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2016/'17 naar 2017/'18;2385.0
5386;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2017/'18 naar 2018/'19;2790.0
5387;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2018/'19 naar 2019/'20;2333.0
5388;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2019/'20 naar 2020/'21;2025.0
5389;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Minder dan 100 000 inwoners;2020/'21 naar 2021/'22;1723.0
5390;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2010/'11 naar 2011/'12;53.0
5391;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2011/'12 naar 2012/'13;79.0
5392;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2012/'13 naar 2013/'14;65.0
5393;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2013/'14 naar 2014/'15;55.0
5394;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2014/'15 naar 2015/'16;76.0
5395;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2015/'16 naar 2016/'17;66.0
5396;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2016/'17 naar 2017/'18;76.0
5397;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2017/'18 naar 2018/'19;193.0
5398;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2018/'19 naar 2019/'20;98.0
5399;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Leerjaar 1;1e generatie migratieachtergrond;Amsterdam;2019/'20 naar 2020/'21;81.0
