ID;Geslacht;Leeftijd;Marges;Perioden;TevredenMetArbeidsomstandigheden_1;TevredenMetWerk_2;LeeftijdWillenDoorwerken_3;LeeftijdInStaatDoorwerken_4;VoldoenAanFysiekeEisenWerk_5;VoldoenAanPsychischeEisenWerk_6;MakkelijkNieuweFunctieEigenWerkgever_7;MakkelijkNieuweBaanAndereWerkgever_8
399;Mannen;55 tot 65 jaar;Waarde;2017;72.9;76.8;65.1;65.6;82.5;85.5;38.9;33.7
400;Mannen;55 tot 65 jaar;Waarde;2018;71.8;76.1;65.2;65.8;84.2;88.0;41.2;40.5
401;Mannen;55 tot 65 jaar;Waarde;2019;73.9;77.8;65.2;66.0;84.0;87.6;41.7;42.5
402;Mannen;55 tot 65 jaar;Waarde;2020;75.5;78.8;65.5;66.6;87.4;90.2;45.8;44.8
403;Mannen;55 tot 65 jaar;Waarde;2021;76.5;79.4;65.4;66.5;84.6;87.8;46.4;51.6
404;Mannen;55 tot 65 jaar;Waarde;2022;74.9;77.3;65.7;66.4;86.6;88.2;49.2;62.3
405;Mannen;55 tot 65 jaar;Waarde;2023;77.4;79.9;65.8;66.7;87.1;89.3;48.6;63.0
406;Mannen;55 tot 65 jaar;Waarde;2024;77.4;79.2;65.8;66.6;87.5;89.1;50.4;64.9
407;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2014;72.5;76.8;64.7;65.5;85.1;86.0;36.6;24.1
408;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2015;72.3;76.2;65.0;65.6;83.6;85.9;35.7;22.7
409;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2016;72.5;76.5;65.0;65.5;85.2;87.8;36.6;26.6
410;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2017;71.6;75.6;65.0;65.5;81.4;84.5;37.6;32.4
411;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2018;70.7;75.0;65.1;65.7;83.3;87.3;40.1;39.3
412;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2019;72.8;76.8;65.2;65.9;83.1;86.8;40.5;41.3
413;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2020;74.4;77.8;65.4;66.4;86.5;89.4;44.6;43.6
414;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2021;75.4;78.3;65.3;66.3;83.6;87.0;45.1;50.3
415;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2022;73.8;76.2;65.6;66.3;85.7;87.4;48.0;61.1
416;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2023;76.4;78.9;65.7;66.6;86.2;88.6;47.4;61.8
417;Mannen;55 tot 65 jaar;Ondergrens 95%-interval;2024;76.4;78.2;65.7;66.4;86.7;88.3;49.2;63.7
418;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2014;75.1;79.2;64.9;65.8;87.1;87.9;39.4;26.6
419;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2015;74.8;78.5;65.2;65.9;85.7;87.8;38.4;25.1
420;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2016;74.9;78.7;65.1;65.8;87.1;89.5;39.2;29.1
421;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2017;74.1;78.0;65.2;65.7;83.5;86.4;40.3;35.0
422;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2018;72.8;77.0;65.3;65.9;85.0;88.8;42.4;41.6
423;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2019;75.0;78.8;65.3;66.2;84.9;88.4;42.9;43.7
424;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2020;76.5;79.7;65.5;66.7;88.2;90.9;47.0;46.0
425;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2021;77.6;80.4;65.5;66.6;85.5;88.7;47.7;52.9
426;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2022;75.9;78.3;65.7;66.5;87.4;89.0;50.4;63.5
427;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2023;78.5;80.8;65.9;66.8;87.9;90.1;49.8;64.2
428;Mannen;55 tot 65 jaar;Bovengrens 95%-interval;2024;78.4;80.2;65.8;66.7;88.3;89.8;51.6;66.0
429;Mannen;65 tot 75 jaar;Waarde;2014;80.9;85.8;71.8;73.4;92.7;94.5;45.7;42.1
430;Mannen;65 tot 75 jaar;Waarde;2015;85.9;87.8;71.0;73.1;90.0;89.0;42.2;34.5
431;Mannen;65 tot 75 jaar;Waarde;2016;84.9;89.1;69.8;71.6;93.2;94.6;47.8;41.5
432;Mannen;65 tot 75 jaar;Waarde;2017;82.0;85.2;69.8;71.2;87.6;89.7;47.0;43.1
433;Mannen;65 tot 75 jaar;Waarde;2018;79.5;86.2;69.6;70.7;89.8;93.6;47.7;44.1
434;Mannen;65 tot 75 jaar;Waarde;2019;78.8;84.9;69.4;70.8;84.0;87.3;42.8;41.9
435;Mannen;65 tot 75 jaar;Waarde;2020;79.9;84.1;69.6;70.8;90.5;92.2;49.5;42.6
436;Mannen;65 tot 75 jaar;Waarde;2021;86.1;88.2;69.7;70.8;87.5;90.0;47.9;44.6
437;Mannen;65 tot 75 jaar;Waarde;2022;86.0;88.1;69.6;70.9;88.4;91.4;48.7;55.7
438;Mannen;65 tot 75 jaar;Waarde;2023;83.4;86.9;69.6;70.8;87.4;90.6;48.9;54.2
439;Mannen;65 tot 75 jaar;Waarde;2024;83.1;85.2;69.3;70.5;87.0;90.8;49.0;53.9
440;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2014;76.4;81.7;71.1;72.6;89.4;91.4;40.5;36.9
441;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2015;82.3;84.3;70.4;72.3;86.9;85.7;37.5;30.0
442;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2016;81.6;86.2;69.4;71.0;90.8;92.4;43.4;37.3
443;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2017;78.6;82.0;69.2;70.4;84.6;86.9;42.9;39.1
444;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2018;76.9;83.9;69.2;70.3;87.7;91.9;44.5;41.0
445;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2019;76.2;82.6;69.1;70.3;81.7;85.2;39.8;39.0
446;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2020;77.4;81.8;69.2;70.4;88.5;90.4;46.5;39.6
447;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2021;83.9;86.1;69.3;70.4;85.4;88.1;44.8;41.6
448;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2022;84.1;86.4;69.3;70.5;86.6;89.7;46.1;53.1
449;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2023;81.5;85.1;69.4;70.5;85.6;89.0;46.4;51.7
450;Mannen;65 tot 75 jaar;Ondergrens 95%-interval;2024;81.2;83.3;69.1;70.2;85.2;89.3;46.5;51.4
451;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2014;84.7;89.1;72.4;74.2;95.1;96.5;51.1;47.4
452;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2015;88.8;90.6;71.6;73.8;92.5;91.7;47.2;39.3
453;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2016;87.7;91.4;70.2;72.2;95.0;96.2;52.2;45.9
454;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2017;85.0;88.0;70.4;71.9;90.0;91.9;51.2;47.2
455;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2018;81.9;88.2;69.9;71.2;91.6;94.9;50.9;47.3
456;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2019;81.2;87.0;69.8;71.2;86.1;89.2;45.9;45.0
457;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2020;82.2;86.3;70.0;71.3;92.1;93.7;52.5;45.6
458;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2021;88.0;90.0;70.1;71.2;89.4;91.7;50.9;47.7
459;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2022;87.7;89.7;70.0;71.2;90.0;92.8;51.4;58.3
460;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2023;85.2;88.5;69.9;71.1;89.0;91.9;51.4;56.7
461;Mannen;65 tot 75 jaar;Bovengrens 95%-interval;2024;84.9;86.8;69.5;70.8;88.5;92.1;51.4;56.3
462;Vrouwen;15 tot 75 jaar ;Waarde;2014;72.2;76.7;62.5;61.5;89.3;90.1;44.2;48.7
463;Vrouwen;15 tot 75 jaar ;Waarde;2015;72.3;76.4;62.4;61.8;89.2;90.4;45.3;51.3
464;Vrouwen;15 tot 75 jaar ;Waarde;2016;72.8;77.5;62.4;61.6;89.8;90.5;48.3;56.8
465;Vrouwen;15 tot 75 jaar ;Waarde;2017;71.1;76.1;62.1;61.3;88.0;88.6;50.9;61.6
466;Vrouwen;15 tot 75 jaar ;Waarde;2018;71.8;76.7;62.3;61.4;89.0;89.5;51.4;68.6
467;Vrouwen;15 tot 75 jaar ;Waarde;2019;73.6;77.7;62.5;61.7;89.3;89.5;52.2;69.7
468;Vrouwen;15 tot 75 jaar ;Waarde;2020;76.3;79.5;62.4;62.3;91.3;91.6;55.0;69.6
469;Vrouwen;15 tot 75 jaar ;Waarde;2021;76.3;79.0;62.1;62.2;90.0;89.8;56.6;74.1
470;Vrouwen;15 tot 75 jaar ;Waarde;2022;74.7;77.7;62.9;61.4;90.1;88.3;56.8;79.7
471;Vrouwen;15 tot 75 jaar ;Waarde;2023;76.2;78.4;62.8;61.5;90.8;89.2;58.0;79.5
472;Vrouwen;15 tot 75 jaar ;Waarde;2024;76.0;78.3;62.8;61.6;90.7;89.1;57.2;78.8
473;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2014;71.5;76.0;62.3;61.3;88.8;89.6;43.4;47.9
474;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2015;71.6;75.8;62.3;61.6;88.8;90.0;44.5;50.6
475;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2016;72.2;76.9;62.2;61.4;89.4;90.0;47.5;56.0
476;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2017;70.5;75.5;61.9;61.1;87.5;88.1;50.2;60.9
477;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2018;71.2;76.1;62.1;61.2;88.6;89.2;50.8;68.1
478;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2019;73.0;77.2;62.3;61.6;88.9;89.1;51.5;69.1
479;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2020;75.7;79.0;62.3;62.2;90.9;91.2;54.4;69.0
480;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2021;75.7;78.4;61.9;62.0;89.5;89.4;55.9;73.5
481;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2022;74.1;77.1;62.8;61.2;89.7;87.9;56.2;79.2
482;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2023;75.7;77.9;62.6;61.3;90.4;88.8;57.4;79.0
483;Vrouwen;15 tot 75 jaar ;Ondergrens 95%-interval;2024;75.5;77.8;62.7;61.5;90.4;88.7;56.6;78.3
484;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2014;72.9;77.3;62.8;61.8;89.8;90.6;45.0;49.5
485;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2015;72.9;77.0;62.6;62.0;89.7;90.9;46.0;52.0
486;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2016;73.5;78.1;62.6;61.8;90.2;90.9;49.0;57.5
487;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2017;71.8;76.8;62.3;61.5;88.5;89.1;51.7;62.3
488;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2018;72.3;77.2;62.4;61.5;89.4;89.9;52.0;69.2
489;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2019;74.1;78.2;62.6;61.9;89.7;89.9;52.8;70.3
490;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2020;76.8;80.0;62.6;62.5;91.7;91.9;55.7;70.2
491;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2021;76.9;79.6;62.3;62.4;90.4;90.3;57.3;74.7
492;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2022;75.2;78.2;63.1;61.5;90.5;88.7;57.5;80.2
493;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2023;76.7;78.9;62.9;61.7;91.2;89.6;58.6;80.0
494;Vrouwen;15 tot 75 jaar ;Bovengrens 95%-interval;2024;76.5;78.8;63.0;61.8;91.1;89.5;57.8;79.3
495;Vrouwen;15 tot 25 jaar;Waarde;2014;75.9;75.9;55.1;54.6;90.4;94.0;53.0;69.8
496;Vrouwen;15 tot 25 jaar;Waarde;2015;76.5;77.0;54.1;56.3;91.5;93.7;56.5;74.0
497;Vrouwen;15 tot 25 jaar;Waarde;2016;77.2;77.2;55.5;55.8;91.8;94.6;56.9;76.4
498;Vrouwen;15 tot 25 jaar;Waarde;2017;75.7;76.4;53.5;54.6;90.7;93.0;63.0;82.3
499;Vrouwen;15 tot 25 jaar;Waarde;2018;76.5;77.9;55.6;55.5;92.0;93.8;60.1;85.7
500;Vrouwen;15 tot 25 jaar;Waarde;2019;77.3;77.3;55.5;55.5;92.1;92.9;60.1;85.0
501;Vrouwen;15 tot 25 jaar;Waarde;2020;79.3;79.7;53.4;55.3;94.0;95.0;63.1;83.0
502;Vrouwen;15 tot 25 jaar;Waarde;2021;77.2;77.6;52.8;54.8;93.3;93.5;65.3;85.4
503;Vrouwen;15 tot 25 jaar;Waarde;2022;77.2;78.2;56.4;51.7;93.0;91.9;62.6;89.4
504;Vrouwen;15 tot 25 jaar;Waarde;2023;78.6;78.9;55.3;52.6;93.1;92.6;64.9;88.0
505;Vrouwen;15 tot 25 jaar;Waarde;2024;76.9;78.2;55.5;52.5;92.9;92.3;62.6;86.2
506;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2014;74.0;73.9;53.7;53.3;88.8;92.6;50.8;67.7
507;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2015;75.0;75.5;53.2;55.5;90.5;92.7;54.7;72.4
508;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2016;75.7;75.7;54.6;55.0;90.7;93.6;55.2;74.9
509;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2017;74.2;74.8;52.4;53.7;89.6;91.9;61.3;80.8
510;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2018;75.2;76.6;54.8;54.8;91.2;93.0;58.6;84.6
511;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2019;76.0;76.0;54.8;54.8;91.3;92.1;58.6;83.8
512;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2020;78.0;78.4;52.5;54.5;93.1;94.2;61.6;81.8
513;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2021;75.6;76.1;51.8;53.9;92.3;92.5;63.7;84.1
514;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2022;75.8;76.8;55.5;50.8;92.1;91.0;61.1;88.3
515;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2023;77.3;77.6;54.5;51.8;92.3;91.7;63.4;87.0
516;Vrouwen;15 tot 25 jaar;Ondergrens 95%-interval;2024;75.6;76.8;54.7;51.7;92.0;91.4;61.1;85.1
517;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2014;77.8;77.7;56.5;55.9;91.7;95.1;55.2;71.8
518;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2015;77.9;78.5;55.1;57.2;92.5;94.5;58.2;75.5
519;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2016;78.7;78.7;56.4;56.6;92.7;95.4;58.6;77.9
520;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2017;77.2;77.9;54.5;55.5;91.8;93.9;64.7;83.6
521;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2018;77.7;79.1;56.3;56.3;92.8;94.6;61.5;86.7
522;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2019;78.6;78.5;56.3;56.1;92.9;93.7;61.5;86.1
523;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2020;80.6;81.0;54.3;56.1;94.7;95.7;64.6;84.2
524;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2021;78.6;79.1;53.8;55.7;94.3;94.4;67.0;86.7
525;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2022;78.5;79.4;57.2;52.5;93.7;92.8;64.1;90.3
526;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2023;79.9;80.2;56.1;53.4;93.9;93.4;66.4;89.0
527;Vrouwen;15 tot 25 jaar;Bovengrens 95%-interval;2024;78.2;79.4;56.3;53.3;93.7;93.1;64.1;87.2
528;Vrouwen;25 tot 35 jaar;Waarde;2014;70.4;73.6;62.5;60.0;91.1;90.0;47.6;59.0
529;Vrouwen;25 tot 35 jaar;Waarde;2015;69.8;73.9;62.9;60.0;92.0;91.1;48.9;64.9
530;Vrouwen;25 tot 35 jaar;Waarde;2016;71.1;74.3;62.3;59.9;92.1;90.1;51.7;69.8
531;Vrouwen;25 tot 35 jaar;Waarde;2017;68.9;74.9;62.3;59.6;91.1;88.1;54.8;75.1
532;Vrouwen;25 tot 35 jaar;Waarde;2018;70.1;74.9;62.0;59.3;92.2;90.0;55.0;81.4
533;Vrouwen;25 tot 35 jaar;Waarde;2019;71.3;74.9;62.3;59.9;91.5;88.3;56.6;83.0
534;Vrouwen;25 tot 35 jaar;Waarde;2020;74.2;76.4;62.4;60.6;93.5;90.5;58.2;81.0
535;Vrouwen;25 tot 35 jaar;Waarde;2021;72.1;74.8;61.6;60.2;92.2;89.3;60.2;85.4
536;Vrouwen;25 tot 35 jaar;Waarde;2022;73.4;75.3;61.9;59.5;93.3;86.9;61.2;90.8
537;Vrouwen;25 tot 35 jaar;Waarde;2023;73.4;75.1;61.9;59.5;93.4;87.2;61.3;88.8
538;Vrouwen;25 tot 35 jaar;Waarde;2024;74.5;74.4;61.8;59.9;93.8;87.5;60.9;87.3
539;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2014;68.6;71.9;62.1;59.5;90.0;88.8;45.7;57.2
540;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2015;68.2;72.4;62.6;59.6;91.0;90.1;47.2;63.3
541;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2016;69.6;72.8;62.0;59.5;91.1;89.0;49.9;68.2
542;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2017;67.3;73.4;62.0;59.1;90.1;87.0;53.2;73.6
543;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2018;68.8;73.6;61.7;58.9;91.3;89.1;53.6;80.3
544;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2019;69.9;73.6;62.0;59.5;90.6;87.4;55.1;81.9
545;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2020;72.9;75.1;62.0;60.2;92.7;89.5;56.7;79.8
546;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2021;70.7;73.4;61.3;59.8;91.3;88.2;58.6;84.2
547;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2022;72.1;74.0;61.6;59.1;92.5;85.9;59.8;89.9
548;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2023;72.2;73.8;61.6;59.1;92.6;86.2;59.9;87.9
549;Vrouwen;25 tot 35 jaar;Ondergrens 95%-interval;2024;73.3;73.2;61.5;59.5;93.1;86.5;59.6;86.3
550;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2014;72.0;75.2;62.8;60.5;92.2;91.1;49.4;60.8
551;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2015;71.3;75.4;63.3;60.4;92.9;92.0;50.5;66.5
552;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2016;72.6;75.7;62.6;60.3;92.9;91.0;53.4;71.3
553;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2017;70.4;76.3;62.6;60.0;92.1;89.1;56.5;76.5
554;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2018;71.4;76.1;62.3;59.7;92.9;90.8;56.4;82.5
555;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2019;72.6;76.1;62.6;60.2;92.3;89.3;58.0;84.1
556;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2020;75.5;77.7;62.7;60.9;94.2;91.3;59.6;82.1
557;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2021;73.6;76.2;61.9;60.7;93.1;90.2;61.7;86.6
558;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2022;74.6;76.5;62.3;60.0;94.0;87.9;62.6;91.6
559;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2023;74.7;76.3;62.2;59.9;94.1;88.1;62.6;89.7
560;Vrouwen;25 tot 35 jaar;Bovengrens 95%-interval;2024;75.7;75.6;62.1;60.3;94.5;88.4;62.2;88.2
561;Vrouwen;35 tot 45 jaar;Waarde;2014;72.1;76.6;63.2;62.2;91.7;90.2;46.7;54.8
562;Vrouwen;35 tot 45 jaar;Waarde;2015;71.2;75.2;63.2;62.4;90.9;90.8;47.1;57.7
563;Vrouwen;35 tot 45 jaar;Waarde;2016;73.5;77.4;63.0;62.0;91.4;90.0;50.9;66.1
564;Vrouwen;35 tot 45 jaar;Waarde;2017;69.0;75.1;63.0;61.9;89.1;88.9;52.2;70.4
565;Vrouwen;35 tot 45 jaar;Waarde;2018;71.0;75.4;62.9;62.0;90.3;88.9;54.2;77.7
566;Vrouwen;35 tot 45 jaar;Waarde;2019;74.0;78.4;63.0;62.5;92.1;90.9;56.0;79.0
567;Vrouwen;35 tot 45 jaar;Waarde;2020;76.2;79.6;63.3;62.8;92.4;90.7;57.1;78.1
568;Vrouwen;35 tot 45 jaar;Waarde;2021;76.8;79.3;62.9;62.8;91.5;89.0;58.4;82.3
569;Vrouwen;35 tot 45 jaar;Waarde;2022;73.8;76.8;63.2;62.3;91.1;87.8;58.8;86.1
570;Vrouwen;35 tot 45 jaar;Waarde;2023;75.9;77.1;63.2;62.2;92.4;89.2;59.6;85.3
571;Vrouwen;35 tot 45 jaar;Waarde;2024;75.4;77.4;63.2;62.3;92.6;89.1;59.3;85.5
572;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2014;70.5;75.1;62.9;61.9;90.6;89.1;44.9;53.0
573;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2015;69.7;73.8;63.0;62.1;89.9;89.8;45.5;56.0
574;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2016;72.0;76.0;62.7;61.7;90.5;88.9;49.2;64.5
575;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2017;67.5;73.7;62.7;61.6;87.9;87.8;50.6;68.9
576;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2018;69.7;74.1;62.7;61.7;89.4;87.9;52.7;76.5
577;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2019;72.7;77.2;62.8;62.2;91.3;90.0;54.6;77.8
578;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2020;74.9;78.4;63.1;62.5;91.6;89.8;55.7;76.8
579;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2021;75.5;78.0;62.7;62.5;90.5;88.0;56.9;81.1
580;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2022;72.5;75.6;63.0;62.0;90.2;86.8;57.3;85.0
581;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2023;74.6;75.9;62.9;61.9;91.6;88.3;58.2;84.2
582;Vrouwen;35 tot 45 jaar;Ondergrens 95%-interval;2024;74.2;76.2;63.0;62.0;91.8;88.2;57.9;84.4
583;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2014;73.6;78.0;63.4;62.5;92.6;91.2;48.4;56.5
584;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2015;72.7;76.6;63.5;62.7;91.8;91.7;48.7;59.3
585;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2016;74.9;78.8;63.2;62.3;92.3;90.9;52.5;67.6
586;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2017;70.6;76.5;63.2;62.2;90.1;89.9;53.9;71.9
587;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2018;72.3;76.6;63.1;62.3;91.1;89.7;55.6;78.8
588;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2019;75.3;79.6;63.2;62.7;92.9;91.7;57.5;80.2
589;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2020;77.4;80.8;63.5;63.0;93.2;91.5;58.5;79.3
590;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2021;78.1;80.6;63.1;63.1;92.3;89.9;59.9;83.5
591;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2022;75.1;78.0;63.4;62.6;91.9;88.8;60.2;87.1
592;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2023;77.1;78.3;63.4;62.5;93.1;90.1;61.0;86.3
593;Vrouwen;35 tot 45 jaar;Bovengrens 95%-interval;2024;76.6;78.6;63.4;62.5;93.3;89.9;60.6;86.4
594;Vrouwen;45 tot 55 jaar;Waarde;2014;72.2;78.4;63.8;63.3;87.7;89.2;41.1;38.8
595;Vrouwen;45 tot 55 jaar;Waarde;2015;72.5;77.8;63.7;63.2;87.9;89.4;41.7;40.1
596;Vrouwen;45 tot 55 jaar;Waarde;2016;71.5;78.9;63.5;63.2;88.5;90.0;45.6;46.4
597;Vrouwen;45 tot 55 jaar;Waarde;2017;72.0;76.7;63.5;63.2;87.1;88.4;47.7;52.5
598;Vrouwen;45 tot 55 jaar;Waarde;2018;71.6;77.2;63.4;63.1;87.7;88.2;48.5;62.5
599;Vrouwen;45 tot 55 jaar;Waarde;2019;73.2;78.7;63.6;63.4;87.6;88.9;48.9;63.9
600;Vrouwen;45 tot 55 jaar;Waarde;2020;76.5;80.8;64.0;64.2;90.9;92.2;53.3;65.5
601;Vrouwen;45 tot 55 jaar;Waarde;2021;78.0;80.5;63.8;63.9;88.4;89.7;55.4;72.4
602;Vrouwen;45 tot 55 jaar;Waarde;2022;74.8;78.7;64.3;64.0;88.9;88.1;55.7;78.4
603;Vrouwen;45 tot 55 jaar;Waarde;2023;77.5;80.7;64.5;64.3;90.4;89.4;57.4;79.6
604;Vrouwen;45 tot 55 jaar;Waarde;2024;77.4;80.5;64.5;64.1;89.4;89.2;56.5;79.2
605;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2014;70.9;77.1;63.6;63.1;86.7;88.2;39.6;37.3
606;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2015;71.2;76.5;63.6;63.0;86.9;88.5;40.3;38.7
607;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2016;70.2;77.7;63.4;63.0;87.5;89.1;44.2;45.0
608;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2017;70.6;75.5;63.4;63.0;86.1;87.4;46.2;51.0
609;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2018;70.5;76.1;63.3;62.9;86.8;87.4;47.2;61.2
610;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2019;72.0;77.6;63.5;63.2;86.7;88.0;47.6;62.7
611;Vrouwen;45 tot 55 jaar;Ondergrens 95%-interval;2020;75.4;79.7;63.9;64.0;90.1;91.5;52.0;64.3
