ID;Zorgaanbieders;FinancieringsvormenZorg;Perioden;UitgavenAanGezondheidszorgIngezetenen_1
635;HP4: Ondersteunende diensten;HF1: Overheid en soc. verzekering;2023;835.0
636;HP4: Ondersteunende diensten;HF11: Overheid;2021;318.0
637;HP4: Ondersteunende diensten;HF11: Overheid;2022;182.0
638;HP4: Ondersteunende diensten;HF11: Overheid;2023;0.0
639;HP4: Ondersteunende diensten;HF12: Verplichte premiegeb verzekeringen;2021;712.0
640;HP4: Ondersteunende diensten;HF12: Verplichte premiegeb verzekeringen;2022;710.0
641;HP4: Ondersteunende diensten;HF12: Verplichte premiegeb verzekeringen;2023;835.0
642;HP4: Ondersteunende diensten;HF121a: Wlz, AWBZ;2021;0.0
643;HP4: Ondersteunende diensten;HF121a: Wlz, AWBZ;2022;0.0
644;HP4: Ondersteunende diensten;HF121a: Wlz, AWBZ;2023;0.0
645;HP4: Ondersteunende diensten;HF121b: Ziekenfonds;2021;
646;HP4: Ondersteunende diensten;HF121b: Ziekenfonds;2022;
647;HP4: Ondersteunende diensten;HF121b: Ziekenfonds;2023;
648;HP4: Ondersteunende diensten;HF122: Zorgverzekeringswet;2021;712.0
649;HP4: Ondersteunende diensten;HF122: Zorgverzekeringswet;2022;710.0
650;HP4: Ondersteunende diensten;HF122: Zorgverzekeringswet;2023;835.0
651;HP4: Ondersteunende diensten;Vrijwillige financiering, eigen betaling;2021;90.0
652;HP4: Ondersteunende diensten;Vrijwillige financiering, eigen betaling;2022;41.0
653;HP4: Ondersteunende diensten;Vrijwillige financiering, eigen betaling;2023;43.0
654;HP4: Ondersteunende diensten;HF2: Vrijwillige financieringsvormen;2021;34.0
655;HP4: Ondersteunende diensten;HF2: Vrijwillige financieringsvormen;2022;0.0
656;HP4: Ondersteunende diensten;HF2: Vrijwillige financieringsvormen;2023;0.0
657;HP4: Ondersteunende diensten;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
658;HP4: Ondersteunende diensten;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
659;HP4: Ondersteunende diensten;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
660;HP4: Ondersteunende diensten;HF22: Financiering door IZWH;2021;0.0
661;HP4: Ondersteunende diensten;HF22: Financiering door IZWH;2022;0.0
662;HP4: Ondersteunende diensten;HF22: Financiering door IZWH;2023;0.0
663;HP4: Ondersteunende diensten;HF23: Financiering door ondernemingen;2021;34.0
664;HP4: Ondersteunende diensten;HF23: Financiering door ondernemingen;2022;0.0
665;HP4: Ondersteunende diensten;HF23: Financiering door ondernemingen;2023;0.0
666;HP4: Ondersteunende diensten;HF3: Eigen betalingen;2021;56.0
667;HP4: Ondersteunende diensten;HF3: Eigen betalingen;2022;41.0
668;HP4: Ondersteunende diensten;HF3: Eigen betalingen;2023;43.0
669;HP4: Ondersteunende diensten;HF31: Directe eigen betalingen;2021;14.0
670;HP4: Ondersteunende diensten;HF31: Directe eigen betalingen;2022;0.0
671;HP4: Ondersteunende diensten;HF31: Directe eigen betalingen;2023;0.0
672;HP4: Ondersteunende diensten;HF32: Eigen risico en bijdragen;2021;42.0
673;HP4: Ondersteunende diensten;HF32: Eigen risico en bijdragen;2022;41.0
674;HP4: Ondersteunende diensten;HF32: Eigen risico en bijdragen;2023;43.0
675;HP41: Ambulance, ziekenvervoer;Totaal financiering van ingezetenen;2021;500.0
676;HP41: Ambulance, ziekenvervoer;Totaal financiering van ingezetenen;2022;487.0
677;HP41: Ambulance, ziekenvervoer;Totaal financiering van ingezetenen;2023;592.0
678;HP41: Ambulance, ziekenvervoer;HF1: Overheid en soc. verzekering;2021;476.0
679;HP41: Ambulance, ziekenvervoer;HF1: Overheid en soc. verzekering;2022;465.0
680;HP41: Ambulance, ziekenvervoer;HF1: Overheid en soc. verzekering;2023;569.0
681;HP41: Ambulance, ziekenvervoer;HF11: Overheid;2021;2.0
682;HP41: Ambulance, ziekenvervoer;HF11: Overheid;2022;0.0
683;HP41: Ambulance, ziekenvervoer;HF11: Overheid;2023;0.0
684;HP41: Ambulance, ziekenvervoer;HF12: Verplichte premiegeb verzekeringen;2021;474.0
685;HP41: Ambulance, ziekenvervoer;HF12: Verplichte premiegeb verzekeringen;2022;465.0
686;HP41: Ambulance, ziekenvervoer;HF12: Verplichte premiegeb verzekeringen;2023;569.0
687;HP41: Ambulance, ziekenvervoer;HF121a: Wlz, AWBZ;2021;0.0
688;HP41: Ambulance, ziekenvervoer;HF121a: Wlz, AWBZ;2022;0.0
689;HP41: Ambulance, ziekenvervoer;HF121a: Wlz, AWBZ;2023;0.0
690;HP41: Ambulance, ziekenvervoer;HF121b: Ziekenfonds;2021;
691;HP41: Ambulance, ziekenvervoer;HF121b: Ziekenfonds;2022;
692;HP41: Ambulance, ziekenvervoer;HF121b: Ziekenfonds;2023;
693;HP41: Ambulance, ziekenvervoer;HF122: Zorgverzekeringswet;2021;474.0
694;HP41: Ambulance, ziekenvervoer;HF122: Zorgverzekeringswet;2022;465.0
695;HP41: Ambulance, ziekenvervoer;HF122: Zorgverzekeringswet;2023;569.0
696;HP41: Ambulance, ziekenvervoer;Vrijwillige financiering, eigen betaling;2021;24.0
697;HP41: Ambulance, ziekenvervoer;Vrijwillige financiering, eigen betaling;2022;23.0
698;HP41: Ambulance, ziekenvervoer;Vrijwillige financiering, eigen betaling;2023;24.0
699;HP41: Ambulance, ziekenvervoer;HF2: Vrijwillige financieringsvormen;2021;0.0
700;HP41: Ambulance, ziekenvervoer;HF2: Vrijwillige financieringsvormen;2022;0.0
701;HP41: Ambulance, ziekenvervoer;HF2: Vrijwillige financieringsvormen;2023;0.0
702;HP41: Ambulance, ziekenvervoer;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
703;HP41: Ambulance, ziekenvervoer;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
704;HP41: Ambulance, ziekenvervoer;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
705;HP41: Ambulance, ziekenvervoer;HF22: Financiering door IZWH;2021;0.0
706;HP41: Ambulance, ziekenvervoer;HF22: Financiering door IZWH;2022;0.0
707;HP41: Ambulance, ziekenvervoer;HF22: Financiering door IZWH;2023;0.0
708;HP41: Ambulance, ziekenvervoer;HF23: Financiering door ondernemingen;2021;0.0
709;HP41: Ambulance, ziekenvervoer;HF23: Financiering door ondernemingen;2022;0.0
710;HP41: Ambulance, ziekenvervoer;HF23: Financiering door ondernemingen;2023;0.0
711;HP41: Ambulance, ziekenvervoer;HF3: Eigen betalingen;2021;24.0
712;HP41: Ambulance, ziekenvervoer;HF3: Eigen betalingen;2022;23.0
713;HP41: Ambulance, ziekenvervoer;HF3: Eigen betalingen;2023;24.0
714;HP41: Ambulance, ziekenvervoer;HF31: Directe eigen betalingen;2021;0.0
715;HP41: Ambulance, ziekenvervoer;HF31: Directe eigen betalingen;2022;0.0
716;HP41: Ambulance, ziekenvervoer;HF31: Directe eigen betalingen;2023;0.0
717;HP41: Ambulance, ziekenvervoer;HF32: Eigen risico en bijdragen;2021;24.0
718;HP41: Ambulance, ziekenvervoer;HF32: Eigen risico en bijdragen;2022;23.0
719;HP41: Ambulance, ziekenvervoer;HF32: Eigen risico en bijdragen;2023;24.0
720;HP42-49: Laboratoria en ov ondersteunend;Totaal financiering van ingezetenen;2021;620.0
721;HP42-49: Laboratoria en ov ondersteunend;Totaal financiering van ingezetenen;2022;446.0
722;HP42-49: Laboratoria en ov ondersteunend;Totaal financiering van ingezetenen;2023;286.0
723;HP42-49: Laboratoria en ov ondersteunend;HF1: Overheid en soc. verzekering;2021;554.0
724;HP42-49: Laboratoria en ov ondersteunend;HF1: Overheid en soc. verzekering;2022;427.0
725;HP42-49: Laboratoria en ov ondersteunend;HF1: Overheid en soc. verzekering;2023;266.0
726;HP42-49: Laboratoria en ov ondersteunend;HF11: Overheid;2021;316.0
727;HP42-49: Laboratoria en ov ondersteunend;HF11: Overheid;2022;182.0
728;HP42-49: Laboratoria en ov ondersteunend;HF11: Overheid;2023;0.0
729;HP42-49: Laboratoria en ov ondersteunend;HF12: Verplichte premiegeb verzekeringen;2021;238.0
730;HP42-49: Laboratoria en ov ondersteunend;HF12: Verplichte premiegeb verzekeringen;2022;246.0
731;HP42-49: Laboratoria en ov ondersteunend;HF12: Verplichte premiegeb verzekeringen;2023;266.0
732;HP42-49: Laboratoria en ov ondersteunend;HF121a: Wlz, AWBZ;2021;0.0
733;HP42-49: Laboratoria en ov ondersteunend;HF121a: Wlz, AWBZ;2022;0.0
734;HP42-49: Laboratoria en ov ondersteunend;HF121a: Wlz, AWBZ;2023;0.0
735;HP42-49: Laboratoria en ov ondersteunend;HF121b: Ziekenfonds;2021;
736;HP42-49: Laboratoria en ov ondersteunend;HF121b: Ziekenfonds;2022;
737;HP42-49: Laboratoria en ov ondersteunend;HF121b: Ziekenfonds;2023;
738;HP42-49: Laboratoria en ov ondersteunend;HF122: Zorgverzekeringswet;2021;238.0
739;HP42-49: Laboratoria en ov ondersteunend;HF122: Zorgverzekeringswet;2022;246.0
740;HP42-49: Laboratoria en ov ondersteunend;HF122: Zorgverzekeringswet;2023;266.0
741;HP42-49: Laboratoria en ov ondersteunend;Vrijwillige financiering, eigen betaling;2021;66.0
742;HP42-49: Laboratoria en ov ondersteunend;Vrijwillige financiering, eigen betaling;2022;19.0
743;HP42-49: Laboratoria en ov ondersteunend;Vrijwillige financiering, eigen betaling;2023;19.0
744;HP42-49: Laboratoria en ov ondersteunend;HF2: Vrijwillige financieringsvormen;2021;34.0
745;HP42-49: Laboratoria en ov ondersteunend;HF2: Vrijwillige financieringsvormen;2022;0.0
746;HP42-49: Laboratoria en ov ondersteunend;HF2: Vrijwillige financieringsvormen;2023;0.0
747;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2021;0.0
748;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2022;0.0
749;HP42-49: Laboratoria en ov ondersteunend;HF21:Vrijwillige ziektekostenverzekering;2023;0.0
750;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2021;0.0
751;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2022;0.0
752;HP42-49: Laboratoria en ov ondersteunend;HF22: Financiering door IZWH;2023;0.0
753;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2021;34.0
754;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2022;0.0
755;HP42-49: Laboratoria en ov ondersteunend;HF23: Financiering door ondernemingen;2023;0.0
756;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2021;33.0
757;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2022;19.0
758;HP42-49: Laboratoria en ov ondersteunend;HF3: Eigen betalingen;2023;19.0
759;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2021;14.0
760;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2022;0.0
761;HP42-49: Laboratoria en ov ondersteunend;HF31: Directe eigen betalingen;2023;0.0
762;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2021;18.0
763;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2022;19.0
764;HP42-49: Laboratoria en ov ondersteunend;HF32: Eigen risico en bijdragen;2023;19.0
765;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2021;8230.0
766;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2022;8319.0
767;HP5: Leveranciers genees-en hulpmiddelen;Totaal financiering van ingezetenen;2023;8604.0
768;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2021;5628.0
769;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2022;5743.0
770;HP5: Leveranciers genees-en hulpmiddelen;HF1: Overheid en soc. verzekering;2023;5877.0
771;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2021;348.0
772;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2022;137.0
773;HP5: Leveranciers genees-en hulpmiddelen;HF11: Overheid;2023;0.0
774;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2021;5280.0
775;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2022;5606.0
776;HP5: Leveranciers genees-en hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2023;5877.0
777;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2021;193.0
778;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2022;198.0
779;HP5: Leveranciers genees-en hulpmiddelen;HF121a: Wlz, AWBZ;2023;237.0
780;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2021;
781;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2022;
782;HP5: Leveranciers genees-en hulpmiddelen;HF121b: Ziekenfonds;2023;
783;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2021;5086.0
784;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2022;5408.0
785;HP5: Leveranciers genees-en hulpmiddelen;HF122: Zorgverzekeringswet;2023;5640.0
786;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2021;2602.0
787;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2022;2576.0
788;HP5: Leveranciers genees-en hulpmiddelen;Vrijwillige financiering, eigen betaling;2023;2726.0
789;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2021;296.0
790;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2022;220.0
791;HP5: Leveranciers genees-en hulpmiddelen;HF2: Vrijwillige financieringsvormen;2023;237.0
792;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2021;242.0
793;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2022;220.0
794;HP5: Leveranciers genees-en hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2023;237.0
795;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2021;0.0
796;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2022;0.0
797;HP5: Leveranciers genees-en hulpmiddelen;HF22: Financiering door IZWH;2023;0.0
798;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2021;54.0
799;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2022;0.0
800;HP5: Leveranciers genees-en hulpmiddelen;HF23: Financiering door ondernemingen;2023;0.0
801;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2021;2306.0
802;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2022;2356.0
803;HP5: Leveranciers genees-en hulpmiddelen;HF3: Eigen betalingen;2023;2489.0
804;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2021;1345.0
805;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2022;1393.0
806;HP5: Leveranciers genees-en hulpmiddelen;HF31: Directe eigen betalingen;2023;1494.0
807;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2021;961.0
808;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2022;962.0
809;HP5: Leveranciers genees-en hulpmiddelen;HF32: Eigen risico en bijdragen;2023;995.0
810;HP51: Apotheken;Totaal financiering van ingezetenen;2021;4759.0
811;HP51: Apotheken;Totaal financiering van ingezetenen;2022;5008.0
812;HP51: Apotheken;Totaal financiering van ingezetenen;2023;5193.0
813;HP51: Apotheken;HF1: Overheid en soc. verzekering;2021;3744.0
814;HP51: Apotheken;HF1: Overheid en soc. verzekering;2022;3997.0
815;HP51: Apotheken;HF1: Overheid en soc. verzekering;2023;4119.0
816;HP51: Apotheken;HF11: Overheid;2021;6.0
817;HP51: Apotheken;HF11: Overheid;2022;0.0
818;HP51: Apotheken;HF11: Overheid;2023;0.0
819;HP51: Apotheken;HF12: Verplichte premiegeb verzekeringen;2021;3738.0
820;HP51: Apotheken;HF12: Verplichte premiegeb verzekeringen;2022;3997.0
821;HP51: Apotheken;HF12: Verplichte premiegeb verzekeringen;2023;4119.0
822;HP51: Apotheken;HF121a: Wlz, AWBZ;2021;0.0
823;HP51: Apotheken;HF121a: Wlz, AWBZ;2022;0.0
824;HP51: Apotheken;HF121a: Wlz, AWBZ;2023;0.0
825;HP51: Apotheken;HF121b: Ziekenfonds;2021;
826;HP51: Apotheken;HF121b: Ziekenfonds;2022;
827;HP51: Apotheken;HF121b: Ziekenfonds;2023;
828;HP51: Apotheken;HF122: Zorgverzekeringswet;2021;3738.0
829;HP51: Apotheken;HF122: Zorgverzekeringswet;2022;3997.0
830;HP51: Apotheken;HF122: Zorgverzekeringswet;2023;4119.0
831;HP51: Apotheken;Vrijwillige financiering, eigen betaling;2021;1015.0
832;HP51: Apotheken;Vrijwillige financiering, eigen betaling;2022;1012.0
833;HP51: Apotheken;Vrijwillige financiering, eigen betaling;2023;1074.0
834;HP51: Apotheken;HF2: Vrijwillige financieringsvormen;2021;41.0
835;HP51: Apotheken;HF2: Vrijwillige financieringsvormen;2022;31.0
836;HP51: Apotheken;HF2: Vrijwillige financieringsvormen;2023;33.0
837;HP51: Apotheken;HF21:Vrijwillige ziektekostenverzekering;2021;41.0
838;HP51: Apotheken;HF21:Vrijwillige ziektekostenverzekering;2022;31.0
839;HP51: Apotheken;HF21:Vrijwillige ziektekostenverzekering;2023;33.0
840;HP51: Apotheken;HF22: Financiering door IZWH;2021;0.0
841;HP51: Apotheken;HF22: Financiering door IZWH;2022;0.0
842;HP51: Apotheken;HF22: Financiering door IZWH;2023;0.0
843;HP51: Apotheken;HF23: Financiering door ondernemingen;2021;0.0
844;HP51: Apotheken;HF23: Financiering door ondernemingen;2022;0.0
845;HP51: Apotheken;HF23: Financiering door ondernemingen;2023;0.0
846;HP51: Apotheken;HF3: Eigen betalingen;2021;974.0
847;HP51: Apotheken;HF3: Eigen betalingen;2022;981.0
848;HP51: Apotheken;HF3: Eigen betalingen;2023;1041.0
849;HP51: Apotheken;HF31: Directe eigen betalingen;2021;246.0
850;HP51: Apotheken;HF31: Directe eigen betalingen;2022;258.0
851;HP51: Apotheken;HF31: Directe eigen betalingen;2023;297.0
852;HP51: Apotheken;HF32: Eigen risico en bijdragen;2021;727.0
853;HP51: Apotheken;HF32: Eigen risico en bijdragen;2022;722.0
854;HP51: Apotheken;HF32: Eigen risico en bijdragen;2023;744.0
855;HP52-59: Leveranciers hulpmiddelen;Totaal financiering van ingezetenen;2021;3471.0
856;HP52-59: Leveranciers hulpmiddelen;Totaal financiering van ingezetenen;2022;3311.0
857;HP52-59: Leveranciers hulpmiddelen;Totaal financiering van ingezetenen;2023;3410.0
858;HP52-59: Leveranciers hulpmiddelen;HF1: Overheid en soc. verzekering;2021;1883.0
859;HP52-59: Leveranciers hulpmiddelen;HF1: Overheid en soc. verzekering;2022;1746.0
860;HP52-59: Leveranciers hulpmiddelen;HF1: Overheid en soc. verzekering;2023;1758.0
861;HP52-59: Leveranciers hulpmiddelen;HF11: Overheid;2021;342.0
862;HP52-59: Leveranciers hulpmiddelen;HF11: Overheid;2022;137.0
863;HP52-59: Leveranciers hulpmiddelen;HF11: Overheid;2023;0.0
864;HP52-59: Leveranciers hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2021;1541.0
865;HP52-59: Leveranciers hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2022;1609.0
866;HP52-59: Leveranciers hulpmiddelen;HF12: Verplichte premiegeb verzekeringen;2023;1758.0
867;HP52-59: Leveranciers hulpmiddelen;HF121a: Wlz, AWBZ;2021;193.0
868;HP52-59: Leveranciers hulpmiddelen;HF121a: Wlz, AWBZ;2022;198.0
869;HP52-59: Leveranciers hulpmiddelen;HF121a: Wlz, AWBZ;2023;237.0
870;HP52-59: Leveranciers hulpmiddelen;HF121b: Ziekenfonds;2021;
871;HP52-59: Leveranciers hulpmiddelen;HF121b: Ziekenfonds;2022;
872;HP52-59: Leveranciers hulpmiddelen;HF121b: Ziekenfonds;2023;
873;HP52-59: Leveranciers hulpmiddelen;HF122: Zorgverzekeringswet;2021;1348.0
874;HP52-59: Leveranciers hulpmiddelen;HF122: Zorgverzekeringswet;2022;1412.0
875;HP52-59: Leveranciers hulpmiddelen;HF122: Zorgverzekeringswet;2023;1521.0
876;HP52-59: Leveranciers hulpmiddelen;Vrijwillige financiering, eigen betaling;2021;1588.0
877;HP52-59: Leveranciers hulpmiddelen;Vrijwillige financiering, eigen betaling;2022;1564.0
878;HP52-59: Leveranciers hulpmiddelen;Vrijwillige financiering, eigen betaling;2023;1652.0
879;HP52-59: Leveranciers hulpmiddelen;HF2: Vrijwillige financieringsvormen;2021;255.0
880;HP52-59: Leveranciers hulpmiddelen;HF2: Vrijwillige financieringsvormen;2022;189.0
881;HP52-59: Leveranciers hulpmiddelen;HF2: Vrijwillige financieringsvormen;2023;204.0
882;HP52-59: Leveranciers hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2021;201.0
883;HP52-59: Leveranciers hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2022;189.0
884;HP52-59: Leveranciers hulpmiddelen;HF21:Vrijwillige ziektekostenverzekering;2023;204.0
885;HP52-59: Leveranciers hulpmiddelen;HF22: Financiering door IZWH;2021;0.0
886;HP52-59: Leveranciers hulpmiddelen;HF22: Financiering door IZWH;2022;0.0
887;HP52-59: Leveranciers hulpmiddelen;HF22: Financiering door IZWH;2023;0.0
888;HP52-59: Leveranciers hulpmiddelen;HF23: Financiering door ondernemingen;2021;54.0
889;HP52-59: Leveranciers hulpmiddelen;HF23: Financiering door ondernemingen;2022;0.0
890;HP52-59: Leveranciers hulpmiddelen;HF23: Financiering door ondernemingen;2023;0.0
891;HP52-59: Leveranciers hulpmiddelen;HF3: Eigen betalingen;2021;1332.0
892;HP52-59: Leveranciers hulpmiddelen;HF3: Eigen betalingen;2022;1375.0
893;HP52-59: Leveranciers hulpmiddelen;HF3: Eigen betalingen;2023;1448.0
894;HP52-59: Leveranciers hulpmiddelen;HF31: Directe eigen betalingen;2021;1098.0
895;HP52-59: Leveranciers hulpmiddelen;HF31: Directe eigen betalingen;2022;1135.0
896;HP52-59: Leveranciers hulpmiddelen;HF31: Directe eigen betalingen;2023;1197.0
897;HP52-59: Leveranciers hulpmiddelen;HF32: Eigen risico en bijdragen;2021;234.0
898;HP52-59: Leveranciers hulpmiddelen;HF32: Eigen risico en bijdragen;2022;240.0
899;HP52-59: Leveranciers hulpmiddelen;HF32: Eigen risico en bijdragen;2023;251.0
900;HP6: Aanbieders van preventieve zorg;Totaal financiering van ingezetenen;2021;6901.0
901;HP6: Aanbieders van preventieve zorg;Totaal financiering van ingezetenen;2022;4667.0
902;HP6: Aanbieders van preventieve zorg;Totaal financiering van ingezetenen;2023;3698.0
903;HP6: Aanbieders van preventieve zorg;HF1: Overheid en soc. verzekering;2021;6163.0
904;HP6: Aanbieders van preventieve zorg;HF1: Overheid en soc. verzekering;2022;3911.0
905;HP6: Aanbieders van preventieve zorg;HF1: Overheid en soc. verzekering;2023;2888.0
906;HP6: Aanbieders van preventieve zorg;HF11: Overheid;2021;5928.0
907;HP6: Aanbieders van preventieve zorg;HF11: Overheid;2022;3640.0
908;HP6: Aanbieders van preventieve zorg;HF11: Overheid;2023;2585.0
909;HP6: Aanbieders van preventieve zorg;HF12: Verplichte premiegeb verzekeringen;2021;235.0
910;HP6: Aanbieders van preventieve zorg;HF12: Verplichte premiegeb verzekeringen;2022;271.0
911;HP6: Aanbieders van preventieve zorg;HF12: Verplichte premiegeb verzekeringen;2023;303.0
912;HP6: Aanbieders van preventieve zorg;HF121a: Wlz, AWBZ;2021;5.0
913;HP6: Aanbieders van preventieve zorg;HF121a: Wlz, AWBZ;2022;6.0
914;HP6: Aanbieders van preventieve zorg;HF121a: Wlz, AWBZ;2023;7.0
915;HP6: Aanbieders van preventieve zorg;HF121b: Ziekenfonds;2021;
916;HP6: Aanbieders van preventieve zorg;HF121b: Ziekenfonds;2022;
917;HP6: Aanbieders van preventieve zorg;HF121b: Ziekenfonds;2023;
918;HP6: Aanbieders van preventieve zorg;HF122: Zorgverzekeringswet;2021;230.0
919;HP6: Aanbieders van preventieve zorg;HF122: Zorgverzekeringswet;2022;266.0
920;HP6: Aanbieders van preventieve zorg;HF122: Zorgverzekeringswet;2023;296.0
921;HP6: Aanbieders van preventieve zorg;Vrijwillige financiering, eigen betaling;2021;738.0
922;HP6: Aanbieders van preventieve zorg;Vrijwillige financiering, eigen betaling;2022;756.0
923;HP6: Aanbieders van preventieve zorg;Vrijwillige financiering, eigen betaling;2023;810.0
924;HP6: Aanbieders van preventieve zorg;HF2: Vrijwillige financieringsvormen;2021;688.0
925;HP6: Aanbieders van preventieve zorg;HF2: Vrijwillige financieringsvormen;2022;718.0
926;HP6: Aanbieders van preventieve zorg;HF2: Vrijwillige financieringsvormen;2023;771.0
927;HP6: Aanbieders van preventieve zorg;HF21:Vrijwillige ziektekostenverzekering;2021;2.0
928;HP6: Aanbieders van preventieve zorg;HF21:Vrijwillige ziektekostenverzekering;2022;1.0
929;HP6: Aanbieders van preventieve zorg;HF21:Vrijwillige ziektekostenverzekering;2023;2.0
930;HP6: Aanbieders van preventieve zorg;HF22: Financiering door IZWH;2021;0.0
931;HP6: Aanbieders van preventieve zorg;HF22: Financiering door IZWH;2022;0.0
932;HP6: Aanbieders van preventieve zorg;HF22: Financiering door IZWH;2023;0.0
933;HP6: Aanbieders van preventieve zorg;HF23: Financiering door ondernemingen;2021;686.0
934;HP6: Aanbieders van preventieve zorg;HF23: Financiering door ondernemingen;2022;717.0
935;HP6: Aanbieders van preventieve zorg;HF23: Financiering door ondernemingen;2023;769.0
936;HP6: Aanbieders van preventieve zorg;HF3: Eigen betalingen;2021;50.0
937;HP6: Aanbieders van preventieve zorg;HF3: Eigen betalingen;2022;38.0
938;HP6: Aanbieders van preventieve zorg;HF3: Eigen betalingen;2023;39.0
939;HP6: Aanbieders van preventieve zorg;HF31: Directe eigen betalingen;2021;35.0
940;HP6: Aanbieders van preventieve zorg;HF31: Directe eigen betalingen;2022;21.0
941;HP6: Aanbieders van preventieve zorg;HF31: Directe eigen betalingen;2023;22.0
942;HP6: Aanbieders van preventieve zorg;HF32: Eigen risico en bijdragen;2021;14.0
943;HP6: Aanbieders van preventieve zorg;HF32: Eigen risico en bijdragen;2022;17.0
944;HP6: Aanbieders van preventieve zorg;HF32: Eigen risico en bijdragen;2023;18.0
945;HP7: Organisaties beheer en financiering;Totaal financiering van ingezetenen;2021;3686.0
946;HP7: Organisaties beheer en financiering;Totaal financiering van ingezetenen;2022;3774.0
947;HP7: Organisaties beheer en financiering;Totaal financiering van ingezetenen;2023;3844.0
948;HP7: Organisaties beheer en financiering;HF1: Overheid en soc. verzekering;2021;3224.0
949;HP7: Organisaties beheer en financiering;HF1: Overheid en soc. verzekering;2022;3284.0
950;HP7: Organisaties beheer en financiering;HF1: Overheid en soc. verzekering;2023;3351.0
951;HP7: Organisaties beheer en financiering;HF11: Overheid;2021;1761.0
952;HP7: Organisaties beheer en financiering;HF11: Overheid;2022;1729.0
953;HP7: Organisaties beheer en financiering;HF11: Overheid;2023;1739.0
954;HP7: Organisaties beheer en financiering;HF12: Verplichte premiegeb verzekeringen;2021;1463.0
