ID;Geslacht;Leeftijd;TypeInstelling;RegioS;Perioden;AantalUltimoVerslagjaar_1;PercentageUltimoVerslagjaar_2;AantalInVerslagjaar_3;PercentageInVerslagjaar_4;OpnamedagenInVerslagjaar_5
394;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2008;104295;18.77;154115.0;25.13;38998.0
395;Totaal mannen en vrouwen;80 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2009;106170;18.53;156490.0;24.82;39246.0
396;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2004;590;0.1;670.0;0.1;227.0
397;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2005;630;0.11;745.0;0.11;249.0
398;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2006;675;0.11;795.0;0.12;265.0
399;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2007;730;0.12;;;
400;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2008;745;0.12;895.0;0.13;294.0
401;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Nederland;2009;815;0.12;955.0;0.13;315.0
402;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2004;45;0.06;50.0;0.06;17.0
403;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2005;50;0.06;55.0;0.06;18.0
404;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2006;45;0.06;50.0;0.06;16.0
405;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2007;55;0.07;;;
406;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2008;55;0.07;70.0;0.08;23.0
407;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2009;65;0.08;65.0;0.08;22.0
408;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2004;545;0.11;620.0;0.11;210.0
409;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2005;580;0.11;690.0;0.12;231.0
410;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2006;635;0.12;745.0;0.13;249.0
411;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2007;675;0.13;;;
412;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2008;690;0.12;825.0;0.13;272.0
413;Totaal mannen en vrouwen;80 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2009;750;0.13;890.0;0.14;294.0
414;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2004;710;0.12;980.0;0.15;292.0
415;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2005;650;0.11;905.0;0.14;269.0
416;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2006;660;0.11;885.0;0.13;263.0
417;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2007;600;0.1;;;
418;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2008;575;0.09;780.0;0.11;233.0
419;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2009;565;0.09;765.0;0.11;223.0
420;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2004;45;0.05;75.0;0.08;18.0
421;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2005;35;0.05;60.0;0.07;16.0
422;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2006;40;0.05;70.0;0.08;16.0
423;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2007;35;0.04;;;
424;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2008;40;0.05;55.0;0.06;16.0
425;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2009;35;0.04;55.0;0.06;14.0
426;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2004;665;0.13;910.0;0.17;274.0
427;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2005;615;0.12;845.0;0.15;253.0
428;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2006;615;0.12;815.0;0.14;247.0
429;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2007;565;0.1;;;
430;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2008;535;0.1;720.0;0.12;217.0
431;Totaal mannen en vrouwen;80 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2009;535;0.09;710.0;0.11;209.0
432;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2004;77870;1.25;105785.0;1.7;28429.0
433;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2005;80185;1.28;109875.0;1.76;29143.0
434;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2006;82850;1.32;113415.0;1.81;30201.0
435;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2007;86215;1.37;;;
436;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2008;87445;1.38;120935.0;1.92;31802.0
437;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Nederland;2009;91630;1.43;125635.0;1.97;32946.0
438;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2004;8450;1.04;12485.0;1.56;3042.0
439;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2005;8995;1.11;13145.0;1.64;3206.0
440;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2006;9540;1.17;13835.0;1.74;3457.0
441;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2007;9970;1.21;;;
442;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2008;10455;1.25;14905.0;1.87;3692.0
443;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;4 grote gemeenten;2009;11260;1.33;15850.0;1.94;3961.0
444;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2004;69420;1.28;93300.0;1.72;25387.0
445;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2005;71190;1.31;96730.0;1.77;25937.0
446;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2006;73310;1.34;99585.0;1.82;26744.0
447;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2007;76245;1.39;;;
448;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2008;76990;1.39;106030.0;1.93;28109.0
449;Mannen;Totaal 18 jaar of ouder;Totaal zorg met verblijf;Overige gemeenten;2009;80370;1.44;109785.0;1.98;28985.0
450;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2004;40945;0.66;66215.0;1.06;15230.0
451;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2005;41240;0.66;68020.0;1.09;15276.0
452;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2006;41690;0.67;69245.0;1.11;15520.0
453;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2007;43105;0.68;;;
454;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2008;43155;0.68;72745.0;1.15;15692.0
455;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Nederland;2009;44355;0.69;75080.0;1.18;16069.0
456;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2004;5365;0.66;9150.0;1.14;1984.0
457;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2005;5565;0.68;9320.0;1.17;2013.0
458;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2006;5690;0.7;9570.0;1.2;2091.0
459;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2007;5685;0.69;;;
460;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2008;5770;0.69;9845.0;1.23;2080.0
461;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;4 grote gemeenten;2009;6015;0.71;10235.0;1.25;2157.0
462;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2004;35580;0.66;57065.0;1.05;13246.0
463;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2005;35680;0.66;58700.0;1.08;13263.0
464;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2006;36000;0.66;59675.0;1.09;13429.0
465;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2007;37420;0.68;;;
466;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2008;37380;0.68;62905.0;1.14;13612.0
467;Mannen;Totaal 18 jaar of ouder;Verpleging en verzorging;Overige gemeenten;2009;38345;0.69;64845.0;1.17;13912.0
468;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2004;27820;0.45;29465.0;0.47;10030.0
469;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2005;28950;0.46;30635.0;0.49;10391.0
470;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2006;30045;0.48;31915.0;0.51;10826.0
471;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2007;31600;0.5;;;
472;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2008;31900;0.5;34655.0;0.55;11799.0
473;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Nederland;2009;33570;0.52;35650.0;0.56;12136.0
474;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2004;1790;0.22;1870.0;0.23;627.0
475;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2005;1895;0.23;2055.0;0.26;678.0
476;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2006;1985;0.24;2165.0;0.27;726.0
477;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2007;2185;0.27;;;
478;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2008;2325;0.28;2495.0;0.31;830.0
479;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;4 grote gemeenten;2009;2470;0.29;2640.0;0.32;872.0
480;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2004;26030;0.48;27600.0;0.51;9403.0
481;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2005;27060;0.5;28580.0;0.52;9712.0
482;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2006;28060;0.51;29745.0;0.54;10099.0
483;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2007;29415;0.54;;;
484;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2008;29570;0.54;32160.0;0.58;10968.0
485;Mannen;Totaal 18 jaar of ouder;Gehandicaptenzorg;Overige gemeenten;2009;31100;0.56;33015.0;0.59;11264.0
486;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2004;9105;0.15;10495.0;0.17;3169.0
487;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2005;9990;0.16;11615.0;0.19;3476.0
488;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2006;11115;0.18;12705.0;0.2;3855.0
489;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2007;11510;0.18;;;
490;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2008;12390;0.19;14345.0;0.23;4310.0
491;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Nederland;2009;13700;0.21;15905.0;0.25;4741.0
492;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2004;1295;0.16;1510.0;0.19;431.0
493;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2005;1540;0.19;1830.0;0.23;514.0
494;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2006;1865;0.23;2175.0;0.27;639.0
495;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2007;2100;0.26;;;
496;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2008;2355;0.28;2680.0;0.34;782.0
497;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;4 grote gemeenten;2009;2775;0.33;3130.0;0.38;932.0
498;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2004;7810;0.14;8985.0;0.17;2738.0
499;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2005;8450;0.16;9785.0;0.18;2962.0
500;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2006;9250;0.17;10535.0;0.19;3216.0
501;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2007;9410;0.17;;;
502;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2008;10035;0.18;11665.0;0.21;3529.0
503;Mannen;Totaal 18 jaar of ouder;Geestelijke gezondheidszorg;Overige gemeenten;2009;10925;0.2;12775.0;0.23;3809.0
504;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2004;10960;0.61;12305.0;0.7;3754.0
505;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2005;11855;0.68;13315.0;0.78;4037.0
506;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2006;12675;0.74;14240.0;0.85;4360.0
507;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2007;13485;0.79;;;
508;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2008;14295;0.83;16135.0;0.98;5082.0
509;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Nederland;2009;15450;0.89;17285.0;1.03;5426.0
510;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2004;1045;0.36;1190.0;0.44;350.0
511;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2005;1165;0.41;1345.0;0.51;388.0
512;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2006;1295;0.46;1480.0;0.57;447.0
513;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2007;1445;0.51;;;
514;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2008;1640;0.57;1840.0;0.71;550.0
515;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;4 grote gemeenten;2009;1815;0.61;2000.0;0.75;608.0
516;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2004;9915;0.66;11115.0;0.75;3404.0
517;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2005;10690;0.73;11970.0;0.83;3649.0
518;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2006;11380;0.79;12760.0;0.9;3913.0
519;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2007;12035;0.85;;;
520;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2008;12660;0.89;14295.0;1.03;4533.0
521;Mannen;18 tot 35 jaar;Totaal zorg met verblijf;Overige gemeenten;2009;13635;0.95;15285.0;1.09;4818.0
522;Mannen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2004;270;0.02;345.0;0.02;95.0
523;Mannen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2005;265;0.02;340.0;0.02;92.0
524;Mannen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2006;260;0.02;350.0;0.02;92.0
525;Mannen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2007;420;0.02;;;
526;Mannen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2008;505;0.03;660.0;0.04;168.0
527;Mannen;18 tot 35 jaar;Verpleging en verzorging;Nederland;2009;520;0.03;720.0;0.04;184.0
528;Mannen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2004;20;0.01;40.0;0.01;8.0
529;Mannen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2005;20;0.01;35.0;0.01;8.0
530;Mannen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2006;20;0.01;45.0;0.02;9.0
531;Mannen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2007;30;0.01;;;
532;Mannen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2008;40;0.01;70.0;0.03;12.0
533;Mannen;18 tot 35 jaar;Verpleging en verzorging;4 grote gemeenten;2009;40;0.01;55.0;0.02;13.0
534;Mannen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2004;250;0.02;305.0;0.02;87.0
535;Mannen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2005;245;0.02;305.0;0.02;84.0
536;Mannen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2006;235;0.02;305.0;0.02;83.0
537;Mannen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2007;390;0.03;;;
538;Mannen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2008;460;0.03;590.0;0.04;156.0
539;Mannen;18 tot 35 jaar;Verpleging en verzorging;Overige gemeenten;2009;480;0.03;660.0;0.05;171.0
540;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2004;8380;0.47;9230.0;0.53;2909.0
541;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2005;8920;0.51;9805.0;0.57;3072.0
542;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2006;9415;0.55;10405.0;0.62;3274.0
543;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2007;10115;0.59;;;
544;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2008;10515;0.61;11730.0;0.71;3825.0
545;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Nederland;2009;11250;0.65;12370.0;0.74;4026.0
546;Mannen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2004;680;0.24;730.0;0.27;233.0
547;Mannen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2005;735;0.26;810.0;0.3;252.0
548;Mannen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2006;795;0.28;885.0;0.34;283.0
549;Mannen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2007;905;0.32;;;
550;Mannen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2008;1030;0.36;1105.0;0.43;354.0
551;Mannen;18 tot 35 jaar;Gehandicaptenzorg;4 grote gemeenten;2009;1085;0.37;1190.0;0.44;380.0
552;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2004;7700;0.51;8500.0;0.57;2676.0
553;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2005;8185;0.56;8995.0;0.62;2820.0
554;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2006;8620;0.6;9520.0;0.67;2991.0
555;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2007;9210;0.65;;;
556;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2008;9485;0.67;10625.0;0.76;3471.0
557;Mannen;18 tot 35 jaar;Gehandicaptenzorg;Overige gemeenten;2009;10165;0.71;11180.0;0.8;3646.0
558;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2004;2315;0.13;2785.0;0.16;751.0
559;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2005;2670;0.15;3230.0;0.19;873.0
560;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2006;3005;0.17;3565.0;0.21;995.0
561;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2007;2950;0.17;;;
562;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2008;3280;0.19;3930.0;0.24;1089.0
563;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Nederland;2009;3675;0.21;4445.0;0.27;1216.0
564;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2004;345;0.12;420.0;0.16;110.0
565;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2005;410;0.14;510.0;0.19;129.0
566;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2006;480;0.17;565.0;0.22;156.0
567;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2007;510;0.18;;;
568;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2008;570;0.2;680.0;0.26;183.0
569;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;4 grote gemeenten;2009;690;0.23;770.0;0.29;216.0
570;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2004;1965;0.13;2365.0;0.16;641.0
571;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2005;2260;0.15;2720.0;0.19;744.0
572;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2006;2525;0.18;3000.0;0.21;839.0
573;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2007;2440;0.17;;;
574;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2008;2710;0.19;3255.0;0.23;906.0
575;Mannen;18 tot 35 jaar;Geestelijke gezondheidszorg;Overige gemeenten;2009;2985;0.21;3675.0;0.26;1000.0
576;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2004;13715;0.71;14640.0;0.76;4908.0
577;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2005;14175;0.73;15130.0;0.79;5052.0
578;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2006;14725;0.76;15770.0;0.82;5249.0
579;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2007;15125;0.78;;;
580;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2008;15225;0.79;16750.0;0.89;5491.0
581;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Nederland;2009;15695;0.83;17000.0;0.91;5583.0
582;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2004;1145;0.45;1305.0;0.52;386.0
583;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2005;1265;0.49;1465.0;0.58;436.0
584;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2006;1420;0.56;1655.0;0.66;505.0
585;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2007;1600;0.62;;;
586;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2008;1740;0.68;1980.0;0.8;589.0
587;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;4 grote gemeenten;2009;1860;0.72;2135.0;0.85;642.0
588;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2004;12570;0.75;13335.0;0.8;4522.0
589;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2005;12905;0.76;13665.0;0.82;4615.0
590;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2006;13305;0.79;14115.0;0.85;4744.0
591;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2007;13525;0.81;;;
592;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2008;13485;0.81;14765.0;0.9;4902.0
593;Mannen;35 tot 50 jaar;Totaal zorg met verblijf;Overige gemeenten;2009;13830;0.84;14865.0;0.92;4941.0
594;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2004;770;0.04;1125.0;0.06;266.0
595;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2005;810;0.04;1195.0;0.06;281.0
596;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2006;865;0.04;1250.0;0.06;299.0
597;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2007;980;0.05;;;
598;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2008;1005;0.05;1555.0;0.08;343.0
599;Mannen;35 tot 50 jaar;Verpleging en verzorging;Nederland;2009;995;0.05;1575.0;0.08;356.0
600;Mannen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2004;110;0.04;205.0;0.08;36.0
601;Mannen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2005;110;0.04;195.0;0.08;35.0
602;Mannen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2006;120;0.05;200.0;0.08;40.0
603;Mannen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2007;160;0.06;;;
604;Mannen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2008;175;0.07;310.0;0.12;56.0
605;Mannen;35 tot 50 jaar;Verpleging en verzorging;4 grote gemeenten;2009;165;0.06;305.0;0.12;56.0
606;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2004;660;0.04;920.0;0.06;230.0
607;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2005;700;0.04;1000.0;0.06;246.0
608;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2006;745;0.04;1050.0;0.06;259.0
609;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2007;820;0.05;;;
610;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2008;830;0.05;1245.0;0.08;287.0
611;Mannen;35 tot 50 jaar;Verpleging en verzorging;Overige gemeenten;2009;830;0.05;1270.0;0.08;300.0
612;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2004;10020;0.52;10285.0;0.54;3644.0
613;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2005;10125;0.52;10370.0;0.54;3664.0
614;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2006;10185;0.52;10500.0;0.55;3697.0
615;Mannen;35 tot 50 jaar;Gehandicaptenzorg;Nederland;2007;10290;0.53;;;
