ID;Geslacht;OnderwijspositieBasisjaar;PositieInVolgendSchooljaar;Migratieachtergrond;Generatie;Regiokenmerken;Perioden;Woongemeente_1;Schoolgemeente_2;Woongemeente_3;Schoolgemeente_4
5991;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;'s-Gravenhage;2009/'10 - 2010/'11;2748.0;2179.0;100.0;100.0
5992;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;'s-Gravenhage;2010/'11 - 2011/'12;2848.0;2263.0;100.0;100.0
5993;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;'s-Gravenhage;2011/'12 - 2012/'13;2920.0;2332.0;100.0;100.0
5994;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;'s-Gravenhage;2012/'13 - 2013/'14;2998.0;2374.0;100.0;100.0
5995;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;'s-Gravenhage;2013/'14 - 2014/'15;3079.0;2428.0;100.0;100.0
5996;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;'s-Gravenhage;2014/'15 - 2015/'16;3093.0;2446.0;100.0;100.0
5997;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;'s-Gravenhage;2015/'16 - 2016/'17;3049.0;2402.0;100.0;100.0
5998;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;'s-Gravenhage;2016/'17 - 2017/'18;2968.0;2323.0;100.0;100.0
5999;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;'s-Gravenhage;2017/'18 - 2018/'19;2892.0;2264.0;100.0;100.0
6000;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2003/'04 - 2004/'05;3571.0;3537.0;100.0;100.0
6001;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2004/'05 - 2005/'06;3623.0;3585.0;100.0;100.0
6002;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2005/'06 - 2006/'07;3680.0;3619.0;100.0;100.0
6003;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2006/'07 - 2007/'08;3700.0;3604.0;100.0;100.0
6004;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2007/'08 - 2008/'09;3911.0;3798.0;100.0;100.0
6005;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2008/'09 - 2009/'10;3869.0;3767.0;100.0;100.0
6006;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2009/'10 - 2010/'11;3902.0;3795.0;100.0;100.0
6007;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2010/'11 - 2011/'12;3844.0;3759.0;100.0;100.0
6008;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2011/'12 - 2012/'13;3976.0;3866.0;100.0;100.0
6009;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2012/'13 - 2013/'14;4019.0;3869.0;100.0;100.0
6010;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2013/'14 - 2014/'15;3877.0;3733.0;100.0;100.0
6011;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2014/'15 - 2015/'16;3644.0;3452.0;100.0;100.0
6012;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2015/'16 - 2016/'17;3412.0;3239.0;100.0;100.0
6013;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2016/'17 - 2017/'18;3283.0;3087.0;100.0;100.0
6014;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Rotterdam;2017/'18 - 2018/'19;3137.0;2936.0;100.0;100.0
6015;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2003/'04 - 2004/'05;975.0;949.0;100.0;100.0
6016;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2004/'05 - 2005/'06;984.0;949.0;100.0;100.0
6017;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2005/'06 - 2006/'07;1005.0;943.0;100.0;100.0
6018;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2006/'07 - 2007/'08;981.0;902.0;100.0;100.0
6019;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2007/'08 - 2008/'09;1013.0;930.0;100.0;100.0
6020;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2008/'09 - 2009/'10;991.0;888.0;100.0;100.0
6021;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2009/'10 - 2010/'11;1018.0;885.0;100.0;100.0
6022;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2010/'11 - 2011/'12;1027.0;856.0;100.0;100.0
6023;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2011/'12 - 2012/'13;1018.0;826.0;100.0;100.0
6024;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2012/'13 - 2013/'14;1055.0;830.0;100.0;100.0
6025;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2013/'14 - 2014/'15;1062.0;836.0;100.0;100.0
6026;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2014/'15 - 2015/'16;1041.0;824.0;100.0;100.0
6027;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2015/'16 - 2016/'17;1036.0;816.0;100.0;100.0
6028;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2016/'17 - 2017/'18;976.0;792.0;100.0;100.0
6029;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Utrecht;2017/'18 - 2018/'19;952.0;793.0;100.0;100.0
6030;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2003/'04 - 2004/'05;405.0;0.0;100.0;0.0
6031;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2004/'05 - 2005/'06;213.0;0.0;100.0;0.0
6032;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2005/'06 - 2006/'07;115.0;0.0;100.0;0.0
6033;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2006/'07 - 2007/'08;47.0;0.0;100.0;0.0
6034;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2007/'08 - 2008/'09;49.0;0.0;100.0;0.0
6035;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2008/'09 - 2009/'10;45.0;0.0;100.0;0.0
6036;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2009/'10 - 2010/'11;41.0;0.0;100.0;0.0
6037;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2010/'11 - 2011/'12;30.0;0.0;100.0;0.0
6038;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2011/'12 - 2012/'13;33.0;0.0;100.0;0.0
6039;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2012/'13 - 2013/'14;24.0;0.0;100.0;0.0
6040;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2013/'14 - 2014/'15;42.0;0.0;100.0;0.0
6041;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2014/'15 - 2015/'16;44.0;0.0;100.0;0.0
6042;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2015/'16 - 2016/'17;53.0;0.0;100.0;0.0
6043;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2016/'17 - 2017/'18;55.0;0.0;100.0;0.0
6044;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;Totaal;Gemeente onbekend;2017/'18 - 2018/'19;46.0;0.0;100.0;0.0
6045;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2003/'04 - 2004/'05;4066.0;4066.0;100.0;100.0
6046;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2004/'05 - 2005/'06;3509.0;3509.0;100.0;100.0
6047;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2005/'06 - 2006/'07;3034.0;3034.0;100.0;100.0
6048;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2006/'07 - 2007/'08;2603.0;2603.0;100.0;100.0
6049;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2007/'08 - 2008/'09;2604.0;2604.0;100.0;100.0
6050;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2008/'09 - 2009/'10;2391.0;2391.0;100.0;100.0
6051;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2009/'10 - 2010/'11;2269.0;2269.0;100.0;100.0
6052;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2010/'11 - 2011/'12;2173.0;2173.0;100.0;100.0
6053;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2011/'12 - 2012/'13;2086.0;2086.0;100.0;100.0
6054;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2012/'13 - 2013/'14;1911.0;1911.0;100.0;100.0
6055;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2013/'14 - 2014/'15;1777.0;1777.0;100.0;100.0
6056;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2014/'15 - 2015/'16;1560.0;1560.0;100.0;100.0
6057;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2015/'16 - 2016/'17;1351.0;1351.0;100.0;100.0
6058;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2016/'17 - 2017/'18;1166.0;1166.0;100.0;100.0
6059;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Nederland;2017/'18 - 2018/'19;1090.0;1090.0;100.0;100.0
6060;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2003/'04 - 2004/'05;1898.0;1873.0;100.0;100.0
6061;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2004/'05 - 2005/'06;1584.0;1532.0;100.0;100.0
6062;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2005/'06 - 2006/'07;1359.0;1291.0;100.0;100.0
6063;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2006/'07 - 2007/'08;1136.0;1059.0;100.0;100.0
6064;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2007/'08 - 2008/'09;1185.0;1112.0;100.0;100.0
6065;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2008/'09 - 2009/'10;1128.0;1056.0;100.0;100.0
6066;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2009/'10 - 2010/'11;1099.0;1035.0;100.0;100.0
6067;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2010/'11 - 2011/'12;1059.0;1007.0;100.0;100.0
6068;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2011/'12 - 2012/'13;1028.0;985.0;100.0;100.0
6069;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2012/'13 - 2013/'14;970.0;908.0;100.0;100.0
6070;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2013/'14 - 2014/'15;901.0;851.0;100.0;100.0
6071;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2014/'15 - 2015/'16;794.0;756.0;100.0;100.0
6072;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2015/'16 - 2016/'17;691.0;668.0;100.0;100.0
6073;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2016/'17 - 2017/'18;578.0;561.0;100.0;100.0
6074;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Vier grootste gemeenten (G4);2017/'18 - 2018/'19;523.0;509.0;100.0;100.0
6075;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2003/'04 - 2004/'05;836.0;920.0;100.0;100.0
6076;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2004/'05 - 2005/'06;731.0;807.0;100.0;100.0
6077;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2005/'06 - 2006/'07;604.0;678.0;100.0;100.0
6078;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2006/'07 - 2007/'08;560.0;612.0;100.0;100.0
6079;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2007/'08 - 2008/'09;555.0;609.0;100.0;100.0
6080;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2008/'09 - 2009/'10;519.0;556.0;100.0;100.0
6081;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2009/'10 - 2010/'11;479.0;523.0;100.0;100.0
6082;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2010/'11 - 2011/'12;459.0;500.0;100.0;100.0
6083;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2011/'12 - 2012/'13;412.0;439.0;100.0;100.0
6084;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2012/'13 - 2013/'14;371.0;402.0;100.0;100.0
6085;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2013/'14 - 2014/'15;360.0;377.0;100.0;100.0
6086;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2014/'15 - 2015/'16;345.0;371.0;100.0;100.0
6087;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2015/'16 - 2016/'17;305.0;319.0;100.0;100.0
6088;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2016/'17 - 2017/'18;263.0;270.0;100.0;100.0
6089;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten >=100 000 inwoners (excl. G4);2017/'18 - 2018/'19;241.0;254.0;100.0;100.0
6090;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2003/'04 - 2004/'05;1261.0;1273.0;100.0;100.0
6091;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2004/'05 - 2005/'06;1154.0;1170.0;100.0;100.0
6092;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2005/'06 - 2006/'07;1036.0;1065.0;100.0;100.0
6093;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2006/'07 - 2007/'08;894.0;932.0;100.0;100.0
6094;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2007/'08 - 2008/'09;852.0;883.0;100.0;100.0
6095;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2008/'09 - 2009/'10;735.0;779.0;100.0;100.0
6096;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2009/'10 - 2010/'11;686.0;711.0;100.0;100.0
6097;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2010/'11 - 2011/'12;652.0;666.0;100.0;100.0
6098;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2011/'12 - 2012/'13;642.0;662.0;100.0;100.0
6099;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2012/'13 - 2013/'14;569.0;601.0;100.0;100.0
6100;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2013/'14 - 2014/'15;514.0;549.0;100.0;100.0
6101;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2014/'15 - 2015/'16;410.0;433.0;100.0;100.0
6102;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2015/'16 - 2016/'17;346.0;364.0;100.0;100.0
6103;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2016/'17 - 2017/'18;320.0;335.0;100.0;100.0
6104;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Gemeenten < 100 000 inwoners;2017/'18 - 2018/'19;319.0;327.0;100.0;100.0
6105;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2003/'04 - 2004/'05;87.0;89.0;100.0;100.0
6106;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2004/'05 - 2005/'06;90.0;96.0;100.0;100.0
6107;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2005/'06 - 2006/'07;73.0;76.0;100.0;100.0
6108;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2006/'07 - 2007/'08;83.0;83.0;100.0;100.0
6109;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2007/'08 - 2008/'09;76.0;77.0;100.0;100.0
6110;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2008/'09 - 2009/'10;68.0;67.0;100.0;100.0
6111;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2009/'10 - 2010/'11;59.0;59.0;100.0;100.0
6112;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2010/'11 - 2011/'12;51.0;52.0;100.0;100.0
6113;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2011/'12 - 2012/'13;47.0;48.0;100.0;100.0
6114;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2012/'13 - 2013/'14;43.0;43.0;100.0;100.0
6115;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2013/'14 - 2014/'15;44.0;44.0;100.0;100.0
6116;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2014/'15 - 2015/'16;37.0;37.0;100.0;100.0
6117;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2015/'16 - 2016/'17;32.0;32.0;100.0;100.0
6118;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2016/'17 - 2017/'18;24.0;24.0;100.0;100.0
6119;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Noord-Nederland;2017/'18 - 2018/'19;24.0;24.0;100.0;100.0
6120;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2003/'04 - 2004/'05;639.0;664.0;100.0;100.0
6121;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2004/'05 - 2005/'06;594.0;606.0;100.0;100.0
6122;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2005/'06 - 2006/'07;521.0;529.0;100.0;100.0
6123;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2006/'07 - 2007/'08;453.0;453.0;100.0;100.0
6124;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2007/'08 - 2008/'09;434.0;437.0;100.0;100.0
6125;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2008/'09 - 2009/'10;369.0;376.0;100.0;100.0
6126;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2009/'10 - 2010/'11;314.0;324.0;100.0;100.0
6127;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2010/'11 - 2011/'12;310.0;310.0;100.0;100.0
6128;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2011/'12 - 2012/'13;285.0;290.0;100.0;100.0
6129;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2012/'13 - 2013/'14;241.0;246.0;100.0;100.0
6130;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2013/'14 - 2014/'15;222.0;225.0;100.0;100.0
6131;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2014/'15 - 2015/'16;186.0;195.0;100.0;100.0
6132;Totaal mannen en vrouwen;Totaal voortgezet onderwijs (vo);Totaal;Turkije;1e generatie migratieachtergrond;Oost-Nederland;2015/'16 - 2016/'17;155.0;157.0;100.0;100.0
