ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;EconomischeActiviteitVanBaan;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
4435;Totaal mannen en vrouwen;0;Bbl;15 jaar of jonger;Overige SBI's en SBI onbekend;2004/'05;0.0;0.0;0.0;0.0
4436;Totaal mannen en vrouwen;0;Bbl;15 jaar of jonger;Overige SBI's en SBI onbekend;2005/'06;0.0;0.0;0.0;0.0
4437;Totaal mannen en vrouwen;0;Bbl;15 jaar of jonger;Overige SBI's en SBI onbekend;2006/'07;0.0;0.0;0.0;0.0
4438;Totaal mannen en vrouwen;0;Bbl;15 jaar of jonger;Overige SBI's en SBI onbekend;2007/'08;0.0;0.0;0.0;0.0
4439;Totaal mannen en vrouwen;0;Bbl;15 jaar of jonger;Overige SBI's en SBI onbekend;2008/'09;0.0;0.0;0.0;0.0
4440;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;Totaal economische activiteit baan;2004/'05;7340.0;1180.0;6160.0;16.1
4441;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;Totaal economische activiteit baan;2005/'06;7170.0;990.0;6180.0;13.8
4442;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;Totaal economische activiteit baan;2006/'07;7380.0;950.0;6430.0;12.9
4443;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;Totaal economische activiteit baan;2007/'08;8260.0;770.0;7500.0;9.3
4444;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;Totaal economische activiteit baan;2008/'09;8270.0;630.0;7640.0;7.6
4445;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;0;2004/'05;950.0;310.0;640.0;32.6
4446;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;0;2005/'06;840.0;230.0;620.0;26.9
4447;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;0;2006/'07;1010.0;260.0;740.0;26.2
4448;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;0;2007/'08;1090.0;230.0;870.0;20.6
4449;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;0;2008/'09;820.0;170.0;650.0;21.2
4450;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;1;2004/'05;6380.0;870.0;5510.0;13.7
4451;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;1;2005/'06;6310.0;760.0;5550.0;12.1
4452;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;1;2006/'07;6380.0;690.0;5690.0;10.8
4453;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;1;2007/'08;7170.0;540.0;6630.0;7.6
4454;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;1;2008/'09;7450.0;450.0;6990.0;6.1
4455;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 01-05 Landbouw en visserij;2004/'05;290.0;40.0;240.0;14.4
4456;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 01-05 Landbouw en visserij;2005/'06;250.0;30.0;220.0;12.8
4457;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 01-05 Landbouw en visserij;2006/'07;270.0;30.0;240.0;10.4
4458;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 01-05 Landbouw en visserij;2007/'08;260.0;20.0;250.0;5.7
4459;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 01-05 Landbouw en visserij;2008/'09;310.0;10.0;300.0;3.5
4460;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 15-37 Industrie;2004/'05;690.0;90.0;600.0;13.5
4461;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 15-37 Industrie;2005/'06;660.0;80.0;590.0;11.4
4462;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 15-37 Industrie;2006/'07;660.0;80.0;580.0;11.7
4463;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 15-37 Industrie;2007/'08;750.0;50.0;690.0;7.2
4464;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 15-37 Industrie;2008/'09;800.0;40.0;760.0;5.3
4465;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 45 Bouwnijverheid;2004/'05;630.0;100.0;520.0;16.2
4466;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 45 Bouwnijverheid;2005/'06;680.0;70.0;600.0;10.9
4467;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 45 Bouwnijverheid;2006/'07;640.0;70.0;570.0;10.7
4468;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 45 Bouwnijverheid;2007/'08;730.0;70.0;670.0;9.0
4469;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 45 Bouwnijverheid;2008/'09;730.0;40.0;690.0;5.5
4470;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 50-52 Handel;2004/'05;1530.0;270.0;1260.0;17.9
4471;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 50-52 Handel;2005/'06;1430.0;240.0;1190.0;17.0
4472;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 50-52 Handel;2006/'07;1450.0;200.0;1260.0;13.4
4473;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 50-52 Handel;2007/'08;1760.0;170.0;1580.0;9.9
4474;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 50-52 Handel;2008/'09;1730.0;130.0;1600.0;7.6
4475;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 55 Horeca;2004/'05;420.0;70.0;350.0;17.5
4476;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 55 Horeca;2005/'06;420.0;70.0;360.0;16.1
4477;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 55 Horeca;2006/'07;400.0;70.0;330.0;17.2
4478;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 55 Horeca;2007/'08;480.0;40.0;440.0;8.2
4479;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 55 Horeca;2008/'09;500.0;50.0;450.0;9.8
4480;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 70-74 Zakelijke dienstverlening;2004/'05;330.0;70.0;250.0;22.5
4481;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 70-74 Zakelijke dienstverlening;2005/'06;290.0;50.0;240.0;15.9
4482;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 70-74 Zakelijke dienstverlening;2006/'07;550.0;80.0;480.0;13.9
4483;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 70-74 Zakelijke dienstverlening;2007/'08;680.0;60.0;630.0;8.1
4484;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 70-74 Zakelijke dienstverlening;2008/'09;750.0;50.0;700.0;6.7
4485;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 85 Gezondheids- en welzijnszorg;2004/'05;290.0;20.0;270.0;6.6
4486;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 85 Gezondheids- en welzijnszorg;2005/'06;260.0;20.0;240.0;7.3
4487;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 85 Gezondheids- en welzijnszorg;2006/'07;240.0;20.0;210.0;8.9
4488;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 85 Gezondheids- en welzijnszorg;2007/'08;210.0;10.0;200.0;6.2
4489;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 85 Gezondheids- en welzijnszorg;2008/'09;220.0;20.0;200.0;6.8
4490;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 90-93 Cultuur/overig dienstverlening;2004/'05;1500.0;120.0;1380.0;8.0
4491;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 90-93 Cultuur/overig dienstverlening;2005/'06;1390.0;110.0;1280.0;8.2
4492;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 90-93 Cultuur/overig dienstverlening;2006/'07;1480.0;90.0;1390.0;6.4
4493;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 90-93 Cultuur/overig dienstverlening;2007/'08;1490.0;80.0;1410.0;5.4
4494;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;SBI 90-93 Cultuur/overig dienstverlening;2008/'09;1490.0;80.0;1420.0;5.0
4495;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;Overige SBI's en SBI onbekend;2004/'05;720.0;80.0;640.0;10.7
4496;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;Overige SBI's en SBI onbekend;2005/'06;930.0;90.0;840.0;9.7
4497;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;Overige SBI's en SBI onbekend;2006/'07;690.0;60.0;630.0;8.6
4498;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;Overige SBI's en SBI onbekend;2007/'08;820.0;50.0;770.0;5.5
4499;Totaal mannen en vrouwen;0;Bbl;16 tot 18 jaar;Overige SBI's en SBI onbekend;2008/'09;920.0;40.0;880.0;4.1
4500;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;Totaal economische activiteit baan;2004/'05;7340.0;1180.0;6160.0;16.1
4501;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;Totaal economische activiteit baan;2005/'06;7170.0;990.0;6180.0;13.8
4502;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;Totaal economische activiteit baan;2006/'07;7380.0;950.0;6430.0;12.9
4503;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;Totaal economische activiteit baan;2007/'08;8260.0;770.0;7500.0;9.3
4504;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;Totaal economische activiteit baan;2008/'09;8270.0;630.0;7640.0;7.6
4505;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;0;2004/'05;960.0;310.0;650.0;32.5
4506;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;0;2005/'06;850.0;230.0;620.0;26.9
4507;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;0;2006/'07;1010.0;260.0;740.0;26.2
4508;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;0;2007/'08;1090.0;230.0;870.0;20.6
4509;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;0;2008/'09;820.0;170.0;650.0;21.1
4510;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;1;2004/'05;6380.0;870.0;5510.0;13.7
4511;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;1;2005/'06;6310.0;760.0;5550.0;12.1
4512;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;1;2006/'07;6380.0;690.0;5690.0;10.8
4513;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;1;2007/'08;7170.0;540.0;6630.0;7.6
4514;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;1;2008/'09;7450.0;450.0;7000.0;6.1
4515;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 01-05 Landbouw en visserij;2004/'05;290.0;40.0;250.0;14.3
4516;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 01-05 Landbouw en visserij;2005/'06;250.0;30.0;220.0;12.8
4517;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 01-05 Landbouw en visserij;2006/'07;270.0;30.0;240.0;10.4
4518;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 01-05 Landbouw en visserij;2007/'08;260.0;20.0;250.0;5.7
4519;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 01-05 Landbouw en visserij;2008/'09;310.0;10.0;300.0;3.5
4520;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 15-37 Industrie;2004/'05;690.0;90.0;600.0;13.5
4521;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 15-37 Industrie;2005/'06;660.0;80.0;590.0;11.4
4522;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 15-37 Industrie;2006/'07;660.0;80.0;580.0;11.7
4523;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 15-37 Industrie;2007/'08;750.0;50.0;690.0;7.2
4524;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 15-37 Industrie;2008/'09;800.0;40.0;760.0;5.3
4525;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 45 Bouwnijverheid;2004/'05;630.0;100.0;520.0;16.2
4526;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 45 Bouwnijverheid;2005/'06;680.0;70.0;600.0;10.9
4527;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 45 Bouwnijverheid;2006/'07;640.0;70.0;570.0;10.7
4528;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 45 Bouwnijverheid;2007/'08;730.0;70.0;670.0;9.0
4529;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 45 Bouwnijverheid;2008/'09;730.0;40.0;690.0;5.5
4530;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 50-52 Handel;2004/'05;1530.0;270.0;1260.0;17.9
4531;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 50-52 Handel;2005/'06;1430.0;240.0;1190.0;17.0
4532;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 50-52 Handel;2006/'07;1450.0;200.0;1260.0;13.4
4533;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 50-52 Handel;2007/'08;1760.0;170.0;1580.0;9.9
4534;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 50-52 Handel;2008/'09;1730.0;130.0;1600.0;7.6
4535;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 55 Horeca;2004/'05;420.0;70.0;350.0;17.5
4536;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 55 Horeca;2005/'06;420.0;70.0;360.0;16.1
4537;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 55 Horeca;2006/'07;400.0;70.0;330.0;17.2
4538;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 55 Horeca;2007/'08;480.0;40.0;440.0;8.2
4539;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 55 Horeca;2008/'09;500.0;50.0;450.0;9.8
4540;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 70-74 Zakelijke dienstverlening;2004/'05;330.0;70.0;250.0;22.5
4541;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 70-74 Zakelijke dienstverlening;2005/'06;290.0;50.0;240.0;15.9
4542;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 70-74 Zakelijke dienstverlening;2006/'07;550.0;80.0;480.0;13.9
4543;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 70-74 Zakelijke dienstverlening;2007/'08;680.0;60.0;630.0;8.1
4544;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 70-74 Zakelijke dienstverlening;2008/'09;750.0;50.0;700.0;6.7
4545;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 85 Gezondheids- en welzijnszorg;2004/'05;290.0;20.0;270.0;6.6
4546;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 85 Gezondheids- en welzijnszorg;2005/'06;260.0;20.0;240.0;7.3
4547;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 85 Gezondheids- en welzijnszorg;2006/'07;240.0;20.0;210.0;8.9
4548;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 85 Gezondheids- en welzijnszorg;2007/'08;210.0;10.0;200.0;6.2
4549;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 85 Gezondheids- en welzijnszorg;2008/'09;220.0;20.0;200.0;6.8
4550;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 90-93 Cultuur/overig dienstverlening;2004/'05;1500.0;120.0;1380.0;8.0
4551;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 90-93 Cultuur/overig dienstverlening;2005/'06;1390.0;110.0;1280.0;8.2
4552;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 90-93 Cultuur/overig dienstverlening;2006/'07;1480.0;90.0;1390.0;6.4
4553;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 90-93 Cultuur/overig dienstverlening;2007/'08;1490.0;80.0;1410.0;5.4
4554;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;SBI 90-93 Cultuur/overig dienstverlening;2008/'09;1490.0;80.0;1420.0;5.0
4555;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;Overige SBI's en SBI onbekend;2004/'05;720.0;80.0;640.0;10.7
4556;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;Overige SBI's en SBI onbekend;2005/'06;930.0;90.0;840.0;9.7
4557;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;Overige SBI's en SBI onbekend;2006/'07;690.0;60.0;630.0;8.6
4558;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;Overige SBI's en SBI onbekend;2007/'08;820.0;50.0;770.0;5.5
4559;Totaal mannen en vrouwen;0;Bbl;17 jaar of jonger;Overige SBI's en SBI onbekend;2008/'09;920.0;40.0;880.0;4.1
4560;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;Totaal economische activiteit baan;2004/'05;30180.0;4740.0;25440.0;15.7
4561;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;Totaal economische activiteit baan;2005/'06;29800.0;4230.0;25570.0;14.2
4562;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;Totaal economische activiteit baan;2006/'07;29340.0;4330.0;25010.0;14.8
4563;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;Totaal economische activiteit baan;2007/'08;32370.0;4840.0;27530.0;14.9
4564;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;Totaal economische activiteit baan;2008/'09;36000.0;5430.0;30570.0;15.1
4565;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;0;2004/'05;2030.0;700.0;1330.0;34.3
4566;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;0;2005/'06;2030.0;630.0;1410.0;30.9
4567;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;0;2006/'07;2390.0;680.0;1720.0;28.3
4568;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;0;2007/'08;2420.0;770.0;1650.0;31.9
4569;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;0;2008/'09;2460.0;860.0;1600.0;35.0
4570;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;1;2004/'05;28140.0;4040.0;24090.0;14.4
4571;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;1;2005/'06;27720.0;3590.0;24130.0;13.0
4572;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;1;2006/'07;26940.0;3660.0;23280.0;13.6
4573;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;1;2007/'08;29950.0;4060.0;25880.0;13.6
4574;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;1;2008/'09;33540.0;4570.0;28970.0;13.6
4575;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 01-05 Landbouw en visserij;2004/'05;1070.0;130.0;940.0;11.8
4576;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 01-05 Landbouw en visserij;2005/'06;910.0;100.0;810.0;11.0
4577;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 01-05 Landbouw en visserij;2006/'07;990.0;110.0;880.0;10.9
4578;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 01-05 Landbouw en visserij;2007/'08;1060.0;110.0;950.0;10.2
4579;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 01-05 Landbouw en visserij;2008/'09;1200.0;120.0;1080.0;9.8
4580;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 15-37 Industrie;2004/'05;2800.0;450.0;2350.0;16.0
4581;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 15-37 Industrie;2005/'06;2620.0;380.0;2230.0;14.6
4582;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 15-37 Industrie;2006/'07;2590.0;380.0;2210.0;14.7
4583;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 15-37 Industrie;2007/'08;2930.0;390.0;2540.0;13.2
4584;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 15-37 Industrie;2008/'09;3170.0;430.0;2740.0;13.7
4585;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 45 Bouwnijverheid;2004/'05;2820.0;420.0;2400.0;14.7
4586;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 45 Bouwnijverheid;2005/'06;2720.0;370.0;2350.0;13.5
4587;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 45 Bouwnijverheid;2006/'07;2710.0;380.0;2330.0;13.9
4588;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 45 Bouwnijverheid;2007/'08;2940.0;420.0;2520.0;14.2
4589;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 45 Bouwnijverheid;2008/'09;3300.0;450.0;2850.0;13.6
4590;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 50-52 Handel;2004/'05;6970.0;1190.0;5780.0;17.1
4591;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 50-52 Handel;2005/'06;6810.0;1060.0;5750.0;15.6
4592;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 50-52 Handel;2006/'07;6590.0;1060.0;5530.0;16.1
4593;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 50-52 Handel;2007/'08;7540.0;1210.0;6330.0;16.0
4594;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 50-52 Handel;2008/'09;8660.0;1380.0;7280.0;16.0
4595;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 55 Horeca;2004/'05;1950.0;330.0;1620.0;17.0
4596;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 55 Horeca;2005/'06;2150.0;330.0;1820.0;15.2
4597;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 55 Horeca;2006/'07;2130.0;320.0;1800.0;15.2
4598;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 55 Horeca;2007/'08;2400.0;390.0;2010.0;16.3
4599;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 55 Horeca;2008/'09;2630.0;420.0;2210.0;16.0
4600;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 70-74 Zakelijke dienstverlening;2004/'05;1270.0;300.0;980.0;23.3
4601;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 70-74 Zakelijke dienstverlening;2005/'06;1300.0;260.0;1040.0;19.7
4602;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 70-74 Zakelijke dienstverlening;2006/'07;2660.0;470.0;2190.0;17.7
4603;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 70-74 Zakelijke dienstverlening;2007/'08;2980.0;510.0;2470.0;17.0
4604;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 70-74 Zakelijke dienstverlening;2008/'09;3580.0;650.0;2930.0;18.1
4605;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 85 Gezondheids- en welzijnszorg;2004/'05;2130.0;220.0;1920.0;10.1
4606;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 85 Gezondheids- en welzijnszorg;2005/'06;1950.0;160.0;1790.0;8.1
4607;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 85 Gezondheids- en welzijnszorg;2006/'07;1630.0;140.0;1500.0;8.3
4608;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 85 Gezondheids- en welzijnszorg;2007/'08;1800.0;150.0;1650.0;8.2
4609;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 85 Gezondheids- en welzijnszorg;2008/'09;1930.0;160.0;1770.0;8.1
4610;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 90-93 Cultuur/overig dienstverlening;2004/'05;6000.0;620.0;5380.0;10.4
4611;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 90-93 Cultuur/overig dienstverlening;2005/'06;5430.0;510.0;4920.0;9.4
4612;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 90-93 Cultuur/overig dienstverlening;2006/'07;5050.0;530.0;4520.0;10.6
4613;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 90-93 Cultuur/overig dienstverlening;2007/'08;5390.0;580.0;4810.0;10.8
4614;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;SBI 90-93 Cultuur/overig dienstverlening;2008/'09;5400.0;600.0;4800.0;11.1
4615;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;Overige SBI's en SBI onbekend;2004/'05;3130.0;390.0;2740.0;12.6
4616;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;Overige SBI's en SBI onbekend;2005/'06;3850.0;440.0;3420.0;11.3
4617;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;Overige SBI's en SBI onbekend;2006/'07;2600.0;270.0;2330.0;10.4
4618;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;Overige SBI's en SBI onbekend;2007/'08;2920.0;320.0;2600.0;10.9
4619;Totaal mannen en vrouwen;0;Bbl;18 tot 20 jaar;Overige SBI's en SBI onbekend;2008/'09;3670.0;360.0;3310.0;9.9
4620;Totaal mannen en vrouwen;0;Bbl;18 tot 23 jaar;Totaal economische activiteit baan;2004/'05;62970.0;9710.0;53250.0;15.4
4621;Totaal mannen en vrouwen;0;Bbl;18 tot 23 jaar;Totaal economische activiteit baan;2005/'06;64770.0;8070.0;56690.0;12.5
4622;Totaal mannen en vrouwen;0;Bbl;18 tot 23 jaar;Totaal economische activiteit baan;2006/'07;65490.0;7710.0;57770.0;11.8
4623;Totaal mannen en vrouwen;0;Bbl;18 tot 23 jaar;Totaal economische activiteit baan;2007/'08;71130.0;8410.0;62710.0;11.8
4624;Totaal mannen en vrouwen;0;Bbl;18 tot 23 jaar;Totaal economische activiteit baan;2008/'09;76090.0;9060.0;67020.0;11.9
4625;Totaal mannen en vrouwen;0;Bbl;18 tot 23 jaar;0;2004/'05;3560.0;1210.0;2340.0;34.1
4626;Totaal mannen en vrouwen;0;Bbl;18 tot 23 jaar;0;2005/'06;3640.0;1020.0;2620.0;28.0
