ID;Populatie;KenmerkenVanHuishoudens;Regio;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;GemiddeldGestandaardiseerdInkomen_3;MediaanGestandaardiseerdInkomen_4;GemiddeldBesteedbaarInkomen_5;MediaanBesteedbaarInkomen_6;GestandaardiseerdInkomen1e10Groep_7;GestandaardiseerdInkomen2e10Groep_8;GestandaardiseerdInkomen3e10Groep_9;GestandaardiseerdInkomen4e10Groep_10;GestandaardiseerdInkomen5e10Groep_11;GestandaardiseerdInkomen6e10Groep_12;GestandaardiseerdInkomen7e10Groep_13;GestandaardiseerdInkomen8e10Groep_14;GestandaardiseerdInkomen9e10Groep_15;GestandaardiseerdInkomen10e10Groep_16
4724;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eijsden-Margraten;2015;2.7;26;23.6;21.3;23.6;21.2;12.0;13.0;13.0;13.0;12.0;9.0;8.0;8.0;7.0;5.0
4725;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eijsden-Margraten;2016;2.7;26;24.8;22.2;24.8;22.1;11.0;12.0;13.0;13.0;12.0;9.0;8.0;8.0;6.0;6.0
4726;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eijsden-Margraten;2017;2.8;26;25.5;22.4;25.4;22.4;11.0;12.0;14.0;14.0;11.0;9.0;8.0;8.0;6.0;6.0
4727;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eijsden-Margraten;2018;2.8;26;25.4;23.2;25.4;23.1;11.0;12.0;15.0;13.0;12.0;10.0;8.0;8.0;6.0;5.0
4728;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eindhoven;2011;48.4;45;19.5;17.7;19.5;17.7;25.0;14.0;12.0;10.0;9.0;7.0;7.0;6.0;5.0;4.0
4729;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eindhoven;2012;49.2;46;19.7;17.9;19.7;17.9;24.0;14.0;12.0;10.0;9.0;8.0;7.0;6.0;5.0;5.0
4730;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eindhoven;2013;49.6;46;20.0;18.0;20.0;18.0;24.0;14.0;12.0;10.0;8.0;8.0;7.0;6.0;5.0;5.0
4731;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eindhoven;2014;49.9;46;20.8;18.4;20.8;18.4;24.0;14.0;12.0;10.0;8.0;8.0;7.0;6.0;5.0;4.0
4732;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eindhoven;2015;51.1;46;20.7;18.6;20.7;18.5;25.0;14.0;12.0;10.0;8.0;8.0;7.0;6.0;5.0;4.0
4733;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eindhoven;2016;52.0;46;21.4;19.2;21.4;19.2;25.0;14.0;12.0;11.0;8.0;8.0;7.0;6.0;5.0;4.0
4734;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eindhoven;2017;53.4;47;22.9;19.5;22.8;19.5;25.0;14.0;13.0;11.0;9.0;8.0;7.0;6.0;5.0;4.0
4735;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Eindhoven;2018;54.6;47;22.1;20.2;22.1;20.2;24.0;14.0;13.0;11.0;9.0;8.0;7.0;6.0;4.0;4.0
4736;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Elburg;2011;2.1;25;23.6;19.6;23.6;19.6;10.0;15.0;16.0;13.0;13.0;9.0;7.0;7.0;5.0;4.0
4737;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Elburg;2012;2.2;25;21.6;19.6;21.6;19.6;9.0;15.0;16.0;15.0;12.0;11.0;7.0;7.0;5.0;3.0
4738;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Elburg;2013;2.2;25;22.1;19.9;22.1;19.9;9.0;14.0;17.0;14.0;12.0;9.0;9.0;8.0;5.0;4.0
4739;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Elburg;2014;2.2;25;22.7;20.2;22.6;20.2;9.0;15.0;17.0;13.0;12.0;11.0;7.0;8.0;4.0;4.0
4740;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Elburg;2015;2.3;26;22.8;20.5;22.7;20.5;9.0;15.0;17.0;14.0;12.0;10.0;8.0;7.0;5.0;4.0
4741;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Elburg;2016;2.3;26;23.0;20.8;23.0;20.8;10.0;15.0;17.0;15.0;11.0;10.0;8.0;7.0;4.0;3.0
4742;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Elburg;2017;2.4;26;23.3;21.1;23.3;21.1;12.0;15.0;16.0;14.0;11.0;9.0;8.0;7.0;4.0;3.0
4743;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Elburg;2018;2.4;26;;21.8;;21.8;10.0;17.0;16.0;13.0;13.0;9.0;8.0;7.0;4.0;3.0
4744;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Emmen;2011;14.5;31;19.1;17.5;19.1;17.5;14.0;20.0;20.0;13.0;10.0;8.0;6.0;5.0;3.0;2.0
4745;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Emmen;2012;14.7;31;19.3;17.7;19.3;17.7;14.0;20.0;19.0;13.0;10.0;8.0;6.0;5.0;3.0;2.0
4746;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Emmen;2013;14.9;31;19.3;17.7;19.3;17.7;17.0;19.0;17.0;13.0;10.0;8.0;6.0;5.0;3.0;2.0
4747;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Emmen;2014;15.0;32;20.4;18.4;20.4;18.4;13.0;19.0;19.0;13.0;10.0;8.0;6.0;5.0;3.0;2.0
4748;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Emmen;2015;15.4;32;20.6;18.7;20.6;18.7;13.0;19.0;19.0;14.0;10.0;8.0;6.0;5.0;3.0;2.0
4749;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Emmen;2016;15.6;33;21.8;19.2;21.8;19.2;13.0;19.0;19.0;13.0;11.0;8.0;7.0;5.0;3.0;2.0
4750;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Emmen;2017;16.1;33;21.5;19.5;21.4;19.5;14.0;19.0;19.0;13.0;10.0;8.0;7.0;5.0;3.0;2.0
4751;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Emmen;2018;16.4;34;22.0;20.0;21.9;20.0;15.0;19.0;19.0;13.0;10.0;8.0;7.0;5.0;3.0;2.0
4752;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enkhuizen;2011;2.8;35;20.6;18.6;20.6;18.6;11.0;17.0;17.0;14.0;10.0;9.0;7.0;5.0;4.0;4.0
4753;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enkhuizen;2012;2.9;35;20.8;18.9;20.8;18.9;11.0;17.0;17.0;14.0;12.0;9.0;8.0;5.0;4.0;4.0
4754;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enkhuizen;2013;2.9;35;21.1;18.9;21.1;18.9;11.0;16.0;18.0;14.0;11.0;9.0;8.0;6.0;4.0;3.0
4755;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enkhuizen;2014;2.9;35;21.8;19.5;21.7;19.5;11.0;17.0;18.0;12.0;11.0;10.0;8.0;6.0;4.0;3.0
4756;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enkhuizen;2015;2.9;35;22.2;19.8;22.2;19.8;10.0;17.0;17.0;14.0;11.0;10.0;8.0;6.0;5.0;3.0
4757;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enkhuizen;2016;3.0;36;23.0;20.1;23.0;20.1;11.0;17.0;17.0;13.0;10.0;10.0;8.0;6.0;4.0;3.0
4758;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enkhuizen;2017;3.1;36;24.3;20.8;24.2;20.8;11.0;17.0;17.0;13.0;10.0;10.0;9.0;6.0;4.0;3.0
4759;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enkhuizen;2018;3.1;37;24.3;21.3;24.3;21.2;12.0;17.0;16.0;13.0;11.0;9.0;8.0;6.0;4.0;3.0
4760;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enschede;2011;31.4;42;16.6;15.7;16.6;15.7;32.0;17.0;13.0;10.0;8.0;6.0;5.0;4.0;3.0;2.0
4761;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enschede;2012;31.7;42;16.8;15.9;16.8;15.9;31.0;18.0;13.0;10.0;8.0;6.0;5.0;4.0;3.0;2.0
4762;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enschede;2013;31.9;43;16.9;15.9;16.9;15.9;31.0;18.0;13.0;10.0;8.0;6.0;5.0;4.0;3.0;2.0
4763;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enschede;2014;31.2;42;17.7;16.4;17.7;16.4;31.0;17.0;13.0;10.0;8.0;7.0;5.0;4.0;3.0;2.0
4764;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enschede;2015;31.9;43;17.8;16.6;17.8;16.6;31.0;18.0;13.0;10.0;8.0;6.0;5.0;4.0;3.0;2.0
4765;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enschede;2016;31.9;43;18.4;17.2;18.3;17.2;30.0;18.0;13.0;10.0;8.0;7.0;5.0;4.0;3.0;2.0
4766;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enschede;2017;32.7;43;18.5;17.5;18.5;17.5;30.0;18.0;13.0;10.0;8.0;7.0;5.0;4.0;3.0;2.0
4767;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Enschede;2018;33.1;44;18.7;18.1;18.7;18.0;30.0;18.0;13.0;10.0;8.0;7.0;5.0;4.0;2.0;2.0
4768;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Epe;2011;3.9;28;22.6;19.0;22.6;19.0;12.0;16.0;17.0;13.0;11.0;8.0;7.0;6.0;5.0;5.0
4769;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Epe;2012;3.9;29;21.9;19.3;21.9;19.3;10.0;16.0;16.0;14.0;11.0;9.0;7.0;7.0;5.0;5.0
4770;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Epe;2013;4.0;29;22.2;19.4;22.1;19.4;10.0;16.0;17.0;13.0;12.0;8.0;7.0;7.0;5.0;5.0
4771;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Epe;2014;3.9;29;23.5;20.2;23.4;20.2;11.0;14.0;17.0;13.0;12.0;8.0;8.0;7.0;5.0;5.0
4772;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Epe;2015;4.0;29;23.1;20.2;23.1;20.2;10.0;15.0;16.0;14.0;12.0;9.0;8.0;7.0;5.0;5.0
4773;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Epe;2016;4.0;29;23.9;20.7;23.8;20.7;12.0;14.0;17.0;14.0;12.0;9.0;7.0;7.0;4.0;5.0
4774;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Epe;2017;4.2;30;24.1;20.9;24.0;20.9;13.0;14.0;17.0;14.0;12.0;9.0;7.0;6.0;4.0;4.0
4775;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Epe;2018;4.2;30;24.2;21.5;24.2;21.5;12.0;14.0;17.0;15.0;11.0;9.0;7.0;6.0;4.0;4.0
4776;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Ermelo;2011;3.6;33;20.7;18.5;20.7;18.5;22.0;13.0;12.0;11.0;10.0;9.0;7.0;7.0;5.0;5.0
4777;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Ermelo;2012;3.6;34;20.8;18.7;20.8;18.7;20.0;15.0;12.0;11.0;9.0;8.0;8.0;7.0;5.0;4.0
4778;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Ermelo;2013;3.8;34;21.0;18.7;21.0;18.7;17.0;18.0;12.0;11.0;10.0;8.0;7.0;7.0;5.0;4.0
4779;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Ermelo;2014;3.3;32;23.6;20.9;23.6;20.9;13.0;14.0;12.0;12.0;11.0;10.0;9.0;8.0;6.0;5.0
4780;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Ermelo;2015;3.4;32;23.4;21.0;23.3;21.0;13.0;14.0;13.0;13.0;11.0;11.0;8.0;8.0;6.0;4.0
4781;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Ermelo;2016;3.5;32;23.6;21.4;23.6;21.4;13.0;13.0;14.0;13.0;11.0;10.0;9.0;8.0;5.0;4.0
4782;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Ermelo;2017;3.6;33;25.0;21.8;24.9;21.8;13.0;13.0;14.0;14.0;11.0;9.0;9.0;8.0;5.0;4.0
4783;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Ermelo;2018;3.7;33;24.5;22.2;24.5;22.2;15.0;13.0;14.0;14.0;11.0;10.0;8.0;7.0;5.0;4.0
4784;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Etten-Leur;2011;4.9;28;21.1;18.9;21.1;18.9;13.0;16.0;16.0;13.0;11.0;10.0;7.0;6.0;5.0;4.0
4785;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Etten-Leur;2012;5.0;28;21.0;19.2;21.0;19.2;13.0;15.0;16.0;12.0;11.0;10.0;8.0;6.0;5.0;4.0
4786;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Etten-Leur;2013;5.1;29;21.6;19.5;21.6;19.5;12.0;16.0;15.0;12.0;11.0;10.0;9.0;6.0;5.0;4.0
4787;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Etten-Leur;2014;5.0;28;22.7;20.5;22.7;20.5;9.0;15.0;17.0;13.0;11.0;11.0;9.0;7.0;5.0;4.0
4788;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Etten-Leur;2015;5.1;28;22.7;20.7;22.7;20.7;9.0;15.0;16.0;12.0;12.0;10.0;9.0;8.0;5.0;4.0
4789;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Etten-Leur;2016;5.2;29;23.5;21.3;23.5;21.3;10.0;15.0;16.0;13.0;12.0;10.0;9.0;7.0;4.0;4.0
4790;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Etten-Leur;2017;5.3;29;23.9;21.5;23.9;21.5;10.0;16.0;16.0;13.0;12.0;10.0;9.0;7.0;4.0;3.0
4791;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Etten-Leur;2018;5.4;29;24.4;21.9;24.3;21.9;11.0;15.0;17.0;13.0;12.0;10.0;9.0;7.0;4.0;3.0
4792;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;De Fryske Marren;2011;6.2;29;21.2;18.6;21.2;18.6;13.0;17.0;16.0;13.0;10.0;9.0;7.0;6.0;5.0;4.0
4793;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;De Fryske Marren;2012;6.1;29;21.5;19.1;21.5;19.1;11.0;17.0;15.0;14.0;10.0;9.0;7.0;6.0;5.0;5.0
4794;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;De Fryske Marren;2013;6.2;29;21.9;19.4;21.9;19.4;10.0;16.0;16.0;14.0;10.0;9.0;7.0;7.0;6.0;5.0
4795;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;De Fryske Marren;2014;6.4;29;22.7;19.7;22.7;19.6;11.0;16.0;16.0;14.0;10.0;9.0;7.0;6.0;6.0;5.0
4796;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;De Fryske Marren;2015;6.4;30;22.7;20.1;22.7;20.1;11.0;15.0;16.0;13.0;11.0;10.0;7.0;7.0;5.0;4.0
4797;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;De Fryske Marren;2016;6.5;30;23.3;20.7;23.2;20.7;12.0;15.0;15.0;13.0;11.0;9.0;8.0;7.0;5.0;4.0
4798;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;De Fryske Marren;2017;6.7;30;24.1;20.9;24.1;20.9;13.0;15.0;16.0;13.0;11.0;9.0;8.0;6.0;5.0;4.0
4799;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;De Fryske Marren;2018;6.8;31;24.3;21.5;24.2;21.5;13.0;15.0;16.0;13.0;11.0;9.0;8.0;7.0;5.0;4.0
4800;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geertruidenberg;2011;2.4;27;21.5;19.0;21.5;19.0;10.0;17.0;16.0;13.0;11.0;9.0;8.0;6.0;5.0;4.0
4801;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geertruidenberg;2012;2.5;27;21.5;19.2;21.5;19.2;9.0;16.0;18.0;13.0;11.0;9.0;9.0;7.0;5.0;4.0
4802;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geertruidenberg;2013;2.6;28;21.5;19.2;21.5;19.2;8.0;17.0;19.0;12.0;10.0;9.0;9.0;7.0;6.0;3.0
4803;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geertruidenberg;2014;2.6;28;22.5;19.9;22.5;19.9;8.0;15.0;18.0;14.0;11.0;9.0;9.0;7.0;6.0;3.0
4804;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geertruidenberg;2015;2.6;28;22.9;20.1;22.9;20.1;8.0;15.0;18.0;14.0;10.0;9.0;8.0;7.0;6.0;4.0
4805;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geertruidenberg;2016;2.7;29;23.4;20.8;23.4;20.8;9.0;15.0;18.0;13.0;10.0;10.0;9.0;7.0;5.0;3.0
4806;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geertruidenberg;2017;2.7;29;24.2;21.0;24.2;21.0;8.0;16.0;18.0;14.0;10.0;9.0;9.0;7.0;5.0;3.0
4807;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geertruidenberg;2018;2.8;30;24.3;21.5;24.3;21.5;9.0;16.0;18.0;14.0;10.0;9.0;9.0;6.0;5.0;3.0
4808;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geldrop-Mierlo;2011;5.2;31;22.1;19.7;22.0;19.7;11.0;16.0;14.0;12.0;10.0;9.0;8.0;7.0;6.0;6.0
4809;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geldrop-Mierlo;2012;5.3;31;22.1;20.0;22.1;20.0;11.0;16.0;14.0;12.0;11.0;10.0;8.0;7.0;7.0;6.0
4810;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geldrop-Mierlo;2013;5.3;31;22.4;20.1;22.4;20.1;10.0;16.0;15.0;12.0;10.0;10.0;8.0;8.0;7.0;5.0
4811;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geldrop-Mierlo;2014;5.3;31;23.3;20.6;23.3;20.6;10.0;15.0;15.0;12.0;10.0;10.0;9.0;8.0;6.0;5.0
4812;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geldrop-Mierlo;2015;5.4;31;23.5;21.1;23.5;21.1;10.0;14.0;14.0;12.0;11.0;10.0;8.0;8.0;6.0;5.0
4813;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geldrop-Mierlo;2016;5.5;32;24.2;21.6;24.2;21.6;11.0;14.0;15.0;13.0;12.0;10.0;8.0;9.0;5.0;5.0
4814;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geldrop-Mierlo;2017;5.6;32;24.6;22.0;24.6;22.0;12.0;14.0;14.0;13.0;11.0;10.0;9.0;8.0;5.0;5.0
4815;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Geldrop-Mierlo;2018;5.7;33;24.8;22.6;24.8;22.5;12.0;14.0;14.0;12.0;12.0;10.0;9.0;7.0;5.0;4.0
4816;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gemert-Bakel;2011;3.0;26;19.8;18.7;19.7;18.7;12.0;18.0;16.0;12.0;11.0;9.0;8.0;6.0;4.0;3.0
4817;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gemert-Bakel;2012;3.1;27;20.7;19.1;20.7;19.1;11.0;17.0;16.0;13.0;11.0;10.0;8.0;5.0;5.0;4.0
4818;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gemert-Bakel;2013;3.2;27;20.6;19.2;20.6;19.2;11.0;17.0;17.0;13.0;11.0;10.0;9.0;6.0;4.0;4.0
4819;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gemert-Bakel;2014;3.2;27;22.1;19.8;22.1;19.8;11.0;15.0;17.0;13.0;11.0;11.0;8.0;6.0;5.0;3.0
4820;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gemert-Bakel;2015;3.4;28;21.8;19.8;21.7;19.8;11.0;15.0;18.0;14.0;11.0;10.0;7.0;6.0;4.0;3.0
4821;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gemert-Bakel;2016;3.6;29;22.9;20.4;22.8;20.4;11.0;15.0;17.0;15.0;10.0;10.0;8.0;6.0;4.0;3.0
4822;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gemert-Bakel;2017;3.7;29;23.8;20.8;23.8;20.8;12.0;15.0;17.0;14.0;12.0;9.0;8.0;6.0;4.0;4.0
4823;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gemert-Bakel;2018;3.7;29;23.7;21.2;23.7;21.2;12.0;16.0;18.0;13.0;12.0;9.0;7.0;6.0;3.0;4.0
4824;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gennep;2011;1.9;28;21.0;19.1;21.0;19.1;13.0;16.0;15.0;12.0;11.0;10.0;7.0;6.0;4.0;5.0
4825;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gennep;2012;2.0;28;20.7;18.9;20.7;18.9;13.0;16.0;17.0;13.0;10.0;10.0;7.0;6.0;4.0;4.0
4826;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gennep;2013;2.1;29;20.8;18.6;20.8;18.6;13.0;18.0;16.0;12.0;9.0;9.0;8.0;6.0;5.0;4.0
4827;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gennep;2014;2.0;29;22.3;19.8;22.3;19.8;12.0;15.0;16.0;13.0;11.0;10.0;8.0;7.0;4.0;4.0
4828;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gennep;2015;2.1;29;22.4;20.5;22.3;20.4;12.0;14.0;16.0;13.0;12.0;10.0;8.0;6.0;6.0;4.0
4829;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gennep;2016;2.1;29;22.9;20.9;22.9;20.9;12.0;15.0;16.0;13.0;12.0;11.0;8.0;6.0;5.0;3.0
4830;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gennep;2017;2.2;30;22.8;21.4;22.8;21.4;13.0;14.0;16.0;12.0;12.0;11.0;7.0;7.0;4.0;3.0
4831;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gennep;2018;2.2;31;;22.2;;22.2;11.0;15.0;16.0;13.0;12.0;11.0;8.0;7.0;4.0;3.0
4832;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gilze en Rijen;2011;2.7;26;20.8;18.9;20.8;18.9;12.0;18.0;15.0;13.0;11.0;9.0;8.0;6.0;6.0;4.0
4833;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gilze en Rijen;2012;2.7;26;21.1;19.4;21.1;19.4;11.0;17.0;16.0;13.0;11.0;9.0;8.0;7.0;5.0;4.0
4834;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gilze en Rijen;2013;2.9;27;21.6;19.6;21.6;19.6;10.0;16.0;15.0;13.0;11.0;10.0;8.0;7.0;5.0;4.0
4835;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gilze en Rijen;2014;2.9;27;22.0;19.9;22.0;19.9;11.0;16.0;15.0;13.0;11.0;11.0;8.0;6.0;5.0;4.0
4836;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gilze en Rijen;2015;2.9;27;22.5;20.2;22.4;20.2;10.0;15.0;17.0;13.0;11.0;10.0;8.0;7.0;6.0;3.0
4837;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gilze en Rijen;2016;3.0;28;23.0;21.0;23.0;21.0;10.0;15.0;16.0;14.0;11.0;11.0;8.0;7.0;5.0;3.0
4838;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gilze en Rijen;2017;3.1;28;23.7;21.3;23.7;21.3;11.0;15.0;16.0;13.0;11.0;10.0;8.0;7.0;5.0;3.0
4839;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Gilze en Rijen;2018;3.1;28;24.3;21.9;24.3;21.9;10.0;16.0;16.0;13.0;11.0;10.0;8.0;7.0;5.0;4.0
4840;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Goeree-Overflakkee;2011;5.4;28;21.7;19.3;21.7;19.3;11.0;17.0;15.0;12.0;11.0;9.0;8.0;7.0;6.0;5.0
4841;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Goeree-Overflakkee;2012;5.7;28;21.8;19.6;21.8;19.6;12.0;17.0;15.0;12.0;11.0;9.0;8.0;7.0;5.0;5.0
4842;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Goeree-Overflakkee;2013;5.9;29;21.9;19.4;21.9;19.4;13.0;15.0;15.0;11.0;10.0;9.0;8.0;7.0;6.0;5.0
4843;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Goeree-Overflakkee;2014;5.6;28;23.5;20.7;23.5;20.7;9.0;15.0;16.0;12.0;11.0;10.0;8.0;8.0;6.0;5.0
4844;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Goeree-Overflakkee;2015;5.8;29;23.4;20.7;23.4;20.7;10.0;14.0;16.0;13.0;10.0;10.0;8.0;7.0;6.0;5.0
4845;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Goeree-Overflakkee;2016;5.9;29;24.2;21.4;24.2;21.4;10.0;14.0;16.0;13.0;11.0;10.0;8.0;8.0;6.0;5.0
4846;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Goeree-Overflakkee;2017;6.1;30;24.7;21.6;24.7;21.6;11.0;14.0;16.0;13.0;10.0;10.0;8.0;8.0;6.0;4.0
4847;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Goeree-Overflakkee;2018;6.2;30;25.4;22.0;25.4;22.0;11.0;14.0;18.0;13.0;10.0;9.0;9.0;7.0;6.0;5.0
4848;Particuliere huishoudens incl. studenten;Type: Eenpersoonshuishouden;Goes;2011;5.9;36;20.7;18.6;20.7;18.6;13.0;18.0;15.0;13.0;11.0;8.0;7.0;6.0;5.0;4.0
