ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1917;Hengelo (O.);Pensioenontvanger;13.9;15.7
1918;Het Bildt;Totaal sociaal-economische categorie;7.1;16.5
1919;Het Bildt;Totaal actief;4.5;18.1
1920;Het Bildt;Werknemer;3.7;17.9
1921;Het Bildt;Zelfstandige;0.7;20.3
1922;Het Bildt;Totaal niet-actief;2.6;13.6
1923;Het Bildt;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.5
1924;Het Bildt;Pensioenontvanger;1.7;14.8
1925;Heumen;Totaal sociaal-economische categorie;11.2;19.5
1926;Heumen;Totaal actief;7.3;21.8
1927;Heumen;Werknemer;6.3;21.9
1928;Heumen;Zelfstandige;0.9;21.9
1929;Heumen;Totaal niet-actief;4.0;15.3
1930;Heumen;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.0
1931;Heumen;Pensioenontvanger;2.7;17.5
1932;Heusden;Totaal sociaal-economische categorie;28.4;18.1
1933;Heusden;Totaal actief;18.9;20.2
1934;Heusden;Werknemer;16.2;20.3
1935;Heusden;Zelfstandige;2.4;20.7
1936;Heusden;Totaal niet-actief;9.5;14.0
1937;Heusden;Werkloosheids- en bijstandsuitk. ontv.;0.9;13.0
1938;Heusden;Pensioenontvanger;6.1;15.6
1939;Heythuysen;Totaal sociaal-economische categorie;8.3;18.3
1940;Heythuysen;Totaal actief;5.5;20.5
1941;Heythuysen;Werknemer;4.5;20.4
1942;Heythuysen;Zelfstandige;0.9;21.7
1943;Heythuysen;Totaal niet-actief;2.8;14.0
1944;Heythuysen;Werkloosheids- en bijstandsuitk. ontv.;;
1945;Heythuysen;Pensioenontvanger;1.9;15.6
1946;Hillegom;Totaal sociaal-economische categorie;14.1;18.7
1947;Hillegom;Totaal actief;9.2;21.0
1948;Hillegom;Werknemer;8.0;20.6
1949;Hillegom;Zelfstandige;1.0;25.7
1950;Hillegom;Totaal niet-actief;4.9;14.5
1951;Hillegom;Werkloosheids- en bijstandsuitk. ontv.;0.2;12.2
1952;Hillegom;Pensioenontvanger;3.5;16.1
1953;Hilvarenbeek;Totaal sociaal-economische categorie;10.2;19.0
1954;Hilvarenbeek;Totaal actief;7.0;21.3
1955;Hilvarenbeek;Werknemer;5.7;20.4
1956;Hilvarenbeek;Zelfstandige;1.2;27.1
1957;Hilvarenbeek;Totaal niet-actief;3.2;14.0
1958;Hilvarenbeek;Werkloosheids- en bijstandsuitk. ontv.;;
1959;Hilvarenbeek;Pensioenontvanger;2.2;15.2
1960;Hilversum;Totaal sociaal-economische categorie;58.1;20.1
1961;Hilversum;Totaal actief;34.7;23.0
1962;Hilversum;Werknemer;29.7;23.0
1963;Hilversum;Zelfstandige;4.6;24.3
1964;Hilversum;Totaal niet-actief;23.3;15.7
1965;Hilversum;Werkloosheids- en bijstandsuitk. ontv.;1.9;12.7
1966;Hilversum;Pensioenontvanger;16.0;17.5
1967;Hof van Twente;Totaal sociaal-economische categorie;23.9;17.8
1968;Hof van Twente;Totaal actief;14.8;20.0
1969;Hof van Twente;Werknemer;11.6;20.3
1970;Hof van Twente;Zelfstandige;2.9;20.1
1971;Hof van Twente;Totaal niet-actief;9.1;14.4
1972;Hof van Twente;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.4
1973;Hof van Twente;Pensioenontvanger;6.7;15.5
1974;Hoogeveen;Totaal sociaal-economische categorie;36.2;16.4
1975;Hoogeveen;Totaal actief;21.5;18.2
1976;Hoogeveen;Werknemer;18.6;18.1
1977;Hoogeveen;Zelfstandige;2.4;20.6
1978;Hoogeveen;Totaal niet-actief;14.8;13.7
1979;Hoogeveen;Werkloosheids- en bijstandsuitk. ontv.;1.7;11.6
1980;Hoogeveen;Pensioenontvanger;9.4;15.2
1981;Hoogezand-Sappemeer;Totaal sociaal-economische categorie;23.1;16.1
1982;Hoogezand-Sappemeer;Totaal actief;12.6;18.5
1983;Hoogezand-Sappemeer;Werknemer;11.1;18.6
1984;Hoogezand-Sappemeer;Zelfstandige;1.2;20.6
1985;Hoogezand-Sappemeer;Totaal niet-actief;10.5;13.2
1986;Hoogezand-Sappemeer;Werkloosheids- en bijstandsuitk. ontv.;1.5;11.5
1987;Hoogezand-Sappemeer;Pensioenontvanger;6.2;14.6
1988;Hoorn;Totaal sociaal-economische categorie;45.5;18.3
1989;Hoorn;Totaal actief;29.4;20.5
1990;Hoorn;Werknemer;26.0;20.5
1991;Hoorn;Zelfstandige;3.1;21.8
1992;Hoorn;Totaal niet-actief;16.1;14.2
1993;Hoorn;Werkloosheids- en bijstandsuitk. ontv.;2.0;13.1
1994;Hoorn;Pensioenontvanger;9.0;16.0
1995;Horst aan de Maas;Totaal sociaal-economische categorie;19.7;17.2
1996;Horst aan de Maas;Totaal actief;13.0;19.1
1997;Horst aan de Maas;Werknemer;11.1;18.7
1998;Horst aan de Maas;Zelfstandige;1.8;22.2
1999;Horst aan de Maas;Totaal niet-actief;6.6;13.6
2000;Horst aan de Maas;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.4
2001;Horst aan de Maas;Pensioenontvanger;4.6;14.8
2002;Houten;Totaal sociaal-economische categorie;28.6;20.4
2003;Houten;Totaal actief;21.2;22.7
2004;Houten;Werknemer;19.1;22.7
2005;Houten;Zelfstandige;1.8;24.5
2006;Houten;Totaal niet-actief;7.4;14.0
2007;Houten;Werkloosheids- en bijstandsuitk. ontv.;0.6;13.4
2008;Houten;Pensioenontvanger;4.4;16.5
2009;Huizen;Totaal sociaal-economische categorie;28.0;20.9
2010;Huizen;Totaal actief;18.1;23.8
2011;Huizen;Werknemer;15.6;23.5
2012;Huizen;Zelfstandige;2.2;27.7
2013;Huizen;Totaal niet-actief;9.9;15.6
2014;Huizen;Werkloosheids- en bijstandsuitk. ontv.;0.8;13.4
2015;Huizen;Pensioenontvanger;6.3;18.0
2016;Hulst;Totaal sociaal-economische categorie;18.4;17.5
2017;Hulst;Totaal actief;11.3;20.0
2018;Hulst;Werknemer;9.4;20.1
2019;Hulst;Zelfstandige;1.8;20.3
2020;Hulst;Totaal niet-actief;7.0;13.6
2021;Hulst;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.6
2022;Hulst;Pensioenontvanger;5.3;14.3
2023;Hunsel;Totaal sociaal-economische categorie;4.1;17.8
2024;Hunsel;Totaal actief;2.8;19.8
2025;Hunsel;Werknemer;2.2;20.0
2026;Hunsel;Zelfstandige;0.5;19.8
2027;Hunsel;Totaal niet-actief;1.3;13.5
2028;Hunsel;Werkloosheids- en bijstandsuitk. ontv.;;
2029;Hunsel;Pensioenontvanger;0.8;14.2
2030;IJsselstein;Totaal sociaal-economische categorie;22.0;19.6
2031;IJsselstein;Totaal actief;15.9;21.7
2032;IJsselstein;Werknemer;14.4;21.6
2033;IJsselstein;Zelfstandige;1.4;24.2
2034;IJsselstein;Totaal niet-actief;6.1;14.2
2035;IJsselstein;Werkloosheids- en bijstandsuitk. ontv.;0.5;13.1
2036;IJsselstein;Pensioenontvanger;3.8;16.0
2037;Jacobswoude;Totaal sociaal-economische categorie;7.3;19.9
2038;Jacobswoude;Totaal actief;5.2;21.8
2039;Jacobswoude;Werknemer;4.2;21.7
2040;Jacobswoude;Zelfstandige;0.9;23.2
2041;Jacobswoude;Totaal niet-actief;2.1;15.2
2042;Jacobswoude;Werkloosheids- en bijstandsuitk. ontv.;;
2043;Jacobswoude;Pensioenontvanger;1.5;16.5
2044;Kampen;Totaal sociaal-economische categorie;32.0;16.5
2045;Kampen;Totaal actief;20.9;18.3
2046;Kampen;Werknemer;17.8;18.1
2047;Kampen;Zelfstandige;2.8;21.1
2048;Kampen;Totaal niet-actief;11.1;13.1
2049;Kampen;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.3
2050;Kampen;Pensioenontvanger;6.9;14.5
2051;Kapelle;Totaal sociaal-economische categorie;7.8;18.1
2052;Kapelle;Totaal actief;5.2;20.1
2053;Kapelle;Werknemer;4.5;19.6
2054;Kapelle;Zelfstandige;0.7;25.1
2055;Kapelle;Totaal niet-actief;2.5;14.0
2056;Kapelle;Werkloosheids- en bijstandsuitk. ontv.;;
2057;Kapelle;Pensioenontvanger;1.9;15.2
2058;Katwijk;Totaal sociaal-economische categorie;39.3;18.2
2059;Katwijk;Totaal actief;27.1;20.1
2060;Katwijk;Werknemer;24.4;19.6
2061;Katwijk;Zelfstandige;2.5;25.9
2062;Katwijk;Totaal niet-actief;12.1;14.0
2063;Katwijk;Werkloosheids- en bijstandsuitk. ontv.;0.6;13.0
2064;Katwijk;Pensioenontvanger;8.6;15.4
2065;Kerkrade;Totaal sociaal-economische categorie;33.0;15.5
2066;Kerkrade;Totaal actief;17.0;17.7
2067;Kerkrade;Werknemer;15.0;17.8
2068;Kerkrade;Zelfstandige;1.7;18.9
2069;Kerkrade;Totaal niet-actief;16.0;13.2
2070;Kerkrade;Werkloosheids- en bijstandsuitk. ontv.;2.3;11.8
2071;Kerkrade;Pensioenontvanger;9.8;14.3
2072;Kessel;Totaal sociaal-economische categorie;3.0;16.1
2073;Kessel;Totaal actief;2.0;17.7
2074;Kessel;Werknemer;1.6;18.0
2075;Kessel;Zelfstandige;0.3;17.7
2076;Kessel;Totaal niet-actief;0.9;12.9
2077;Kessel;Werkloosheids- en bijstandsuitk. ontv.;;
2078;Kessel;Pensioenontvanger;0.7;13.6
2079;Kollumerland en Nieuwkruisland;Totaal sociaal-economische categorie;8.4;15.6
2080;Kollumerland en Nieuwkruisland;Totaal actief;5.2;17.2
2081;Kollumerland en Nieuwkruisland;Werknemer;4.2;17.0
2082;Kollumerland en Nieuwkruisland;Zelfstandige;0.9;19.4
2083;Kollumerland en Nieuwkruisland;Totaal niet-actief;3.1;12.8
2084;Kollumerland en Nieuwkruisland;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.4
2085;Kollumerland en Nieuwkruisland;Pensioenontvanger;2.0;13.8
2086;Korendijk;Totaal sociaal-economische categorie;7.0;18.9
2087;Korendijk;Totaal actief;4.8;21.1
2088;Korendijk;Werknemer;4.0;21.4
2089;Korendijk;Zelfstandige;0.7;20.9
2090;Korendijk;Totaal niet-actief;2.2;14.0
2091;Korendijk;Werkloosheids- en bijstandsuitk. ontv.;;
2092;Korendijk;Pensioenontvanger;1.6;15.1
2093;Krimpen aan den IJssel;Totaal sociaal-economische categorie;18.9;19.9
2094;Krimpen aan den IJssel;Totaal actief;11.7;22.3
2095;Krimpen aan den IJssel;Werknemer;10.3;21.8
2096;Krimpen aan den IJssel;Zelfstandige;1.3;27.8
2097;Krimpen aan den IJssel;Totaal niet-actief;7.1;15.9
2098;Krimpen aan den IJssel;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.9
2099;Krimpen aan den IJssel;Pensioenontvanger;5.3;17.8
2100;Laarbeek;Totaal sociaal-economische categorie;14.4;17.5
2101;Laarbeek;Totaal actief;9.5;19.6
2102;Laarbeek;Werknemer;7.9;19.8
2103;Laarbeek;Zelfstandige;1.4;20.5
2104;Laarbeek;Totaal niet-actief;4.9;13.5
2105;Laarbeek;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.6
2106;Laarbeek;Pensioenontvanger;3.3;14.7
2107;Landerd;Totaal sociaal-economische categorie;10.0;17.5
2108;Landerd;Totaal actief;6.7;19.4
2109;Landerd;Werknemer;5.6;18.9
2110;Landerd;Zelfstandige;1.1;23.1
2111;Landerd;Totaal niet-actief;3.2;13.5
2112;Landerd;Werkloosheids- en bijstandsuitk. ontv.;;
2113;Landerd;Pensioenontvanger;2.1;14.8
2114;Landgraaf;Totaal sociaal-economische categorie;26.9;16.4
2115;Landgraaf;Totaal actief;15.2;18.7
2116;Landgraaf;Werknemer;13.4;18.9
2117;Landgraaf;Zelfstandige;1.5;19.7
2118;Landgraaf;Totaal niet-actief;11.7;13.4
2119;Landgraaf;Werkloosheids- en bijstandsuitk. ontv.;1.5;11.1
2120;Landgraaf;Pensioenontvanger;7.1;14.9
2121;Landsmeer;Totaal sociaal-economische categorie;7.1;21.0
2122;Landsmeer;Totaal actief;4.6;24.1
2123;Landsmeer;Werknemer;3.8;23.5
2124;Landsmeer;Zelfstandige;0.8;27.6
2125;Landsmeer;Totaal niet-actief;2.5;15.4
2126;Landsmeer;Werkloosheids- en bijstandsuitk. ontv.;;
2127;Landsmeer;Pensioenontvanger;1.8;16.9
2128;Langedijk;Totaal sociaal-economische categorie;17.0;18.9
2129;Langedijk;Totaal actief;11.6;21.1
2130;Langedijk;Werknemer;9.9;20.9
2131;Langedijk;Zelfstandige;1.5;23.8
2132;Langedijk;Totaal niet-actief;5.4;14.2
2133;Langedijk;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.9
2134;Langedijk;Pensioenontvanger;3.5;15.7
2135;Laren (NH.);Totaal sociaal-economische categorie;7.6;26.9
2136;Laren (NH.);Totaal actief;4.0;32.2
2137;Laren (NH.);Werknemer;3.1;32.0
2138;Laren (NH.);Zelfstandige;0.9;34.1
2139;Laren (NH.);Totaal niet-actief;3.6;20.9
2140;Laren (NH.);Werkloosheids- en bijstandsuitk. ontv.;;
2141;Laren (NH.);Pensioenontvanger;3.0;22.3
2142;Leek;Totaal sociaal-economische categorie;12.6;16.6
2143;Leek;Totaal actief;7.8;18.6
2144;Leek;Werknemer;6.7;18.8
2145;Leek;Zelfstandige;1.0;18.2
2146;Leek;Totaal niet-actief;4.8;13.4
2147;Leek;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.8
2148;Leek;Pensioenontvanger;3.2;14.8
2149;Leerdam;Totaal sociaal-economische categorie;13.6;17.6
2150;Leerdam;Totaal actief;8.5;19.8
2151;Leerdam;Werknemer;7.4;19.5
2152;Leerdam;Zelfstandige;0.9;24.2
2153;Leerdam;Totaal niet-actief;5.1;14.0
2154;Leerdam;Werkloosheids- en bijstandsuitk. ontv.;0.5;15.3
2155;Leerdam;Pensioenontvanger;3.2;15.3
2156;Leeuwarden;Totaal sociaal-economische categorie;61.7;16.4
2157;Leeuwarden;Totaal actief;33.9;19.0
2158;Leeuwarden;Werknemer;29.9;18.8
2159;Leeuwarden;Zelfstandige;3.6;22.3
2160;Leeuwarden;Totaal niet-actief;27.8;13.3
2161;Leeuwarden;Werkloosheids- en bijstandsuitk. ontv.;4.9;11.6
2162;Leeuwarden;Pensioenontvanger;14.5;15.9
2163;Leeuwarderadeel;Totaal sociaal-economische categorie;6.9;16.8
2164;Leeuwarderadeel;Totaal actief;4.5;18.6
2165;Leeuwarderadeel;Werknemer;3.9;18.9
2166;Leeuwarderadeel;Zelfstandige;0.5;18.3
2167;Leeuwarderadeel;Totaal niet-actief;2.4;13.5
2168;Leeuwarderadeel;Werkloosheids- en bijstandsuitk. ontv.;;
2169;Leeuwarderadeel;Pensioenontvanger;1.5;15.2
2170;Leiden;Totaal sociaal-economische categorie;77.9;18.9
2171;Leiden;Totaal actief;49.6;21.9
2172;Leiden;Werknemer;44.5;21.9
2173;Leiden;Zelfstandige;4.7;23.2
2174;Leiden;Totaal niet-actief;28.3;13.6
2175;Leiden;Werkloosheids- en bijstandsuitk. ontv.;3.4;12.0
2176;Leiden;Pensioenontvanger;15.0;16.2
2177;Leiderdorp;Totaal sociaal-economische categorie;17.6;20.9
2178;Leiderdorp;Totaal actief;11.3;23.5
2179;Leiderdorp;Werknemer;10.0;23.0
2180;Leiderdorp;Zelfstandige;1.1;30.6
2181;Leiderdorp;Totaal niet-actief;6.3;16.1
2182;Leiderdorp;Werkloosheids- en bijstandsuitk. ontv.;0.4;11.8
2183;Leiderdorp;Pensioenontvanger;4.4;18.4
2184;Leidschendam-Voorburg;Totaal sociaal-economische categorie;50.8;21.1
2185;Leidschendam-Voorburg;Totaal actief;29.5;24.0
2186;Leidschendam-Voorburg;Werknemer;26.1;23.9
2187;Leidschendam-Voorburg;Zelfstandige;3.1;25.8
2188;Leidschendam-Voorburg;Totaal niet-actief;21.3;17.1
2189;Leidschendam-Voorburg;Werkloosheids- en bijstandsuitk. ontv.;2.0;12.7
2190;Leidschendam-Voorburg;Pensioenontvanger;15.5;19.0
2191;Lelystad;Totaal sociaal-economische categorie;46.4;17.4
2192;Lelystad;Totaal actief;30.2;19.6
2193;Lelystad;Werknemer;26.9;19.5
2194;Lelystad;Zelfstandige;3.1;21.2
2195;Lelystad;Totaal niet-actief;16.2;13.3
2196;Lelystad;Werkloosheids- en bijstandsuitk. ontv.;2.6;11.6
2197;Lelystad;Pensioenontvanger;8.0;15.5
2198;Lemsterland;Totaal sociaal-economische categorie;8.6;17.2
2199;Lemsterland;Totaal actief;5.6;19.2
2200;Lemsterland;Werknemer;4.3;18.9
2201;Lemsterland;Zelfstandige;1.2;20.5
2202;Lemsterland;Totaal niet-actief;3.0;13.5
2203;Lemsterland;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.9
2204;Lemsterland;Pensioenontvanger;2.0;14.6
2205;Leusden;Totaal sociaal-economische categorie;19.5;20.6
2206;Leusden;Totaal actief;13.2;22.6
2207;Leusden;Werknemer;11.5;22.5
2208;Leusden;Zelfstandige;1.5;24.9
2209;Leusden;Totaal niet-actief;6.3;16.5
2210;Leusden;Werkloosheids- en bijstandsuitk. ontv.;0.4;14.5
2211;Leusden;Pensioenontvanger;4.5;18.7
2212;Liemeer;Totaal sociaal-economische categorie;4.7;18.0
2213;Liemeer;Totaal actief;3.2;20.5
2214;Liemeer;Werknemer;2.5;20.6
2215;Liemeer;Zelfstandige;0.6;21.1
2216;Liemeer;Totaal niet-actief;1.6;12.9
2217;Liemeer;Werkloosheids- en bijstandsuitk. ontv.;;
2218;Liemeer;Pensioenontvanger;0.8;15.2
2219;Liesveld;Totaal sociaal-economische categorie;6.1;18.9
2220;Liesveld;Totaal actief;4.3;21.0
2221;Liesveld;Werknemer;3.6;20.7
2222;Liesveld;Zelfstandige;0.6;24.0
2223;Liesveld;Totaal niet-actief;1.8;13.8
2224;Liesveld;Werkloosheids- en bijstandsuitk. ontv.;;
2225;Liesveld;Pensioenontvanger;1.3;15.1
2226;Lingewaal;Totaal sociaal-economische categorie;7.0;19.1
2227;Lingewaal;Totaal actief;4.9;21.4
2228;Lingewaal;Werknemer;4.2;21.1
2229;Lingewaal;Zelfstandige;0.7;24.4
2230;Lingewaal;Totaal niet-actief;2.1;13.9
2231;Lingewaal;Werkloosheids- en bijstandsuitk. ontv.;;
2232;Lingewaal;Pensioenontvanger;1.5;15.4
2233;Lingewaard;Totaal sociaal-economische categorie;29.4;17.5
2234;Lingewaard;Totaal actief;20.0;19.4
2235;Lingewaard;Werknemer;17.5;19.4
2236;Lingewaard;Zelfstandige;2.3;20.7
2237;Lingewaard;Totaal niet-actief;9.4;13.4
2238;Lingewaard;Werkloosheids- en bijstandsuitk. ontv.;0.8;12.6
2239;Lingewaard;Pensioenontvanger;6.2;14.7
2240;Lisse;Totaal sociaal-economische categorie;14.9;18.6
2241;Lisse;Totaal actief;9.9;20.7
2242;Lisse;Werknemer;8.7;20.7
2243;Lisse;Zelfstandige;1.0;22.5
2244;Lisse;Totaal niet-actief;5.0;14.5
2245;Lisse;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.3
2246;Lisse;Pensioenontvanger;3.6;16.1
2247;Lith;Totaal sociaal-economische categorie;4.5;17.2
2248;Lith;Totaal actief;3.1;19.0
2249;Lith;Werknemer;2.4;19.3
2250;Lith;Zelfstandige;0.7;18.6
2251;Lith;Totaal niet-actief;1.4;13.2
2252;Lith;Werkloosheids- en bijstandsuitk. ontv.;;
2253;Lith;Pensioenontvanger;0.8;14.2
2254;Littenseradiel;Totaal sociaal-economische categorie;6.9;17.6
2255;Littenseradiel;Totaal actief;4.9;19.3
2256;Littenseradiel;Werknemer;3.7;19.0
2257;Littenseradiel;Zelfstandige;1.1;21.0
2258;Littenseradiel;Totaal niet-actief;2.0;13.3
2259;Littenseradiel;Werkloosheids- en bijstandsuitk. ontv.;;
2260;Littenseradiel;Pensioenontvanger;1.4;14.2
2261;Lochem;Totaal sociaal-economische categorie;22.7;19.1
2262;Lochem;Totaal actief;13.4;20.9
2263;Lochem;Werknemer;10.6;21.0
2264;Lochem;Zelfstandige;2.6;21.6
2265;Lochem;Totaal niet-actief;9.3;16.4
2266;Lochem;Werkloosheids- en bijstandsuitk. ontv.;0.5;12.6
2267;Lochem;Pensioenontvanger;7.1;18.0
2268;Loenen;Totaal sociaal-economische categorie;5.6;23.8
2269;Loenen;Totaal actief;3.7;27.4
2270;Loenen;Werknemer;2.9;27.2
2271;Loenen;Zelfstandige;0.7;28.3
2272;Loenen;Totaal niet-actief;1.9;16.8
2273;Loenen;Werkloosheids- en bijstandsuitk. ontv.;;
2274;Loenen;Pensioenontvanger;1.4;18.8
2275;Loon op Zand;Totaal sociaal-economische categorie;15.6;17.9
2276;Loon op Zand;Totaal actief;10.2;19.9
2277;Loon op Zand;Werknemer;8.9;19.8
2278;Loon op Zand;Zelfstandige;1.1;22.1
2279;Loon op Zand;Totaal niet-actief;5.4;14.1
2280;Loon op Zand;Werkloosheids- en bijstandsuitk. ontv.;0.3;11.9
2281;Loon op Zand;Pensioenontvanger;3.8;15.5
2282;Lopik;Totaal sociaal-economische categorie;8.8;19.4
2283;Lopik;Totaal actief;6.5;21.5
2284;Lopik;Werknemer;5.3;20.7
2285;Lopik;Zelfstandige;1.1;26.3
2286;Lopik;Totaal niet-actief;2.3;13.8
2287;Lopik;Werkloosheids- en bijstandsuitk. ontv.;;
2288;Lopik;Pensioenontvanger;1.6;14.9
2289;Loppersum;Totaal sociaal-economische categorie;7.1;16.7
2290;Loppersum;Totaal actief;4.6;18.6
2291;Loppersum;Werknemer;3.5;18.7
2292;Loppersum;Zelfstandige;1.0;19.0
2293;Loppersum;Totaal niet-actief;2.5;13.2
2294;Loppersum;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.3
2295;Loppersum;Pensioenontvanger;1.7;14.3
2296;Losser;Totaal sociaal-economische categorie;15.1;16.2
2297;Losser;Totaal actief;9.3;18.0
2298;Losser;Werknemer;7.9;18.1
2299;Losser;Zelfstandige;1.2;19.4
2300;Losser;Totaal niet-actief;5.9;13.3
2301;Losser;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.9
2302;Losser;Pensioenontvanger;3.8;14.4
2303;Maarssen;Totaal sociaal-economische categorie;26.9;19.8
2304;Maarssen;Totaal actief;18.7;22.0
2305;Maarssen;Werknemer;16.5;22.2
2306;Maarssen;Zelfstandige;2.0;22.0
2307;Maarssen;Totaal niet-actief;8.3;14.8
2308;Maarssen;Werkloosheids- en bijstandsuitk. ontv.;0.7;17.0
2309;Maarssen;Pensioenontvanger;5.1;16.7
2310;Maasbracht;Totaal sociaal-economische categorie;9.3;17.6
2311;Maasbracht;Totaal actief;5.6;20.1
2312;Maasbracht;Werknemer;4.7;20.3
2313;Maasbracht;Zelfstandige;0.9;20.8
2314;Maasbracht;Totaal niet-actief;3.7;13.9
2315;Maasbracht;Werkloosheids- en bijstandsuitk. ontv.;0.3;13.0
2316;Maasbracht;Pensioenontvanger;2.5;14.8
2317;Maasbree;Totaal sociaal-economische categorie;8.7;17.5
2318;Maasbree;Totaal actief;6.0;19.4
2319;Maasbree;Werknemer;5.2;19.1
2320;Maasbree;Zelfstandige;0.8;22.4
2321;Maasbree;Totaal niet-actief;2.7;13.1
2322;Maasbree;Werkloosheids- en bijstandsuitk. ontv.;;
2323;Maasbree;Pensioenontvanger;1.7;14.7
2324;Maasdonk;Totaal sociaal-economische categorie;7.4;17.3
2325;Maasdonk;Totaal actief;5.0;19.1
2326;Maasdonk;Werknemer;4.1;19.1
2327;Maasdonk;Zelfstandige;0.8;20.3
2328;Maasdonk;Totaal niet-actief;2.4;13.6
2329;Maasdonk;Werkloosheids- en bijstandsuitk. ontv.;;
2330;Maasdonk;Pensioenontvanger;1.7;14.4
2331;Maasdriel;Totaal sociaal-economische categorie;15.8;17.8
2332;Maasdriel;Totaal actief;10.8;20.0
2333;Maasdriel;Werknemer;8.6;20.4
2334;Maasdriel;Zelfstandige;2.0;19.2
2335;Maasdriel;Totaal niet-actief;5.0;13.2
2336;Maasdriel;Werkloosheids- en bijstandsuitk. ontv.;0.4;13.3
2337;Maasdriel;Pensioenontvanger;3.3;14.3
2338;Maassluis;Totaal sociaal-economische categorie;21.9;18.1
2339;Maassluis;Totaal actief;13.8;20.0
2340;Maassluis;Werknemer;12.5;20.0
2341;Maassluis;Zelfstandige;1.1;22.5
2342;Maassluis;Totaal niet-actief;8.2;14.9
2343;Maassluis;Werkloosheids- en bijstandsuitk. ontv.;0.9;12.4
2344;Maassluis;Pensioenontvanger;5.3;17.0
2345;Maastricht;Totaal sociaal-economische categorie;81.8;16.8
2346;Maastricht;Totaal actief;42.7;19.9
2347;Maastricht;Werknemer;37.5;20.2
2348;Maastricht;Zelfstandige;4.6;19.5
2349;Maastricht;Totaal niet-actief;39.1;13.3
2350;Maastricht;Werkloosheids- en bijstandsuitk. ontv.;4.9;11.2
2351;Maastricht;Pensioenontvanger;21.9;15.5
2352;Margraten;Totaal sociaal-economische categorie;9.1;18.7
2353;Margraten;Totaal actief;5.5;21.4
2354;Margraten;Werknemer;4.5;22.0
2355;Margraten;Zelfstandige;0.9;20.0
2356;Margraten;Totaal niet-actief;3.6;14.4
2357;Margraten;Werkloosheids- en bijstandsuitk. ontv.;0.2;13.9
2358;Margraten;Pensioenontvanger;2.4;16.2
2359;Marum;Totaal sociaal-economische categorie;6.5;17.3
2360;Marum;Totaal actief;4.3;19.6
2361;Marum;Werknemer;3.5;19.8
2362;Marum;Zelfstandige;0.7;20.1
2363;Marum;Totaal niet-actief;2.2;13.0
2364;Marum;Werkloosheids- en bijstandsuitk. ontv.;0.3;12.3
2365;Marum;Pensioenontvanger;1.4;13.6
2366;Medemblik;Totaal sociaal-economische categorie;5.4;17.5
2367;Medemblik;Totaal actief;3.5;19.6
2368;Medemblik;Werknemer;2.9;18.5
2369;Medemblik;Zelfstandige;0.6;24.6
2370;Medemblik;Totaal niet-actief;1.9;13.6
2371;Medemblik;Werkloosheids- en bijstandsuitk. ontv.;;
2372;Medemblik;Pensioenontvanger;1.2;14.4
2373;Meerlo-Wanssum;Totaal sociaal-economische categorie;5.3;16.9
2374;Meerlo-Wanssum;Totaal actief;3.7;18.1
2375;Meerlo-Wanssum;Werknemer;3.2;18.1
2376;Meerlo-Wanssum;Zelfstandige;0.5;19.9
2377;Meerlo-Wanssum;Totaal niet-actief;1.5;14.1
2378;Meerlo-Wanssum;Werkloosheids- en bijstandsuitk. ontv.;;
2379;Meerlo-Wanssum;Pensioenontvanger;1.1;14.7
2380;Meerssen;Totaal sociaal-economische categorie;13.6;18.5
2381;Meerssen;Totaal actief;8.1;21.1
2382;Meerssen;Werknemer;6.9;21.3
2383;Meerssen;Zelfstandige;1.1;21.0
2384;Meerssen;Totaal niet-actief;5.5;14.6
2385;Meerssen;Werkloosheids- en bijstandsuitk. ontv.;0.4;12.3
2386;Meerssen;Pensioenontvanger;3.8;16.2
2387;Meijel;Totaal sociaal-economische categorie;4.1;16.7
2388;Meijel;Totaal actief;2.8;18.4
2389;Meijel;Werknemer;2.3;17.8
2390;Meijel;Zelfstandige;0.5;21.8
2391;Meijel;Totaal niet-actief;1.3;13.1
2392;Meijel;Werkloosheids- en bijstandsuitk. ontv.;;
2393;Meijel;Pensioenontvanger;0.9;13.7
2394;Menaldumadeel;Totaal sociaal-economische categorie;9.0;17.3
2395;Menaldumadeel;Totaal actief;6.1;19.0
2396;Menaldumadeel;Werknemer;5.1;18.6
2397;Menaldumadeel;Zelfstandige;0.9;23.5
2398;Menaldumadeel;Totaal niet-actief;3.0;13.6
2399;Menaldumadeel;Werkloosheids- en bijstandsuitk. ontv.;0.2;14.2
