ID;Geslacht;Leeftijd;Herkomstgroepering;RegioS;Perioden;VoortdurendWerkzaamAfgelopen4Jaar_1;GedeeltelijkWerkzaamAfgelopen4Jaar_2;MeerDan3Jaar_3;MeerDan2JaarTotEnMet3Jaar_4;MeerDan1JaarTotEnMet2Jaar_5;Minimaal1MaandTotEnMet1Jaar_6;k_0Maanden_7;k_1Maand_8;k_2Maanden_9;k_3Tot6Maanden_10;k_6MaandenTot1Jaar_11;k_1Tot2Jaar_12;k_2Tot3Jaar_13;k_3Tot4Jaar_14;NietWerkzaamAfgelopen4Jaar_15
3629;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Uithoorn;2009;11100;5600;2100;1400;1100;1100;3500;200;100;300;300;500;300;300;6000
3630;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Uithoorn;2010;11200;5700;2200;1400;1100;1100;3400;200;100;400;300;600;400;300;6000
3631;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Uithoorn;2011;11200;5800;2200;1400;1100;1100;3500;200;100;400;400;500;400;300;6000
3632;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Urk;2004;5200;3800;1100;900;800;1000;2300;100;100;300;200;400;300;200;2700
3633;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Urk;2005;5500;3800;1000;900;800;1000;2300;100;100;300;300;300;200;200;2700
3634;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Urk;2006;5400;4000;1200;1000;800;1100;2700;200;100;200;200;300;200;200;2600
3635;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Urk;2007;5500;4200;1200;1000;900;1000;3000;100;100;200;200;300;200;100;2500
3636;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Urk;2008;5800;4200;1300;1100;900;900;2800;200;100;200;200;300;200;200;2500
3637;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Urk;2009;5900;4200;1400;1100;800;900;2900;200;100;200;200;300;200;100;2600
3638;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Urk;2010;6300;4100;1400;1000;900;900;2800;100;100;200;200;400;200;200;2600
3639;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Urk;2011;6400;4200;1400;1000;800;900;2800;200;100;200;200;300;200;200;2600
3640;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrecht (gemeente);2004;96800;76300;26900;20100;14600;14700;43800;2200;2100;6400;5400;7800;4900;3700;57800
3641;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrecht (gemeente);2005;99700;77500;26000;20400;15400;15800;45900;2100;2100;6100;5100;7700;4800;3800;58400
3642;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrecht (gemeente);2006;100600;82900;27800;21400;16500;17100;53300;2900;2100;5900;4000;7000;4300;3500;58300
3643;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrecht (gemeente);2007;101700;88200;30600;22700;17600;17300;58600;4300;2200;6100;4000;5800;4100;3000;56900
3644;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrecht (gemeente);2008;104600;90100;32200;23500;17400;17000;59700;4100;2400;6400;4600;6400;3500;3000;55800
3645;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrecht (gemeente);2009;106900;92800;35300;24300;17500;15600;59400;4100;2500;6900;5800;7400;3900;2600;56000
3646;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrecht (gemeente);2010;109500;92900;36100;24200;16900;15700;58500;3500;2400;6900;5600;8200;4800;3000;56000
3647;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrecht (gemeente);2011;112600;93100;35700;23700;17300;16200;58800;3300;2500;6900;5700;7300;5000;3500;56200
3648;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrechtse Heuvelrug;2004;17200;9300;2800;2400;1900;2200;4800;200;200;700;600;1300;800;700;13900
3649;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrechtse Heuvelrug;2005;17200;9000;2500;2300;1800;2300;4700;200;200;600;500;1200;900;700;13800
3650;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrechtse Heuvelrug;2006;16900;9400;2700;2300;2000;2400;5200;300;200;600;500;1200;800;700;13800
3651;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrechtse Heuvelrug;2007;16700;9800;2800;2400;2100;2500;5700;400;200;700;400;1000;800;600;13700
3652;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrechtse Heuvelrug;2008;16900;9800;2900;2400;2100;2400;5700;400;200;700;400;1000;700;700;13500
3653;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrechtse Heuvelrug;2009;16900;9800;3000;2500;2000;2300;5700;300;300;600;500;1100;700;600;13500
3654;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrechtse Heuvelrug;2010;16900;9800;3200;2400;2000;2200;5500;400;200;700;500;1100;800;500;13500
3655;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Utrechtse Heuvelrug;2011;17100;9600;3000;2300;2000;2300;5600;300;300;700;600;900;700;600;13300
3656;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vaals;2004;3100;2200;500;600;500;600;1100;0;0;100;100;300;300;200;3500
3657;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vaals;2005;3000;2100;400;600;500;500;1000;0;100;100;100;300;200;200;3500
3658;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vaals;2006;3000;2000;400;600;500;600;1100;100;100;100;100;300;200;200;3500
3659;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vaals;2007;3000;2000;500;600;500;600;1100;0;100;100;100;200;200;200;3500
3660;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vaals;2008;3000;2000;500;500;500;600;1100;100;0;100;100;300;200;200;3500
3661;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vaals;2009;3000;2100;500;600;500;500;1100;100;100;100;100;300;200;100;3600
3662;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vaals;2010;3000;2000;500;600;500;500;1100;100;100;100;100;300;200;200;3500
3663;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vaals;2011;3100;2000;500;500;500;500;1100;100;100;100;100;200;200;200;3500
3664;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenburg aan de Geul;2004;6300;3300;1000;900;700;800;1600;100;100;300;200;500;300;300;5300
3665;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenburg aan de Geul;2005;6300;3200;900;900;700;800;1600;100;100;200;200;400;300;200;5300
3666;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenburg aan de Geul;2006;6100;3400;900;900;700;900;1800;100;100;200;200;400;300;300;5200
3667;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenburg aan de Geul;2007;6000;3500;1000;900;700;900;2000;100;100;200;100;400;300;200;5200
3668;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenburg aan de Geul;2008;6100;3500;1000;900;800;900;2100;100;100;200;100;300;300;200;5100
3669;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenburg aan de Geul;2009;6100;3600;1100;900;700;800;2000;100;100;200;200;400;200;200;5200
3670;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenburg aan de Geul;2010;6100;3500;1100;900;700;800;2000;100;100;200;200;400;300;200;5200
3671;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenburg aan de Geul;2011;6100;3600;1100;900;700;800;2000;100;100;200;200;400;300;300;5100
3672;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenswaard;2004;11700;6100;1900;1600;1300;1300;3300;200;100;400;400;800;500;400;8000
3673;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenswaard;2005;11700;6000;1800;1600;1300;1300;3300;100;100;400;300;700;600;400;8100
3674;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenswaard;2006;11600;6200;1900;1600;1200;1500;3700;200;100;400;300;700;500;500;8100
3675;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenswaard;2007;11500;6400;2000;1500;1300;1500;4000;200;100;300;300;500;500;400;8100
3676;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenswaard;2008;11600;6400;2000;1600;1300;1500;4000;200;100;400;300;600;400;400;8000
3677;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenswaard;2009;11500;6400;2200;1600;1300;1300;3700;200;100;500;400;700;400;300;8100
3678;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenswaard;2010;11500;6500;2200;1700;1300;1300;3700;200;100;400;400;800;500;400;8000
3679;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Valkenswaard;2011;11600;6500;2200;1600;1400;1300;3800;200;200;400;400;600;600;400;8000
3680;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veendam;2004;9400;5700;1800;1500;1100;1400;2800;100;100;600;400;800;500;400;8300
3681;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veendam;2005;9400;5600;1600;1400;1200;1400;2800;100;100;500;400;800;500;400;8300
3682;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veendam;2006;9200;6000;1600;1500;1300;1500;3300;200;100;400;300;700;500;400;8200
3683;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veendam;2007;9200;6100;1700;1400;1400;1700;3500;300;100;400;300;600;500;400;8000
3684;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veendam;2008;9300;6100;1700;1400;1300;1600;3500;300;200;400;300;600;400;400;7900
3685;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veendam;2009;9400;6100;1800;1500;1300;1500;3400;200;200;400;400;700;400;300;7900
3686;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veendam;2010;9400;6000;1900;1500;1300;1400;3300;200;200;400;400;700;500;300;7900
3687;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veendam;2011;9400;6000;1800;1500;1200;1500;3300;200;200;400;400;600;500;400;7800
3688;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veenendaal;2004;22600;12100;3900;3100;2300;2700;6700;300;300;1000;800;1400;900;700;13500
3689;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veenendaal;2005;22700;12100;3700;3100;2500;2900;6800;300;300;1000;700;1400;900;700;13700
3690;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veenendaal;2006;22400;12700;3800;3200;2500;3200;7600;400;300;900;600;1300;800;700;13700
3691;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veenendaal;2007;22100;13400;4100;3200;2900;3300;8500;500;300;900;600;1100;900;700;13400
3692;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veenendaal;2008;22300;13600;4200;3400;2800;3200;8700;600;400;900;600;1100;700;700;13300
3693;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veenendaal;2009;22400;13600;4500;3400;2700;2900;8400;500;300;900;800;1300;800;600;13400
3694;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veenendaal;2010;22700;13500;4700;3300;2700;2800;8100;500;300;1000;800;1300;1000;700;13400
3695;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veenendaal;2011;23100;13600;4800;3200;2600;3000;8300;400;300;1000;700;1200;900;700;13400
3696;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veere;2004;8200;4200;1300;1100;900;900;2200;100;200;300;300;500;300;300;5500
3697;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veere;2005;8300;4100;1200;1100;800;900;2100;100;200;300;200;500;400;300;5500
3698;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veere;2006;8200;4200;1300;1100;800;1000;2300;200;200;300;200;500;300;300;5500
3699;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veere;2007;8200;4300;1300;1200;1000;900;2500;200;200;300;200;400;400;300;5500
3700;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veere;2008;8300;4400;1300;1200;1000;900;2500;200;200;300;100;400;300;300;5400
3701;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veere;2009;8400;4300;1400;1100;1000;900;2400;200;200;300;200;400;300;300;5400
3702;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veere;2010;8400;4300;1400;1100;900;800;2400;200;200;300;200;500;300;300;5400
3703;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veere;2011;8500;4300;1400;1200;1000;800;2500;200;200;300;200;400;300;200;5400
3704;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veghel;2004;14500;7300;2400;1900;1400;1600;4000;200;200;600;400;900;500;500;7700
3705;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veghel;2005;14500;7200;2300;1800;1500;1600;4100;200;100;500;400;800;600;400;7800
3706;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veghel;2006;14400;7400;2400;1900;1400;1800;4600;200;200;400;300;800;500;500;7800
3707;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veghel;2007;14600;7500;2400;1800;1600;1700;4900;200;200;400;300;600;500;400;7700
3708;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veghel;2008;14800;7500;2400;1900;1600;1700;4800;300;200;500;300;600;400;500;7700
3709;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veghel;2009;14900;7500;2700;1900;1500;1500;4700;200;200;500;400;700;400;400;7900
3710;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veghel;2010;15100;7500;2700;1900;1400;1500;4600;200;200;400;400;800;500;400;7900
3711;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veghel;2011;15300;7500;2700;1800;1500;1500;4700;200;200;500;400;600;600;400;7900
3712;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veldhoven;2004;16600;8100;2600;2100;1500;1800;4500;200;200;600;500;1000;700;500;10200
3713;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veldhoven;2005;17000;8200;2600;1900;1700;1900;4600;200;200;600;400;900;800;500;10600
3714;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veldhoven;2006;16800;8400;2600;2000;1700;2100;5100;200;200;400;400;900;600;600;10400
3715;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veldhoven;2007;16700;8400;2700;2000;1700;2000;5400;200;200;500;400;700;600;500;10500
3716;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veldhoven;2008;16700;8600;2800;2000;1700;2100;5400;300;200;600;400;700;500;500;10400
3717;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veldhoven;2009;16600;8900;3200;2200;1700;1800;5400;300;200;600;600;900;500;400;10500
3718;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veldhoven;2010;16900;8900;3200;2200;1700;1800;5300;300;200;500;500;1000;700;400;10500
3719;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Veldhoven;2011;17300;8900;3100;2100;1800;1900;5500;200;200;500;500;800;700;500;10500
3720;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Velsen;2004;25300;11900;3900;3000;2400;2700;6500;300;300;800;800;1500;1000;800;17000
3721;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Velsen;2005;25700;11800;3700;2700;2400;3000;6400;300;200;800;700;1400;1100;900;17000
3722;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Velsen;2006;25500;12300;3800;2900;2500;3300;7200;400;300;800;600;1400;900;900;17000
3723;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Velsen;2007;25300;13100;4000;3000;2800;3200;8100;600;300;800;600;1100;1000;700;16800
3724;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Velsen;2008;25500;13500;4100;3300;2900;3200;8600;500;300;800;700;1100;800;800;16400
3725;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Velsen;2009;25300;13700;4600;3500;2800;2800;8200;500;400;900;900;1300;800;700;16400
3726;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Velsen;2010;25400;13900;4900;3400;2700;2900;8100;400;300;900;800;1600;1000;700;16500
3727;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Velsen;2011;25600;14000;4900;3200;2900;3000;8400;400;400;800;800;1300;1100;800;16300
3728;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venlo;2004;36300;22100;6800;5800;4500;4900;11200;600;700;1800;1500;2800;2100;1500;25500
3729;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venlo;2005;36400;21700;6400;5500;4500;5300;11100;600;600;1600;1300;2800;1900;1700;25800
3730;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venlo;2006;35800;22300;6700;5600;4600;5400;12600;700;600;1400;1300;2500;1800;1500;26000
3731;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venlo;2007;35600;22700;6800;5400;5000;5500;13700;700;500;1400;1100;2100;1700;1400;25800
3732;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venlo;2008;35700;22900;7000;5700;4900;5300;13700;1000;600;1400;1200;2100;1500;1400;25400
3733;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venlo;2009;35200;23200;7900;5900;4700;4800;13000;800;600;1600;1700;2600;1500;1300;25800
3734;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venlo;2010;35000;23200;8000;6000;4500;4700;12700;1200;600;1500;1400;2800;1800;1300;25700
3735;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venlo;2011;35600;23100;7700;5600;4900;4900;13400;700;600;1500;1400;2200;1900;1400;25600
3736;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venray;2004;16700;8700;2700;2200;1600;2200;4500;200;300;800;600;1000;700;600;8900
3737;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venray;2005;16700;8600;2600;2100;1700;2300;4400;200;300;900;500;1100;700;600;8900
3738;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venray;2006;16500;8800;2600;2200;1800;2200;5000;300;200;700;400;1000;700;500;9100
3739;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venray;2007;16400;9100;2700;2300;1900;2300;5400;400;200;600;400;900;700;500;9100
3740;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venray;2008;16600;9200;2700;2200;2000;2300;5500;400;200;600;400;800;600;600;9000
3741;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venray;2009;16600;9300;3000;2200;2000;2100;5300;400;300;700;600;900;600;500;9200
3742;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venray;2010;16700;9300;3100;2400;1800;2100;5200;500;200;700;500;1100;600;500;9200
3743;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Venray;2011;16800;9300;3100;2300;1900;2100;5400;300;200;700;500;900;800;500;9300
3744;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vianen;2004;8000;4000;1300;1000;800;900;2300;100;100;300;200;500;300;300;3800
3745;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vianen;2005;8000;4000;1300;1000;800;900;2200;100;100;300;200;500;300;300;3900
3746;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vianen;2006;7800;4100;1300;1100;800;1000;2400;100;100;200;200;500;300;300;4000
3747;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vianen;2007;7600;4300;1400;1000;900;1000;2700;200;100;300;200;400;300;200;4000
3748;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vianen;2008;7700;4300;1300;1100;900;1000;2700;100;100;300;200;400;200;200;4000
3749;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vianen;2009;7700;4300;1500;1100;800;900;2700;100;100;300;200;400;200;200;4000
3750;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vianen;2010;7700;4300;1500;1100;800;900;2600;100;100;300;200;500;300;200;4100
3751;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vianen;2011;7800;4200;1500;1000;900;900;2500;100;100;300;200;400;300;200;4100
3752;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlaardingen;2004;25700;14600;4500;3700;3000;3400;7400;400;300;1100;1000;1900;1400;1000;20900
3753;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlaardingen;2005;25600;14200;4100;3700;2900;3600;7500;300;300;1000;900;1800;1300;1100;20900
3754;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlaardingen;2006;24900;14500;4200;3600;3000;3700;8300;400;300;900;800;1600;1100;1000;20400
3755;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlaardingen;2007;24700;14800;4200;3500;3200;3900;9100;500;300;900;700;1300;1100;800;19900
3756;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlaardingen;2008;24700;15200;4500;3700;3200;3800;9100;700;400;1000;800;1300;900;1000;19400
3757;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlaardingen;2009;24900;15300;5100;3800;3100;3300;9000;600;400;1100;1000;1600;900;700;19400
3758;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlaardingen;2010;25400;15500;5200;3900;3100;3300;8600;500;400;1100;1100;1800;1200;800;19300
3759;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlaardingen;2011;25300;15500;5300;3700;3100;3500;8600;500;500;1100;1100;1600;1300;900;19100
3760;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlagtwedde;2004;5400;3200;1000;800;600;800;1600;100;100;300;200;400;300;200;5100
3761;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlagtwedde;2005;5500;3100;900;700;600;800;1500;100;100;200;200;400;300;300;5300
3762;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlagtwedde;2006;5400;3300;900;800;600;900;1800;100;100;200;200;400;300;200;5200
3763;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlagtwedde;2007;5300;3400;1000;800;800;900;2000;200;100;200;200;300;300;200;5000
3764;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlagtwedde;2008;5300;3500;1000;900;800;900;2000;200;100;200;200;300;300;200;4900
3765;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlagtwedde;2009;5300;3400;1000;900;700;800;1800;100;100;300;200;400;300;200;4900
3766;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlagtwedde;2010;5400;3300;1000;800;700;800;1700;100;100;200;200;400;300;200;5000
3767;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlagtwedde;2011;5400;3300;1000;800;700;800;1800;100;100;200;200;400;300;300;5000
3768;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlieland;2004;500;200;100;100;0;0;100;0;0;0;0;0;0;0;200
3769;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlieland;2005;500;200;100;100;0;0;100;0;0;0;0;0;0;0;200
3770;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlieland;2006;400;300;100;100;0;0;200;0;0;0;0;0;0;0;200
3771;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlieland;2007;400;200;100;100;0;0;100;0;0;0;0;0;0;0;200
3772;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlieland;2008;500;200;100;100;0;100;100;0;0;0;0;0;0;0;200
3773;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlieland;2009;500;200;100;100;0;0;100;0;0;0;0;0;0;0;200
3774;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlieland;2010;500;300;100;100;100;0;200;0;0;0;0;0;0;0;200
3775;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlieland;2011;500;200;100;100;100;0;200;0;0;0;0;0;0;0;200
3776;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlissingen;2004;15300;10200;3100;2600;2100;2300;5200;300;400;1000;700;1200;700;600;12600
3777;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlissingen;2005;15200;10100;3000;2500;2200;2400;5300;300;300;900;700;1200;900;600;12500
3778;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlissingen;2006;15100;10400;3000;2600;2200;2600;5800;300;300;800;500;1200;700;700;12400
3779;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlissingen;2007;15100;10500;3000;2600;2400;2500;6300;400;300;800;500;900;800;600;12300
3780;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlissingen;2008;15300;10400;3200;2600;2200;2400;6200;400;300;700;500;900;600;600;12100
3781;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlissingen;2009;15400;10400;3500;2600;2100;2200;5800;500;400;800;700;1000;700;500;12100
3782;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlissingen;2010;15500;10200;3400;2500;2100;2200;5600;400;400;800;600;1200;800;600;12100
3783;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlissingen;2011;15600;10200;3400;2400;2100;2200;5600;400;400;800;600;900;800;600;12000
3784;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlist;2004;3900;1700;500;500;300;400;1000;0;0;100;100;200;100;100;2200
3785;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlist;2005;4000;1600;500;400;400;400;1000;0;0;100;100;200;200;100;2200
3786;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlist;2006;3900;1700;500;400;400;400;1000;100;0;100;100;200;100;100;2200
3787;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlist;2007;4000;1700;500;400;400;400;1100;100;0;100;100;200;100;100;2200
3788;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlist;2008;3900;1800;500;400;400;500;1100;100;0;100;100;200;100;100;2200
3789;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlist;2009;3900;1900;600;500;400;400;1100;100;0;200;100;200;100;100;2200
3790;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlist;2010;3900;1900;600;500;400;400;1100;0;0;100;100;200;200;100;2200
3791;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Vlist;2011;3900;1900;600;500;400;400;1200;100;0;100;100;200;100;100;2200
3792;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voerendaal;2004;4900;2300;600;500;500;600;1100;100;100;200;200;300;200;200;3600
3793;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voerendaal;2005;4900;2300;600;600;500;600;1100;100;100;200;100;300;200;200;3600
3794;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voerendaal;2006;4800;2400;600;600;500;700;1300;100;100;200;100;300;200;200;3600
3795;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voerendaal;2007;4800;2500;700;600;500;700;1400;100;100;200;100;200;200;200;3600
3796;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voerendaal;2008;4800;2500;700;600;500;700;1400;100;100;200;100;200;200;200;3500
3797;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voerendaal;2009;4800;2500;700;600;500;600;1400;100;100;200;100;300;200;100;3600
3798;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voerendaal;2010;4800;2500;800;600;500;600;1400;100;100;200;100;300;200;200;3500
3799;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voerendaal;2011;4900;2400;700;600;500;600;1400;100;100;200;100;300;200;200;3500
3800;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorschoten;2004;8400;4100;1300;1000;800;1000;2200;100;100;300;300;500;400;300;6000
3801;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorschoten;2005;8600;4000;1100;1000;800;1000;2100;100;100;300;300;500;400;300;6100
3802;Totaal mannen en vrouwen;Totaal;Totaal herkomst;Voorschoten;2006;8400;4100;1200;1000;900;1000;2300;100;100;300;200;600;300;300;6100
