ID;Geslacht;Leeftijd;Inkomensklasse;Marges;Perioden;VoorwaardelijkeSterftekans_1;Levensverwachting_2;InAlsGoedErvarenGezondheid_3;ZonderLichamelijkeBeperkingen_4;ZonderChronischeZiektes_5;LevensverwInGoedeGeestelijkeGezondh_6
450;Mannen;50 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.01983;30.8;17.0;21.5;9.1;25.9
451;Mannen;50 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.00281;31.3;17.5;22.4;7.8;27.6
452;Mannen;50 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.4;0.3
453;Mannen;50 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.4;0.4;0.4
454;Mannen;50 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.5;0.4;0.4
455;Mannen;50 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.3
456;Mannen;50 jaar;Midden inkomensklasse;Waarde;2004-2007;0.01808;30.5;19.6;24.1;10.2;27.7
457;Mannen;50 jaar;Midden inkomensklasse;Waarde;2007-2010;0.01555;31.7;20.7;24.8;9.6;29.3
458;Mannen;50 jaar;Midden inkomensklasse;Waarde;2011-2014;0.01353;32.7;20.7;25.5;10.3;29.5
459;Mannen;50 jaar;Midden inkomensklasse;Waarde;2014-2017;0.0021;33.0;21.9;26.2;9.8;30.5
460;Mannen;50 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.4;0.3
461;Mannen;50 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.4;0.3
462;Mannen;50 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.3
463;Mannen;50 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.3;0.4;0.2
464;Mannen;50 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.0154;31.4;21.8;25.2;10.5;29.5
465;Mannen;50 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.01165;33.1;23.5;26.2;11.1;30.7
466;Mannen;50 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.01128;33.4;23.5;26.8;11.4;31.1
467;Mannen;50 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.00162;34.0;24.3;28.4;10.7;31.9
468;Mannen;50 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.6;0.3
469;Mannen;50 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.3
470;Mannen;50 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.2
471;Mannen;50 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.2
472;Mannen;50 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.0103;32.5;24.7;28.1;13.7;30.8
473;Mannen;50 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.00932;33.6;25.9;28.7;13.3;32.2
474;Mannen;50 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.00899;34.5;26.1;29.6;13.0;32.8
475;Mannen;50 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.0012;34.5;26.4;30.6;11.5;32.8
476;Mannen;50 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.8;0.3
477;Mannen;50 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.5;0.2
478;Mannen;50 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.2
479;Mannen;50 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.2
480;Mannen;55 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.05666;22.6;11.7;15.3;5.7;19.5
481;Mannen;55 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.05817;23.0;12.5;16.6;6.3;19.8
482;Mannen;55 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.05378;23.3;12.1;16.3;6.2;19.9
483;Mannen;55 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.00889;23.7;11.7;11.7;4.5;19.9
484;Mannen;55 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.5;0.4;0.4
485;Mannen;55 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.5;0.4
486;Mannen;55 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.5;0.6;0.5;0.4
487;Mannen;55 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.6;0.4;0.4
488;Mannen;55 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.0398;24.9;14.9;17.9;7.3;22.3
489;Mannen;55 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.0375;25.8;15.1;18.5;7.5;22.8
490;Mannen;55 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.03456;26.3;13.9;17.9;6.6;22.6
491;Mannen;55 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.00529;26.9;14.6;18.9;5.9;24.3
492;Mannen;55 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.4;0.3
493;Mannen;55 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.4;0.4;0.3
494;Mannen;55 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.3
495;Mannen;55 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.3;0.2
496;Mannen;55 jaar;Midden inkomensklasse;Waarde;2004-2007;0.0291;26.0;16.4;20.1;7.9;23.7
497;Mannen;55 jaar;Midden inkomensklasse;Waarde;2007-2010;0.0283;27.2;17.1;21.0;7.1;25.4
498;Mannen;55 jaar;Midden inkomensklasse;Waarde;2011-2014;0.02379;28.1;17.2;21.6;8.0;25.3
499;Mannen;55 jaar;Midden inkomensklasse;Waarde;2014-2017;0.00333;28.4;18.3;21.9;7.4;26.2
500;Mannen;55 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.4;0.3
501;Mannen;55 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.4;0.4;0.2
502;Mannen;55 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.3
503;Mannen;55 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.3;0.3;0.2
504;Mannen;55 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.02332;26.9;18.2;21.2;7.9;25.3
505;Mannen;55 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.02263;28.4;19.9;22.1;8.7;26.4
506;Mannen;55 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.02031;28.7;19.7;22.7;8.8;26.7
507;Mannen;55 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.00306;29.3;20.4;24.0;8.1;27.5
508;Mannen;55 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.6;0.3
509;Mannen;55 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.3
510;Mannen;55 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.2
511;Mannen;55 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.2
512;Mannen;55 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.01966;27.8;20.7;23.8;11.0;26.4
513;Mannen;55 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.01816;28.9;21.7;24.4;10.8;27.7
514;Mannen;55 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.01557;29.8;21.9;25.2;10.4;28.3
515;Mannen;55 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.00214;29.7;22.3;26.1;8.8;28.4
516;Mannen;55 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.9;0.3
517;Mannen;55 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.4;0.5;0.2
518;Mannen;55 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.2
519;Mannen;55 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.2
520;Mannen;60 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.07451;18.8;9.7;12.7;4.1;16.2
521;Mannen;60 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.06628;19.3;10.2;13.8;5.0;17.0
522;Mannen;60 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.07167;19.5;10.0;13.1;4.5;17.0
523;Mannen;60 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.0161;20.0;10.1;10.1;3.6;17.2
524;Mannen;60 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.4;0.3
525;Mannen;60 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.4;0.4;0.3
526;Mannen;60 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.5;0.6;0.5;0.4
527;Mannen;60 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.5;0.4;0.4
528;Mannen;60 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.06197;20.8;12.5;14.8;5.8;18.9
529;Mannen;60 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.052;21.7;12.7;15.2;5.5;19.3
530;Mannen;60 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.05211;22.2;11.8;15.1;4.8;19.3
531;Mannen;60 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.00914;22.7;12.3;16.1;4.7;20.9
532;Mannen;60 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.4;0.3
533;Mannen;60 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.4;0.3;0.3
534;Mannen;60 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.3;0.4;0.3;0.3
535;Mannen;60 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.3;0.3;0.3;0.2
536;Mannen;60 jaar;Midden inkomensklasse;Waarde;2004-2007;0.05146;21.7;13.8;16.4;6.1;19.9
537;Mannen;60 jaar;Midden inkomensklasse;Waarde;2007-2010;0.04061;22.9;14.3;17.3;5.4;21.7
538;Mannen;60 jaar;Midden inkomensklasse;Waarde;2011-2014;0.04279;23.8;14.3;17.9;6.1;21.5
539;Mannen;60 jaar;Midden inkomensklasse;Waarde;2014-2017;0.00618;24.0;15.2;18.0;5.6;22.3
540;Mannen;60 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.4;0.3
541;Mannen;60 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.4;0.4;0.2
542;Mannen;60 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.3;0.4;0.4;0.3
543;Mannen;60 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.3;0.3;0.2
544;Mannen;60 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.0447;22.4;15.0;17.5;5.8;21.3
545;Mannen;60 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.03486;24.0;16.7;18.3;6.9;22.4
546;Mannen;60 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.03452;24.3;16.5;19.1;7.1;22.8
547;Mannen;60 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.00573;24.8;17.1;20.0;6.1;23.4
548;Mannen;60 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;0.6;0.2
549;Mannen;60 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.5;0.3
550;Mannen;60 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.2
551;Mannen;60 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.3;0.2
552;Mannen;60 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.03574;23.3;16.8;19.7;8.6;22.1
553;Mannen;60 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.02727;24.4;17.8;20.3;8.7;23.5
554;Mannen;60 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.02473;25.2;18.2;21.1;8.1;24.0
555;Mannen;60 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.00408;25.1;18.3;21.7;6.5;23.9
556;Mannen;60 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.9;0.3
557;Mannen;60 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.5;0.2
558;Mannen;60 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.2
559;Mannen;60 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.2
560;Mannen;65 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.11603;15.1;7.7;9.7;3.0;13.1
561;Mannen;65 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.11831;15.5;8.2;10.7;3.8;13.7
562;Mannen;65 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.10753;15.8;8.3;10.4;3.4;14.3
563;Mannen;65 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.01907;16.7;8.9;8.9;2.8;15.0
564;Mannen;65 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.3;0.3
565;Mannen;65 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.4;0.4;0.3
566;Mannen;65 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.5;0.6;0.5;0.4
567;Mannen;65 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.5;0.4;0.3
568;Mannen;65 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.09476;17.0;9.9;11.6;4.4;15.5
569;Mannen;65 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.09243;17.7;10.4;12.0;4.1;15.6
570;Mannen;65 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.08341;18.3;9.9;12.2;3.4;15.9
571;Mannen;65 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.01202;18.8;10.3;12.9;3.6;17.2
572;Mannen;65 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.3;0.4;0.3;0.2
573;Mannen;65 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.3;0.4;0.3;0.3
574;Mannen;65 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.3;0.3;0.3;0.3
575;Mannen;65 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.3;0.3;0.2;0.2
576;Mannen;65 jaar;Midden inkomensklasse;Waarde;2004-2007;0.07657;17.8;11.0;13.0;4.3;16.2
577;Mannen;65 jaar;Midden inkomensklasse;Waarde;2007-2010;0.07395;18.8;11.6;13.8;3.9;17.7
578;Mannen;65 jaar;Midden inkomensklasse;Waarde;2011-2014;0.06508;19.7;11.9;14.6;4.9;17.9
579;Mannen;65 jaar;Midden inkomensklasse;Waarde;2014-2017;0.0099;19.9;12.4;14.5;4.3;18.7
580;Mannen;65 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.4;0.3
581;Mannen;65 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.4;0.4;0.2
582;Mannen;65 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.3;0.4;0.3;0.3
583;Mannen;65 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.3;0.3;0.3;0.2
584;Mannen;65 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.06666;18.4;12.2;13.7;4.2;17.5
585;Mannen;65 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.06308;19.8;13.6;14.5;5.2;18.3
586;Mannen;65 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.05299;20.1;13.6;15.4;5.6;18.9
587;Mannen;65 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.00813;20.5;14.1;16.0;4.5;19.5
588;Mannen;65 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.6;0.2
589;Mannen;65 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.4;0.3
590;Mannen;65 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.2
591;Mannen;65 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.3;0.2
592;Mannen;65 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.05788;19.1;13.4;15.7;6.9;18.0
593;Mannen;65 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.0506;20.0;14.2;16.3;6.7;19.3
594;Mannen;65 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.0437;20.8;14.6;17.0;6.1;19.8
595;Mannen;65 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.0076;20.6;14.7;17.5;4.9;19.7
596;Mannen;65 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.9;0.3
597;Mannen;65 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.5;0.2
598;Mannen;65 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.2
599;Mannen;65 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.4;0.2
600;Mannen;70 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.18074;11.7;5.7;7.4;1.9;10.0
601;Mannen;70 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.1592;12.3;6.3;8.1;2.8;10.8
602;Mannen;70 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.16191;12.4;6.7;7.6;2.8;10.8
603;Mannen;70 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.02903;13.5;6.8;6.8;1.9;11.9
604;Mannen;70 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.3;0.3
605;Mannen;70 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.4;0.3;0.3
606;Mannen;70 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.6;0.5;0.4
607;Mannen;70 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.5;0.4;0.3
608;Mannen;70 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.14105;13.6;7.8;8.8;3.3;12.3
609;Mannen;70 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.12997;14.3;8.4;9.2;3.2;12.5
610;Mannen;70 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.12548;14.7;7.7;9.0;2.3;12.6
611;Mannen;70 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.02104;15.1;8.1;9.9;2.5;13.8
612;Mannen;70 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.3;0.3;0.3;0.2
613;Mannen;70 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.3;0.4;0.3;0.3
614;Mannen;70 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.3;0.3;0.2;0.3
615;Mannen;70 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.3;0.3;0.2;0.2
616;Mannen;70 jaar;Midden inkomensklasse;Waarde;2004-2007;0.12464;14.0;8.3;9.8;3.4;12.8
617;Mannen;70 jaar;Midden inkomensklasse;Waarde;2007-2010;0.10708;15.1;8.9;10.4;2.8;14.3
618;Mannen;70 jaar;Midden inkomensklasse;Waarde;2011-2014;0.09865;15.9;9.2;11.3;3.6;14.2
619;Mannen;70 jaar;Midden inkomensklasse;Waarde;2014-2017;0.01662;15.9;9.3;10.9;3.0;15.0
620;Mannen;70 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.4;0.3
621;Mannen;70 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.4;0.2
622;Mannen;70 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.3;0.4;0.3;0.3
623;Mannen;70 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.3;0.3;0.3;0.2
624;Mannen;70 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.11698;14.5;9.2;10.7;3.0;13.8
625;Mannen;70 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.09312;16.0;10.7;11.1;3.8;14.6
626;Mannen;70 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.08915;16.0;10.8;11.8;4.3;15.1
627;Mannen;70 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.0134;16.4;10.9;12.0;3.2;15.5
628;Mannen;70 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.7;0.2
629;Mannen;70 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.4;0.3
630;Mannen;70 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.2
631;Mannen;70 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.3;0.2
632;Mannen;70 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.0911;15.1;10.0;12.0;5.3;14.1
633;Mannen;70 jaar;Hoogste inkomensklasse;Waarde;2007-2010;0.08241;16.0;10.9;12.4;5.3;15.3
634;Mannen;70 jaar;Hoogste inkomensklasse;Waarde;2011-2014;0.07507;16.7;11.2;13.1;4.8;15.8
635;Mannen;70 jaar;Hoogste inkomensklasse;Waarde;2014-2017;0.01324;16.5;11.0;13.4;3.4;15.7
636;Mannen;70 jaar;Hoogste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.4;1.0;0.3
637;Mannen;70 jaar;Hoogste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.5;0.2
638;Mannen;70 jaar;Hoogste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.5;0.2
639;Mannen;70 jaar;Hoogste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.4;0.4;0.2
640;Mannen;75 jaar;Laagste inkomensklasse;Waarde;2004-2007;0.28523;8.8;4.4;5.2;1.5;7.8
641;Mannen;75 jaar;Laagste inkomensklasse;Waarde;2007-2010;0.25936;9.1;4.7;5.4;1.7;8.2
642;Mannen;75 jaar;Laagste inkomensklasse;Waarde;2011-2014;0.2428;9.4;5.0;5.3;1.8;8.2
643;Mannen;75 jaar;Laagste inkomensklasse;Waarde;2014-2017;0.04131;10.4;5.7;5.7;1.5;9.2
644;Mannen;75 jaar;Laagste inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.3;0.4;0.3;0.2
645;Mannen;75 jaar;Laagste inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.3;0.4;0.3;0.3
646;Mannen;75 jaar;Laagste inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.6;0.4;0.4
647;Mannen;75 jaar;Laagste inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.5;0.5;0.4;0.3
648;Mannen;75 jaar;Laag midden inkomensklasse;Waarde;2004-2007;0.23722;10.4;5.8;6.3;2.3;9.3
649;Mannen;75 jaar;Laag midden inkomensklasse;Waarde;2007-2010;0.21098;11.1;6.0;6.5;2.2;9.3
650;Mannen;75 jaar;Laag midden inkomensklasse;Waarde;2011-2014;0.19478;11.5;5.7;6.4;1.3;9.4
651;Mannen;75 jaar;Laag midden inkomensklasse;Waarde;2014-2017;0.03181;11.7;6.0;6.9;1.5;10.7
652;Mannen;75 jaar;Laag midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.3;0.4;0.3;0.2
653;Mannen;75 jaar;Laag midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.3;0.4;0.3;0.3
654;Mannen;75 jaar;Laag midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.3;0.3;0.2;0.3
655;Mannen;75 jaar;Laag midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.3;0.3;0.2;0.2
656;Mannen;75 jaar;Midden inkomensklasse;Waarde;2004-2007;0.22275;10.7;6.0;7.1;2.5;9.5
657;Mannen;75 jaar;Midden inkomensklasse;Waarde;2007-2010;0.18583;11.6;6.4;7.5;2.0;11.1
658;Mannen;75 jaar;Midden inkomensklasse;Waarde;2011-2014;0.16306;12.4;6.8;8.0;2.8;10.8
659;Mannen;75 jaar;Midden inkomensklasse;Waarde;2014-2017;0.02538;12.3;6.8;7.6;2.0;11.5
660;Mannen;75 jaar;Midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.4;0.4;0.4;0.3
661;Mannen;75 jaar;Midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.4;0.5;0.4;0.2
662;Mannen;75 jaar;Midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.3;0.4;0.4;0.3
663;Mannen;75 jaar;Midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.3;0.3;0.2;0.2
664;Mannen;75 jaar;Hoog midden inkomensklasse;Waarde;2004-2007;0.19969;11.1;6.6;7.6;2.1;10.6
665;Mannen;75 jaar;Hoog midden inkomensklasse;Waarde;2007-2010;0.1712;12.4;7.6;8.2;2.5;11.2
666;Mannen;75 jaar;Hoog midden inkomensklasse;Waarde;2011-2014;0.15494;12.4;8.1;8.5;3.5;11.7
667;Mannen;75 jaar;Hoog midden inkomensklasse;Waarde;2014-2017;0.0249;12.6;8.3;8.6;2.3;12.0
668;Mannen;75 jaar;Hoog midden inkomensklasse;Standaardfout;2004-2007;0.0;0.0;0.5;0.5;0.7;0.2
669;Mannen;75 jaar;Hoog midden inkomensklasse;Standaardfout;2007-2010;0.0;0.0;0.5;0.5;0.4;0.3
670;Mannen;75 jaar;Hoog midden inkomensklasse;Standaardfout;2011-2014;0.0;0.0;0.4;0.4;0.4;0.2
671;Mannen;75 jaar;Hoog midden inkomensklasse;Standaardfout;2014-2017;0.0;0.0;0.4;0.4;0.3;0.2
672;Mannen;75 jaar;Hoogste inkomensklasse;Waarde;2004-2007;0.19052;11.3;7.3;8.6;3.6;10.5
