ID;Geslacht;Leeftijd;UrgentieOpname;Diagnose;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;Overledenen_3;OverledenenPer10000Inwoners_4;OverledenenPer100Opnamen_5
3753;Totaal mannen en vrouwen;10000;Totaal opnamen;225 Traumager. gewrichtsaand. en -ontw..;2016;9395.0;5.4;10.0;0.0;0.1
3754;Totaal mannen en vrouwen;10000;Totaal opnamen;225 Traumager. gewrichtsaand. en -ontw..;2017;8480.0;4.8;5.0;0.0;0.1
3755;Totaal mannen en vrouwen;10000;Totaal opnamen;225 Traumager. gewrichtsaand. en -ontw..;2018;7185.0;4.1;5.0;0.0;0.1
3756;Totaal mannen en vrouwen;10000;Totaal opnamen;225 Traumager. gewrichtsaand. en -ontw..;2019;6800.0;3.8;5.0;0.0;0.1
3757;Totaal mannen en vrouwen;10000;Totaal opnamen;225 Traumager. gewrichtsaand. en -ontw..;2020;4795.0;2.7;10.0;0.0;0.2
3758;Totaal mannen en vrouwen;10000;Totaal opnamen;225 Traumager. gewrichtsaand. en -ontw..;2021;3780.0;2.1;5.0;0.0;0.1
3759;Totaal mannen en vrouwen;10000;Totaal opnamen;225 Traumager. gewrichtsaand. en -ontw..;2022;4125.0;2.3;5.0;0.0;0.1
3760;Totaal mannen en vrouwen;10000;Totaal opnamen;226 Heupfractuur;2015;20315.0;11.8;685.0;0.4;3.4
3761;Totaal mannen en vrouwen;10000;Totaal opnamen;226 Heupfractuur;2016;20160.0;11.6;650.0;0.4;3.2
3762;Totaal mannen en vrouwen;10000;Totaal opnamen;226 Heupfractuur;2017;20540.0;11.7;640.0;0.4;3.1
3763;Totaal mannen en vrouwen;10000;Totaal opnamen;226 Heupfractuur;2018;20985.0;11.9;690.0;0.4;3.3
3764;Totaal mannen en vrouwen;10000;Totaal opnamen;226 Heupfractuur;2019;21350.0;12.0;665.0;0.4;3.1
3765;Totaal mannen en vrouwen;10000;Totaal opnamen;226 Heupfractuur;2020;21150.0;11.9;665.0;0.4;3.2
3766;Totaal mannen en vrouwen;10000;Totaal opnamen;226 Heupfractuur;2021;22115.0;12.3;695.0;0.4;3.2
3767;Totaal mannen en vrouwen;10000;Totaal opnamen;226 Heupfractuur;2022;23005.0;12.7;700.0;0.4;3.1
3768;Totaal mannen en vrouwen;10000;Totaal opnamen;227 Ruggenmergletsel;2015;225.0;0.1;10.0;0.0;4.9
3769;Totaal mannen en vrouwen;10000;Totaal opnamen;227 Ruggenmergletsel;2016;245.0;0.1;15.0;0.0;7.0
3770;Totaal mannen en vrouwen;10000;Totaal opnamen;227 Ruggenmergletsel;2017;250.0;0.1;15.0;0.0;5.2
3771;Totaal mannen en vrouwen;10000;Totaal opnamen;227 Ruggenmergletsel;2018;265.0;0.2;25.0;0.0;9.0
3772;Totaal mannen en vrouwen;10000;Totaal opnamen;227 Ruggenmergletsel;2019;280.0;0.2;25.0;0.0;8.4
3773;Totaal mannen en vrouwen;10000;Totaal opnamen;227 Ruggenmergletsel;2020;245.0;0.1;25.0;0.0;9.8
3774;Totaal mannen en vrouwen;10000;Totaal opnamen;227 Ruggenmergletsel;2021;245.0;0.1;25.0;0.0;9.8
3775;Totaal mannen en vrouwen;10000;Totaal opnamen;227 Ruggenmergletsel;2022;355.0;0.2;30.0;0.0;8.9
3776;Totaal mannen en vrouwen;10000;Totaal opnamen;228 Fractuur schedel- /aangezichtsbeen..;2015;3130.0;1.8;40.0;0.0;1.3
3777;Totaal mannen en vrouwen;10000;Totaal opnamen;228 Fractuur schedel- /aangezichtsbeen..;2016;3170.0;1.8;35.0;0.0;1.0
3778;Totaal mannen en vrouwen;10000;Totaal opnamen;228 Fractuur schedel- /aangezichtsbeen..;2017;3135.0;1.8;45.0;0.0;1.4
3779;Totaal mannen en vrouwen;10000;Totaal opnamen;228 Fractuur schedel- /aangezichtsbeen..;2018;3080.0;1.7;50.0;0.0;1.7
3780;Totaal mannen en vrouwen;10000;Totaal opnamen;228 Fractuur schedel- /aangezichtsbeen..;2019;2835.0;1.6;30.0;0.0;1.0
3781;Totaal mannen en vrouwen;10000;Totaal opnamen;228 Fractuur schedel- /aangezichtsbeen..;2020;2300.0;1.3;20.0;0.0;0.9
3782;Totaal mannen en vrouwen;10000;Totaal opnamen;228 Fractuur schedel- /aangezichtsbeen..;2021;2305.0;1.3;25.0;0.0;1.0
3783;Totaal mannen en vrouwen;10000;Totaal opnamen;228 Fractuur schedel- /aangezichtsbeen..;2022;2570.0;1.4;15.0;0.0;0.7
3784;Totaal mannen en vrouwen;10000;Totaal opnamen;229 Fractuur van bovenste ledematen;2015;14280.0;8.3;35.0;0.0;0.2
3785;Totaal mannen en vrouwen;10000;Totaal opnamen;229 Fractuur van bovenste ledematen;2016;13885.0;8.0;45.0;0.0;0.3
3786;Totaal mannen en vrouwen;10000;Totaal opnamen;229 Fractuur van bovenste ledematen;2017;12895.0;7.4;35.0;0.0;0.3
3787;Totaal mannen en vrouwen;10000;Totaal opnamen;229 Fractuur van bovenste ledematen;2018;12115.0;6.9;40.0;0.0;0.3
3788;Totaal mannen en vrouwen;10000;Totaal opnamen;229 Fractuur van bovenste ledematen;2019;11320.0;6.4;40.0;0.0;0.3
3789;Totaal mannen en vrouwen;10000;Totaal opnamen;229 Fractuur van bovenste ledematen;2020;10100.0;5.7;30.0;0.0;0.3
3790;Totaal mannen en vrouwen;10000;Totaal opnamen;229 Fractuur van bovenste ledematen;2021;10070.0;5.6;30.0;0.0;0.3
3791;Totaal mannen en vrouwen;10000;Totaal opnamen;229 Fractuur van bovenste ledematen;2022;10255.0;5.6;35.0;0.0;0.3
3792;Totaal mannen en vrouwen;10000;Totaal opnamen;230 Fractuur van onderste ledematen;2015;14610.0;8.5;100.0;0.1;0.7
3793;Totaal mannen en vrouwen;10000;Totaal opnamen;230 Fractuur van onderste ledematen;2016;14235.0;8.2;90.0;0.1;0.6
3794;Totaal mannen en vrouwen;10000;Totaal opnamen;230 Fractuur van onderste ledematen;2017;13770.0;7.9;75.0;0.0;0.5
3795;Totaal mannen en vrouwen;10000;Totaal opnamen;230 Fractuur van onderste ledematen;2018;13215.0;7.5;65.0;0.0;0.5
3796;Totaal mannen en vrouwen;10000;Totaal opnamen;230 Fractuur van onderste ledematen;2019;13045.0;7.4;65.0;0.0;0.5
3797;Totaal mannen en vrouwen;10000;Totaal opnamen;230 Fractuur van onderste ledematen;2020;11335.0;6.4;80.0;0.0;0.7
3798;Totaal mannen en vrouwen;10000;Totaal opnamen;230 Fractuur van onderste ledematen;2021;12045.0;6.7;60.0;0.0;0.5
3799;Totaal mannen en vrouwen;10000;Totaal opnamen;230 Fractuur van onderste ledematen;2022;12820.0;7.1;80.0;0.0;0.6
3800;Totaal mannen en vrouwen;10000;Totaal opnamen;231 Overige fracturen;2015;12630.0;7.3;255.0;0.1;2.0
3801;Totaal mannen en vrouwen;10000;Totaal opnamen;231 Overige fracturen;2016;12570.0;7.2;245.0;0.1;1.9
3802;Totaal mannen en vrouwen;10000;Totaal opnamen;231 Overige fracturen;2017;11940.0;6.8;250.0;0.1;2.1
3803;Totaal mannen en vrouwen;10000;Totaal opnamen;231 Overige fracturen;2018;11860.0;6.7;265.0;0.2;2.2
3804;Totaal mannen en vrouwen;10000;Totaal opnamen;231 Overige fracturen;2019;11275.0;6.4;235.0;0.1;2.1
3805;Totaal mannen en vrouwen;10000;Totaal opnamen;231 Overige fracturen;2020;10425.0;5.9;250.0;0.1;2.4
3806;Totaal mannen en vrouwen;10000;Totaal opnamen;231 Overige fracturen;2021;10650.0;5.9;260.0;0.1;2.5
3807;Totaal mannen en vrouwen;10000;Totaal opnamen;231 Overige fracturen;2022;11230.0;6.2;285.0;0.2;2.5
3808;Totaal mannen en vrouwen;10000;Totaal opnamen;232 Verstuikingen en verrekkingen;2015;665.0;0.4;5.0;0.0;0.5
3809;Totaal mannen en vrouwen;10000;Totaal opnamen;232 Verstuikingen en verrekkingen;2016;595.0;0.3;5.0;0.0;0.5
3810;Totaal mannen en vrouwen;10000;Totaal opnamen;232 Verstuikingen en verrekkingen;2017;590.0;0.3;0.0;0.0;0.3
3811;Totaal mannen en vrouwen;10000;Totaal opnamen;232 Verstuikingen en verrekkingen;2018;520.0;0.3;0.0;0.0;0.2
3812;Totaal mannen en vrouwen;10000;Totaal opnamen;232 Verstuikingen en verrekkingen;2019;390.0;0.2;5.0;0.0;0.8
3813;Totaal mannen en vrouwen;10000;Totaal opnamen;232 Verstuikingen en verrekkingen;2020;310.0;0.2;0.0;0.0;0.6
3814;Totaal mannen en vrouwen;10000;Totaal opnamen;232 Verstuikingen en verrekkingen;2021;235.0;0.1;0.0;0.0;0.9
3815;Totaal mannen en vrouwen;10000;Totaal opnamen;232 Verstuikingen en verrekkingen;2022;295.0;0.2;0.0;0.0;0.3
3816;Totaal mannen en vrouwen;10000;Totaal opnamen;233 Intracraniaal letsel;2015;14625.0;8.5;580.0;0.3;4.0
3817;Totaal mannen en vrouwen;10000;Totaal opnamen;233 Intracraniaal letsel;2016;12160.0;7.0;575.0;0.3;4.7
3818;Totaal mannen en vrouwen;10000;Totaal opnamen;233 Intracraniaal letsel;2017;10950.0;6.3;605.0;0.3;5.5
3819;Totaal mannen en vrouwen;10000;Totaal opnamen;233 Intracraniaal letsel;2018;10250.0;5.8;620.0;0.4;6.1
3820;Totaal mannen en vrouwen;10000;Totaal opnamen;233 Intracraniaal letsel;2019;9875.0;5.6;600.0;0.3;6.1
3821;Totaal mannen en vrouwen;10000;Totaal opnamen;233 Intracraniaal letsel;2020;9005.0;5.1;630.0;0.4;7.0
3822;Totaal mannen en vrouwen;10000;Totaal opnamen;233 Intracraniaal letsel;2021;9475.0;5.3;650.0;0.4;6.9
3823;Totaal mannen en vrouwen;10000;Totaal opnamen;233 Intracraniaal letsel;2022;10755.0;5.9;775.0;0.4;7.2
3824;Totaal mannen en vrouwen;10000;Totaal opnamen;234 Crush letsel en intern letsel;2015;6345.0;3.7;85.0;0.0;1.3
3825;Totaal mannen en vrouwen;10000;Totaal opnamen;234 Crush letsel en intern letsel;2016;6280.0;3.6;85.0;0.0;1.4
3826;Totaal mannen en vrouwen;10000;Totaal opnamen;234 Crush letsel en intern letsel;2017;6115.0;3.5;90.0;0.1;1.4
3827;Totaal mannen en vrouwen;10000;Totaal opnamen;234 Crush letsel en intern letsel;2018;5680.0;3.2;125.0;0.1;2.2
3828;Totaal mannen en vrouwen;10000;Totaal opnamen;234 Crush letsel en intern letsel;2019;5375.0;3.0;115.0;0.1;2.1
3829;Totaal mannen en vrouwen;10000;Totaal opnamen;234 Crush letsel en intern letsel;2020;4855.0;2.7;100.0;0.1;2.1
3830;Totaal mannen en vrouwen;10000;Totaal opnamen;234 Crush letsel en intern letsel;2021;4675.0;2.6;115.0;0.1;2.4
3831;Totaal mannen en vrouwen;10000;Totaal opnamen;234 Crush letsel en intern letsel;2022;5095.0;2.8;105.0;0.1;2.0
3832;Totaal mannen en vrouwen;10000;Totaal opnamen;235 Open wond van hoofd, nek en romp;2015;2090.0;1.2;25.0;0.0;1.2
3833;Totaal mannen en vrouwen;10000;Totaal opnamen;235 Open wond van hoofd, nek en romp;2016;2040.0;1.2;10.0;0.0;0.5
3834;Totaal mannen en vrouwen;10000;Totaal opnamen;235 Open wond van hoofd, nek en romp;2017;1935.0;1.1;15.0;0.0;0.9
3835;Totaal mannen en vrouwen;10000;Totaal opnamen;235 Open wond van hoofd, nek en romp;2018;1730.0;1.0;15.0;0.0;0.9
3836;Totaal mannen en vrouwen;10000;Totaal opnamen;235 Open wond van hoofd, nek en romp;2019;1480.0;0.8;10.0;0.0;0.7
3837;Totaal mannen en vrouwen;10000;Totaal opnamen;235 Open wond van hoofd, nek en romp;2020;1355.0;0.8;10.0;0.0;0.7
3838;Totaal mannen en vrouwen;10000;Totaal opnamen;235 Open wond van hoofd, nek en romp;2021;1315.0;0.7;10.0;0.0;0.9
3839;Totaal mannen en vrouwen;10000;Totaal opnamen;235 Open wond van hoofd, nek en romp;2022;1325.0;0.7;15.0;0.0;1.1
3840;Totaal mannen en vrouwen;10000;Totaal opnamen;236 Open wond van de extremiteiten;2015;1740.0;1.0;10.0;0.0;0.5
3841;Totaal mannen en vrouwen;10000;Totaal opnamen;236 Open wond van de extremiteiten;2016;1740.0;1.0;10.0;0.0;0.6
3842;Totaal mannen en vrouwen;10000;Totaal opnamen;236 Open wond van de extremiteiten;2017;1585.0;0.9;10.0;0.0;0.7
3843;Totaal mannen en vrouwen;10000;Totaal opnamen;236 Open wond van de extremiteiten;2018;1490.0;0.8;10.0;0.0;0.5
3844;Totaal mannen en vrouwen;10000;Totaal opnamen;236 Open wond van de extremiteiten;2019;1385.0;0.8;10.0;0.0;0.7
3845;Totaal mannen en vrouwen;10000;Totaal opnamen;236 Open wond van de extremiteiten;2020;1210.0;0.7;10.0;0.0;0.7
3846;Totaal mannen en vrouwen;10000;Totaal opnamen;236 Open wond van de extremiteiten;2021;1170.0;0.7;10.0;0.0;0.9
3847;Totaal mannen en vrouwen;10000;Totaal opnamen;236 Open wond van de extremiteiten;2022;1255.0;0.7;10.0;0.0;0.6
3848;Totaal mannen en vrouwen;10000;Totaal opnamen;237 Complicatie hulpm. /impl. /transpl..;2015;25305.0;14.6;350.0;0.2;1.4
3849;Totaal mannen en vrouwen;10000;Totaal opnamen;237 Complicatie hulpm. /impl. /transpl..;2016;25530.0;14.7;330.0;0.2;1.3
3850;Totaal mannen en vrouwen;10000;Totaal opnamen;237 Complicatie hulpm. /impl. /transpl..;2017;25555.0;14.6;320.0;0.2;1.3
3851;Totaal mannen en vrouwen;10000;Totaal opnamen;237 Complicatie hulpm. /impl. /transpl..;2018;25430.0;14.5;345.0;0.2;1.3
3852;Totaal mannen en vrouwen;10000;Totaal opnamen;237 Complicatie hulpm. /impl. /transpl..;2019;26365.0;14.9;345.0;0.2;1.3
3853;Totaal mannen en vrouwen;10000;Totaal opnamen;237 Complicatie hulpm. /impl. /transpl..;2020;22505.0;12.6;310.0;0.2;1.4
3854;Totaal mannen en vrouwen;10000;Totaal opnamen;237 Complicatie hulpm. /impl. /transpl..;2021;22500.0;12.6;340.0;0.2;1.5
3855;Totaal mannen en vrouwen;10000;Totaal opnamen;237 Complicatie hulpm. /impl. /transpl..;2022;25340.0;14.0;345.0;0.2;1.4
3856;Totaal mannen en vrouwen;10000;Totaal opnamen;238 Complicatie chirurgisch/medisch be..;2015;26725.0;15.5;250.0;0.1;0.9
3857;Totaal mannen en vrouwen;10000;Totaal opnamen;238 Complicatie chirurgisch/medisch be..;2016;27335.0;15.7;230.0;0.1;0.8
3858;Totaal mannen en vrouwen;10000;Totaal opnamen;238 Complicatie chirurgisch/medisch be..;2017;26995.0;15.4;200.0;0.1;0.7
3859;Totaal mannen en vrouwen;10000;Totaal opnamen;238 Complicatie chirurgisch/medisch be..;2018;26445.0;15.0;225.0;0.1;0.9
3860;Totaal mannen en vrouwen;10000;Totaal opnamen;238 Complicatie chirurgisch/medisch be..;2019;27380.0;15.4;185.0;0.1;0.7
3861;Totaal mannen en vrouwen;10000;Totaal opnamen;238 Complicatie chirurgisch/medisch be..;2020;23125.0;13.0;220.0;0.1;1.0
3862;Totaal mannen en vrouwen;10000;Totaal opnamen;238 Complicatie chirurgisch/medisch be..;2021;23560.0;13.2;215.0;0.1;0.9
3863;Totaal mannen en vrouwen;10000;Totaal opnamen;238 Complicatie chirurgisch/medisch be..;2022;24800.0;13.7;225.0;0.1;0.9
3864;Totaal mannen en vrouwen;10000;Totaal opnamen;239 Oppervlakkig letsel en contusie;2015;12390.0;7.2;100.0;0.1;0.8
3865;Totaal mannen en vrouwen;10000;Totaal opnamen;239 Oppervlakkig letsel en contusie;2016;16135.0;9.3;145.0;0.1;0.9
3866;Totaal mannen en vrouwen;10000;Totaal opnamen;239 Oppervlakkig letsel en contusie;2017;15995.0;9.1;115.0;0.1;0.7
3867;Totaal mannen en vrouwen;10000;Totaal opnamen;239 Oppervlakkig letsel en contusie;2018;15820.0;9.0;130.0;0.1;0.8
3868;Totaal mannen en vrouwen;10000;Totaal opnamen;239 Oppervlakkig letsel en contusie;2019;15665.0;8.8;120.0;0.1;0.8
3869;Totaal mannen en vrouwen;10000;Totaal opnamen;239 Oppervlakkig letsel en contusie;2020;13880.0;7.8;110.0;0.1;0.8
3870;Totaal mannen en vrouwen;10000;Totaal opnamen;239 Oppervlakkig letsel en contusie;2021;14310.0;8.0;120.0;0.1;0.8
3871;Totaal mannen en vrouwen;10000;Totaal opnamen;239 Oppervlakkig letsel en contusie;2022;14200.0;7.8;125.0;0.1;0.9
3872;Totaal mannen en vrouwen;10000;Totaal opnamen;240 Brandwonden;2015;1145.0;0.7;15.0;0.0;1.3
3873;Totaal mannen en vrouwen;10000;Totaal opnamen;240 Brandwonden;2016;1070.0;0.6;30.0;0.0;2.7
3874;Totaal mannen en vrouwen;10000;Totaal opnamen;240 Brandwonden;2017;1040.0;0.6;20.0;0.0;1.8
3875;Totaal mannen en vrouwen;10000;Totaal opnamen;240 Brandwonden;2018;1000.0;0.6;30.0;0.0;2.9
3876;Totaal mannen en vrouwen;10000;Totaal opnamen;240 Brandwonden;2019;1015.0;0.6;25.0;0.0;2.3
3877;Totaal mannen en vrouwen;10000;Totaal opnamen;240 Brandwonden;2020;955.0;0.5;25.0;0.0;2.7
3878;Totaal mannen en vrouwen;10000;Totaal opnamen;240 Brandwonden;2021;830.0;0.5;15.0;0.0;1.8
3879;Totaal mannen en vrouwen;10000;Totaal opnamen;240 Brandwonden;2022;880.0;0.5;20.0;0.0;2.3
3880;Totaal mannen en vrouwen;10000;Totaal opnamen;241 Vergiftiging door psychofarmaca;2015;4820.0;2.8;40.0;0.0;0.8
3881;Totaal mannen en vrouwen;10000;Totaal opnamen;241 Vergiftiging door psychofarmaca;2016;4810.0;2.8;25.0;0.0;0.5
3882;Totaal mannen en vrouwen;10000;Totaal opnamen;241 Vergiftiging door psychofarmaca;2017;5090.0;2.9;35.0;0.0;0.7
3883;Totaal mannen en vrouwen;10000;Totaal opnamen;241 Vergiftiging door psychofarmaca;2018;5200.0;3.0;40.0;0.0;0.8
3884;Totaal mannen en vrouwen;10000;Totaal opnamen;241 Vergiftiging door psychofarmaca;2019;4920.0;2.8;25.0;0.0;0.5
3885;Totaal mannen en vrouwen;10000;Totaal opnamen;241 Vergiftiging door psychofarmaca;2020;4420.0;2.5;50.0;0.0;1.1
3886;Totaal mannen en vrouwen;10000;Totaal opnamen;241 Vergiftiging door psychofarmaca;2021;4465.0;2.5;30.0;0.0;0.7
3887;Totaal mannen en vrouwen;10000;Totaal opnamen;241 Vergiftiging door psychofarmaca;2022;4595.0;2.5;50.0;0.0;1.1
3888;Totaal mannen en vrouwen;10000;Totaal opnamen;242 Vergiftiging ov. medicatie en drugs;2015;3490.0;2.0;30.0;0.0;0.8
3889;Totaal mannen en vrouwen;10000;Totaal opnamen;242 Vergiftiging ov. medicatie en drugs;2016;3260.0;1.9;25.0;0.0;0.8
3890;Totaal mannen en vrouwen;10000;Totaal opnamen;242 Vergiftiging ov. medicatie en drugs;2017;3340.0;1.9;25.0;0.0;0.7
3891;Totaal mannen en vrouwen;10000;Totaal opnamen;242 Vergiftiging ov. medicatie en drugs;2018;3420.0;1.9;35.0;0.0;1.1
3892;Totaal mannen en vrouwen;10000;Totaal opnamen;242 Vergiftiging ov. medicatie en drugs;2019;3295.0;1.9;35.0;0.0;1.0
3893;Totaal mannen en vrouwen;10000;Totaal opnamen;242 Vergiftiging ov. medicatie en drugs;2020;3155.0;1.8;30.0;0.0;0.9
3894;Totaal mannen en vrouwen;10000;Totaal opnamen;242 Vergiftiging ov. medicatie en drugs;2021;3110.0;1.7;25.0;0.0;0.8
3895;Totaal mannen en vrouwen;10000;Totaal opnamen;242 Vergiftiging ov. medicatie en drugs;2022;3335.0;1.8;25.0;0.0;0.8
3896;Totaal mannen en vrouwen;10000;Totaal opnamen;243 Vergiftiging niet medische stoffen;2015;1635.0;0.9;15.0;0.0;0.9
3897;Totaal mannen en vrouwen;10000;Totaal opnamen;243 Vergiftiging niet medische stoffen;2016;1555.0;0.9;15.0;0.0;0.8
3898;Totaal mannen en vrouwen;10000;Totaal opnamen;243 Vergiftiging niet medische stoffen;2017;1540.0;0.9;15.0;0.0;1.1
3899;Totaal mannen en vrouwen;10000;Totaal opnamen;243 Vergiftiging niet medische stoffen;2018;1540.0;0.9;10.0;0.0;0.8
3900;Totaal mannen en vrouwen;10000;Totaal opnamen;243 Vergiftiging niet medische stoffen;2019;1350.0;0.8;10.0;0.0;0.8
3901;Totaal mannen en vrouwen;10000;Totaal opnamen;243 Vergiftiging niet medische stoffen;2020;1190.0;0.7;15.0;0.0;1.3
3902;Totaal mannen en vrouwen;10000;Totaal opnamen;243 Vergiftiging niet medische stoffen;2021;1025.0;0.6;15.0;0.0;1.7
3903;Totaal mannen en vrouwen;10000;Totaal opnamen;243 Vergiftiging niet medische stoffen;2022;1150.0;0.6;25.0;0.0;2.2
3904;Totaal mannen en vrouwen;10000;Totaal opnamen;244 Ov. letsels / aand. uitwendige oorz.;2015;3230.0;1.9;175.0;0.1;5.4
3905;Totaal mannen en vrouwen;10000;Totaal opnamen;244 Ov. letsels / aand. uitwendige oorz.;2016;3365.0;1.9;145.0;0.1;4.4
3906;Totaal mannen en vrouwen;10000;Totaal opnamen;244 Ov. letsels / aand. uitwendige oorz.;2017;3240.0;1.9;160.0;0.1;5.0
3907;Totaal mannen en vrouwen;10000;Totaal opnamen;244 Ov. letsels / aand. uitwendige oorz.;2018;3260.0;1.9;165.0;0.1;5.0
3908;Totaal mannen en vrouwen;10000;Totaal opnamen;244 Ov. letsels / aand. uitwendige oorz.;2019;3385.0;1.9;155.0;0.1;4.6
3909;Totaal mannen en vrouwen;10000;Totaal opnamen;244 Ov. letsels / aand. uitwendige oorz.;2020;3025.0;1.7;170.0;0.1;5.5
3910;Totaal mannen en vrouwen;10000;Totaal opnamen;244 Ov. letsels / aand. uitwendige oorz.;2021;3235.0;1.8;160.0;0.1;5.0
3911;Totaal mannen en vrouwen;10000;Totaal opnamen;244 Ov. letsels / aand. uitwendige oorz.;2022;3550.0;2.0;185.0;0.1;5.3
3912;Totaal mannen en vrouwen;10000;Totaal opnamen;245 Syncope;2015;15670.0;9.1;65.0;0.0;0.4
3913;Totaal mannen en vrouwen;10000;Totaal opnamen;245 Syncope;2016;15535.0;8.9;50.0;0.0;0.3
3914;Totaal mannen en vrouwen;10000;Totaal opnamen;245 Syncope;2017;14025.0;8.0;40.0;0.0;0.3
3915;Totaal mannen en vrouwen;10000;Totaal opnamen;245 Syncope;2018;12505.0;7.1;35.0;0.0;0.3
3916;Totaal mannen en vrouwen;10000;Totaal opnamen;245 Syncope;2019;11600.0;6.5;35.0;0.0;0.3
3917;Totaal mannen en vrouwen;10000;Totaal opnamen;245 Syncope;2020;9975.0;5.6;30.0;0.0;0.3
3918;Totaal mannen en vrouwen;10000;Totaal opnamen;245 Syncope;2021;9955.0;5.6;30.0;0.0;0.3
3919;Totaal mannen en vrouwen;10000;Totaal opnamen;245 Syncope;2022;10430.0;5.7;35.0;0.0;0.3
3920;Totaal mannen en vrouwen;10000;Totaal opnamen;246 Koorts door onbekende oorzaak;2015;7675.0;4.4;60.0;0.0;0.8
3921;Totaal mannen en vrouwen;10000;Totaal opnamen;246 Koorts door onbekende oorzaak;2016;7415.0;4.3;60.0;0.0;0.8
3922;Totaal mannen en vrouwen;10000;Totaal opnamen;246 Koorts door onbekende oorzaak;2017;6790.0;3.9;30.0;0.0;0.5
3923;Totaal mannen en vrouwen;10000;Totaal opnamen;246 Koorts door onbekende oorzaak;2018;6325.0;3.6;40.0;0.0;0.6
3924;Totaal mannen en vrouwen;10000;Totaal opnamen;246 Koorts door onbekende oorzaak;2019;5875.0;3.3;35.0;0.0;0.6
3925;Totaal mannen en vrouwen;10000;Totaal opnamen;246 Koorts door onbekende oorzaak;2020;4820.0;2.7;20.0;0.0;0.4
3926;Totaal mannen en vrouwen;10000;Totaal opnamen;246 Koorts door onbekende oorzaak;2021;4455.0;2.5;25.0;0.0;0.5
3927;Totaal mannen en vrouwen;10000;Totaal opnamen;246 Koorts door onbekende oorzaak;2022;4100.0;2.3;25.0;0.0;0.6
3928;Totaal mannen en vrouwen;10000;Totaal opnamen;247 Lymfadenitis;2015;1250.0;0.7;0.0;0.0;0.1
3929;Totaal mannen en vrouwen;10000;Totaal opnamen;247 Lymfadenitis;2016;1215.0;0.7;0.0;0.0;0.1
3930;Totaal mannen en vrouwen;10000;Totaal opnamen;247 Lymfadenitis;2017;1025.0;0.6;0.0;0.0;0.1
3931;Totaal mannen en vrouwen;10000;Totaal opnamen;247 Lymfadenitis;2018;925.0;0.5;5.0;0.0;0.3
3932;Totaal mannen en vrouwen;10000;Totaal opnamen;247 Lymfadenitis;2019;890.0;0.5;0.0;0.0;0.0
3933;Totaal mannen en vrouwen;10000;Totaal opnamen;247 Lymfadenitis;2020;670.0;0.4;0.0;0.0;0.0
3934;Totaal mannen en vrouwen;10000;Totaal opnamen;247 Lymfadenitis;2021;690.0;0.4;0.0;0.0;0.3
3935;Totaal mannen en vrouwen;10000;Totaal opnamen;247 Lymfadenitis;2022;815.0;0.4;0.0;0.0;0.1
3936;Totaal mannen en vrouwen;10000;Totaal opnamen;248 Gangreen;2015;855.0;0.5;25.0;0.0;3.1
3937;Totaal mannen en vrouwen;10000;Totaal opnamen;248 Gangreen;2016;650.0;0.4;15.0;0.0;2.2
3938;Totaal mannen en vrouwen;10000;Totaal opnamen;248 Gangreen;2017;410.0;0.2;5.0;0.0;1.7
3939;Totaal mannen en vrouwen;10000;Totaal opnamen;248 Gangreen;2018;345.0;0.2;5.0;0.0;1.7
3940;Totaal mannen en vrouwen;10000;Totaal opnamen;248 Gangreen;2019;270.0;0.2;5.0;0.0;1.8
3941;Totaal mannen en vrouwen;10000;Totaal opnamen;248 Gangreen;2020;205.0;0.1;5.0;0.0;3.0
3942;Totaal mannen en vrouwen;10000;Totaal opnamen;248 Gangreen;2021;180.0;0.1;5.0;0.0;2.2
3943;Totaal mannen en vrouwen;10000;Totaal opnamen;248 Gangreen;2022;170.0;0.1;5.0;0.0;1.8
3944;Totaal mannen en vrouwen;10000;Totaal opnamen;249 Shock;2015;520.0;0.3;210.0;0.1;40.3
3945;Totaal mannen en vrouwen;10000;Totaal opnamen;249 Shock;2016;400.0;0.2;145.0;0.1;35.8
3946;Totaal mannen en vrouwen;10000;Totaal opnamen;249 Shock;2017;330.0;0.2;130.0;0.1;38.5
3947;Totaal mannen en vrouwen;10000;Totaal opnamen;249 Shock;2018;305.0;0.2;120.0;0.1;39.3
3948;Totaal mannen en vrouwen;10000;Totaal opnamen;249 Shock;2019;305.0;0.2;110.0;0.1;37.0
3949;Totaal mannen en vrouwen;10000;Totaal opnamen;249 Shock;2020;270.0;0.2;95.0;0.1;35.3
3950;Totaal mannen en vrouwen;10000;Totaal opnamen;249 Shock;2021;330.0;0.2;125.0;0.1;38.0
3951;Totaal mannen en vrouwen;10000;Totaal opnamen;249 Shock;2022;360.0;0.2;145.0;0.1;40.0
3952;Totaal mannen en vrouwen;10000;Totaal opnamen;250 Misselijkheid en braken;2015;4375.0;2.5;35.0;0.0;0.8
3953;Totaal mannen en vrouwen;10000;Totaal opnamen;250 Misselijkheid en braken;2016;4300.0;2.5;30.0;0.0;0.7
3954;Totaal mannen en vrouwen;10000;Totaal opnamen;250 Misselijkheid en braken;2017;4000.0;2.3;25.0;0.0;0.6
3955;Totaal mannen en vrouwen;10000;Totaal opnamen;250 Misselijkheid en braken;2018;3625.0;2.1;20.0;0.0;0.5
