ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
951;Doetinchem;Loon;11.6;31.8
952;Doetinchem;Winst;1.8;33.6
953;Doetinchem;Werkloosheid,bijstand,arbeidsongeschikt;1.9;16.8
954;Doetinchem;Pensioen;5.1;22.7
955;Druten;Totaal particulier huishouden;6.7;30.3
956;Druten;Loon;4.1;34.6
957;Druten;Winst;0.7;31.6
958;Druten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.7
959;Druten;Pensioen;1.4;21.9
960;Duiven;Totaal particulier huishouden;9.7;30.8
961;Duiven;Loon;6.1;35.2
962;Duiven;Winst;0.9;29.1
963;Duiven;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.4
964;Duiven;Pensioen;2.1;23.0
965;Ede;Totaal particulier huishouden;39.8;30.5
966;Ede;Loon;22.0;34.0
967;Ede;Winst;4.4;34.9
968;Ede;Werkloosheid,bijstand,arbeidsongeschikt;2.8;18.0
969;Ede;Pensioen;10.0;24.8
970;Eibergen;Totaal particulier huishouden;6.2;28.9
971;Eibergen;Loon;3.3;33.2
972;Eibergen;Winst;1.0;30.4
973;Eibergen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.3
974;Eibergen;Pensioen;1.5;21.5
975;Elburg;Totaal particulier huishouden;7.8;30.3
976;Elburg;Loon;4.6;33.5
977;Elburg;Winst;0.9;31.9
978;Elburg;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.1
979;Elburg;Pensioen;1.9;24.3
980;Epe;Totaal particulier huishouden;13.2;29.8
981;Epe;Loon;6.9;33.9
982;Epe;Winst;1.2;31.3
983;Epe;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.3
984;Epe;Pensioen;4.0;24.7
985;Ermelo;Totaal particulier huishouden;10.1;30.8
986;Ermelo;Loon;5.0;36.1
987;Ermelo;Winst;1.2;35.2
988;Ermelo;Werkloosheid,bijstand,arbeidsongeschikt;0.6;16.2
989;Ermelo;Pensioen;2.9;25.1
990;Geldermalsen;Totaal particulier huishouden;9.7;32.3
991;Geldermalsen;Loon;5.5;36.9
992;Geldermalsen;Winst;1.3;34.6
993;Geldermalsen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.4
994;Geldermalsen;Pensioen;2.2;22.7
995;Gendringen;Totaal particulier huishouden;8.0;28.0
996;Gendringen;Loon;4.5;32.2
997;Gendringen;Winst;0.8;31.1
998;Gendringen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.4
999;Gendringen;Pensioen;1.9;20.3
1000;Gorssel;Totaal particulier huishouden;5.5;33.0
1001;Gorssel;Loon;2.4;36.6
1002;Gorssel;Winst;0.7;35.6
1003;Gorssel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.6
1004;Gorssel;Pensioen;2.0;27.7
1005;Groenlo;Totaal particulier huishouden;3.8;29.2
1006;Groenlo;Loon;2.2;32.6
1007;Groenlo;Winst;0.3;40.6
1008;Groenlo;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.6
1009;Groenlo;Pensioen;1.0;21.8
1010;Groesbeek;Totaal particulier huishouden;7.4;29.6
1011;Groesbeek;Loon;3.8;34.0
1012;Groesbeek;Winst;0.7;32.0
1013;Groesbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.9
1014;Groesbeek;Pensioen;2.1;22.8
1015;Harderwijk;Totaal particulier huishouden;15.8;29.7
1016;Harderwijk;Loon;9.1;33.3
1017;Harderwijk;Winst;1.4;33.4
1018;Harderwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.3;18.2
1019;Harderwijk;Pensioen;3.8;23.5
1020;Hattem;Totaal particulier huishouden;4.6;31.4
1021;Hattem;Loon;2.6;34.7
1022;Hattem;Winst;0.4;36.4
1023;Hattem;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.7
1024;Hattem;Pensioen;1.3;25.4
1025;Heerde;Totaal particulier huishouden;7.2;30.1
1026;Heerde;Loon;4.0;33.8
1027;Heerde;Winst;0.6;35.7
1028;Heerde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.4
1029;Heerde;Pensioen;2.1;22.6
1030;Hengelo (Gld.);Totaal particulier huishouden;3.2;30.2
1031;Hengelo (Gld.);Loon;1.7;34.7
1032;Hengelo (Gld.);Winst;0.5;34.0
1033;Hengelo (Gld.);Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.3
1034;Hengelo (Gld.);Pensioen;0.8;20.3
1035;Heumen;Totaal particulier huishouden;6.3;33.3
1036;Heumen;Loon;3.6;38.0
1037;Heumen;Winst;0.7;31.2
1038;Heumen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.5
1039;Heumen;Pensioen;1.5;26.5
1040;Hummelo en Keppel;Totaal particulier huishouden;1.8;32.2
1041;Hummelo en Keppel;Loon;0.9;37.3
1042;Hummelo en Keppel;Winst;0.3;33.7
1043;Hummelo en Keppel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;17.9
1044;Hummelo en Keppel;Pensioen;0.6;26.3
1045;Lichtenvoorde;Totaal particulier huishouden;7.1;29.8
1046;Lichtenvoorde;Loon;4.1;33.8
1047;Lichtenvoorde;Winst;0.9;31.3
1048;Lichtenvoorde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.1
1049;Lichtenvoorde;Pensioen;1.6;21.8
1050;Lochem;Totaal particulier huishouden;7.7;31.2
1051;Lochem;Loon;3.8;35.3
1052;Lochem;Winst;1.1;35.8
1053;Lochem;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.3
1054;Lochem;Pensioen;2.2;24.5
1055;Maasdriel;Totaal particulier huishouden;8.8;31.3
1056;Maasdriel;Loon;4.7;35.6
1057;Maasdriel;Winst;1.5;34.7
1058;Maasdriel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.5
1059;Maasdriel;Pensioen;1.9;20.9
1060;Millingen aan de Rijn;Totaal particulier huishouden;2.3;28.4
1061;Millingen aan de Rijn;Loon;1.4;32.3
1062;Millingen aan de Rijn;Winst;0.2;31.5
1063;Millingen aan de Rijn;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.3
1064;Millingen aan de Rijn;Pensioen;0.5;19.9
1065;Neede;Totaal particulier huishouden;4.4;29.2
1066;Neede;Loon;2.3;32.7
1067;Neede;Winst;0.5;36.9
1068;Neede;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.2
1069;Neede;Pensioen;1.3;21.5
1070;Nijkerk;Totaal particulier huishouden;14.3;31.9
1071;Nijkerk;Loon;8.4;35.2
1072;Nijkerk;Winst;1.7;37.4
1073;Nijkerk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.8
1074;Nijkerk;Pensioen;3.2;23.9
1075;Nijmegen;Totaal particulier huishouden;68.8;25.9
1076;Nijmegen;Loon;38.1;29.3
1077;Nijmegen;Winst;5.7;30.3
1078;Nijmegen;Werkloosheid,bijstand,arbeidsongeschikt;8.9;15.6
1079;Nijmegen;Pensioen;15.1;22.0
1080;Oldebroek;Totaal particulier huishouden;7.7;31.9
1081;Oldebroek;Loon;4.5;35.6
1082;Oldebroek;Winst;1.0;35.8
1083;Oldebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.8
1084;Oldebroek;Pensioen;1.8;22.6
1085;Putten;Totaal particulier huishouden;8.6;31.5
1086;Putten;Loon;4.5;35.4
1087;Putten;Winst;1.3;32.6
1088;Putten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.9
1089;Putten;Pensioen;2.2;24.3
1090;Renkum;Totaal particulier huishouden;13.5;32.0
1091;Renkum;Loon;6.3;37.0
1092;Renkum;Winst;1.3;35.9
1093;Renkum;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.3
1094;Renkum;Pensioen;4.9;26.8
1095;Rheden;Totaal particulier huishouden;19.2;29.4
1096;Rheden;Loon;9.4;33.8
1097;Rheden;Winst;1.5;32.0
1098;Rheden;Werkloosheid,bijstand,arbeidsongeschikt;1.5;18.4
1099;Rheden;Pensioen;6.5;25.3
1100;Rozendaal;Totaal particulier huishouden;0.6;44.4
1101;Rozendaal;Loon;0.3;51.3
1102;Rozendaal;Winst;0.1;40.8
1103;Rozendaal;Werkloosheid,bijstand,arbeidsongeschikt;;
1104;Rozendaal;Pensioen;0.2;39.2
1105;Ruurlo;Totaal particulier huishouden;3.4;29.1
1106;Ruurlo;Loon;1.7;34.7
1107;Ruurlo;Winst;0.5;25.6
1108;Ruurlo;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.0
1109;Ruurlo;Pensioen;1.0;23.5
1110;Scherpenzeel;Totaal particulier huishouden;3.3;32.0
1111;Scherpenzeel;Loon;1.9;35.2
1112;Scherpenzeel;Winst;0.4;36.0
1113;Scherpenzeel;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.7
1114;Scherpenzeel;Pensioen;0.8;25.0
1115;Steenderen;Totaal particulier huishouden;1.9;30.0
1116;Steenderen;Loon;1.0;35.7
1117;Steenderen;Winst;0.3;28.5
1118;Steenderen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.2
1119;Steenderen;Pensioen;0.5;21.0
1120;Tiel;Totaal particulier huishouden;16.2;28.5
1121;Tiel;Loon;9.7;32.4
1122;Tiel;Winst;1.4;31.6
1123;Tiel;Werkloosheid,bijstand,arbeidsongeschikt;1.3;17.4
1124;Tiel;Pensioen;3.5;21.8
1125;Ubbergen;Totaal particulier huishouden;3.9;29.7
1126;Ubbergen;Loon;2.1;33.6
1127;Ubbergen;Winst;0.4;33.7
1128;Ubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.0
1129;Ubbergen;Pensioen;1.1;23.5
1130;Voorst;Totaal particulier huishouden;8.8;30.9
1131;Voorst;Loon;4.8;35.6
1132;Voorst;Winst;1.0;33.7
1133;Voorst;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.3
1134;Voorst;Pensioen;2.5;23.1
1135;Vorden;Totaal particulier huishouden;3.3;29.8
1136;Vorden;Loon;1.5;35.4
1137;Vorden;Winst;0.5;27.7
1138;Vorden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.9
1139;Vorden;Pensioen;1.1;23.9
1140;Wageningen;Totaal particulier huishouden;13.6;28.0
1141;Wageningen;Loon;8.2;30.0
1142;Wageningen;Winst;1.0;32.8
1143;Wageningen;Werkloosheid,bijstand,arbeidsongeschikt;1.1;16.6
1144;Wageningen;Pensioen;3.1;26.0
1145;Warnsveld;Totaal particulier huishouden;3.5;31.6
1146;Warnsveld;Loon;2.0;35.2
1147;Warnsveld;Winst;0.3;31.4
1148;Warnsveld;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.5
1149;Warnsveld;Pensioen;0.9;26.3
1150;Wehl;Totaal particulier huishouden;2.3;29.7
1151;Wehl;Loon;1.3;33.7
1152;Wehl;Winst;0.4;31.6
1153;Wehl;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.0
1154;Wehl;Pensioen;0.6;22.0
1155;Westervoort;Totaal particulier huishouden;6.1;29.7
1156;Westervoort;Loon;3.9;33.2
1157;Westervoort;Winst;0.5;30.2
1158;Westervoort;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.4
1159;Westervoort;Pensioen;1.1;22.1
1160;Winterswijk;Totaal particulier huishouden;11.7;27.3
1161;Winterswijk;Loon;6.3;31.1
1162;Winterswijk;Winst;1.3;29.7
1163;Winterswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;16.8
1164;Winterswijk;Pensioen;3.2;21.3
1165;Wisch;Totaal particulier huishouden;7.8;28.7
1166;Wisch;Loon;4.1;32.6
1167;Wisch;Winst;0.9;33.9
1168;Wisch;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.0
1169;Wisch;Pensioen;2.2;21.2
1170;Wijchen;Totaal particulier huishouden;15.5;30.6
1171;Wijchen;Loon;9.6;34.6
1172;Wijchen;Winst;1.4;30.6
1173;Wijchen;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.9
1174;Wijchen;Pensioen;3.3;22.4
1175;Zaltbommel;Totaal particulier huishouden;9.5;31.3
1176;Zaltbommel;Loon;5.4;36.1
1177;Zaltbommel;Winst;1.4;31.4
1178;Zaltbommel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.1
1179;Zaltbommel;Pensioen;2.2;22.0
1180;Zelhem;Totaal particulier huishouden;4.3;29.3
1181;Zelhem;Loon;2.2;33.4
1182;Zelhem;Winst;0.6;31.7
1183;Zelhem;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.2
1184;Zelhem;Pensioen;1.3;22.4
1185;Zevenaar;Totaal particulier huishouden;11.0;28.7
1186;Zevenaar;Loon;6.1;32.7
1187;Zevenaar;Winst;0.8;30.2
1188;Zevenaar;Werkloosheid,bijstand,arbeidsongeschikt;0.8;16.9
1189;Zevenaar;Pensioen;3.1;23.7
1190;Zutphen;Totaal particulier huishouden;16.0;26.5
1191;Zutphen;Loon;9.1;29.6
1192;Zutphen;Winst;1.1;34.0
1193;Zutphen;Werkloosheid,bijstand,arbeidsongeschikt;1.7;16.2
1194;Zutphen;Pensioen;3.9;21.9
1195;Nunspeet;Totaal particulier huishouden;9.4;31.4
1196;Nunspeet;Loon;5.2;34.9
1197;Nunspeet;Winst;1.1;35.4
1198;Nunspeet;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.7
1199;Nunspeet;Pensioen;2.6;24.0
1200;Dronten;Totaal particulier huishouden;14.1;28.7
1201;Dronten;Loon;8.0;32.3
1202;Dronten;Winst;1.8;28.2
1203;Dronten;Werkloosheid,bijstand,arbeidsongeschikt;1.0;17.8
1204;Dronten;Pensioen;3.2;23.7
1205;Neerijnen;Totaal particulier huishouden;4.2;31.5
1206;Neerijnen;Loon;2.3;35.8
1207;Neerijnen;Winst;0.8;35.4
1208;Neerijnen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.4
1209;Neerijnen;Pensioen;0.9;20.5
1210;Abcoude;Totaal particulier huishouden;3.3;40.9
1211;Abcoude;Loon;1.7;45.1
1212;Abcoude;Winst;0.5;44.0
1213;Abcoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.5
1214;Abcoude;Pensioen;0.9;31.5
1215;Amerongen;Totaal particulier huishouden;2.8;32.0
1216;Amerongen;Loon;1.3;36.2
1217;Amerongen;Winst;0.4;35.5
1218;Amerongen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.8
1219;Amerongen;Pensioen;0.9;25.3
1220;Amersfoort;Totaal particulier huishouden;55.2;30.6
1221;Amersfoort;Loon;33.7;34.4
1222;Amersfoort;Winst;4.4;34.6
1223;Amersfoort;Werkloosheid,bijstand,arbeidsongeschikt;4.9;16.9
1224;Amersfoort;Pensioen;11.5;24.0
1225;Baarn;Totaal particulier huishouden;10.4;31.4
1226;Baarn;Loon;5.4;34.6
1227;Baarn;Winst;1.1;36.7
1228;Baarn;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.1
1229;Baarn;Pensioen;3.0;26.7
1230;De Bilt;Totaal particulier huishouden;17.8;35.2
1231;De Bilt;Loon;8.8;40.4
1232;De Bilt;Winst;1.9;39.1
1233;De Bilt;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.3
1234;De Bilt;Pensioen;5.8;28.6
1235;Breukelen;Totaal particulier huishouden;5.7;33.5
1236;Breukelen;Loon;3.1;38.5
1237;Breukelen;Winst;0.8;34.4
1238;Breukelen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;17.6
1239;Breukelen;Pensioen;1.5;24.3
1240;Bunnik;Totaal particulier huishouden;5.5;36.6
1241;Bunnik;Loon;3.0;40.2
1242;Bunnik;Winst;0.7;40.3
1243;Bunnik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.0
1244;Bunnik;Pensioen;1.6;30.9
1245;Bunschoten;Totaal particulier huishouden;6.7;32.3
1246;Bunschoten;Loon;3.9;35.7
1247;Bunschoten;Winst;1.0;36.0
1248;Bunschoten;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.3
1249;Bunschoten;Pensioen;1.4;22.7
1250;Doorn;Totaal particulier huishouden;4.3;35.1
1251;Doorn;Loon;2.0;40.2
1252;Doorn;Winst;0.5;38.1
1253;Doorn;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.9
1254;Doorn;Pensioen;1.6;29.8
1255;Driebergen-Rijsenburg;Totaal particulier huishouden;7.6;35.2
1256;Driebergen-Rijsenburg;Loon;3.8;40.1
1257;Driebergen-Rijsenburg;Winst;0.9;39.8
1258;Driebergen-Rijsenburg;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.3
1259;Driebergen-Rijsenburg;Pensioen;2.3;28.4
1260;Eemnes;Totaal particulier huishouden;3.3;33.8
1261;Eemnes;Loon;1.9;37.7
1262;Eemnes;Winst;0.5;36.9
1263;Eemnes;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.4
1264;Eemnes;Pensioen;0.7;26.0
1265;Houten;Totaal particulier huishouden;15.3;35.3
1266;Houten;Loon;10.4;39.2
1267;Houten;Winst;1.3;38.9
1268;Houten;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.0
1269;Houten;Pensioen;2.6;23.9
1270;Leersum;Totaal particulier huishouden;3.0;32.5
1271;Leersum;Loon;1.4;37.9
1272;Leersum;Winst;0.4;32.2
1273;Leersum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.1
1274;Leersum;Pensioen;1.0;27.3
1275;Leusden;Totaal particulier huishouden;11.5;34.5
1276;Leusden;Loon;6.9;38.3
1277;Leusden;Winst;1.3;35.8
1278;Leusden;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.6
1279;Leusden;Pensioen;2.7;27.1
1280;Loenen;Totaal particulier huishouden;3.4;37.7
1281;Loenen;Loon;1.8;42.1
1282;Loenen;Winst;0.6;43.2
1283;Loenen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;17.1
1284;Loenen;Pensioen;0.8;27.4
1285;Lopik;Totaal particulier huishouden;4.9;33.2
1286;Lopik;Loon;2.9;35.4
1287;Lopik;Winst;0.8;40.1
1288;Lopik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.5
1289;Lopik;Pensioen;0.9;21.5
1290;Maarn;Totaal particulier huishouden;2.4;37.8
1291;Maarn;Loon;1.1;43.4
1292;Maarn;Winst;0.3;41.4
1293;Maarn;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.6
1294;Maarn;Pensioen;0.8;31.7
1295;Maarssen;Totaal particulier huishouden;15.9;33.4
1296;Maarssen;Loon;10.0;37.2
1297;Maarssen;Winst;1.6;36.9
1298;Maarssen;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.7
1299;Maarssen;Pensioen;3.1;24.3
1300;Montfoort;Totaal particulier huishouden;5.0;33.9
1301;Montfoort;Loon;3.1;37.3
1302;Montfoort;Winst;0.7;36.8
1303;Montfoort;Werkloosheid,bijstand,arbeidsongeschikt;0.2;24.2
1304;Montfoort;Pensioen;1.0;23.3
1305;Renswoude;Totaal particulier huishouden;1.5;31.6
1306;Renswoude;Loon;0.9;35.2
1307;Renswoude;Winst;0.3;34.1
1308;Renswoude;Werkloosheid,bijstand,arbeidsongeschikt;;
1309;Renswoude;Pensioen;0.3;21.9
1310;Rhenen;Totaal particulier huishouden;7.0;30.4
1311;Rhenen;Loon;3.8;34.0
1312;Rhenen;Winst;0.7;36.1
1313;Rhenen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.9
1314;Rhenen;Pensioen;1.9;23.5
1315;Soest;Totaal particulier huishouden;18.8;32.3
1316;Soest;Loon;10.1;36.8
1317;Soest;Winst;1.9;34.9
1318;Soest;Werkloosheid,bijstand,arbeidsongeschikt;1.2;19.1
1319;Soest;Pensioen;5.3;25.8
1320;Utrecht (gemeente);Totaal particulier huishouden;117.8;27.8
1321;Utrecht (gemeente);Loon;71.5;31.3
1322;Utrecht (gemeente);Winst;9.6;30.8
1323;Utrecht (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;13.3;15.9
1324;Utrecht (gemeente);Pensioen;21.9;22.7
1325;Veenendaal;Totaal particulier huishouden;23.2;29.7
1326;Veenendaal;Loon;14.2;33.6
1327;Veenendaal;Winst;1.7;34.9
1328;Veenendaal;Werkloosheid,bijstand,arbeidsongeschikt;1.8;17.0
1329;Veenendaal;Pensioen;5.3;22.3
1330;Woudenberg;Totaal particulier huishouden;4.2;31.8
1331;Woudenberg;Loon;2.4;35.6
1332;Woudenberg;Winst;0.5;32.0
1333;Woudenberg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.3
1334;Woudenberg;Pensioen;1.0;24.1
1335;Wijk bij Duurstede;Totaal particulier huishouden;8.9;32.9
1336;Wijk bij Duurstede;Loon;5.8;36.4
1337;Wijk bij Duurstede;Winst;1.0;33.6
1338;Wijk bij Duurstede;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.1
1339;Wijk bij Duurstede;Pensioen;1.6;24.3
1340;IJsselstein;Totaal particulier huishouden;13.1;32.4
1341;IJsselstein;Loon;8.6;35.8
1342;IJsselstein;Winst;1.2;36.6
1343;IJsselstein;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.8
1344;IJsselstein;Pensioen;2.4;23.1
1345;Zeist;Totaal particulier huishouden;25.4;32.5
1346;Zeist;Loon;13.5;36.0
1347;Zeist;Winst;2.3;41.8
1348;Zeist;Werkloosheid,bijstand,arbeidsongeschikt;2.0;17.3
1349;Zeist;Pensioen;7.1;26.8
1350;Nieuwegein;Totaal particulier huishouden;25.8;31.2
1351;Nieuwegein;Loon;17.0;34.7
1352;Nieuwegein;Winst;1.7;33.2
1353;Nieuwegein;Werkloosheid,bijstand,arbeidsongeschikt;2.0;17.5
1354;Nieuwegein;Pensioen;4.9;23.7
1355;Aalsmeer;Totaal particulier huishouden;9.1;33.1
1356;Aalsmeer;Loon;5.1;37.8
1357;Aalsmeer;Winst;1.0;32.2
1358;Aalsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.8
1359;Aalsmeer;Pensioen;2.4;24.1
1360;Alkmaar;Totaal particulier huishouden;41.2;27.5
1361;Alkmaar;Loon;23.9;31.3
1362;Alkmaar;Winst;3.1;29.5
1363;Alkmaar;Werkloosheid,bijstand,arbeidsongeschikt;4.3;16.8
1364;Alkmaar;Pensioen;9.2;22.5
1365;Amstelveen;Totaal particulier huishouden;35.0;33.7
1366;Amstelveen;Loon;19.1;38.7
1367;Amstelveen;Winst;3.1;36.7
1368;Amstelveen;Werkloosheid,bijstand,arbeidsongeschikt;2.0;18.7
1369;Amstelveen;Pensioen;10.2;26.4
1370;Amsterdam;Totaal particulier huishouden;363.0;25.0
1371;Amsterdam;Loon;197.1;29.4
1372;Amsterdam;Winst;37.5;25.8
1373;Amsterdam;Werkloosheid,bijstand,arbeidsongeschikt;58.9;14.7
1374;Amsterdam;Pensioen;64.3;20.7
1375;Andijk;Totaal particulier huishouden;2.5;28.1
1376;Andijk;Loon;1.3;32.7
1377;Andijk;Winst;0.4;26.3
1378;Andijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.4
1379;Andijk;Pensioen;0.5;20.7
1380;Graft-De Rijp;Totaal particulier huishouden;2.5;33.2
1381;Graft-De Rijp;Loon;1.3;35.7
1382;Graft-De Rijp;Winst;0.4;35.2
1383;Graft-De Rijp;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.4
1384;Graft-De Rijp;Pensioen;0.6;24.5
1385;Anna Paulowna;Totaal particulier huishouden;5.4;27.9
1386;Anna Paulowna;Loon;3.1;32.2
1387;Anna Paulowna;Winst;0.7;21.9
1388;Anna Paulowna;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.4
1389;Anna Paulowna;Pensioen;1.3;23.2
1390;Beemster;Totaal particulier huishouden;3.3;33.7
1391;Beemster;Loon;1.6;39.6
1392;Beemster;Winst;0.6;37.5
1393;Beemster;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.6
1394;Beemster;Pensioen;1.0;23.9
1395;Bennebroek;Totaal particulier huishouden;2.1;38.0
1396;Bennebroek;Loon;1.0;45.2
1397;Bennebroek;Winst;0.2;36.9
1398;Bennebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.4
1399;Bennebroek;Pensioen;0.8;31.0
1400;Bergen (NH.);Totaal particulier huishouden;13.2;32.8
1401;Bergen (NH.);Loon;6.1;36.5
1402;Bergen (NH.);Winst;1.8;35.4
1403;Bergen (NH.);Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.2
1404;Bergen (NH.);Pensioen;4.0;26.7
1405;Beverwijk;Totaal particulier huishouden;16.3;28.1
1406;Beverwijk;Loon;9.1;32.0
1407;Beverwijk;Winst;1.2;32.6
1408;Beverwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.5;18.0
1409;Beverwijk;Pensioen;4.4;22.4
1410;Blaricum;Totaal particulier huishouden;3.8;44.1
1411;Blaricum;Loon;1.9;52.0
1412;Blaricum;Winst;0.6;44.9
1413;Blaricum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.3
1414;Blaricum;Pensioen;1.0;32.9
1415;Bloemendaal;Totaal particulier huishouden;6.7;46.2
1416;Bloemendaal;Loon;3.1;51.5
1417;Bloemendaal;Winst;0.9;52.8
1418;Bloemendaal;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.7
1419;Bloemendaal;Pensioen;2.1;35.8
1420;Bussum;Totaal particulier huishouden;14.0;34.6
1421;Bussum;Loon;6.8;40.4
1422;Bussum;Winst;1.6;38.1
1423;Bussum;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.2
1424;Bussum;Pensioen;4.4;27.1
1425;Castricum;Totaal particulier huishouden;14.2;34.0
1426;Castricum;Loon;7.7;37.5
1427;Castricum;Winst;1.5;36.5
1428;Castricum;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.8
1429;Castricum;Pensioen;4.1;28.7
1430;Diemen;Totaal particulier huishouden;10.2;30.6
1431;Diemen;Loon;6.0;34.9
1432;Diemen;Winst;1.1;30.7
1433;Diemen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;16.5
1434;Diemen;Pensioen;2.2;24.0
1435;Edam-Volendam;Totaal particulier huishouden;10.8;33.7
1436;Edam-Volendam;Loon;6.0;37.2
1437;Edam-Volendam;Winst;1.8;39.6
1438;Edam-Volendam;Werkloosheid,bijstand,arbeidsongeschikt;0.6;20.1
1439;Edam-Volendam;Pensioen;2.2;22.5
1440;Enkhuizen;Totaal particulier huishouden;7.3;27.6
1441;Enkhuizen;Loon;4.1;31.1
1442;Enkhuizen;Winst;0.9;30.7
1443;Enkhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.5
1444;Enkhuizen;Pensioen;1.7;21.1
1445;Haarlem;Totaal particulier huishouden;67.3;28.0
1446;Haarlem;Loon;37.5;32.0
1447;Haarlem;Winst;5.9;31.8
1448;Haarlem;Werkloosheid,bijstand,arbeidsongeschikt;6.5;16.5
1449;Haarlem;Pensioen;16.7;22.5
1450;Haarlemmerliede en Spaarnwoude;Totaal particulier huishouden;2.2;33.6
1451;Haarlemmerliede en Spaarnwoude;Loon;1.3;38.2
1452;Haarlemmerliede en Spaarnwoude;Winst;0.3;33.4
1453;Haarlemmerliede en Spaarnwoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.8
1454;Haarlemmerliede en Spaarnwoude;Pensioen;0.5;25.8
1455;Haarlemmermeer;Totaal particulier huishouden;50.4;33.5
1456;Haarlemmermeer;Loon;32.5;36.7
1457;Haarlemmermeer;Winst;5.1;35.5
