ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenMetJeugdzorg_1;JongerenMetJeugdzorgRelatief_2;Jeugdzorgtrajecten_3
6227;JZ Totaal jeugdzorg in natura;Gulpen-Wittem;2e halfjaar 2023;230.0;8.7;320.0
6228;JZ Totaal jeugdzorg in natura;Gulpen-Wittem;2023;280.0;10.7;420.0
6229;JZ Totaal jeugdzorg in natura;Gulpen-Wittem;1e half jaar 2024;230.0;9.0;310.0
6230;JZ Totaal jeugdzorg in natura;Haaksbergen;1e halfjaar 2021;435.0;7.4;645.0
6231;JZ Totaal jeugdzorg in natura;Haaksbergen;2e halfjaar 2021;445.0;7.6;625.0
6232;JZ Totaal jeugdzorg in natura;Haaksbergen;2021;540.0;9.2;825.0
6233;JZ Totaal jeugdzorg in natura;Haaksbergen;1e halfjaar 2022;455.0;7.7;640.0
6234;JZ Totaal jeugdzorg in natura;Haaksbergen;2e halfjaar 2022;435.0;7.4;635.0
6235;JZ Totaal jeugdzorg in natura;Haaksbergen;2022;515.0;8.8;790.0
6236;JZ Totaal jeugdzorg in natura;Haaksbergen;1e halfjaar 2023;445.0;7.6;625.0
6237;JZ Totaal jeugdzorg in natura;Haaksbergen;2e halfjaar 2023;420.0;7.2;625.0
6238;JZ Totaal jeugdzorg in natura;Haaksbergen;2023;500.0;8.6;765.0
6239;JZ Totaal jeugdzorg in natura;Haaksbergen;1e half jaar 2024;425.0;7.4;625.0
6240;JZ Totaal jeugdzorg in natura;Haarlem;1e halfjaar 2021;3355.0;8.3;4795.0
6241;JZ Totaal jeugdzorg in natura;Haarlem;2e halfjaar 2021;3320.0;8.2;4760.0
6242;JZ Totaal jeugdzorg in natura;Haarlem;2021;4015.0;10.0;6035.0
6243;JZ Totaal jeugdzorg in natura;Haarlem;1e halfjaar 2022;3405.0;8.4;4695.0
6244;JZ Totaal jeugdzorg in natura;Haarlem;2e halfjaar 2022;3325.0;8.2;4585.0
6245;JZ Totaal jeugdzorg in natura;Haarlem;2022;3975.0;9.8;5775.0
6246;JZ Totaal jeugdzorg in natura;Haarlem;1e halfjaar 2023;3405.0;8.3;4990.0
6247;JZ Totaal jeugdzorg in natura;Haarlem;2e halfjaar 2023;3445.0;8.4;4970.0
6248;JZ Totaal jeugdzorg in natura;Haarlem;2023;3985.0;9.7;6070.0
6249;JZ Totaal jeugdzorg in natura;Haarlem;1e half jaar 2024;3160.0;7.7;4545.0
6250;JZ Totaal jeugdzorg in natura;Haarlemmermeer;1e halfjaar 2021;3760.0;8.7;5050.0
6251;JZ Totaal jeugdzorg in natura;Haarlemmermeer;2e halfjaar 2021;3755.0;8.7;5125.0
6252;JZ Totaal jeugdzorg in natura;Haarlemmermeer;2021;4500.0;10.4;6425.0
6253;JZ Totaal jeugdzorg in natura;Haarlemmermeer;1e halfjaar 2022;3890.0;9.0;5140.0
6254;JZ Totaal jeugdzorg in natura;Haarlemmermeer;2e halfjaar 2022;3890.0;9.0;5165.0
6255;JZ Totaal jeugdzorg in natura;Haarlemmermeer;2022;4545.0;10.5;6325.0
6256;JZ Totaal jeugdzorg in natura;Haarlemmermeer;1e halfjaar 2023;3990.0;9.1;5370.0
6257;JZ Totaal jeugdzorg in natura;Haarlemmermeer;2e halfjaar 2023;3920.0;8.9;5330.0
6258;JZ Totaal jeugdzorg in natura;Haarlemmermeer;2023;4690.0;10.6;6665.0
6259;JZ Totaal jeugdzorg in natura;Haarlemmermeer;1e half jaar 2024;3805.0;8.7;5150.0
6260;JZ Totaal jeugdzorg in natura;Halderberge;1e halfjaar 2021;660.0;9.3;845.0
6261;JZ Totaal jeugdzorg in natura;Halderberge;2e halfjaar 2021;655.0;9.3;870.0
6262;JZ Totaal jeugdzorg in natura;Halderberge;2021;770.0;10.9;1065.0
6263;JZ Totaal jeugdzorg in natura;Halderberge;1e halfjaar 2022;660.0;9.3;905.0
6264;JZ Totaal jeugdzorg in natura;Halderberge;2e halfjaar 2022;670.0;9.5;900.0
6265;JZ Totaal jeugdzorg in natura;Halderberge;2022;790.0;11.1;1140.0
6266;JZ Totaal jeugdzorg in natura;Halderberge;1e halfjaar 2023;735.0;10.3;995.0
6267;JZ Totaal jeugdzorg in natura;Halderberge;2e halfjaar 2023;745.0;10.4;1005.0
6268;JZ Totaal jeugdzorg in natura;Halderberge;2023;865.0;12.1;1235.0
6269;JZ Totaal jeugdzorg in natura;Halderberge;1e half jaar 2024;710.0;10.0;905.0
6270;JZ Totaal jeugdzorg in natura;Hardenberg;1e halfjaar 2021;1460.0;8.6;2035.0
6271;JZ Totaal jeugdzorg in natura;Hardenberg;2e halfjaar 2021;1520.0;8.9;2075.0
6272;JZ Totaal jeugdzorg in natura;Hardenberg;2021;1735.0;10.2;2505.0
6273;JZ Totaal jeugdzorg in natura;Hardenberg;1e halfjaar 2022;1505.0;8.9;2035.0
6274;JZ Totaal jeugdzorg in natura;Hardenberg;2e halfjaar 2022;1510.0;8.9;2065.0
6275;JZ Totaal jeugdzorg in natura;Hardenberg;2022;1715.0;10.1;2440.0
6276;JZ Totaal jeugdzorg in natura;Hardenberg;1e halfjaar 2023;1530.0;9.0;2160.0
6277;JZ Totaal jeugdzorg in natura;Hardenberg;2e halfjaar 2023;1485.0;8.7;2120.0
6278;JZ Totaal jeugdzorg in natura;Hardenberg;2023;1755.0;10.3;2625.0
6279;JZ Totaal jeugdzorg in natura;Hardenberg;1e half jaar 2024;1380.0;8.2;1990.0
6280;JZ Totaal jeugdzorg in natura;Harderwijk;1e halfjaar 2021;1365.0;10.3;2000.0
6281;JZ Totaal jeugdzorg in natura;Harderwijk;2e halfjaar 2021;1365.0;10.3;2050.0
6282;JZ Totaal jeugdzorg in natura;Harderwijk;2021;1625.0;12.3;2565.0
6283;JZ Totaal jeugdzorg in natura;Harderwijk;1e halfjaar 2022;1360.0;10.3;2030.0
6284;JZ Totaal jeugdzorg in natura;Harderwijk;2e halfjaar 2022;1385.0;10.5;2095.0
6285;JZ Totaal jeugdzorg in natura;Harderwijk;2022;1655.0;12.6;2685.0
6286;JZ Totaal jeugdzorg in natura;Harderwijk;1e halfjaar 2023;1405.0;10.7;2175.0
6287;JZ Totaal jeugdzorg in natura;Harderwijk;2e halfjaar 2023;1350.0;10.3;2055.0
6288;JZ Totaal jeugdzorg in natura;Harderwijk;2023;1635.0;12.5;2675.0
6289;JZ Totaal jeugdzorg in natura;Harderwijk;1e half jaar 2024;1315.0;10.1;1935.0
6290;JZ Totaal jeugdzorg in natura;Hardinxveld-Giessendam;1e halfjaar 2021;425.0;7.7;685.0
6291;JZ Totaal jeugdzorg in natura;Hardinxveld-Giessendam;2e halfjaar 2021;380.0;6.9;625.0
6292;JZ Totaal jeugdzorg in natura;Hardinxveld-Giessendam;2021;465.0;8.4;805.0
6293;JZ Totaal jeugdzorg in natura;Hardinxveld-Giessendam;1e halfjaar 2022;380.0;6.9;590.0
6294;JZ Totaal jeugdzorg in natura;Hardinxveld-Giessendam;2e halfjaar 2022;375.0;6.7;550.0
6295;JZ Totaal jeugdzorg in natura;Hardinxveld-Giessendam;2022;450.0;8.1;720.0
6296;JZ Totaal jeugdzorg in natura;Hardinxveld-Giessendam;1e halfjaar 2023;390.0;7.0;560.0
6297;JZ Totaal jeugdzorg in natura;Hardinxveld-Giessendam;2e halfjaar 2023;395.0;7.2;590.0
6298;JZ Totaal jeugdzorg in natura;Hardinxveld-Giessendam;2023;450.0;8.1;700.0
6299;JZ Totaal jeugdzorg in natura;Hardinxveld-Giessendam;1e half jaar 2024;400.0;7.3;575.0
6300;JZ Totaal jeugdzorg in natura;Harlingen;1e halfjaar 2021;355.0;9.5;485.0
6301;JZ Totaal jeugdzorg in natura;Harlingen;2e halfjaar 2021;345.0;9.3;465.0
6302;JZ Totaal jeugdzorg in natura;Harlingen;2021;405.0;10.9;575.0
6303;JZ Totaal jeugdzorg in natura;Harlingen;1e halfjaar 2022;325.0;8.8;440.0
6304;JZ Totaal jeugdzorg in natura;Harlingen;2e halfjaar 2022;345.0;9.3;455.0
6305;JZ Totaal jeugdzorg in natura;Harlingen;2022;395.0;10.6;550.0
6306;JZ Totaal jeugdzorg in natura;Harlingen;1e halfjaar 2023;330.0;8.7;430.0
6307;JZ Totaal jeugdzorg in natura;Harlingen;2e halfjaar 2023;320.0;8.5;410.0
6308;JZ Totaal jeugdzorg in natura;Harlingen;2023;395.0;10.5;535.0
6309;JZ Totaal jeugdzorg in natura;Harlingen;1e half jaar 2024;320.0;8.7;410.0
6310;JZ Totaal jeugdzorg in natura;Hattem;1e halfjaar 2021;200.0;6.0;265.0
6311;JZ Totaal jeugdzorg in natura;Hattem;2e halfjaar 2021;240.0;7.3;340.0
6312;JZ Totaal jeugdzorg in natura;Hattem;2021;260.0;7.9;380.0
6313;JZ Totaal jeugdzorg in natura;Hattem;1e halfjaar 2022;230.0;6.9;295.0
6314;JZ Totaal jeugdzorg in natura;Hattem;2e halfjaar 2022;225.0;6.7;305.0
6315;JZ Totaal jeugdzorg in natura;Hattem;2022;265.0;8.0;375.0
6316;JZ Totaal jeugdzorg in natura;Hattem;1e halfjaar 2023;225.0;6.6;320.0
6317;JZ Totaal jeugdzorg in natura;Hattem;2e halfjaar 2023;245.0;7.3;350.0
6318;JZ Totaal jeugdzorg in natura;Hattem;2023;285.0;8.4;425.0
6319;JZ Totaal jeugdzorg in natura;Hattem;1e half jaar 2024;235.0;7.1;340.0
6320;JZ Totaal jeugdzorg in natura;Heemskerk;1e halfjaar 2021;850.0;9.1;1220.0
6321;JZ Totaal jeugdzorg in natura;Heemskerk;2e halfjaar 2021;850.0;9.1;1195.0
6322;JZ Totaal jeugdzorg in natura;Heemskerk;2021;990.0;10.6;1495.0
6323;JZ Totaal jeugdzorg in natura;Heemskerk;1e halfjaar 2022;870.0;9.4;1210.0
6324;JZ Totaal jeugdzorg in natura;Heemskerk;2e halfjaar 2022;885.0;9.6;1225.0
6325;JZ Totaal jeugdzorg in natura;Heemskerk;2022;1045.0;11.3;1530.0
6326;JZ Totaal jeugdzorg in natura;Heemskerk;1e halfjaar 2023;870.0;9.4;1210.0
6327;JZ Totaal jeugdzorg in natura;Heemskerk;2e halfjaar 2023;810.0;8.7;1125.0
6328;JZ Totaal jeugdzorg in natura;Heemskerk;2023;985.0;10.6;1435.0
6329;JZ Totaal jeugdzorg in natura;Heemskerk;1e half jaar 2024;715.0;7.7;1000.0
6330;JZ Totaal jeugdzorg in natura;Heemstede;1e halfjaar 2021;585.0;8.1;745.0
6331;JZ Totaal jeugdzorg in natura;Heemstede;2e halfjaar 2021;575.0;8.0;740.0
6332;JZ Totaal jeugdzorg in natura;Heemstede;2021;710.0;9.9;955.0
6333;JZ Totaal jeugdzorg in natura;Heemstede;1e halfjaar 2022;575.0;8.1;745.0
6334;JZ Totaal jeugdzorg in natura;Heemstede;2e halfjaar 2022;590.0;8.2;770.0
6335;JZ Totaal jeugdzorg in natura;Heemstede;2022;710.0;9.9;960.0
6336;JZ Totaal jeugdzorg in natura;Heemstede;1e halfjaar 2023;630.0;8.7;880.0
6337;JZ Totaal jeugdzorg in natura;Heemstede;2e halfjaar 2023;620.0;8.6;865.0
6338;JZ Totaal jeugdzorg in natura;Heemstede;2023;745.0;10.4;1070.0
6339;JZ Totaal jeugdzorg in natura;Heemstede;1e half jaar 2024;570.0;8.1;780.0
6340;JZ Totaal jeugdzorg in natura;Heerde;1e halfjaar 2021;650.0;13.8;1105.0
6341;JZ Totaal jeugdzorg in natura;Heerde;2e halfjaar 2021;660.0;14.0;1175.0
6342;JZ Totaal jeugdzorg in natura;Heerde;2021;730.0;15.5;1380.0
6343;JZ Totaal jeugdzorg in natura;Heerde;1e halfjaar 2022;510.0;10.8;805.0
6344;JZ Totaal jeugdzorg in natura;Heerde;2e halfjaar 2022;480.0;10.2;755.0
6345;JZ Totaal jeugdzorg in natura;Heerde;2022;580.0;12.3;970.0
6346;JZ Totaal jeugdzorg in natura;Heerde;1e halfjaar 2023;475.0;10.0;670.0
6347;JZ Totaal jeugdzorg in natura;Heerde;2e halfjaar 2023;520.0;10.9;720.0
6348;JZ Totaal jeugdzorg in natura;Heerde;2023;575.0;12.1;855.0
6349;JZ Totaal jeugdzorg in natura;Heerde;1e half jaar 2024;515.0;11.0;710.0
6350;JZ Totaal jeugdzorg in natura;Heerenveen;1e halfjaar 2021;1125.0;8.8;1525.0
6351;JZ Totaal jeugdzorg in natura;Heerenveen;2e halfjaar 2021;1095.0;8.6;1425.0
6352;JZ Totaal jeugdzorg in natura;Heerenveen;2021;1300.0;10.2;1840.0
6353;JZ Totaal jeugdzorg in natura;Heerenveen;1e halfjaar 2022;1135.0;8.9;1490.0
6354;JZ Totaal jeugdzorg in natura;Heerenveen;2e halfjaar 2022;1135.0;8.9;1515.0
6355;JZ Totaal jeugdzorg in natura;Heerenveen;2022;1340.0;10.5;1880.0
6356;JZ Totaal jeugdzorg in natura;Heerenveen;1e halfjaar 2023;1165.0;9.1;1525.0
6357;JZ Totaal jeugdzorg in natura;Heerenveen;2e halfjaar 2023;1150.0;9.0;1510.0
6358;JZ Totaal jeugdzorg in natura;Heerenveen;2023;1390.0;10.8;1925.0
6359;JZ Totaal jeugdzorg in natura;Heerenveen;1e half jaar 2024;1190.0;9.5;1515.0
6360;JZ Totaal jeugdzorg in natura;Heerhugowaard;1e halfjaar 2021;1725.0;10.6;2520.0
6361;JZ Totaal jeugdzorg in natura;Heerhugowaard;2e halfjaar 2021;1710.0;10.6;2485.0
6362;JZ Totaal jeugdzorg in natura;Heerhugowaard;2021;2005.0;12.4;3085.0
6363;JZ Totaal jeugdzorg in natura;Heerhugowaard;1e halfjaar 2022;;;
6364;JZ Totaal jeugdzorg in natura;Heerhugowaard;2e halfjaar 2022;;;
6365;JZ Totaal jeugdzorg in natura;Heerhugowaard;2022;;;
6366;JZ Totaal jeugdzorg in natura;Heerhugowaard;1e halfjaar 2023;;;
6367;JZ Totaal jeugdzorg in natura;Heerhugowaard;2e halfjaar 2023;;;
6368;JZ Totaal jeugdzorg in natura;Heerhugowaard;2023;;;
6369;JZ Totaal jeugdzorg in natura;Heerhugowaard;1e half jaar 2024;;;
6370;JZ Totaal jeugdzorg in natura;Heerlen;1e halfjaar 2021;2535.0;14.0;4660.0
6371;JZ Totaal jeugdzorg in natura;Heerlen;2e halfjaar 2021;2730.0;15.1;5075.0
6372;JZ Totaal jeugdzorg in natura;Heerlen;2021;2945.0;16.3;5920.0
6373;JZ Totaal jeugdzorg in natura;Heerlen;1e halfjaar 2022;2155.0;11.9;3540.0
6374;JZ Totaal jeugdzorg in natura;Heerlen;2e halfjaar 2022;2200.0;12.2;3535.0
6375;JZ Totaal jeugdzorg in natura;Heerlen;2022;2510.0;13.9;4365.0
6376;JZ Totaal jeugdzorg in natura;Heerlen;1e halfjaar 2023;2140.0;11.8;3485.0
6377;JZ Totaal jeugdzorg in natura;Heerlen;2e halfjaar 2023;2105.0;11.6;3315.0
6378;JZ Totaal jeugdzorg in natura;Heerlen;2023;2470.0;13.6;4280.0
6379;JZ Totaal jeugdzorg in natura;Heerlen;1e half jaar 2024;1965.0;10.8;2990.0
6380;JZ Totaal jeugdzorg in natura;Heeze-Leende;1e halfjaar 2021;300.0;8.1;385.0
6381;JZ Totaal jeugdzorg in natura;Heeze-Leende;2e halfjaar 2021;280.0;7.6;355.0
6382;JZ Totaal jeugdzorg in natura;Heeze-Leende;2021;345.0;9.2;465.0
6383;JZ Totaal jeugdzorg in natura;Heeze-Leende;1e halfjaar 2022;280.0;7.5;350.0
6384;JZ Totaal jeugdzorg in natura;Heeze-Leende;2e halfjaar 2022;285.0;7.6;370.0
6385;JZ Totaal jeugdzorg in natura;Heeze-Leende;2022;345.0;9.2;465.0
6386;JZ Totaal jeugdzorg in natura;Heeze-Leende;1e halfjaar 2023;340.0;9.1;440.0
6387;JZ Totaal jeugdzorg in natura;Heeze-Leende;2e halfjaar 2023;360.0;9.6;465.0
6388;JZ Totaal jeugdzorg in natura;Heeze-Leende;2023;400.0;10.6;555.0
6389;JZ Totaal jeugdzorg in natura;Heeze-Leende;1e half jaar 2024;370.0;9.9;490.0
6390;JZ Totaal jeugdzorg in natura;Heiloo;1e halfjaar 2021;475.0;8.1;615.0
6391;JZ Totaal jeugdzorg in natura;Heiloo;2e halfjaar 2021;495.0;8.5;625.0
6392;JZ Totaal jeugdzorg in natura;Heiloo;2021;585.0;10.0;780.0
6393;JZ Totaal jeugdzorg in natura;Heiloo;1e halfjaar 2022;505.0;8.7;625.0
6394;JZ Totaal jeugdzorg in natura;Heiloo;2e halfjaar 2022;505.0;8.7;600.0
6395;JZ Totaal jeugdzorg in natura;Heiloo;2022;605.0;10.3;760.0
6396;JZ Totaal jeugdzorg in natura;Heiloo;1e halfjaar 2023;490.0;8.5;600.0
6397;JZ Totaal jeugdzorg in natura;Heiloo;2e halfjaar 2023;510.0;8.8;640.0
6398;JZ Totaal jeugdzorg in natura;Heiloo;2023;595.0;10.3;780.0
6399;JZ Totaal jeugdzorg in natura;Heiloo;1e half jaar 2024;490.0;8.7;615.0
6400;JZ Totaal jeugdzorg in natura;Den Helder;1e halfjaar 2021;1570.0;12.2;2330.0
6401;JZ Totaal jeugdzorg in natura;Den Helder;2e halfjaar 2021;1545.0;12.0;2280.0
6402;JZ Totaal jeugdzorg in natura;Den Helder;2021;1790.0;13.9;2820.0
6403;JZ Totaal jeugdzorg in natura;Den Helder;1e halfjaar 2022;1585.0;12.5;2340.0
6404;JZ Totaal jeugdzorg in natura;Den Helder;2e halfjaar 2022;1590.0;12.5;2305.0
6405;JZ Totaal jeugdzorg in natura;Den Helder;2022;1800.0;14.2;2790.0
6406;JZ Totaal jeugdzorg in natura;Den Helder;1e halfjaar 2023;1560.0;12.3;2250.0
6407;JZ Totaal jeugdzorg in natura;Den Helder;2e halfjaar 2023;1535.0;12.2;2230.0
6408;JZ Totaal jeugdzorg in natura;Den Helder;2023;1780.0;14.1;2730.0
6409;JZ Totaal jeugdzorg in natura;Den Helder;1e half jaar 2024;1510.0;12.2;2165.0
6410;JZ Totaal jeugdzorg in natura;Hellendoorn;1e halfjaar 2021;680.0;7.3;1005.0
6411;JZ Totaal jeugdzorg in natura;Hellendoorn;2e halfjaar 2021;720.0;7.8;1055.0
6412;JZ Totaal jeugdzorg in natura;Hellendoorn;2021;820.0;8.9;1275.0
6413;JZ Totaal jeugdzorg in natura;Hellendoorn;1e halfjaar 2022;690.0;7.5;995.0
6414;JZ Totaal jeugdzorg in natura;Hellendoorn;2e halfjaar 2022;690.0;7.5;965.0
6415;JZ Totaal jeugdzorg in natura;Hellendoorn;2022;830.0;9.0;1215.0
6416;JZ Totaal jeugdzorg in natura;Hellendoorn;1e halfjaar 2023;720.0;7.8;1005.0
6417;JZ Totaal jeugdzorg in natura;Hellendoorn;2e halfjaar 2023;720.0;7.8;1005.0
6418;JZ Totaal jeugdzorg in natura;Hellendoorn;2023;835.0;9.1;1260.0
6419;JZ Totaal jeugdzorg in natura;Hellendoorn;1e half jaar 2024;755.0;8.3;1035.0
6420;JZ Totaal jeugdzorg in natura;Hellevoetsluis;1e halfjaar 2021;685.0;7.1;1010.0
6421;JZ Totaal jeugdzorg in natura;Hellevoetsluis;2e halfjaar 2021;695.0;7.2;1000.0
6422;JZ Totaal jeugdzorg in natura;Hellevoetsluis;2021;820.0;8.5;1265.0
6423;JZ Totaal jeugdzorg in natura;Hellevoetsluis;1e halfjaar 2022;750.0;7.8;1025.0
6424;JZ Totaal jeugdzorg in natura;Hellevoetsluis;2e halfjaar 2022;725.0;7.5;975.0
6425;JZ Totaal jeugdzorg in natura;Hellevoetsluis;2022;860.0;8.9;1230.0
6426;JZ Totaal jeugdzorg in natura;Hellevoetsluis;1e halfjaar 2023;;;
6427;JZ Totaal jeugdzorg in natura;Hellevoetsluis;2e halfjaar 2023;;;
6428;JZ Totaal jeugdzorg in natura;Hellevoetsluis;2023;;;
6429;JZ Totaal jeugdzorg in natura;Hellevoetsluis;1e half jaar 2024;;;
6430;JZ Totaal jeugdzorg in natura;Helmond;1e halfjaar 2021;1955.0;8.1;2695.0
6431;JZ Totaal jeugdzorg in natura;Helmond;2e halfjaar 2021;1935.0;8.0;2660.0
6432;JZ Totaal jeugdzorg in natura;Helmond;2021;2295.0;9.5;3400.0
6433;JZ Totaal jeugdzorg in natura;Helmond;1e halfjaar 2022;1830.0;7.6;2500.0
6434;JZ Totaal jeugdzorg in natura;Helmond;2e halfjaar 2022;1920.0;8.0;2715.0
6435;JZ Totaal jeugdzorg in natura;Helmond;2022;2270.0;9.5;3345.0
6436;JZ Totaal jeugdzorg in natura;Helmond;1e halfjaar 2023;1995.0;8.3;2760.0
6437;JZ Totaal jeugdzorg in natura;Helmond;2e halfjaar 2023;2035.0;8.5;2785.0
6438;JZ Totaal jeugdzorg in natura;Helmond;2023;2445.0;10.2;3585.0
6439;JZ Totaal jeugdzorg in natura;Helmond;1e half jaar 2024;2055.0;8.7;2705.0
6440;JZ Totaal jeugdzorg in natura;Hendrik-Ido-Ambacht;1e halfjaar 2021;845.0;8.9;1285.0
6441;JZ Totaal jeugdzorg in natura;Hendrik-Ido-Ambacht;2e halfjaar 2021;845.0;8.9;1215.0
6442;JZ Totaal jeugdzorg in natura;Hendrik-Ido-Ambacht;2021;1025.0;10.8;1625.0
6443;JZ Totaal jeugdzorg in natura;Hendrik-Ido-Ambacht;1e halfjaar 2022;865.0;9.1;1220.0
6444;JZ Totaal jeugdzorg in natura;Hendrik-Ido-Ambacht;2e halfjaar 2022;860.0;9.0;1250.0
6445;JZ Totaal jeugdzorg in natura;Hendrik-Ido-Ambacht;2022;1060.0;11.0;1615.0
6446;JZ Totaal jeugdzorg in natura;Hendrik-Ido-Ambacht;1e halfjaar 2023;935.0;9.7;1360.0
6447;JZ Totaal jeugdzorg in natura;Hendrik-Ido-Ambacht;2e halfjaar 2023;895.0;9.3;1340.0
6448;JZ Totaal jeugdzorg in natura;Hendrik-Ido-Ambacht;2023;1100.0;11.3;1725.0
6449;JZ Totaal jeugdzorg in natura;Hendrik-Ido-Ambacht;1e half jaar 2024;860.0;8.8;1205.0
6450;JZ Totaal jeugdzorg in natura;Hengelo (O.);1e halfjaar 2021;1880.0;9.4;2950.0
6451;JZ Totaal jeugdzorg in natura;Hengelo (O.);2e halfjaar 2021;1865.0;9.4;2965.0
6452;JZ Totaal jeugdzorg in natura;Hengelo (O.);2021;2180.0;10.9;3700.0
6453;JZ Totaal jeugdzorg in natura;Hengelo (O.);1e halfjaar 2022;1930.0;9.7;3070.0
6454;JZ Totaal jeugdzorg in natura;Hengelo (O.);2e halfjaar 2022;1910.0;9.7;3040.0
6455;JZ Totaal jeugdzorg in natura;Hengelo (O.);2022;2235.0;11.3;3820.0
6456;JZ Totaal jeugdzorg in natura;Hengelo (O.);1e halfjaar 2023;1960.0;9.9;3090.0
6457;JZ Totaal jeugdzorg in natura;Hengelo (O.);2e halfjaar 2023;1905.0;9.6;2975.0
6458;JZ Totaal jeugdzorg in natura;Hengelo (O.);2023;2255.0;11.4;3820.0
6459;JZ Totaal jeugdzorg in natura;Hengelo (O.);1e half jaar 2024;1890.0;;2890.0
6460;JZ Totaal jeugdzorg in natura;'s-Hertogenbosch;1e halfjaar 2021;3025.0;8.1;4280.0
6461;JZ Totaal jeugdzorg in natura;'s-Hertogenbosch;2e halfjaar 2021;3010.0;8.1;4185.0
6462;JZ Totaal jeugdzorg in natura;'s-Hertogenbosch;2021;3590.0;9.6;5390.0
6463;JZ Totaal jeugdzorg in natura;'s-Hertogenbosch;1e halfjaar 2022;3060.0;8.2;4240.0
6464;JZ Totaal jeugdzorg in natura;'s-Hertogenbosch;2e halfjaar 2022;3235.0;8.6;4440.0
6465;JZ Totaal jeugdzorg in natura;'s-Hertogenbosch;2022;3765.0;10.1;5525.0
6466;JZ Totaal jeugdzorg in natura;'s-Hertogenbosch;1e halfjaar 2023;3405.0;9.0;4665.0
6467;JZ Totaal jeugdzorg in natura;'s-Hertogenbosch;2e halfjaar 2023;3385.0;9.0;4660.0
6468;JZ Totaal jeugdzorg in natura;'s-Hertogenbosch;2023;4035.0;10.7;5840.0
6469;JZ Totaal jeugdzorg in natura;'s-Hertogenbosch;1e half jaar 2024;3320.0;8.9;4485.0
6470;JZ Totaal jeugdzorg in natura;Heumen;1e halfjaar 2021;330.0;8.2;490.0
6471;JZ Totaal jeugdzorg in natura;Heumen;2e halfjaar 2021;340.0;8.5;490.0
6472;JZ Totaal jeugdzorg in natura;Heumen;2021;400.0;9.9;615.0
6473;JZ Totaal jeugdzorg in natura;Heumen;1e halfjaar 2022;335.0;7.9;470.0
6474;JZ Totaal jeugdzorg in natura;Heumen;2e halfjaar 2022;330.0;7.7;460.0
6475;JZ Totaal jeugdzorg in natura;Heumen;2022;400.0;9.3;585.0
6476;JZ Totaal jeugdzorg in natura;Heumen;1e halfjaar 2023;310.0;7.7;450.0
6477;JZ Totaal jeugdzorg in natura;Heumen;2e halfjaar 2023;300.0;7.5;445.0
6478;JZ Totaal jeugdzorg in natura;Heumen;2023;360.0;9.0;565.0
6479;JZ Totaal jeugdzorg in natura;Heumen;1e half jaar 2024;295.0;7.6;425.0
6480;JZ Totaal jeugdzorg in natura;Heusden;1e halfjaar 2021;1080.0;9.8;1380.0
6481;JZ Totaal jeugdzorg in natura;Heusden;2e halfjaar 2021;1030.0;9.4;1355.0
6482;JZ Totaal jeugdzorg in natura;Heusden;2021;1265.0;11.5;1810.0
6483;JZ Totaal jeugdzorg in natura;Heusden;1e halfjaar 2022;1015.0;9.2;1285.0
6484;JZ Totaal jeugdzorg in natura;Heusden;2e halfjaar 2022;955.0;8.7;1230.0
6485;JZ Totaal jeugdzorg in natura;Heusden;2022;1205.0;11.0;1660.0
6486;JZ Totaal jeugdzorg in natura;Heusden;1e halfjaar 2023;965.0;8.8;1240.0
6487;JZ Totaal jeugdzorg in natura;Heusden;2e halfjaar 2023;985.0;9.0;1265.0
6488;JZ Totaal jeugdzorg in natura;Heusden;2023;1205.0;11.0;1670.0
6489;JZ Totaal jeugdzorg in natura;Heusden;1e half jaar 2024;1005.0;9.2;1300.0
6490;JZ Totaal jeugdzorg in natura;Hillegom;1e halfjaar 2021;605.0;11.2;1070.0
6491;JZ Totaal jeugdzorg in natura;Hillegom;2e halfjaar 2021;585.0;10.9;880.0
6492;JZ Totaal jeugdzorg in natura;Hillegom;2021;690.0;12.9;1265.0
6493;JZ Totaal jeugdzorg in natura;Hillegom;1e halfjaar 2022;625.0;11.7;920.0
6494;JZ Totaal jeugdzorg in natura;Hillegom;2e halfjaar 2022;640.0;12.0;950.0
6495;JZ Totaal jeugdzorg in natura;Hillegom;2022;740.0;13.9;1140.0
6496;JZ Totaal jeugdzorg in natura;Hillegom;1e halfjaar 2023;590.0;11.1;910.0
6497;JZ Totaal jeugdzorg in natura;Hillegom;2e halfjaar 2023;640.0;12.0;980.0
6498;JZ Totaal jeugdzorg in natura;Hillegom;2023;735.0;13.9;1185.0
6499;JZ Totaal jeugdzorg in natura;Hillegom;1e half jaar 2024;610.0;11.4;910.0
6500;JZ Totaal jeugdzorg in natura;Hilvarenbeek;1e halfjaar 2021;265.0;7.0;325.0
6501;JZ Totaal jeugdzorg in natura;Hilvarenbeek;2e halfjaar 2021;250.0;6.7;305.0
6502;JZ Totaal jeugdzorg in natura;Hilvarenbeek;2021;320.0;8.5;430.0
6503;JZ Totaal jeugdzorg in natura;Hilvarenbeek;1e halfjaar 2022;240.0;6.3;285.0
6504;JZ Totaal jeugdzorg in natura;Hilvarenbeek;2e halfjaar 2022;230.0;6.0;280.0
6505;JZ Totaal jeugdzorg in natura;Hilvarenbeek;2022;290.0;7.6;370.0
