ID;Geslacht;Leeftijd;Nationaliteit;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
1695;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2013;3107.0;2449.0;658.0;320.0;895.0;-575.0
1696;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2014;3371.0;2669.0;702.0;285.0;901.0;-616.0
1697;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2015;3710.0;3287.0;423.0;248.0;1337.0;-1089.0
1698;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2016;3846.0;2979.0;867.0;206.0;1003.0;-797.0
1699;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2017;4220.0;3132.0;1088.0;243.0;1001.0;-758.0
1700;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2018;4439.0;2984.0;1455.0;193.0;660.0;-467.0
1701;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2019;4430.0;3119.0;1311.0;194.0;737.0;-543.0
1702;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2020;3640.0;3197.0;443.0;160.0;806.0;-646.0
1703;Totaal mannen en vrouwen;Totaal;Totaal;Delft;2021;4351.0;2574.0;1777.0;137.0;560.0;-423.0
1704;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2010;389.0;66.0;323.0;24.0;37.0;-13.0
1705;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2011;282.0;169.0;113.0;29.0;119.0;-90.0
1706;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2012;331.0;213.0;118.0;56.0;176.0;-120.0
1707;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2013;324.0;196.0;128.0;56.0;136.0;-80.0
1708;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2014;560.0;133.0;427.0;52.0;94.0;-42.0
1709;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2015;509.0;173.0;336.0;31.0;92.0;-61.0
1710;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2016;366.0;118.0;248.0;48.0;90.0;-42.0
1711;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2017;183.0;140.0;43.0;35.0;100.0;-65.0
1712;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2018;301.0;122.0;179.0;47.0;73.0;-26.0
1713;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2019;314.0;135.0;179.0;40.0;79.0;-39.0
1714;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2020;269.0;111.0;158.0;26.0;36.0;-10.0
1715;Totaal mannen en vrouwen;Totaal;Totaal;Delfzijl;2021;;;;;;
1716;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2010;101.0;71.0;30.0;14.0;23.0;-9.0
1717;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2011;104.0;80.0;24.0;7.0;14.0;-7.0
1718;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2012;108.0;91.0;17.0;14.0;20.0;-6.0
1719;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2013;111.0;83.0;28.0;12.0;20.0;-8.0
1720;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2014;165.0;131.0;34.0;13.0;28.0;-15.0
1721;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2015;175.0;131.0;44.0;13.0;26.0;-13.0
1722;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2016;182.0;107.0;75.0;11.0;34.0;-23.0
1723;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2017;158.0;117.0;41.0;5.0;35.0;-30.0
1724;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2018;161.0;146.0;15.0;10.0;32.0;-22.0
1725;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2019;167.0;126.0;41.0;8.0;30.0;-22.0
1726;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2020;159.0;108.0;51.0;8.0;13.0;-5.0
1727;Totaal mannen en vrouwen;Totaal;Totaal;Deurne;2021;163.0;90.0;73.0;8.0;6.0;2.0
1728;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2010;1182.0;816.0;366.0;270.0;686.0;-416.0
1729;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2011;1129.0;862.0;267.0;365.0;726.0;-361.0
1730;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2012;1061.0;777.0;284.0;321.0;502.0;-181.0
1731;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2013;1143.0;981.0;162.0;292.0;653.0;-361.0
1732;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2014;1303.0;816.0;487.0;256.0;454.0;-198.0
1733;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2015;1264.0;738.0;526.0;268.0;369.0;-101.0
1734;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2016;1208.0;986.0;222.0;225.0;657.0;-432.0
1735;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2017;969.0;697.0;272.0;226.0;401.0;-175.0
1736;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2018;1094.0;613.0;481.0;168.0;278.0;-110.0
1737;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2019;1200.0;775.0;425.0;154.0;283.0;-129.0
1738;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2020;824.0;505.0;319.0;134.0;157.0;-23.0
1739;Totaal mannen en vrouwen;Totaal;Totaal;Deventer;2021;842.0;619.0;223.0;120.0;227.0;-107.0
1740;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2010;560.0;399.0;161.0;103.0;193.0;-90.0
1741;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2011;456.0;524.0;-68.0;97.0;258.0;-161.0
1742;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2012;574.0;455.0;119.0;79.0;147.0;-68.0
1743;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2013;647.0;576.0;71.0;69.0;212.0;-143.0
1744;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2014;684.0;616.0;68.0;51.0;88.0;-37.0
1745;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2015;678.0;696.0;-18.0;37.0;198.0;-161.0
1746;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2016;802.0;677.0;125.0;52.0;172.0;-120.0
1747;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2017;896.0;526.0;370.0;40.0;91.0;-51.0
1748;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2018;1028.0;670.0;358.0;58.0;126.0;-68.0
1749;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2019;1466.0;665.0;801.0;53.0;137.0;-84.0
1750;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2020;1159.0;908.0;251.0;31.0;121.0;-90.0
1751;Totaal mannen en vrouwen;Totaal;Totaal;Diemen;2021;1515.0;785.0;730.0;22.0;150.0;-128.0
1752;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2010;86.0;61.0;25.0;10.0;10.0;0.0
1753;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2011;161.0;106.0;55.0;13.0;20.0;-7.0
1754;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2012;91.0;54.0;37.0;25.0;13.0;12.0
1755;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2013;66.0;73.0;-7.0;9.0;13.0;-4.0
1756;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2014;96.0;73.0;23.0;10.0;13.0;-3.0
1757;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2015;307.0;79.0;228.0;18.0;21.0;-3.0
1758;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2016;237.0;56.0;181.0;9.0;12.0;-3.0
1759;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2017;68.0;93.0;-25.0;6.0;16.0;-10.0
1760;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2018;87.0;63.0;24.0;5.0;10.0;-5.0
1761;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2019;92.0;61.0;31.0;5.0;13.0;-8.0
1762;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2020;93.0;53.0;40.0;9.0;13.0;-4.0
1763;Totaal mannen en vrouwen;Totaal;Totaal;Dinkelland;2021;81.0;59.0;22.0;1.0;8.0;-7.0
1764;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2010;21.0;13.0;8.0;6.0;3.0;3.0
1765;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2011;27.0;27.0;0.0;4.0;10.0;-6.0
1766;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2012;22.0;12.0;10.0;7.0;6.0;1.0
1767;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2013;;;;;;
1768;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2014;;;;;;
1769;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2015;;;;;;
1770;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2016;;;;;;
1771;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2017;;;;;;
1772;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2018;;;;;;
1773;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2019;;;;;;
1774;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2020;;;;;;
1775;Totaal mannen en vrouwen;Totaal;Totaal;Dirksland;2021;;;;;;
1776;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2010;45.0;47.0;-2.0;21.0;33.0;-12.0
1777;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2011;48.0;43.0;5.0;27.0;34.0;-7.0
1778;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2012;42.0;36.0;6.0;29.0;30.0;-1.0
1779;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2013;45.0;40.0;5.0;18.0;26.0;-8.0
1780;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2014;38.0;62.0;-24.0;21.0;23.0;-2.0
1781;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2015;29.0;66.0;-37.0;14.0;19.0;-5.0
1782;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2016;54.0;35.0;19.0;13.0;13.0;0.0
1783;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2017;47.0;40.0;7.0;12.0;10.0;2.0
1784;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2018;46.0;31.0;15.0;5.0;8.0;-3.0
1785;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2019;58.0;38.0;20.0;7.0;16.0;-9.0
1786;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2020;64.0;14.0;50.0;11.0;7.0;4.0
1787;Totaal mannen en vrouwen;Totaal;Totaal;Doesburg;2021;54.0;26.0;28.0;3.0;4.0;-1.0
1788;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2010;192.0;225.0;-33.0;94.0;147.0;-53.0
1789;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2011;201.0;187.0;14.0;106.0;127.0;-21.0
1790;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2012;198.0;231.0;-33.0;114.0;172.0;-58.0
1791;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2013;136.0;210.0;-74.0;78.0;107.0;-29.0
1792;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2014;187.0;202.0;-15.0;83.0;110.0;-27.0
1793;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2015;417.0;180.0;237.0;91.0;103.0;-12.0
1794;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2016;2753.0;243.0;2510.0;68.0;109.0;-41.0
1795;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2017;225.0;201.0;24.0;69.0;88.0;-19.0
1796;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2018;209.0;144.0;65.0;75.0;68.0;7.0
1797;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2019;268.0;168.0;100.0;76.0;94.0;-18.0
1798;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2020;241.0;140.0;101.0;69.0;77.0;-8.0
1799;Totaal mannen en vrouwen;Totaal;Totaal;Doetinchem;2021;211.0;176.0;35.0;53.0;67.0;-14.0
1800;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2010;55.0;80.0;-25.0;20.0;44.0;-24.0
1801;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2011;84.0;69.0;15.0;25.0;29.0;-4.0
1802;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2012;91.0;63.0;28.0;21.0;19.0;2.0
1803;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2013;122.0;106.0;16.0;8.0;18.0;-10.0
1804;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2014;89.0;72.0;17.0;12.0;16.0;-4.0
1805;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2015;101.0;112.0;-11.0;12.0;18.0;-6.0
1806;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2016;131.0;88.0;43.0;15.0;10.0;5.0
1807;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2017;103.0;102.0;1.0;12.0;28.0;-16.0
1808;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2018;137.0;74.0;63.0;16.0;18.0;-2.0
1809;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2019;140.0;110.0;30.0;11.0;35.0;-24.0
1810;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2020;133.0;88.0;45.0;10.0;15.0;-5.0
1811;Totaal mannen en vrouwen;Totaal;Totaal;Dongen;2021;131.0;94.0;37.0;9.0;22.0;-13.0
1812;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2010;52.0;106.0;-54.0;7.0;77.0;-70.0
1813;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2011;56.0;63.0;-7.0;7.0;8.0;-1.0
1814;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2012;45.0;47.0;-2.0;9.0;13.0;-4.0
1815;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2013;54.0;47.0;7.0;17.0;13.0;4.0
1816;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2014;55.0;54.0;1.0;6.0;11.0;-5.0
1817;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2015;80.0;37.0;43.0;8.0;7.0;1.0
1818;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2016;79.0;89.0;-10.0;8.0;19.0;-11.0
1819;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2017;49.0;68.0;-19.0;5.0;11.0;-6.0
1820;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2018;89.0;55.0;34.0;4.0;15.0;-11.0
1821;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2019;;;;;;
1822;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2020;;;;;;
1823;Totaal mannen en vrouwen;Totaal;Totaal;Dongeradeel;2021;;;;;;
1824;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2010;988.0;615.0;373.0;467.0;445.0;22.0
1825;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2011;1157.0;821.0;336.0;374.0;444.0;-70.0
1826;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2012;1143.0;1297.0;-154.0;435.0;806.0;-371.0
1827;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2013;1106.0;898.0;208.0;485.0;500.0;-15.0
1828;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2014;1019.0;1123.0;-104.0;402.0;644.0;-242.0
1829;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2015;941.0;863.0;78.0;415.0;504.0;-89.0
1830;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2016;877.0;733.0;144.0;419.0;491.0;-72.0
1831;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2017;968.0;927.0;41.0;356.0;559.0;-203.0
1832;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2018;1145.0;911.0;234.0;417.0;681.0;-264.0
1833;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2019;1225.0;798.0;427.0;381.0;509.0;-128.0
1834;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2020;1070.0;604.0;466.0;333.0;415.0;-82.0
1835;Totaal mannen en vrouwen;Totaal;Totaal;Dordrecht;2021;1069.0;730.0;339.0;270.0;336.0;-66.0
1836;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2010;114.0;52.0;62.0;13.0;24.0;-11.0
1837;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2011;67.0;61.0;6.0;8.0;26.0;-18.0
1838;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2012;107.0;75.0;32.0;9.0;30.0;-21.0
1839;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2013;101.0;72.0;29.0;9.0;17.0;-8.0
1840;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2014;169.0;114.0;55.0;13.0;25.0;-12.0
1841;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2015;132.0;85.0;47.0;2.0;15.0;-13.0
1842;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2016;105.0;100.0;5.0;9.0;28.0;-19.0
1843;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2017;119.0;104.0;15.0;11.0;18.0;-7.0
1844;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2018;128.0;92.0;36.0;8.0;30.0;-22.0
1845;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2019;128.0;93.0;35.0;9.0;27.0;-18.0
1846;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2020;156.0;100.0;56.0;6.0;25.0;-19.0
1847;Totaal mannen en vrouwen;Totaal;Totaal;Drechterland;2021;120.0;93.0;27.0;6.0;17.0;-11.0
1848;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2010;80.0;78.0;2.0;8.0;16.0;-8.0
1849;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2011;111.0;79.0;32.0;7.0;20.0;-13.0
1850;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2012;121.0;86.0;35.0;9.0;24.0;-15.0
1851;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2013;85.0;107.0;-22.0;21.0;26.0;-5.0
1852;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2014;135.0;99.0;36.0;8.0;21.0;-13.0
1853;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2015;178.0;88.0;90.0;15.0;20.0;-5.0
1854;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2016;159.0;101.0;58.0;8.0;14.0;-6.0
1855;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2017;243.0;167.0;76.0;4.0;24.0;-20.0
1856;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2018;292.0;192.0;100.0;7.0;16.0;-9.0
1857;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2019;345.0;262.0;83.0;9.0;50.0;-41.0
1858;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2020;344.0;261.0;83.0;5.0;43.0;-38.0
1859;Totaal mannen en vrouwen;Totaal;Totaal;Drimmelen;2021;375.0;343.0;32.0;2.0;19.0;-17.0
1860;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2010;875.0;414.0;461.0;54.0;145.0;-91.0
1861;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2011;705.0;285.0;420.0;59.0;136.0;-77.0
1862;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2012;659.0;253.0;406.0;61.0;135.0;-74.0
1863;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2013;989.0;824.0;165.0;77.0;624.0;-547.0
1864;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2014;1126.0;362.0;764.0;67.0;192.0;-125.0
1865;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2015;1256.0;344.0;912.0;43.0;169.0;-126.0
1866;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2016;925.0;273.0;652.0;43.0;56.0;-13.0
1867;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2017;398.0;344.0;54.0;40.0;182.0;-142.0
1868;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2018;507.0;264.0;243.0;26.0;101.0;-75.0
1869;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2019;773.0;274.0;499.0;29.0;77.0;-48.0
1870;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2020;428.0;219.0;209.0;27.0;79.0;-52.0
1871;Totaal mannen en vrouwen;Totaal;Totaal;Dronten;2021;638.0;445.0;193.0;34.0;151.0;-117.0
1872;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2010;41.0;34.0;7.0;13.0;13.0;0.0
1873;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2011;65.0;28.0;37.0;14.0;8.0;6.0
1874;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2012;70.0;56.0;14.0;11.0;18.0;-7.0
1875;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2013;45.0;50.0;-5.0;7.0;21.0;-14.0
1876;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2014;73.0;47.0;26.0;4.0;7.0;-3.0
1877;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2015;63.0;64.0;-1.0;4.0;16.0;-12.0
1878;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2016;77.0;46.0;31.0;9.0;20.0;-11.0
1879;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2017;48.0;50.0;-2.0;9.0;23.0;-14.0
1880;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2018;73.0;41.0;32.0;14.0;16.0;-2.0
1881;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2019;86.0;53.0;33.0;9.0;19.0;-10.0
1882;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2020;94.0;67.0;27.0;12.0;34.0;-22.0
1883;Totaal mannen en vrouwen;Totaal;Totaal;Druten;2021;78.0;53.0;25.0;3.0;16.0;-13.0
1884;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2010;89.0;50.0;39.0;19.0;19.0;0.0
1885;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2011;53.0;79.0;-26.0;23.0;28.0;-5.0
1886;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2012;85.0;63.0;22.0;20.0;31.0;-11.0
1887;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2013;57.0;75.0;-18.0;18.0;30.0;-12.0
1888;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2014;62.0;60.0;2.0;20.0;18.0;2.0
1889;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2015;64.0;49.0;15.0;15.0;27.0;-12.0
1890;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2016;84.0;68.0;16.0;19.0;30.0;-11.0
1891;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2017;85.0;77.0;8.0;17.0;28.0;-11.0
1892;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2018;84.0;65.0;19.0;14.0;33.0;-19.0
1893;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2019;64.0;74.0;-10.0;8.0;18.0;-10.0
1894;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2020;98.0;49.0;49.0;11.0;18.0;-7.0
1895;Totaal mannen en vrouwen;Totaal;Totaal;Duiven;2021;60.0;60.0;0.0;6.0;9.0;-3.0
1896;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2010;252.0;246.0;6.0;44.0;147.0;-103.0
1897;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2011;266.0;218.0;48.0;32.0;97.0;-65.0
1898;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2012;305.0;179.0;126.0;43.0;78.0;-35.0
1899;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2013;324.0;192.0;132.0;24.0;64.0;-40.0
1900;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2014;517.0;184.0;333.0;26.0;45.0;-19.0
1901;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2015;520.0;171.0;349.0;27.0;42.0;-15.0
1902;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2016;371.0;171.0;200.0;31.0;51.0;-20.0
1903;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2017;324.0;190.0;134.0;20.0;53.0;-33.0
1904;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2018;309.0;232.0;77.0;16.0;95.0;-79.0
1905;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2019;368.0;199.0;169.0;26.0;61.0;-35.0
1906;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2020;224.0;144.0;80.0;23.0;26.0;-3.0
1907;Totaal mannen en vrouwen;Totaal;Totaal;Echt-Susteren;2021;205.0;201.0;4.0;18.0;62.0;-44.0
1908;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2010;64.0;59.0;5.0;18.0;29.0;-11.0
1909;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2011;65.0;50.0;15.0;13.0;16.0;-3.0
1910;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2012;69.0;79.0;-10.0;15.0;28.0;-13.0
1911;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2013;73.0;85.0;-12.0;12.0;23.0;-11.0
1912;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2014;57.0;61.0;-4.0;13.0;19.0;-6.0
1913;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2015;61.0;79.0;-18.0;2.0;23.0;-21.0
1914;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2016;144.0;73.0;71.0;39.0;38.0;1.0
1915;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2017;131.0;144.0;-13.0;11.0;61.0;-50.0
1916;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2018;142.0;121.0;21.0;6.0;32.0;-26.0
1917;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2019;126.0;82.0;44.0;7.0;38.0;-31.0
1918;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2020;126.0;112.0;14.0;4.0;22.0;-18.0
1919;Totaal mannen en vrouwen;Totaal;Totaal;Edam-Volendam;2021;109.0;114.0;-5.0;4.0;18.0;-14.0
1920;Totaal mannen en vrouwen;Totaal;Totaal;Ede;2010;453.0;398.0;55.0;171.0;232.0;-61.0
1921;Totaal mannen en vrouwen;Totaal;Totaal;Ede;2011;537.0;462.0;75.0;161.0;248.0;-87.0
1922;Totaal mannen en vrouwen;Totaal;Totaal;Ede;2012;746.0;390.0;356.0;157.0;196.0;-39.0
1923;Totaal mannen en vrouwen;Totaal;Totaal;Ede;2013;716.0;530.0;186.0;199.0;215.0;-16.0
