ID;Persoonskenmerken;BedrijfstakkenSBI93;Perioden;Totaal_1;Werknemers_2;Zelfstandigen_3;Totaal_4;Werknemers_5;Zelfstandigen_6;Totaal_7;Werknemers_8;Zelfstandigen_9;Totaal_10;PerArbeidsjaar_11;PerGewerktUur_12
529;8;Totaal economische activiteiten;2005;4141;3534;608;3069.8;2675.1;394.8;5477;4499;978;109.4;40.9;24.3
530;8;1;2001;142;53;89;116.6;38.9;77.8;285;66;220;1.2;30.9;18.2
531;8;1;2002;146;54;92;118.5;40.9;77.5;290;70;221;1.3;33.0;19.4
532;8;1;2003;148;54;94;119.4;41.1;78.3;286;70;216;1.4;34.4;20.1
533;8;1;2004;146;56;90;117.8;42.3;75.4;286;72;214;1.5;34.9;20.5
534;8;1;2005;146;56;90;118.1;43.1;75.0;286;73;213;1.5;35.0;20.6
535;8;2;2001;4;4;0;4.0;3.8;0.1;7;7;0;0.2;56.5;31.8
536;8;2;2002;4;4;0;4.1;4.0;0.1;7;7;0;0.3;63.9;35.8
537;8;2;2003;4;4;0;4.0;3.9;0.0;7;7;0;0.3;66.0;38.3
538;8;2;2004;4;4;0;3.9;3.9;0.0;7;7;0;0.3;68.1;39.6
539;8;2;2005;4;4;0;3.4;3.3;0.0;6;6;0;0.2;70.3;40.9
540;8;3;2001;464;437;28;417.9;396.7;21.2;722;668;55;15.7;39.6;23.6
541;8;3;2002;456;429;27;409.8;389.4;20.4;705;654;51;16.2;41.6;24.8
542;8;3;2003;447;419;28;400.6;379.1;21.5;692;639;52;16.4;43.3;25.7
543;8;3;2004;442;413;29;394.3;372.2;22.2;681;627;54;16.7;44.8;26.6
544;8;3;2005;444;415;29;394.8;372.4;22.4;681;627;55;16.8;45.0;26.8
545;8;4;2001;18;18;0;17.2;17.2;0.0;29;29;0;0.8;48.9;28.9
546;8;4;2002;18;18;0;16.9;16.9;0.0;29;29;0;0.9;51.3;30.3
547;8;4;2003;17;17;0;15.9;15.9;0.0;27;27;0;0.9;53.7;31.6
548;8;4;2004;16;16;0;15.0;15.0;0.0;25;25;0;0.8;53.9;31.9
549;8;4;2005;16;16;0;15.1;15.1;0.0;25;25;0;0.8;54.2;32.5
550;8;5;2001;254;211;43;239.1;203.4;35.7;419;330;88;7.5;37.0;22.8
551;8;5;2002;257;212;45;239.3;203.0;36.2;419;329;90;7.9;39.0;24.1
552;8;5;2003;251;204;46;233.7;195.4;38.2;408;315;93;8.0;40.7;25.2
553;8;5;2004;252;202;50;234.0;193.0;41.0;408;309;99;8.2;42.4;26.5
554;8;5;2005;258;205;53;239.3;195.7;43.5;419;314;105;8.4;42.8;26.7
555;8;6;2001;727;615;112;557.4;471.4;86.0;1026;801;225;15.8;33.4;19.7
556;8;6;2002;729;621;108;552.7;470.0;82.8;1013;800;213;16.4;34.9;20.5
557;8;6;2003;734;627;107;549.6;466.7;82.8;1003;795;207;16.9;36.3;21.3
558;8;6;2004;747;637;110;561.4;476.9;84.5;1030;819;212;17.6;36.9;21.5
559;8;6;2005;759;648;111;570.6;484.8;85.8;1046;831;215;17.9;36.9;21.6
560;8;7;2001;159;128;31;100.6;75.7;24.8;198;126;73;2.1;28.2;17.0
561;8;7;2002;159;128;31;99.6;74.4;25.1;196;122;74;2.2;29.1;17.7
562;8;7;2003;156;127;29;96.0;72.7;23.2;188;121;67;2.2;29.8;17.9
563;8;7;2004;161;131;30;99.3;74.6;24.7;198;126;72;2.3;30.2;17.9
564;8;7;2005;169;137;32;103.1;77.5;25.6;205;131;74;2.4;30.5;18.1
565;8;8;2001;236;219;17;191.7;179.8;11.9;356;322;35;6.7;37.3;20.8
566;8;8;2002;233;215;18;188.6;176.5;12.1;346;314;32;6.9;39.4;22.2
567;8;8;2003;231;213;18;185.4;173.0;12.4;343;311;32;7.1;41.1;22.8
568;8;8;2004;231;212;19;185.0;171.8;13.3;345;312;34;7.3;42.4;23.4
569;8;8;2005;235;215;19;186.8;173.0;13.8;349;314;35;7.4;42.6;23.5
570;8;9;2001;160;152;7;136.5;131.6;4.9;232;219;12;6.4;48.3;29.0
571;8;9;2002;157;149;8;133.4;128.0;5.4;226;213;13;6.8;53.1;31.9
572;8;9;2003;152;145;7;128.1;123.7;4.4;217;207;10;6.9;55.7;33.3
573;8;9;2004;148;140;7;123.9;119.5;4.3;209;199;10;6.9;58.0;34.8
574;8;9;2005;147;140;7;122.8;118.6;4.2;207;197;10;6.9;58.3;35.0
575;8;K Verhuur van en handel in onroerend ..;2001;637;574;63;453.3;413.6;39.7;825;730;95;14.9;36.0;20.4
576;8;K Verhuur van en handel in onroerend ..;2002;629;564;65;444.9;404.1;40.7;810;715;95;15.3;37.9;21.4
577;8;K Verhuur van en handel in onroerend ..;2003;612;546;66;430.6;389.1;41.5;790;693;97;15.4;39.7;22.3
578;8;K Verhuur van en handel in onroerend ..;2004;614;546;68;432.2;389.7;42.6;791;691;99;15.9;40.7;23.0
579;8;K Verhuur van en handel in onroerend ..;2005;655;583;71;454.8;409.9;44.9;832;727;105;16.6;40.6;22.9
580;8;75 Openbaar bestuur, overheidsdienste..;2001;259;259;0;228.9;228.9;0.0;363;363;0;9.4;40.8;25.7
581;8;75 Openbaar bestuur, overheidsdienste..;2002;266;266;0;233.6;233.6;0.0;373;373;0;9.9;42.5;26.6
582;8;75 Openbaar bestuur, overheidsdienste..;2003;270;270;0;236.2;236.2;0.0;381;381;0;10.4;43.9;27.2
583;8;75 Openbaar bestuur, overheidsdienste..;2004;265;265;0;231.1;231.1;0.0;366;366;0;10.4;45.2;28.5
584;8;75 Openbaar bestuur, overheidsdienste..;2005;260;260;0;225.8;225.8;0.0;362;362;0;10.5;46.5;29.0
585;8;8010a Gesubsidieerd onderwijs;2001;78;78;0;54.2;54.2;0.0;87;87;0;2.0;37.1;23.2
586;8;8010a Gesubsidieerd onderwijs;2002;85;85;0;58.9;58.9;0.0;95;95;0;2.3;38.7;23.9
587;8;8010a Gesubsidieerd onderwijs;2003;85;85;0;58.8;58.8;0.0;96;96;0;2.3;40.0;24.4
588;8;8010a Gesubsidieerd onderwijs;2004;83;83;0;57.7;57.7;0.0;93;93;0;2.4;42.0;26.1
589;8;8010a Gesubsidieerd onderwijs;2005;81;81;0;56.5;56.5;0.0;91;91;0;2.5;43.8;27.2
590;8;85 Gezondheids- en welzijnszorg;2001;544;535;9;356.2;351.4;4.9;566;554;12;10.8;30.7;19.5
591;8;85 Gezondheids- en welzijnszorg;2002;576;567;9;376.7;371.7;5.0;599;587;12;11.9;32.1;20.3
592;8;85 Gezondheids- en welzijnszorg;2003;598;589;9;389.0;383.3;5.7;620;608;13;12.8;33.4;21.1
593;8;85 Gezondheids- en welzijnszorg;2004;609;599;11;390.9;384.3;6.6;626;611;15;13.2;34.4;21.6
594;8;85 Gezondheids- en welzijnszorg;2005;630;618;12;402.5;395.3;7.3;641;625;16;13.7;34.6;21.9
595;8;8040f Milieu, cultuur en overige dien..;2001;311;143;168;167.6;101.6;66.0;311;174;136;3.4;33.0;19.2
596;8;8040f Milieu, cultuur en overige dien..;2002;309;147;162;165.7;102.1;63.6;303;174;130;3.5;34.7;20.4
597;8;8040f Milieu, cultuur en overige dien..;2003;321;151;171;171.8;103.7;68.1;317;175;142;3.8;36.3;21.5
598;8;8040f Milieu, cultuur en overige dien..;2004;323;151;173;172.3;103.3;68.9;317;173;144;3.8;37.2;22.2
599;8;8040f Milieu, cultuur en overige dien..;2005;337;154;183;176.3;104.1;72.2;326;176;150;3.8;36.8;21.8
600;9;Totaal economische activiteiten;2001;1982;1719;263;1604.7;1441.7;163.0;2796;2395;401;77.7;53.9;32.4
601;9;Totaal economische activiteiten;2002;2041;1774;268;1641.4;1476.5;164.9;2851;2455;397;83.4;56.5;34.0
602;9;Totaal economische activiteiten;2003;2098;1827;270;1682.6;1511.3;171.2;2929;2523;406;88.1;58.3;34.9
603;9;Totaal economische activiteiten;2004;2147;1862;285;1713.3;1532.3;181.0;2978;2548;429;92.4;60.3;36.3
604;9;Totaal economische activiteiten;2005;2220;1920;300;1764.6;1573.7;190.9;3071;2619;452;96.7;61.4;36.9
605;9;1;2001;19;6;13;14.8;5.0;9.8;36;8;27;0.2;43.2;25.5
606;9;1;2002;20;7;13;15.5;5.4;10.0;37;9;28;0.3;46.1;27.1
607;9;1;2003;21;7;14;15.7;5.4;10.3;37;9;28;0.3;49.3;28.8
608;9;1;2004;22;8;14;16.1;5.8;10.2;39;10;29;0.3;48.6;28.6
609;9;1;2005;23;8;14;16.8;6.2;10.6;40;10;30;0.3;50.6;29.9
610;9;2;2001;3;3;0;2.8;2.8;0.0;5;5;0;0.3;101.0;56.8
611;9;2;2002;3;3;0;3.0;3.0;0.0;5;5;0;0.3;98.8;55.3
612;9;2;2003;3;3;0;3.0;3.0;0.0;5;5;0;0.3;100.3;58.2
613;9;2;2004;3;3;0;3.0;3.0;0.0;5;5;0;0.3;106.7;62.0
614;9;2;2005;3;3;0;2.5;2.5;0.0;4;4;0;0.3;104.0;60.6
615;9;3;2001;157;148;8;144.4;139.0;5.4;247;234;13;8.3;59.8;35.6
616;9;3;2002;158;150;8;145.7;140.7;5.0;248;236;12;8.9;63.1;37.6
617;9;3;2003;160;151;8;146.5;141.1;5.5;251;238;13;9.2;65.2;38.6
618;9;3;2004;162;153;9;148.2;142.4;5.9;253;240;14;9.6;67.5;40.1
619;9;3;2005;166;156;9;151.6;145.4;6.1;259;245;14;9.9;68.3;40.5
620;9;4;2001;8;8;0;7.8;7.8;0.0;13;13;0;0.5;68.8;40.7
621;9;4;2002;9;9;0;8.5;8.5;0.0;14;14;0;0.6;73.0;43.1
622;9;4;2003;9;9;0;9.1;9.1;0.0;15;15;0;0.7;74.0;43.4
623;9;4;2004;10;10;0;9.5;9.5;0.0;16;16;0;0.8;79.7;47.2
624;9;4;2005;10;10;0;9.7;9.7;0.0;16;16;0;0.8;78.6;47.0
625;9;5;2001;37;31;5;34.0;30.3;3.7;58;49;9;1.7;56.0;34.4
626;9;5;2002;38;33;6;35.3;31.6;3.8;60;51;9;1.9;58.7;36.2
627;9;5;2003;39;33;6;35.8;31.8;4.0;61;51;9;1.9;60.4;37.4
628;9;5;2004;39;33;6;36.3;31.6;4.7;62;51;11;2.0;62.0;38.7
629;9;5;2005;41;34;7;38.0;32.9;5.1;65;53;12;2.1;63.8;39.6
630;9;6;2001;153;126;27;125.8;107.2;18.6;232;184;48;5.8;53.7;31.3
631;9;6;2002;154;127;27;125.3;106.6;18.7;230;183;48;6.0;56.2;32.8
632;9;6;2003;163;135;28;132.2;112.9;19.3;242;194;48;6.5;57.6;33.5
633;9;6;2004;170;142;28;137.7;117.8;19.8;253;204;49;7.0;59.2;34.2
634;9;6;2005;178;148;30;143.7;122.6;21.1;264;212;52;7.4;60.1;34.7
635;9;7;2001;24;17;7;15.5;10.8;4.7;32;18;14;0.4;35.2;21.3
636;9;7;2002;26;19;7;16.5;11.6;4.9;33;19;14;0.4;35.9;21.9
637;9;7;2003;28;21;7;17.3;12.1;5.2;35;20;15;0.4;36.0;21.7
638;9;7;2004;29;22;7;17.9;12.4;5.4;37;21;16;0.5;38.0;22.6
639;9;7;2005;30;23;7;18.4;13.0;5.5;38;22;16;0.5;39.0;23.2
640;9;8;2001;80;68;12;63.6;59.0;4.5;115;101;14;3.4;57.8;33.7
641;9;8;2002;80;68;12;63.7;58.8;4.9;114;101;13;3.6;61.3;35.7
642;9;8;2003;80;68;12;63.1;57.8;5.3;113;100;13;3.6;62.5;36.0
643;9;8;2004;82;70;12;64.3;58.7;5.5;117;103;14;3.8;64.8;37.0
644;9;8;2005;84;72;12;65.8;60.2;5.6;119;105;14;4.0;66.4;38.1
645;9;9;2001;94;91;4;86.6;84.5;2.1;146;141;5;6.3;74.2;44.6
646;9;9;2002;99;95;4;90.1;87.7;2.4;152;146;6;7.0;79.9;48.1
647;9;9;2003;101;97;4;91.3;89.1;2.2;154;149;5;7.4;82.7;49.5
648;9;9;2004;102;98;4;91.8;89.8;2.0;154;149;5;7.8;87.3;52.5
649;9;9;2005;106;102;4;96.0;93.9;2.1;160;156;5;8.4;89.2;53.8
650;9;K Verhuur van en handel in onroerend ..;2001;454;372;81;373.1;321.5;51.6;687;564;123;18.0;56.1;32.0
651;9;K Verhuur van en handel in onroerend ..;2002;462;377;85;373.2;320.2;52.9;685;562;123;18.7;58.4;33.3
652;9;K Verhuur van en handel in onroerend ..;2003;464;377;87;373.7;319.3;54.4;687;561;126;19.5;61.1;34.8
653;9;K Verhuur van en handel in onroerend ..;2004;475;382;93;381.0;322.9;58.1;702;567;134;20.2;62.6;35.6
654;9;K Verhuur van en handel in onroerend ..;2005;502;402;100;400.5;337.8;62.7;737;592;145;21.4;63.5;36.2
655;9;75 Openbaar bestuur, overheidsdienste..;2001;165;165;0;149.1;149.1;0.0;236;236;0;8.2;54.9;34.7
656;9;75 Openbaar bestuur, overheidsdienste..;2002;177;177;0;158.0;158.0;0.0;251;251;0;9.0;57.1;35.9
657;9;75 Openbaar bestuur, overheidsdienste..;2003;185;185;0;164.2;164.2;0.0;264;264;0;9.6;58.4;36.3
658;9;75 Openbaar bestuur, overheidsdienste..;2004;186;186;0;164.7;164.7;0.0;260;260;0;10.0;60.7;38.4
659;9;75 Openbaar bestuur, overheidsdienste..;2005;185;185;0;164.0;164.0;0.0;262;262;0;10.2;62.0;38.8
660;9;8010a Gesubsidieerd onderwijs;2001;306;306;0;238.6;238.6;0.0;382;382;0;11.9;49.9;31.1
661;9;8010a Gesubsidieerd onderwijs;2002;314;314;0;244.4;244.4;0.0;395;395;0;12.7;52.1;32.2
662;9;8010a Gesubsidieerd onderwijs;2003;327;327;0;252.6;252.6;0.0;413;413;0;13.6;53.9;32.9
663;9;8010a Gesubsidieerd onderwijs;2004;327;327;0;251.9;251.9;0.0;405;405;0;14.1;55.8;34.7
664;9;8010a Gesubsidieerd onderwijs;2005;331;331;0;252.5;252.5;0.0;407;407;0;14.5;57.6;35.7
665;9;85 Gezondheids- en welzijnszorg;2001;334;284;50;249.1;216.3;32.9;420;340;80;9.5;44.1;28.1
666;9;85 Gezondheids- en welzijnszorg;2002;348;299;49;262.7;229.7;33.0;441;362;78;10.6;46.3;29.4
667;9;85 Gezondheids- en welzijnszorg;2003;364;317;47;276.5;242.6;33.8;463;384;79;11.7;48.3;30.5
668;9;85 Gezondheids- en welzijnszorg;2004;383;331;52;288.2;250.4;37.8;486;398;88;12.4;49.7;31.3
669;9;85 Gezondheids- en welzijnszorg;2005;396;342;53;297.0;258.6;38.4;498;409;89;13.1;50.6;32.0
670;9;8040f Milieu, cultuur en overige dien..;2001;149;92;56;99.4;69.7;29.7;186;119;67;3.2;45.4;26.6
671;9;8040f Milieu, cultuur en overige dien..;2002;153;96;57;99.6;70.2;29.4;184;119;65;3.4;48.0;28.3
672;9;8040f Milieu, cultuur en overige dien..;2003;154;96;58;101.7;70.5;31.2;189;119;71;3.5;49.2;29.2
673;9;8040f Milieu, cultuur en overige dien..;2004;158;98;59;102.8;71.3;31.5;190;119;71;3.6;51.2;30.7
674;9;8040f Milieu, cultuur en overige dien..;2005;165;103;63;107.9;74.1;33.7;200;124;76;3.8;51.6;30.8
