ID;SociaalEconomischeCategorie;Geslacht;AnderePersoonskenmerken;Populatie;Perioden;AantalPersonen_1;PrimairInkomen_2;BrutoInkomen_3;PersoonlijkInkomen_4;BelastbaarInkomen_5;BesteedbaarInkomen_6;GestandaardiseerdInkomen_7
4553;4;Totaal mannen en vrouwen;4;Personen met inkomen;2000;195;29.9;31.0;31.1;25.2;21.0;20.8
4554;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1990;212;25.7;26.9;26.3;23.7;17.5;15.0
4555;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1991;209;26.5;27.8;27.2;24.5;17.9;15.7
4556;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1992;209;27.6;28.9;28.2;25.4;18.2;16.1
4557;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1993;204;28.3;29.5;29.0;25.9;18.8;16.7
4558;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1994;206;28.0;29.3;28.8;25.0;18.9;17.1
4559;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1995;205;28.7;29.9;29.4;25.3;19.5;17.7
4560;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1996;206;28.6;29.8;29.5;25.0;19.7;18.0
4561;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1997;199;29.1;30.2;30.1;25.2;20.0;18.6
4562;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1998;198;28.5;29.6;29.7;24.2;20.2;19.0
4563;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;1999;194;29.5;30.5;30.6;25.0;20.6;19.8
4564;4;Totaal mannen en vrouwen;4;Personen met 52 weken inkomen;2000;193;30.1;31.1;31.3;25.4;21.1;20.8
4565;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1990;2;11.7;12.2;11.7;11.0;8.1;14.0
4566;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1991;3;17.3;18.2;17.5;16.4;12.0;13.5
4567;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1992;3;15.3;15.9;15.4;14.2;10.1;12.9
4568;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1993;3;15.8;16.7;15.6;14.7;10.6;15.0
4569;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1994;3;18.2;19.2;17.8;16.5;12.3;15.1
4570;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1995;2;15.0;16.3;16.6;14.9;10.3;16.0
4571;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1996;1;16.4;16.9;16.2;14.5;10.9;19.0
4572;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1997;1;13.3;13.5;12.8;11.8;8.6;18.9
4573;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1998;2;13.8;15.0;14.1;12.5;10.4;17.0
4574;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;1999;2;1.2;1.7;1.5;-0.4;-2.2;4.1
4575;4;Totaal mannen en vrouwen;4;Minder dan 52 weken inkomen;2000;3;19.7;19.9;17.8;16.7;13.8;19.7
4576;4;Totaal mannen en vrouwen;5;Alle personen;1990;126;28.6;29.5;29.1;26.4;18.7;16.5
4577;4;Totaal mannen en vrouwen;5;Alle personen;1991;136;29.8;30.7;30.5;27.5;19.3;17.2
4578;4;Totaal mannen en vrouwen;5;Alle personen;1992;144;31.1;32.1;31.8;28.7;19.6;17.9
4579;4;Totaal mannen en vrouwen;5;Alle personen;1993;156;31.8;32.7;32.6;29.3;20.2;18.4
4580;4;Totaal mannen en vrouwen;5;Alle personen;1994;161;32.0;33.0;32.8;28.8;20.7;19.0
4581;4;Totaal mannen en vrouwen;5;Alle personen;1995;166;32.5;33.5;33.4;29.1;21.1;19.6
4582;4;Totaal mannen en vrouwen;5;Alle personen;1996;171;33.2;34.1;34.1;29.2;21.8;20.6
4583;4;Totaal mannen en vrouwen;5;Alle personen;1997;174;34.0;34.9;34.7;29.7;22.4;21.1
4584;4;Totaal mannen en vrouwen;5;Alle personen;1998;179;33.7;34.5;34.5;28.8;22.8;21.7
4585;4;Totaal mannen en vrouwen;5;Alle personen;1999;184;35.3;36.0;36.1;30.1;23.4;22.6
4586;4;Totaal mannen en vrouwen;5;Alle personen;2000;186;35.7;36.4;36.3;30.3;23.9;23.5
4587;4;Totaal mannen en vrouwen;5;Personen met inkomen;1990;126;28.6;29.5;29.1;26.4;18.7;16.5
4588;4;Totaal mannen en vrouwen;5;Personen met inkomen;1991;136;29.8;30.7;30.5;27.5;19.3;17.2
4589;4;Totaal mannen en vrouwen;5;Personen met inkomen;1992;144;31.1;32.1;31.8;28.7;19.6;17.9
4590;4;Totaal mannen en vrouwen;5;Personen met inkomen;1993;156;31.8;32.7;32.6;29.3;20.2;18.4
4591;4;Totaal mannen en vrouwen;5;Personen met inkomen;1994;161;32.0;33.0;32.8;28.8;20.7;19.0
4592;4;Totaal mannen en vrouwen;5;Personen met inkomen;1995;166;32.5;33.5;33.4;29.1;21.1;19.6
4593;4;Totaal mannen en vrouwen;5;Personen met inkomen;1996;171;33.2;34.1;34.1;29.2;21.8;20.6
4594;4;Totaal mannen en vrouwen;5;Personen met inkomen;1997;174;34.0;34.9;34.7;29.7;22.4;21.1
4595;4;Totaal mannen en vrouwen;5;Personen met inkomen;1998;179;33.7;34.5;34.5;28.8;22.8;21.7
4596;4;Totaal mannen en vrouwen;5;Personen met inkomen;1999;184;35.3;36.0;36.1;30.1;23.4;22.6
4597;4;Totaal mannen en vrouwen;5;Personen met inkomen;2000;186;35.7;36.4;36.3;30.3;23.9;23.5
4598;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1990;125;28.8;29.7;29.3;26.5;18.8;16.5
4599;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1991;135;29.9;30.8;30.6;27.6;19.3;17.2
4600;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1992;143;31.3;32.2;31.9;28.8;19.7;17.9
4601;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1993;154;31.9;32.9;32.7;29.4;20.3;18.4
4602;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1994;159;32.2;33.2;32.9;28.9;20.8;19.0
4603;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1995;165;32.6;33.6;33.4;29.1;21.1;19.6
4604;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1996;170;33.2;34.2;34.2;29.3;21.8;20.6
4605;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1997;173;34.1;35.0;34.7;29.7;22.4;21.1
4606;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1998;179;33.7;34.5;34.6;28.9;22.8;21.7
4607;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;1999;184;35.3;36.0;36.1;30.1;23.4;22.6
4608;4;Totaal mannen en vrouwen;5;Personen met 52 weken inkomen;2000;185;35.7;36.5;36.4;30.3;23.9;23.5
4609;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1990;1;10.3;10.5;10.1;9.6;6.1;12.4
4610;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1991;1;16.7;17.8;16.7;15.7;11.1;16.2
4611;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1992;2;20.0;21.9;21.6;19.8;13.5;20.0
4612;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1993;2;18.8;21.1;24.1;19.3;11.6;16.4
4613;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1994;2;23.2;23.8;23.5;20.9;15.3;18.3
4614;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1995;1;;;;;;
4615;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1996;1;16.3;16.5;15.5;13.1;10.8;16.8
4616;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1997;0;;;;;;
4617;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1998;1;;;;;;
4618;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;1999;0;;;;;;
4619;4;Totaal mannen en vrouwen;5;Minder dan 52 weken inkomen;2000;1;29.2;30.4;30.1;25.6;18.7;21.8
4620;4;Totaal mannen en vrouwen;6;Alle personen;1990;46;29.9;31.4;30.1;28.5;19.3;17.8
4621;4;Totaal mannen en vrouwen;6;Alle personen;1991;46;32.2;33.5;32.3;30.2;20.2;18.3
4622;4;Totaal mannen en vrouwen;6;Alle personen;1992;41;33.2;35.3;34.3;32.1;20.8;18.8
4623;4;Totaal mannen en vrouwen;6;Alle personen;1993;43;34.9;37.3;36.2;33.6;22.3;20.3
4624;4;Totaal mannen en vrouwen;6;Alle personen;1994;42;35.3;37.2;36.1;32.9;22.8;20.9
4625;4;Totaal mannen en vrouwen;6;Alle personen;1995;43;35.6;37.3;36.5;32.8;23.0;21.3
4626;4;Totaal mannen en vrouwen;6;Alle personen;1996;47;35.8;37.6;36.8;32.7;23.5;21.6
4627;4;Totaal mannen en vrouwen;6;Alle personen;1997;50;35.5;37.1;36.3;31.8;23.3;21.7
4628;4;Totaal mannen en vrouwen;6;Alle personen;1998;55;34.9;36.3;35.0;30.3;24.0;22.7
4629;4;Totaal mannen en vrouwen;6;Alle personen;1999;60;35.7;36.9;36.5;31.4;23.9;23.0
4630;4;Totaal mannen en vrouwen;6;Alle personen;2000;64;36.8;38.6;38.2;32.6;24.9;24.2
4631;4;Totaal mannen en vrouwen;6;Personen met inkomen;1990;46;29.9;31.4;30.1;28.5;19.3;17.8
4632;4;Totaal mannen en vrouwen;6;Personen met inkomen;1991;46;32.2;33.5;32.3;30.2;20.2;18.3
4633;4;Totaal mannen en vrouwen;6;Personen met inkomen;1992;41;33.2;35.3;34.3;32.1;20.8;18.8
4634;4;Totaal mannen en vrouwen;6;Personen met inkomen;1993;43;34.9;37.3;36.2;33.6;22.3;20.3
4635;4;Totaal mannen en vrouwen;6;Personen met inkomen;1994;42;35.3;37.2;36.1;32.9;22.8;20.9
4636;4;Totaal mannen en vrouwen;6;Personen met inkomen;1995;43;35.6;37.3;36.5;32.8;23.0;21.3
4637;4;Totaal mannen en vrouwen;6;Personen met inkomen;1996;47;35.8;37.6;36.8;32.7;23.5;21.6
4638;4;Totaal mannen en vrouwen;6;Personen met inkomen;1997;50;35.5;37.1;36.3;31.8;23.3;21.7
4639;4;Totaal mannen en vrouwen;6;Personen met inkomen;1998;55;34.9;36.3;35.0;30.3;24.0;22.7
4640;4;Totaal mannen en vrouwen;6;Personen met inkomen;1999;60;35.7;36.9;36.5;31.4;23.9;23.0
4641;4;Totaal mannen en vrouwen;6;Personen met inkomen;2000;64;36.8;38.6;38.2;32.6;24.9;24.2
4642;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;1990;45;30.1;31.6;30.3;28.7;19.4;17.8
4643;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;1991;46;32.3;33.6;32.3;30.3;20.3;18.3
4644;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;1992;41;33.3;35.4;34.4;32.3;20.9;18.8
4645;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;1993;43;34.9;37.3;36.2;33.6;22.3;20.3
4646;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;1994;41;35.2;37.1;36.1;32.8;22.8;20.9
4647;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;1995;43;35.6;37.4;36.5;32.8;23.1;21.3
4648;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;1996;47;35.8;37.6;36.8;32.7;23.5;21.6
4649;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;1997;50;35.6;37.2;36.4;31.9;23.4;21.7
4650;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;1998;55;34.9;36.3;35.0;30.4;24.0;22.7
4651;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;1999;60;35.7;37.0;36.5;31.5;23.9;23.0
4652;4;Totaal mannen en vrouwen;6;Personen met 52 weken inkomen;2000;64;36.9;38.7;38.3;32.7;25.0;24.2
4653;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;1990;0;;;;;;
4654;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;1991;0;;;;;;
4655;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;1992;0;;;;;;
4656;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;1993;0;;;;;;
4657;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;1994;0;;;;;;
4658;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;1995;0;;;;;;
4659;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;1996;0;;;;;;
4660;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;1997;0;;;;;;
4661;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;1998;0;;;;;;
4662;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;1999;0;;;;;;
4663;4;Totaal mannen en vrouwen;6;Minder dan 52 weken inkomen;2000;0;;;;;;
4664;4;Totaal mannen en vrouwen;7;Alle personen;1990;1;;;;;;
4665;4;Totaal mannen en vrouwen;7;Alle personen;1991;1;28.5;33.3;27.9;29.7;22.2;20.4
4666;4;Totaal mannen en vrouwen;7;Alle personen;1992;1;;;;;;
4667;4;Totaal mannen en vrouwen;7;Alle personen;1993;1;;;;;;
4668;4;Totaal mannen en vrouwen;7;Alle personen;1994;0;;;;;;
4669;4;Totaal mannen en vrouwen;7;Alle personen;1995;0;;;;;;
4670;4;Totaal mannen en vrouwen;7;Alle personen;1996;0;;;;;;
4671;4;Totaal mannen en vrouwen;7;Alle personen;1997;0;;;;;;
4672;4;Totaal mannen en vrouwen;7;Alle personen;1998;1;;;;;;
4673;4;Totaal mannen en vrouwen;7;Alle personen;1999;0;;;;;;
4674;4;Totaal mannen en vrouwen;7;Alle personen;2000;0;;;;;;
4675;4;Totaal mannen en vrouwen;7;Personen met inkomen;1990;1;;;;;;
4676;4;Totaal mannen en vrouwen;7;Personen met inkomen;1991;1;28.5;33.3;27.9;29.7;22.2;20.4
4677;4;Totaal mannen en vrouwen;7;Personen met inkomen;1992;1;;;;;;
4678;4;Totaal mannen en vrouwen;7;Personen met inkomen;1993;1;;;;;;
4679;4;Totaal mannen en vrouwen;7;Personen met inkomen;1994;0;;;;;;
4680;4;Totaal mannen en vrouwen;7;Personen met inkomen;1995;0;;;;;;
4681;4;Totaal mannen en vrouwen;7;Personen met inkomen;1996;0;;;;;;
4682;4;Totaal mannen en vrouwen;7;Personen met inkomen;1997;0;;;;;;
4683;4;Totaal mannen en vrouwen;7;Personen met inkomen;1998;1;;;;;;
4684;4;Totaal mannen en vrouwen;7;Personen met inkomen;1999;0;;;;;;
4685;4;Totaal mannen en vrouwen;7;Personen met inkomen;2000;0;;;;;;
4686;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;1990;1;;;;;;
4687;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;1991;1;28.5;33.3;27.9;29.7;22.2;20.4
4688;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;1992;1;;;;;;
4689;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;1993;1;;;;;;
4690;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;1994;0;;;;;;
4691;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;1995;0;;;;;;
4692;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;1996;0;;;;;;
4693;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;1997;0;;;;;;
4694;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;1998;1;;;;;;
4695;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;1999;0;;;;;;
4696;4;Totaal mannen en vrouwen;7;Personen met 52 weken inkomen;2000;0;;;;;;
4697;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;1990;0;;;;;;
4698;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;1991;0;;;;;;
4699;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;1992;0;;;;;;
4700;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;1993;0;;;;;;
4701;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;1994;0;;;;;;
4702;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;1995;0;;;;;;
4703;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;1996;0;;;;;;
4704;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;1997;0;;;;;;
4705;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;1998;0;;;;;;
4706;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;1999;0;;;;;;
4707;4;Totaal mannen en vrouwen;7;Minder dan 52 weken inkomen;2000;0;;;;;;
4708;4;Totaal mannen en vrouwen;8;Alle personen;1990;177;20.0;20.4;20.3;19.0;13.4;16.4
4709;4;Totaal mannen en vrouwen;8;Alle personen;1991;178;20.8;21.2;21.1;19.7;13.9;16.9
4710;4;Totaal mannen en vrouwen;8;Alle personen;1992;179;22.0;22.4;22.3;20.8;14.2;17.3
4711;4;Totaal mannen en vrouwen;8;Alle personen;1993;174;22.8;23.2;23.2;21.5;14.8;17.8
4712;4;Totaal mannen en vrouwen;8;Alle personen;1994;176;22.6;23.1;23.1;20.9;15.0;18.4
4713;4;Totaal mannen en vrouwen;8;Alle personen;1995;171;23.4;23.8;23.9;21.4;15.6;18.8
4714;4;Totaal mannen en vrouwen;8;Alle personen;1996;169;23.5;24.0;24.1;21.2;16.0;19.3
4715;4;Totaal mannen en vrouwen;8;Alle personen;1997;164;24.3;24.6;24.9;21.7;16.4;19.7
4716;4;Totaal mannen en vrouwen;8;Alle personen;1998;165;23.8;24.2;24.7;21.0;16.7;20.2
4717;4;Totaal mannen en vrouwen;8;Alle personen;1999;171;24.4;24.7;25.3;21.4;16.9;20.5
4718;4;Totaal mannen en vrouwen;8;Alle personen;2000;181;25.7;26.1;26.6;22.4;17.9;21.6
4719;4;Totaal mannen en vrouwen;8;Personen met inkomen;1990;177;20.0;20.4;20.3;19.0;13.4;16.4
4720;4;Totaal mannen en vrouwen;8;Personen met inkomen;1991;178;20.8;21.2;21.1;19.7;13.9;16.9
4721;4;Totaal mannen en vrouwen;8;Personen met inkomen;1992;179;22.0;22.4;22.3;20.8;14.2;17.3
4722;4;Totaal mannen en vrouwen;8;Personen met inkomen;1993;174;22.8;23.2;23.2;21.5;14.8;17.8
4723;4;Totaal mannen en vrouwen;8;Personen met inkomen;1994;176;22.6;23.1;23.1;20.9;15.0;18.4
4724;4;Totaal mannen en vrouwen;8;Personen met inkomen;1995;171;23.4;23.8;23.9;21.4;15.6;18.8
4725;4;Totaal mannen en vrouwen;8;Personen met inkomen;1996;169;23.5;24.0;24.1;21.2;16.0;19.3
4726;4;Totaal mannen en vrouwen;8;Personen met inkomen;1997;164;24.3;24.6;24.9;21.7;16.4;19.7
4727;4;Totaal mannen en vrouwen;8;Personen met inkomen;1998;165;23.8;24.2;24.7;21.0;16.7;20.2
4728;4;Totaal mannen en vrouwen;8;Personen met inkomen;1999;171;24.4;24.7;25.3;21.4;16.9;20.5
4729;4;Totaal mannen en vrouwen;8;Personen met inkomen;2000;181;25.7;26.1;26.6;22.4;17.9;21.6
4730;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;1990;168;20.6;21.0;20.9;19.6;13.8;16.7
4731;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;1991;166;21.7;22.0;21.9;20.5;14.4;17.3
4732;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;1992;169;22.7;23.1;23.0;21.5;14.7;17.6
4733;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;1993;165;23.4;23.8;23.8;22.1;15.2;18.1
4734;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;1994;166;23.4;23.9;23.9;21.6;15.5;18.6
4735;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;1995;163;24.0;24.4;24.5;21.9;16.0;19.1
4736;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;1996;161;24.3;24.7;24.9;21.9;16.4;19.7
4737;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;1997;159;24.8;25.2;25.5;22.2;16.8;19.9
4738;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;1998;156;24.7;25.1;25.6;21.7;17.2;20.6
4739;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;1999;162;25.5;25.8;26.4;22.4;17.6;21.0
4740;4;Totaal mannen en vrouwen;8;Personen met 52 weken inkomen;2000;172;26.4;26.7;27.3;23.0;18.3;21.9
4741;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;1990;9;7.5;8.7;8.5;7.2;6.2;11.7
4742;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;1991;11;8.3;9.3;9.2;8.1;6.4;11.2
4743;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;1992;10;9.6;10.8;10.6;9.4;7.2;12.4
4744;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;1993;9;11.0;11.9;11.5;10.5;7.9;13.3
4745;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;1994;10;10.1;11.0;10.8;9.5;7.5;14.1
4746;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;1995;9;11.6;12.7;12.6;11.3;8.4;14.4
4747;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;1996;9;9.4;10.4;10.0;8.9;7.4;12.7
4748;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;1997;5;8.4;8.9;9.0;7.5;6.3;14.1
4749;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;1998;9;8.8;9.2;9.2;7.8;6.9;13.8
4750;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;1999;9;5.6;6.2;6.3;4.5;4.1;11.0
4751;4;Totaal mannen en vrouwen;8;Minder dan 52 weken inkomen;2000;8;11.9;12.5;12.5;10.2;9.1;15.1
4752;4;Totaal mannen en vrouwen;9;Alle personen;1990;422;25.5;26.5;26.0;23.6;17.2;15.3
4753;4;Totaal mannen en vrouwen;9;Alle personen;1991;424;26.5;27.5;27.1;24.5;17.6;16.0
4754;4;Totaal mannen en vrouwen;9;Alle personen;1992;416;27.8;28.9;28.4;25.6;18.0;16.6
4755;4;Totaal mannen en vrouwen;9;Alle personen;1993;410;28.7;29.8;29.4;26.4;18.8;17.2
4756;4;Totaal mannen en vrouwen;9;Alle personen;1994;406;28.9;29.9;29.5;25.8;19.2;17.7
4757;4;Totaal mannen en vrouwen;9;Alle personen;1995;404;29.6;30.6;30.2;26.2;19.8;18.4
4758;4;Totaal mannen en vrouwen;9;Alle personen;1996;402;30.0;31.0;30.8;26.3;20.3;18.9
4759;4;Totaal mannen en vrouwen;9;Alle personen;1997;391;30.9;31.8;31.6;26.8;20.9;19.6
4760;4;Totaal mannen en vrouwen;9;Alle personen;1998;392;30.7;31.6;31.5;26.1;21.4;20.3
4761;4;Totaal mannen en vrouwen;9;Alle personen;1999;388;32.1;33.0;33.0;27.3;21.9;21.1
4762;4;Totaal mannen en vrouwen;9;Alle personen;2000;380;32.8;33.8;33.8;27.9;22.5;22.1
4763;4;Totaal mannen en vrouwen;9;Personen met inkomen;1990;422;25.5;26.5;26.0;23.6;17.2;15.3
4764;4;Totaal mannen en vrouwen;9;Personen met inkomen;1991;424;26.5;27.5;27.1;24.5;17.6;16.0
4765;4;Totaal mannen en vrouwen;9;Personen met inkomen;1992;416;27.8;28.9;28.4;25.6;18.0;16.6
4766;4;Totaal mannen en vrouwen;9;Personen met inkomen;1993;410;28.7;29.8;29.4;26.4;18.8;17.2
4767;4;Totaal mannen en vrouwen;9;Personen met inkomen;1994;406;28.9;29.9;29.5;25.8;19.2;17.7
4768;4;Totaal mannen en vrouwen;9;Personen met inkomen;1995;404;29.6;30.6;30.2;26.2;19.8;18.4
4769;4;Totaal mannen en vrouwen;9;Personen met inkomen;1996;402;30.0;31.0;30.8;26.3;20.3;18.9
4770;4;Totaal mannen en vrouwen;9;Personen met inkomen;1997;391;30.9;31.8;31.6;26.8;20.9;19.6
4771;4;Totaal mannen en vrouwen;9;Personen met inkomen;1998;392;30.7;31.6;31.5;26.1;21.4;20.3
4772;4;Totaal mannen en vrouwen;9;Personen met inkomen;1999;388;32.1;33.0;33.0;27.3;21.9;21.1
4773;4;Totaal mannen en vrouwen;9;Personen met inkomen;2000;380;32.8;33.8;33.8;27.9;22.5;22.1
4774;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;1990;416;25.7;26.7;26.2;23.7;17.3;15.3
4775;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;1991;417;26.8;27.7;27.3;24.7;17.8;16.0
4776;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;1992;410;28.0;29.1;28.6;25.8;18.2;16.6
4777;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;1993;404;28.9;30.0;29.5;26.5;18.9;17.2
4778;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;1994;400;29.0;30.1;29.6;25.9;19.3;17.7
4779;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;1995;400;29.7;30.7;30.4;26.3;19.9;18.4
4780;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;1996;400;30.1;31.1;30.9;26.4;20.3;18.9
4781;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;1997;388;31.0;32.0;31.7;26.9;21.0;19.6
4782;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;1998;389;30.8;31.8;31.7;26.2;21.5;20.3
4783;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;1999;386;32.2;33.1;33.1;27.4;22.0;21.1
4784;4;Totaal mannen en vrouwen;9;Personen met 52 weken inkomen;2000;376;33.0;34.0;34.0;28.0;22.6;22.1
4785;4;Totaal mannen en vrouwen;9;Minder dan 52 weken inkomen;1990;6;10.9;11.3;11.0;10.2;7.6;14.3
4786;4;Totaal mannen en vrouwen;9;Minder dan 52 weken inkomen;1991;7;12.4;13.1;12.6;11.8;8.7;14.2
4787;4;Totaal mannen en vrouwen;9;Minder dan 52 weken inkomen;1992;6;12.7;13.4;13.0;12.0;8.5;15.7
4788;4;Totaal mannen en vrouwen;9;Minder dan 52 weken inkomen;1993;6;16.7;17.6;16.6;15.6;11.3;15.5
4789;4;Totaal mannen en vrouwen;9;Minder dan 52 weken inkomen;1994;6;18.5;19.3;18.3;16.9;12.7;16.6
4790;4;Totaal mannen en vrouwen;9;Minder dan 52 weken inkomen;1995;4;12.9;13.5;12.9;11.8;9.0;15.6
4791;4;Totaal mannen en vrouwen;9;Minder dan 52 weken inkomen;1996;3;14.6;15.1;14.7;13.0;9.8;17.8
4792;4;Totaal mannen en vrouwen;9;Minder dan 52 weken inkomen;1997;3;11.9;12.0;11.9;10.5;8.2;19.0
4793;4;Totaal mannen en vrouwen;9;Minder dan 52 weken inkomen;1998;3;13.2;13.6;13.2;11.6;9.3;18.6
4794;4;Totaal mannen en vrouwen;9;Minder dan 52 weken inkomen;1999;2;14.0;14.8;14.7;12.9;10.1;21.2
