ID;TotaalHerkomstgroeperingen;Generatie;Leeftijdsgroepen;Geslacht;Perioden;Vermogensmisdrijven_1;VernielingEnOpenbareOrde_2;Geweldsmisdrijven_3;Verkeersmisdrijven_4;OverigeMisdrijven_5;Firstoffender_6;Meerpleger_7;Veelpleger_8;EnkelsoortigeVerdachte_9;TweesoortigeVerdachte_10;MeersoortigeVerdachte_11;Vermogensmisdrijven_12;VernielingEnOpenbareOrde_13;Geweldsmisdrijven_14;Verkeersmisdrijven_15;OverigeMisdrijven_16;Firstoffender_17;Meerpleger_18;Veelpleger_19;EnkelsoortigeVerdachte_20;TweesoortigeVerdachte_21;MeersoortigeVerdachte_22
2449;Indonesië;3;12 tot 18 jaar;Totaal mannen en vrouwen;2000;48.7;29.5;23.1;;;64.1;28.2;;87.2;;;48.7;29.5;23.1;;;64.1;28.2;;87.2;;
2450;Indonesië;3;12 tot 18 jaar;Totaal mannen en vrouwen;2001;39.3;33.3;45.2;;;53.6;38.1;;75.0;21.4;;39.3;33.3;45.3;;;53.6;38.1;;75.1;21.4;
2451;Indonesië;3;12 tot 18 jaar;Totaal mannen en vrouwen;2002;41.0;32.8;39.3;;;63.9;29.5;;86.9;;;41.0;32.8;39.4;;;64.0;29.5;;86.9;;
2452;Indonesië;3;12 tot 18 jaar;Totaal mannen en vrouwen;2003;44.1;32.4;32.4;;;61.8;30.9;;82.4;16.2;;44.1;32.4;32.4;;;61.8;30.9;;82.4;16.2;
2453;Indonesië;3;12 tot 18 jaar;Totaal mannen en vrouwen;2004;47.2;34.7;30.6;;;56.9;34.7;;81.9;15.3;;47.2;34.8;30.5;;;56.9;34.7;;81.9;15.3;
2454;Indonesië;3;12 tot 18 jaar;Totaal mannen en vrouwen;2005;46.6;35.6;34.2;;;53.4;41.1;;79.5;15.1;;46.6;35.7;34.2;;;53.3;41.2;;79.3;15.1;
2455;Indonesië;3;12 tot 18 jaar;Totaal mannen en vrouwen;2006*;41.3;46.0;20.6;;;61.9;36.5;;82.5;;;41.2;46.1;20.6;;;61.8;36.6;;82.5;;
2456;Indonesië;3;12 tot 18 jaar;Mannen;1999;47.8;35.8;43.3;;;59.7;31.3;;68.7;23.9;;47.8;35.8;43.3;;;59.7;31.3;;68.7;23.9;
2457;Indonesië;3;12 tot 18 jaar;Mannen;2000;51.6;29.0;21.0;;;61.3;30.6;;85.5;;;51.6;29.0;21.0;;;61.3;30.6;;85.5;;
2458;Indonesië;3;12 tot 18 jaar;Mannen;2001;41.2;36.8;42.6;;;50.0;41.2;;70.6;25.0;;41.2;36.8;42.6;;;50.0;41.2;;70.6;25.0;
2459;Indonesië;3;12 tot 18 jaar;Mannen;2002;43.5;37.0;34.8;;;56.5;34.8;;84.8;;;43.5;37.0;34.8;;;56.5;34.8;;84.8;;
2460;Indonesië;3;12 tot 18 jaar;Mannen;2003;39.2;33.3;33.3;;;64.7;27.5;;82.4;;;39.2;33.3;33.3;;;64.7;27.5;;82.4;;
2461;Indonesië;3;12 tot 18 jaar;Mannen;2004;46.7;40.0;30.0;;;55.0;35.0;;78.3;18.3;;46.7;40.0;30.0;;;55.0;35.0;;78.3;18.3;
2462;Indonesië;3;12 tot 18 jaar;Mannen;2005;45.8;40.7;33.9;;;49.2;44.1;;74.6;18.6;;45.8;40.7;33.9;;;49.2;44.1;;74.6;18.6;
2463;Indonesië;3;12 tot 18 jaar;Mannen;2006*;38.8;53.1;;;;55.1;42.9;;79.6;;;38.8;53.1;;;;55.1;42.9;;79.6;;
2464;Indonesië;3;12 tot 18 jaar;Vrouwen;1999;;;;;;;;;;;;;;;;;;;;;;
2465;Indonesië;3;12 tot 18 jaar;Vrouwen;2000;;;;;;75.0;;;93.8;;;;;;;;75.0;;;93.8;;
2466;Indonesië;3;12 tot 18 jaar;Vrouwen;2001;;;;;;68.8;;;93.8;;;;;;;;68.8;;;93.8;;
2467;Indonesië;3;12 tot 18 jaar;Vrouwen;2002;;;;;;86.7;;;93.3;;;;;;;;86.7;;;93.3;;
2468;Indonesië;3;12 tot 18 jaar;Vrouwen;2003;58.8;;;;;;;;82.4;;;58.8;;;;;;;;82.4;;
2469;Indonesië;3;12 tot 18 jaar;Vrouwen;2004;;;;;;;;;100.0;;;;;;;;;;;100.0;;
2470;Indonesië;3;12 tot 18 jaar;Vrouwen;2005;;;;;;71.4;;;100.0;;;;;;;;71.4;;;100.0;;
2471;Indonesië;3;12 tot 18 jaar;Vrouwen;2006*;;;;;;85.7;;;92.9;;;;;;;;85.7;;;92.9;;
2472;Indonesië;3;18 tot 25 jaar;Totaal mannen en vrouwen;1999;38.1;29.4;28.1;14.4;10.0;34.4;55.0;10.6;83.1;13.8;;38.1;29.4;28.1;14.4;10.0;34.4;54.9;10.6;83.2;13.7;
2473;Indonesië;3;18 tot 25 jaar;Totaal mannen en vrouwen;2000;35.3;31.4;23.5;13.7;12.4;41.2;54.9;;86.9;10.5;;35.3;31.3;23.5;13.7;12.4;41.2;54.9;;86.9;10.5;
2474;Indonesië;3;18 tot 25 jaar;Totaal mannen en vrouwen;2001;33.5;23.9;32.9;13.5;17.4;34.2;60.0;;83.2;12.9;;33.6;23.9;32.9;13.5;17.4;34.2;60.0;;83.2;12.9;
2475;Indonesië;3;18 tot 25 jaar;Totaal mannen en vrouwen;2002;34.4;32.5;28.5;13.2;16.6;37.7;54.3;7.9;78.1;19.9;;34.5;32.5;28.5;13.2;16.5;37.8;54.3;7.9;78.1;19.9;
2476;Indonesië;3;18 tot 25 jaar;Totaal mannen en vrouwen;2003;33.6;18.7;27.6;14.2;16.4;50.0;44.8;;90.3;9.0;;33.7;18.6;27.6;14.1;16.4;50.1;44.7;;90.3;8.9;
2477;Indonesië;3;18 tot 25 jaar;Totaal mannen en vrouwen;2004;30.2;27.0;25.8;13.8;17.0;42.1;53.5;;86.8;12.6;;30.3;26.9;25.8;13.8;17.0;42.2;53.4;;86.8;12.6;
2478;Indonesië;3;18 tot 25 jaar;Totaal mannen en vrouwen;2005;30.5;32.3;32.9;10.4;13.4;37.2;58.5;;82.9;14.6;;30.6;32.2;32.8;10.4;13.5;37.3;58.4;;83.0;14.6;
2479;Indonesië;3;18 tot 25 jaar;Totaal mannen en vrouwen;2006*;32.5;31.9;28.1;14.4;12.5;38.8;55.6;;83.8;13.1;;32.6;31.9;28.1;14.3;12.6;38.9;55.5;;83.7;13.1;
2480;Indonesië;3;18 tot 25 jaar;Mannen;1999;37.1;31.4;29.3;14.3;10.7;27.9;60.0;12.1;80.7;15.7;;37.1;31.4;29.3;14.3;10.7;27.9;60.0;12.1;80.7;15.7;
2481;Indonesië;3;18 tot 25 jaar;Mannen;2000;32.6;36.4;23.3;14.0;11.6;39.5;55.8;;86.0;10.9;;32.6;36.4;23.3;14.0;11.6;39.5;55.8;;86.0;10.9;
2482;Indonesië;3;18 tot 25 jaar;Mannen;2001;29.4;25.4;37.3;14.3;18.3;28.6;64.3;;81.0;14.3;;29.4;25.4;37.3;14.3;18.3;28.6;64.3;;81.0;14.3;
2483;Indonesië;3;18 tot 25 jaar;Mannen;2002;32.6;31.8;28.7;14.7;17.8;35.7;55.0;9.3;78.3;19.4;;32.6;31.8;28.7;14.7;17.8;35.7;55.0;9.3;78.3;19.4;
2484;Indonesië;3;18 tot 25 jaar;Mannen;2003;28.8;21.2;28.8;18.3;15.4;43.3;50.0;;88.5;10.6;;28.8;21.2;28.8;18.3;15.4;43.3;50.0;;88.5;10.6;
2485;Indonesië;3;18 tot 25 jaar;Mannen;2004;27.1;31.0;24.8;16.3;15.5;38.8;55.8;;86.0;13.2;;27.1;31.0;24.8;16.3;15.5;38.8;55.8;;86.0;13.2;
2486;Indonesië;3;18 tot 25 jaar;Mannen;2005;25.9;37.8;37.0;10.4;11.9;32.6;62.2;;80.0;17.0;;25.9;37.8;37.0;10.4;11.9;32.6;62.2;;80.0;17.0;
2487;Indonesië;3;18 tot 25 jaar;Mannen;2006*;29.9;32.8;29.9;15.7;9.7;33.6;59.7;;85.1;11.9;;29.9;32.8;29.9;15.7;9.7;33.6;59.7;;85.1;11.9;
2488;Indonesië;3;18 tot 25 jaar;Vrouwen;1999;;;;;;80.0;;;100.0;;;;;;;;80.0;;;100.0;;
2489;Indonesië;3;18 tot 25 jaar;Vrouwen;2000;50.0;;;;;50.0;50.0;;91.7;;;50.0;;;;;50.0;50.0;;91.7;;
2490;Indonesië;3;18 tot 25 jaar;Vrouwen;2001;51.7;;;;;58.6;41.4;;93.1;;;51.7;;;;;58.6;41.4;;93.1;;
2491;Indonesië;3;18 tot 25 jaar;Vrouwen;2002;45.5;;;;;50.0;50.0;;77.3;;;45.5;;;;;50.0;50.0;;77.3;;
2492;Indonesië;3;18 tot 25 jaar;Vrouwen;2003;50.0;;;;;73.3;;;96.7;;;50.0;;;;;73.3;;;96.7;;
2493;Indonesië;3;18 tot 25 jaar;Vrouwen;2004;43.3;;;;;56.7;43.3;;90.0;;;43.3;;;;;56.7;43.3;;90.0;;
2494;Indonesië;3;18 tot 25 jaar;Vrouwen;2005;51.7;;;;;58.6;41.4;;96.6;;;51.7;;;;;58.6;41.4;;96.6;;
2495;Indonesië;3;18 tot 25 jaar;Vrouwen;2006*;46.2;;;;;65.4;;;76.9;;;46.2;;;;;65.4;;;76.9;;
2496;Indonesië;3;25 tot 45 jaar;Totaal mannen en vrouwen;1999;39.5;17.7;29.9;22.3;14.1;27.8;38.8;33.4;81.5;14.8;3.7;39.4;17.7;29.9;22.3;14.1;27.8;38.8;33.4;81.5;14.8;3.7
2497;Indonesië;3;25 tot 45 jaar;Totaal mannen en vrouwen;2000;36.1;17.0;26.8;23.7;16.8;29.3;37.7;33.0;82.7;14.2;3.1;36.1;17.0;26.8;23.7;16.8;29.3;37.7;33.0;82.7;14.2;3.1
2498;Indonesië;3;25 tot 45 jaar;Totaal mannen en vrouwen;2001;34.0;16.1;30.6;22.2;16.9;30.1;37.1;32.8;84.6;11.6;3.7;34.0;16.1;30.6;22.2;16.9;30.1;37.1;32.8;84.6;11.6;3.7
2499;Indonesië;3;25 tot 45 jaar;Totaal mannen en vrouwen;2002;34.4;17.2;30.2;23.6;16.4;27.5;42.6;29.9;82.6;13.7;3.7;34.4;17.2;30.2;23.6;16.4;27.5;42.6;29.9;82.6;13.7;3.7
2500;Indonesië;3;25 tot 45 jaar;Totaal mannen en vrouwen;2003;30.6;16.0;33.6;23.7;17.0;31.3;41.2;27.5;84.1;11.3;4.6;30.6;16.0;33.6;23.7;17.0;31.3;41.2;27.5;84.1;11.3;4.6
2501;Indonesië;3;25 tot 45 jaar;Totaal mannen en vrouwen;2004;27.8;16.7;32.6;22.5;21.1;32.9;40.8;26.3;83.2;13.7;3.1;27.8;16.7;32.6;22.5;21.1;32.9;40.8;26.3;83.2;13.7;3.1
2502;Indonesië;3;25 tot 45 jaar;Totaal mannen en vrouwen;2005;25.4;16.1;30.1;26.5;19.3;36.5;40.6;22.8;86.1;10.8;3.1;25.4;16.1;30.1;26.5;19.3;36.6;40.6;22.8;86.1;10.8;3.1
2503;Indonesië;3;25 tot 45 jaar;Totaal mannen en vrouwen;2006*;28.3;14.1;32.6;27.5;17.2;32.1;46.3;21.6;84.5;12.1;3.4;28.3;14.1;32.6;27.5;17.2;32.1;46.3;21.6;84.5;12.1;3.4
2504;Indonesië;3;25 tot 45 jaar;Mannen;1999;35.0;18.9;32.8;24.6;13.5;24.4;39.4;36.2;80.6;15.3;4.0;35.0;18.9;32.8;24.6;13.5;24.4;39.4;36.2;80.6;15.3;4.0
2505;Indonesië;3;25 tot 45 jaar;Mannen;2000;32.9;17.7;28.4;25.5;17.5;25.3;38.7;36.1;81.6;14.9;3.5;32.9;17.7;28.4;25.5;17.5;25.3;38.7;36.1;81.6;14.9;3.5
2506;Indonesië;3;25 tot 45 jaar;Mannen;2001;32.5;16.4;31.6;23.4;17.0;27.7;37.4;34.9;84.1;11.9;4.0;32.5;16.4;31.6;23.4;17.0;27.7;37.4;34.9;84.1;11.9;4.0
2507;Indonesië;3;25 tot 45 jaar;Mannen;2002;32.3;18.0;32.7;25.0;15.7;21.5;45.2;33.3;81.6;14.1;4.3;32.3;18.0;32.7;25.0;15.7;21.5;45.2;33.3;81.6;14.1;4.3
2508;Indonesië;3;25 tot 45 jaar;Mannen;2003;28.9;17.1;36.1;23.1;18.1;25.9;43.0;31.2;82.6;12.3;5.1;28.9;17.1;36.1;23.1;18.1;25.9;43.0;31.2;82.6;12.3;5.1
2509;Indonesië;3;25 tot 45 jaar;Mannen;2004;26.0;17.3;35.8;23.3;19.8;29.4;42.3;28.3;81.9;14.9;3.2;26.0;17.3;35.8;23.3;19.8;29.4;42.3;28.3;81.9;14.9;3.2
2510;Indonesië;3;25 tot 45 jaar;Mannen;2005;23.2;16.6;32.7;26.5;19.7;31.4;43.0;25.6;85.2;11.3;3.5;23.2;16.6;32.7;26.5;19.7;31.4;43.0;25.6;85.2;11.3;3.5
2511;Indonesië;3;25 tot 45 jaar;Mannen;2006*;27.2;15.3;35.2;27.4;16.8;27.8;47.6;24.5;83.2;12.5;4.3;27.2;15.3;35.2;27.4;16.8;27.8;47.6;24.5;83.2;12.5;4.3
2512;Indonesië;3;25 tot 45 jaar;Vrouwen;1999;58.8;12.5;16.9;12.5;16.9;42.6;36.0;21.3;85.3;12.5;;58.8;12.5;16.9;12.5;16.9;42.6;36.0;21.3;85.3;12.5;
2513;Indonesië;3;25 tot 45 jaar;Vrouwen;2000;52.9;13.5;18.3;14.4;13.5;50.0;32.7;17.3;88.5;10.6;;52.9;13.5;18.3;14.4;13.5;50.0;32.7;17.3;88.5;10.6;
2514;Indonesië;3;25 tot 45 jaar;Vrouwen;2001;42.7;14.6;25.0;15.6;16.7;43.8;35.4;20.8;87.5;10.4;;42.7;14.6;25.0;15.6;16.7;43.8;35.4;20.8;87.5;10.4;
2515;Indonesië;3;25 tot 45 jaar;Vrouwen;2002;44.1;13.5;18.9;17.1;19.8;55.0;30.6;14.4;87.4;11.7;;44.1;13.5;18.9;17.1;19.8;55.0;30.6;14.4;87.4;11.7;
2516;Indonesië;3;25 tot 45 jaar;Vrouwen;2003;38.2;11.5;22.9;26.7;12.2;55.0;33.6;11.5;90.8;;;38.2;11.5;22.9;26.7;12.2;55.0;33.6;11.5;90.8;;
2517;Indonesië;3;25 tot 45 jaar;Vrouwen;2004;36.1;13.9;18.0;18.9;27.0;49.2;33.6;17.2;89.3;8.2;;36.1;13.9;18.0;18.9;27.0;49.2;33.6;17.2;89.3;8.2;
2518;Indonesië;3;25 tot 45 jaar;Vrouwen;2005;34.3;13.9;19.7;26.3;17.5;56.9;31.4;11.7;89.8;8.8;;34.3;13.9;19.7;26.3;17.5;56.9;31.4;11.7;89.8;8.8;
2519;Indonesië;3;25 tot 45 jaar;Vrouwen;2006*;32.8;9.0;22.1;27.9;18.9;49.2;41.0;9.8;89.3;10.7;;32.8;9.0;22.1;27.9;18.9;49.2;41.0;9.8;89.3;10.7;
2520;Indonesië;3;45 tot 80 jaar;Totaal mannen en vrouwen;1999;36.5;;21.2;29.4;14.1;42.4;21.2;36.5;88.2;11.8;;36.8;;20.8;29.2;14.1;42.7;21.2;36.1;88.4;11.6;
2521;Indonesië;3;45 tot 80 jaar;Totaal mannen en vrouwen;2000;32.0;10.9;16.4;28.1;24.2;39.8;32.0;28.1;88.3;11.7;;32.2;10.8;16.3;28.2;24.2;40.1;32.0;27.9;88.2;11.8;
2522;Indonesië;3;45 tot 80 jaar;Totaal mannen en vrouwen;2001;30.8;10.5;30.1;26.6;13.3;30.8;29.4;39.9;90.2;8.4;;31.0;10.6;29.8;26.5;13.2;30.9;29.2;39.8;90.3;8.3;
2523;Indonesië;3;45 tot 80 jaar;Totaal mannen en vrouwen;2002;34.3;16.6;32.6;21.0;13.8;40.9;23.2;35.9;84.0;13.8;;34.5;16.5;32.3;21.0;14.0;40.9;23.4;35.7;83.9;13.9;
2524;Indonesië;3;45 tot 80 jaar;Totaal mannen en vrouwen;2003;28.6;18.1;36.1;21.4;14.7;39.9;25.2;34.9;84.9;11.3;;28.7;18.1;35.9;21.4;14.7;40.2;25.1;34.7;85.0;11.3;
2525;Indonesië;3;45 tot 80 jaar;Totaal mannen en vrouwen;2004;27.4;10.1;29.9;24.7;18.4;43.8;28.1;28.1;90.6;8.3;;27.6;10.0;29.7;24.7;18.3;44.0;28.0;28.0;90.7;8.3;
2526;Indonesië;3;45 tot 80 jaar;Totaal mannen en vrouwen;2005;25.9;12.8;30.5;27.7;18.4;41.8;28.0;30.1;86.2;12.8;;26.0;12.8;30.3;27.6;18.5;42.2;27.9;30.0;86.2;12.8;
2527;Indonesië;3;45 tot 80 jaar;Totaal mannen en vrouwen;2006*;25.8;11.7;34.6;22.9;16.4;38.4;35.8;25.8;89.1;10.3;;25.9;11.7;34.6;22.8;16.4;38.7;35.6;25.7;89.1;10.3;
2528;Indonesië;3;45 tot 80 jaar;Mannen;1999;33.3;;25.0;31.9;13.9;38.9;20.8;40.3;86.1;13.9;;33.3;;25.0;31.9;13.9;38.9;20.8;40.3;86.1;13.9;
2529;Indonesië;3;45 tot 80 jaar;Mannen;2000;30.6;12.0;17.6;26.9;24.1;37.0;32.4;30.6;88.9;11.1;;30.6;12.0;17.6;26.9;24.1;37.0;32.4;30.6;88.9;11.1;
2530;Indonesië;3;45 tot 80 jaar;Mannen;2001;28.5;9.2;33.1;26.9;14.6;29.2;30.8;40.0;89.2;9.2;;28.5;9.2;33.1;26.9;14.6;29.2;30.8;40.0;89.2;9.2;
2531;Indonesië;3;45 tot 80 jaar;Mannen;2002;31.6;17.8;36.2;21.1;11.2;40.1;21.1;38.8;84.9;12.5;;31.6;17.8;36.2;21.1;11.2;40.1;21.1;38.8;84.9;12.5;
2532;Indonesië;3;45 tot 80 jaar;Mannen;2003;27.1;17.9;39.6;21.7;15.0;36.2;26.1;37.7;83.1;12.6;;27.1;17.9;39.6;21.7;15.0;36.2;26.1;37.7;83.1;12.6;
2533;Indonesië;3;45 tot 80 jaar;Mannen;2004;24.8;11.2;32.2;23.1;19.4;40.1;29.8;30.2;90.1;9.1;;24.8;11.2;32.2;23.1;19.4;40.1;29.8;30.2;90.1;9.1;
2534;Indonesië;3;45 tot 80 jaar;Mannen;2005;23.7;12.7;33.8;28.1;17.5;35.5;30.7;33.8;86.0;12.7;;23.7;12.7;33.8;28.1;17.5;35.5;30.7;33.8;86.0;12.7;
2535;Indonesië;3;45 tot 80 jaar;Mannen;2006*;23.5;11.9;34.7;24.2;16.1;33.7;38.9;27.4;89.8;9.8;;23.5;11.9;34.7;24.2;16.1;33.7;38.9;27.4;89.8;9.8;
2536;Indonesië;3;45 tot 80 jaar;Vrouwen;1999;;;;;;;;;100.0;;;;;;;;;;;100.0;;
2537;Indonesië;3;45 tot 80 jaar;Vrouwen;2000;;;;;;55.0;;;85.0;;;;;;;;55.0;;;85.0;;
2538;Indonesië;3;45 tot 80 jaar;Vrouwen;2001;;;;;;;;;100.0;;;;;;;;;;;100.0;;
2539;Indonesië;3;45 tot 80 jaar;Vrouwen;2002;48.3;;;;;44.8;34.5;;79.3;;;48.3;;;;;44.8;34.5;;79.3;;
2540;Indonesië;3;45 tot 80 jaar;Vrouwen;2003;38.7;;;;;64.5;;;96.8;;;38.7;;;;;64.5;;;96.8;;
2541;Indonesië;3;45 tot 80 jaar;Vrouwen;2004;41.3;;;32.6;;63.0;;;93.5;;;41.3;;;32.6;;63.0;;;93.5;;
2542;Indonesië;3;45 tot 80 jaar;Vrouwen;2005;35.2;;;25.9;22.2;68.5;;;87.0;;;35.2;;;25.9;22.2;68.5;;;87.0;;
2543;Indonesië;3;45 tot 80 jaar;Vrouwen;2006*;37.5;;33.9;;17.9;62.5;19.6;17.9;85.7;;;37.5;;33.9;;17.9;62.5;19.6;17.9;85.7;;
2544;Indonesië;3;12 tot 80 jaar;Totaal mannen en vrouwen;1999;39.4;20.2;30.0;20.3;12.9;32.6;39.1;28.3;81.5;15.0;3.5;39.0;18.7;28.5;21.7;13.0;35.0;35.6;29.3;82.7;14.5;2.9
2545;Indonesië;3;12 tot 80 jaar;Totaal mannen en vrouwen;2000;36.5;19.4;24.7;21.4;16.4;35.2;38.9;26.0;84.4;13.0;2.6;35.7;17.6;22.6;22.7;18.1;37.0;37.1;25.9;85.4;12.6;2.0
2546;Indonesië;3;12 tot 80 jaar;Totaal mannen en vrouwen;2001;33.9;17.9;32.1;20.0;15.7;32.7;39.6;27.7;84.4;12.2;3.4;33.4;16.8;31.9;20.9;14.9;33.0;37.3;29.7;85.5;11.6;3.0
2547;Indonesië;3;12 tot 80 jaar;Totaal mannen en vrouwen;2002;34.8;20.3;30.9;20.2;15.1;33.6;40.1;26.3;82.5;14.5;3.1;34.9;19.8;31.4;19.8;14.5;36.3;35.8;27.9;82.9;14.3;2.8
2548;Indonesië;3;12 tot 80 jaar;Totaal mannen en vrouwen;2003;31.3;17.7;33.4;20.7;16.1;37.1;37.7;25.2;84.9;11.3;3.8;31.1;18.3;33.9;20.2;15.5;38.9;34.4;26.8;84.9;11.4;3.7
2549;Indonesië;3;12 tot 80 jaar;Totaal mannen en vrouwen;2004;29.2;17.5;30.9;20.6;19.0;38.2;39.1;22.8;85.4;12.4;2.2;29.5;16.4;30.5;20.8;18.4;40.4;36.4;23.2;86.6;11.5;1.9
2550;Indonesië;3;12 tot 80 jaar;Totaal mannen en vrouwen;2005;27.5;18.7;30.8;23.0;17.8;38.9;40.1;20.9;85.3;12.1;2.7;28.2;18.5;30.9;22.7;17.5;40.3;37.9;21.8;85.2;12.4;2.4
2551;Indonesië;3;12 tot 80 jaar;Totaal mannen en vrouwen;2006*;28.9;17.5;31.9;23.1;16.0;36.4;44.0;19.6;85.6;11.7;2.6;28.9;18.0;31.9;21.9;15.8;38.2;42.1;19.7;86.2;11.5;2.3
2552;Indonesië;3;12 tot 80 jaar;Mannen;1999;36.2;21.4;32.4;22.0;12.6;28.9;40.5;30.6;80.2;15.9;3.9;35.9;19.5;31.2;23.5;12.7;31.3;36.8;31.9;81.1;15.7;3.2
2553;Indonesië;3;12 tot 80 jaar;Mannen;2000;33.9;20.7;25.7;22.5;16.8;31.7;39.9;28.4;83.5;13.5;3.0;33.5;18.9;23.6;23.1;18.4;33.6;38.0;28.4;84.9;12.9;2.3
2554;Indonesië;3;12 tot 80 jaar;Mannen;2001;32.1;18.2;33.5;21.1;16.2;29.8;40.6;29.6;83.4;12.8;3.8;31.5;16.6;33.7;22.0;15.6;30.2;38.5;31.3;84.4;12.3;3.3
2555;Indonesië;3;12 tot 80 jaar;Mannen;2002;32.8;21.1;32.8;21.4;14.4;29.0;41.8;29.2;81.9;14.6;3.6;32.8;20.8;33.7;20.7;13.4;32.5;36.5;30.9;82.6;14.1;3.3
2556;Indonesië;3;12 tot 80 jaar;Mannen;2003;29.0;18.6;35.9;21.0;16.9;32.3;39.1;28.6;83.3;12.4;4.3;28.8;18.9;36.7;20.5;16.3;34.3;35.5;30.2;83.3;12.5;4.2
2557;Indonesië;3;12 tot 80 jaar;Mannen;2004;27.1;18.9;33.1;21.0;18.3;34.7;40.6;24.7;84.2;13.5;2.3;27.3;18.0;32.7;20.8;18.1;36.9;37.9;25.2;85.5;12.6;2.0
2558;Indonesië;3;12 tot 80 jaar;Mannen;2005;25.1;20.1;33.6;23.1;17.8;33.6;42.8;23.5;84.0;12.9;3.1;25.8;19.9;33.8;22.9;17.4;34.7;40.7;24.5;83.9;13.2;2.9
2559;Indonesië;3;12 tot 80 jaar;Mannen;2006*;27.1;18.7;33.4;23.7;15.4;31.8;46.5;21.7;85.3;11.7;3.0;26.9;19.1;33.0;22.8;15.2;33.3;45.0;21.7;86.1;11.4;2.5
2560;Indonesië;3;12 tot 80 jaar;Vrouwen;1999;55.0;14.4;18.3;12.2;14.4;50.6;32.2;17.2;87.8;10.6;;54.3;15.0;15.4;12.7;14.3;53.3;30.2;16.5;90.1;8.6;
2561;Indonesië;3;12 tot 80 jaar;Vrouwen;2000;49.4;12.8;19.5;15.9;14.0;53.0;33.5;13.4;89.0;10.4;;46.7;11.3;17.5;20.4;16.5;54.1;32.4;13.5;88.2;11.4;
2562;Indonesië;3;12 tot 80 jaar;Vrouwen;2001;44.2;16.2;24.0;13.6;13.0;49.4;33.8;16.9;90.3;8.4;;45.4;17.5;21.2;14.6;10.3;49.7;30.5;19.8;92.1;6.9;
2563;Indonesië;3;12 tot 80 jaar;Vrouwen;2002;44.1;16.4;22.0;14.7;18.1;55.4;32.2;12.4;85.3;14.1;;44.8;15.2;21.1;15.6;19.7;53.8;32.3;13.9;84.0;15.6;
2564;Indonesië;3;12 tot 80 jaar;Vrouwen;2003;41.6;13.9;22.0;19.6;12.4;58.9;31.1;10.0;91.9;6.7;;41.9;15.6;20.5;18.4;12.1;60.0;29.0;10.9;92.6;6.4;
2565;Indonesië;3;12 tot 80 jaar;Vrouwen;2004;39.0;11.0;20.5;18.6;22.4;54.3;31.9;13.8;91.0;7.1;;40.1;9.2;20.4;21.1;19.6;56.9;29.1;13.9;91.9;6.3;
2566;Indonesië;3;12 tot 80 jaar;Vrouwen;2005;37.6;12.8;19.2;22.6;17.9;60.7;29.1;10.3;90.6;8.5;;37.9;12.8;19.2;22.1;18.2;62.9;26.5;10.6;90.3;9.1;
2567;Indonesië;3;12 tot 80 jaar;Vrouwen;2006*;36.7;12.4;25.2;20.6;18.8;56.9;33.0;10.1;87.2;11.9;;37.9;12.9;27.2;18.1;18.2;59.9;29.1;11.0;86.8;12.0;
2568;Indonesië;3;12 tot 25 jaar;Totaal mannen en vrouwen;1999;40.3;31.5;33.6;10.9;8.8;43.7;46.6;9.7;79.0;16.8;4.2;40.6;31.8;34.4;10.4;8.6;45.0;45.4;9.5;78.5;17.2;4.3
2569;Indonesië;3;12 tot 25 jaar;Totaal mannen en vrouwen;2000;39.8;30.7;23.4;11.3;10.8;48.9;45.9;5.2;87.0;10.4;;40.6;30.6;23.4;10.8;10.5;50.3;44.3;5.4;87.0;10.4;
2570;Indonesië;3;12 tot 25 jaar;Totaal mannen en vrouwen;2001;35.6;27.2;37.2;10.0;13.8;41.0;52.3;6.7;80.3;15.9;;36.0;27.9;38.1;9.3;13.0;42.5;50.7;6.9;79.8;16.5;
2571;Indonesië;3;12 tot 25 jaar;Totaal mannen en vrouwen;2002;36.3;32.5;31.6;9.4;12.3;45.3;47.2;7.5;80.7;17.5;;36.9;32.6;32.5;8.3;11.0;47.4;45.1;7.4;81.4;16.8;
2572;Indonesië;3;12 tot 25 jaar;Totaal mannen en vrouwen;2003;37.1;23.3;29.2;9.4;14.4;54.0;40.1;5.9;87.6;11.4;;38.2;24.6;29.7;8.0;13.8;55.2;38.7;6.1;86.9;12.1;
2573;Indonesië;3;12 tot 25 jaar;Totaal mannen en vrouwen;2004;35.5;29.4;27.3;10.0;13.9;46.8;47.6;5.6;85.3;13.4;;37.3;30.2;27.8;8.6;12.8;48.4;45.6;6.0;84.8;13.7;
2574;Indonesië;3;12 tot 25 jaar;Totaal mannen en vrouwen;2005;35.4;33.3;33.3;7.6;12.7;42.2;53.2;4.6;81.9;14.8;;37.4;33.7;33.4;6.6;12.4;44.1;51.1;4.8;81.5;14.8;
2575;Indonesië;3;12 tot 25 jaar;Totaal mannen en vrouwen;2006*;35.0;35.9;26.0;11.7;12.1;45.3;50.2;4.5;83.4;13.0;;36.0;37.6;25.1;10.5;12.0;48.0;48.0;4.0;83.2;13.0;
2576;Indonesië;3;12 tot 25 jaar;Mannen;1999;40.6;32.9;33.8;11.1;9.7;38.2;50.7;11.1;76.8;18.4;4.8;41.1;33.0;34.4;10.7;9.5;39.6;49.5;11.0;76.3;18.7;5.0
