ID;RegioS;SociaalEconomischeCategorie;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
1924;Helmond;Pensioenontvanger;11.7;15.4
1925;Hendrik-Ido-Ambacht;Totaal sociaal-economische categorie;14.8;18.9
1926;Hendrik-Ido-Ambacht;Totaal actief;10.1;20.7
1927;Hendrik-Ido-Ambacht;Werknemer;9.3;20.9
1928;Hendrik-Ido-Ambacht;Zelfstandige;0.8;17.9
1929;Hendrik-Ido-Ambacht;Totaal niet-actief;4.8;15.0
1930;Hendrik-Ido-Ambacht;Werkloosheids- en bijstandsuitk.ontv.;0.2;15.0
1931;Hendrik-Ido-Ambacht;Pensioenontvanger;3.4;16.7
1932;Hengelo (O.);Totaal sociaal-economische categorie;54.5;17.0
1933;Hengelo (O.);Totaal actief;32.5;18.9
1934;Hengelo (O.);Werknemer;29.9;19.2
1935;Hengelo (O.);Zelfstandige;2.6;16.0
1936;Hengelo (O.);Totaal niet-actief;21.9;14.1
1937;Hengelo (O.);Werkloosheids- en bijstandsuitk.ontv.;2.6;11.5
1938;Hengelo (O.);Pensioenontvanger;14.1;16.2
1939;het Bildt;Totaal sociaal-economische categorie;6.9;15.5
1940;het Bildt;Totaal actief;4.3;16.9
1941;het Bildt;Werknemer;3.6;17.4
1942;het Bildt;Zelfstandige;0.6;13.6
1943;het Bildt;Totaal niet-actief;2.6;13.2
1944;het Bildt;Werkloosheids- en bijstandsuitk.ontv.;0.3;10.2
1945;het Bildt;Pensioenontvanger;1.8;14.3
1946;Heumen;Totaal sociaal-economische categorie;11.0;18.8
1947;Heumen;Totaal actief;7.2;20.4
1948;Heumen;Werknemer;6.4;21.2
1949;Heumen;Zelfstandige;0.8;14.0
1950;Heumen;Totaal niet-actief;3.8;15.8
1951;Heumen;Werkloosheids- en bijstandsuitk.ontv.;0.3;13.4
1952;Heumen;Pensioenontvanger;2.7;17.9
1953;Heusden;Totaal sociaal-economische categorie;28.2;17.8
1954;Heusden;Totaal actief;18.7;19.6
1955;Heusden;Werknemer;16.6;19.9
1956;Heusden;Zelfstandige;2.1;16.9
1957;Heusden;Totaal niet-actief;9.4;14.2
1958;Heusden;Werkloosheids- en bijstandsuitk.ontv.;0.9;12.5
1959;Heusden;Pensioenontvanger;6.1;16.0
1960;Heythuysen;Totaal sociaal-economische categorie;8.4;17.4
1961;Heythuysen;Totaal actief;5.6;18.7
1962;Heythuysen;Werknemer;4.7;19.6
1963;Heythuysen;Zelfstandige;0.9;13.8
1964;Heythuysen;Totaal niet-actief;2.8;14.7
1965;Heythuysen;Werkloosheids- en bijstandsuitk.ontv.;;
1966;Heythuysen;Pensioenontvanger;2.0;16.4
1967;Hillegom;Totaal sociaal-economische categorie;13.9;18.2
1968;Hillegom;Totaal actief;9.0;20.1
1969;Hillegom;Werknemer;8.2;20.1
1970;Hillegom;Zelfstandige;0.8;19.8
1971;Hillegom;Totaal niet-actief;4.9;14.8
1972;Hillegom;Werkloosheids- en bijstandsuitk.ontv.;0.3;14.2
1973;Hillegom;Pensioenontvanger;3.5;16.4
1974;Hilvarenbeek;Totaal sociaal-economische categorie;10.0;18.0
1975;Hilvarenbeek;Totaal actief;7.0;19.6
1976;Hilvarenbeek;Werknemer;5.8;20.0
1977;Hilvarenbeek;Zelfstandige;1.1;18.0
1978;Hilvarenbeek;Totaal niet-actief;3.1;14.4
1979;Hilvarenbeek;Werkloosheids- en bijstandsuitk.ontv.;;
1980;Hilvarenbeek;Pensioenontvanger;2.2;15.9
1981;Hilversum;Totaal sociaal-economische categorie;57.4;19.6
1982;Hilversum;Totaal actief;34.1;22.2
1983;Hilversum;Werknemer;30.0;22.8
1984;Hilversum;Zelfstandige;4.1;17.8
1985;Hilversum;Totaal niet-actief;23.3;15.9
1986;Hilversum;Werkloosheids- en bijstandsuitk.ontv.;1.9;13.2
1987;Hilversum;Pensioenontvanger;16.3;17.8
1988;Hof van Twente;Totaal sociaal-economische categorie;23.7;17.6
1989;Hof van Twente;Totaal actief;14.7;19.3
1990;Hof van Twente;Werknemer;12.1;20.3
1991;Hof van Twente;Zelfstandige;2.6;14.7
1992;Hof van Twente;Totaal niet-actief;9.0;14.8
1993;Hof van Twente;Werkloosheids- en bijstandsuitk.ontv.;0.4;12.3
1994;Hof van Twente;Pensioenontvanger;6.7;16.1
1995;Hoogeveen;Totaal sociaal-economische categorie;35.8;16.2
1996;Hoogeveen;Totaal actief;21.3;17.7
1997;Hoogeveen;Werknemer;19.1;17.8
1998;Hoogeveen;Zelfstandige;2.2;16.7
1999;Hoogeveen;Totaal niet-actief;14.5;14.0
2000;Hoogeveen;Werkloosheids- en bijstandsuitk.ontv.;1.6;12.0
2001;Hoogeveen;Pensioenontvanger;9.5;15.4
2002;Hoogezand-Sappemeer;Totaal sociaal-economische categorie;23.0;15.9
2003;Hoogezand-Sappemeer;Totaal actief;12.5;18.2
2004;Hoogezand-Sappemeer;Werknemer;11.5;18.3
2005;Hoogezand-Sappemeer;Zelfstandige;1.0;17.5
2006;Hoogezand-Sappemeer;Totaal niet-actief;10.4;13.1
2007;Hoogezand-Sappemeer;Werkloosheids- en bijstandsuitk.ontv.;1.5;11.6
2008;Hoogezand-Sappemeer;Pensioenontvanger;6.3;14.6
2009;Hoorn;Totaal sociaal-economische categorie;45.5;17.6
2010;Hoorn;Totaal actief;29.4;19.4
2011;Hoorn;Werknemer;26.5;19.7
2012;Hoorn;Zelfstandige;2.8;16.8
2013;Hoorn;Totaal niet-actief;16.1;14.4
2014;Hoorn;Werkloosheids- en bijstandsuitk.ontv.;1.9;13.2
2015;Hoorn;Pensioenontvanger;9.5;16.5
2016;Horst aan de Maas;Totaal sociaal-economische categorie;19.4;16.7
2017;Horst aan de Maas;Totaal actief;12.9;18.2
2018;Horst aan de Maas;Werknemer;11.3;18.5
2019;Horst aan de Maas;Zelfstandige;1.6;16.6
2020;Horst aan de Maas;Totaal niet-actief;6.5;13.8
2021;Horst aan de Maas;Werkloosheids- en bijstandsuitk.ontv.;0.4;12.4
2022;Horst aan de Maas;Pensioenontvanger;4.6;15.0
2023;Houten;Totaal sociaal-economische categorie;27.8;19.8
2024;Houten;Totaal actief;20.6;21.9
2025;Houten;Werknemer;19.1;22.1
2026;Houten;Zelfstandige;1.5;19.5
2027;Houten;Totaal niet-actief;7.2;14.0
2028;Houten;Werkloosheids- en bijstandsuitk.ontv.;0.6;14.1
2029;Houten;Pensioenontvanger;4.4;16.3
2030;Huizen;Totaal sociaal-economische categorie;27.9;19.8
2031;Huizen;Totaal actief;18.1;22.0
2032;Huizen;Werknemer;16.1;22.5
2033;Huizen;Zelfstandige;1.9;18.1
2034;Huizen;Totaal niet-actief;9.8;15.8
2035;Huizen;Werkloosheids- en bijstandsuitk.ontv.;0.9;12.9
2036;Huizen;Pensioenontvanger;6.4;18.3
2037;Hulst;Totaal sociaal-economische categorie;18.2;17.3
2038;Hulst;Totaal actief;11.1;19.7
2039;Hulst;Werknemer;9.5;19.9
2040;Hulst;Zelfstandige;1.6;18.2
2041;Hulst;Totaal niet-actief;7.1;13.7
2042;Hulst;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.5
2043;Hulst;Pensioenontvanger;5.4;14.5
2044;Hunsel;Totaal sociaal-economische categorie;4.0;16.5
2045;Hunsel;Totaal actief;2.8;17.5
2046;Hunsel;Werknemer;2.4;19.1
2047;Hunsel;Zelfstandige;0.5;9.8
2048;Hunsel;Totaal niet-actief;1.2;14.0
2049;Hunsel;Werkloosheids- en bijstandsuitk.ontv.;;
2050;Hunsel;Pensioenontvanger;0.8;15.0
2051;IJsselstein;Totaal sociaal-economische categorie;21.7;19.1
2052;IJsselstein;Totaal actief;15.6;20.8
2053;IJsselstein;Werknemer;14.5;20.9
2054;IJsselstein;Zelfstandige;1.1;18.8
2055;IJsselstein;Totaal niet-actief;6.0;14.6
2056;IJsselstein;Werkloosheids- en bijstandsuitk.ontv.;0.5;13.7
2057;IJsselstein;Pensioenontvanger;3.9;16.5
2058;Jacobswoude;Totaal sociaal-economische categorie;7.2;18.7
2059;Jacobswoude;Totaal actief;5.1;19.9
2060;Jacobswoude;Werknemer;4.4;20.4
2061;Jacobswoude;Zelfstandige;0.7;17.4
2062;Jacobswoude;Totaal niet-actief;2.1;15.5
2063;Jacobswoude;Werkloosheids- en bijstandsuitk.ontv.;;
2064;Jacobswoude;Pensioenontvanger;1.5;17.1
2065;Kampen;Totaal sociaal-economische categorie;31.2;16.0
2066;Kampen;Totaal actief;20.4;17.4
2067;Kampen;Werknemer;17.9;17.7
2068;Kampen;Zelfstandige;2.4;15.2
2069;Kampen;Totaal niet-actief;10.8;13.3
2070;Kampen;Werkloosheids- en bijstandsuitk.ontv.;0.9;12.3
2071;Kampen;Pensioenontvanger;7.1;14.8
2072;Kapelle;Totaal sociaal-economische categorie;7.6;18.0
2073;Kapelle;Totaal actief;5.1;19.8
2074;Kapelle;Werknemer;4.4;19.9
2075;Kapelle;Zelfstandige;0.6;19.2
2076;Kapelle;Totaal niet-actief;2.5;14.4
2077;Kapelle;Werkloosheids- en bijstandsuitk.ontv.;;
2078;Kapelle;Pensioenontvanger;1.9;15.6
2079;Katwijk;Totaal sociaal-economische categorie;27.2;17.5
2080;Katwijk;Totaal actief;18.1;19.1
2081;Katwijk;Werknemer;17.0;19.1
2082;Katwijk;Zelfstandige;1.1;20.2
2083;Katwijk;Totaal niet-actief;9.0;14.2
2084;Katwijk;Werkloosheids- en bijstandsuitk.ontv.;0.5;13.0
2085;Katwijk;Pensioenontvanger;6.4;15.6
2086;Kerkrade;Totaal sociaal-economische categorie;32.3;15.6
2087;Kerkrade;Totaal actief;16.5;17.7
2088;Kerkrade;Werknemer;15.1;18.0
2089;Kerkrade;Zelfstandige;1.4;14.7
2090;Kerkrade;Totaal niet-actief;15.8;13.4
2091;Kerkrade;Werkloosheids- en bijstandsuitk.ontv.;2.1;11.5
2092;Kerkrade;Pensioenontvanger;9.9;14.9
2093;Kessel;Totaal sociaal-economische categorie;2.9;16.7
2094;Kessel;Totaal actief;2.0;18.1
2095;Kessel;Werknemer;1.7;18.9
2096;Kessel;Zelfstandige;0.3;13.4
2097;Kessel;Totaal niet-actief;0.9;13.7
2098;Kessel;Werkloosheids- en bijstandsuitk.ontv.;;
2099;Kessel;Pensioenontvanger;0.6;14.7
2100;Kollumerland en Nieuwkruisland;Totaal sociaal-economische categorie;8.3;15.0
2101;Kollumerland en Nieuwkruisland;Totaal actief;5.1;16.3
2102;Kollumerland en Nieuwkruisland;Werknemer;4.2;16.9
2103;Kollumerland en Nieuwkruisland;Zelfstandige;0.9;13.8
2104;Kollumerland en Nieuwkruisland;Totaal niet-actief;3.2;13.0
2105;Kollumerland en Nieuwkruisland;Werkloosheids- en bijstandsuitk.ontv.;0.3;11.5
2106;Kollumerland en Nieuwkruisland;Pensioenontvanger;2.1;14.4
2107;Korendijk;Totaal sociaal-economische categorie;6.9;18.6
2108;Korendijk;Totaal actief;4.8;20.4
2109;Korendijk;Werknemer;4.1;21.1
2110;Korendijk;Zelfstandige;0.6;15.6
2111;Korendijk;Totaal niet-actief;2.2;14.8
2112;Korendijk;Werkloosheids- en bijstandsuitk.ontv.;;
2113;Korendijk;Pensioenontvanger;1.7;15.8
2114;Krimpen aan den IJssel;Totaal sociaal-economische categorie;18.9;19.1
2115;Krimpen aan den IJssel;Totaal actief;11.8;21.1
2116;Krimpen aan den IJssel;Werknemer;10.6;21.2
2117;Krimpen aan den IJssel;Zelfstandige;1.2;20.9
2118;Krimpen aan den IJssel;Totaal niet-actief;7.1;15.8
2119;Krimpen aan den IJssel;Werkloosheids- en bijstandsuitk.ontv.;0.5;12.0
2120;Krimpen aan den IJssel;Pensioenontvanger;5.4;17.5
2121;Laarbeek;Totaal sociaal-economische categorie;14.4;17.4
2122;Laarbeek;Totaal actief;9.5;19.4
2123;Laarbeek;Werknemer;8.2;19.7
2124;Laarbeek;Zelfstandige;1.3;17.8
2125;Laarbeek;Totaal niet-actief;4.9;13.4
2126;Laarbeek;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.9
2127;Laarbeek;Pensioenontvanger;3.2;14.8
2128;Landerd;Totaal sociaal-economische categorie;9.9;16.9
2129;Landerd;Totaal actief;6.6;18.7
2130;Landerd;Werknemer;5.7;18.9
2131;Landerd;Zelfstandige;0.9;18.0
2132;Landerd;Totaal niet-actief;3.3;13.4
2133;Landerd;Werkloosheids- en bijstandsuitk.ontv.;;
2134;Landerd;Pensioenontvanger;2.1;15.0
2135;Landgraaf;Totaal sociaal-economische categorie;26.7;16.1
2136;Landgraaf;Totaal actief;15.1;18.2
2137;Landgraaf;Werknemer;13.8;18.5
2138;Landgraaf;Zelfstandige;1.3;14.9
2139;Landgraaf;Totaal niet-actief;11.6;13.3
2140;Landgraaf;Werkloosheids- en bijstandsuitk.ontv.;1.4;9.3
2141;Landgraaf;Pensioenontvanger;7.2;15.3
2142;Landsmeer;Totaal sociaal-economische categorie;7.0;20.3
2143;Landsmeer;Totaal actief;4.6;22.7
2144;Landsmeer;Werknemer;3.9;23.3
2145;Landsmeer;Zelfstandige;0.7;19.2
2146;Landsmeer;Totaal niet-actief;2.4;15.7
2147;Landsmeer;Werkloosheids- en bijstandsuitk.ontv.;;
2148;Landsmeer;Pensioenontvanger;1.8;17.4
2149;Langedijk;Totaal sociaal-economische categorie;17.0;18.2
2150;Langedijk;Totaal actief;11.8;20.0
2151;Langedijk;Werknemer;10.3;20.3
2152;Langedijk;Zelfstandige;1.4;18.7
2153;Langedijk;Totaal niet-actief;5.2;14.2
2154;Langedijk;Werkloosheids- en bijstandsuitk.ontv.;0.3;13.7
2155;Langedijk;Pensioenontvanger;3.5;16.1
2156;Laren (NH.);Totaal sociaal-economische categorie;7.7;25.9
2157;Laren (NH.);Totaal actief;4.1;29.8
2158;Laren (NH.);Werknemer;3.3;31.2
2159;Laren (NH.);Zelfstandige;0.7;22.5
2160;Laren (NH.);Totaal niet-actief;3.6;21.5
2161;Laren (NH.);Werkloosheids- en bijstandsuitk.ontv.;;
2162;Laren (NH.);Pensioenontvanger;3.0;23.3
2163;Leek;Totaal sociaal-economische categorie;12.8;16.5
2164;Leek;Totaal actief;8.0;18.2
2165;Leek;Werknemer;7.1;18.5
2166;Leek;Zelfstandige;0.9;16.1
2167;Leek;Totaal niet-actief;4.8;13.6
2168;Leek;Werkloosheids- en bijstandsuitk.ontv.;0.4;13.4
2169;Leek;Pensioenontvanger;3.2;15.1
2170;Leerdam;Totaal sociaal-economische categorie;13.5;17.1
2171;Leerdam;Totaal actief;8.4;19.0
2172;Leerdam;Werknemer;7.5;19.4
2173;Leerdam;Zelfstandige;0.9;16.0
2174;Leerdam;Totaal niet-actief;5.1;13.9
2175;Leerdam;Werkloosheids- en bijstandsuitk.ontv.;0.4;12.6
2176;Leerdam;Pensioenontvanger;3.4;15.5
2177;Leersum;Totaal sociaal-economische categorie;5.0;19.1
2178;Leersum;Totaal actief;3.1;19.9
2179;Leersum;Werknemer;2.6;21.5
2180;Leersum;Zelfstandige;0.5;12.6
2181;Leersum;Totaal niet-actief;1.9;17.7
2182;Leersum;Werkloosheids- en bijstandsuitk.ontv.;;
2183;Leersum;Pensioenontvanger;1.4;19.9
2184;Leeuwarden;Totaal sociaal-economische categorie;61.9;16.1
2185;Leeuwarden;Totaal actief;34.2;18.2
2186;Leeuwarden;Werknemer;31.0;18.5
2187;Leeuwarden;Zelfstandige;3.1;15.1
2188;Leeuwarden;Totaal niet-actief;27.7;13.6
2189;Leeuwarden;Werkloosheids- en bijstandsuitk.ontv.;4.9;11.6
2190;Leeuwarden;Pensioenontvanger;15.0;16.3
2191;Leeuwarderadeel;Totaal sociaal-economische categorie;6.9;16.9
2192;Leeuwarderadeel;Totaal actief;4.5;18.5
2193;Leeuwarderadeel;Werknemer;4.1;18.6
2194;Leeuwarderadeel;Zelfstandige;0.5;17.6
2195;Leeuwarderadeel;Totaal niet-actief;2.3;13.6
2196;Leeuwarderadeel;Werkloosheids- en bijstandsuitk.ontv.;;
2197;Leeuwarderadeel;Pensioenontvanger;1.5;15.5
2198;Leiden;Totaal sociaal-economische categorie;78.0;18.5
2199;Leiden;Totaal actief;49.3;21.2
2200;Leiden;Werknemer;45.1;21.5
2201;Leiden;Zelfstandige;4.1;18.2
2202;Leiden;Totaal niet-actief;28.7;13.8
2203;Leiden;Werkloosheids- en bijstandsuitk.ontv.;3.5;12.3
2204;Leiden;Pensioenontvanger;15.6;16.7
2205;Leiderdorp;Totaal sociaal-economische categorie;17.6;20.1
2206;Leiderdorp;Totaal actief;11.5;22.1
2207;Leiderdorp;Werknemer;10.5;22.4
2208;Leiderdorp;Zelfstandige;1.0;19.8
2209;Leiderdorp;Totaal niet-actief;6.1;16.3
2210;Leiderdorp;Werkloosheids- en bijstandsuitk.ontv.;0.4;11.8
2211;Leiderdorp;Pensioenontvanger;4.5;18.5
2212;Leidschendam-Voorburg;Totaal sociaal-economische categorie;51.0;20.5
2213;Leidschendam-Voorburg;Totaal actief;29.7;22.8
2214;Leidschendam-Voorburg;Werknemer;26.9;23.3
2215;Leidschendam-Voorburg;Zelfstandige;2.7;18.0
2216;Leidschendam-Voorburg;Totaal niet-actief;21.3;17.2
2217;Leidschendam-Voorburg;Werkloosheids- en bijstandsuitk.ontv.;2.1;12.8
2218;Leidschendam-Voorburg;Pensioenontvanger;15.8;19.2
2219;Lelystad;Totaal sociaal-economische categorie;46.0;16.7
2220;Lelystad;Totaal actief;30.1;18.5
2221;Lelystad;Werknemer;27.4;18.9
2222;Lelystad;Zelfstandige;2.6;14.5
2223;Lelystad;Totaal niet-actief;16.0;13.3
2224;Lelystad;Werkloosheids- en bijstandsuitk.ontv.;2.5;11.5
2225;Lelystad;Pensioenontvanger;8.2;15.8
2226;Lemsterland;Totaal sociaal-economische categorie;8.5;16.6
2227;Lemsterland;Totaal actief;5.4;18.0
2228;Lemsterland;Werknemer;4.3;18.4
2229;Lemsterland;Zelfstandige;1.1;16.4
2230;Lemsterland;Totaal niet-actief;3.1;14.3
2231;Lemsterland;Werkloosheids- en bijstandsuitk.ontv.;0.4;13.2
2232;Lemsterland;Pensioenontvanger;2.0;15.7
2233;Leusden;Totaal sociaal-economische categorie;19.5;20.0
2234;Leusden;Totaal actief;13.2;21.5
2235;Leusden;Werknemer;11.8;21.9
2236;Leusden;Zelfstandige;1.4;18.4
2237;Leusden;Totaal niet-actief;6.2;16.7
2238;Leusden;Werkloosheids- en bijstandsuitk.ontv.;0.4;14.3
2239;Leusden;Pensioenontvanger;4.5;18.9
2240;Liemeer;Totaal sociaal-economische categorie;4.6;17.3
2241;Liemeer;Totaal actief;3.1;19.3
2242;Liemeer;Werknemer;2.6;20.2
2243;Liemeer;Zelfstandige;0.6;15.1
2244;Liemeer;Totaal niet-actief;1.5;13.0
2245;Liemeer;Werkloosheids- en bijstandsuitk.ontv.;;
2246;Liemeer;Pensioenontvanger;0.8;15.6
2247;Liesveld;Totaal sociaal-economische categorie;5.9;18.0
2248;Liesveld;Totaal actief;4.2;19.8
2249;Liesveld;Werknemer;3.6;20.1
2250;Liesveld;Zelfstandige;0.6;18.2
2251;Liesveld;Totaal niet-actief;1.7;13.7
2252;Liesveld;Werkloosheids- en bijstandsuitk.ontv.;;
2253;Liesveld;Pensioenontvanger;1.3;15.0
2254;Lingewaal;Totaal sociaal-economische categorie;6.9;18.0
2255;Lingewaal;Totaal actief;4.9;19.5
2256;Lingewaal;Werknemer;4.2;19.7
2257;Lingewaal;Zelfstandige;0.6;18.6
2258;Lingewaal;Totaal niet-actief;2.0;14.5
2259;Lingewaal;Werkloosheids- en bijstandsuitk.ontv.;;
2260;Lingewaal;Pensioenontvanger;1.5;15.7
2261;Lingewaard;Totaal sociaal-economische categorie;29.0;17.1
2262;Lingewaard;Totaal actief;19.8;18.7
2263;Lingewaard;Werknemer;17.8;19.2
2264;Lingewaard;Zelfstandige;2.0;14.6
2265;Lingewaard;Totaal niet-actief;9.2;13.6
2266;Lingewaard;Werkloosheids- en bijstandsuitk.ontv.;0.7;12.6
2267;Lingewaard;Pensioenontvanger;6.2;15.2
2268;Lisse;Totaal sociaal-economische categorie;14.8;18.3
2269;Lisse;Totaal actief;10.0;19.9
2270;Lisse;Werknemer;9.1;19.9
2271;Lisse;Zelfstandige;0.8;19.6
2272;Lisse;Totaal niet-actief;4.9;14.9
2273;Lisse;Werkloosheids- en bijstandsuitk.ontv.;0.2;13.7
2274;Lisse;Pensioenontvanger;3.6;16.5
2275;Lith;Totaal sociaal-economische categorie;4.3;16.7
2276;Lith;Totaal actief;3.0;18.2
2277;Lith;Werknemer;2.4;18.8
2278;Lith;Zelfstandige;0.6;15.2
2279;Lith;Totaal niet-actief;1.3;13.4
2280;Lith;Werkloosheids- en bijstandsuitk.ontv.;;
2281;Lith;Pensioenontvanger;0.8;14.6
2282;Littenseradiel;Totaal sociaal-economische categorie;6.8;16.6
2283;Littenseradiel;Totaal actief;4.8;17.7
2284;Littenseradiel;Werknemer;3.7;18.4
2285;Littenseradiel;Zelfstandige;1.1;15.5
2286;Littenseradiel;Totaal niet-actief;2.1;13.9
2287;Littenseradiel;Werkloosheids- en bijstandsuitk.ontv.;;
2288;Littenseradiel;Pensioenontvanger;1.5;14.9
2289;Lochem;Totaal sociaal-economische categorie;22.7;18.2
2290;Lochem;Totaal actief;13.4;19.6
2291;Lochem;Werknemer;11.0;20.5
2292;Lochem;Zelfstandige;2.4;15.5
2293;Lochem;Totaal niet-actief;9.3;16.3
2294;Lochem;Werkloosheids- en bijstandsuitk.ontv.;0.4;12.3
2295;Lochem;Pensioenontvanger;7.2;17.9
2296;Loenen;Totaal sociaal-economische categorie;5.5;22.7
2297;Loenen;Totaal actief;3.7;25.7
2298;Loenen;Werknemer;3.1;26.6
2299;Loenen;Zelfstandige;0.6;21.6
2300;Loenen;Totaal niet-actief;1.8;16.6
2301;Loenen;Werkloosheids- en bijstandsuitk.ontv.;;
2302;Loenen;Pensioenontvanger;1.4;18.1
2303;Loon op Zand;Totaal sociaal-economische categorie;15.8;17.5
2304;Loon op Zand;Totaal actief;10.4;19.3
2305;Loon op Zand;Werknemer;9.4;19.7
2306;Loon op Zand;Zelfstandige;1.0;15.8
2307;Loon op Zand;Totaal niet-actief;5.4;14.0
2308;Loon op Zand;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.8
2309;Loon op Zand;Pensioenontvanger;3.7;15.4
2310;Lopik;Totaal sociaal-economische categorie;8.7;17.9
2311;Lopik;Totaal actief;6.4;19.4
2312;Lopik;Werknemer;5.4;19.8
2313;Lopik;Zelfstandige;1.0;17.2
2314;Lopik;Totaal niet-actief;2.3;13.8
2315;Lopik;Werkloosheids- en bijstandsuitk.ontv.;;
2316;Lopik;Pensioenontvanger;1.7;15.0
2317;Loppersum;Totaal sociaal-economische categorie;7.0;16.1
2318;Loppersum;Totaal actief;4.4;17.8
2319;Loppersum;Werknemer;3.6;18.8
2320;Loppersum;Zelfstandige;0.8;13.5
2321;Loppersum;Totaal niet-actief;2.6;13.1
2322;Loppersum;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.6
2323;Loppersum;Pensioenontvanger;1.7;14.1
2324;Losser;Totaal sociaal-economische categorie;15.0;16.1
2325;Losser;Totaal actief;9.1;17.9
2326;Losser;Werknemer;8.0;18.4
2327;Losser;Zelfstandige;1.0;13.9
2328;Losser;Totaal niet-actief;5.9;13.3
2329;Losser;Werkloosheids- en bijstandsuitk.ontv.;0.4;11.3
2330;Losser;Pensioenontvanger;3.8;14.8
2331;Maarn;Totaal sociaal-economische categorie;4.0;22.9
2332;Maarn;Totaal actief;2.3;25.3
2333;Maarn;Werknemer;2.0;25.7
2334;Maarn;Zelfstandige;0.3;21.6
2335;Maarn;Totaal niet-actief;1.7;19.7
2336;Maarn;Werkloosheids- en bijstandsuitk.ontv.;;
2337;Maarn;Pensioenontvanger;1.3;21.6
2338;Maarssen;Totaal sociaal-economische categorie;26.9;19.3
2339;Maarssen;Totaal actief;18.7;21.5
2340;Maarssen;Werknemer;17.0;21.9
2341;Maarssen;Zelfstandige;1.7;17.1
2342;Maarssen;Totaal niet-actief;8.2;14.5
2343;Maarssen;Werkloosheids- en bijstandsuitk.ontv.;0.7;13.6
2344;Maarssen;Pensioenontvanger;5.1;16.8
2345;Maasbracht;Totaal sociaal-economische categorie;9.3;17.0
2346;Maasbracht;Totaal actief;5.6;18.9
2347;Maasbracht;Werknemer;4.8;19.4
2348;Maasbracht;Zelfstandige;0.7;15.6
2349;Maasbracht;Totaal niet-actief;3.7;14.0
2350;Maasbracht;Werkloosheids- en bijstandsuitk.ontv.;0.3;13.2
2351;Maasbracht;Pensioenontvanger;2.6;15.3
2352;Maasbree;Totaal sociaal-economische categorie;8.7;16.7
2353;Maasbree;Totaal actief;6.1;18.2
2354;Maasbree;Werknemer;5.3;18.8
2355;Maasbree;Zelfstandige;0.8;13.7
2356;Maasbree;Totaal niet-actief;2.6;13.1
2357;Maasbree;Werkloosheids- en bijstandsuitk.ontv.;;
2358;Maasbree;Pensioenontvanger;1.7;14.9
2359;Maasdonk;Totaal sociaal-economische categorie;7.4;17.2
2360;Maasdonk;Totaal actief;5.0;18.8
2361;Maasdonk;Werknemer;4.2;19.1
2362;Maasdonk;Zelfstandige;0.8;17.2
2363;Maasdonk;Totaal niet-actief;2.4;13.9
2364;Maasdonk;Werkloosheids- en bijstandsuitk.ontv.;;
2365;Maasdonk;Pensioenontvanger;1.7;14.9
2366;Maasdriel;Totaal sociaal-economische categorie;15.5;17.4
2367;Maasdriel;Totaal actief;10.6;19.2
2368;Maasdriel;Werknemer;8.7;20.0
2369;Maasdriel;Zelfstandige;1.9;15.3
2370;Maasdriel;Totaal niet-actief;5.0;13.6
2371;Maasdriel;Werkloosheids- en bijstandsuitk.ontv.;0.3;13.8
2372;Maasdriel;Pensioenontvanger;3.4;14.7
2373;Maassluis;Totaal sociaal-economische categorie;21.9;18.0
2374;Maassluis;Totaal actief;13.8;19.6
2375;Maassluis;Werknemer;12.8;19.8
2376;Maassluis;Zelfstandige;1.0;17.8
2377;Maassluis;Totaal niet-actief;8.0;15.1
2378;Maassluis;Werkloosheids- en bijstandsuitk.ontv.;0.9;12.3
2379;Maassluis;Pensioenontvanger;5.3;17.3
2380;Maastricht;Totaal sociaal-economische categorie;81.8;16.6
2381;Maastricht;Totaal actief;42.4;19.5
2382;Maastricht;Werknemer;38.3;20.0
2383;Maastricht;Zelfstandige;4.1;15.0
2384;Maastricht;Totaal niet-actief;39.3;13.4
2385;Maastricht;Werkloosheids- en bijstandsuitk.ontv.;4.7;11.5
2386;Maastricht;Pensioenontvanger;22.4;15.8
2387;Margraten;Totaal sociaal-economische categorie;8.9;18.4
2388;Margraten;Totaal actief;5.5;20.7
2389;Margraten;Werknemer;4.7;21.4
2390;Margraten;Zelfstandige;0.8;16.9
2391;Margraten;Totaal niet-actief;3.4;14.7
2392;Margraten;Werkloosheids- en bijstandsuitk.ontv.;;
2393;Margraten;Pensioenontvanger;2.5;16.5
2394;Marum;Totaal sociaal-economische categorie;6.4;16.6
2395;Marum;Totaal actief;4.2;18.4
2396;Marum;Werknemer;3.6;19.0
2397;Marum;Zelfstandige;0.6;14.4
2398;Marum;Totaal niet-actief;2.2;13.3
2399;Marum;Werkloosheids- en bijstandsuitk.ontv.;0.3;12.0
2400;Marum;Pensioenontvanger;1.4;14.0
2401;Medemblik;Totaal sociaal-economische categorie;5.4;17.5
2402;Medemblik;Totaal actief;3.5;19.2
2403;Medemblik;Werknemer;3.0;18.7
2404;Medemblik;Zelfstandige;0.5;21.7
2405;Medemblik;Totaal niet-actief;1.8;14.2
