ID;Geslacht;Werkadres;PositieWerkkring;Persoonskenmerken;Perioden;WerkzameBeroepsbevolking_1
4145;Totaal mannen en vrouwen;Werkzaam op woonadres;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2019;6
4146;Totaal mannen en vrouwen;Werkzaam op woonadres;Werknemer met flexibele arbeidsrelatie;Positie: overig lid;2020;9
4147;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2010;697
4148;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2011;652
4149;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2012;675
4150;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2013;699
4151;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2014;727
4152;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2015;723
4153;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2016;717
4154;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2017;744
4155;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2018;767
4156;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2019;748
4157;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Totaal personen;2020;796
4158;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2010;268
4159;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2011;265
4160;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2012;274
4161;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2013;291
4162;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2014;301
4163;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2015;305
4164;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2016;305
4165;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2017;307
4166;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2018;311
4167;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2019;321
4168;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: deeltijd;2020;362
4169;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2010;74
4170;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2011;76
4171;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2012;74
4172;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2013;84
4173;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2014;84
4174;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2015;92
4175;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2016;76
4176;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2017;75
4177;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2018;82
4178;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2019;94
4179;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 12 uur per week;2020;105
4180;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2010;114
4181;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2011;114
4182;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2012;113
4183;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2013;130
4184;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2014;130
4185;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2015;138
4186;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2016;123
4187;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2017;125
4188;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2018;122
4189;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2019;138
4190;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: minder dan 20 uur per week;2020;150
4191;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2010;39
4192;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2011;38
4193;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2012;39
4194;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2013;46
4195;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2014;46
4196;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2015;46
4197;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2016;47
4198;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2017;50
4199;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2018;40
4200;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2019;44
4201;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 12 tot 20 uur per week;2020;45
4202;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2010;155
4203;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2011;151
4204;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2012;161
4205;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2013;161
4206;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2014;171
4207;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2015;167
4208;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2016;181
4209;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2017;182
4210;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2018;189
4211;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2019;183
4212;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: 20 tot 35 uur per week;2020;212
4213;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2010;429
4214;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2011;387
4215;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2012;401
4216;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2013;408
4217;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2014;426
4218;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2015;418
4219;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2016;412
4220;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2017;437
4221;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2018;456
4222;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2019;427
4223;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Arbeidsduur: voltijd;2020;434
4224;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2010;137
4225;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2011;131
4226;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2012;117
4227;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2013;111
4228;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2014;113
4229;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2015;115
4230;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2016;115
4231;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2017;106
4232;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2018;104
4233;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2019;91
4234;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 1 laag;2020;87
4235;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2010;282
4236;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2011;260
4237;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2012;267
4238;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2013;282
4239;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2014;291
4240;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2015;282
4241;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2016;260
4242;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2017;286
4243;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2018;295
4244;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2019;283
4245;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 2 middelbaar ;2020;273
4246;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2010;277
4247;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2011;255
4248;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2012;287
4249;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2013;299
4250;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2014;318
4251;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2015;323
4252;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2016;337
4253;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2017;347
4254;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2018;364
4255;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2019;365
4256;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: 3 hoog;2020;426
4257;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2010;1
4258;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2011;5
4259;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2012;3
4260;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2013;8
4261;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2014;5
4262;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2015;3
4263;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2016;5
4264;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2017;6
4265;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2018;3
4266;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2019;9
4267;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Onderwijsniveau: weet niet of onbekend;2020;10
4268;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2010;25
4269;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2011;20
4270;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2012;21
4271;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2013;26
4272;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2014;21
4273;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2015;23
4274;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2016;21
4275;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2017;24
4276;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2018;24
4277;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2019;28
4278;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 15 tot 25 jaar;2020;26
4279;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2010;272
4280;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2011;249
4281;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2012;264
4282;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2013;267
4283;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2014;266
4284;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2015;250
4285;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2016;247
4286;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2017;247
4287;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2018;255
4288;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2019;244
4289;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 45 jaar;2020;270
4290;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2010;84
4291;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2011;78
4292;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2012;91
4293;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2013;90
4294;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2014;91
4295;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2015;94
4296;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2016;99
4297;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2017;101
4298;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2018;104
4299;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2019;102
4300;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 25 tot 35 jaar;2020;110
4301;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2010;188
4302;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2011;171
4303;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2012;173
4304;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2013;177
4305;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2014;175
4306;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2015;156
4307;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2016;148
4308;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2017;146
4309;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2018;151
4310;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2019;143
4311;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 35 tot 45 jaar;2020;161
4312;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2010;206
4313;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2011;197
4314;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2012;204
4315;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2013;200
4316;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2014;218
4317;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2015;232
4318;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2016;232
4319;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2017;237
4320;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2018;233
4321;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2019;226
4322;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 55 jaar;2020;213
4323;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2010;400
4324;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2011;382
4325;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2012;390
4326;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2013;406
4327;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2014;440
4328;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2015;449
4329;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2016;448
4330;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2017;474
4331;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2018;488
4332;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2019;475
4333;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 45 tot 75 jaar;2020;500
4334;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2010;151
4335;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2011;141
4336;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2012;145
4337;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2013;152
4338;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2014;153
4339;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2015;157
4340;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2016;160
4341;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2017;170
4342;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2018;188
4343;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2019;181
4344;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 55 tot 65 jaar;2020;207
4345;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2010;44
4346;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2011;44
4347;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2012;41
4348;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2013;54
4349;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2014;69
4350;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2015;60
4351;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2016;56
4352;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2017;67
4353;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2018;66
4354;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2019;68
4355;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Leeftijd: 65 tot 75 jaar;2020;81
4356;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2010;107
4357;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2011;104
4358;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2012;110
4359;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2013;106
4360;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2014;107
4361;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2015;105
4362;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2016;126
4363;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2017;107
4364;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2018;127
4365;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2019;118
4366;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: alleenstaande;2020;146
4367;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2010;342
4368;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2011;314
4369;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2012;337
4370;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2013;343
4371;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2014;359
4372;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2015;355
4373;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2016;350
4374;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2017;369
4375;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2018;365
4376;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2019;365
4377;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder;2020;369
4378;Totaal mannen en vrouwen;Werkzaam op woonadres;Zelfstandige;Positie: ouder in éénouderhuishouden;2010;19
