ID;Geslacht;Leeftijd;Geboorteland;Herkomstland;SamenstellingHuishouden;SociaaleconomischeCategorie;Perioden;PersonenMetUitgesprokenSchuldsanering_1
4460;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2009;
4461;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2010;
4462;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2011;
4463;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2012;
4464;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2013;
4465;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2014;
4466;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2015;
4467;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2016;
4468;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2017;
4469;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2018;
4470;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2019;
4471;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2020;
4472;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2021;
4473;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2022;
4474;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Zelfstandige (totaal);2023;
4475;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;1999;50.0
4476;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2000;40.0
4477;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2001;45.0
4478;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2002;60.0
4479;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2003;70.0
4480;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2004;105.0
4481;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2005;90.0
4482;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2006;120.0
4483;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2007;95.0
4484;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2008;60.0
4485;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2009;60.0
4486;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2010;65.0
4487;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2011;115.0
4488;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2012;120.0
4489;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2013;90.0
4490;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2014;100.0
4491;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2015;105.0
4492;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2016;80.0
4493;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2017;55.0
4494;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2018;40.0
4495;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2019;25.0
4496;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2020;25.0
4497;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2021;15.0
4498;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2022;15.0
4499;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Uitkeringsontvanger;2023;10.0
4500;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;1999;
4501;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2000;
4502;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2001;
4503;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2002;
4504;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2003;
4505;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2004;10.0
4506;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2005;10.0
4507;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2006;20.0
4508;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2007;15.0
4509;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2008;15.0
4510;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2009;10.0
4511;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2010;10.0
4512;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2011;10.0
4513;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2012;15.0
4514;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2013;15.0
4515;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2014;10.0
4516;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2015;10.0
4517;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2016;10.0
4518;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2017;
4519;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2018;10.0
4520;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2019;
4521;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2020;
4522;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2021;
4523;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2022;
4524;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Pensioenontvanger;2023;
4525;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;1999;
4526;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2000;
4527;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2001;
4528;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2002;
4529;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2003;
4530;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2004;
4531;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2005;
4532;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2006;
4533;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2007;
4534;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2008;
4535;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2009;
4536;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2010;
4537;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2011;
4538;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2012;
4539;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2013;
4540;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2014;
4541;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2015;
4542;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2016;
4543;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2017;
4544;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2018;
4545;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2019;
4546;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2020;
4547;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2021;
4548;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2022;
4549;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;(School)kind of student;2023;
4550;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);1999;
4551;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2000;
4552;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2001;
4553;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2002;
4554;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2003;
4555;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2004;
4556;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2005;
4557;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2006;
4558;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2007;
4559;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2008;
4560;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2009;
4561;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2010;
4562;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2011;
4563;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2012;
4564;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2013;
4565;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2014;
4566;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2015;
4567;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2016;
4568;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2017;
4569;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2018;
4570;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2019;
4571;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2020;
4572;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2021;
4573;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2022;
4574;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Overig (geen inkomen, kind of student);2023;
4575;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;1999;
4576;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2000;
4577;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2001;
4578;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2002;
4579;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2003;
4580;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2004;
4581;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2005;
4582;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2006;
4583;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2007;
4584;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2008;
4585;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2009;
4586;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2010;
4587;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2011;
4588;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2012;
4589;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2013;
4590;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2014;
4591;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2015;
4592;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2016;
4593;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2017;
4594;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2018;
4595;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2019;
4596;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2020;
4597;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2021;
4598;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2022;
4599;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenpersoonshuishouden;Onbekend;2023;
4600;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;1999;30.0
4601;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2000;70.0
4602;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2001;40.0
4603;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2002;100.0
4604;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2003;95.0
4605;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2004;125.0
4606;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2005;105.0
4607;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2006;110.0
4608;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2007;115.0
4609;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2008;70.0
4610;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2009;85.0
4611;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2010;90.0
4612;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2011;95.0
4613;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2012;90.0
4614;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2013;70.0
4615;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2014;75.0
4616;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2015;75.0
4617;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2016;60.0
4618;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2017;60.0
4619;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2018;35.0
4620;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2019;25.0
4621;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2020;15.0
4622;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2021;10.0
4623;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2022;10.0
4624;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Totaal;2023;15.0
4625;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;1999;
4626;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2000;20.0
4627;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2001;15.0
4628;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2002;30.0
4629;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2003;30.0
4630;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2004;30.0
4631;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2005;25.0
4632;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2006;40.0
4633;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2007;55.0
4634;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2008;30.0
4635;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2009;25.0
4636;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2010;35.0
4637;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2011;35.0
4638;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2012;35.0
4639;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2013;20.0
4640;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2014;25.0
4641;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2015;30.0
4642;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2016;30.0
4643;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2017;20.0
4644;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2018;10.0
4645;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2019;15.0
4646;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2020;
4647;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2021;
4648;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2022;
4649;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Werknemer;2023;
4650;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);1999;
4651;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2000;
4652;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2001;
4653;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2002;
4654;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2003;
4655;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2004;
4656;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2005;
4657;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2006;
4658;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2007;
4659;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2008;
4660;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2009;
4661;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2010;
4662;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2011;
4663;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2012;
4664;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2013;
4665;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2014;
4666;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2015;
4667;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2016;
4668;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2017;
4669;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2018;
4670;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2019;
4671;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2020;
4672;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2021;
4673;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2022;
4674;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Zelfstandige (totaal);2023;
4675;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;1999;25.0
4676;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2000;40.0
4677;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2001;25.0
4678;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2002;60.0
4679;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2003;65.0
4680;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2004;80.0
4681;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2005;75.0
4682;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2006;65.0
4683;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2007;60.0
4684;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2008;35.0
4685;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2009;50.0
4686;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2010;50.0
4687;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2011;55.0
4688;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2012;50.0
4689;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2013;45.0
4690;Totaal mannen en vrouwen;Totaal;Totaal;Indonesië;Eenouderhuishouden;Uitkeringsontvanger;2014;50.0
