ID;Geslacht;LandVanHerkomstVestiging;Geboorteland;Perioden;Immigratie_1;EmigratieExclusiefAdministratieveC_2;MigratiesaldoExclusiefAdministrati_3
5571;Totaal mannen en vrouwen;Chili;Overig land;2022;101.0;28.0;73.0
5572;Totaal mannen en vrouwen;Chili;Nederland;1995;29.0;55.0;-26.0
5573;Totaal mannen en vrouwen;Chili;Nederland;1996;32.0;61.0;-29.0
5574;Totaal mannen en vrouwen;Chili;Nederland;1997;31.0;42.0;-11.0
5575;Totaal mannen en vrouwen;Chili;Nederland;1998;46.0;34.0;12.0
5576;Totaal mannen en vrouwen;Chili;Nederland;1999;44.0;54.0;-10.0
5577;Totaal mannen en vrouwen;Chili;Nederland;2000;46.0;32.0;14.0
5578;Totaal mannen en vrouwen;Chili;Nederland;2001;34.0;28.0;6.0
5579;Totaal mannen en vrouwen;Chili;Nederland;2002;40.0;34.0;6.0
5580;Totaal mannen en vrouwen;Chili;Nederland;2003;25.0;27.0;-2.0
5581;Totaal mannen en vrouwen;Chili;Nederland;2004;28.0;53.0;-25.0
5582;Totaal mannen en vrouwen;Chili;Nederland;2005;19.0;39.0;-20.0
5583;Totaal mannen en vrouwen;Chili;Nederland;2006;38.0;49.0;-11.0
5584;Totaal mannen en vrouwen;Chili;Nederland;2007;42.0;39.0;3.0
5585;Totaal mannen en vrouwen;Chili;Nederland;2008;24.0;60.0;-36.0
5586;Totaal mannen en vrouwen;Chili;Nederland;2009;22.0;66.0;-44.0
5587;Totaal mannen en vrouwen;Chili;Nederland;2010;38.0;47.0;-9.0
5588;Totaal mannen en vrouwen;Chili;Nederland;2011;37.0;66.0;-29.0
5589;Totaal mannen en vrouwen;Chili;Nederland;2012;42.0;75.0;-33.0
5590;Totaal mannen en vrouwen;Chili;Nederland;2013;36.0;48.0;-12.0
5591;Totaal mannen en vrouwen;Chili;Nederland;2014;40.0;66.0;-26.0
5592;Totaal mannen en vrouwen;Chili;Nederland;2015;55.0;73.0;-18.0
5593;Totaal mannen en vrouwen;Chili;Nederland;2016;34.0;56.0;-22.0
5594;Totaal mannen en vrouwen;Chili;Nederland;2017;48.0;53.0;-5.0
5595;Totaal mannen en vrouwen;Chili;Nederland;2018;59.0;74.0;-15.0
5596;Totaal mannen en vrouwen;Chili;Nederland;2019;79.0;46.0;33.0
5597;Totaal mannen en vrouwen;Chili;Nederland;2020;58.0;27.0;31.0
5598;Totaal mannen en vrouwen;Chili;Nederland;2021;24.0;23.0;1.0
5599;Totaal mannen en vrouwen;Chili;Nederland;2022;21.0;36.0;-15.0
5600;Totaal mannen en vrouwen;China;Totaal;1995;1392.0;291.0;1101.0
5601;Totaal mannen en vrouwen;China;Totaal;1996;1397.0;361.0;1036.0
5602;Totaal mannen en vrouwen;China;Totaal;1997;1788.0;482.0;1306.0
5603;Totaal mannen en vrouwen;China;Totaal;1998;2105.0;551.0;1554.0
5604;Totaal mannen en vrouwen;China;Totaal;1999;2017.0;440.0;1577.0
5605;Totaal mannen en vrouwen;China;Totaal;2000;2789.0;478.0;2311.0
5606;Totaal mannen en vrouwen;China;Totaal;2001;3848.0;550.0;3298.0
5607;Totaal mannen en vrouwen;China;Totaal;2002;4101.0;683.0;3418.0
5608;Totaal mannen en vrouwen;China;Totaal;2003;4204.0;811.0;3393.0
5609;Totaal mannen en vrouwen;China;Totaal;2004;3649.0;971.0;2678.0
5610;Totaal mannen en vrouwen;China;Totaal;2005;3341.0;1258.0;2083.0
5611;Totaal mannen en vrouwen;China;Totaal;2006;3325.0;1540.0;1785.0
5612;Totaal mannen en vrouwen;China;Totaal;2007;3911.0;1708.0;2203.0
5613;Totaal mannen en vrouwen;China;Totaal;2008;5121.0;1698.0;3423.0
5614;Totaal mannen en vrouwen;China;Totaal;2009;5241.0;1745.0;3496.0
5615;Totaal mannen en vrouwen;China;Totaal;2010;5333.0;2032.0;3301.0
5616;Totaal mannen en vrouwen;China;Totaal;2011;6177.0;2661.0;3516.0
5617;Totaal mannen en vrouwen;China;Totaal;2012;5936.0;2819.0;3117.0
5618;Totaal mannen en vrouwen;China;Totaal;2013;5504.0;2835.0;2669.0
5619;Totaal mannen en vrouwen;China;Totaal;2014;5516.0;3266.0;2250.0
5620;Totaal mannen en vrouwen;China;Totaal;2015;6104.0;3081.0;3023.0
5621;Totaal mannen en vrouwen;China;Totaal;2016;6348.0;3243.0;3105.0
5622;Totaal mannen en vrouwen;China;Totaal;2017;7094.0;3399.0;3695.0
5623;Totaal mannen en vrouwen;China;Totaal;2018;7367.0;3647.0;3720.0
5624;Totaal mannen en vrouwen;China;Totaal;2019;8049.0;3729.0;4320.0
5625;Totaal mannen en vrouwen;China;Totaal;2020;4821.0;3834.0;987.0
5626;Totaal mannen en vrouwen;China;Totaal;2021;6097.0;2944.0;3153.0
5627;Totaal mannen en vrouwen;China;Totaal;2022;6017.0;2376.0;3641.0
5628;Totaal mannen en vrouwen;China;Land herkomst / vestiging;1995;1314.0;125.0;1189.0
5629;Totaal mannen en vrouwen;China;Land herkomst / vestiging;1996;1293.0;160.0;1133.0
5630;Totaal mannen en vrouwen;China;Land herkomst / vestiging;1997;1574.0;171.0;1403.0
5631;Totaal mannen en vrouwen;China;Land herkomst / vestiging;1998;1745.0;192.0;1553.0
5632;Totaal mannen en vrouwen;China;Land herkomst / vestiging;1999;1687.0;176.0;1511.0
5633;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2000;2468.0;158.0;2310.0
5634;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2001;3468.0;178.0;3290.0
5635;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2002;3745.0;319.0;3426.0
5636;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2003;3815.0;389.0;3426.0
5637;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2004;3278.0;493.0;2785.0
5638;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2005;2921.0;550.0;2371.0
5639;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2006;2781.0;729.0;2052.0
5640;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2007;3341.0;799.0;2542.0
5641;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2008;4416.0;785.0;3631.0
5642;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2009;4439.0;949.0;3490.0
5643;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2010;4570.0;1202.0;3368.0
5644;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2011;5419.0;1549.0;3870.0
5645;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2012;5142.0;1815.0;3327.0
5646;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2013;4610.0;1915.0;2695.0
5647;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2014;4571.0;2213.0;2358.0
5648;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2015;5092.0;2183.0;2909.0
5649;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2016;5189.0;2367.0;2822.0
5650;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2017;5901.0;2493.0;3408.0
5651;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2018;6258.0;2725.0;3533.0
5652;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2019;6798.0;2988.0;3810.0
5653;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2020;3862.0;3319.0;543.0
5654;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2021;5378.0;2589.0;2789.0
5655;Totaal mannen en vrouwen;China;Land herkomst / vestiging;2022;5160.0;2050.0;3110.0
5656;Totaal mannen en vrouwen;China;Overig land;1995;26.0;35.0;-9.0
5657;Totaal mannen en vrouwen;China;Overig land;1996;31.0;43.0;-12.0
5658;Totaal mannen en vrouwen;China;Overig land;1997;94.0;78.0;16.0
5659;Totaal mannen en vrouwen;China;Overig land;1998;155.0;119.0;36.0
5660;Totaal mannen en vrouwen;China;Overig land;1999;158.0;93.0;65.0
5661;Totaal mannen en vrouwen;China;Overig land;2000;168.0;80.0;88.0
5662;Totaal mannen en vrouwen;China;Overig land;2001;175.0;103.0;72.0
5663;Totaal mannen en vrouwen;China;Overig land;2002;156.0;148.0;8.0
5664;Totaal mannen en vrouwen;China;Overig land;2003;183.0;127.0;56.0
5665;Totaal mannen en vrouwen;China;Overig land;2004;172.0;133.0;39.0
5666;Totaal mannen en vrouwen;China;Overig land;2005;190.0;192.0;-2.0
5667;Totaal mannen en vrouwen;China;Overig land;2006;236.0;205.0;31.0
5668;Totaal mannen en vrouwen;China;Overig land;2007;242.0;251.0;-9.0
5669;Totaal mannen en vrouwen;China;Overig land;2008;299.0;236.0;63.0
5670;Totaal mannen en vrouwen;China;Overig land;2009;297.0;232.0;65.0
5671;Totaal mannen en vrouwen;China;Overig land;2010;331.0;250.0;81.0
5672;Totaal mannen en vrouwen;China;Overig land;2011;341.0;373.0;-32.0
5673;Totaal mannen en vrouwen;China;Overig land;2012;383.0;326.0;57.0
5674;Totaal mannen en vrouwen;China;Overig land;2013;444.0;321.0;123.0
5675;Totaal mannen en vrouwen;China;Overig land;2014;436.0;373.0;63.0
5676;Totaal mannen en vrouwen;China;Overig land;2015;547.0;343.0;204.0
5677;Totaal mannen en vrouwen;China;Overig land;2016;650.0;347.0;303.0
5678;Totaal mannen en vrouwen;China;Overig land;2017;679.0;409.0;270.0
5679;Totaal mannen en vrouwen;China;Overig land;2018;622.0;417.0;205.0
5680;Totaal mannen en vrouwen;China;Overig land;2019;731.0;328.0;403.0
5681;Totaal mannen en vrouwen;China;Overig land;2020;523.0;308.0;215.0
5682;Totaal mannen en vrouwen;China;Overig land;2021;447.0;152.0;295.0
5683;Totaal mannen en vrouwen;China;Overig land;2022;549.0;153.0;396.0
5684;Totaal mannen en vrouwen;China;Nederland;1995;52.0;131.0;-79.0
5685;Totaal mannen en vrouwen;China;Nederland;1996;73.0;158.0;-85.0
5686;Totaal mannen en vrouwen;China;Nederland;1997;120.0;233.0;-113.0
5687;Totaal mannen en vrouwen;China;Nederland;1998;205.0;240.0;-35.0
5688;Totaal mannen en vrouwen;China;Nederland;1999;172.0;171.0;1.0
5689;Totaal mannen en vrouwen;China;Nederland;2000;153.0;240.0;-87.0
5690;Totaal mannen en vrouwen;China;Nederland;2001;205.0;269.0;-64.0
5691;Totaal mannen en vrouwen;China;Nederland;2002;200.0;216.0;-16.0
5692;Totaal mannen en vrouwen;China;Nederland;2003;206.0;295.0;-89.0
5693;Totaal mannen en vrouwen;China;Nederland;2004;199.0;345.0;-146.0
5694;Totaal mannen en vrouwen;China;Nederland;2005;230.0;516.0;-286.0
5695;Totaal mannen en vrouwen;China;Nederland;2006;308.0;606.0;-298.0
5696;Totaal mannen en vrouwen;China;Nederland;2007;328.0;658.0;-330.0
5697;Totaal mannen en vrouwen;China;Nederland;2008;406.0;677.0;-271.0
5698;Totaal mannen en vrouwen;China;Nederland;2009;505.0;564.0;-59.0
5699;Totaal mannen en vrouwen;China;Nederland;2010;432.0;580.0;-148.0
5700;Totaal mannen en vrouwen;China;Nederland;2011;417.0;739.0;-322.0
5701;Totaal mannen en vrouwen;China;Nederland;2012;411.0;678.0;-267.0
5702;Totaal mannen en vrouwen;China;Nederland;2013;450.0;599.0;-149.0
5703;Totaal mannen en vrouwen;China;Nederland;2014;509.0;680.0;-171.0
5704;Totaal mannen en vrouwen;China;Nederland;2015;465.0;555.0;-90.0
5705;Totaal mannen en vrouwen;China;Nederland;2016;509.0;529.0;-20.0
5706;Totaal mannen en vrouwen;China;Nederland;2017;514.0;497.0;17.0
5707;Totaal mannen en vrouwen;China;Nederland;2018;487.0;505.0;-18.0
5708;Totaal mannen en vrouwen;China;Nederland;2019;520.0;413.0;107.0
5709;Totaal mannen en vrouwen;China;Nederland;2020;436.0;207.0;229.0
5710;Totaal mannen en vrouwen;China;Nederland;2021;272.0;203.0;69.0
5711;Totaal mannen en vrouwen;China;Nederland;2022;308.0;173.0;135.0
5712;Totaal mannen en vrouwen;Colombia;Totaal;1995;384.0;139.0;245.0
5713;Totaal mannen en vrouwen;Colombia;Totaal;1996;568.0;130.0;438.0
5714;Totaal mannen en vrouwen;Colombia;Totaal;1997;596.0;113.0;483.0
5715;Totaal mannen en vrouwen;Colombia;Totaal;1998;643.0;114.0;529.0
5716;Totaal mannen en vrouwen;Colombia;Totaal;1999;564.0;123.0;441.0
5717;Totaal mannen en vrouwen;Colombia;Totaal;2000;661.0;86.0;575.0
5718;Totaal mannen en vrouwen;Colombia;Totaal;2001;637.0;68.0;569.0
5719;Totaal mannen en vrouwen;Colombia;Totaal;2002;634.0;82.0;552.0
5720;Totaal mannen en vrouwen;Colombia;Totaal;2003;656.0;115.0;541.0
5721;Totaal mannen en vrouwen;Colombia;Totaal;2004;509.0;93.0;416.0
5722;Totaal mannen en vrouwen;Colombia;Totaal;2005;485.0;150.0;335.0
5723;Totaal mannen en vrouwen;Colombia;Totaal;2006;467.0;170.0;297.0
5724;Totaal mannen en vrouwen;Colombia;Totaal;2007;341.0;151.0;190.0
5725;Totaal mannen en vrouwen;Colombia;Totaal;2008;417.0;168.0;249.0
5726;Totaal mannen en vrouwen;Colombia;Totaal;2009;493.0;188.0;305.0
5727;Totaal mannen en vrouwen;Colombia;Totaal;2010;517.0;192.0;325.0
5728;Totaal mannen en vrouwen;Colombia;Totaal;2011;520.0;351.0;169.0
5729;Totaal mannen en vrouwen;Colombia;Totaal;2012;441.0;306.0;135.0
5730;Totaal mannen en vrouwen;Colombia;Totaal;2013;514.0;357.0;157.0
5731;Totaal mannen en vrouwen;Colombia;Totaal;2014;458.0;319.0;139.0
5732;Totaal mannen en vrouwen;Colombia;Totaal;2015;514.0;319.0;195.0
5733;Totaal mannen en vrouwen;Colombia;Totaal;2016;606.0;363.0;243.0
5734;Totaal mannen en vrouwen;Colombia;Totaal;2017;695.0;357.0;338.0
5735;Totaal mannen en vrouwen;Colombia;Totaal;2018;832.0;387.0;445.0
5736;Totaal mannen en vrouwen;Colombia;Totaal;2019;1000.0;400.0;600.0
5737;Totaal mannen en vrouwen;Colombia;Totaal;2020;733.0;377.0;356.0
5738;Totaal mannen en vrouwen;Colombia;Totaal;2021;907.0;290.0;617.0
5739;Totaal mannen en vrouwen;Colombia;Totaal;2022;961.0;363.0;598.0
5740;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;1995;348.0;86.0;262.0
5741;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;1996;533.0;67.0;466.0
5742;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;1997;562.0;67.0;495.0
5743;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;1998;600.0;78.0;522.0
5744;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;1999;499.0;79.0;420.0
5745;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2000;595.0;55.0;540.0
5746;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2001;567.0;44.0;523.0
5747;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2002;593.0;48.0;545.0
5748;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2003;621.0;82.0;539.0
5749;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2004;481.0;67.0;414.0
5750;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2005;449.0;89.0;360.0
5751;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2006;416.0;110.0;306.0
5752;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2007;299.0;88.0;211.0
5753;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2008;389.0;114.0;275.0
5754;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2009;446.0;130.0;316.0
5755;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2010;447.0;135.0;312.0
5756;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2011;457.0;255.0;202.0
5757;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2012;390.0;211.0;179.0
5758;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2013;442.0;258.0;184.0
5759;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2014;391.0;222.0;169.0
5760;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2015;431.0;225.0;206.0
5761;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2016;505.0;234.0;271.0
5762;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2017;554.0;266.0;288.0
5763;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2018;715.0;262.0;453.0
5764;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2019;822.0;274.0;548.0
5765;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2020;576.0;291.0;285.0
5766;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2021;763.0;204.0;559.0
5767;Totaal mannen en vrouwen;Colombia;Land herkomst / vestiging;2022;836.0;233.0;603.0
5768;Totaal mannen en vrouwen;Colombia;Overig land;1995;13.0;10.0;3.0
5769;Totaal mannen en vrouwen;Colombia;Overig land;1996;8.0;17.0;-9.0
5770;Totaal mannen en vrouwen;Colombia;Overig land;1997;3.0;9.0;-6.0
5771;Totaal mannen en vrouwen;Colombia;Overig land;1998;9.0;5.0;4.0
5772;Totaal mannen en vrouwen;Colombia;Overig land;1999;19.0;15.0;4.0
5773;Totaal mannen en vrouwen;Colombia;Overig land;2000;24.0;11.0;13.0
5774;Totaal mannen en vrouwen;Colombia;Overig land;2001;19.0;7.0;12.0
5775;Totaal mannen en vrouwen;Colombia;Overig land;2002;13.0;10.0;3.0
5776;Totaal mannen en vrouwen;Colombia;Overig land;2003;15.0;3.0;12.0
5777;Totaal mannen en vrouwen;Colombia;Overig land;2004;13.0;11.0;2.0
5778;Totaal mannen en vrouwen;Colombia;Overig land;2005;11.0;8.0;3.0
5779;Totaal mannen en vrouwen;Colombia;Overig land;2006;20.0;8.0;12.0
5780;Totaal mannen en vrouwen;Colombia;Overig land;2007;15.0;11.0;4.0
5781;Totaal mannen en vrouwen;Colombia;Overig land;2008;6.0;6.0;0.0
5782;Totaal mannen en vrouwen;Colombia;Overig land;2009;17.0;10.0;7.0
5783;Totaal mannen en vrouwen;Colombia;Overig land;2010;11.0;12.0;-1.0
5784;Totaal mannen en vrouwen;Colombia;Overig land;2011;25.0;20.0;5.0
5785;Totaal mannen en vrouwen;Colombia;Overig land;2012;17.0;27.0;-10.0
5786;Totaal mannen en vrouwen;Colombia;Overig land;2013;19.0;24.0;-5.0
5787;Totaal mannen en vrouwen;Colombia;Overig land;2014;20.0;21.0;-1.0
5788;Totaal mannen en vrouwen;Colombia;Overig land;2015;28.0;26.0;2.0
5789;Totaal mannen en vrouwen;Colombia;Overig land;2016;36.0;39.0;-3.0
5790;Totaal mannen en vrouwen;Colombia;Overig land;2017;49.0;25.0;24.0
5791;Totaal mannen en vrouwen;Colombia;Overig land;2018;49.0;37.0;12.0
5792;Totaal mannen en vrouwen;Colombia;Overig land;2019;73.0;28.0;45.0
5793;Totaal mannen en vrouwen;Colombia;Overig land;2020;56.0;24.0;32.0
5794;Totaal mannen en vrouwen;Colombia;Overig land;2021;86.0;21.0;65.0
5795;Totaal mannen en vrouwen;Colombia;Overig land;2022;61.0;41.0;20.0
5796;Totaal mannen en vrouwen;Colombia;Nederland;1995;23.0;43.0;-20.0
5797;Totaal mannen en vrouwen;Colombia;Nederland;1996;27.0;46.0;-19.0
5798;Totaal mannen en vrouwen;Colombia;Nederland;1997;31.0;37.0;-6.0
5799;Totaal mannen en vrouwen;Colombia;Nederland;1998;34.0;31.0;3.0
5800;Totaal mannen en vrouwen;Colombia;Nederland;1999;46.0;29.0;17.0
5801;Totaal mannen en vrouwen;Colombia;Nederland;2000;42.0;20.0;22.0
5802;Totaal mannen en vrouwen;Colombia;Nederland;2001;51.0;17.0;34.0
5803;Totaal mannen en vrouwen;Colombia;Nederland;2002;28.0;24.0;4.0
5804;Totaal mannen en vrouwen;Colombia;Nederland;2003;20.0;30.0;-10.0
5805;Totaal mannen en vrouwen;Colombia;Nederland;2004;15.0;15.0;0.0
5806;Totaal mannen en vrouwen;Colombia;Nederland;2005;25.0;53.0;-28.0
5807;Totaal mannen en vrouwen;Colombia;Nederland;2006;31.0;52.0;-21.0
5808;Totaal mannen en vrouwen;Colombia;Nederland;2007;27.0;52.0;-25.0
5809;Totaal mannen en vrouwen;Colombia;Nederland;2008;22.0;48.0;-26.0
5810;Totaal mannen en vrouwen;Colombia;Nederland;2009;30.0;48.0;-18.0
5811;Totaal mannen en vrouwen;Colombia;Nederland;2010;59.0;45.0;14.0
5812;Totaal mannen en vrouwen;Colombia;Nederland;2011;38.0;76.0;-38.0
5813;Totaal mannen en vrouwen;Colombia;Nederland;2012;34.0;68.0;-34.0
5814;Totaal mannen en vrouwen;Colombia;Nederland;2013;53.0;75.0;-22.0
5815;Totaal mannen en vrouwen;Colombia;Nederland;2014;47.0;76.0;-29.0
5816;Totaal mannen en vrouwen;Colombia;Nederland;2015;55.0;68.0;-13.0
5817;Totaal mannen en vrouwen;Colombia;Nederland;2016;65.0;90.0;-25.0
5818;Totaal mannen en vrouwen;Colombia;Nederland;2017;92.0;66.0;26.0
5819;Totaal mannen en vrouwen;Colombia;Nederland;2018;68.0;88.0;-20.0
5820;Totaal mannen en vrouwen;Colombia;Nederland;2019;105.0;98.0;7.0
5821;Totaal mannen en vrouwen;Colombia;Nederland;2020;101.0;62.0;39.0
5822;Totaal mannen en vrouwen;Colombia;Nederland;2021;58.0;65.0;-7.0
5823;Totaal mannen en vrouwen;Colombia;Nederland;2022;64.0;89.0;-25.0
5824;Totaal mannen en vrouwen;Comoren;Totaal;1995;1.0;0.0;1.0
5825;Totaal mannen en vrouwen;Comoren;Totaal;1996;0.0;0.0;0.0
5826;Totaal mannen en vrouwen;Comoren;Totaal;1997;1.0;0.0;1.0
5827;Totaal mannen en vrouwen;Comoren;Totaal;1998;0.0;0.0;0.0
5828;Totaal mannen en vrouwen;Comoren;Totaal;1999;1.0;0.0;1.0
5829;Totaal mannen en vrouwen;Comoren;Totaal;2000;0.0;0.0;0.0
5830;Totaal mannen en vrouwen;Comoren;Totaal;2001;3.0;0.0;3.0
5831;Totaal mannen en vrouwen;Comoren;Totaal;2002;0.0;0.0;0.0
5832;Totaal mannen en vrouwen;Comoren;Totaal;2003;1.0;0.0;1.0
5833;Totaal mannen en vrouwen;Comoren;Totaal;2004;0.0;0.0;0.0
5834;Totaal mannen en vrouwen;Comoren;Totaal;2005;0.0;3.0;-3.0
5835;Totaal mannen en vrouwen;Comoren;Totaal;2006;0.0;0.0;0.0
5836;Totaal mannen en vrouwen;Comoren;Totaal;2007;0.0;0.0;0.0
5837;Totaal mannen en vrouwen;Comoren;Totaal;2008;2.0;0.0;2.0
5838;Totaal mannen en vrouwen;Comoren;Totaal;2009;1.0;0.0;1.0
5839;Totaal mannen en vrouwen;Comoren;Totaal;2010;0.0;0.0;0.0
5840;Totaal mannen en vrouwen;Comoren;Totaal;2011;0.0;0.0;0.0
5841;Totaal mannen en vrouwen;Comoren;Totaal;2012;1.0;1.0;0.0
5842;Totaal mannen en vrouwen;Comoren;Totaal;2013;0.0;0.0;0.0
5843;Totaal mannen en vrouwen;Comoren;Totaal;2014;0.0;0.0;0.0
5844;Totaal mannen en vrouwen;Comoren;Totaal;2015;0.0;1.0;-1.0
5845;Totaal mannen en vrouwen;Comoren;Totaal;2016;2.0;0.0;2.0
5846;Totaal mannen en vrouwen;Comoren;Totaal;2017;0.0;0.0;0.0
5847;Totaal mannen en vrouwen;Comoren;Totaal;2018;0.0;5.0;-5.0
5848;Totaal mannen en vrouwen;Comoren;Totaal;2019;0.0;0.0;0.0
5849;Totaal mannen en vrouwen;Comoren;Totaal;2020;0.0;0.0;0.0
5850;Totaal mannen en vrouwen;Comoren;Totaal;2021;0.0;0.0;0.0
5851;Totaal mannen en vrouwen;Comoren;Totaal;2022;0.0;0.0;0.0
5852;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;1995;1.0;0.0;1.0
5853;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;1996;0.0;0.0;0.0
5854;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;1997;1.0;0.0;1.0
5855;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;1998;0.0;0.0;0.0
5856;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;1999;1.0;0.0;1.0
5857;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2000;0.0;0.0;0.0
5858;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2001;2.0;0.0;2.0
5859;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2002;0.0;0.0;0.0
5860;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2003;1.0;0.0;1.0
5861;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2004;0.0;0.0;0.0
5862;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2005;0.0;0.0;0.0
5863;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2006;0.0;0.0;0.0
5864;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2007;0.0;0.0;0.0
5865;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2008;0.0;0.0;0.0
5866;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2009;0.0;0.0;0.0
5867;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2010;0.0;0.0;0.0
5868;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2011;0.0;0.0;0.0
5869;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2012;0.0;1.0;-1.0
5870;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2013;0.0;0.0;0.0
5871;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2014;0.0;0.0;0.0
5872;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2015;0.0;1.0;-1.0
5873;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2016;1.0;0.0;1.0
5874;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2017;0.0;0.0;0.0
5875;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2018;0.0;1.0;-1.0
5876;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2019;0.0;0.0;0.0
5877;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2020;0.0;0.0;0.0
5878;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2021;0.0;0.0;0.0
5879;Totaal mannen en vrouwen;Comoren;Land herkomst / vestiging;2022;0.0;0.0;0.0
5880;Totaal mannen en vrouwen;Comoren;Overig land;1995;0.0;0.0;0.0
5881;Totaal mannen en vrouwen;Comoren;Overig land;1996;0.0;0.0;0.0
5882;Totaal mannen en vrouwen;Comoren;Overig land;1997;0.0;0.0;0.0
5883;Totaal mannen en vrouwen;Comoren;Overig land;1998;0.0;0.0;0.0
5884;Totaal mannen en vrouwen;Comoren;Overig land;1999;0.0;0.0;0.0
5885;Totaal mannen en vrouwen;Comoren;Overig land;2000;0.0;0.0;0.0
5886;Totaal mannen en vrouwen;Comoren;Overig land;2001;1.0;0.0;1.0
5887;Totaal mannen en vrouwen;Comoren;Overig land;2002;0.0;0.0;0.0
5888;Totaal mannen en vrouwen;Comoren;Overig land;2003;0.0;0.0;0.0
5889;Totaal mannen en vrouwen;Comoren;Overig land;2004;0.0;0.0;0.0
5890;Totaal mannen en vrouwen;Comoren;Overig land;2005;0.0;1.0;-1.0
