ID;GeboortelandOudersHoofdkostwinner;HerkomstlandHoofdkostwinner;Perioden;ParticuliereHuishoudens_1;GemiddeldBesteedbaarInkomen_2;GemiddeldGestandaardiseerdInkomen_3;MediaanVermogen_4;HuishoudensMetLaagInkomen_5
723;Geboren in NL, ouders in NL;Overig Europa;2019;;;;;
724;Geboren in NL, ouders in NL;Overig Europa;2020;;;;;
725;Geboren in NL, ouders in NL;Overig Europa;2021;;;;;
726;Geboren in NL, ouders in NL;Overig Europa;2022;;;;;
727;Geboren in NL, ouders in NL;Overig Europa;2023;;;;;
728;Geboren in NL, ouders in NL;Buiten Europa;2011;;;;;
729;Geboren in NL, ouders in NL;Buiten Europa;2012;;;;;
730;Geboren in NL, ouders in NL;Buiten Europa;2013;;;;;
731;Geboren in NL, ouders in NL;Buiten Europa;2014;;;;;
732;Geboren in NL, ouders in NL;Buiten Europa;2015;;;;;
733;Geboren in NL, ouders in NL;Buiten Europa;2016;;;;;
734;Geboren in NL, ouders in NL;Buiten Europa;2017;;;;;
735;Geboren in NL, ouders in NL;Buiten Europa;2018;;;;;
736;Geboren in NL, ouders in NL;Buiten Europa;2019;;;;;
737;Geboren in NL, ouders in NL;Buiten Europa;2020;;;;;
738;Geboren in NL, ouders in NL;Buiten Europa;2021;;;;;
739;Geboren in NL, ouders in NL;Buiten Europa;2022;;;;;
740;Geboren in NL, ouders in NL;Buiten Europa;2023;;;;;
741;Geboren in NL, ouders in NL;Indonesië;2011;;;;;
742;Geboren in NL, ouders in NL;Indonesië;2012;;;;;
743;Geboren in NL, ouders in NL;Indonesië;2013;;;;;
744;Geboren in NL, ouders in NL;Indonesië;2014;;;;;
745;Geboren in NL, ouders in NL;Indonesië;2015;;;;;
746;Geboren in NL, ouders in NL;Indonesië;2016;;;;;
747;Geboren in NL, ouders in NL;Indonesië;2017;;;;;
748;Geboren in NL, ouders in NL;Indonesië;2018;;;;;
749;Geboren in NL, ouders in NL;Indonesië;2019;;;;;
750;Geboren in NL, ouders in NL;Indonesië;2020;;;;;
751;Geboren in NL, ouders in NL;Indonesië;2021;;;;;
752;Geboren in NL, ouders in NL;Indonesië;2022;;;;;
753;Geboren in NL, ouders in NL;Indonesië;2023;;;;;
754;Geboren in NL, ouders in NL;Marokko;2011;;;;;
755;Geboren in NL, ouders in NL;Marokko;2012;;;;;
756;Geboren in NL, ouders in NL;Marokko;2013;;;;;
757;Geboren in NL, ouders in NL;Marokko;2014;;;;;
758;Geboren in NL, ouders in NL;Marokko;2015;;;;;
759;Geboren in NL, ouders in NL;Marokko;2016;;;;;
760;Geboren in NL, ouders in NL;Marokko;2017;;;;;
761;Geboren in NL, ouders in NL;Marokko;2018;;;;;
762;Geboren in NL, ouders in NL;Marokko;2019;;;;;
763;Geboren in NL, ouders in NL;Marokko;2020;;;;;
764;Geboren in NL, ouders in NL;Marokko;2021;;;;;
765;Geboren in NL, ouders in NL;Marokko;2022;;;;;
766;Geboren in NL, ouders in NL;Marokko;2023;;;;;
767;Geboren in NL, ouders in NL;Nederlandse Cariben;2011;;;;;
768;Geboren in NL, ouders in NL;Nederlandse Cariben;2012;;;;;
769;Geboren in NL, ouders in NL;Nederlandse Cariben;2013;;;;;
770;Geboren in NL, ouders in NL;Nederlandse Cariben;2014;;;;;
771;Geboren in NL, ouders in NL;Nederlandse Cariben;2015;;;;;
772;Geboren in NL, ouders in NL;Nederlandse Cariben;2016;;;;;
773;Geboren in NL, ouders in NL;Nederlandse Cariben;2017;;;;;
774;Geboren in NL, ouders in NL;Nederlandse Cariben;2018;;;;;
775;Geboren in NL, ouders in NL;Nederlandse Cariben;2019;;;;;
776;Geboren in NL, ouders in NL;Nederlandse Cariben;2020;;;;;
777;Geboren in NL, ouders in NL;Nederlandse Cariben;2021;;;;;
778;Geboren in NL, ouders in NL;Nederlandse Cariben;2022;;;;;
779;Geboren in NL, ouders in NL;Nederlandse Cariben;2023;;;;;
780;Geboren in NL, ouders in NL;Suriname;2011;;;;;
781;Geboren in NL, ouders in NL;Suriname;2012;;;;;
782;Geboren in NL, ouders in NL;Suriname;2013;;;;;
783;Geboren in NL, ouders in NL;Suriname;2014;;;;;
784;Geboren in NL, ouders in NL;Suriname;2015;;;;;
785;Geboren in NL, ouders in NL;Suriname;2016;;;;;
786;Geboren in NL, ouders in NL;Suriname;2017;;;;;
787;Geboren in NL, ouders in NL;Suriname;2018;;;;;
788;Geboren in NL, ouders in NL;Suriname;2019;;;;;
789;Geboren in NL, ouders in NL;Suriname;2020;;;;;
790;Geboren in NL, ouders in NL;Suriname;2021;;;;;
791;Geboren in NL, ouders in NL;Suriname;2022;;;;;
792;Geboren in NL, ouders in NL;Suriname;2023;;;;;
793;Geboren in NL, ouders in NL;Turkije;2011;;;;;
794;Geboren in NL, ouders in NL;Turkije;2012;;;;;
795;Geboren in NL, ouders in NL;Turkije;2013;;;;;
796;Geboren in NL, ouders in NL;Turkije;2014;;;;;
797;Geboren in NL, ouders in NL;Turkije;2015;;;;;
798;Geboren in NL, ouders in NL;Turkije;2016;;;;;
799;Geboren in NL, ouders in NL;Turkije;2017;;;;;
800;Geboren in NL, ouders in NL;Turkije;2018;;;;;
801;Geboren in NL, ouders in NL;Turkije;2019;;;;;
802;Geboren in NL, ouders in NL;Turkije;2020;;;;;
803;Geboren in NL, ouders in NL;Turkije;2021;;;;;
804;Geboren in NL, ouders in NL;Turkije;2022;;;;;
805;Geboren in NL, ouders in NL;Turkije;2023;;;;;
806;Geboren in NL, ouders in NL;Afghanistan;2011;;;;;
807;Geboren in NL, ouders in NL;Afghanistan;2012;;;;;
808;Geboren in NL, ouders in NL;Afghanistan;2013;;;;;
809;Geboren in NL, ouders in NL;Afghanistan;2014;;;;;
810;Geboren in NL, ouders in NL;Afghanistan;2015;;;;;
811;Geboren in NL, ouders in NL;Afghanistan;2016;;;;;
812;Geboren in NL, ouders in NL;Afghanistan;2017;;;;;
813;Geboren in NL, ouders in NL;Afghanistan;2018;;;;;
814;Geboren in NL, ouders in NL;Afghanistan;2019;;;;;
815;Geboren in NL, ouders in NL;Afghanistan;2020;;;;;
816;Geboren in NL, ouders in NL;Afghanistan;2021;;;;;
817;Geboren in NL, ouders in NL;Afghanistan;2022;;;;;
818;Geboren in NL, ouders in NL;Afghanistan;2023;;;;;
819;Geboren in NL, ouders in NL;Eritrea;2011;;;;;
820;Geboren in NL, ouders in NL;Eritrea;2012;;;;;
821;Geboren in NL, ouders in NL;Eritrea;2013;;;;;
822;Geboren in NL, ouders in NL;Eritrea;2014;;;;;
823;Geboren in NL, ouders in NL;Eritrea;2015;;;;;
824;Geboren in NL, ouders in NL;Eritrea;2016;;;;;
825;Geboren in NL, ouders in NL;Eritrea;2017;;;;;
826;Geboren in NL, ouders in NL;Eritrea;2018;;;;;
827;Geboren in NL, ouders in NL;Eritrea;2019;;;;;
828;Geboren in NL, ouders in NL;Eritrea;2020;;;;;
829;Geboren in NL, ouders in NL;Eritrea;2021;;;;;
830;Geboren in NL, ouders in NL;Eritrea;2022;;;;;
831;Geboren in NL, ouders in NL;Eritrea;2023;;;;;
832;Geboren in NL, ouders in NL;Irak;2011;;;;;
833;Geboren in NL, ouders in NL;Irak;2012;;;;;
834;Geboren in NL, ouders in NL;Irak;2013;;;;;
835;Geboren in NL, ouders in NL;Irak;2014;;;;;
836;Geboren in NL, ouders in NL;Irak;2015;;;;;
837;Geboren in NL, ouders in NL;Irak;2016;;;;;
838;Geboren in NL, ouders in NL;Irak;2017;;;;;
839;Geboren in NL, ouders in NL;Irak;2018;;;;;
840;Geboren in NL, ouders in NL;Irak;2019;;;;;
841;Geboren in NL, ouders in NL;Irak;2020;;;;;
842;Geboren in NL, ouders in NL;Irak;2021;;;;;
843;Geboren in NL, ouders in NL;Irak;2022;;;;;
844;Geboren in NL, ouders in NL;Irak;2023;;;;;
845;Geboren in NL, ouders in NL;Iran;2011;;;;;
846;Geboren in NL, ouders in NL;Iran;2012;;;;;
847;Geboren in NL, ouders in NL;Iran;2013;;;;;
848;Geboren in NL, ouders in NL;Iran;2014;;;;;
849;Geboren in NL, ouders in NL;Iran;2015;;;;;
850;Geboren in NL, ouders in NL;Iran;2016;;;;;
851;Geboren in NL, ouders in NL;Iran;2017;;;;;
852;Geboren in NL, ouders in NL;Iran;2018;;;;;
853;Geboren in NL, ouders in NL;Iran;2019;;;;;
854;Geboren in NL, ouders in NL;Iran;2020;;;;;
855;Geboren in NL, ouders in NL;Iran;2021;;;;;
856;Geboren in NL, ouders in NL;Iran;2022;;;;;
857;Geboren in NL, ouders in NL;Iran;2023;;;;;
858;Geboren in NL, ouders in NL;Somalië;2011;;;;;
859;Geboren in NL, ouders in NL;Somalië;2012;;;;;
860;Geboren in NL, ouders in NL;Somalië;2013;;;;;
861;Geboren in NL, ouders in NL;Somalië;2014;;;;;
862;Geboren in NL, ouders in NL;Somalië;2015;;;;;
863;Geboren in NL, ouders in NL;Somalië;2016;;;;;
864;Geboren in NL, ouders in NL;Somalië;2017;;;;;
865;Geboren in NL, ouders in NL;Somalië;2018;;;;;
866;Geboren in NL, ouders in NL;Somalië;2019;;;;;
867;Geboren in NL, ouders in NL;Somalië;2020;;;;;
868;Geboren in NL, ouders in NL;Somalië;2021;;;;;
869;Geboren in NL, ouders in NL;Somalië;2022;;;;;
870;Geboren in NL, ouders in NL;Somalië;2023;;;;;
871;Geboren in NL, ouders in NL;Syrië;2011;;;;;
872;Geboren in NL, ouders in NL;Syrië;2012;;;;;
873;Geboren in NL, ouders in NL;Syrië;2013;;;;;
874;Geboren in NL, ouders in NL;Syrië;2014;;;;;
875;Geboren in NL, ouders in NL;Syrië;2015;;;;;
876;Geboren in NL, ouders in NL;Syrië;2016;;;;;
877;Geboren in NL, ouders in NL;Syrië;2017;;;;;
878;Geboren in NL, ouders in NL;Syrië;2018;;;;;
879;Geboren in NL, ouders in NL;Syrië;2019;;;;;
880;Geboren in NL, ouders in NL;Syrië;2020;;;;;
881;Geboren in NL, ouders in NL;Syrië;2021;;;;;
882;Geboren in NL, ouders in NL;Syrië;2022;;;;;
883;Geboren in NL, ouders in NL;Syrië;2023;;;;;
884;Geboren in NL, ouders in NL;Overig buiten Europa;2011;;;;;
885;Geboren in NL, ouders in NL;Overig buiten Europa;2012;;;;;
886;Geboren in NL, ouders in NL;Overig buiten Europa;2013;;;;;
887;Geboren in NL, ouders in NL;Overig buiten Europa;2014;;;;;
888;Geboren in NL, ouders in NL;Overig buiten Europa;2015;;;;;
889;Geboren in NL, ouders in NL;Overig buiten Europa;2016;;;;;
890;Geboren in NL, ouders in NL;Overig buiten Europa;2017;;;;;
891;Geboren in NL, ouders in NL;Overig buiten Europa;2018;;;;;
892;Geboren in NL, ouders in NL;Overig buiten Europa;2019;;;;;
893;Geboren in NL, ouders in NL;Overig buiten Europa;2020;;;;;
894;Geboren in NL, ouders in NL;Overig buiten Europa;2021;;;;;
895;Geboren in NL, ouders in NL;Overig buiten Europa;2022;;;;;
896;Geboren in NL, ouders in NL;Overig buiten Europa;2023;;;;;
897;Geboren in NL, ouder(s) buiten NL;Totaal;2011;523.7;33.7;24.2;8.0;8.8
898;Geboren in NL, ouder(s) buiten NL;Totaal;2012;533.6;33.9;24.4;5.3;10.2
899;Geboren in NL, ouder(s) buiten NL;Totaal;2013;542.8;34.1;24.5;2.3;11.5
900;Geboren in NL, ouder(s) buiten NL;Totaal;2014;551.9;35.9;25.8;2.2;11.3
901;Geboren in NL, ouder(s) buiten NL;Totaal;2015;564.4;35.9;25.8;3.8;11.1
902;Geboren in NL, ouder(s) buiten NL;Totaal;2016;574.7;37.3;26.8;4.9;10.6
903;Geboren in NL, ouder(s) buiten NL;Totaal;2017;586.0;38.6;27.7;8.0;10.4
904;Geboren in NL, ouder(s) buiten NL;Totaal;2018;598.4;39.7;28.0;12.2;10.2
905;Geboren in NL, ouder(s) buiten NL;Totaal;2019;610.0;42.8;30.1;17.6;9.7
906;Geboren in NL, ouder(s) buiten NL;Totaal;2020;623.7;43.8;30.8;22.4;8.5
907;Geboren in NL, ouder(s) buiten NL;Totaal;2021;639.0;45.6;32.0;30.3;8.1
908;Geboren in NL, ouder(s) buiten NL;Totaal;2022;655.6;48.5;34.1;43.2;5.0
909;Geboren in NL, ouder(s) buiten NL;Totaal;2023;667.0;52.4;36.9;42.0;4.5
910;Geboren in NL, ouder(s) buiten NL;Nederland;2011;;;;;
911;Geboren in NL, ouder(s) buiten NL;Nederland;2012;;;;;
912;Geboren in NL, ouder(s) buiten NL;Nederland;2013;;;;;
913;Geboren in NL, ouder(s) buiten NL;Nederland;2014;;;;;
914;Geboren in NL, ouder(s) buiten NL;Nederland;2015;;;;;
915;Geboren in NL, ouder(s) buiten NL;Nederland;2016;;;;;
916;Geboren in NL, ouder(s) buiten NL;Nederland;2017;;;;;
917;Geboren in NL, ouder(s) buiten NL;Nederland;2018;;;;;
918;Geboren in NL, ouder(s) buiten NL;Nederland;2019;;;;;
919;Geboren in NL, ouder(s) buiten NL;Nederland;2020;;;;;
920;Geboren in NL, ouder(s) buiten NL;Nederland;2021;;;;;
921;Geboren in NL, ouder(s) buiten NL;Nederland;2022;;;;;
922;Geboren in NL, ouder(s) buiten NL;Nederland;2023;;;;;
923;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2011;239.7;34.6;25.3;33.8;6.1
924;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2012;240.1;34.7;25.5;27.9;6.8
925;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2013;240.3;34.7;25.5;20.8;7.7
926;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2014;239.3;36.6;26.8;20.5;7.3
927;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2015;240.0;36.2;26.8;23.6;7.2
928;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2016;239.7;37.3;27.5;25.5;6.8
929;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2017;239.4;38.4;28.3;30.3;6.9
930;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2018;238.9;39.3;28.5;39.2;6.9
931;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2019;238.0;42.3;30.6;50.7;6.6
932;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2020;237.6;43.0;31.2;61.9;5.9
933;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2021;237.1;44.3;32.2;81.4;5.6
934;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2022;236.5;47.0;34.2;122.1;3.6
935;Geboren in NL, ouder(s) buiten NL;Europa (exclusief Nederland);2023;234.8;51.2;37.3;124.7;3.0
936;Geboren in NL, ouder(s) buiten NL;België;2011;34.1;35.5;25.9;58.6;5.8
937;Geboren in NL, ouder(s) buiten NL;België;2012;34.2;35.6;26.0;47.9;6.6
938;Geboren in NL, ouder(s) buiten NL;België;2013;34.0;35.6;26.1;38.9;7.3
939;Geboren in NL, ouder(s) buiten NL;België;2014;33.7;37.8;27.6;39.7;7.1
940;Geboren in NL, ouder(s) buiten NL;België;2015;33.7;37.2;27.3;43.5;7.3
941;Geboren in NL, ouder(s) buiten NL;België;2016;33.5;38.3;28.1;46.8;6.7
942;Geboren in NL, ouder(s) buiten NL;België;2017;33.3;39.7;29.1;54.7;6.6
943;Geboren in NL, ouder(s) buiten NL;België;2018;33.2;40.4;29.2;66.9;6.6
944;Geboren in NL, ouder(s) buiten NL;België;2019;32.9;43.8;31.5;81.3;6.4
945;Geboren in NL, ouder(s) buiten NL;België;2020;32.8;44.3;31.9;93.4;5.8
946;Geboren in NL, ouder(s) buiten NL;België;2021;32.5;46.0;33.1;116.2;5.4
947;Geboren in NL, ouder(s) buiten NL;België;2022;32.5;48.5;35.1;164.5;3.7
948;Geboren in NL, ouder(s) buiten NL;België;2023;32.2;52.5;38.0;167.7;2.9
949;Geboren in NL, ouder(s) buiten NL;Duitsland;2011;144.4;33.8;25.1;46.4;5.1
950;Geboren in NL, ouder(s) buiten NL;Duitsland;2012;143.4;33.9;25.3;39.8;5.7
951;Geboren in NL, ouder(s) buiten NL;Duitsland;2013;142.0;33.8;25.3;32.3;6.3
952;Geboren in NL, ouder(s) buiten NL;Duitsland;2014;139.8;35.5;26.6;32.4;5.9
953;Geboren in NL, ouder(s) buiten NL;Duitsland;2015;138.5;35.0;26.3;35.9;5.8
954;Geboren in NL, ouder(s) buiten NL;Duitsland;2016;137.0;36.1;27.1;38.3;5.5
955;Geboren in NL, ouder(s) buiten NL;Duitsland;2017;135.3;37.0;27.8;43.9;5.6
956;Geboren in NL, ouder(s) buiten NL;Duitsland;2018;133.2;37.3;27.7;52.6;5.6
957;Geboren in NL, ouder(s) buiten NL;Duitsland;2019;131.1;40.2;29.8;64.2;5.3
958;Geboren in NL, ouder(s) buiten NL;Duitsland;2020;128.9;40.6;30.1;77.0;4.8
959;Geboren in NL, ouder(s) buiten NL;Duitsland;2021;126.5;41.8;31.1;98.3;4.5
960;Geboren in NL, ouder(s) buiten NL;Duitsland;2022;123.8;44.4;33.1;142.2;2.9
961;Geboren in NL, ouder(s) buiten NL;Duitsland;2023;120.9;48.0;35.9;148.0;2.3
962;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2011;10.9;35.7;25.7;6.7;8.9
963;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2012;11.1;36.2;26.0;3.7;9.7
964;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2013;11.5;35.8;25.8;1.4;11.0
965;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2014;11.9;38.4;27.5;1.4;10.4
966;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2015;12.3;37.7;27.1;3.1;10.2
967;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2016;12.6;39.5;28.3;4.5;9.4
968;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2017;12.9;41.6;29.7;8.7;9.1
969;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2018;13.3;43.7;30.7;15.0;8.9
970;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2019;13.5;46.1;32.3;23.5;8.6
971;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2020;14.0;46.6;32.6;31.1;7.6
972;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2021;14.4;49.2;34.5;45.3;6.9
973;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2022;14.7;51.5;36.2;78.9;4.2
974;Geboren in NL, ouder(s) buiten NL;Verenigd Koninkrijk;2023;14.9;55.4;38.9;78.3;3.6
975;Geboren in NL, ouder(s) buiten NL;Bulgarije;2011;0.2;29.1;22.2;0.1;18.0
976;Geboren in NL, ouder(s) buiten NL;Bulgarije;2012;0.2;31.4;22.6;0.0;17.3
977;Geboren in NL, ouder(s) buiten NL;Bulgarije;2013;0.2;31.6;23.3;-0.7;19.4
978;Geboren in NL, ouder(s) buiten NL;Bulgarije;2014;0.2;32.2;23.6;0.0;19.2
979;Geboren in NL, ouder(s) buiten NL;Bulgarije;2015;0.2;31.9;24.0;0.3;16.0
980;Geboren in NL, ouder(s) buiten NL;Bulgarije;2016;0.2;34.2;25.1;0.9;17.4
981;Geboren in NL, ouder(s) buiten NL;Bulgarije;2017;0.2;37.5;27.4;1.8;15.7
982;Geboren in NL, ouder(s) buiten NL;Bulgarije;2018;0.2;37.8;27.3;2.1;17.2
983;Geboren in NL, ouder(s) buiten NL;Bulgarije;2019;0.2;37.3;26.8;5.4;17.2
984;Geboren in NL, ouder(s) buiten NL;Bulgarije;2020;0.3;38.0;27.5;3.2;9.3
985;Geboren in NL, ouder(s) buiten NL;Bulgarije;2021;0.3;44.9;31.9;5.7;7.3
986;Geboren in NL, ouder(s) buiten NL;Bulgarije;2022;0.3;48.0;34.4;8.2;7.5
987;Geboren in NL, ouder(s) buiten NL;Bulgarije;2023;0.3;50.5;36.1;11.1;7.3
988;Geboren in NL, ouder(s) buiten NL;Polen;2011;5.3;35.8;25.9;22.7;8.2
989;Geboren in NL, ouder(s) buiten NL;Polen;2012;5.4;35.7;26.0;16.9;9.4
990;Geboren in NL, ouder(s) buiten NL;Polen;2013;5.5;35.4;26.0;10.0;10.1
991;Geboren in NL, ouder(s) buiten NL;Polen;2014;5.6;36.7;27.1;9.6;9.5
992;Geboren in NL, ouder(s) buiten NL;Polen;2015;5.7;35.7;26.4;12.6;9.6
993;Geboren in NL, ouder(s) buiten NL;Polen;2016;5.9;37.0;27.5;13.7;8.8
994;Geboren in NL, ouder(s) buiten NL;Polen;2017;6.0;38.1;28.3;17.3;9.1
995;Geboren in NL, ouder(s) buiten NL;Polen;2018;6.1;38.4;28.3;21.5;8.8
996;Geboren in NL, ouder(s) buiten NL;Polen;2019;6.2;41.1;30.6;27.8;8.4
997;Geboren in NL, ouder(s) buiten NL;Polen;2020;6.3;42.0;31.1;35.2;7.0
998;Geboren in NL, ouder(s) buiten NL;Polen;2021;6.4;43.2;32.2;49.4;6.4
999;Geboren in NL, ouder(s) buiten NL;Polen;2022;6.5;46.8;34.9;77.7;4.2
1000;Geboren in NL, ouder(s) buiten NL;Polen;2023;6.6;50.8;37.8;75.7;3.5
1001;Geboren in NL, ouder(s) buiten NL;Roemenië;2011;0.5;33.9;25.3;7.6;8.5
1002;Geboren in NL, ouder(s) buiten NL;Roemenië;2012;0.5;33.0;24.9;4.6;10.2
1003;Geboren in NL, ouder(s) buiten NL;Roemenië;2013;0.5;33.0;25.1;0.4;11.0
1004;Geboren in NL, ouder(s) buiten NL;Roemenië;2014;0.5;35.6;26.7;2.3;9.1
1005;Geboren in NL, ouder(s) buiten NL;Roemenië;2015;0.6;34.6;26.4;3.4;9.5
1006;Geboren in NL, ouder(s) buiten NL;Roemenië;2016;0.6;37.1;27.6;4.8;9.3
1007;Geboren in NL, ouder(s) buiten NL;Roemenië;2017;0.6;38.2;28.7;7.6;10.6
1008;Geboren in NL, ouder(s) buiten NL;Roemenië;2018;0.6;43.8;31.3;9.7;10.0
1009;Geboren in NL, ouder(s) buiten NL;Roemenië;2019;0.7;;;12.5;9.9
1010;Geboren in NL, ouder(s) buiten NL;Roemenië;2020;0.7;;;12.7;8.3
1011;Geboren in NL, ouder(s) buiten NL;Roemenië;2021;0.7;42.2;31.4;15.0;8.5
1012;Geboren in NL, ouder(s) buiten NL;Roemenië;2022;0.8;43.3;32.3;19.6;5.9
1013;Geboren in NL, ouder(s) buiten NL;Roemenië;2023;0.8;48.7;35.7;21.8;5.4
1014;Geboren in NL, ouder(s) buiten NL;Overig Europa;2011;44.3;35.9;25.4;9.1;8.8
1015;Geboren in NL, ouder(s) buiten NL;Overig Europa;2012;45.4;36.1;25.6;6.0;9.8
1016;Geboren in NL, ouder(s) buiten NL;Overig Europa;2013;46.6;36.3;25.7;2.3;11.2
1017;Geboren in NL, ouder(s) buiten NL;Overig Europa;2014;47.6;38.3;27.0;2.5;10.8
1018;Geboren in NL, ouder(s) buiten NL;Overig Europa;2015;49.0;38.8;27.9;4.7;10.4
1019;Geboren in NL, ouder(s) buiten NL;Overig Europa;2016;50.0;39.3;27.9;6.5;9.9
1020;Geboren in NL, ouder(s) buiten NL;Overig Europa;2017;51.2;40.6;28.8;11.0;9.7
1021;Geboren in NL, ouder(s) buiten NL;Overig Europa;2018;52.3;42.4;29.6;18.3;9.6
1022;Geboren in NL, ouder(s) buiten NL;Overig Europa;2019;53.4;45.1;31.4;27.9;9.3
1023;Geboren in NL, ouder(s) buiten NL;Overig Europa;2020;54.7;46.5;32.6;36.3;8.1
1024;Geboren in NL, ouder(s) buiten NL;Overig Europa;2021;56.3;47.8;33.4;50.8;7.9
1025;Geboren in NL, ouder(s) buiten NL;Overig Europa;2022;57.8;50.8;35.6;81.1;5.0
1026;Geboren in NL, ouder(s) buiten NL;Overig Europa;2023;59.0;56.1;39.5;79.4;4.3
1027;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2011;284.1;33.0;23.3;0.9;11.4
1028;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2012;293.5;33.3;23.5;0.4;13.2
1029;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2013;302.5;33.6;23.7;0.0;14.8
1030;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2014;312.7;35.5;24.9;-0.1;14.6
1031;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2015;324.4;35.6;25.1;0.2;14.2
1032;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2016;335.0;37.3;26.2;0.5;13.5
1033;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2017;346.6;38.8;27.2;1.6;13.1
1034;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2018;359.5;39.9;27.7;3.3;12.5
1035;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2019;371.9;43.2;29.8;5.8;11.8
1036;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2020;386.2;44.3;30.6;8.3;10.2
1037;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2021;401.9;46.3;32.0;13.5;9.6
1038;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2022;419.1;49.3;34.1;19.0;5.8
1039;Geboren in NL, ouder(s) buiten NL;Buiten Europa;2023;432.3;53.0;36.6;19.3;5.3
1040;Geboren in NL, ouder(s) buiten NL;Indonesië;2011;140.1;40.6;27.9;13.6;7.7
1041;Geboren in NL, ouder(s) buiten NL;Indonesië;2012;141.9;40.9;28.2;9.0;8.7
1042;Geboren in NL, ouder(s) buiten NL;Indonesië;2013;143.4;41.1;28.4;3.5;9.8
1043;Geboren in NL, ouder(s) buiten NL;Indonesië;2014;144.2;43.8;30.2;4.2;9.4
1044;Geboren in NL, ouder(s) buiten NL;Indonesië;2015;145.4;43.5;30.1;8.0;9.1
1045;Geboren in NL, ouder(s) buiten NL;Indonesië;2016;146.0;45.4;31.4;12.0;8.6
1046;Geboren in NL, ouder(s) buiten NL;Indonesië;2017;147.2;47.0;32.5;20.4;8.5
1047;Geboren in NL, ouder(s) buiten NL;Indonesië;2018;147.7;48.0;32.8;33.2;8.3
1048;Geboren in NL, ouder(s) buiten NL;Indonesië;2019;148.0;52.7;36.0;50.6;7.8
1049;Geboren in NL, ouder(s) buiten NL;Indonesië;2020;148.3;52.7;36.0;68.7;6.8
1050;Geboren in NL, ouder(s) buiten NL;Indonesië;2021;148.8;54.8;37.6;97.1;6.4
1051;Geboren in NL, ouder(s) buiten NL;Indonesië;2022;149.2;57.8;39.8;155.7;4.1
1052;Geboren in NL, ouder(s) buiten NL;Indonesië;2023;148.9;62.0;42.8;164.2;3.2
1053;Geboren in NL, ouder(s) buiten NL;Marokko;2011;25.1;22.4;16.7;0.0;21.1
1054;Geboren in NL, ouder(s) buiten NL;Marokko;2012;26.6;22.9;16.9;-0.5;24.8
1055;Geboren in NL, ouder(s) buiten NL;Marokko;2013;28.1;23.8;17.4;-0.8;27.5
1056;Geboren in NL, ouder(s) buiten NL;Marokko;2014;29.9;25.1;18.2;-1.4;28.0
1057;Geboren in NL, ouder(s) buiten NL;Marokko;2015;32.0;26.2;18.9;-1.1;27.3
1058;Geboren in NL, ouder(s) buiten NL;Marokko;2016;34.5;28.1;20.1;-0.9;26.0
1059;Geboren in NL, ouder(s) buiten NL;Marokko;2017;36.4;29.7;21.1;-0.5;24.6
1060;Geboren in NL, ouder(s) buiten NL;Marokko;2018;39.2;31.4;22.1;-0.1;23.4
1061;Geboren in NL, ouder(s) buiten NL;Marokko;2019;42.1;33.6;23.5;0.0;21.6
