ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
950;Doesburg;Totaal particulier huishouden;4.7;28.8
951;Doesburg;Loon;2.6;33.3
952;Doesburg;Winst;0.4;30.8
953;Doesburg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.8
954;Doesburg;Pensioen;1.1;21.4
955;Doetinchem;Totaal particulier huishouden;20.3;29.5
956;Doetinchem;Loon;11.6;33.0
957;Doetinchem;Winst;1.8;38.1
958;Doetinchem;Werkloosheid,bijstand,arbeidsongeschikt;1.9;18.8
959;Doetinchem;Pensioen;4.8;22.7
960;Druten;Totaal particulier huishouden;6.7;32.1
961;Druten;Loon;4.2;36.3
962;Druten;Winst;0.6;41.4
963;Druten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.1
964;Druten;Pensioen;1.3;20.7
965;Duiven;Totaal particulier huishouden;9.7;32.4
966;Duiven;Loon;6.2;36.5
967;Duiven;Winst;0.9;33.9
968;Duiven;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.9
969;Duiven;Pensioen;1.9;22.6
970;Ede;Totaal particulier huishouden;39.5;32.4
971;Ede;Loon;22.1;35.8
972;Ede;Winst;4.3;42.6
973;Ede;Werkloosheid,bijstand,arbeidsongeschikt;2.9;19.2
974;Ede;Pensioen;9.6;24.7
975;Eibergen;Totaal particulier huishouden;6.2;30.1
976;Eibergen;Loon;3.3;34.4
977;Eibergen;Winst;1.0;32.7
978;Eibergen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.8
979;Eibergen;Pensioen;1.4;21.8
980;Elburg;Totaal particulier huishouden;7.7;32.1
981;Elburg;Loon;4.5;35.1
982;Elburg;Winst;0.8;41.6
983;Elburg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;22.4
984;Elburg;Pensioen;1.8;23.6
985;Epe;Totaal particulier huishouden;12.9;31.7
986;Epe;Loon;6.8;35.7
987;Epe;Winst;1.3;39.3
988;Epe;Werkloosheid,bijstand,arbeidsongeschikt;0.9;20.5
989;Epe;Pensioen;3.8;24.8
990;Ermelo;Totaal particulier huishouden;10.6;31.5
991;Ermelo;Loon;5.4;35.8
992;Ermelo;Winst;1.1;44.2
993;Ermelo;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.3
994;Ermelo;Pensioen;2.8;24.5
995;Geldermalsen;Totaal particulier huishouden;9.8;33.6
996;Geldermalsen;Loon;5.5;37.9
997;Geldermalsen;Winst;1.4;42.0
998;Geldermalsen;Werkloosheid,bijstand,arbeidsongeschikt;0.5;23.0
999;Geldermalsen;Pensioen;2.2;21.6
1000;Gendringen;Totaal particulier huishouden;8.0;29.5
1001;Gendringen;Loon;4.5;33.8
1002;Gendringen;Winst;0.8;34.9
1003;Gendringen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.9
1004;Gendringen;Pensioen;1.8;20.6
1005;Gorssel;Totaal particulier huishouden;5.4;34.5
1006;Gorssel;Loon;2.4;39.1
1007;Gorssel;Winst;0.7;41.9
1008;Gorssel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.1
1009;Gorssel;Pensioen;1.9;27.5
1010;Groenlo;Totaal particulier huishouden;3.9;29.6
1011;Groenlo;Loon;2.3;32.5
1012;Groenlo;Winst;0.3;37.4
1013;Groenlo;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.8
1014;Groenlo;Pensioen;1.0;22.7
1015;Groesbeek;Totaal particulier huishouden;7.2;31.0
1016;Groesbeek;Loon;3.9;36.1
1017;Groesbeek;Winst;0.7;37.1
1018;Groesbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.6
1019;Groesbeek;Pensioen;1.8;22.3
1020;Harderwijk;Totaal particulier huishouden;15.8;31.4
1021;Harderwijk;Loon;9.3;34.9
1022;Harderwijk;Winst;1.3;41.6
1023;Harderwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.4;19.5
1024;Harderwijk;Pensioen;3.7;23.6
1025;Hattem;Totaal particulier huishouden;4.6;32.7
1026;Hattem;Loon;2.6;35.3
1027;Hattem;Winst;0.4;43.6
1028;Hattem;Werkloosheid,bijstand,arbeidsongeschikt;0.3;23.9
1029;Hattem;Pensioen;1.3;24.8
1030;Heerde;Totaal particulier huishouden;7.0;31.9
1031;Heerde;Loon;3.9;35.8
1032;Heerde;Winst;0.6;42.1
1033;Heerde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;24.3
1034;Heerde;Pensioen;2.0;22.4
1035;Hengelo (Gld.);Totaal particulier huishouden;3.2;31.6
1036;Hengelo (Gld.);Loon;1.7;35.6
1037;Hengelo (Gld.);Winst;0.5;38.1
1038;Hengelo (Gld.);Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.0
1039;Hengelo (Gld.);Pensioen;0.8;20.4
1040;Heumen;Totaal particulier huishouden;6.2;34.8
1041;Heumen;Loon;3.7;38.9
1042;Heumen;Winst;0.7;39.4
1043;Heumen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;23.9
1044;Heumen;Pensioen;1.4;25.9
1045;Hummelo en Keppel;Totaal particulier huishouden;1.8;33.6
1046;Hummelo en Keppel;Loon;0.9;38.4
1047;Hummelo en Keppel;Winst;0.3;36.6
1048;Hummelo en Keppel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;23.2
1049;Hummelo en Keppel;Pensioen;0.5;26.1
1050;Kesteren;Totaal particulier huishouden;7.5;33.3
1051;Kesteren;Loon;4.3;37.2
1052;Kesteren;Winst;1.1;42.2
1053;Kesteren;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.1
1054;Kesteren;Pensioen;1.7;20.0
1055;Lichtenvoorde;Totaal particulier huishouden;7.1;31.8
1056;Lichtenvoorde;Loon;4.2;35.4
1057;Lichtenvoorde;Winst;0.9;37.9
1058;Lichtenvoorde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.0
1059;Lichtenvoorde;Pensioen;1.5;21.2
1060;Lochem;Totaal particulier huishouden;7.6;32.7
1061;Lochem;Loon;3.7;36.9
1062;Lochem;Winst;1.2;38.6
1063;Lochem;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.0
1064;Lochem;Pensioen;2.0;24.8
1065;Maasdriel;Totaal particulier huishouden;8.7;33.6
1066;Maasdriel;Loon;4.8;37.5
1067;Maasdriel;Winst;1.5;41.8
1068;Maasdriel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;22.2
1069;Maasdriel;Pensioen;1.8;20.3
1070;Millingen aan de Rijn;Totaal particulier huishouden;2.3;31.1
1071;Millingen aan de Rijn;Loon;1.4;34.4
1072;Millingen aan de Rijn;Winst;0.2;39.9
1073;Millingen aan de Rijn;Werkloosheid,bijstand,arbeidsongeschikt;0.1;16.6
1074;Millingen aan de Rijn;Pensioen;0.5;20.4
1075;Neede;Totaal particulier huishouden;4.4;29.9
1076;Neede;Loon;2.4;33.6
1077;Neede;Winst;0.5;38.1
1078;Neede;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.9
1079;Neede;Pensioen;1.2;21.4
1080;Nijkerk;Totaal particulier huishouden;14.1;33.8
1081;Nijkerk;Loon;8.4;37.0
1082;Nijkerk;Winst;1.8;42.3
1083;Nijkerk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.3
1084;Nijkerk;Pensioen;3.0;23.9
1085;Nijmegen;Totaal particulier huishouden;69.1;26.8
1086;Nijmegen;Loon;38.4;30.1
1087;Nijmegen;Winst;5.4;35.6
1088;Nijmegen;Werkloosheid,bijstand,arbeidsongeschikt;9.5;16.5
1089;Nijmegen;Pensioen;14.9;22.1
1090;Oldebroek;Totaal particulier huishouden;7.5;34.1
1091;Oldebroek;Loon;4.4;37.8
1092;Oldebroek;Winst;1.0;42.1
1093;Oldebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.4;22.9
1094;Oldebroek;Pensioen;1.7;22.4
1095;Putten;Totaal particulier huishouden;8.4;33.9
1096;Putten;Loon;4.4;37.0
1097;Putten;Winst;1.3;43.6
1098;Putten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.8
1099;Putten;Pensioen;2.1;23.9
1100;Renkum;Totaal particulier huishouden;13.8;32.6
1101;Renkum;Loon;6.5;36.8
1102;Renkum;Winst;1.3;42.0
1103;Renkum;Werkloosheid,bijstand,arbeidsongeschikt;0.9;21.1
1104;Renkum;Pensioen;4.8;26.8
1105;Rheden;Totaal particulier huishouden;19.3;30.4
1106;Rheden;Loon;9.4;34.4
1107;Rheden;Winst;1.6;38.7
1108;Rheden;Werkloosheid,bijstand,arbeidsongeschikt;1.6;21.3
1109;Rheden;Pensioen;6.3;25.0
1110;Rozendaal;Totaal particulier huishouden;0.6;42.8
1111;Rozendaal;Loon;0.3;49.2
1112;Rozendaal;Winst;;
1113;Rozendaal;Werkloosheid,bijstand,arbeidsongeschikt;;
1114;Rozendaal;Pensioen;0.2;37.7
1115;Ruurlo;Totaal particulier huishouden;3.3;30.8
1116;Ruurlo;Loon;1.7;35.4
1117;Ruurlo;Winst;0.6;33.4
1118;Ruurlo;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.0
1119;Ruurlo;Pensioen;0.9;23.0
1120;Scherpenzeel;Totaal particulier huishouden;3.3;33.8
1121;Scherpenzeel;Loon;2.0;37.2
1122;Scherpenzeel;Winst;0.4;40.8
1123;Scherpenzeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.5
1124;Scherpenzeel;Pensioen;0.8;23.8
1125;Steenderen;Totaal particulier huishouden;1.9;30.3
1126;Steenderen;Loon;1.0;36.1
1127;Steenderen;Winst;0.4;28.4
1128;Steenderen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.1
1129;Steenderen;Pensioen;0.4;19.8
1130;Tiel;Totaal particulier huishouden;16.2;30.0
1131;Tiel;Loon;9.8;33.4
1132;Tiel;Winst;1.4;39.7
1133;Tiel;Werkloosheid,bijstand,arbeidsongeschikt;1.4;19.1
1134;Tiel;Pensioen;3.3;21.6
1135;Ubbergen;Totaal particulier huishouden;3.9;30.9
1136;Ubbergen;Loon;2.1;34.2
1137;Ubbergen;Winst;0.4;40.7
1138;Ubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.1
1139;Ubbergen;Pensioen;1.0;23.9
1140;Voorst;Totaal particulier huishouden;8.7;32.3
1141;Voorst;Loon;4.7;37.1
1142;Voorst;Winst;1.1;37.2
1143;Voorst;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.6
1144;Voorst;Pensioen;2.3;22.9
1145;Vorden;Totaal particulier huishouden;3.3;31.4
1146;Vorden;Loon;1.5;36.5
1147;Vorden;Winst;0.5;33.9
1148;Vorden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;24.0
1149;Vorden;Pensioen;1.0;23.6
1150;Wageningen;Totaal particulier huishouden;13.4;29.2
1151;Wageningen;Loon;8.0;31.1
1152;Wageningen;Winst;1.0;37.4
1153;Wageningen;Werkloosheid,bijstand,arbeidsongeschikt;1.2;17.4
1154;Wageningen;Pensioen;3.0;26.3
1155;Warnsveld;Totaal particulier huishouden;3.4;33.4
1156;Warnsveld;Loon;2.0;35.5
1157;Warnsveld;Winst;0.3;46.3
1158;Warnsveld;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.1
1159;Warnsveld;Pensioen;0.8;26.4
1160;Wehl;Totaal particulier huishouden;2.3;31.6
1161;Wehl;Loon;1.3;35.5
1162;Wehl;Winst;0.3;35.3
1163;Wehl;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.4
1164;Wehl;Pensioen;0.5;21.0
1165;Westervoort;Totaal particulier huishouden;6.1;31.3
1166;Westervoort;Loon;4.0;34.9
1167;Westervoort;Winst;0.5;35.4
1168;Westervoort;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.0
1169;Westervoort;Pensioen;1.1;22.0
1170;Winterswijk;Totaal particulier huishouden;11.7;28.6
1171;Winterswijk;Loon;6.2;32.4
1172;Winterswijk;Winst;1.3;34.7
1173;Winterswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.7
1174;Winterswijk;Pensioen;3.1;20.8
1175;Wisch;Totaal particulier huishouden;7.6;30.0
1176;Wisch;Loon;4.1;34.6
1177;Wisch;Winst;0.9;34.8
1178;Wisch;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.4
1179;Wisch;Pensioen;2.0;21.0
1180;Wijchen;Totaal particulier huishouden;15.2;32.1
1181;Wijchen;Loon;9.6;36.1
1182;Wijchen;Winst;1.4;36.5
1183;Wijchen;Werkloosheid,bijstand,arbeidsongeschikt;1.1;20.3
1184;Wijchen;Pensioen;3.0;21.6
1185;Zaltbommel;Totaal particulier huishouden;9.5;32.8
1186;Zaltbommel;Loon;5.4;37.2
1187;Zaltbommel;Winst;1.4;38.5
1188;Zaltbommel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;21.1
1189;Zaltbommel;Pensioen;2.0;21.2
1190;Zelhem;Totaal particulier huishouden;4.3;30.9
1191;Zelhem;Loon;2.2;35.0
1192;Zelhem;Winst;0.6;38.3
1193;Zelhem;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.1
1194;Zelhem;Pensioen;1.2;21.2
1195;Zevenaar;Totaal particulier huishouden;10.9;30.2
1196;Zevenaar;Loon;6.2;34.7
1197;Zevenaar;Winst;0.8;34.1
1198;Zevenaar;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.0
1199;Zevenaar;Pensioen;2.9;23.5
1200;Zutphen;Totaal particulier huishouden;16.0;27.6
1201;Zutphen;Loon;9.3;30.8
1202;Zutphen;Winst;1.1;36.1
1203;Zutphen;Werkloosheid,bijstand,arbeidsongeschikt;1.9;18.0
1204;Zutphen;Pensioen;3.5;21.9
1205;Nunspeet;Totaal particulier huishouden;9.5;32.1
1206;Nunspeet;Loon;5.2;35.6
1207;Nunspeet;Winst;1.2;40.1
1208;Nunspeet;Werkloosheid,bijstand,arbeidsongeschikt;0.5;22.8
1209;Nunspeet;Pensioen;2.5;23.7
1210;Dronten;Totaal particulier huishouden;13.7;31.3
1211;Dronten;Loon;7.8;34.4
1212;Dronten;Winst;1.9;36.9
1213;Dronten;Werkloosheid,bijstand,arbeidsongeschikt;1.0;20.0
1214;Dronten;Pensioen;2.9;23.5
1215;Neerijnen;Totaal particulier huishouden;4.1;34.1
1216;Neerijnen;Loon;2.2;38.3
1217;Neerijnen;Winst;0.8;41.7
1218;Neerijnen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.8
1219;Neerijnen;Pensioen;0.9;20.1
1220;Abcoude;Totaal particulier huishouden;3.3;42.8
1221;Abcoude;Loon;1.7;46.3
1222;Abcoude;Winst;0.6;51.1
1223;Abcoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.7
1224;Abcoude;Pensioen;0.8;30.9
1225;Amerongen;Totaal particulier huishouden;2.8;34.8
1226;Amerongen;Loon;1.3;39.7
1227;Amerongen;Winst;0.4;38.3
1228;Amerongen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.5
1229;Amerongen;Pensioen;0.8;25.9
1230;Amersfoort;Totaal particulier huishouden;54.9;31.9
1231;Amersfoort;Loon;33.7;35.5
1232;Amersfoort;Winst;4.5;40.6
1233;Amersfoort;Werkloosheid,bijstand,arbeidsongeschikt;5.1;18.5
1234;Amersfoort;Pensioen;10.9;24.0
1235;Baarn;Totaal particulier huishouden;10.4;33.2
1236;Baarn;Loon;5.3;36.8
1237;Baarn;Winst;1.2;41.8
1238;Baarn;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.9
1239;Baarn;Pensioen;2.9;26.8
1240;De Bilt;Totaal particulier huishouden;18.0;36.4
1241;De Bilt;Loon;8.8;40.4
1242;De Bilt;Winst;2.1;47.0
1243;De Bilt;Werkloosheid,bijstand,arbeidsongeschikt;1.1;21.4
1244;De Bilt;Pensioen;5.6;28.5
1245;Breukelen;Totaal particulier huishouden;5.7;34.8
1246;Breukelen;Loon;3.2;39.2
1247;Breukelen;Winst;0.8;43.6
1248;Breukelen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.1
1249;Breukelen;Pensioen;1.4;23.4
1250;Bunnik;Totaal particulier huishouden;5.6;37.1
1251;Bunnik;Loon;3.0;41.2
1252;Bunnik;Winst;0.7;41.5
1253;Bunnik;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.9
1254;Bunnik;Pensioen;1.4;29.8
1255;Bunschoten;Totaal particulier huishouden;6.6;34.5
1256;Bunschoten;Loon;3.9;37.9
1257;Bunschoten;Winst;1.0;42.5
1258;Bunschoten;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.3
1259;Bunschoten;Pensioen;1.3;22.4
1260;Doorn;Totaal particulier huishouden;4.3;35.7
1261;Doorn;Loon;2.0;38.8
1262;Doorn;Winst;0.5;47.4
1263;Doorn;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.7
1264;Doorn;Pensioen;1.5;30.6
1265;Driebergen-Rijsenburg;Totaal particulier huishouden;7.6;36.0
1266;Driebergen-Rijsenburg;Loon;3.8;40.1
1267;Driebergen-Rijsenburg;Winst;0.9;48.3
1268;Driebergen-Rijsenburg;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.9
1269;Driebergen-Rijsenburg;Pensioen;2.3;27.4
1270;Eemnes;Totaal particulier huishouden;3.4;34.9
1271;Eemnes;Loon;2.0;38.0
1272;Eemnes;Winst;0.5;43.2
1273;Eemnes;Werkloosheid,bijstand,arbeidsongeschikt;0.2;17.8
1274;Eemnes;Pensioen;0.6;25.7
1275;Houten;Totaal particulier huishouden;15.2;36.0
1276;Houten;Loon;10.3;39.9
1277;Houten;Winst;1.4;41.9
1278;Houten;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.6
1279;Houten;Pensioen;2.4;23.2
1280;Leersum;Totaal particulier huishouden;2.9;35.0
1281;Leersum;Loon;1.4;40.4
1282;Leersum;Winst;0.5;37.8
1283;Leersum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.2
1284;Leersum;Pensioen;0.9;27.7
1285;Leusden;Totaal particulier huishouden;11.3;36.9
1286;Leusden;Loon;6.9;40.1
1287;Leusden;Winst;1.4;44.4
1288;Leusden;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.8
1289;Leusden;Pensioen;2.5;27.5
1290;Loenen;Totaal particulier huishouden;3.4;37.2
1291;Loenen;Loon;1.8;41.9
1292;Loenen;Winst;0.5;46.3
1293;Loenen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.2
1294;Loenen;Pensioen;0.8;24.5
1295;Lopik;Totaal particulier huishouden;4.9;35.3
1296;Lopik;Loon;2.9;36.9
1297;Lopik;Winst;0.8;45.9
1298;Lopik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.2
1299;Lopik;Pensioen;0.8;22.8
1300;Maarn;Totaal particulier huishouden;2.4;39.9
1301;Maarn;Loon;1.1;44.4
1302;Maarn;Winst;0.3;51.0
1303;Maarn;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.7
1304;Maarn;Pensioen;0.7;32.2
1305;Maarssen;Totaal particulier huishouden;15.6;35.5
1306;Maarssen;Loon;10.1;38.6
1307;Maarssen;Winst;1.6;46.4
1308;Maarssen;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.8
1309;Maarssen;Pensioen;2.9;24.1
1310;Montfoort;Totaal particulier huishouden;4.9;36.1
1311;Montfoort;Loon;3.1;39.6
1312;Montfoort;Winst;0.7;42.0
1313;Montfoort;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.0
1314;Montfoort;Pensioen;0.9;23.7
1315;Renswoude;Totaal particulier huishouden;1.5;33.2
1316;Renswoude;Loon;0.8;36.3
1317;Renswoude;Winst;0.3;39.7
1318;Renswoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.1
1319;Renswoude;Pensioen;0.3;21.9
1320;Rhenen;Totaal particulier huishouden;6.9;31.9
1321;Rhenen;Loon;3.8;35.8
1322;Rhenen;Winst;0.8;40.9
1323;Rhenen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.3
1324;Rhenen;Pensioen;1.8;23.8
1325;Soest;Totaal particulier huishouden;18.9;33.3
1326;Soest;Loon;10.2;37.4
1327;Soest;Winst;2.0;39.9
1328;Soest;Werkloosheid,bijstand,arbeidsongeschikt;1.3;20.6
1329;Soest;Pensioen;5.1;25.9
1330;Utrecht (gemeente);Totaal particulier huishouden;118.5;28.6
1331;Utrecht (gemeente);Loon;71.9;31.8
1332;Utrecht (gemeente);Winst;9.8;36.4
1333;Utrecht (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;13.8;17.0
1334;Utrecht (gemeente);Pensioen;21.4;22.3
1335;Veenendaal;Totaal particulier huishouden;23.1;31.8
1336;Veenendaal;Loon;14.4;35.5
1337;Veenendaal;Winst;1.8;40.5
1338;Veenendaal;Werkloosheid,bijstand,arbeidsongeschikt;1.7;19.6
1339;Veenendaal;Pensioen;5.0;22.4
1340;Woudenberg;Totaal particulier huishouden;4.2;33.9
1341;Woudenberg;Loon;2.4;37.5
1342;Woudenberg;Winst;0.5;42.0
1343;Woudenberg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.2
1344;Woudenberg;Pensioen;1.0;24.7
1345;Wijk bij Duurstede;Totaal particulier huishouden;8.8;34.3
1346;Wijk bij Duurstede;Loon;5.8;37.8
1347;Wijk bij Duurstede;Winst;1.0;39.6
1348;Wijk bij Duurstede;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.2
1349;Wijk bij Duurstede;Pensioen;1.5;23.0
1350;IJsselstein;Totaal particulier huishouden;13.2;34.1
1351;IJsselstein;Loon;8.8;37.8
1352;IJsselstein;Winst;1.2;39.8
1353;IJsselstein;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.9
1354;IJsselstein;Pensioen;2.2;22.5
1355;Zeist;Totaal particulier huishouden;25.7;33.2
1356;Zeist;Loon;13.7;36.5
1357;Zeist;Winst;2.4;45.5
1358;Zeist;Werkloosheid,bijstand,arbeidsongeschikt;2.2;19.5
1359;Zeist;Pensioen;6.8;26.8
1360;Nieuwegein;Totaal particulier huishouden;26.0;32.6
1361;Nieuwegein;Loon;17.3;36.1
1362;Nieuwegein;Winst;1.8;39.3
1363;Nieuwegein;Werkloosheid,bijstand,arbeidsongeschikt;2.1;19.8
1364;Nieuwegein;Pensioen;4.6;23.5
1365;Aalsmeer;Totaal particulier huishouden;9.2;35.0
1366;Aalsmeer;Loon;5.3;39.1
1367;Aalsmeer;Winst;1.1;43.0
1368;Aalsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.5;22.9
1369;Aalsmeer;Pensioen;2.3;23.6
1370;Alkmaar;Totaal particulier huishouden;41.0;28.7
1371;Alkmaar;Loon;23.9;32.3
1372;Alkmaar;Winst;3.2;36.2
1373;Alkmaar;Werkloosheid,bijstand,arbeidsongeschikt;4.3;18.0
1374;Alkmaar;Pensioen;8.9;22.4
1375;Amstelveen;Totaal particulier huishouden;35.0;35.8
1376;Amstelveen;Loon;19.1;40.6
1377;Amstelveen;Winst;3.3;44.2
1378;Amstelveen;Werkloosheid,bijstand,arbeidsongeschikt;2.3;20.2
1379;Amstelveen;Pensioen;9.7;26.9
1380;Amsterdam;Totaal particulier huishouden;372.0;26.3
1381;Amsterdam;Loon;200.8;30.6
1382;Amsterdam;Winst;40.3;31.0
1383;Amsterdam;Werkloosheid,bijstand,arbeidsongeschikt;62.3;16.0
1384;Amsterdam;Pensioen;63.3;20.7
1385;Andijk;Totaal particulier huishouden;2.5;31.4
1386;Andijk;Loon;1.3;34.5
1387;Andijk;Winst;0.4;38.9
1388;Andijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.8
1389;Andijk;Pensioen;0.5;20.1
1390;Graft-De Rijp;Totaal particulier huishouden;2.5;32.8
1391;Graft-De Rijp;Loon;1.3;36.7
1392;Graft-De Rijp;Winst;0.4;37.0
1393;Graft-De Rijp;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.3
1394;Graft-De Rijp;Pensioen;0.5;24.2
1395;Anna Paulowna;Totaal particulier huishouden;5.4;29.9
1396;Anna Paulowna;Loon;3.1;33.9
1397;Anna Paulowna;Winst;0.8;29.8
1398;Anna Paulowna;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.2
1399;Anna Paulowna;Pensioen;1.2;22.9
1400;Beemster;Totaal particulier huishouden;3.3;35.9
1401;Beemster;Loon;1.6;40.0
1402;Beemster;Winst;0.6;47.8
1403;Beemster;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.5
1404;Beemster;Pensioen;0.8;23.0
1405;Bennebroek;Totaal particulier huishouden;2.1;40.6
1406;Bennebroek;Loon;1.0;46.3
1407;Bennebroek;Winst;0.2;48.2
1408;Bennebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.1;22.3
1409;Bennebroek;Pensioen;0.8;31.5
1410;Bergen (NH.);Totaal particulier huishouden;13.2;33.8
1411;Bergen (NH.);Loon;6.1;38.3
1412;Bergen (NH.);Winst;2.0;40.4
1413;Bergen (NH.);Werkloosheid,bijstand,arbeidsongeschikt;0.9;20.0
1414;Bergen (NH.);Pensioen;3.7;25.8
1415;Beverwijk;Totaal particulier huishouden;16.2;29.5
1416;Beverwijk;Loon;8.9;33.4
1417;Beverwijk;Winst;1.2;39.9
1418;Beverwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.6;19.4
1419;Beverwijk;Pensioen;4.3;22.5
1420;Blaricum;Totaal particulier huishouden;3.8;43.6
1421;Blaricum;Loon;1.9;49.3
1422;Blaricum;Winst;0.6;55.0
1423;Blaricum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.9
1424;Blaricum;Pensioen;0.9;30.0
1425;Bloemendaal;Totaal particulier huishouden;6.7;46.9
1426;Bloemendaal;Loon;3.1;51.9
1427;Bloemendaal;Winst;1.0;59.5
1428;Bloemendaal;Werkloosheid,bijstand,arbeidsongeschikt;0.3;24.3
1429;Bloemendaal;Pensioen;2.0;35.5
1430;Bussum;Totaal particulier huishouden;14.3;34.9
1431;Bussum;Loon;6.9;40.3
1432;Bussum;Winst;1.7;44.9
1433;Bussum;Werkloosheid,bijstand,arbeidsongeschikt;1.0;19.4
1434;Bussum;Pensioen;4.4;26.3
1435;Castricum;Totaal particulier huishouden;14.1;35.0
1436;Castricum;Loon;7.8;38.6
1437;Castricum;Winst;1.6;41.4
1438;Castricum;Werkloosheid,bijstand,arbeidsongeschikt;0.7;22.7
1439;Castricum;Pensioen;3.8;28.0
1440;Diemen;Totaal particulier huishouden;10.3;33.1
1441;Diemen;Loon;6.2;36.6
1442;Diemen;Winst;1.1;42.6
1443;Diemen;Werkloosheid,bijstand,arbeidsongeschikt;0.8;19.5
1444;Diemen;Pensioen;2.1;23.8
1445;Edam-Volendam;Totaal particulier huishouden;10.6;34.9
1446;Edam-Volendam;Loon;6.0;38.6
1447;Edam-Volendam;Winst;1.8;43.6
1448;Edam-Volendam;Werkloosheid,bijstand,arbeidsongeschikt;0.7;21.3
1449;Edam-Volendam;Pensioen;2.1;21.5
1450;Enkhuizen;Totaal particulier huishouden;7.3;28.9
1451;Enkhuizen;Loon;4.1;32.0
1452;Enkhuizen;Winst;0.9;35.9
1453;Enkhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.5
1454;Enkhuizen;Pensioen;1.6;21.4
1455;Haarlem;Totaal particulier huishouden;68.0;29.1
1456;Haarlem;Loon;38.3;33.0
1457;Haarlem;Winst;6.2;35.9
1458;Haarlem;Werkloosheid,bijstand,arbeidsongeschikt;7.0;18.0
