ID;Transacties;Overheidsfuncties;Sectoren;Perioden;OverheidsuitgavenEnBestedingen_1
4424;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2011;1179.0
4425;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2012;1102.0
4426;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2013;1157.0
4427;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2014;991.0
4428;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2015;971.0
4429;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2016;1048.0
4430;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2017;781.0
4431;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2018;773.0
4432;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2019;854.0
4433;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2020;1247.0
4434;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2021;1402.0
4435;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2022;1659.0
4436;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Rijksoverheid;2023;1741.0
4437;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;1995;415.0
4438;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;1996;428.0
4439;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;1997;447.0
4440;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;1998;398.0
4441;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;1999;402.0
4442;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2000;370.0
4443;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2001;426.0
4444;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2002;348.0
4445;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2003;344.0
4446;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2004;320.0
4447;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2005;313.0
4448;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2006;284.0
4449;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2007;271.0
4450;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2008;261.0
4451;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2009;281.0
4452;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2010;286.0
4453;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2011;281.0
4454;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2012;275.0
4455;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2013;251.0
4456;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2014;224.0
4457;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2015;105.0
4458;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2016;83.0
4459;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2017;99.0
4460;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2018;107.0
4461;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2019;109.0
4462;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2020;110.0
4463;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2021;110.0
4464;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2022;105.0
4465;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Overige centrale overheid;2023;113.0
4466;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;1995;25.0
4467;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;1996;28.0
4468;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;1997;39.0
4469;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;1998;61.0
4470;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;1999;82.0
4471;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2000;65.0
4472;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2001;92.0
4473;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2002;83.0
4474;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2003;122.0
4475;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2004;138.0
4476;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2005;93.0
4477;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2006;119.0
4478;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2007;277.0
4479;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2008;321.0
4480;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2009;477.0
4481;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2010;553.0
4482;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2011;217.0
4483;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2012;114.0
4484;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2013;64.0
4485;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2014;76.0
4486;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2015;73.0
4487;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2016;64.0
4488;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2017;98.0
4489;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2018;79.0
4490;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2019;101.0
4491;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2020;108.0
4492;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2021;116.0
4493;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2022;114.0
4494;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Lokale overheid;2023;114.0
4495;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;1995;0.0
4496;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;1996;0.0
4497;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;1997;0.0
4498;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;1998;0.0
4499;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;1999;0.0
4500;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2000;0.0
4501;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2001;0.0
4502;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2002;0.0
4503;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2003;0.0
4504;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2004;0.0
4505;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2005;0.0
4506;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2006;0.0
4507;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2007;0.0
4508;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2008;0.0
4509;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2009;0.0
4510;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2010;0.0
4511;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2011;0.0
4512;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2012;0.0
4513;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2013;0.0
4514;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2014;0.0
4515;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2015;0.0
4516;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2016;0.0
4517;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2017;0.0
4518;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2018;0.0
4519;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2019;0.0
4520;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2020;0.0
4521;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2021;0.0
4522;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2022;0.0
4523;Totaal overheidsuitgaven;4.2 Landbouw, bosbouw, visserij en jacht;Socialezekerheidsfondsen;2023;0.0
4524;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;1995;2113.0
4525;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;1996;2582.0
4526;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;1997;2358.0
4527;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;1998;2005.0
4528;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;1999;1369.0
4529;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2000;2039.0
4530;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2001;4974.0
4531;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2002;3589.0
4532;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2003;3945.0
4533;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2004;4084.0
4534;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2005;3794.0
4535;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2006;4460.0
4536;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2007;4093.0
4537;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2008;5343.0
4538;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2009;5221.0
4539;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2010;5266.0
4540;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2011;5869.0
4541;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2012;5498.0
4542;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2013;5300.0
4543;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2014;5350.0
4544;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2015;4877.0
4545;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2016;5444.0
4546;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2017;5024.0
4547;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2018;5838.0
4548;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2019;5507.0
4549;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2020;6876.0
4550;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2021;6317.0
4551;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2022;18775.0
4552;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overheid;2023;14952.0
4553;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;1995;2088.0
4554;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;1996;2557.0
4555;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;1997;2331.0
4556;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;1998;1974.0
4557;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;1999;1335.0
4558;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2000;2003.0
4559;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2001;4938.0
4560;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2002;3554.0
4561;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2003;3908.0
4562;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2004;4048.0
4563;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2005;3761.0
4564;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2006;4433.0
4565;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2007;4066.0
4566;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2008;5322.0
4567;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2009;5197.0
4568;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2010;5245.0
4569;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2011;5848.0
4570;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2012;5480.0
4571;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2013;5280.0
4572;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2014;5318.0
4573;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2015;4870.0
4574;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2016;5437.0
4575;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2017;5005.0
4576;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2018;5817.0
4577;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2019;5488.0
4578;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2020;6847.0
4579;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2021;6292.0
4580;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2022;18746.0
4581;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Centrale overheid;2023;14952.0
4582;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;1995;2098.0
4583;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;1996;2500.0
4584;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;1997;2273.0
4585;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;1998;1983.0
4586;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;1999;1339.0
4587;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2000;2010.0
4588;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2001;4954.0
4589;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2002;3577.0
4590;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2003;3932.0
4591;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2004;4069.0
4592;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2005;3769.0
4593;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2006;4445.0
4594;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2007;4078.0
4595;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2008;5037.0
4596;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2009;5277.0
4597;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2010;5273.0
4598;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2011;5892.0
4599;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2012;5105.0
4600;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2013;5470.0
4601;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2014;5431.0
4602;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2015;5011.0
4603;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2016;5500.0
4604;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2017;5045.0
4605;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2018;5873.0
4606;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2019;5573.0
4607;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2020;6941.0
4608;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2021;6329.0
4609;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2022;18865.0
4610;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Rijksoverheid;2023;14534.0
4611;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;1995;56.0
4612;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;1996;57.0
4613;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;1997;58.0
4614;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;1998;59.0
4615;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;1999;60.0
4616;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2000;61.0
4617;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2001;62.0
4618;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2002;64.0
4619;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2003;66.0
4620;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2004;68.0
4621;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2005;70.0
4622;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2006;72.0
4623;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2007;74.0
4624;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2008;368.0
4625;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2009;14.0
4626;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2010;63.0
4627;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2011;48.0
4628;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2012;463.0
4629;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2013;-84.0
4630;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2014;49.0
4631;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2015;-21.0
4632;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2016;70.0
4633;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2017;71.0
4634;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2018;82.0
4635;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2019;46.0
4636;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2020;76.0
4637;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2021;64.0
4638;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2022;-16.0
4639;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Overige centrale overheid;2023;600.0
4640;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;1995;25.0
4641;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;1996;25.0
4642;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;1997;27.0
4643;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;1998;31.0
4644;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;1999;34.0
4645;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2000;36.0
4646;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2001;36.0
4647;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2002;35.0
4648;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2003;37.0
4649;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2004;36.0
4650;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2005;33.0
4651;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2006;27.0
4652;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2007;27.0
4653;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2008;21.0
4654;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2009;24.0
4655;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2010;21.0
4656;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2011;21.0
4657;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2012;18.0
4658;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2013;20.0
4659;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2014;32.0
4660;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2015;21.0
4661;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2016;16.0
4662;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2017;20.0
4663;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2018;22.0
4664;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2019;19.0
4665;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2020;29.0
4666;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2021;37.0
4667;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2022;44.0
4668;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Lokale overheid;2023;24.0
4669;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;1995;0.0
4670;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;1996;0.0
4671;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;1997;0.0
4672;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;1998;0.0
4673;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;1999;0.0
4674;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2000;0.0
4675;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2001;0.0
4676;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2002;0.0
4677;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2003;0.0
4678;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2004;0.0
4679;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2005;0.0
4680;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2006;0.0
4681;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2007;0.0
4682;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2008;0.0
4683;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2009;0.0
4684;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2010;0.0
4685;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2011;0.0
4686;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2012;0.0
4687;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2013;0.0
4688;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2014;0.0
4689;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2015;0.0
4690;Totaal overheidsuitgaven;4.3 Brandstoffen en energie;Socialezekerheidsfondsen;2016;0.0
