ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
6785;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2020;44693;30766;5211;7785;1821;6403;2038;2771;4737;13926;6281;5070;1222;1354
6786;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2021;44956;30509;5211;7940;1870;6195;2059;2663;4571;14446;6425;5330;1240;1451
6787;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2022;45201;30259;5215;8086;1921;5976;2077;2564;4421;14942;6557;5578;1260;1548
6788;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2023;45421;30007;5214;8218;1973;5754;2091;2474;4285;15414;6686;5812;1279;1638
6789;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2024;45626;29777;5209;8339;2027;5535;2103;2396;4169;15849;6801;6030;1296;1722
6790;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2025;45815;29561;5196;8453;2082;5322;2115;2329;4064;16254;6911;6239;1310;1793
6791;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2026;45973;29351;5173;8554;2137;5119;2126;2272;3970;16622;7008;6434;1327;1852
6792;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2027;46111;29150;5150;8645;2193;4917;2137;2219;3888;16961;7099;6614;1345;1904
6793;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2028;46230;28962;5121;8727;2247;4733;2147;2173;3813;17268;7179;6781;1361;1947
6794;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2029;46324;28776;5083;8801;2298;4560;2161;2128;3744;17548;7249;6936;1378;1984
6795;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2030;46407;28611;5052;8863;2349;4402;2172;2088;3686;17796;7312;7077;1393;2014
6796;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2031;46473;28447;5010;8916;2397;4253;2189;2051;3631;18027;7372;7204;1407;2043
6797;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2032;46544;28305;4975;8958;2443;4122;2204;2018;3584;18240;7431;7320;1422;2067
6798;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2033;46599;28163;4930;8994;2489;4001;2217;1989;3543;18436;7483;7427;1436;2090
6799;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2034;46661;28046;4889;9026;2533;3891;2235;1965;3506;18615;7534;7521;1451;2109
6800;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2035;46709;27929;4848;9046;2574;3794;2255;1943;3471;18780;7583;7606;1465;2126
6801;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2036;46752;27820;4804;9059;2613;3707;2270;1925;3442;18932;7627;7682;1481;2142
6802;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2037;46801;27724;4764;9070;2650;3625;2287;1913;3415;19077;7677;7753;1492;2155
6803;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2038;46865;27645;4725;9078;2689;3554;2302;1904;3393;19221;7725;7821;1506;2169
6804;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2039;46917;27561;4684;9081;2722;3488;2315;1897;3374;19356;7771;7884;1519;2182
6805;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2040;46969;27487;4646;9086;2754;3428;2325;1892;3356;19482;7816;7940;1531;2194
6806;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2041;47024;27419;4611;9084;2784;3372;2341;1889;3339;19605;7860;7992;1544;2209
6807;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2042;47065;27343;4573;9079;2811;3320;2350;1888;3323;19722;7906;8040;1555;2221
6808;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2043;47106;27272;4536;9069;2838;3268;2362;1888;3311;19834;7952;8085;1567;2230
6809;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2044;47134;27192;4503;9059;2858;3217;2372;1886;3298;19942;7995;8130;1576;2241
6810;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2045;47171;27128;4469;9050;2879;3174;2383;1888;3284;20043;8035;8169;1586;2253
6811;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2046;47194;27064;4440;9037;2898;3133;2395;1887;3275;20130;8071;8202;1595;2262
6812;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2047;47198;26988;4408;9019;2916;3093;2402;1887;3263;20210;8105;8236;1600;2269
6813;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2048;47200;26926;4378;9003;2932;3055;2415;1889;3255;20274;8130;8263;1608;2274
6814;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2049;47191;26859;4352;8987;2944;3018;2422;1889;3246;20332;8155;8286;1613;2278
6815;8 jaar;Totaal 2e generatie;Totaal mannen en vrouwen;2050;47177;26796;4326;8969;2954;2987;2429;1890;3240;20381;8175;8307;1619;2280
6816;8 jaar;Totaal 2e generatie;Mannen;2003;18255;13204;1471;1455;458;3026;864;2376;3555;5050;2532;896;935;687
6817;8 jaar;Totaal 2e generatie;Mannen;2004;18180;13115;1583;1613;433;2909;857;2344;3376;5065;2641;1045;785;594
6818;8 jaar;Totaal 2e generatie;Mannen;2005;18628;13492;1683;1731;540;3041;820;2221;3456;5136;2704;1094;740;598
6819;8 jaar;Totaal 2e generatie;Mannen;2006;19248;14206;1786;1956;544;3105;823;2403;3588;5042;2768;1039;675;561
6820;8 jaar;Totaal 2e generatie;Mannen;2007;20192;14944;1908;2288;586;3276;855;2373;3659;5248;2853;1185;616;594
6821;8 jaar;Totaal 2e generatie;Mannen;2008;20970;15374;2092;2413;645;3412;928;2430;3453;5596;3037;1363;569;627
6822;8 jaar;Totaal 2e generatie;Mannen;2009;21980;16215;2280;2618;707;3709;960;2441;3500;5765;3131;1480;597;557
6823;8 jaar;Totaal 2e generatie;Mannen;2010;22201;16368;2286;2734;707;3666;1085;2450;3440;5833;3173;1551;517;592
6824;8 jaar;Totaal 2e generatie;Mannen;2011;22359;16366;2390;2995;732;3645;1059;2262;3283;5993;3149;1720;562;563
6825;8 jaar;Totaal 2e generatie;Mannen;2012;22650;16563;2506;3161;762;3689;1064;2176;3207;6086;3117;1836;565;568
6826;8 jaar;Totaal 2e generatie;Mannen;2013;22733;16615;2584;3300;785;3701;1062;2073;3110;6118;3071;1917;568;562
6827;8 jaar;Totaal 2e generatie;Mannen;2014;22743;16595;2632;3421;808;3690;1058;1967;3021;6148;3032;1991;573;552
6828;8 jaar;Totaal 2e generatie;Mannen;2015;22706;16510;2659;3526;828;3663;1054;1858;2921;6196;3005;2062;580;549
6829;8 jaar;Totaal 2e generatie;Mannen;2016;22679;16389;2674;3626;850;3614;1050;1751;2824;6290;3004;2143;590;553
6830;8 jaar;Totaal 2e generatie;Mannen;2017;22687;16251;2683;3725;870;3551;1046;1652;2725;6437;3027;2240;600;570
6831;8 jaar;Totaal 2e generatie;Mannen;2018;22730;16102;2690;3816;891;3472;1046;1563;2625;6628;3074;2347;610;598
6832;8 jaar;Totaal 2e generatie;Mannen;2019;22812;15950;2694;3904;913;3382;1048;1483;2526;6863;3141;2469;620;633
6833;8 jaar;Totaal 2e generatie;Mannen;2020;22934;15808;2697;3987;936;3282;1056;1417;2434;7126;3217;2601;628;680
6834;8 jaar;Totaal 2e generatie;Mannen;2021;23064;15675;2696;4066;961;3175;1066;1361;2349;7390;3289;2734;637;729
6835;8 jaar;Totaal 2e generatie;Mannen;2022;23190;15545;2696;4141;988;3063;1074;1310;2273;7645;3358;2861;648;779
6836;8 jaar;Totaal 2e generatie;Mannen;2023;23307;15419;2695;4210;1014;2950;1082;1265;2203;7888;3423;2982;658;825
6837;8 jaar;Totaal 2e generatie;Mannen;2024;23408;15298;2691;4271;1042;2838;1088;1225;2143;8110;3483;3093;666;868
6838;8 jaar;Totaal 2e generatie;Mannen;2025;23503;15186;2683;4330;1069;2729;1093;1191;2090;8317;3540;3200;673;904
6839;8 jaar;Totaal 2e generatie;Mannen;2026;23583;15079;2672;4382;1098;2625;1099;1161;2042;8504;3588;3300;681;935
6840;8 jaar;Totaal 2e generatie;Mannen;2027;23657;14978;2659;4428;1128;2522;1105;1135;2000;8678;3635;3392;690;961
6841;8 jaar;Totaal 2e generatie;Mannen;2028;23713;14877;2642;4470;1156;2428;1110;1112;1961;8837;3675;3478;699;984
6842;8 jaar;Totaal 2e generatie;Mannen;2029;23759;14779;2619;4508;1182;2340;1116;1088;1926;8979;3712;3558;708;1002
6843;8 jaar;Totaal 2e generatie;Mannen;2030;23803;14696;2602;4540;1208;2259;1122;1068;1896;9107;3744;3630;715;1018
6844;8 jaar;Totaal 2e generatie;Mannen;2031;23836;14610;2580;4567;1232;2183;1130;1049;1868;9227;3775;3695;723;1034
6845;8 jaar;Totaal 2e generatie;Mannen;2032;23871;14536;2562;4589;1256;2116;1138;1033;1843;9335;3805;3754;729;1046
6846;8 jaar;Totaal 2e generatie;Mannen;2033;23896;14462;2537;4609;1279;2054;1144;1018;1822;9434;3831;3808;737;1058
6847;8 jaar;Totaal 2e generatie;Mannen;2034;23928;14403;2516;4625;1302;1998;1153;1005;1804;9526;3857;3856;745;1067
6848;8 jaar;Totaal 2e generatie;Mannen;2035;23950;14339;2493;4635;1321;1949;1162;993;1786;9611;3882;3900;752;1077
6849;8 jaar;Totaal 2e generatie;Mannen;2036;23969;14281;2470;4641;1343;1903;1169;985;1770;9687;3904;3938;760;1085
6850;8 jaar;Totaal 2e generatie;Mannen;2037;23995;14232;2449;4647;1361;1862;1178;978;1757;9763;3930;3975;766;1093
6851;8 jaar;Totaal 2e generatie;Mannen;2038;24027;14189;2428;4652;1380;1826;1185;974;1745;9838;3955;4010;772;1101
6852;8 jaar;Totaal 2e generatie;Mannen;2039;24051;14145;2406;4654;1397;1792;1192;971;1734;9906;3978;4042;779;1107
6853;8 jaar;Totaal 2e generatie;Mannen;2040;24074;14105;2386;4656;1414;1761;1196;967;1725;9969;4001;4070;785;1113
6854;8 jaar;Totaal 2e generatie;Mannen;2041;24102;14069;2368;4655;1428;1732;1204;966;1716;10033;4023;4097;791;1121
6855;8 jaar;Totaal 2e generatie;Mannen;2042;24122;14029;2348;4652;1443;1705;1208;966;1708;10093;4047;4121;798;1127
6856;8 jaar;Totaal 2e generatie;Mannen;2043;24146;13993;2327;4647;1456;1680;1214;966;1702;10154;4072;4145;803;1134
6857;8 jaar;Totaal 2e generatie;Mannen;2044;24155;13950;2311;4641;1465;1653;1220;966;1694;10205;4092;4167;807;1139
6858;8 jaar;Totaal 2e generatie;Mannen;2045;24173;13915;2293;4637;1475;1632;1224;967;1687;10259;4115;4186;812;1145
6859;8 jaar;Totaal 2e generatie;Mannen;2046;24181;13880;2278;4630;1485;1609;1231;966;1683;10301;4132;4204;816;1150
6860;8 jaar;Totaal 2e generatie;Mannen;2047;24179;13836;2262;4620;1494;1588;1233;965;1674;10343;4149;4221;819;1154
6861;8 jaar;Totaal 2e generatie;Mannen;2048;24180;13805;2245;4613;1503;1570;1239;966;1670;10375;4162;4234;823;1156
6862;8 jaar;Totaal 2e generatie;Mannen;2049;24172;13766;2231;4604;1509;1551;1242;966;1664;10406;4175;4246;826;1159
6863;8 jaar;Totaal 2e generatie;Mannen;2050;24163;13734;2218;4594;1514;1534;1245;967;1662;10430;4185;4256;829;1161
6864;8 jaar;Totaal 2e generatie;Vrouwen;2003;17480;12623;1506;1368;471;2858;830;2282;3308;4857;2497;876;853;632
6865;8 jaar;Totaal 2e generatie;Vrouwen;2004;17387;12579;1556;1600;470;2819;804;2213;3117;4808;2476;922;799;611
6866;8 jaar;Totaal 2e generatie;Vrouwen;2005;17485;12798;1582;1589;499;2873;723;2264;3270;4687;2494;936;702;554
6867;8 jaar;Totaal 2e generatie;Vrouwen;2006;18334;13583;1794;1850;499;3064;773;2210;3393;4751;2573;1004;587;587
6868;8 jaar;Totaal 2e generatie;Vrouwen;2007;19210;14303;1917;2097;569;3239;868;2222;3391;4907;2644;1097;610;555
6869;8 jaar;Totaal 2e generatie;Vrouwen;2008;19829;14699;1990;2277;556;3247;903;2376;3349;5130;2784;1246;536;563
6870;8 jaar;Totaal 2e generatie;Vrouwen;2009;20991;15525;2095;2514;633;3573;957;2351;3403;5465;2982;1394;513;576
6871;8 jaar;Totaal 2e generatie;Vrouwen;2010;20856;15342;2150;2550;699;3520;958;2252;3213;5513;2970;1471;450;622
6872;8 jaar;Totaal 2e generatie;Vrouwen;2011;21242;15531;2240;2855;690;3476;986;2166;3118;5712;2995;1631;527;559
6873;8 jaar;Totaal 2e generatie;Vrouwen;2012;21510;15710;2345;3012;717;3519;991;2083;3043;5801;2966;1740;531;563
6874;8 jaar;Totaal 2e generatie;Vrouwen;2013;21581;15753;2412;3145;741;3528;989;1987;2951;5828;2921;1818;532;558
6875;8 jaar;Totaal 2e generatie;Vrouwen;2014;21588;15727;2457;3258;760;3518;986;1884;2864;5861;2883;1887;539;551
6876;8 jaar;Totaal 2e generatie;Vrouwen;2015;21555;15643;2481;3362;782;3488;981;1779;2770;5911;2860;1958;546;548
6877;8 jaar;Totaal 2e generatie;Vrouwen;2016;21527;15524;2493;3455;802;3442;977;1677;2677;6003;2859;2036;556;552
6878;8 jaar;Totaal 2e generatie;Vrouwen;2017;21531;15388;2501;3548;824;3381;973;1581;2580;6143;2882;2127;566;567
6879;8 jaar;Totaal 2e generatie;Vrouwen;2018;21568;15242;2508;3635;842;3305;973;1495;2485;6326;2927;2229;575;594
6880;8 jaar;Totaal 2e generatie;Vrouwen;2019;21650;15098;2510;3720;863;3218;976;1419;2392;6552;2993;2344;584;630
6881;8 jaar;Totaal 2e generatie;Vrouwen;2020;21759;14959;2514;3798;886;3121;982;1354;2303;6800;3064;2469;594;674
6882;8 jaar;Totaal 2e generatie;Vrouwen;2021;21891;14835;2515;3874;909;3020;993;1302;2222;7056;3136;2596;603;722
6883;8 jaar;Totaal 2e generatie;Vrouwen;2022;22011;14713;2518;3944;933;2913;1003;1254;2148;7298;3199;2717;613;769
6884;8 jaar;Totaal 2e generatie;Vrouwen;2023;22115;14588;2519;4008;958;2804;1009;1208;2082;7526;3263;2830;621;813
6885;8 jaar;Totaal 2e generatie;Vrouwen;2024;22218;14479;2517;4068;985;2697;1015;1172;2025;7739;3318;2937;629;855
6886;8 jaar;Totaal 2e generatie;Vrouwen;2025;22312;14375;2512;4124;1013;2593;1022;1138;1973;7937;3372;3039;637;889
6887;8 jaar;Totaal 2e generatie;Vrouwen;2026;22390;14272;2502;4172;1038;2494;1027;1110;1928;8118;3420;3134;646;918
6888;8 jaar;Totaal 2e generatie;Vrouwen;2027;22454;14172;2491;4217;1065;2395;1032;1083;1888;8283;3464;3221;655;942
6889;8 jaar;Totaal 2e generatie;Vrouwen;2028;22516;14085;2480;4257;1091;2305;1038;1061;1852;8431;3503;3303;662;963
6890;8 jaar;Totaal 2e generatie;Vrouwen;2029;22565;13996;2464;4293;1116;2220;1044;1040;1819;8569;3538;3379;671;982
6891;8 jaar;Totaal 2e generatie;Vrouwen;2030;22604;13915;2450;4323;1141;2143;1050;1020;1789;8689;3568;3447;678;995
6892;8 jaar;Totaal 2e generatie;Vrouwen;2031;22637;13837;2429;4349;1166;2070;1059;1002;1763;8800;3597;3509;684;1010
6893;8 jaar;Totaal 2e generatie;Vrouwen;2032;22673;13768;2413;4369;1187;2006;1066;985;1741;8905;3626;3565;692;1021
6894;8 jaar;Totaal 2e generatie;Vrouwen;2033;22703;13701;2393;4385;1210;1947;1073;971;1721;9002;3652;3619;699;1032
6895;8 jaar;Totaal 2e generatie;Vrouwen;2034;22733;13643;2374;4401;1231;1893;1082;960;1702;9089;3677;3665;706;1041
6896;8 jaar;Totaal 2e generatie;Vrouwen;2035;22759;13590;2355;4411;1252;1845;1092;950;1684;9169;3701;3706;713;1049
6897;8 jaar;Totaal 2e generatie;Vrouwen;2036;22784;13539;2335;4418;1271;1804;1101;940;1671;9245;3723;3744;721;1057
6898;8 jaar;Totaal 2e generatie;Vrouwen;2037;22807;13492;2315;4423;1289;1763;1109;935;1658;9314;3747;3778;727;1062
6899;8 jaar;Totaal 2e generatie;Vrouwen;2038;22838;13456;2297;4426;1309;1728;1117;930;1648;9383;3769;3811;733;1069
6900;8 jaar;Totaal 2e generatie;Vrouwen;2039;22866;13415;2278;4428;1324;1696;1123;926;1639;9451;3792;3842;740;1075
6901;8 jaar;Totaal 2e generatie;Vrouwen;2040;22895;13383;2261;4430;1340;1667;1129;925;1631;9512;3815;3870;746;1081
6902;8 jaar;Totaal 2e generatie;Vrouwen;2041;22922;13350;2243;4428;1356;1639;1137;923;1623;9572;3837;3896;753;1087
6903;8 jaar;Totaal 2e generatie;Vrouwen;2042;22943;13314;2225;4427;1368;1615;1142;922;1614;9629;3859;3919;758;1094
6904;8 jaar;Totaal 2e generatie;Vrouwen;2043;22960;13279;2208;4422;1381;1588;1148;922;1609;9681;3880;3941;764;1096
6905;8 jaar;Totaal 2e generatie;Vrouwen;2044;22978;13242;2191;4417;1393;1564;1152;920;1604;9736;3902;3962;770;1102
6906;8 jaar;Totaal 2e generatie;Vrouwen;2045;22998;13213;2176;4413;1404;1543;1159;921;1598;9785;3920;3983;774;1108
6907;8 jaar;Totaal 2e generatie;Vrouwen;2046;23014;13184;2162;4407;1413;1524;1164;921;1593;9829;3939;3999;779;1112
6908;8 jaar;Totaal 2e generatie;Vrouwen;2047;23019;13152;2147;4399;1421;1504;1169;922;1589;9867;3956;4015;782;1115
6909;8 jaar;Totaal 2e generatie;Vrouwen;2048;23021;13121;2133;4390;1429;1485;1176;923;1585;9899;3968;4029;785;1118
6910;8 jaar;Totaal 2e generatie;Vrouwen;2049;23019;13093;2121;4383;1435;1467;1181;923;1582;9926;3980;4040;787;1118
6911;8 jaar;Totaal 2e generatie;Vrouwen;2050;23014;13062;2108;4375;1441;1453;1184;923;1578;9952;3990;4051;791;1119
6912;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2003;14458;6413;1264;799;658;574;856;1458;806;8045;4329;964;1531;1220
6913;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2004;14473;6603;1263;945;637;525;835;1518;879;7870;4384;1024;1337;1126
6914;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2005;14468;6781;1232;945;751;575;785;1553;939;7687;4412;1027;1196;1051
6915;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2006;14967;7220;1267;1036;737;598;822;1674;1086;7747;4556;1108;1033;1049
6916;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2007;15788;7877;1315;1179;847;717;800;1762;1258;7911;4662;1202;1014;1034
6917;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2008;16306;8190;1344;1211;830;782;824;1803;1396;8116;4916;1257;900;1042
6918;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2009;17118;8836;1369;1321;899;935;812;1920;1580;8282;5060;1347;901;974
6919;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2010;17976;9665;1451;1509;973;1037;942;2011;1742;8311;5022;1509;775;1006
6920;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2011;17325;8785;1494;1587;941;867;826;1624;1447;8539;4995;1749;856;938
6921;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2012;17529;8907;1565;1678;979;878;832;1563;1412;8622;4949;1865;862;947
6922;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2013;17578;8956;1617;1751;1011;885;833;1493;1366;8622;4876;1943;865;938
6923;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2014;17604;8971;1652;1810;1041;893;834;1414;1328;8633;4815;2016;875;926
6924;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2015;17625;8954;1675;1867;1070;893;834;1337;1278;8671;4777;2087;886;922
6925;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2016;17709;8935;1692;1922;1101;892;834;1261;1235;8775;4778;2166;903;927
6926;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2017;17865;8919;1708;1978;1133;890;834;1189;1188;8946;4816;2257;918;955
6927;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2018;18090;8909;1723;2028;1163;886;840;1126;1142;9182;4891;2357;934;1000
6928;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2019;18381;8902;1736;2076;1197;880;848;1069;1096;9478;5001;2472;948;1058
6929;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2020;18716;8904;1750;2120;1232;871;857;1022;1052;9811;5121;2595;963;1132
6930;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2021;19071;8924;1761;2165;1273;859;871;982;1013;10148;5239;2721;977;1211
6931;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2022;19415;8949;1776;2209;1314;845;883;946;976;10467;5348;2837;992;1290
6932;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2023;19740;8969;1788;2246;1356;831;894;912;942;10771;5453;2946;1008;1363
6933;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2024;20050;8999;1799;2282;1402;814;903;883;916;11051;5549;3046;1022;1435
6934;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2025;20341;9034;1809;2317;1447;799;914;858;890;11307;5641;3141;1032;1493
6935;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2026;20603;9066;1814;2346;1492;786;924;837;867;11537;5721;3229;1046;1541
6936;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2027;20856;9106;1819;2374;1542;767;937;820;846;11750;5798;3309;1060;1583
6937;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2028;21075;9136;1821;2398;1587;753;945;805;826;11939;5865;3382;1073;1618
6938;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2029;21272;9164;1814;2421;1633;740;958;790;808;12109;5925;3448;1087;1648
6939;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2030;21452;9194;1819;2441;1676;726;966;773;794;12258;5978;3508;1100;1672
6940;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2031;21615;9214;1813;2457;1719;709;979;760;778;12401;6030;3563;1110;1697
6941;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2032;21777;9244;1811;2473;1759;698;990;747;767;12532;6082;3609;1125;1717
6942;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2033;21915;9263;1802;2482;1798;687;998;737;759;12652;6126;3654;1136;1736
6943;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2034;22047;9287;1792;2500;1836;673;1009;728;749;12760;6170;3690;1149;1752
6944;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2035;22171;9306;1785;2504;1870;663;1024;719;741;12865;6212;3727;1160;1767
6945;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2036;22274;9316;1770;2507;1903;654;1031;714;736;12959;6249;3758;1173;1779
6946;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2037;22374;9322;1762;2511;1932;640;1041;711;727;13052;6294;3785;1183;1790
6947;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2038;22482;9338;1751;2515;1963;632;1047;708;722;13144;6334;3814;1194;1802
6948;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2039;22564;9330;1732;2513;1987;620;1056;705;717;13234;6374;3843;1204;1814
6949;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2040;22646;9330;1717;2516;2011;612;1058;700;716;13316;6412;3867;1213;1824
6950;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2041;22734;9338;1705;2516;2033;605;1066;700;712;13396;6448;3889;1222;1836
6951;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2042;22802;9327;1691;2514;2054;596;1065;701;707;13474;6486;3909;1232;1846
6952;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2043;22868;9320;1673;2511;2073;582;1073;703;706;13547;6526;3928;1240;1854
6953;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2044;22928;9306;1659;2507;2088;569;1077;702;705;13622;6563;3948;1248;1864
6954;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2045;22997;9307;1645;2505;2103;566;1082;704;702;13690;6596;3965;1254;1875
6955;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2046;23057;9306;1638;2501;2116;562;1087;702;700;13750;6628;3979;1262;1882
6956;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2047;23099;9294;1624;2498;2129;555;1087;703;697;13805;6658;3993;1266;1887
6957;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2048;23135;9284;1611;2491;2141;549;1092;704;697;13850;6681;4006;1272;1892
6958;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2049;23161;9273;1602;2487;2148;542;1093;704;697;13888;6703;4014;1276;1895
6959;8 jaar;2e Generatie met 1 allochtone ouder;Totaal mannen en vrouwen;2050;23180;9261;1592;2483;2155;537;1095;703;696;13919;6720;4023;1280;1896
6960;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2003;7409;3297;622;429;328;309;446;752;411;4112;2205;471;794;641
6961;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2004;7385;3374;656;485;282;289;432;768;461;4011;2254;545;662;549
6962;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2005;7462;3490;650;482;386;286;426;790;468;3973;2277;551;594;551
6963;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2006;7682;3698;637;545;388;328;422;856;522;3984;2352;553;560;519
6964;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2007;8094;4031;669;606;425;374;408;918;631;4063;2429;606;498;530
6965;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2008;8396;4189;685;618;449;399;432;894;713;4207;2558;642;459;548
6966;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2009;8806;4555;714;681;474;475;408;989;813;4251;2601;684;485;482
6967;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2010;9282;5004;748;780;477;537;501;1043;918;4278;2596;781;409;492
6968;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2011;8878;4509;771;812;484;444;428;830;741;4369;2561;896;441;472
6969;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2012;8985;4573;807;860;504;449;431;799;724;4411;2538;955;442;476
6970;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2013;9010;4598;835;897;519;454;432;762;699;4413;2500;996;445;472
6971;8 jaar;2e Generatie met 1 allochtone ouder;Mannen;2014;9024;4608;852;928;536;457;433;722;681;4416;2469;1033;449;464
