ID;Geslacht;Leeftijd;PositieInHuishouden;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;Werknemer_4;WerknemerMetVasteArbeidsrelatie_5;WerknemerMetFlexibeleArbeidsrelatie_6;Zelfstandige_7;ZelfstandigeZonderPersoneelZzp_8;ZelfstandigeMetPersoneel_9;MeewerkendGezinslid_10;PositieInDeWerkkringOnbekend_11;Deeltijd_12;MinderDan20UurPerWeek_13;MinderDan12UurPerWeek_14;k_12Tot20UurPerWeek_15;k_20Tot35UurPerWeek_16;k_20Tot28UurPerWeek_17;k_28Tot35UurPerWeek_18;Voltijd_19;WerklozeBeroepsbevolking_20;Werkloosheidspercentage_21;NietBeroepsbevolking_22;BrutoArbeidsparticipatie_23;NettoArbeidsparticipatie_24
3939;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2020;28.0;21.0;20.0;16.0;12.0;4.0;4.0;3.0;1.0;0.0;0.0;8.0;2.0;1.0;1.0;6.0;3.0;3.0;12.0;1.0;4.6;7.0;74.6;71.1
3940;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2021 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
3941;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2021 2e kwartaal;11.0;7.0;7.0;6.0;5.0;1.0;1.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;2.0;2.0;3.0;1.0;;3.0;;
3942;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2021 3e kwartaal;13.0;10.0;9.0;7.0;6.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;7.0;1.0;;3.0;;
3943;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2021 4e kwartaal;14.0;13.0;12.0;9.0;7.0;2.0;4.0;2.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;2.0;0.0;2.0;10.0;1.0;;1.0;;
3944;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2021;13.0;10.0;9.0;7.0;6.0;1.0;2.0;2.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;2.0;1.0;1.0;7.0;1.0;;3.0;;
3945;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2022 1e kwartaal;17.0;13.0;12.0;8.0;6.0;2.0;4.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;2.0;2.0;8.0;1.0;;4.0;;
3946;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2022 2e kwartaal;16.0;14.0;13.0;10.0;8.0;2.0;4.0;2.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;11.0;0.0;;2.0;;
3947;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2022 3e kwartaal;16.0;12.0;12.0;9.0;7.0;2.0;3.0;3.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;3.0;2.0;2.0;8.0;0.0;;4.0;;
3948;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2022 4e kwartaal;17.0;12.0;12.0;8.0;7.0;2.0;4.0;3.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;2.0;1.0;1.0;9.0;0.0;;5.0;;
3949;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2022;17.0;13.0;12.0;9.0;7.0;2.0;4.0;3.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;3.0;1.0;2.0;9.0;0.0;;4.0;75.3;73.8
3950;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2023 1e kwartaal;20.0;15.0;15.0;10.0;7.0;2.0;5.0;4.0;1.0;0.0;0.0;6.0;1.0;1.0;1.0;5.0;3.0;3.0;8.0;0.0;;5.0;;
3951;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2023 2e kwartaal;20.0;15.0;14.0;10.0;9.0;1.0;4.0;3.0;0.0;0.0;0.0;4.0;2.0;1.0;1.0;3.0;1.0;1.0;9.0;1.0;;5.0;;
3952;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2023 3e kwartaal;24.0;20.0;19.0;13.0;11.0;2.0;6.0;6.0;0.0;0.0;0.0;5.0;2.0;1.0;1.0;3.0;1.0;2.0;14.0;0.0;;5.0;;
3953;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2023 4e kwartaal;21.0;15.0;14.0;10.0;8.0;2.0;4.0;4.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;1.0;11.0;0.0;;6.0;;
3954;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2023;21.0;16.0;15.0;11.0;9.0;2.0;5.0;4.0;0.0;0.0;0.0;5.0;1.0;1.0;1.0;3.0;2.0;2.0;11.0;1.0;3.2;5.0;75.1;72.7
3955;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2024 1e kwartaal;22.0;16.0;15.0;13.0;10.0;3.0;2.0;2.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;2.0;1.0;2.0;12.0;1.0;;7.0;;
3956;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2024 2e kwartaal;23.0;16.0;16.0;13.0;9.0;4.0;3.0;3.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;4.0;1.0;3.0;11.0;0.0;;8.0;;
3957;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2024 3e kwartaal;19.0;16.0;16.0;14.0;10.0;4.0;3.0;2.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;12.0;0.0;;3.0;;
3958;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2024 4e kwartaal;22.0;18.0;17.0;15.0;12.0;3.0;2.0;2.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;4.0;1.0;2.0;12.0;1.0;;4.0;;
3959;Totaal mannen en vrouwen;45 tot 55 jaar;Overig lid huishouden;2024;22.0;16.0;16.0;13.0;10.0;3.0;3.0;2.0;0.0;0.0;0.0;4.0;1.0;1.0;0.0;4.0;1.0;3.0;12.0;0.0;2.4;5.0;75.2;73.4
3960;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2013 1e kwartaal;6262.0;3702.0;3453.0;2772.0;2229.0;543.0;681.0;483.0;177.0;21.0;0.0;1514.0;503.0;270.0;233.0;1010.0;553.0;457.0;1939.0;249.0;6.7;2560.0;59.1;55.1
3961;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2013 2e kwartaal;6283.0;3716.0;3457.0;2789.0;2234.0;555.0;669.0;474.0;176.0;19.0;0.0;1505.0;497.0;268.0;230.0;1008.0;549.0;459.0;1952.0;258.0;7.0;2567.0;59.1;55.0
3962;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2013 3e kwartaal;6304.0;3733.0;3471.0;2784.0;2231.0;554.0;686.0;485.0;180.0;21.0;0.0;1522.0;522.0;285.0;236.0;1000.0;545.0;455.0;1949.0;262.0;7.0;2571.0;59.2;55.1
3963;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2013 4e kwartaal;6325.0;3751.0;3482.0;2770.0;2210.0;560.0;712.0;507.0;185.0;20.0;0.0;1525.0;512.0;274.0;238.0;1013.0;555.0;458.0;1957.0;270.0;7.2;2573.0;59.3;55.0
3964;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2013;6293.0;3726.0;3466.0;2779.0;2226.0;553.0;687.0;487.0;180.0;20.0;0.0;1516.0;509.0;274.0;234.0;1008.0;551.0;457.0;1949.0;260.0;7.0;2568.0;59.2;55.1
3965;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2014 1e kwartaal;6346.0;3762.0;3472.0;2753.0;2189.0;564.0;719.0;513.0;189.0;17.0;0.0;1521.0;510.0;277.0;233.0;1010.0;545.0;465.0;1951.0;290.0;7.7;2584.0;59.3;54.7
3966;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2014 2e kwartaal;6368.0;3777.0;3490.0;2777.0;2197.0;580.0;713.0;509.0;187.0;17.0;0.0;1526.0;511.0;272.0;239.0;1015.0;546.0;469.0;1964.0;287.0;7.6;2591.0;59.3;54.8
3967;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2014 3e kwartaal;6389.0;3795.0;3519.0;2793.0;2227.0;566.0;726.0;521.0;189.0;16.0;0.0;1525.0;503.0;273.0;230.0;1022.0;545.0;477.0;1994.0;276.0;7.3;2594.0;59.4;55.1
3968;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2014 4e kwartaal;6411.0;3827.0;3541.0;2806.0;2228.0;578.0;735.0;534.0;183.0;19.0;0.0;1533.0;503.0;266.0;237.0;1030.0;543.0;487.0;2008.0;286.0;7.5;2584.0;59.7;55.2
3969;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2014;6378.0;3790.0;3505.0;2782.0;2210.0;572.0;723.0;519.0;187.0;17.0;0.0;1526.0;507.0;272.0;235.0;1019.0;545.0;475.0;1979.0;285.0;7.5;2588.0;59.4;55.0
3970;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2015 1e kwartaal;6431.0;3847.0;3543.0;2807.0;2234.0;573.0;736.0;531.0;184.0;21.0;0.0;1541.0;499.0;265.0;233.0;1042.0;546.0;497.0;2002.0;304.0;7.9;2585.0;59.8;55.1
3971;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2015 2e kwartaal;6451.0;3865.0;3573.0;2825.0;2255.0;569.0;749.0;543.0;183.0;22.0;0.0;1553.0;482.0;255.0;227.0;1071.0;577.0;494.0;2020.0;291.0;7.5;2586.0;59.9;55.4
3972;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2015 3e kwartaal;6470.0;3869.0;3592.0;2841.0;2266.0;575.0;751.0;550.0;179.0;22.0;0.0;1557.0;503.0;265.0;238.0;1054.0;574.0;481.0;2034.0;278.0;7.2;2601.0;59.8;55.5
3973;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2015 4e kwartaal;6490.0;3886.0;3599.0;2834.0;2265.0;569.0;765.0;563.0;182.0;21.0;0.0;1547.0;481.0;248.0;233.0;1066.0;575.0;491.0;2052.0;287.0;7.4;2604.0;59.9;55.5
3974;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2015;6461.0;3867.0;3577.0;2827.0;2255.0;572.0;750.0;547.0;182.0;22.0;0.0;1550.0;491.0;258.0;233.0;1058.0;568.0;491.0;2027.0;290.0;7.5;2594.0;59.8;55.4
3975;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2016 1e kwartaal;6509.0;3903.0;3616.0;2864.0;2276.0;588.0;752.0;553.0;181.0;18.0;0.0;1570.0;497.0;259.0;238.0;1073.0;573.0;500.0;2047.0;286.0;7.3;2606.0;60.0;55.6
3976;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2016 2e kwartaal;6529.0;3921.0;3651.0;2898.0;2276.0;622.0;752.0;556.0;180.0;16.0;0.0;1578.0;495.0;255.0;240.0;1083.0;573.0;511.0;2072.0;271.0;6.9;2607.0;60.1;55.9
3977;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2016 3e kwartaal;6548.0;3925.0;3687.0;2920.0;2304.0;617.0;767.0;560.0;189.0;18.0;0.0;1581.0;509.0;268.0;240.0;1072.0;563.0;509.0;2106.0;238.0;6.1;2623.0;59.9;56.3
3978;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2016 4e kwartaal;6567.0;3942.0;3708.0;2922.0;2290.0;632.0;787.0;575.0;195.0;16.0;0.0;1589.0;483.0;244.0;239.0;1106.0;570.0;536.0;2119.0;233.0;5.9;2625.0;60.0;56.5
3979;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2016;6538.0;3923.0;3666.0;2901.0;2287.0;615.0;764.0;561.0;186.0;17.0;0.0;1580.0;496.0;257.0;239.0;1084.0;570.0;514.0;2086.0;257.0;6.6;2615.0;60.0;56.1
3980;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2017 1e kwartaal;6584.0;3962.0;3724.0;2944.0;2329.0;615.0;781.0;575.0;190.0;16.0;0.0;1618.0;498.0;259.0;239.0;1120.0;575.0;546.0;2106.0;238.0;6.0;2621.0;60.2;56.6
3981;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2017 2e kwartaal;6598.0;3973.0;3748.0;2969.0;2329.0;640.0;779.0;575.0;189.0;14.0;0.0;1624.0;483.0;242.0;241.0;1141.0;597.0;544.0;2124.0;225.0;5.7;2625.0;60.2;56.8
3982;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2017 3e kwartaal;6613.0;3980.0;3782.0;2979.0;2354.0;625.0;803.0;593.0;196.0;14.0;0.0;1650.0;492.0;244.0;248.0;1158.0;600.0;559.0;2132.0;198.0;5.0;2633.0;60.2;57.2
3983;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2017 4e kwartaal;6627.0;3997.0;3800.0;3000.0;2364.0;635.0;800.0;591.0;194.0;14.0;0.0;1656.0;477.0;245.0;232.0;1179.0;609.0;571.0;2143.0;197.0;4.9;2631.0;60.3;57.3
3984;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2017;6605.0;3978.0;3763.0;2973.0;2344.0;629.0;791.0;584.0;192.0;15.0;0.0;1637.0;488.0;247.0;240.0;1150.0;595.0;555.0;2126.0;214.0;5.4;2628.0;60.2;57.0
3985;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2018 1e kwartaal;6638.0;4018.0;3816.0;3019.0;2375.0;644.0;797.0;587.0;196.0;14.0;0.0;1646.0;465.0;239.0;227.0;1181.0;623.0;558.0;2170.0;202.0;5.0;2620.0;60.5;57.5
3986;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2018 2e kwartaal;6644.0;4040.0;3849.0;3049.0;2385.0;664.0;800.0;586.0;199.0;15.0;0.0;1675.0;483.0;237.0;246.0;1192.0;622.0;570.0;2174.0;191.0;4.7;2605.0;60.8;57.9
3987;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2018 3e kwartaal;6651.0;4047.0;3873.0;3070.0;2412.0;658.0;803.0;591.0;197.0;16.0;0.0;1671.0;475.0;229.0;245.0;1197.0;620.0;576.0;2202.0;174.0;4.3;2604.0;60.8;58.2
3988;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2018 4e kwartaal;6658.0;4064.0;3894.0;3087.0;2426.0;662.0;806.0;597.0;194.0;15.0;0.0;1696.0;473.0;230.0;243.0;1223.0;631.0;593.0;2197.0;170.0;4.2;2594.0;61.0;58.5
3989;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2018;6648.0;4042.0;3858.0;3056.0;2399.0;657.0;801.0;590.0;196.0;15.0;0.0;1672.0;474.0;234.0;240.0;1198.0;624.0;574.0;2186.0;184.0;4.6;2606.0;60.8;58.0
3990;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2019 1e kwartaal;6666.0;4083.0;3913.0;3098.0;2461.0;638.0;815.0;605.0;196.0;14.0;0.0;1711.0;466.0;234.0;232.0;1245.0;636.0;609.0;2203.0;170.0;4.2;2583.0;61.3;58.7
3991;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2019 2e kwartaal;6677.0;4093.0;3939.0;3127.0;2471.0;656.0;812.0;602.0;194.0;16.0;0.0;1721.0;471.0;246.0;225.0;1250.0;626.0;624.0;2218.0;154.0;3.8;2584.0;61.3;59.0
3992;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2019 3e kwartaal;6687.0;4105.0;3965.0;3143.0;2500.0;643.0;821.0;607.0;199.0;15.0;0.0;1727.0;474.0;246.0;227.0;1253.0;631.0;623.0;2238.0;140.0;3.4;2582.0;61.4;59.3
3993;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2019 4e kwartaal;6697.0;4119.0;3981.0;3128.0;2491.0;637.0;853.0;631.0;204.0;17.0;0.0;1721.0;451.0;234.0;217.0;1270.0;633.0;637.0;2260.0;138.0;3.4;2578.0;61.5;59.4
3994;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2019;6682.0;4100.0;3949.0;3124.0;2481.0;644.0;825.0;611.0;199.0;15.0;0.0;1720.0;465.0;240.0;226.0;1255.0;631.0;623.0;2230.0;150.0;3.7;2582.0;61.4;59.1
3995;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2020 1e kwartaal;6704.0;4121.0;3992.0;3137.0;2539.0;597.0;855.0;634.0;203.0;17.0;0.0;1749.0;453.0;234.0;218.0;1296.0;625.0;671.0;2243.0;130.0;3.1;2583.0;61.5;59.5
3996;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2020 2e kwartaal;6708.0;4104.0;3969.0;3124.0;2561.0;562.0;845.0;617.0;211.0;17.0;0.0;1732.0;435.0;234.0;201.0;1297.0;639.0;658.0;2236.0;135.0;3.3;2605.0;61.2;59.2
3997;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2020 3e kwartaal;6713.0;4129.0;3978.0;3135.0;2561.0;574.0;843.0;614.0;212.0;17.0;0.0;1732.0;449.0;233.0;215.0;1283.0;636.0;647.0;2247.0;150.0;3.6;2584.0;61.5;59.3
3998;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2020 4e kwartaal;6717.0;4119.0;3976.0;3140.0;2544.0;596.0;836.0;606.0;212.0;18.0;0.0;1766.0;445.0;236.0;209.0;1321.0;656.0;665.0;2210.0;143.0;3.5;2598.0;61.3;59.2
3999;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2020;6710.0;4118.0;3979.0;3134.0;2551.0;582.0;845.0;618.0;210.0;17.0;0.0;1745.0;445.0;235.0;211.0;1299.0;639.0;660.0;2234.0;140.0;3.4;2592.0;61.4;59.3
4000;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2021 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;;
4001;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2021 2e kwartaal;6716.0;4122.0;3992.0;3113.0;2617.0;496.0;880.0;657.0;208.0;14.0;0.0;1865.0;510.0;236.0;274.0;1354.0;655.0;699.0;2128.0;130.0;3.1;2594.0;61.4;59.4
4002;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2021 3e kwartaal;6703.0;4129.0;4017.0;3137.0;2614.0;523.0;880.0;634.0;217.0;28.0;0.0;1788.0;458.0;205.0;252.0;1331.0;649.0;682.0;2228.0;112.0;2.7;2574.0;61.6;59.9
4003;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2021 4e kwartaal;6695.0;4143.0;4034.0;3124.0;2618.0;505.0;910.0;664.0;223.0;23.0;0.0;1825.0;440.0;190.0;250.0;1385.0;651.0;734.0;2207.0;110.0;2.6;2552.0;61.9;60.3
4004;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2021;6704.0;4131.0;4014.0;3124.0;2616.0;508.0;890.0;652.0;216.0;22.0;0.0;1826.0;469.0;210.0;259.0;1357.0;652.0;705.0;2188.0;117.0;2.8;2573.0;61.6;59.9
4005;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2022 1e kwartaal;6683.0;4155.0;4047.0;3115.0;2617.0;498.0;932.0;688.0;225.0;19.0;0.0;1809.0;419.0;180.0;238.0;1390.0;638.0;752.0;2238.0;108.0;2.6;2528.0;62.2;60.6
4006;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2022 2e kwartaal;6682.0;4184.0;4086.0;3170.0;2624.0;546.0;916.0;679.0;221.0;16.0;0.0;1842.0;430.0;192.0;238.0;1413.0;629.0;784.0;2243.0;98.0;2.4;2498.0;62.6;61.1
4007;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2022 3e kwartaal;6681.0;4195.0;4092.0;3145.0;2633.0;512.0;948.0;712.0;213.0;22.0;0.0;1839.0;427.0;197.0;230.0;1412.0;637.0;774.0;2253.0;102.0;2.4;2486.0;62.8;61.3
4008;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2022 4e kwartaal;6679.0;4228.0;4122.0;3157.0;2644.0;513.0;965.0;726.0;218.0;22.0;0.0;1861.0;433.0;195.0;239.0;1428.0;651.0;777.0;2261.0;106.0;2.5;2452.0;63.3;61.7
4009;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2022;6681.0;4190.0;4087.0;3147.0;2629.0;517.0;940.0;702.0;219.0;20.0;0.0;1838.0;427.0;191.0;236.0;1411.0;639.0;772.0;2249.0;104.0;2.5;2491.0;62.7;61.2
4010;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2023 1e kwartaal;6673.0;4234.0;4132.0;3203.0;2674.0;529.0;929.0;699.0;208.0;21.0;0.0;1904.0;444.0;207.0;238.0;1460.0;640.0;820.0;2228.0;102.0;2.4;2439.0;63.4;61.9
4011;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2023 2e kwartaal;6666.0;4232.0;4144.0;3223.0;2700.0;523.0;920.0;690.0;212.0;18.0;0.0;1880.0;453.0;217.0;236.0;1427.0;645.0;782.0;2264.0;88.0;2.1;2434.0;63.5;62.2
4012;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2023 3e kwartaal;6666.0;4246.0;4160.0;3226.0;2706.0;520.0;934.0;708.0;206.0;20.0;0.0;1894.0;451.0;211.0;241.0;1443.0;656.0;787.0;2265.0;87.0;2.0;2419.0;63.7;62.4
4013;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2023 4e kwartaal;6666.0;4261.0;4170.0;3243.0;2707.0;537.0;926.0;697.0;213.0;16.0;0.0;1906.0;443.0;204.0;240.0;1463.0;677.0;786.0;2263.0;91.0;2.1;2405.0;63.9;62.6
4014;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2023;6667.0;4243.0;4151.0;3224.0;2697.0;527.0;927.0;698.0;210.0;19.0;0.0;1896.0;448.0;209.0;239.0;1448.0;655.0;794.0;2255.0;92.0;2.2;2424.0;63.6;62.3
4015;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2024 1e kwartaal;6661.0;4271.0;4173.0;3252.0;2723.0;530.0;921.0;706.0;200.0;14.0;0.0;1913.0;452.0;211.0;241.0;1462.0;675.0;786.0;2260.0;98.0;2.3;2390.0;64.1;62.7
4016;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2024 2e kwartaal;6655.0;4265.0;4177.0;3237.0;2726.0;511.0;940.0;716.0;206.0;18.0;0.0;1923.0;454.0;219.0;235.0;1469.0;667.0;802.0;2254.0;88.0;2.1;2390.0;64.1;62.8
4017;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2024 3e kwartaal;6656.0;4244.0;4157.0;3226.0;2742.0;484.0;932.0;702.0;215.0;15.0;0.0;1881.0;442.0;211.0;231.0;1439.0;657.0;782.0;2277.0;86.0;2.0;2412.0;63.8;62.5
4018;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2024 4e kwartaal;6656.0;4241.0;4152.0;3207.0;2703.0;504.0;945.0;716.0;216.0;13.0;0.0;1909.0;446.0;211.0;235.0;1463.0;650.0;813.0;2243.0;89.0;2.1;2415.0;63.7;62.4
4019;Totaal mannen en vrouwen;45 tot 75 jaar;Totaal personen;2024;6657.0;4255.0;4165.0;3231.0;2724.0;507.0;934.0;710.0;209.0;15.0;0.0;1907.0;448.0;213.0;236.0;1458.0;662.0;796.0;2258.0;90.0;2.1;2402.0;63.9;62.6
4020;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2013 1e kwartaal;1159.0;567.0;495.0;402.0;285.0;118.0;92.0;76.0;16.0;1.0;0.0;186.0;54.0;34.0;20.0;132.0;65.0;67.0;309.0;73.0;12.8;592.0;48.9;42.7
4021;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2013 2e kwartaal;1165.0;572.0;499.0;414.0;292.0;122.0;85.0;70.0;14.0;0.0;0.0;188.0;53.0;35.0;18.0;134.0;64.0;70.0;311.0;73.0;12.8;593.0;49.1;42.8
4022;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2013 3e kwartaal;1170.0;576.0;504.0;417.0;290.0;127.0;87.0;72.0;14.0;1.0;0.0;187.0;59.0;38.0;21.0;128.0;61.0;67.0;317.0;72.0;12.5;594.0;49.2;43.1
4023;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2013 4e kwartaal;1202.0;598.0;524.0;424.0;291.0;133.0;100.0;84.0;16.0;0.0;0.0;205.0;64.0;43.0;21.0;141.0;67.0;75.0;319.0;74.0;12.4;604.0;49.8;43.6
4024;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2013;1174.0;578.0;505.0;414.0;289.0;125.0;91.0;76.0;15.0;0.0;0.0;192.0;58.0;37.0;20.0;134.0;64.0;70.0;314.0;73.0;12.6;596.0;49.3;43.0
4025;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2014 1e kwartaal;1205.0;603.0;521.0;423.0;282.0;141.0;99.0;85.0;13.0;0.0;0.0;211.0;69.0;47.0;21.0;142.0;64.0;78.0;311.0;81.0;13.5;602.0;50.0;43.3
4026;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2014 2e kwartaal;1228.0;598.0;521.0;432.0;290.0;142.0;89.0;77.0;13.0;0.0;0.0;200.0;71.0;44.0;27.0;128.0;57.0;71.0;321.0;77.0;12.9;630.0;48.7;42.4
4027;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2014 3e kwartaal;1244.0;615.0;535.0;437.0;300.0;138.0;98.0;84.0;13.0;0.0;0.0;208.0;68.0;46.0;22.0;140.0;63.0;77.0;326.0;80.0;13.1;629.0;49.4;43.0
4028;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2014 4e kwartaal;1240.0;609.0;527.0;428.0;289.0;139.0;99.0;82.0;17.0;0.0;0.0;194.0;61.0;39.0;22.0;133.0;57.0;76.0;332.0;82.0;13.4;632.0;49.1;42.5
4029;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2014;1229.0;606.0;526.0;430.0;290.0;140.0;96.0;82.0;14.0;0.0;0.0;203.0;67.0;44.0;23.0;136.0;60.0;76.0;323.0;80.0;13.2;623.0;49.3;42.8
4030;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2015 1e kwartaal;1211.0;585.0;503.0;413.0;277.0;136.0;89.0;75.0;14.0;0.0;0.0;186.0;63.0;39.0;24.0;123.0;52.0;71.0;317.0;82.0;14.0;627.0;48.3;41.5
4031;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2015 2e kwartaal;1200.0;575.0;484.0;398.0;280.0;118.0;86.0;71.0;15.0;0.0;0.0;185.0;56.0;35.0;21.0;129.0;63.0;66.0;299.0;90.0;15.7;625.0;47.9;40.3
4032;Totaal mannen en vrouwen;45 tot 75 jaar;Alleenstaande;2015 3e kwartaal;1206.0;577.0;501.0;417.0;283.0;134.0;85.0;69.0;15.0;0.0;0.0;199.0;57.0;36.0;21.0;142.0;74.0;68.0;302.0;76.0;13.1;630.0;47.8;41.6
