ID;GeslachtWerknemer;Dienstverband;Bedrijfsgrootte;BedrijfstakkenBranchesSBI2008;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
4638;Totaal mannen en vrouwen;Dienstverband: voltijd;0 tot 10 werkzame personen;S Overige dienstverlening;2022;10;10;23.18;3445;3438;45530;41340;4180;720;38.8;38.7;1780;1780
4639;Totaal mannen en vrouwen;Dienstverband: voltijd;0 tot 10 werkzame personen;S Overige dienstverlening;2023;10;10;24.93;3684;3677;48420;44210;4220;780;38.7;38.6;1770;1770
4640;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2009;1049;1049;19.51;2986;2918;40630;35830;4800;1070;40.0;39.1;1795;1795
4641;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2010 voor methodewijziging;1019;1019;19.9;3040;2964;41340;36480;4860;1060;40.0;39.0;1788;1788
4642;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2010 na methodewijziging;1024;1024;19.92;3045;2970;41460;36540;4920;1070;40.0;39.1;1789;1789
4643;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2011;1020;1020;20.14;3099;3028;42150;37180;4970;1030;40.0;39.1;1804;1804
4644;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2012;981;981;20.72;3164;3096;43000;37970;5030;1050;40.0;39.2;1793;1793
4645;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2013;950;950;20.91;3210;3130;43740;38520;5230;1010;40.4;39.4;1796;1796
4646;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2014;933;933;21.0;3235;3160;44130;38820;5310;950;40.3;39.4;1806;1806
4647;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2015;935;935;21.45;3290;3211;44930;39480;5450;880;40.3;39.4;1796;1796
4648;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2016;955;955;21.52;3321;3239;45400;39850;5550;850;40.4;39.4;1806;1806
4649;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2017;982;982;21.82;3373;3284;46150;40470;5670;880;40.4;39.4;1806;1806
4650;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2018;1009;1009;22.23;3425;3338;46990;41100;5890;920;40.4;39.5;1802;1802
4651;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2019;1016;1016;22.76;3518;3435;48190;42220;5970;980;40.4;39.5;1811;1811
4652;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2020;998;998;23.48;3608;3533;49390;43290;6100;1020;40.3;39.5;1805;1805
4653;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2021;1014;1014;23.83;3695;3615;51130;44340;6780;1030;40.4;39.5;1820;1820
4654;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2022;1038;1038;24.86;3849;3769;53530;46180;7340;1050;40.3;39.5;1819;1819
4655;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-U Alle economische activiteiten;2023;1011;1011;26.54;4086;4005;56530;49040;7490;1130;40.3;39.5;1811;1811
4656;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2009;345;345;19.19;2936;2871;39040;35230;3810;850;40.0;39.2;1795;1795
4657;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2010 voor methodewijziging;337;337;19.61;3001;2926;39780;36010;3770;890;40.1;39.2;1791;1791
4658;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2010 na methodewijziging;338;338;19.63;3005;2930;39860;36060;3810;900;40.1;39.2;1791;1791
4659;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2011;338;338;19.8;3055;2982;40460;36660;3800;870;40.1;39.2;1808;1808
4660;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2012;323;323;20.26;3104;3031;41150;37250;3910;880;40.2;39.3;1795;1794
4661;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2013;307;307;20.4;3149;3063;41860;37790;4080;850;40.6;39.6;1802;1802
4662;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2014;295;295;20.47;3171;3087;42160;38050;4110;800;40.6;39.6;1810;1810
4663;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2015;291;291;20.81;3205;3115;42610;38460;4150;720;40.5;39.5;1797;1797
4664;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2016;297;297;21.13;3268;3178;43490;39220;4270;700;40.4;39.4;1805;1805
4665;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2017;308;308;21.34;3313;3214;44030;39760;4270;720;40.5;39.4;1808;1808
4666;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2018;315;315;21.82;3379;3281;44960;40540;4420;750;40.5;39.5;1804;1804
4667;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2019;317;317;22.19;3454;3359;45840;41450;4400;800;40.6;39.6;1816;1816
4668;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2020;312;312;22.77;3521;3437;46600;42250;4360;830;40.5;39.6;1811;1811
4669;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2021;314;314;23.0;3594;3504;47870;43130;4740;870;40.6;39.7;1828;1828
4670;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2022;313;313;23.85;3718;3628;49730;44610;5120;910;40.5;39.6;1826;1826
4671;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A-F Landbouw en nijverheid;2023;306;306;25.32;3929;3835;52330;47150;5180;970;40.5;39.6;1818;1818
4672;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2009;22;22;15.44;2428;2339;31920;29130;2780;380;40.6;39.5;1818;1818
4673;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2010 voor methodewijziging;23;23;15.61;2457;2359;32320;29480;2840;440;40.8;39.5;1814;1814
4674;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2010 na methodewijziging;23;23;15.63;2460;2363;32390;29520;2870;450;40.8;39.5;1814;1814
4675;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2011;24;24;15.75;2501;2414;32890;30010;2870;440;40.9;39.7;1839;1839
4676;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2012;24;24;16.12;2563;2469;33490;30750;2740;410;41.3;40.0;1838;1838
4677;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2013;24;24;16.33;2617;2503;34310;31400;2910;400;41.7;40.1;1839;1839
4678;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2014;24;24;16.14;2585;2481;33740;31020;2720;350;41.5;40.1;1844;1844
4679;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2015;23;23;16.45;2621;2509;34620;31450;3170;340;41.5;40.0;1830;1830
4680;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2016;24;24;16.65;2670;2555;34900;32040;2860;340;41.6;40.1;1842;1842
4681;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2017;25;25;16.61;2704;2577;35540;32450;3090;330;42.1;40.5;1862;1862
4682;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2018;27;27;16.86;2749;2611;35770;32990;2780;340;42.2;40.5;1858;1858
4683;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2019;28;28;17.22;2812;2678;36440;33740;2710;360;42.2;40.5;1867;1867
4684;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2020;29;29;17.46;2839;2714;36920;34070;2850;350;42.2;40.6;1866;1866
4685;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2021;31;31;17.52;2892;2763;37590;34710;2880;330;42.5;40.9;1892;1892
4686;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2022;30;30;18.13;2980;2857;38790;35760;3030;350;42.3;40.9;1891;1891
4687;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;A Landbouw, bosbouw en visserij;2023;29;29;19.47;3189;3057;41380;38260;3110;370;42.3;40.9;1884;1884
4688;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2009;324;324;19.45;2970;2907;39520;35640;3880;880;39.9;39.2;1794;1794
4689;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2010 voor methodewijziging;314;314;19.9;3040;2967;40320;36490;3840;920;40.0;39.2;1789;1789
4690;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2010 na methodewijziging;315;315;19.92;3044;2971;40400;36530;3870;930;40.0;39.2;1790;1790
4691;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2011;314;314;20.11;3097;3025;41030;37160;3870;900;40.0;39.2;1805;1805
4692;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2012;299;299;20.59;3147;3076;41760;37760;4000;920;40.1;39.3;1792;1791
4693;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2013;283;283;20.75;3194;3110;42500;38330;4170;890;40.5;39.5;1798;1798
4694;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2014;271;271;20.85;3222;3140;42900;38660;4230;840;40.5;39.6;1807;1807
4695;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2015;267;267;21.2;3256;3169;43310;39070;4240;750;40.4;39.4;1794;1794
4696;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2016;273;273;21.53;3321;3233;44240;39850;4390;730;40.3;39.4;1801;1801
4697;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2017;283;283;21.78;3368;3272;44790;40420;4370;750;40.3;39.4;1803;1803
4698;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2018;288;288;22.31;3438;3345;45830;41260;4580;790;40.4;39.4;1799;1799
4699;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2019;290;290;22.68;3516;3424;46750;42190;4560;850;40.4;39.5;1811;1811
4700;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2020;283;283;23.33;3590;3511;47590;43080;4510;880;40.3;39.5;1806;1806
4701;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2021;283;283;23.62;3669;3584;48980;44030;4950;930;40.3;39.5;1821;1821
4702;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2022;282;282;24.48;3796;3710;50900;45560;5340;970;40.3;39.5;1819;1819
4703;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-F Nijverheid en energie;2023;277;277;25.95;4006;3916;53460;48070;5400;1030;40.3;39.5;1811;1811
4704;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2009;191;191;18.9;2880;2809;39140;34560;4570;710;39.8;39.0;1784;1784
4705;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2010 voor methodewijziging;190;190;19.44;2971;2887;40160;35650;4500;760;39.9;39.0;1782;1782
4706;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2010 na methodewijziging;190;190;19.46;2975;2890;40250;35700;4550;770;39.9;39.0;1782;1782
4707;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2011;192;192;19.73;3035;2954;41040;36430;4620;740;39.9;39.0;1797;1797
4708;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2012;184;185;20.27;3091;3012;41770;37090;4680;760;39.9;39.0;1784;1783
4709;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2013;181;181;20.5;3146;3054;42540;37760;4780;740;40.3;39.3;1787;1787
4710;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2014;177;177;20.58;3172;3083;42870;38070;4810;700;40.3;39.3;1798;1798
4711;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2015;175;175;21.04;3219;3125;43440;38630;4810;640;40.2;39.2;1783;1783
4712;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2016;178;178;21.13;3249;3154;44030;38990;5040;620;40.2;39.2;1791;1791
4713;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2017;183;183;21.54;3307;3202;44770;39680;5080;640;40.2;39.1;1784;1784
4714;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2018;184;184;22.02;3369;3267;45740;40420;5320;660;40.2;39.2;1781;1781
4715;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2019;183;183;22.44;3444;3345;46590;41320;5270;720;40.2;39.2;1788;1788
4716;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2020;177;177;23.15;3522;3436;47410;42260;5140;740;40.0;39.2;1781;1781
4717;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2021;175;175;23.43;3600;3507;48780;43200;5580;770;40.0;39.2;1796;1796
4718;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2022;175;175;24.3;3728;3635;50790;44730;6060;800;40.0;39.2;1795;1795
4719;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B-E Nijverheid (geen bouw) en energie;2023;172;172;25.85;3947;3851;53530;47370;6170;850;40.0;39.2;1788;1788
4720;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2009;2;2;26.41;4171;4045;61420;50050;11370;1110;41.5;40.0;1838;1838
4721;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2010 voor methodewijziging;1;1;26.74;4177;4064;61630;50130;11500;1160;41.0;39.8;1824;1824
4722;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2010 na methodewijziging;1;1;26.78;4186;4073;61790;50240;11550;1160;41.0;39.8;1825;1825
4723;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2011;2;2;30.74;4715;4625;68930;56570;12350;1080;40.7;39.7;1806;1806
4724;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2012;2;2;29.62;4608;4506;67060;55290;11770;1250;40.9;39.8;1825;1825
4725;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2013;2;2;28.25;4454;4325;65420;53450;11970;1160;41.5;40.1;1837;1837
4726;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2014;2;2;30.53;4848;4720;71550;58180;13370;940;41.6;40.3;1855;1855
4727;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2015;2;2;31.11;4862;4733;70210;58340;11870;870;41.2;39.9;1826;1826
4728;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2016;1;1;30.9;4903;4767;71320;58830;12490;820;41.6;40.3;1851;1851
4729;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2017;2;2;32.62;5178;5056;75960;62140;13820;800;41.6;40.4;1860;1860
4730;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2018;2;2;32.71;5195;5067;77430;62350;15080;1010;41.7;40.6;1859;1859
4731;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2019;2;2;34.42;5475;5338;78870;65700;13170;980;41.7;40.5;1861;1861
4732;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2020;2;2;31.61;5001;4872;70000;60010;9990;920;41.6;40.4;1849;1849
4733;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2021;1;1;32.95;5274;5148;76060;63290;12770;930;41.6;40.6;1875;1875
4734;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2022;2;2;36.6;5757;5660;87010;69090;17920;790;41.0;40.3;1856;1856
4735;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;B Delfstoffenwinning;2023;2;2;37.88;5905;5803;90930;70860;20070;900;40.8;40.1;1838;1838
4736;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2009;181;181;18.81;2861;2795;38830;34330;4490;710;39.7;39.0;1783;1783
4737;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2010 voor methodewijziging;181;181;19.35;2953;2872;39850;35430;4420;750;39.9;38.9;1781;1781
4738;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2010 na methodewijziging;182;182;19.37;2957;2876;39950;35480;4470;760;39.9;39.0;1781;1781
4739;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2011;183;183;19.58;3007;2929;40580;36090;4500;730;39.8;38.9;1796;1796
4740;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2012;175;175;20.13;3065;2990;41340;36780;4560;750;39.9;39.0;1782;1782
4741;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2013;172;172;20.4;3123;3035;42160;37480;4680;730;40.2;39.2;1785;1785
4742;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2014;167;167;20.45;3145;3059;42410;37740;4670;690;40.2;39.3;1796;1796
4743;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2015;166;166;20.92;3193;3103;43030;38320;4710;620;40.1;39.2;1780;1780
4744;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2016;170;170;21.04;3226;3136;43660;38710;4950;610;40.1;39.1;1789;1789
4745;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2017;174;174;21.43;3282;3181;44360;39380;4980;630;40.1;39.0;1781;1781
4746;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2018;174;174;21.9;3340;3244;45280;40080;5190;650;40.1;39.1;1777;1777
4747;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2019;173;173;22.29;3410;3316;46060;40920;5140;710;40.0;39.1;1785;1785
4748;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2020;168;168;23.05;3496;3415;46980;41950;5030;730;39.9;39.1;1778;1778
4749;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2021;166;166;23.31;3570;3482;48270;42840;5430;760;39.9;39.1;1793;1793
4750;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2022;164;164;24.13;3690;3603;50080;44280;5800;790;39.9;39.1;1792;1792
4751;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;C Industrie;2023;162;162;25.63;3899;3810;52710;46790;5920;840;39.9;39.1;1784;1784
4752;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2009;1;1;26.18;3940;3904;57170;47280;9890;1230;39.4;39.1;1789;1789
4753;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2010 voor methodewijziging;1;1;26.57;3996;3945;56480;47950;8530;1150;39.4;38.9;1781;1781
4754;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2010 na methodewijziging;1;1;26.6;4000;3949;56730;48000;8730;1150;39.4;38.9;1782;1782
4755;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2011;1;1;29.31;4466;4408;65090;53600;11490;1100;39.6;39.1;1805;1805
4756;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2012;1;1;30.37;4527;4490;64530;54320;10210;980;39.1;38.8;1774;1774
4757;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2013;1;1;29.06;4417;4374;63000;53000;10000;1280;40.0;39.6;1807;1807
4758;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2014;1;1;27.49;4243;4186;60440;50920;9520;1360;40.3;39.9;1827;1827
4759;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2015;1;1;27.21;4124;4080;58120;49490;8640;1040;39.8;39.4;1799;1799
4760;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2016;1;1;27.35;4157;4118;58740;49890;8850;990;39.8;39.4;1807;1807
4761;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2017;1;1;26.5;4056;4032;56900;48680;8220;1010;40.0;39.7;1826;1826
4762;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2018;1;1;29.43;4484;4455;63910;53810;10100;990;40.0;39.7;1816;1816
4763;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2019;1;1;30.19;4623;4585;65720;55470;10250;1230;40.0;39.7;1823;1823
4764;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2020;1;1;31.64;4816;4779;69410;57790;11620;1180;39.9;39.7;1812;1812
4765;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2021;2;2;31.83;4899;4857;73200;58780;14420;1320;40.0;39.7;1831;1831
4766;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2022;2;2;32.71;5041;4997;77440;60490;16950;1440;40.1;39.7;1834;1834
4767;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;D Energievoorziening;2023;2;2;37.63;5768;5731;81250;69210;12030;1350;40.0;39.8;1828;1828
4768;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2009;7;7;18.39;2938;2763;39730;35260;4470;680;41.3;39.2;1803;1802
4769;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2010 voor methodewijziging;7;7;19.3;3089;2902;41980;37070;4900;830;41.6;39.3;1804;1804
4770;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2010 na methodewijziging;7;7;19.31;3091;2904;42020;37090;4930;830;41.6;39.3;1804;1804
4771;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2011;7;7;19.81;3184;3004;43230;38210;5020;890;41.6;39.3;1820;1820
4772;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2012;7;7;19.97;3189;3014;43470;38270;5200;830;41.6;39.4;1811;1811
4773;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2013;6;6;19.86;3237;3028;43810;38850;4960;840;42.6;40.0;1830;1830
4774;Totaal mannen en vrouwen;Dienstverband: voltijd;10 tot 100 werkzame personen;E Waterbedrijven en afvalbeheer;2014;7;7;19.94;3244;3051;44140;38930;5200;810;42.3;39.9;1836;1836
