ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;Overledenen_1
5596;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2002;24.0
5597;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2003;24.0
5598;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2004;24.0
5599;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2005;23.0
5600;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2006;31.0
5601;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2007;18.0
5602;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2008;21.0
5603;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2009;18.0
5604;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2010;21.0
5605;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2011;20.0
5606;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2012;27.0
5607;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2013;27.0
5608;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2014;19.0
5609;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2015;22.0
5610;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2016;25.0
5611;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2017;15.0
5612;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2018;19.0
5613;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2019;19.0
5614;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2020;28.0
5615;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;Met migratieachtergrond;2021;18.0
5616;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;1995;0.0
5617;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;1996;1.0
5618;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;1997;0.0
5619;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;1998;0.0
5620;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;1999;0.0
5621;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2000;0.0
5622;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2001;0.0
5623;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2002;0.0
5624;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2003;0.0
5625;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2004;0.0
5626;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2005;0.0
5627;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2006;0.0
5628;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2007;1.0
5629;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2008;0.0
5630;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2009;0.0
5631;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2010;0.0
5632;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2011;0.0
5633;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2012;0.0
5634;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2013;0.0
5635;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2014;0.0
5636;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2015;1.0
5637;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2016;0.0
5638;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2017;0.0
5639;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2018;0.0
5640;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2019;0.0
5641;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2020;0.0
5642;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;1e generatie migratieachtergrond;2021;0.0
5643;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;1995;24.0
5644;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;1996;26.0
5645;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;1997;25.0
5646;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;1998;25.0
5647;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;1999;20.0
5648;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2000;21.0
5649;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2001;30.0
5650;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2002;24.0
5651;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2003;24.0
5652;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2004;24.0
5653;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2005;23.0
5654;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2006;31.0
5655;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2007;17.0
5656;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2008;21.0
5657;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2009;18.0
5658;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2010;21.0
5659;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2011;20.0
5660;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2012;27.0
5661;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2013;27.0
5662;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2014;19.0
5663;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2015;21.0
5664;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2016;25.0
5665;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2017;15.0
5666;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2018;19.0
5667;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2019;19.0
5668;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2020;28.0
5669;Totaal mannen en vrouwen;0 jaar;Overige westerse migratieachtergrond;2e generatie migratieachtergrond;2021;18.0
5670;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;1995;37.0
5671;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;1996;49.0
5672;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;1997;56.0
5673;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;1998;44.0
5674;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;1999;56.0
5675;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2000;50.0
5676;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2001;76.0
5677;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2002;62.0
5678;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2003;74.0
5679;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2004;52.0
5680;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2005;78.0
5681;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2006;55.0
5682;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2007;57.0
5683;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2008;58.0
5684;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2009;66.0
5685;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2010;47.0
5686;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2011;52.0
5687;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2012;82.0
5688;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2013;59.0
5689;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2014;71.0
5690;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2015;43.0
5691;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2016;72.0
5692;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2017;53.0
5693;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2018;72.0
5694;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2019;57.0
5695;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2020;69.0
5696;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Totaal;2021;64.0
5697;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;1995;
5698;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;1996;
5699;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;1997;
5700;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;1998;
5701;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;1999;
5702;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2000;
5703;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2001;
5704;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2002;
5705;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2003;
5706;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2004;
5707;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2005;
5708;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2006;
5709;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2007;
5710;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2008;
5711;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2009;
5712;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2010;
5713;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2011;
5714;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2012;
5715;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2013;
5716;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2014;
5717;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2015;
5718;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2016;
5719;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2017;
5720;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2018;
5721;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2019;
5722;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2020;
5723;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Nederlandse achtergrond;2021;
5724;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;1995;37.0
5725;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;1996;49.0
5726;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;1997;56.0
5727;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;1998;44.0
5728;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;1999;56.0
5729;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2000;50.0
5730;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2001;76.0
5731;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2002;62.0
5732;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2003;74.0
5733;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2004;52.0
5734;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2005;78.0
5735;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2006;55.0
5736;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2007;57.0
5737;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2008;58.0
5738;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2009;66.0
5739;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2010;47.0
5740;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2011;52.0
5741;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2012;82.0
5742;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2013;59.0
5743;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2014;71.0
5744;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2015;43.0
5745;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2016;72.0
5746;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2017;53.0
5747;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2018;72.0
5748;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2019;57.0
5749;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2020;69.0
5750;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;Met migratieachtergrond;2021;64.0
5751;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;1995;0.0
5752;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;1996;0.0
5753;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;1997;0.0
5754;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;1998;0.0
5755;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;1999;0.0
5756;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2000;0.0
5757;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2001;0.0
5758;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2002;0.0
5759;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2003;0.0
5760;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2004;0.0
5761;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2005;0.0
5762;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2006;0.0
5763;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2007;0.0
5764;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2008;0.0
5765;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2009;0.0
5766;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2010;0.0
5767;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2011;0.0
5768;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2012;0.0
5769;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2013;0.0
5770;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2014;0.0
5771;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2015;1.0
5772;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2016;1.0
5773;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2017;0.0
5774;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2018;0.0
5775;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2019;0.0
5776;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2020;0.0
5777;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;1e generatie migratieachtergrond;2021;0.0
5778;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;1995;37.0
5779;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;1996;49.0
5780;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;1997;56.0
5781;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;1998;44.0
5782;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;1999;56.0
5783;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2000;50.0
5784;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2001;76.0
5785;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2002;62.0
5786;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2003;74.0
5787;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2004;52.0
5788;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2005;78.0
5789;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2006;55.0
5790;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2007;57.0
5791;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2008;58.0
5792;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2009;66.0
5793;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2010;47.0
5794;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2011;52.0
5795;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2012;82.0
5796;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2013;59.0
5797;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2014;71.0
5798;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2015;42.0
5799;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2016;71.0
5800;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2017;53.0
5801;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2018;72.0
5802;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2019;57.0
5803;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2020;69.0
5804;Totaal mannen en vrouwen;0 jaar;Overige niet-westerse migratieachterg...;2e generatie migratieachtergrond;2021;64.0
5805;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;1995;0.0
5806;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;1996;0.0
5807;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;1997;0.0
5808;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;1998;0.0
5809;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;1999;0.0
5810;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2000;0.0
5811;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2001;0.0
5812;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2002;0.0
5813;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2003;0.0
5814;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2004;0.0
5815;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2005;0.0
5816;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2006;0.0
5817;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2007;0.0
5818;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2008;0.0
5819;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2009;0.0
5820;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2010;0.0
5821;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2011;0.0
5822;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2012;0.0
5823;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2013;0.0
5824;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2014;0.0
5825;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2015;0.0
5826;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2016;0.0
5827;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2017;0.0
5828;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2018;0.0
5829;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2019;0.0
5830;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2020;0.0
5831;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Totaal;2021;0.0
5832;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Nederlandse achtergrond;1995;
5833;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Nederlandse achtergrond;1996;
5834;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Nederlandse achtergrond;1997;
5835;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Nederlandse achtergrond;1998;
5836;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Nederlandse achtergrond;1999;
5837;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Nederlandse achtergrond;2000;
5838;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Nederlandse achtergrond;2001;
5839;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Nederlandse achtergrond;2002;
5840;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Nederlandse achtergrond;2003;
5841;Totaal mannen en vrouwen;0 jaar;Onbekende migratieachtergrond;Nederlandse achtergrond;2004;
