ID;Geslacht;Persoonskenmerken;Perioden;BeroepsEnNietBeroepsbevolking_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;WerklozeBeroepsbevolking_4;Werkloosheidspercentage_5;NietBeroepsbevolking_6;BrutoArbeidsparticipatie_7;NettoArbeidsparticipatie_8
435;Mannen;Totaal personen;1980;5081.0;3935;3811;124;3.2;1146.0;77.4;75.0
436;Mannen;Totaal personen;1981;5156.0;3973;3802;171;4.3;1183.0;77.1;73.7
437;Mannen;Totaal personen;1982;5217.0;3992;3742;250;6.3;1225.0;76.5;71.7
438;Mannen;Totaal personen;1983;5271.0;4025;3699;326;8.1;1246.0;76.4;70.2
439;Mannen;Totaal personen;1984;5326.0;4007;3687;320;8.0;1319.0;75.2;69.2
440;Mannen;Totaal personen;1985;5387.0;4019;3732;287;7.1;1368.0;74.6;69.3
441;Mannen;Totaal personen;1986;5450.0;4042;3793;249;6.2;1408.0;74.2;69.6
442;Mannen;Totaal personen;1987;5510.0;4086;3869;217;5.3;1424.0;74.2;70.2
443;Mannen;Totaal personen;1988;5566.0;4121;3896;225;5.5;1445.0;74.0;70.0
444;Mannen;Totaal personen;1989;5608.0;4151;3948;203;4.9;1457.0;74.0;70.4
445;Mannen;Totaal personen;1990;5644.0;4190;4013;177;4.2;1454.0;74.2;71.1
446;Mannen;Totaal personen;1991;5689.0;4232;4057;175;4.1;1457.0;74.4;71.3
447;Mannen;Totaal personen;1992;5733.0;4282;4104;178;4.2;1451.0;74.7;71.6
448;Mannen;Totaal personen;1993;5771.0;4308;4093;215;5.0;1463.0;74.6;70.9
449;Mannen;Totaal personen;1994;5808.0;4320;4068;252;5.8;1488.0;74.4;70.0
450;Mannen;Totaal personen;1995;5835.0;4374;4132;242;5.5;1461.0;75.0;70.8
451;Mannen;Totaal personen;1996;5854.0;4406;4185;221;5.0;1448.0;75.3;71.5
452;Mannen;Totaal personen;1997;5873.0;4450;4250;200;4.5;1423.0;75.8;72.4
453;Mannen;Totaal personen;1998;5897.0;4498;4343;155;3.4;1399.0;76.3;73.6
454;Mannen;Totaal personen;1999;5926.0;4539;4406;133;2.9;1387.0;76.6;74.4
455;Mannen;Totaal personen;2000;5958.0;4575;4458;117;2.6;1383.0;76.8;74.8
456;Mannen;Totaal personen;2001;5999.0;4586;4476;110;2.4;1413.0;76.4;74.6
457;Mannen;Totaal personen;2002;6041.0;4608;4465;143;3.1;1433.0;76.3;73.9
458;Mannen;Totaal personen;2003;6080.0;4595;4399;196;4.3;1485.0;75.6;72.4
459;Mannen;Totaal personen;2004;6095.0;4593;4360;233;5.1;1503.0;75.3;71.5
460;Mannen;Totaal personen;2005;6109.0;4608;4375;233;5.0;1501.0;75.4;71.6
461;Mannen;Totaal personen;2006;6122.0;4609;4421;188;4.1;1513.0;75.3;72.2
462;Mannen;Totaal personen;2007;6138.0;4674;4520;154;3.3;1464.0;76.1;73.6
463;Mannen;Totaal personen;2008;6168.0;4740;4599;141;3.0;1427.0;76.9;74.6
464;Mannen;Totaal personen;2009;6193.0;4754;4569;184;3.9;1440.0;76.8;73.8
465;Mannen;Totaal personen;2010;6209.0;4705;4492;213;4.5;1505.0;75.8;72.3
466;Mannen;Totaal personen;2011;6227.0;4682;4466;216;4.6;1545.0;75.2;71.7
467;Mannen;Totaal personen;2012;6275.0;4749;4488;260;5.5;1526.0;75.7;71.5
468;Mannen;Totaal personen;2013;6328.0;4790;4444;346;7.2;1538.0;75.7;70.2
469;Mannen;Totaal personen;2014;6336.0;4785;4442;343;7.2;1552.0;75.5;70.1
470;Mannen;Totaal personen;2015;6341.0;4778;4465;313;6.5;1563.0;75.3;70.4
471;Mannen;Totaal personen;2016;6382.0;4783;4515;268;5.6;1599.0;74.9;70.8
472;Mannen;Totaal personen;2017;6432.0;4814;4597;216;4.5;1619.0;74.8;71.5
473;Mannen;Totaal personen;2018;6464.0;4868;4686;182;3.7;1596.0;75.3;72.5
474;Mannen;Totaal personen;2019;6509.0;4931;4763;168;3.4;1577.0;75.8;73.2
475;Mannen;Totaal personen;2020;6554.0;4935;4752;184;3.7;1619.0;75.3;72.5
476;Mannen;Totaal personen;2021;6580.0;5089;4887;202;4.0;1491.0;77.3;74.3
477;Mannen;Leeftijd: 15 tot 25 jaar;1969;1141.0;952;914;38;4.0;189.0;83.4;80.1
478;Mannen;Leeftijd: 15 tot 25 jaar;1970;1156.0;941;910;31;3.3;215.0;81.4;78.7
479;Mannen;Leeftijd: 15 tot 25 jaar;1971;1177.0;938;899;39;4.2;239.0;79.7;76.4
480;Mannen;Leeftijd: 15 tot 25 jaar;1972;1161.0;911;850;61;6.7;250.0;78.5;73.2
481;Mannen;Leeftijd: 15 tot 25 jaar;1973;1149.0;879;823;57;6.5;270.0;76.5;71.6
482;Mannen;Leeftijd: 15 tot 25 jaar;1974;1148.0;860;797;63;7.3;288.0;74.9;69.4
483;Mannen;Leeftijd: 15 tot 25 jaar;1975;1157.0;852;781;71;8.3;305.0;73.6;67.5
484;Mannen;Leeftijd: 15 tot 25 jaar;1976;1174.0;863;782;81;9.4;311.0;73.5;66.6
485;Mannen;Leeftijd: 15 tot 25 jaar;1977;1187.0;855;785;69;8.1;332.0;72.0;66.1
486;Mannen;Leeftijd: 15 tot 25 jaar;1978;1197.0;851;786;65;7.6;346.0;71.1;65.7
487;Mannen;Leeftijd: 15 tot 25 jaar;1979;1213.0;865;794;70;8.1;348.0;71.3;65.5
488;Mannen;Leeftijd: 15 tot 25 jaar;1980;1233.0;870;805;66;7.6;363.0;70.6;65.3
489;Mannen;Leeftijd: 15 tot 25 jaar;1981;1251.0;889;806;84;9.4;362.0;71.1;64.4
490;Mannen;Leeftijd: 15 tot 25 jaar;1982;1258.0;878;772;106;12.1;380.0;69.8;61.4
491;Mannen;Leeftijd: 15 tot 25 jaar;1983;1260.0;869;753;116;13.3;391.0;69.0;59.8
492;Mannen;Leeftijd: 15 tot 25 jaar;1984;1261.0;854;744;110;12.9;407.0;67.7;59.0
493;Mannen;Leeftijd: 15 tot 25 jaar;1985;1265.0;850;750;100;11.8;415.0;67.2;59.3
494;Mannen;Leeftijd: 15 tot 25 jaar;1986;1267.0;872;779;93;10.7;395.0;68.8;61.5
495;Mannen;Leeftijd: 15 tot 25 jaar;1987;1262.0;886;799;86;9.7;376.0;70.2;63.3
496;Mannen;Leeftijd: 15 tot 25 jaar;1988;1251.0;871;780;91;10.4;380.0;69.6;62.4
497;Mannen;Leeftijd: 15 tot 25 jaar;1989;1227.0;849;772;77;9.1;378.0;69.2;62.9
498;Mannen;Leeftijd: 15 tot 25 jaar;1990;1198.0;822;748;74;9.0;376.0;68.6;62.4
499;Mannen;Leeftijd: 15 tot 25 jaar;1991;1170.0;802;726;76;9.5;368.0;68.5;62.1
500;Mannen;Leeftijd: 15 tot 25 jaar;1992;1143.0;781;711;71;9.1;362.0;68.3;62.2
501;Mannen;Leeftijd: 15 tot 25 jaar;1993;1112.0;759;680;79;10.4;353.0;68.3;61.2
502;Mannen;Leeftijd: 15 tot 25 jaar;1994;1082.0;728;645;83;11.4;354.0;67.3;59.6
503;Mannen;Leeftijd: 15 tot 25 jaar;1995;1043.0;700;621;79;11.3;343.0;67.1;59.5
504;Mannen;Leeftijd: 15 tot 25 jaar;1996;1010.0;688;611;77;11.2;322.0;68.1;60.5
505;Mannen;Leeftijd: 15 tot 25 jaar;1997;983.0;678;610;67;9.9;305.0;69.0;62.1
506;Mannen;Leeftijd: 15 tot 25 jaar;1998;963.0;659;599;60;9.1;304.0;68.4;62.2
507;Mannen;Leeftijd: 15 tot 25 jaar;1999;953.0;676;620;55;8.1;277.0;70.9;65.1
508;Mannen;Leeftijd: 15 tot 25 jaar;2000;949.0;678;630;48;7.1;271.0;71.4;66.4
509;Mannen;Leeftijd: 15 tot 25 jaar;2001;955.0;690;634;56;8.1;265.0;72.3;66.4
510;Mannen;Leeftijd: 15 tot 25 jaar;2002;964.0;694;627;67;9.7;270.0;72.0;65.0
511;Mannen;Leeftijd: 15 tot 25 jaar;2003;976.0;687;612;75;11.0;289.0;70.4;62.7
512;Mannen;Leeftijd: 15 tot 25 jaar;2004;979.0;670;587;83;12.4;309.0;68.4;60.0
513;Mannen;Leeftijd: 15 tot 25 jaar;2005;983.0;670;585;85;12.7;313.0;68.2;59.5
514;Mannen;Leeftijd: 15 tot 25 jaar;2006;987.0;672;605;67;10.0;315.0;68.1;61.3
515;Mannen;Leeftijd: 15 tot 25 jaar;2007;994.0;702;635;66;9.4;292.0;70.6;63.9
516;Mannen;Leeftijd: 15 tot 25 jaar;2008;1005.0;718;651;67;9.3;287.0;71.4;64.8
517;Mannen;Leeftijd: 15 tot 25 jaar;2009;1013.0;714;633;81;11.4;299.0;70.5;62.5
518;Mannen;Leeftijd: 15 tot 25 jaar;2010;1017.0;691;608;83;12.0;326.0;67.9;59.8
519;Mannen;Leeftijd: 15 tot 25 jaar;2011;1020.0;683;611;71;10.5;337.0;67.0;60.0
520;Mannen;Leeftijd: 15 tot 25 jaar;2012;1027.0;695;613;82;11.8;331.0;67.7;59.7
521;Mannen;Leeftijd: 15 tot 25 jaar;2013;1036.0;709;613;96;13.5;327.0;68.4;59.2
522;Mannen;Leeftijd: 15 tot 25 jaar;2014;1039.0;696;610;86;12.4;343.0;67.0;58.7
523;Mannen;Leeftijd: 15 tot 25 jaar;2015;1041.0;703;623;80;11.3;338.0;67.5;59.9
524;Mannen;Leeftijd: 15 tot 25 jaar;2016;1049.0;705;625;80;11.4;344.0;67.2;59.6
525;Mannen;Leeftijd: 15 tot 25 jaar;2017;1060.0;710;647;64;9.0;349.0;67.0;61.0
526;Mannen;Leeftijd: 15 tot 25 jaar;2018;1066.0;725;669;56;7.7;341.0;68.0;62.8
527;Mannen;Leeftijd: 15 tot 25 jaar;2019;1075.0;749;695;54;7.3;326.0;69.7;64.6
528;Mannen;Leeftijd: 15 tot 25 jaar;2020;1083.0;732;665;67;9.2;350.0;67.7;61.4
529;Mannen;Leeftijd: 15 tot 25 jaar;2021;1079.0;829;749;80;9.7;250.0;76.8;69.4
530;Mannen;Leeftijd: 25 tot 45 jaar;1969;1609.0;1559;1549;10;0.6;50.0;96.9;96.3
531;Mannen;Leeftijd: 25 tot 45 jaar;1970;1644.0;1600;1591;9;0.6;44.0;97.3;96.8
532;Mannen;Leeftijd: 25 tot 45 jaar;1971;1679.0;1631;1620;11;0.7;48.0;97.1;96.5
533;Mannen;Leeftijd: 25 tot 45 jaar;1972;1747.0;1704;1685;19;1.1;43.0;97.5;96.5
534;Mannen;Leeftijd: 25 tot 45 jaar;1973;1799.0;1762;1742;20;1.1;37.0;97.9;96.8
535;Mannen;Leeftijd: 25 tot 45 jaar;1974;1843.0;1812;1788;24;1.3;31.0;98.3;97.0
536;Mannen;Leeftijd: 25 tot 45 jaar;1975;1884.0;1855;1820;35;1.9;29.0;98.5;96.6
537;Mannen;Leeftijd: 25 tot 45 jaar;1976;1928.0;1898;1857;41;2.2;30.0;98.4;96.3
538;Mannen;Leeftijd: 25 tot 45 jaar;1977;1962.0;1931;1894;37;1.9;31.0;98.4;96.5
539;Mannen;Leeftijd: 25 tot 45 jaar;1978;1997.0;1969;1931;38;1.9;28.0;98.6;96.7
540;Mannen;Leeftijd: 25 tot 45 jaar;1979;2035.0;2008;1968;40;2.0;27.0;98.7;96.7
541;Mannen;Leeftijd: 25 tot 45 jaar;1980;2075.0;2044;2006;38;1.9;31.0;98.5;96.7
542;Mannen;Leeftijd: 25 tot 45 jaar;1981;2115.0;2078;2019;59;2.8;37.0;98.3;95.5
543;Mannen;Leeftijd: 25 tot 45 jaar;1982;2152.0;2108;2000;108;5.1;44.0;98.0;92.9
544;Mannen;Leeftijd: 25 tot 45 jaar;1983;2186.0;2142;1982;160;7.5;44.0;98.0;90.7
545;Mannen;Leeftijd: 25 tot 45 jaar;1984;2219.0;2167;2011;157;7.2;52.0;97.7;90.6
546;Mannen;Leeftijd: 25 tot 45 jaar;1985;2256.0;2195;2054;141;6.4;61.0;97.3;91.0
547;Mannen;Leeftijd: 25 tot 45 jaar;1986;2293.0;2220;2108;113;5.1;73.0;96.8;91.9
548;Mannen;Leeftijd: 25 tot 45 jaar;1987;2336.0;2253;2164;89;4.0;83.0;96.4;92.6
549;Mannen;Leeftijd: 25 tot 45 jaar;1988;2380.0;2274;2183;91;4.0;106.0;95.5;91.7
550;Mannen;Leeftijd: 25 tot 45 jaar;1989;2416.0;2304;2219;85;3.7;112.0;95.4;91.8
551;Mannen;Leeftijd: 25 tot 45 jaar;1990;2446.0;2338;2273;65;2.8;108.0;95.6;92.9
552;Mannen;Leeftijd: 25 tot 45 jaar;1991;2488.0;2373;2309;64;2.7;115.0;95.4;92.8
553;Mannen;Leeftijd: 25 tot 45 jaar;1992;2491.0;2389;2320;69;2.9;102.0;95.9;93.1
554;Mannen;Leeftijd: 25 tot 45 jaar;1993;2496.0;2399;2307;92;3.8;97.0;96.1;92.4
555;Mannen;Leeftijd: 25 tot 45 jaar;1994;2507.0;2411;2290;121;5.0;96.0;96.2;91.3
556;Mannen;Leeftijd: 25 tot 45 jaar;1995;2523.0;2438;2325;113;4.6;85.0;96.6;92.2
557;Mannen;Leeftijd: 25 tot 45 jaar;1996;2535.0;2444;2353;91;3.7;91.0;96.4;92.8
558;Mannen;Leeftijd: 25 tot 45 jaar;1997;2542.0;2443;2356;87;3.6;99.0;96.1;92.7
559;Mannen;Leeftijd: 25 tot 45 jaar;1998;2544.0;2452;2399;53;2.2;92.0;96.4;94.3
560;Mannen;Leeftijd: 25 tot 45 jaar;1999;2541.0;2435;2392;43;1.8;106.0;95.8;94.1
561;Mannen;Leeftijd: 25 tot 45 jaar;2000;2531.0;2422;2390;32;1.3;109.0;95.7;94.4
562;Mannen;Leeftijd: 25 tot 45 jaar;2001;2520.0;2389;2364;25;1.0;131.0;94.8;93.8
563;Mannen;Leeftijd: 25 tot 45 jaar;2002;2505.0;2354;2316;38;1.6;151.0;94.0;92.5
564;Mannen;Leeftijd: 25 tot 45 jaar;2003;2462.0;2308;2239;70;3.0;153.0;93.8;90.9
565;Mannen;Leeftijd: 25 tot 45 jaar;2004;2427.0;2286;2203;84;3.7;141.0;94.2;90.8
566;Mannen;Leeftijd: 25 tot 45 jaar;2005;2389.0;2251;2173;78;3.5;138.0;94.2;91.0
567;Mannen;Leeftijd: 25 tot 45 jaar;2006;2350.0;2218;2163;55;2.5;132.0;94.4;92.1
568;Mannen;Leeftijd: 25 tot 45 jaar;2007;2310.0;2185;2153;32;1.5;125.0;94.6;93.2
569;Mannen;Leeftijd: 25 tot 45 jaar;2008;2276.0;2169;2145;24;1.1;107.0;95.3;94.2
570;Mannen;Leeftijd: 25 tot 45 jaar;2009;2240.0;2129;2079;50;2.3;111.0;95.1;92.8
571;Mannen;Leeftijd: 25 tot 45 jaar;2010;2201.0;2072;2012;61;2.9;129.0;94.2;91.4
572;Mannen;Leeftijd: 25 tot 45 jaar;2011;2169.0;2032;1965;66;3.3;137.0;93.7;90.6
573;Mannen;Leeftijd: 25 tot 45 jaar;2012;2160.0;2023;1940;83;4.1;138.0;93.6;89.8
574;Mannen;Leeftijd: 25 tot 45 jaar;2013;2156.0;1999;1878;121;6.1;157.0;92.7;87.1
575;Mannen;Leeftijd: 25 tot 45 jaar;2014;2121.0;1968;1852;116;5.9;152.0;92.8;87.3
576;Mannen;Leeftijd: 25 tot 45 jaar;2015;2084.0;1928;1831;97;5.0;156.0;92.5;87.9
577;Mannen;Leeftijd: 25 tot 45 jaar;2016;2080.0;1913;1837;76;4.0;167.0;92.0;88.3
578;Mannen;Leeftijd: 25 tot 45 jaar;2017;2089.0;1918;1854;64;3.4;170.0;91.9;88.8
579;Mannen;Leeftijd: 25 tot 45 jaar;2018;2096.0;1926;1873;53;2.8;169.0;91.9;89.4
580;Mannen;Leeftijd: 25 tot 45 jaar;2019;2115.0;1943;1890;53;2.7;172.0;91.9;89.4
581;Mannen;Leeftijd: 25 tot 45 jaar;2020;2139.0;1964;1900;64;3.3;174.0;91.8;88.9
582;Mannen;Leeftijd: 25 tot 45 jaar;2021;2171.0;2023;1967;57;2.8;148.0;93.2;90.6
583;Mannen;Leeftijd: 45 tot 75 jaar;1969;1588.0;1188;1181;6;0.5;400.0;74.8;74.4
584;Mannen;Leeftijd: 45 tot 75 jaar;1970;1606.0;1184;1180;4;0.3;422.0;73.7;73.5
585;Mannen;Leeftijd: 45 tot 75 jaar;1971;1622.0;1186;1180;5;0.4;436.0;73.1;72.7
586;Mannen;Leeftijd: 45 tot 75 jaar;1972;1637.0;1161;1149;12;1.0;476.0;70.9;70.2
587;Mannen;Leeftijd: 45 tot 75 jaar;1973;1652.0;1139;1128;10;0.9;513.0;68.9;68.3
588;Mannen;Leeftijd: 45 tot 75 jaar;1974;1670.0;1142;1129;14;1.2;528.0;68.4;67.6
589;Mannen;Leeftijd: 45 tot 75 jaar;1975;1688.0;1130;1113;17;1.5;558.0;66.9;65.9
590;Mannen;Leeftijd: 45 tot 75 jaar;1976;1710.0;1108;1087;21;1.9;602.0;64.8;63.6
591;Mannen;Leeftijd: 45 tot 75 jaar;1977;1726.0;1091;1071;19;1.7;635.0;63.2;62.1
592;Mannen;Leeftijd: 45 tot 75 jaar;1978;1743.0;1052;1033;19;1.8;691.0;60.4;59.3
593;Mannen;Leeftijd: 45 tot 75 jaar;1979;1758.0;1039;1019;20;1.9;719.0;59.1;58.0
594;Mannen;Leeftijd: 45 tot 75 jaar;1980;1774.0;1020;999;21;2.1;754.0;57.5;56.3
595;Mannen;Leeftijd: 45 tot 75 jaar;1981;1790.0;1005;977;28;2.8;785.0;56.1;54.6
596;Mannen;Leeftijd: 45 tot 75 jaar;1982;1807.0;1006;969;37;3.7;801.0;55.7;53.6
597;Mannen;Leeftijd: 45 tot 75 jaar;1983;1825.0;1013;964;50;4.9;812.0;55.5;52.8
598;Mannen;Leeftijd: 45 tot 75 jaar;1984;1846.0;986;933;53;5.4;860.0;53.4;50.5
599;Mannen;Leeftijd: 45 tot 75 jaar;1985;1866.0;974;928;46;4.7;892.0;52.2;49.7
600;Mannen;Leeftijd: 45 tot 75 jaar;1986;1890.0;950;906;44;4.6;940.0;50.3;47.9
601;Mannen;Leeftijd: 45 tot 75 jaar;1987;1912.0;948;907;42;4.4;964.0;49.6;47.4
602;Mannen;Leeftijd: 45 tot 75 jaar;1988;1936.0;975;932;42;4.3;961.0;50.4;48.1
603;Mannen;Leeftijd: 45 tot 75 jaar;1989;1965.0;999;958;40;4.0;966.0;50.8;48.8
604;Mannen;Leeftijd: 45 tot 75 jaar;1990;1999.0;1031;993;38;3.7;968.0;51.6;49.7
605;Mannen;Leeftijd: 45 tot 75 jaar;1991;2031.0;1058;1022;35;3.3;973.0;52.1;50.3
606;Mannen;Leeftijd: 45 tot 75 jaar;1992;2100.0;1111;1073;39;3.5;989.0;52.9;51.1
607;Mannen;Leeftijd: 45 tot 75 jaar;1993;2163.0;1150;1106;44;3.8;1013.0;53.2;51.1
608;Mannen;Leeftijd: 45 tot 75 jaar;1994;2219.0;1181;1133;48;4.1;1038.0;53.2;51.1
609;Mannen;Leeftijd: 45 tot 75 jaar;1995;2269.0;1237;1187;50;4.0;1032.0;54.5;52.3
610;Mannen;Leeftijd: 45 tot 75 jaar;1996;2309.0;1274;1221;53;4.2;1035.0;55.2;52.9
611;Mannen;Leeftijd: 45 tot 75 jaar;1997;2347.0;1330;1285;45;3.4;1017.0;56.7;54.8
612;Mannen;Leeftijd: 45 tot 75 jaar;1998;2391.0;1387;1345;42;3.0;1004.0;58.0;56.3
613;Mannen;Leeftijd: 45 tot 75 jaar;1999;2433.0;1428;1393;35;2.5;1005.0;58.7;57.3
614;Mannen;Leeftijd: 45 tot 75 jaar;2000;2478.0;1476;1438;37;2.5;1002.0;59.6;58.0
615;Mannen;Leeftijd: 45 tot 75 jaar;2001;2524.0;1507;1478;29;1.9;1017.0;59.7;58.6
616;Mannen;Leeftijd: 45 tot 75 jaar;2002;2572.0;1560;1522;37;2.4;1012.0;60.7;59.2
617;Mannen;Leeftijd: 45 tot 75 jaar;2003;2642.0;1599;1549;50;3.2;1043.0;60.5;58.6
618;Mannen;Leeftijd: 45 tot 75 jaar;2004;2689.0;1637;1570;67;4.1;1053.0;60.9;58.4
619;Mannen;Leeftijd: 45 tot 75 jaar;2005;2737.0;1686;1617;70;4.1;1051.0;61.6;59.1
620;Mannen;Leeftijd: 45 tot 75 jaar;2006;2785.0;1719;1653;66;3.8;1066.0;61.7;59.3
621;Mannen;Leeftijd: 45 tot 75 jaar;2007;2834.0;1787;1731;56;3.1;1048.0;63.0;61.1
622;Mannen;Leeftijd: 45 tot 75 jaar;2008;2887.0;1854;1803;51;2.7;1033.0;64.2;62.5
623;Mannen;Leeftijd: 45 tot 75 jaar;2009;2941.0;1911;1857;54;2.8;1030.0;65.0;63.2
624;Mannen;Leeftijd: 45 tot 75 jaar;2010;2991.0;1941;1872;69;3.6;1050.0;64.9;62.6
625;Mannen;Leeftijd: 45 tot 75 jaar;2011;3038.0;1967;1889;78;4.0;1071.0;64.7;62.2
626;Mannen;Leeftijd: 45 tot 75 jaar;2012;3088.0;2030;1935;96;4.7;1057.0;65.8;62.7
627;Mannen;Leeftijd: 45 tot 75 jaar;2013;3135.0;2082;1953;129;6.2;1054.0;66.4;62.3
628;Mannen;Leeftijd: 45 tot 75 jaar;2014;3177.0;2120;1980;140;6.6;1056.0;66.7;62.3
629;Mannen;Leeftijd: 45 tot 75 jaar;2015;3216.0;2147;2010;136;6.3;1069.0;66.7;62.5
630;Mannen;Leeftijd: 45 tot 75 jaar;2016;3253.0;2165;2053;111;5.1;1088.0;66.5;63.1
631;Mannen;Leeftijd: 45 tot 75 jaar;2017;3284.0;2185;2097;88;4.0;1099.0;66.5;63.8
632;Mannen;Leeftijd: 45 tot 75 jaar;2018;3302.0;2217;2144;73;3.3;1085.0;67.1;64.9
633;Mannen;Leeftijd: 45 tot 75 jaar;2019;3319.0;2239;2178;61;2.7;1080.0;67.5;65.6
634;Mannen;Leeftijd: 45 tot 75 jaar;2020;3333.0;2239;2187;52;2.3;1094.0;67.2;65.6
635;Mannen;Leeftijd: 45 tot 75 jaar;2021;3330.0;2237;2172;65;2.9;1094.0;67.2;65.2
636;Mannen;Onderwijsniveau: 1 laag ;1969;;2251;2201;50;2.2;;;
637;Mannen;Onderwijsniveau: 1 laag ;1970;;2192;2152;40;1.8;;;
638;Mannen;Onderwijsniveau: 1 laag ;1971;;2176;2125;51;2.3;;;
639;Mannen;Onderwijsniveau: 1 laag ;1972;;2155;2072;83;3.9;;;
640;Mannen;Onderwijsniveau: 1 laag ;1973;;2108;2032;76;3.6;;;
641;Mannen;Onderwijsniveau: 1 laag ;1974;;2092;2006;86;4.1;;;
642;Mannen;Onderwijsniveau: 1 laag ;1975;;2096;1992;104;5.0;;;
643;Mannen;Onderwijsniveau: 1 laag ;1976;;2104;1985;119;5.7;;;
644;Mannen;Onderwijsniveau: 1 laag ;1977;;2046;1942;104;5.1;;;
645;Mannen;Onderwijsniveau: 1 laag ;1978;;2022;1926;96;4.7;;;
646;Mannen;Onderwijsniveau: 1 laag ;1979;;2035;1938;97;4.8;;;
647;Mannen;Onderwijsniveau: 1 laag ;1980;;1916;1828;88;4.6;;;
648;Mannen;Onderwijsniveau: 1 laag ;1981;2699.0;1897;1776;121;6.4;802.0;70.3;65.8
649;Mannen;Onderwijsniveau: 1 laag ;1982;2673.0;1861;1698;163;8.8;812.0;69.6;63.5
650;Mannen;Onderwijsniveau: 1 laag ;1983;2644.0;1810;1599;211;11.7;834.0;68.5;60.5
651;Mannen;Onderwijsniveau: 1 laag ;1984;2636.0;1771;1563;208;11.7;865.0;67.2;59.3
652;Mannen;Onderwijsniveau: 1 laag ;1985;2640.0;1732;1550;182;10.5;908.0;65.6;58.7
653;Mannen;Onderwijsniveau: 1 laag ;1986;2607.0;1689;1530;159;9.4;918.0;64.8;58.7
654;Mannen;Onderwijsniveau: 1 laag ;1987;2550.0;1654;1518;136;8.2;896.0;64.9;59.5
655;Mannen;Onderwijsniveau: 1 laag ;1988;2520.0;1620;1482;138;8.5;900.0;64.3;58.8
656;Mannen;Onderwijsniveau: 1 laag ;1989;2489.0;1590;1467;123;7.7;899.0;63.9;58.9
657;Mannen;Onderwijsniveau: 1 laag ;1990;2494.0;1589;1485;104;6.5;905.0;63.7;59.5
658;Mannen;Onderwijsniveau: 1 laag ;1991;2452.0;1561;1455;106;6.8;891.0;63.7;59.3
659;Mannen;Onderwijsniveau: 1 laag ;1992;2404.0;1540;1442;98;6.4;864.0;64.1;60.0
660;Mannen;Onderwijsniveau: 1 laag ;1993;2348.0;1487;1373;114;7.7;861.0;63.3;58.5
661;Mannen;Onderwijsniveau: 1 laag ;1994;2349.0;1481;1357;124;8.4;868.0;63.0;57.8
662;Mannen;Onderwijsniveau: 1 laag ;1995;2281.0;1459;1342;117;8.0;822.0;64.0;58.8
663;Mannen;Onderwijsniveau: 1 laag ;1996;2225.0;1421;1319;102;7.2;804.0;63.9;59.3
664;Mannen;Onderwijsniveau: 1 laag ;1997;2182.0;1400;1302;98;7.0;782.0;64.2;59.7
665;Mannen;Onderwijsniveau: 1 laag ;1998;2138.0;1388;1308;80;5.8;750.0;64.9;61.2
666;Mannen;Onderwijsniveau: 1 laag ;1999;2159.0;1406;1341;65;4.6;753.0;65.1;62.1
667;Mannen;Onderwijsniveau: 1 laag ;2000;2145.0;1401;1349;52;3.7;744.0;65.3;62.9
668;Mannen;Onderwijsniveau: 1 laag ;2001;2176.0;1427;1370;57;4.0;749.0;65.6;63.0
669;Mannen;Onderwijsniveau: 1 laag ;2002;2152.0;1417;1348;69;4.9;735.0;65.8;62.6
670;Mannen;Onderwijsniveau: 1 laag ;2003;2122.0;1373;1281;91;6.6;749.0;64.7;60.4
671;Mannen;Onderwijsniveau: 1 laag ;2004;2030.0;1304;1206;98;7.5;725.0;64.3;59.4
672;Mannen;Onderwijsniveau: 1 laag ;2005;1973.0;1266;1167;99;7.8;707.0;64.2;59.1
673;Mannen;Onderwijsniveau: 1 laag ;2006;1958.0;1262;1181;81;6.4;695.0;64.5;60.3
674;Mannen;Onderwijsniveau: 1 laag ;2007;1921.0;1256;1185;70;5.6;666.0;65.4;61.7
675;Mannen;Onderwijsniveau: 1 laag ;2008;1944.0;1292;1226;66;5.1;652.0;66.5;63.1
676;Mannen;Onderwijsniveau: 1 laag ;2009;1945.0;1293;1210;83;6.4;653.0;66.4;62.2
677;Mannen;Onderwijsniveau: 1 laag ;2010;1923.0;1247;1152;96;7.7;676.0;64.9;59.9
678;Mannen;Onderwijsniveau: 1 laag ;2011;1980.0;1261;1171;89;7.1;719.0;63.7;59.2
679;Mannen;Onderwijsniveau: 1 laag ;2012;1946.0;1255;1146;109;8.7;691.0;64.5;58.9
680;Mannen;Onderwijsniveau: 1 laag ;2013;1822.0;1160;1028;132;11.4;662.0;63.6;56.4
681;Mannen;Onderwijsniveau: 1 laag ;2014;1835.0;1150;1015;135;11.8;685.0;62.7;55.3
682;Mannen;Onderwijsniveau: 1 laag ;2015;1821.0;1143;1021;122;10.7;678.0;62.8;56.1
683;Mannen;Onderwijsniveau: 1 laag ;2016;1809.0;1122;1020;102;9.1;687.0;62.0;56.4
684;Mannen;Onderwijsniveau: 1 laag ;2017;1792.0;1097;1014;82;7.5;695.0;61.2;56.6
685;Mannen;Onderwijsniveau: 1 laag ;2018;1760.0;1088;1023;65;6.0;671.0;61.8;58.1
686;Mannen;Onderwijsniveau: 1 laag ;2019;1748.0;1087;1025;62;5.7;662.0;62.2;58.6
687;Mannen;Onderwijsniveau: 1 laag ;2020;1665.0;1003;939;64;6.4;662.0;60.3;56.4
