ID;BedrijfstakkenBranchesSBI2008;Perioden;PrijsindexArbeid_1;JaarmutatiePrijsVanArbeid_2;LoonkostenPerGewerktUur_3;JaarmutatieLoonkostenPerGewerktUur_4;Structuureffect_5
608;F Bouwnijverheid;2014 april - 2015 maart;100.1;0.4;99.8;1.3;0.9
609;F Bouwnijverheid;2014 juli - 2015 juni;100.2;0.6;100.1;1.3;0.7
610;F Bouwnijverheid;2014 oktober - 2015 september;100.8;1.5;100.7;2.1;0.6
611;F Bouwnijverheid;2015 januari - 2015 december;100.0;-0.1;100.0;0.3;0.4
612;F Bouwnijverheid;2015 april - 2016 maart;101.0;0.9;101.1;1.2;0.3
613;F Bouwnijverheid;2015 juli - 2016 juni;100.6;0.4;100.8;0.7;0.3
614;F Bouwnijverheid;2015 oktober - 2016 september;101.2;0.4;101.4;0.6;0.3
615;F Bouwnijverheid;2016 januari - 2016 december ;102.1;2.1;102.4;2.4;0.3
616;F Bouwnijverheid;2016 april - 2017 maart;101.5;0.5;101.8;0.8;0.3
617;F Bouwnijverheid;2016 juli - 2017 juni;101.8;1.1;102.1;1.4;0.3
618;F Bouwnijverheid;2016 oktober - 2017 september;101.8;0.7;102.2;0.8;0.2
619;F Bouwnijverheid;2017 januari - 2017 december;102.7;0.6;103.0;0.6;0.0
620;F Bouwnijverheid;2017 april - 2018 maart;103.9;2.4;104.1;2.2;-0.1
621;F Bouwnijverheid;2017 juli - 2018 juni;104.7;2.8;104.8;2.6;-0.2
622;F Bouwnijverheid;2017 oktober - 2018 september;105.2;3.3;105.4;3.1;-0.2
623;F Bouwnijverheid;2018 januari - 2018 december;105.2;2.4;105.3;2.2;-0.2
624;F Bouwnijverheid;2018 april - 2019 maart;105.2;1.3;105.3;1.2;-0.1
625;F Bouwnijverheid;2018 juli - 2019 juni;105.7;1.0;105.8;0.9;-0.1
626;F Bouwnijverheid;2018 oktober - 2019 september;106.0;0.7;106.1;0.7;-0.1
627;F Bouwnijverheid;2019 januari - 2019 december;106.8;1.5;106.9;1.6;0.0
628;F Bouwnijverheid;2019 april - 2020 maart;108.2;2.8;108.3;2.8;0.0
629;F Bouwnijverheid;2019 juli - 2020 juni;108.6;2.7;108.7;2.7;0.1
630;F Bouwnijverheid;2019 oktober - 2020 september;112.5;6.2;112.7;6.3;0.1
631;F Bouwnijverheid;2020 januari - 2020 december;114.2;6.9;114.3;6.9;0.0
632;F Bouwnijverheid;2020 april - 2021 maart;113.8;5.2;113.9;5.2;-0.1
633;F Bouwnijverheid;2020 juli - 2021 juni;115.1;6.0;115.1;5.9;-0.1
634;F Bouwnijverheid;2020 oktober - 2021 september;113.8;1.1;113.8;0.9;-0.2
635;F Bouwnijverheid;2021 januari - 2021 december;112.5;-1.5;112.4;-1.7;-0.2
636;F Bouwnijverheid;2021 april - 2022 maart;112.7;-1.0;112.7;-1.1;-0.1
637;F Bouwnijverheid;2021 juli - 2022 juni;114.5;-0.5;114.5;-0.5;0.0
638;F Bouwnijverheid;2021 oktober - 2022 september;115.8;1.7;115.8;1.8;0.0
639;F Bouwnijverheid;2022 januari - 2022 december;118.0;4.9;118.1;5.0;0.1
640;F Bouwnijverheid;2022 april - 2023 maart;119.5;6.1;119.5;6.1;0.0
641;F Bouwnijverheid;2022 juli - 2023 juni;121.1;5.8;121.0;5.7;0.0
642;F Bouwnijverheid;2022 oktober - 2023 september;122.3;5.7;122.2;5.6;-0.1
643;F Bouwnijverheid;2023 januari - 2023 december;123.5;4.6;123.4;4.5;-0.1
644;G-N Commerciële dienstverlening;2001;81.3;;74.6;;
645;G-N Commerciële dienstverlening;2002;84.8;4.4;78.6;5.4;0.9
646;G-N Commerciële dienstverlening;2003;87.2;2.8;81.7;3.9;1.1
647;G-N Commerciële dienstverlening;2004;86.9;-0.4;82.0;0.3;0.7
648;G-N Commerciële dienstverlening;2005;88.3;1.7;84.1;2.6;1.0
649;G-N Commerciële dienstverlening;2006;88.8;0.6;85.3;1.4;0.8
650;G-N Commerciële dienstverlening;2007;91.8;3.3;88.2;3.4;0.1
651;G-N Commerciële dienstverlening;2008;94.7;3.2;91.2;3.4;0.2
652;G-N Commerciële dienstverlening;2009;94.9;0.3;93.1;2.1;1.9
653;G-N Commerciële dienstverlening;2010;95.2;0.3;94.0;1.0;0.7
654;G-N Commerciële dienstverlening;2011;96.8;1.7;95.9;1.9;0.2
655;G-N Commerciële dienstverlening;2012;98.5;1.8;98.4;2.6;0.8
656;G-N Commerciële dienstverlening;2013;99.8;1.3;100.3;1.9;0.6
657;G-N Commerciële dienstverlening;2014;100.2;0.4;100.8;0.5;0.1
658;G-N Commerciële dienstverlening;2015;100.0;-0.2;100.0;-0.8;-0.6
659;G-N Commerciële dienstverlening;2016;100.4;0.4;99.8;-0.2;-0.6
660;G-N Commerciële dienstverlening;2017;101.7;1.3;100.3;0.5;-0.8
661;G-N Commerciële dienstverlening;2018;104.1;2.3;102.2;1.9;-0.4
662;G-N Commerciële dienstverlening;2019;106.8;2.5;105.1;2.8;0.2
663;G-N Commerciële dienstverlening;2020;108.1;1.2;108.9;3.7;2.4
664;G-N Commerciële dienstverlening;2021;110.0;1.8;110.5;1.5;-0.3
665;G-N Commerciële dienstverlening;2022;117.5;6.8;117.2;6.0;-0.7
666;G-N Commerciële dienstverlening;2023;125.6;6.9;126.0;7.5;0.6
667;G-N Commerciële dienstverlening;2006 januari - 2006 december;88.8;0.6;85.3;1.4;0.8
668;G-N Commerciële dienstverlening;2006 april - 2007 maart;89.8;;86.2;;
669;G-N Commerciële dienstverlening;2006 juli - 2007 juni;90.4;;86.9;;
670;G-N Commerciële dienstverlening;2006 oktober - 2007 september;91.0;;87.4;;
671;G-N Commerciële dienstverlening;2007 januari - 2007 december;91.8;3.3;88.2;3.4;0.1
672;G-N Commerciële dienstverlening;2007 april - 2008 maart;92.9;3.5;89.4;3.7;0.2
673;G-N Commerciële dienstverlening;2007 juli - 2008 juni;93.9;3.8;90.3;3.9;0.1
674;G-N Commerciële dienstverlening;2007 oktober - 2008 september;94.3;3.7;90.8;3.9;0.1
675;G-N Commerciële dienstverlening;2008 januari - 2008 december;94.7;3.2;91.2;3.4;0.2
676;G-N Commerciële dienstverlening;2008 april - 2009 maart;94.7;2.0;91.6;2.5;0.5
677;G-N Commerciële dienstverlening;2008 juli - 2009 juni;95.4;1.6;92.6;2.6;0.9
678;G-N Commerciële dienstverlening;2008 oktober - 2009 september;95.3;1.0;93.0;2.4;1.4
679;G-N Commerciële dienstverlening;2009 januari - 2009 december;94.9;0.3;93.1;2.1;1.9
680;G-N Commerciële dienstverlening;2009 april - 2010 maart;95.4;0.7;94.1;2.7;1.9
681;G-N Commerciële dienstverlening;2009 juli - 2010 juni;95.5;0.2;94.4;1.9;1.7
682;G-N Commerciële dienstverlening;2009 oktober - 2010 september;95.1;-0.2;93.9;1.0;1.2
683;G-N Commerciële dienstverlening;2010 januari - 2010 december;95.2;0.3;94.0;1.0;0.7
684;G-N Commerciële dienstverlening;2010 april - 2011 maart;95.4;-0.1;94.2;0.2;0.3
685;G-N Commerciële dienstverlening;2010 juli - 2011 juni;95.5;-0.1;94.4;0.0;0.1
686;G-N Commerciële dienstverlening;2010 oktober - 2011 september;95.8;0.7;94.8;0.9;0.2
687;G-N Commerciële dienstverlening;2011 januari - 2011 december;96.8;1.7;95.9;1.9;0.2
688;G-N Commerciële dienstverlening;2011 april - 2012 maart;96.8;1.5;96.0;1.8;0.4
689;G-N Commerciële dienstverlening;2011 juli - 2012 juni;96.9;1.5;96.4;2.1;0.6
690;G-N Commerciële dienstverlening;2011 oktober - 2012 september;97.7;2.1;97.4;2.7;0.7
691;G-N Commerciële dienstverlening;2012 januari - 2012 december;98.5;1.8;98.4;2.6;0.8
692;G-N Commerciële dienstverlening;2012 april - 2013 maart;99.8;3.1;99.8;4.0;0.8
693;G-N Commerciële dienstverlening;2012 juli - 2013 juni;99.8;2.9;100.0;3.8;0.8
694;G-N Commerciële dienstverlening;2012 oktober - 2013 september;99.9;2.2;100.3;3.0;0.8
695;G-N Commerciële dienstverlening;2013 januari - 2013 december;99.8;1.3;100.3;1.9;0.6
696;G-N Commerciële dienstverlening;2013 april - 2014 maart;99.6;-0.1;100.2;0.4;0.6
697;G-N Commerciële dienstverlening;2013 juli - 2014 juni;99.7;-0.1;100.3;0.3;0.4
698;G-N Commerciële dienstverlening;2013 oktober - 2014 september;99.6;-0.3;100.2;-0.1;0.2
699;G-N Commerciële dienstverlening;2014 januari - 2014 december;100.2;0.4;100.8;0.5;0.1
700;G-N Commerciële dienstverlening;2014 april - 2015 maart;100.4;0.7;100.8;0.5;-0.2
701;G-N Commerciële dienstverlening;2014 juli - 2015 juni;100.6;0.9;100.9;0.6;-0.3
702;G-N Commerciële dienstverlening;2014 oktober - 2015 september;100.8;1.2;101.0;0.7;-0.5
703;G-N Commerciële dienstverlening;2015 januari - 2015 december;100.0;-0.2;100.0;-0.8;-0.6
704;G-N Commerciële dienstverlening;2015 april - 2016 maart;100.2;-0.1;100.1;-0.7;-0.5
705;G-N Commerciële dienstverlening;2015 juli - 2016 juni;99.6;-1.1;99.3;-1.6;-0.5
706;G-N Commerciële dienstverlening;2015 oktober - 2016 september;99.9;-0.9;99.5;-1.4;-0.5
707;G-N Commerciële dienstverlening;2016 januari - 2016 december ;100.4;0.4;99.8;-0.2;-0.6
708;G-N Commerciële dienstverlening;2016 april - 2017 maart;99.8;-0.4;99.1;-1.0;-0.6
709;G-N Commerciële dienstverlening;2016 juli - 2017 juni;100.4;0.9;99.6;0.3;-0.6
710;G-N Commerciële dienstverlening;2016 oktober - 2017 september;100.9;1.0;99.7;0.2;-0.7
711;G-N Commerciële dienstverlening;2017 januari - 2017 december;101.7;1.3;100.3;0.5;-0.8
712;G-N Commerciële dienstverlening;2017 april - 2018 maart;102.6;2.8;101.0;1.9;-0.9
713;G-N Commerciële dienstverlening;2017 juli - 2018 juni;103.5;3.0;101.7;2.1;-0.9
714;G-N Commerciële dienstverlening;2017 oktober - 2018 september;104.1;3.2;102.2;2.5;-0.7
715;G-N Commerciële dienstverlening;2018 januari - 2018 december;104.1;2.3;102.2;1.9;-0.4
716;G-N Commerciële dienstverlening;2018 april - 2019 maart;105.0;2.4;103.1;2.1;-0.3
717;G-N Commerciële dienstverlening;2018 juli - 2019 juni;105.6;2.1;103.7;2.0;-0.1
718;G-N Commerciële dienstverlening;2018 oktober - 2019 september;105.8;1.7;104.0;1.8;0.1
719;G-N Commerciële dienstverlening;2019 januari - 2019 december;106.8;2.5;105.1;2.8;0.2
720;G-N Commerciële dienstverlening;2019 april - 2020 maart;108.5;3.3;107.1;3.9;0.6
721;G-N Commerciële dienstverlening;2019 juli - 2020 juni;107.4;1.7;106.8;3.0;1.3
722;G-N Commerciële dienstverlening;2019 oktober - 2020 september;108.9;2.9;108.9;4.7;1.7
723;G-N Commerciële dienstverlening;2020 januari - 2020 december;108.1;1.2;108.9;3.7;2.4
724;G-N Commerciële dienstverlening;2020 april - 2021 maart;106.4;-1.9;107.9;0.8;2.7
725;G-N Commerciële dienstverlening;2020 juli - 2021 juni;108.1;0.7;109.3;2.3;1.6
726;G-N Commerciële dienstverlening;2020 oktober - 2021 september;109.2;0.2;110.1;1.1;0.8
727;G-N Commerciële dienstverlening;2021 januari - 2021 december;110.0;1.8;110.5;1.5;-0.3
728;G-N Commerciële dienstverlening;2021 april - 2022 maart;111.2;4.5;111.2;3.0;-1.4
729;G-N Commerciële dienstverlening;2021 juli - 2022 juni;113.5;5.0;113.2;3.6;-1.3
730;G-N Commerciële dienstverlening;2021 oktober - 2022 september;115.0;5.3;114.7;4.2;-1.1
731;G-N Commerciële dienstverlening;2022 januari - 2022 december;117.5;6.8;117.2;6.0;-0.7
732;G-N Commerciële dienstverlening;2022 april - 2023 maart;119.3;7.2;119.1;7.1;-0.1
733;G-N Commerciële dienstverlening;2022 juli - 2023 juni;121.2;6.7;121.3;7.1;0.4
734;G-N Commerciële dienstverlening;2022 oktober - 2023 september;123.2;7.2;123.4;7.6;0.4
735;G-N Commerciële dienstverlening;2023 januari - 2023 december;125.6;6.9;126.0;7.5;0.6
736;G-I Handel, vervoer en horeca;2001;80.2;;73.0;;
737;G-I Handel, vervoer en horeca;2002;83.4;4.0;76.3;4.5;0.5
738;G-I Handel, vervoer en horeca;2003;86.3;3.5;79.9;4.7;1.1
739;G-I Handel, vervoer en horeca;2004;85.2;-1.3;79.5;-0.5;0.7
740;G-I Handel, vervoer en horeca;2005;86.4;1.4;81.6;2.7;1.3
741;G-I Handel, vervoer en horeca;2006;87.4;1.2;83.1;1.8;0.6
742;G-I Handel, vervoer en horeca;2007;89.6;2.5;85.4;2.8;0.3
743;G-I Handel, vervoer en horeca;2008;92.5;3.1;88.4;3.5;0.3
744;G-I Handel, vervoer en horeca;2009;93.4;1.0;90.3;2.1;1.2
745;G-I Handel, vervoer en horeca;2010;93.7;0.4;91.7;1.6;1.1
746;G-I Handel, vervoer en horeca;2011;95.4;1.8;93.6;2.1;0.3
747;G-I Handel, vervoer en horeca;2012;97.7;2.4;96.6;3.2;0.8
748;G-I Handel, vervoer en horeca;2013;98.5;0.8;98.2;1.6;0.9
749;G-I Handel, vervoer en horeca;2014;98.9;0.4;99.0;0.8;0.3
750;G-I Handel, vervoer en horeca;2015;100.0;1.1;100.0;1.0;-0.1
751;G-I Handel, vervoer en horeca;2016;100.3;0.3;100.1;0.1;-0.2
752;G-I Handel, vervoer en horeca;2017;101.4;1.1;100.9;0.8;-0.3
753;G-I Handel, vervoer en horeca;2018;103.9;2.4;103.2;2.3;-0.2
754;G-I Handel, vervoer en horeca;2019;106.3;2.3;105.8;2.5;0.2
755;G-I Handel, vervoer en horeca;2020;108.5;2.1;109.6;3.6;1.4
756;G-I Handel, vervoer en horeca;2021;108.0;-0.5;109.2;-0.4;0.1
757;G-I Handel, vervoer en horeca;2022;116.4;7.7;116.2;6.4;-1.2
758;G-I Handel, vervoer en horeca;2023;125.7;8.0;125.4;7.9;-0.2
759;G-I Handel, vervoer en horeca;2006 januari - 2006 december;87.4;1.2;83.1;1.8;0.6
760;G-I Handel, vervoer en horeca;2006 april - 2007 maart;88.3;;83.9;;
761;G-I Handel, vervoer en horeca;2006 juli - 2007 juni;88.8;;84.6;;
762;G-I Handel, vervoer en horeca;2006 oktober - 2007 september;89.3;;85.0;;
763;G-I Handel, vervoer en horeca;2007 januari - 2007 december;89.6;2.5;85.4;2.8;0.3
764;G-I Handel, vervoer en horeca;2007 april - 2008 maart;90.7;2.7;86.5;3.0;0.3
765;G-I Handel, vervoer en horeca;2007 juli - 2008 juni;91.4;2.9;87.2;3.2;0.3
766;G-I Handel, vervoer en horeca;2007 oktober - 2008 september;91.9;2.9;87.8;3.2;0.3
767;G-I Handel, vervoer en horeca;2008 januari - 2008 december;92.5;3.1;88.4;3.5;0.3
768;G-I Handel, vervoer en horeca;2008 april - 2009 maart;93.0;2.5;89.1;3.0;0.5
769;G-I Handel, vervoer en horeca;2008 juli - 2009 juni;93.8;2.6;90.1;3.3;0.7
770;G-I Handel, vervoer en horeca;2008 oktober - 2009 september;93.7;1.9;90.3;2.9;1.0
771;G-I Handel, vervoer en horeca;2009 januari - 2009 december;93.4;1.0;90.3;2.1;1.2
772;G-I Handel, vervoer en horeca;2009 april - 2010 maart;93.8;0.9;91.1;2.3;1.4
773;G-I Handel, vervoer en horeca;2009 juli - 2010 juni;94.1;0.4;91.7;1.8;1.4
774;G-I Handel, vervoer en horeca;2009 oktober - 2010 september;93.6;-0.1;91.4;1.2;1.2
775;G-I Handel, vervoer en horeca;2010 januari - 2010 december;93.7;0.4;91.7;1.6;1.1
776;G-I Handel, vervoer en horeca;2010 april - 2011 maart;93.9;0.1;91.9;0.9;0.8
777;G-I Handel, vervoer en horeca;2010 juli - 2011 juni;94.0;-0.1;92.1;0.5;0.6
778;G-I Handel, vervoer en horeca;2010 oktober - 2011 september;94.3;0.7;92.5;1.2;0.5
779;G-I Handel, vervoer en horeca;2011 januari - 2011 december;95.4;1.8;93.6;2.1;0.3
780;G-I Handel, vervoer en horeca;2011 april - 2012 maart;95.5;1.8;93.9;2.1;0.3
781;G-I Handel, vervoer en horeca;2011 juli - 2012 juni;96.0;2.1;94.5;2.6;0.4
782;G-I Handel, vervoer en horeca;2011 oktober - 2012 september;96.9;2.7;95.5;3.3;0.6
783;G-I Handel, vervoer en horeca;2012 januari - 2012 december;97.7;2.4;96.6;3.2;0.8
784;G-I Handel, vervoer en horeca;2012 april - 2013 maart;98.8;3.4;97.9;4.3;0.8
785;G-I Handel, vervoer en horeca;2012 juli - 2013 juni;98.9;3.0;98.2;3.9;0.9
786;G-I Handel, vervoer en horeca;2012 oktober - 2013 september;98.9;2.1;98.4;3.0;0.9
787;G-I Handel, vervoer en horeca;2013 januari - 2013 december;98.5;0.8;98.2;1.6;0.9
788;G-I Handel, vervoer en horeca;2013 april - 2014 maart;98.4;-0.4;98.3;0.4;0.8
789;G-I Handel, vervoer en horeca;2013 juli - 2014 juni;98.5;-0.3;98.5;0.3;0.6
790;G-I Handel, vervoer en horeca;2013 oktober - 2014 september;98.4;-0.5;98.4;0.0;0.5
791;G-I Handel, vervoer en horeca;2014 januari - 2014 december;98.9;0.4;99.0;0.8;0.3
792;G-I Handel, vervoer en horeca;2014 april - 2015 maart;99.4;1.0;99.5;1.3;0.2
793;G-I Handel, vervoer en horeca;2014 juli - 2015 juni;99.9;1.4;100.0;1.6;0.2
794;G-I Handel, vervoer en horeca;2014 oktober - 2015 september;100.5;2.1;100.6;2.2;0.0
795;G-I Handel, vervoer en horeca;2015 januari - 2015 december;100.0;1.1;100.0;1.0;-0.1
796;G-I Handel, vervoer en horeca;2015 april - 2016 maart;100.2;0.7;100.1;0.6;-0.1
797;G-I Handel, vervoer en horeca;2015 juli - 2016 juni;99.5;-0.5;99.4;-0.7;-0.2
798;G-I Handel, vervoer en horeca;2015 oktober - 2016 september;99.7;-0.8;99.6;-1.0;-0.2
799;G-I Handel, vervoer en horeca;2016 januari - 2016 december ;100.3;0.3;100.1;0.1;-0.2
800;G-I Handel, vervoer en horeca;2016 april - 2017 maart;99.6;-0.5;99.4;-0.7;-0.1
801;G-I Handel, vervoer en horeca;2016 juli - 2017 juni;100.2;0.7;100.0;0.6;-0.1
802;G-I Handel, vervoer en horeca;2016 oktober - 2017 september;100.6;0.9;100.3;0.7;-0.2
803;G-I Handel, vervoer en horeca;2017 januari - 2017 december;101.4;1.1;100.9;0.8;-0.3
804;G-I Handel, vervoer en horeca;2017 april - 2018 maart;102.3;2.7;101.7;2.3;-0.4
805;G-I Handel, vervoer en horeca;2017 juli - 2018 juni;103.2;3.0;102.6;2.6;-0.4
806;G-I Handel, vervoer en horeca;2017 oktober - 2018 september;103.8;3.2;103.1;2.8;-0.3
807;G-I Handel, vervoer en horeca;2018 januari - 2018 december;103.9;2.4;103.2;2.3;-0.2
808;G-I Handel, vervoer en horeca;2018 april - 2019 maart;104.8;2.4;104.1;2.3;-0.1
809;G-I Handel, vervoer en horeca;2018 juli - 2019 juni;105.3;2.0;104.7;2.0;0.0
810;G-I Handel, vervoer en horeca;2018 oktober - 2019 september;105.4;1.6;104.9;1.7;0.2
811;G-I Handel, vervoer en horeca;2019 januari - 2019 december;106.3;2.3;105.8;2.5;0.2
812;G-I Handel, vervoer en horeca;2019 april - 2020 maart;108.4;3.5;108.1;3.8;0.3
813;G-I Handel, vervoer en horeca;2019 juli - 2020 juni;107.7;2.2;107.8;3.0;0.7
814;G-I Handel, vervoer en horeca;2019 oktober - 2020 september;109.4;3.8;109.8;4.6;0.8
815;G-I Handel, vervoer en horeca;2020 januari - 2020 december;108.5;2.1;109.6;3.6;1.4
816;G-I Handel, vervoer en horeca;2020 april - 2021 maart;105.9;-2.3;107.8;-0.2;2.1
817;G-I Handel, vervoer en horeca;2020 juli - 2021 juni;107.1;-0.5;108.9;1.0;1.5
818;G-I Handel, vervoer en horeca;2020 oktober - 2021 september;107.6;-1.6;109.3;-0.4;1.2
819;G-I Handel, vervoer en horeca;2021 januari - 2021 december;108.0;-0.5;109.2;-0.4;0.1
820;G-I Handel, vervoer en horeca;2021 april - 2022 maart;109.0;2.9;109.4;1.5;-1.4
821;G-I Handel, vervoer en horeca;2021 juli - 2022 juni;111.5;4.1;111.5;2.4;-1.6
822;G-I Handel, vervoer en horeca;2021 oktober - 2022 september;113.3;5.2;113.3;3.7;-1.5
823;G-I Handel, vervoer en horeca;2022 januari - 2022 december;116.4;7.7;116.2;6.4;-1.2
824;G-I Handel, vervoer en horeca;2022 april - 2023 maart;118.7;8.9;118.4;8.2;-0.6
825;G-I Handel, vervoer en horeca;2022 juli - 2023 juni;120.9;8.4;120.8;8.3;-0.1
826;G-I Handel, vervoer en horeca;2022 oktober - 2023 september;123.2;8.7;123.0;8.6;-0.1
827;G-I Handel, vervoer en horeca;2023 januari - 2023 december;125.7;8.0;125.4;7.9;-0.2
828;G Handel;2001;79.8;;70.7;;
829;G Handel;2002;83.2;4.2;74.0;4.6;0.3
830;G Handel;2003;86.6;4.2;78.1;5.6;1.3
831;G Handel;2004;85.3;-1.5;77.5;-0.7;0.8
832;G Handel;2005;86.7;1.6;80.0;3.1;1.5
833;G Handel;2006;87.6;1.1;81.6;2.1;1.0
834;G Handel;2007;89.7;2.4;83.9;2.8;0.3
835;G Handel;2008;92.8;3.4;87.1;3.9;0.5
836;G Handel;2009;93.4;0.7;89.1;2.2;1.5
837;G Handel;2010;93.8;0.4;90.9;2.1;1.7
838;G Handel;2011;95.6;1.9;93.1;2.4;0.5
839;G Handel;2012;98.1;2.6;96.4;3.5;0.9
840;G Handel;2013;98.5;0.5;97.8;1.5;1.0
841;G Handel;2014;99.1;0.6;98.9;1.1;0.5
842;G Handel;2015;100.0;0.9;100.0;1.1;0.3
843;G Handel;2016;99.9;-0.1;100.0;0.0;0.1
844;G Handel;2017;101.2;1.4;101.4;1.4;0.1
845;G Handel;2018;103.4;2.1;103.5;2.1;0.0
846;G Handel;2019;105.6;2.2;106.2;2.6;0.4
847;G Handel;2020;108.4;2.6;109.4;3.0;0.4
848;G Handel;2021;110.4;1.9;112.2;2.6;0.7
849;G Handel;2022;116.8;5.8;118.3;5.4;-0.4
850;G Handel;2023;124.6;6.7;126.3;6.8;0.2
851;G Handel;2006 januari - 2006 december;87.6;1.1;81.6;2.1;1.0
852;G Handel;2006 april - 2007 maart;88.5;;82.5;;
853;G Handel;2006 juli - 2007 juni;89.1;;83.1;;
854;G Handel;2006 oktober - 2007 september;89.5;;83.5;;
855;G Handel;2007 januari - 2007 december;89.7;2.4;83.9;2.8;0.3
856;G Handel;2007 april - 2008 maart;90.7;2.4;84.9;2.8;0.4
857;G Handel;2007 juli - 2008 juni;91.6;2.9;85.8;3.3;0.4
858;G Handel;2007 oktober - 2008 september;92.0;2.9;86.3;3.3;0.5
859;G Handel;2008 januari - 2008 december;92.8;3.4;87.1;3.9;0.5
860;G Handel;2008 april - 2009 maart;93.3;2.9;87.9;3.6;0.6
861;G Handel;2008 juli - 2009 juni;94.1;2.7;88.9;3.6;0.9
862;G Handel;2008 oktober - 2009 september;94.0;2.1;89.2;3.4;1.2
863;G Handel;2009 januari - 2009 december;93.4;0.7;89.1;2.2;1.5
864;G Handel;2009 april - 2010 maart;93.7;0.4;89.8;2.2;1.7
865;G Handel;2009 juli - 2010 juni;94.1;0.0;90.6;1.8;1.8
866;G Handel;2009 oktober - 2010 september;93.7;-0.3;90.5;1.5;1.8
867;G Handel;2010 januari - 2010 december;93.8;0.4;90.9;2.1;1.7
868;G Handel;2010 april - 2011 maart;94.0;0.3;91.3;1.6;1.3
869;G Handel;2010 juli - 2011 juni;94.2;0.1;91.6;1.1;1.0
870;G Handel;2010 oktober - 2011 september;94.5;0.9;91.9;1.6;0.7
871;G Handel;2011 januari - 2011 december;95.6;1.9;93.1;2.4;0.5
872;G Handel;2011 april - 2012 maart;95.7;1.8;93.4;2.3;0.5
873;G Handel;2011 juli - 2012 juni;96.1;2.0;94.0;2.6;0.6
874;G Handel;2011 oktober - 2012 september;97.2;2.9;95.2;3.6;0.7
875;G Handel;2012 januari - 2012 december;98.1;2.6;96.4;3.5;0.9
876;G Handel;2012 april - 2013 maart;99.1;3.6;97.6;4.5;0.9
877;G Handel;2012 juli - 2013 juni;99.1;3.1;97.9;4.2;1.0
878;G Handel;2012 oktober - 2013 september;99.0;1.9;98.0;3.0;1.1
879;G Handel;2013 januari - 2013 december;98.5;0.5;97.8;1.5;1.0
880;G Handel;2013 april - 2014 maart;98.5;-0.6;97.9;0.3;0.9
881;G Handel;2013 juli - 2014 juni;98.7;-0.4;98.2;0.3;0.8
882;G Handel;2013 oktober - 2014 september;98.6;-0.4;98.2;0.2;0.6
883;G Handel;2014 januari - 2014 december;99.1;0.6;98.9;1.1;0.5
884;G Handel;2014 april - 2015 maart;99.7;1.2;99.5;1.6;0.4
885;G Handel;2014 juli - 2015 juni;100.2;1.5;100.1;2.0;0.4
886;G Handel;2014 oktober - 2015 september;100.7;2.1;100.7;2.5;0.4
887;G Handel;2015 januari - 2015 december;100.0;0.9;100.0;1.1;0.3
888;G Handel;2015 april - 2016 maart;100.0;0.4;100.1;0.6;0.2
889;G Handel;2015 juli - 2016 juni;99.3;-0.9;99.3;-0.9;0.1
890;G Handel;2015 oktober - 2016 september;99.4;-1.3;99.4;-1.2;0.1
891;G Handel;2016 januari - 2016 december ;99.9;-0.1;100.0;0.0;0.1
892;G Handel;2016 april - 2017 maart;99.2;-0.8;99.4;-0.6;0.2
893;G Handel;2016 juli - 2017 juni;100.0;0.7;100.2;1.0;0.2
894;G Handel;2016 oktober - 2017 september;100.4;1.1;100.6;1.2;0.1
895;G Handel;2017 januari - 2017 december;101.2;1.4;101.4;1.4;0.1
896;G Handel;2017 april - 2018 maart;102.0;2.8;102.2;2.8;0.0
897;G Handel;2017 juli - 2018 juni;102.8;2.8;102.9;2.7;-0.1
898;G Handel;2017 oktober - 2018 september;103.3;2.9;103.5;2.8;-0.1
899;G Handel;2018 januari - 2018 december;103.4;2.1;103.5;2.1;0.0
900;G Handel;2018 april - 2019 maart;104.3;2.2;104.5;2.3;0.1
901;G Handel;2018 juli - 2019 juni;104.8;2.0;105.1;2.1;0.2
902;G Handel;2018 oktober - 2019 september;104.8;1.4;105.3;1.7;0.3
903;G Handel;2019 januari - 2019 december;105.6;2.2;106.2;2.6;0.4
904;G Handel;2019 april - 2020 maart;107.6;3.2;108.3;3.7;0.5
905;G Handel;2019 juli - 2020 juni;106.7;1.8;107.4;2.2;0.4
906;G Handel;2019 oktober - 2020 september;108.7;3.7;109.5;4.0;0.3
907;G Handel;2020 januari - 2020 december;108.4;2.6;109.4;3.0;0.4
908;G Handel;2020 april - 2021 maart;107.2;-0.4;108.6;0.3;0.6
909;G Handel;2020 juli - 2021 juni;109.1;2.2;110.8;3.2;0.9
910;G Handel;2020 oktober - 2021 september;109.9;1.1;111.7;2.0;0.9
911;G Handel;2021 januari - 2021 december;110.4;1.9;112.2;2.6;0.7
912;G Handel;2021 april - 2022 maart;111.0;3.5;112.5;3.6;0.1
913;G Handel;2021 juli - 2022 juni;113.1;3.7;114.5;3.4;-0.3
914;G Handel;2021 oktober - 2022 september;114.3;4.0;115.8;3.7;-0.3
915;G Handel;2022 januari - 2022 december;116.8;5.8;118.3;5.4;-0.4
916;G Handel;2022 april - 2023 maart;118.2;6.5;119.7;6.4;-0.1
917;G Handel;2022 juli - 2023 juni;120.2;6.4;121.9;6.4;0.1
918;G Handel;2022 oktober - 2023 september;122.3;7.0;124.0;7.1;0.1
919;G Handel;2023 januari - 2023 december;124.6;6.7;126.3;6.8;0.2
920;H Vervoer en opslag;2001;79.2;;72.8;;
