ID;TypeOfMonument;Regions;Periods;ListedMonumentsAndHistoricBuildings_1
7424;Listed monuments total;Drimmelen;1979;38
7425;Listed monuments total;Drimmelen;1980;38
7426;Listed monuments total;Drimmelen;1981;38
7427;Listed monuments total;Drimmelen;1982;38
7428;Listed monuments total;Drimmelen;1983;38
7429;Listed monuments total;Drimmelen;1984;39
7430;Listed monuments total;Drimmelen;1985;39
7431;Listed monuments total;Drimmelen;1986;39
7432;Listed monuments total;Drimmelen;1987;39
7433;Listed monuments total;Drimmelen;1988;39
7434;Listed monuments total;Drimmelen;1989;38
7435;Listed monuments total;Drimmelen;1990;38
7436;Listed monuments total;Drimmelen;1991;38
7437;Listed monuments total;Drimmelen;1992;38
7438;Listed monuments total;Drimmelen;1993;38
7439;Listed monuments total;Drimmelen;1994;38
7440;Listed monuments total;Drimmelen;1995;38
7441;Listed monuments total;Drimmelen;1996;38
7442;Listed monuments total;Drimmelen;1997;39
7443;Listed monuments total;Drimmelen;1998;39
7444;Listed monuments total;Drimmelen;1999;39
7445;Listed monuments total;Drimmelen;2000;39
7446;Listed monuments total;Drimmelen;2001;39
7447;Listed monuments total;Drimmelen;2002;52
7448;Listed monuments total;Drimmelen;2003;54
7449;Listed monuments total;Drimmelen;2004;55
7450;Listed monuments total;Drimmelen;2005;57
7451;Listed monuments total;Drimmelen;2006;58
7452;Listed monuments total;Drimmelen;2007;58
7453;Listed monuments total;Drimmelen;2008;58
7454;Listed monuments total;Drimmelen;2009;58
7455;Listed monuments total;Drimmelen;2010;58
7456;Listed monuments total;Drimmelen;2011;58
7457;Listed monuments total;Drimmelen;2012;58
7458;Listed monuments total;Drimmelen;2013;58
7459;Listed monuments total;Drimmelen;2014;58
7460;Listed monuments total;Drimmelen;2015;58
7461;Listed monuments total;Drimmelen;2016;58
7462;Listed monuments total;Drimmelen;2017;58
7463;Listed monuments total;Drimmelen;2018;58
7464;Listed monuments total;Drimmelen;2019;58
7465;Listed monuments total;Drimmelen;2020;58
7466;Listed monuments total;Drimmelen;2021;58
7467;Listed monuments total;Dronten;1965;0
7468;Listed monuments total;Dronten;1966;0
7469;Listed monuments total;Dronten;1967;0
7470;Listed monuments total;Dronten;1968;0
7471;Listed monuments total;Dronten;1969;0
7472;Listed monuments total;Dronten;1970;0
7473;Listed monuments total;Dronten;1971;0
7474;Listed monuments total;Dronten;1972;0
7475;Listed monuments total;Dronten;1973;0
7476;Listed monuments total;Dronten;1974;0
7477;Listed monuments total;Dronten;1975;0
7478;Listed monuments total;Dronten;1976;0
7479;Listed monuments total;Dronten;1977;0
7480;Listed monuments total;Dronten;1978;0
7481;Listed monuments total;Dronten;1979;0
7482;Listed monuments total;Dronten;1980;0
7483;Listed monuments total;Dronten;1981;0
7484;Listed monuments total;Dronten;1982;0
7485;Listed monuments total;Dronten;1983;0
7486;Listed monuments total;Dronten;1984;0
7487;Listed monuments total;Dronten;1985;0
7488;Listed monuments total;Dronten;1986;0
7489;Listed monuments total;Dronten;1987;0
7490;Listed monuments total;Dronten;1988;0
7491;Listed monuments total;Dronten;1989;0
7492;Listed monuments total;Dronten;1990;0
7493;Listed monuments total;Dronten;1991;0
7494;Listed monuments total;Dronten;1992;0
7495;Listed monuments total;Dronten;1993;0
7496;Listed monuments total;Dronten;1994;0
7497;Listed monuments total;Dronten;1995;0
7498;Listed monuments total;Dronten;1996;0
7499;Listed monuments total;Dronten;1997;0
7500;Listed monuments total;Dronten;1998;0
7501;Listed monuments total;Dronten;1999;0
7502;Listed monuments total;Dronten;2000;0
7503;Listed monuments total;Dronten;2001;0
7504;Listed monuments total;Dronten;2002;0
7505;Listed monuments total;Dronten;2003;0
7506;Listed monuments total;Dronten;2004;0
7507;Listed monuments total;Dronten;2005;0
7508;Listed monuments total;Dronten;2006;0
7509;Listed monuments total;Dronten;2007;0
7510;Listed monuments total;Dronten;2008;0
7511;Listed monuments total;Dronten;2009;0
7512;Listed monuments total;Dronten;2010;1
7513;Listed monuments total;Dronten;2011;1
7514;Listed monuments total;Dronten;2012;1
7515;Listed monuments total;Dronten;2013;1
7516;Listed monuments total;Dronten;2014;1
7517;Listed monuments total;Dronten;2015;1
7518;Listed monuments total;Dronten;2016;1
7519;Listed monuments total;Dronten;2017;2
7520;Listed monuments total;Dronten;2018;2
7521;Listed monuments total;Dronten;2019;2
7522;Listed monuments total;Dronten;2020;2
7523;Listed monuments total;Dronten;2021;2
7524;Listed monuments total;Druten;1965;0
7525;Listed monuments total;Druten;1966;0
7526;Listed monuments total;Druten;1967;0
7527;Listed monuments total;Druten;1968;0
7528;Listed monuments total;Druten;1969;0
7529;Listed monuments total;Druten;1970;0
7530;Listed monuments total;Druten;1971;22
7531;Listed monuments total;Druten;1972;22
7532;Listed monuments total;Druten;1973;22
7533;Listed monuments total;Druten;1974;23
7534;Listed monuments total;Druten;1975;25
7535;Listed monuments total;Druten;1976;25
7536;Listed monuments total;Druten;1977;26
7537;Listed monuments total;Druten;1978;28
7538;Listed monuments total;Druten;1979;28
7539;Listed monuments total;Druten;1980;28
7540;Listed monuments total;Druten;1981;28
7541;Listed monuments total;Druten;1982;28
7542;Listed monuments total;Druten;1983;28
7543;Listed monuments total;Druten;1984;28
7544;Listed monuments total;Druten;1985;28
7545;Listed monuments total;Druten;1986;28
7546;Listed monuments total;Druten;1987;28
7547;Listed monuments total;Druten;1988;28
7548;Listed monuments total;Druten;1989;28
7549;Listed monuments total;Druten;1990;28
7550;Listed monuments total;Druten;1991;29
7551;Listed monuments total;Druten;1992;29
7552;Listed monuments total;Druten;1993;30
7553;Listed monuments total;Druten;1994;30
7554;Listed monuments total;Druten;1995;30
7555;Listed monuments total;Druten;1996;30
7556;Listed monuments total;Druten;1997;30
7557;Listed monuments total;Druten;1998;30
7558;Listed monuments total;Druten;1999;30
7559;Listed monuments total;Druten;2000;30
7560;Listed monuments total;Druten;2001;30
7561;Listed monuments total;Druten;2002;48
7562;Listed monuments total;Druten;2003;48
7563;Listed monuments total;Druten;2004;48
7564;Listed monuments total;Druten;2005;48
7565;Listed monuments total;Druten;2006;48
7566;Listed monuments total;Druten;2007;48
7567;Listed monuments total;Druten;2008;48
7568;Listed monuments total;Druten;2009;48
7569;Listed monuments total;Druten;2010;48
7570;Listed monuments total;Druten;2011;48
7571;Listed monuments total;Druten;2012;48
7572;Listed monuments total;Druten;2013;46
7573;Listed monuments total;Druten;2014;46
7574;Listed monuments total;Druten;2015;46
7575;Listed monuments total;Druten;2016;46
7576;Listed monuments total;Druten;2017;46
7577;Listed monuments total;Druten;2018;46
7578;Listed monuments total;Druten;2019;46
7579;Listed monuments total;Druten;2020;45
7580;Listed monuments total;Druten;2021;45
7581;Listed monuments total;Duiven;1965;0
7582;Listed monuments total;Duiven;1966;10
7583;Listed monuments total;Duiven;1967;10
7584;Listed monuments total;Duiven;1968;10
7585;Listed monuments total;Duiven;1969;10
7586;Listed monuments total;Duiven;1970;10
7587;Listed monuments total;Duiven;1971;10
7588;Listed monuments total;Duiven;1972;10
7589;Listed monuments total;Duiven;1973;10
7590;Listed monuments total;Duiven;1974;10
7591;Listed monuments total;Duiven;1975;10
7592;Listed monuments total;Duiven;1976;11
7593;Listed monuments total;Duiven;1977;11
7594;Listed monuments total;Duiven;1978;11
7595;Listed monuments total;Duiven;1979;11
7596;Listed monuments total;Duiven;1980;11
7597;Listed monuments total;Duiven;1981;11
7598;Listed monuments total;Duiven;1982;11
7599;Listed monuments total;Duiven;1983;11
7600;Listed monuments total;Duiven;1984;11
7601;Listed monuments total;Duiven;1985;11
7602;Listed monuments total;Duiven;1986;11
7603;Listed monuments total;Duiven;1987;11
7604;Listed monuments total;Duiven;1988;11
7605;Listed monuments total;Duiven;1989;11
7606;Listed monuments total;Duiven;1990;11
7607;Listed monuments total;Duiven;1991;11
7608;Listed monuments total;Duiven;1992;11
7609;Listed monuments total;Duiven;1993;11
7610;Listed monuments total;Duiven;1994;11
7611;Listed monuments total;Duiven;1995;11
7612;Listed monuments total;Duiven;1996;11
7613;Listed monuments total;Duiven;1997;11
7614;Listed monuments total;Duiven;1998;11
7615;Listed monuments total;Duiven;1999;12
7616;Listed monuments total;Duiven;2000;12
7617;Listed monuments total;Duiven;2001;12
7618;Listed monuments total;Duiven;2002;12
7619;Listed monuments total;Duiven;2003;12
7620;Listed monuments total;Duiven;2004;12
7621;Listed monuments total;Duiven;2005;12
7622;Listed monuments total;Duiven;2006;12
7623;Listed monuments total;Duiven;2007;12
7624;Listed monuments total;Duiven;2008;12
7625;Listed monuments total;Duiven;2009;12
7626;Listed monuments total;Duiven;2010;12
7627;Listed monuments total;Duiven;2011;12
7628;Listed monuments total;Duiven;2012;12
7629;Listed monuments total;Duiven;2013;12
7630;Listed monuments total;Duiven;2014;12
7631;Listed monuments total;Duiven;2015;12
7632;Listed monuments total;Duiven;2016;12
7633;Listed monuments total;Duiven;2017;12
7634;Listed monuments total;Duiven;2018;12
7635;Listed monuments total;Duiven;2019;12
7636;Listed monuments total;Duiven;2020;12
7637;Listed monuments total;Duiven;2021;12
7638;Listed monuments total;Echt-Susteren;1965;0
7639;Listed monuments total;Echt-Susteren;1966;0
7640;Listed monuments total;Echt-Susteren;1967;0
7641;Listed monuments total;Echt-Susteren;1968;9
7642;Listed monuments total;Echt-Susteren;1969;12
7643;Listed monuments total;Echt-Susteren;1970;12
7644;Listed monuments total;Echt-Susteren;1971;12
7645;Listed monuments total;Echt-Susteren;1972;27
7646;Listed monuments total;Echt-Susteren;1973;27
7647;Listed monuments total;Echt-Susteren;1974;29
7648;Listed monuments total;Echt-Susteren;1975;31
7649;Listed monuments total;Echt-Susteren;1976;31
7650;Listed monuments total;Echt-Susteren;1977;31
7651;Listed monuments total;Echt-Susteren;1978;32
7652;Listed monuments total;Echt-Susteren;1979;32
7653;Listed monuments total;Echt-Susteren;1980;32
7654;Listed monuments total;Echt-Susteren;1981;33
7655;Listed monuments total;Echt-Susteren;1982;33
7656;Listed monuments total;Echt-Susteren;1983;33
7657;Listed monuments total;Echt-Susteren;1984;33
7658;Listed monuments total;Echt-Susteren;1985;33
7659;Listed monuments total;Echt-Susteren;1986;34
7660;Listed monuments total;Echt-Susteren;1987;34
7661;Listed monuments total;Echt-Susteren;1988;34
7662;Listed monuments total;Echt-Susteren;1989;33
7663;Listed monuments total;Echt-Susteren;1990;33
7664;Listed monuments total;Echt-Susteren;1991;33
7665;Listed monuments total;Echt-Susteren;1992;33
7666;Listed monuments total;Echt-Susteren;1993;33
7667;Listed monuments total;Echt-Susteren;1994;33
7668;Listed monuments total;Echt-Susteren;1995;33
7669;Listed monuments total;Echt-Susteren;1996;33
7670;Listed monuments total;Echt-Susteren;1997;33
7671;Listed monuments total;Echt-Susteren;1998;33
7672;Listed monuments total;Echt-Susteren;1999;33
7673;Listed monuments total;Echt-Susteren;2000;39
7674;Listed monuments total;Echt-Susteren;2001;45
7675;Listed monuments total;Echt-Susteren;2002;61
7676;Listed monuments total;Echt-Susteren;2003;61
7677;Listed monuments total;Echt-Susteren;2004;61
7678;Listed monuments total;Echt-Susteren;2005;61
7679;Listed monuments total;Echt-Susteren;2006;61
7680;Listed monuments total;Echt-Susteren;2007;61
7681;Listed monuments total;Echt-Susteren;2008;61
7682;Listed monuments total;Echt-Susteren;2009;61
7683;Listed monuments total;Echt-Susteren;2010;61
7684;Listed monuments total;Echt-Susteren;2011;61
7685;Listed monuments total;Echt-Susteren;2012;61
7686;Listed monuments total;Echt-Susteren;2013;61
7687;Listed monuments total;Echt-Susteren;2014;61
7688;Listed monuments total;Echt-Susteren;2015;61
7689;Listed monuments total;Echt-Susteren;2016;61
7690;Listed monuments total;Echt-Susteren;2017;61
7691;Listed monuments total;Echt-Susteren;2018;61
7692;Listed monuments total;Echt-Susteren;2019;61
7693;Listed monuments total;Echt-Susteren;2020;61
7694;Listed monuments total;Echt-Susteren;2021;61
7695;Listed monuments total;Edam-Volendam;1965;0
7696;Listed monuments total;Edam-Volendam;1966;0
7697;Listed monuments total;Edam-Volendam;1967;170
7698;Listed monuments total;Edam-Volendam;1968;176
7699;Listed monuments total;Edam-Volendam;1969;176
7700;Listed monuments total;Edam-Volendam;1970;176
7701;Listed monuments total;Edam-Volendam;1971;184
7702;Listed monuments total;Edam-Volendam;1972;186
7703;Listed monuments total;Edam-Volendam;1973;186
7704;Listed monuments total;Edam-Volendam;1974;186
7705;Listed monuments total;Edam-Volendam;1975;187
7706;Listed monuments total;Edam-Volendam;1976;187
7707;Listed monuments total;Edam-Volendam;1977;187
7708;Listed monuments total;Edam-Volendam;1978;187
7709;Listed monuments total;Edam-Volendam;1979;187
7710;Listed monuments total;Edam-Volendam;1980;187
7711;Listed monuments total;Edam-Volendam;1981;187
7712;Listed monuments total;Edam-Volendam;1982;187
7713;Listed monuments total;Edam-Volendam;1983;187
7714;Listed monuments total;Edam-Volendam;1984;187
7715;Listed monuments total;Edam-Volendam;1985;187
7716;Listed monuments total;Edam-Volendam;1986;187
7717;Listed monuments total;Edam-Volendam;1987;187
7718;Listed monuments total;Edam-Volendam;1988;187
7719;Listed monuments total;Edam-Volendam;1989;187
7720;Listed monuments total;Edam-Volendam;1990;187
7721;Listed monuments total;Edam-Volendam;1991;187
7722;Listed monuments total;Edam-Volendam;1992;187
7723;Listed monuments total;Edam-Volendam;1993;187
7724;Listed monuments total;Edam-Volendam;1994;187
7725;Listed monuments total;Edam-Volendam;1995;187
7726;Listed monuments total;Edam-Volendam;1996;187
7727;Listed monuments total;Edam-Volendam;1997;190
7728;Listed monuments total;Edam-Volendam;1998;190
7729;Listed monuments total;Edam-Volendam;1999;202
7730;Listed monuments total;Edam-Volendam;2000;203
7731;Listed monuments total;Edam-Volendam;2001;203
7732;Listed monuments total;Edam-Volendam;2002;203
7733;Listed monuments total;Edam-Volendam;2003;203
7734;Listed monuments total;Edam-Volendam;2004;203
7735;Listed monuments total;Edam-Volendam;2005;202
7736;Listed monuments total;Edam-Volendam;2006;202
7737;Listed monuments total;Edam-Volendam;2007;202
7738;Listed monuments total;Edam-Volendam;2008;202
7739;Listed monuments total;Edam-Volendam;2009;201
7740;Listed monuments total;Edam-Volendam;2010;201
7741;Listed monuments total;Edam-Volendam;2011;201
7742;Listed monuments total;Edam-Volendam;2012;201
7743;Listed monuments total;Edam-Volendam;2013;201
7744;Listed monuments total;Edam-Volendam;2014;201
7745;Listed monuments total;Edam-Volendam;2015;201
7746;Listed monuments total;Edam-Volendam;2016;201
7747;Listed monuments total;Edam-Volendam;2017;201
7748;Listed monuments total;Edam-Volendam;2018;201
7749;Listed monuments total;Edam-Volendam;2019;201
7750;Listed monuments total;Edam-Volendam;2020;201
7751;Listed monuments total;Edam-Volendam;2021;201
7752;Listed monuments total;Ede;1965;0
7753;Listed monuments total;Ede;1966;0
7754;Listed monuments total;Ede;1967;19
7755;Listed monuments total;Ede;1968;19
7756;Listed monuments total;Ede;1969;19
7757;Listed monuments total;Ede;1970;40
7758;Listed monuments total;Ede;1971;40
7759;Listed monuments total;Ede;1972;40
7760;Listed monuments total;Ede;1973;40
7761;Listed monuments total;Ede;1974;40
7762;Listed monuments total;Ede;1975;44
7763;Listed monuments total;Ede;1976;44
7764;Listed monuments total;Ede;1977;45
7765;Listed monuments total;Ede;1978;46
7766;Listed monuments total;Ede;1979;47
7767;Listed monuments total;Ede;1980;47
7768;Listed monuments total;Ede;1981;47
7769;Listed monuments total;Ede;1982;47
7770;Listed monuments total;Ede;1983;57
7771;Listed monuments total;Ede;1984;57
7772;Listed monuments total;Ede;1985;58
7773;Listed monuments total;Ede;1986;58
7774;Listed monuments total;Ede;1987;58
7775;Listed monuments total;Ede;1988;58
7776;Listed monuments total;Ede;1989;57
7777;Listed monuments total;Ede;1990;57
7778;Listed monuments total;Ede;1991;57
7779;Listed monuments total;Ede;1992;57
7780;Listed monuments total;Ede;1993;57
7781;Listed monuments total;Ede;1994;57
7782;Listed monuments total;Ede;1995;57
7783;Listed monuments total;Ede;1996;57
7784;Listed monuments total;Ede;1997;57
7785;Listed monuments total;Ede;1998;61
7786;Listed monuments total;Ede;1999;61
7787;Listed monuments total;Ede;2000;61
7788;Listed monuments total;Ede;2001;61
7789;Listed monuments total;Ede;2002;91
7790;Listed monuments total;Ede;2003;119
7791;Listed monuments total;Ede;2004;127
7792;Listed monuments total;Ede;2005;142
7793;Listed monuments total;Ede;2006;173
7794;Listed monuments total;Ede;2007;184
7795;Listed monuments total;Ede;2008;184
7796;Listed monuments total;Ede;2009;187
7797;Listed monuments total;Ede;2010;190
7798;Listed monuments total;Ede;2011;194
7799;Listed monuments total;Ede;2012;221
7800;Listed monuments total;Ede;2013;221
7801;Listed monuments total;Ede;2014;221
7802;Listed monuments total;Ede;2015;221
7803;Listed monuments total;Ede;2016;221
7804;Listed monuments total;Ede;2017;222
7805;Listed monuments total;Ede;2018;223
7806;Listed monuments total;Ede;2019;223
7807;Listed monuments total;Ede;2020;223
7808;Listed monuments total;Ede;2021;223
7809;Listed monuments total;Eemnes;1965;0
7810;Listed monuments total;Eemnes;1966;0
7811;Listed monuments total;Eemnes;1967;0
7812;Listed monuments total;Eemnes;1968;0
7813;Listed monuments total;Eemnes;1969;0
7814;Listed monuments total;Eemnes;1970;38
7815;Listed monuments total;Eemnes;1971;38
7816;Listed monuments total;Eemnes;1972;38
7817;Listed monuments total;Eemnes;1973;38
7818;Listed monuments total;Eemnes;1974;38
7819;Listed monuments total;Eemnes;1975;39
7820;Listed monuments total;Eemnes;1976;41
7821;Listed monuments total;Eemnes;1977;41
7822;Listed monuments total;Eemnes;1978;41
7823;Listed monuments total;Eemnes;1979;41
7824;Listed monuments total;Eemnes;1980;41
7825;Listed monuments total;Eemnes;1981;41
7826;Listed monuments total;Eemnes;1982;41
7827;Listed monuments total;Eemnes;1983;41
7828;Listed monuments total;Eemnes;1984;41
7829;Listed monuments total;Eemnes;1985;41
7830;Listed monuments total;Eemnes;1986;41
7831;Listed monuments total;Eemnes;1987;41
7832;Listed monuments total;Eemnes;1988;41
7833;Listed monuments total;Eemnes;1989;41
7834;Listed monuments total;Eemnes;1990;41
7835;Listed monuments total;Eemnes;1991;41
7836;Listed monuments total;Eemnes;1992;41
7837;Listed monuments total;Eemnes;1993;41
7838;Listed monuments total;Eemnes;1994;41
7839;Listed monuments total;Eemnes;1995;41
7840;Listed monuments total;Eemnes;1996;41
7841;Listed monuments total;Eemnes;1997;41
7842;Listed monuments total;Eemnes;1998;41
7843;Listed monuments total;Eemnes;1999;41
7844;Listed monuments total;Eemnes;2000;43
7845;Listed monuments total;Eemnes;2001;43
7846;Listed monuments total;Eemnes;2002;43
7847;Listed monuments total;Eemnes;2003;43
7848;Listed monuments total;Eemnes;2004;43
7849;Listed monuments total;Eemnes;2005;43
7850;Listed monuments total;Eemnes;2006;43
7851;Listed monuments total;Eemnes;2007;43
7852;Listed monuments total;Eemnes;2008;43
7853;Listed monuments total;Eemnes;2009;43
7854;Listed monuments total;Eemnes;2010;43
7855;Listed monuments total;Eemnes;2011;43
7856;Listed monuments total;Eemnes;2012;43
7857;Listed monuments total;Eemnes;2013;43
7858;Listed monuments total;Eemnes;2014;43
7859;Listed monuments total;Eemnes;2015;43
7860;Listed monuments total;Eemnes;2016;43
7861;Listed monuments total;Eemnes;2017;43
7862;Listed monuments total;Eemnes;2018;43
7863;Listed monuments total;Eemnes;2019;43
7864;Listed monuments total;Eemnes;2020;43
7865;Listed monuments total;Eemnes;2021;43
7866;Listed monuments total;Eemsdelta;1965;0
7867;Listed monuments total;Eemsdelta;1966;0
7868;Listed monuments total;Eemsdelta;1967;0
7869;Listed monuments total;Eemsdelta;1968;69
7870;Listed monuments total;Eemsdelta;1969;69
7871;Listed monuments total;Eemsdelta;1970;89
7872;Listed monuments total;Eemsdelta;1971;96
7873;Listed monuments total;Eemsdelta;1972;127
7874;Listed monuments total;Eemsdelta;1973;192
7875;Listed monuments total;Eemsdelta;1974;193
7876;Listed monuments total;Eemsdelta;1975;217
7877;Listed monuments total;Eemsdelta;1976;247
7878;Listed monuments total;Eemsdelta;1977;248
7879;Listed monuments total;Eemsdelta;1978;260
7880;Listed monuments total;Eemsdelta;1979;260
7881;Listed monuments total;Eemsdelta;1980;261
7882;Listed monuments total;Eemsdelta;1981;270
7883;Listed monuments total;Eemsdelta;1982;287
7884;Listed monuments total;Eemsdelta;1983;288
7885;Listed monuments total;Eemsdelta;1984;288
7886;Listed monuments total;Eemsdelta;1985;288
7887;Listed monuments total;Eemsdelta;1986;289
7888;Listed monuments total;Eemsdelta;1987;289
7889;Listed monuments total;Eemsdelta;1988;290
7890;Listed monuments total;Eemsdelta;1989;291
7891;Listed monuments total;Eemsdelta;1990;291
7892;Listed monuments total;Eemsdelta;1991;291
7893;Listed monuments total;Eemsdelta;1992;290
7894;Listed monuments total;Eemsdelta;1993;288
7895;Listed monuments total;Eemsdelta;1994;288
7896;Listed monuments total;Eemsdelta;1995;288
7897;Listed monuments total;Eemsdelta;1996;288
7898;Listed monuments total;Eemsdelta;1997;288
7899;Listed monuments total;Eemsdelta;1998;300
7900;Listed monuments total;Eemsdelta;1999;301
7901;Listed monuments total;Eemsdelta;2000;302
7902;Listed monuments total;Eemsdelta;2001;372
7903;Listed monuments total;Eemsdelta;2002;372
7904;Listed monuments total;Eemsdelta;2003;372
7905;Listed monuments total;Eemsdelta;2004;378
7906;Listed monuments total;Eemsdelta;2005;401
7907;Listed monuments total;Eemsdelta;2006;402
7908;Listed monuments total;Eemsdelta;2007;402
7909;Listed monuments total;Eemsdelta;2008;402
7910;Listed monuments total;Eemsdelta;2009;402
7911;Listed monuments total;Eemsdelta;2010;407
7912;Listed monuments total;Eemsdelta;2011;407
7913;Listed monuments total;Eemsdelta;2012;407
7914;Listed monuments total;Eemsdelta;2013;400
7915;Listed monuments total;Eemsdelta;2014;401
7916;Listed monuments total;Eemsdelta;2015;401
7917;Listed monuments total;Eemsdelta;2016;401
7918;Listed monuments total;Eemsdelta;2017;399
7919;Listed monuments total;Eemsdelta;2018;399
7920;Listed monuments total;Eemsdelta;2019;397
7921;Listed monuments total;Eemsdelta;2020;397
7922;Listed monuments total;Eemsdelta;2021;397
7923;Listed monuments total;Eersel;1965;0
7924;Listed monuments total;Eersel;1966;0
7925;Listed monuments total;Eersel;1967;17
7926;Listed monuments total;Eersel;1968;22
7927;Listed monuments total;Eersel;1969;22
7928;Listed monuments total;Eersel;1970;23
7929;Listed monuments total;Eersel;1971;26
7930;Listed monuments total;Eersel;1972;26
7931;Listed monuments total;Eersel;1973;34
7932;Listed monuments total;Eersel;1974;34
7933;Listed monuments total;Eersel;1975;34
7934;Listed monuments total;Eersel;1976;36
7935;Listed monuments total;Eersel;1977;36
7936;Listed monuments total;Eersel;1978;36
7937;Listed monuments total;Eersel;1979;38
7938;Listed monuments total;Eersel;1980;38
7939;Listed monuments total;Eersel;1981;39
7940;Listed monuments total;Eersel;1982;39
7941;Listed monuments total;Eersel;1983;39
7942;Listed monuments total;Eersel;1984;39
7943;Listed monuments total;Eersel;1985;39
7944;Listed monuments total;Eersel;1986;39
7945;Listed monuments total;Eersel;1987;39
7946;Listed monuments total;Eersel;1988;39
7947;Listed monuments total;Eersel;1989;39
7948;Listed monuments total;Eersel;1990;39
7949;Listed monuments total;Eersel;1991;39
7950;Listed monuments total;Eersel;1992;39
7951;Listed monuments total;Eersel;1993;39
7952;Listed monuments total;Eersel;1994;40
7953;Listed monuments total;Eersel;1995;41
7954;Listed monuments total;Eersel;1996;41
7955;Listed monuments total;Eersel;1997;41
7956;Listed monuments total;Eersel;1998;41
7957;Listed monuments total;Eersel;1999;41
7958;Listed monuments total;Eersel;2000;40
7959;Listed monuments total;Eersel;2001;49
7960;Listed monuments total;Eersel;2002;51
7961;Listed monuments total;Eersel;2003;52
7962;Listed monuments total;Eersel;2004;52
7963;Listed monuments total;Eersel;2005;53
7964;Listed monuments total;Eersel;2006;53
7965;Listed monuments total;Eersel;2007;53
7966;Listed monuments total;Eersel;2008;53
7967;Listed monuments total;Eersel;2009;53
7968;Listed monuments total;Eersel;2010;53
7969;Listed monuments total;Eersel;2011;53
7970;Listed monuments total;Eersel;2012;53
7971;Listed monuments total;Eersel;2013;52
7972;Listed monuments total;Eersel;2014;52
7973;Listed monuments total;Eersel;2015;52
7974;Listed monuments total;Eersel;2016;52
7975;Listed monuments total;Eersel;2017;52
7976;Listed monuments total;Eersel;2018;52
7977;Listed monuments total;Eersel;2019;52
7978;Listed monuments total;Eersel;2020;52
7979;Listed monuments total;Eersel;2021;52
7980;Listed monuments total;Eijsden-Margraten;1965;0
7981;Listed monuments total;Eijsden-Margraten;1966;19
7982;Listed monuments total;Eijsden-Margraten;1967;301
7983;Listed monuments total;Eijsden-Margraten;1968;301
7984;Listed monuments total;Eijsden-Margraten;1969;301
7985;Listed monuments total;Eijsden-Margraten;1970;304
7986;Listed monuments total;Eijsden-Margraten;1971;306
7987;Listed monuments total;Eijsden-Margraten;1972;306
7988;Listed monuments total;Eijsden-Margraten;1973;308
7989;Listed monuments total;Eijsden-Margraten;1974;310
7990;Listed monuments total;Eijsden-Margraten;1975;311
7991;Listed monuments total;Eijsden-Margraten;1976;313
7992;Listed monuments total;Eijsden-Margraten;1977;314
7993;Listed monuments total;Eijsden-Margraten;1978;315
7994;Listed monuments total;Eijsden-Margraten;1979;318
7995;Listed monuments total;Eijsden-Margraten;1980;325
7996;Listed monuments total;Eijsden-Margraten;1981;325
7997;Listed monuments total;Eijsden-Margraten;1982;326
7998;Listed monuments total;Eijsden-Margraten;1983;326
7999;Listed monuments total;Eijsden-Margraten;1984;326
8000;Listed monuments total;Eijsden-Margraten;1985;326
8001;Listed monuments total;Eijsden-Margraten;1986;331
8002;Listed monuments total;Eijsden-Margraten;1987;331
8003;Listed monuments total;Eijsden-Margraten;1988;333
8004;Listed monuments total;Eijsden-Margraten;1989;332
8005;Listed monuments total;Eijsden-Margraten;1990;332
8006;Listed monuments total;Eijsden-Margraten;1991;331
8007;Listed monuments total;Eijsden-Margraten;1992;361
8008;Listed monuments total;Eijsden-Margraten;1993;361
8009;Listed monuments total;Eijsden-Margraten;1994;361
8010;Listed monuments total;Eijsden-Margraten;1995;368
8011;Listed monuments total;Eijsden-Margraten;1996;376
8012;Listed monuments total;Eijsden-Margraten;1997;377
8013;Listed monuments total;Eijsden-Margraten;1998;377
8014;Listed monuments total;Eijsden-Margraten;1999;377
8015;Listed monuments total;Eijsden-Margraten;2000;377
8016;Listed monuments total;Eijsden-Margraten;2001;377
8017;Listed monuments total;Eijsden-Margraten;2002;390
8018;Listed monuments total;Eijsden-Margraten;2003;390
8019;Listed monuments total;Eijsden-Margraten;2004;390
8020;Listed monuments total;Eijsden-Margraten;2005;390
8021;Listed monuments total;Eijsden-Margraten;2006;397
8022;Listed monuments total;Eijsden-Margraten;2007;397
8023;Listed monuments total;Eijsden-Margraten;2008;397
8024;Listed monuments total;Eijsden-Margraten;2009;397
8025;Listed monuments total;Eijsden-Margraten;2010;397
8026;Listed monuments total;Eijsden-Margraten;2011;398
8027;Listed monuments total;Eijsden-Margraten;2012;398
8028;Listed monuments total;Eijsden-Margraten;2013;395
8029;Listed monuments total;Eijsden-Margraten;2014;395
8030;Listed monuments total;Eijsden-Margraten;2015;395
8031;Listed monuments total;Eijsden-Margraten;2016;395
8032;Listed monuments total;Eijsden-Margraten;2017;395
8033;Listed monuments total;Eijsden-Margraten;2018;395
8034;Listed monuments total;Eijsden-Margraten;2019;394
8035;Listed monuments total;Eijsden-Margraten;2020;394
8036;Listed monuments total;Eijsden-Margraten;2021;394
8037;Listed monuments total;Eindhoven;1965;0
8038;Listed monuments total;Eindhoven;1966;0
8039;Listed monuments total;Eindhoven;1967;0
