ID;Geslacht;Leeftijd;SoortOpname;DiagnoseIndelingICD103TekenNiveau;Perioden;Opnamen_1;OpnamenPer10000Inwoners_2;PersMet1OfMeerOpnamen_3;PersMet1OfMeerOpnPer10000Inw_4;Verpleegdagen_5;VerpleegdagenPer10000Inwoners_6;GemiddeldeVerpleegduur_7
4567;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F45 Somatoforme stoornissen;2020;455.0;0.3;445.0;0.3;;;
4568;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F45 Somatoforme stoornissen;2021;390.0;0.2;380.0;0.2;;;
4569;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F45 Somatoforme stoornissen;2022;340.0;0.2;330.0;0.2;;;
4570;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F48 Overige neurotische stoornissen;2013;50.0;0.0;50.0;0.0;;;
4571;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F48 Overige neurotische stoornissen;2014;75.0;0.0;70.0;0.0;;;
4572;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F48 Overige neurotische stoornissen;2015;30.0;0.0;30.0;0.0;;;
4573;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F48 Overige neurotische stoornissen;2016;55.0;0.0;50.0;0.0;;;
4574;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F48 Overige neurotische stoornissen;2017;50.0;0.0;50.0;0.0;;;
4575;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F48 Overige neurotische stoornissen;2018;30.0;0.0;30.0;0.0;;;
4576;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F48 Overige neurotische stoornissen;2019;30.0;0.0;30.0;0.0;;;
4577;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F48 Overige neurotische stoornissen;2020;15.0;0.0;15.0;0.0;;;
4578;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F48 Overige neurotische stoornissen;2021;15.0;0.0;10.0;0.0;;;
4579;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F48 Overige neurotische stoornissen;2022;15.0;0.0;15.0;0.0;;;
4580;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F50 Eetstoornissen;2013;485.0;0.3;390.0;0.2;;;
4581;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F50 Eetstoornissen;2014;480.0;0.3;360.0;0.2;;;
4582;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F50 Eetstoornissen;2015;530.0;0.3;400.0;0.2;;;
4583;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F50 Eetstoornissen;2016;590.0;0.3;430.0;0.2;;;
4584;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F50 Eetstoornissen;2017;760.0;0.4;460.0;0.3;;;
4585;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F50 Eetstoornissen;2018;785.0;0.4;455.0;0.3;;;
4586;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F50 Eetstoornissen;2019;635.0;0.4;420.0;0.2;;;
4587;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F50 Eetstoornissen;2020;590.0;0.3;410.0;0.2;;;
4588;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F50 Eetstoornissen;2021;785.0;0.4;545.0;0.3;;;
4589;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F50 Eetstoornissen;2022;865.0;0.5;540.0;0.3;;;
4590;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F51 Niet-organische slaapstoornissen;2013;95.0;0.1;95.0;0.1;;;
4591;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F51 Niet-organische slaapstoornissen;2014;110.0;0.1;110.0;0.1;;;
4592;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F51 Niet-organische slaapstoornissen;2015;95.0;0.1;90.0;0.1;;;
4593;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F51 Niet-organische slaapstoornissen;2016;535.0;0.3;530.0;0.3;;;
4594;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F51 Niet-organische slaapstoornissen;2017;510.0;0.3;505.0;0.3;;;
4595;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F51 Niet-organische slaapstoornissen;2018;200.0;0.1;195.0;0.1;;;
4596;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F51 Niet-organische slaapstoornissen;2019;120.0;0.1;120.0;0.1;;;
4597;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F51 Niet-organische slaapstoornissen;2020;55.0;0.0;55.0;0.0;;;
4598;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F51 Niet-organische slaapstoornissen;2021;40.0;0.0;40.0;0.0;;;
4599;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F51 Niet-organische slaapstoornissen;2022;40.0;0.0;40.0;0.0;;;
4600;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F52 Stoorn. seksuele functie, niet ver..;2013;25.0;0.0;25.0;0.0;;;
4601;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F52 Stoorn. seksuele functie, niet ver..;2014;40.0;0.0;40.0;0.0;;;
4602;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F52 Stoorn. seksuele functie, niet ver..;2015;30.0;0.0;25.0;0.0;;;
4603;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F52 Stoorn. seksuele functie, niet ver..;2016;25.0;0.0;25.0;0.0;;;
4604;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F52 Stoorn. seksuele functie, niet ver..;2017;35.0;0.0;35.0;0.0;;;
4605;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F52 Stoorn. seksuele functie, niet ver..;2018;25.0;0.0;25.0;0.0;;;
4606;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F52 Stoorn. seksuele functie, niet ver..;2019;35.0;0.0;35.0;0.0;;;
4607;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F52 Stoorn. seksuele functie, niet ver..;2020;30.0;0.0;30.0;0.0;;;
4608;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F52 Stoorn. seksuele functie, niet ver..;2021;20.0;0.0;20.0;0.0;;;
4609;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F52 Stoorn. seksuele functie, niet ver..;2022;30.0;0.0;30.0;0.0;;;
4610;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F53 Psychische stoorn. i.s.m. puerperi..;2013;10.0;0.0;10.0;0.0;;;
4611;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F53 Psychische stoorn. i.s.m. puerperi..;2014;10.0;0.0;10.0;0.0;;;
4612;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F53 Psychische stoorn. i.s.m. puerperi..;2015;20.0;0.0;15.0;0.0;;;
4613;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F53 Psychische stoorn. i.s.m. puerperi..;2016;15.0;0.0;15.0;0.0;;;
4614;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F53 Psychische stoorn. i.s.m. puerperi..;2017;10.0;0.0;10.0;0.0;;;
4615;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F53 Psychische stoorn. i.s.m. puerperi..;2018;5.0;0.0;5.0;0.0;;;
4616;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F53 Psychische stoorn. i.s.m. puerperi..;2019;5.0;0.0;5.0;0.0;;;
4617;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F53 Psychische stoorn. i.s.m. puerperi..;2020;0.0;0.0;0.0;0.0;;;
4618;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F53 Psychische stoorn. i.s.m. puerperi..;2021;5.0;0.0;5.0;0.0;;;
4619;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F53 Psychische stoorn. i.s.m. puerperi..;2022;5.0;0.0;5.0;0.0;;;
4620;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F54 Psychische of gedragsgebonden fact..;2013;20.0;0.0;20.0;0.0;;;
4621;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F54 Psychische of gedragsgebonden fact..;2014;30.0;0.0;30.0;0.0;;;
4622;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F54 Psychische of gedragsgebonden fact..;2015;25.0;0.0;25.0;0.0;;;
4623;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F54 Psychische of gedragsgebonden fact..;2016;25.0;0.0;25.0;0.0;;;
4624;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F54 Psychische of gedragsgebonden fact..;2017;15.0;0.0;15.0;0.0;;;
4625;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F54 Psychische of gedragsgebonden fact..;2018;10.0;0.0;10.0;0.0;;;
4626;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F54 Psychische of gedragsgebonden fact..;2019;5.0;0.0;5.0;0.0;;;
4627;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F54 Psychische of gedragsgebonden fact..;2020;5.0;0.0;5.0;0.0;;;
4628;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F54 Psychische of gedragsgebonden fact..;2021;15.0;0.0;10.0;0.0;;;
4629;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F54 Psychische of gedragsgebonden fact..;2022;15.0;0.0;15.0;0.0;;;
4630;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F55 Misbruik middelen die geen afhanke..;2013;0.0;0.0;0.0;0.0;;;
4631;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F55 Misbruik middelen die geen afhanke..;2014;0.0;0.0;0.0;0.0;;;
4632;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F55 Misbruik middelen die geen afhanke..;2015;5.0;0.0;5.0;0.0;;;
4633;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F55 Misbruik middelen die geen afhanke..;2016;0.0;0.0;0.0;0.0;;;
4634;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F55 Misbruik middelen die geen afhanke..;2017;0.0;0.0;0.0;0.0;;;
4635;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F55 Misbruik middelen die geen afhanke..;2018;0.0;0.0;0.0;0.0;;;
4636;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F55 Misbruik middelen die geen afhanke..;2019;0.0;0.0;0.0;0.0;;;
4637;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F55 Misbruik middelen die geen afhanke..;2020;0.0;0.0;0.0;0.0;;;
4638;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F55 Misbruik middelen die geen afhanke..;2021;0.0;0.0;0.0;0.0;;;
4639;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F55 Misbruik middelen die geen afhanke..;2022;0.0;0.0;0.0;0.0;;;
4640;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F59 N.g. gedragssyndromen samengaand m..;2013;10.0;0.0;10.0;0.0;;;
4641;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F59 N.g. gedragssyndromen samengaand m..;2014;25.0;0.0;25.0;0.0;;;
4642;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F59 N.g. gedragssyndromen samengaand m..;2015;15.0;0.0;15.0;0.0;;;
4643;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F59 N.g. gedragssyndromen samengaand m..;2016;5.0;0.0;5.0;0.0;;;
4644;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F59 N.g. gedragssyndromen samengaand m..;2017;10.0;0.0;10.0;0.0;;;
4645;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F59 N.g. gedragssyndromen samengaand m..;2018;0.0;0.0;0.0;0.0;;;
4646;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F59 N.g. gedragssyndromen samengaand m..;2019;5.0;0.0;5.0;0.0;;;
4647;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F59 N.g. gedragssyndromen samengaand m..;2020;5.0;0.0;5.0;0.0;;;
4648;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F59 N.g. gedragssyndromen samengaand m..;2021;5.0;0.0;5.0;0.0;;;
4649;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F59 N.g. gedragssyndromen samengaand m..;2022;10.0;0.0;10.0;0.0;;;
4650;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F60 Specifieke persoonlijkheidsstoorni..;2013;55.0;0.0;55.0;0.0;;;
4651;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F60 Specifieke persoonlijkheidsstoorni..;2014;35.0;0.0;35.0;0.0;;;
4652;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F60 Specifieke persoonlijkheidsstoorni..;2015;15.0;0.0;15.0;0.0;;;
4653;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F60 Specifieke persoonlijkheidsstoorni..;2016;25.0;0.0;25.0;0.0;;;
4654;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F60 Specifieke persoonlijkheidsstoorni..;2017;20.0;0.0;20.0;0.0;;;
4655;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F60 Specifieke persoonlijkheidsstoorni..;2018;10.0;0.0;10.0;0.0;;;
4656;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F60 Specifieke persoonlijkheidsstoorni..;2019;15.0;0.0;15.0;0.0;;;
4657;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F60 Specifieke persoonlijkheidsstoorni..;2020;10.0;0.0;10.0;0.0;;;
4658;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F60 Specifieke persoonlijkheidsstoorni..;2021;10.0;0.0;10.0;0.0;;;
4659;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F60 Specifieke persoonlijkheidsstoorni..;2022;5.0;0.0;5.0;0.0;;;
4660;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F61 Gemengde/ov. persoonlijkheidsstoor..;2013;0.0;0.0;0.0;0.0;;;
4661;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F61 Gemengde/ov. persoonlijkheidsstoor..;2014;5.0;0.0;5.0;0.0;;;
4662;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F61 Gemengde/ov. persoonlijkheidsstoor..;2015;0.0;0.0;0.0;0.0;;;
4663;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F61 Gemengde/ov. persoonlijkheidsstoor..;2016;0.0;0.0;0.0;0.0;;;
4664;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F61 Gemengde/ov. persoonlijkheidsstoor..;2017;0.0;0.0;0.0;0.0;;;
4665;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F61 Gemengde/ov. persoonlijkheidsstoor..;2018;0.0;0.0;0.0;0.0;;;
4666;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F61 Gemengde/ov. persoonlijkheidsstoor..;2019;0.0;0.0;0.0;0.0;;;
4667;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F61 Gemengde/ov. persoonlijkheidsstoor..;2020;0.0;0.0;0.0;0.0;;;
4668;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F61 Gemengde/ov. persoonlijkheidsstoor..;2021;0.0;0.0;0.0;0.0;;;
4669;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F61 Gemengde/ov. persoonlijkheidsstoor..;2022;0.0;0.0;0.0;0.0;;;
4670;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F62 Duurzame persoonlijkheidsveranderi..;2013;10.0;0.0;10.0;0.0;;;
4671;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F62 Duurzame persoonlijkheidsveranderi..;2014;0.0;0.0;0.0;0.0;;;
4672;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F62 Duurzame persoonlijkheidsveranderi..;2015;0.0;0.0;0.0;0.0;;;
4673;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F62 Duurzame persoonlijkheidsveranderi..;2016;5.0;0.0;5.0;0.0;;;
4674;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F62 Duurzame persoonlijkheidsveranderi..;2017;0.0;0.0;0.0;0.0;;;
4675;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F62 Duurzame persoonlijkheidsveranderi..;2018;0.0;0.0;0.0;0.0;;;
4676;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F62 Duurzame persoonlijkheidsveranderi..;2019;0.0;0.0;0.0;0.0;;;
4677;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F62 Duurzame persoonlijkheidsveranderi..;2020;0.0;0.0;0.0;0.0;;;
4678;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F62 Duurzame persoonlijkheidsveranderi..;2021;0.0;0.0;0.0;0.0;;;
4679;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F62 Duurzame persoonlijkheidsveranderi..;2022;0.0;0.0;0.0;0.0;;;
4680;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F63 Stoornis. gewoontevorming/impulsbe..;2013;5.0;0.0;5.0;0.0;;;
4681;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F63 Stoornis. gewoontevorming/impulsbe..;2014;5.0;0.0;5.0;0.0;;;
4682;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F63 Stoornis. gewoontevorming/impulsbe..;2015;5.0;0.0;5.0;0.0;;;
4683;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F63 Stoornis. gewoontevorming/impulsbe..;2016;0.0;0.0;0.0;0.0;;;
4684;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F63 Stoornis. gewoontevorming/impulsbe..;2017;5.0;0.0;5.0;0.0;;;
4685;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F63 Stoornis. gewoontevorming/impulsbe..;2018;5.0;0.0;5.0;0.0;;;
4686;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F63 Stoornis. gewoontevorming/impulsbe..;2019;5.0;0.0;5.0;0.0;;;
4687;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F63 Stoornis. gewoontevorming/impulsbe..;2020;0.0;0.0;0.0;0.0;;;
4688;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F63 Stoornis. gewoontevorming/impulsbe..;2021;0.0;0.0;0.0;0.0;;;
4689;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F63 Stoornis. gewoontevorming/impulsbe..;2022;0.0;0.0;0.0;0.0;;;
4690;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F64 Genderidentiteitsstoornissen;2013;235.0;0.1;215.0;0.1;;;
4691;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F64 Genderidentiteitsstoornissen;2014;265.0;0.2;245.0;0.1;;;
4692;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F64 Genderidentiteitsstoornissen;2015;315.0;0.2;280.0;0.2;;;
4693;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F64 Genderidentiteitsstoornissen;2016;320.0;0.2;300.0;0.2;;;
4694;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F64 Genderidentiteitsstoornissen;2017;575.0;0.3;530.0;0.3;;;
4695;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F64 Genderidentiteitsstoornissen;2018;615.0;0.4;590.0;0.3;;;
4696;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F64 Genderidentiteitsstoornissen;2019;610.0;0.3;585.0;0.3;;;
4697;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F64 Genderidentiteitsstoornissen;2020;395.0;0.2;385.0;0.2;;;
4698;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F64 Genderidentiteitsstoornissen;2021;340.0;0.2;325.0;0.2;;;
4699;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F64 Genderidentiteitsstoornissen;2022;535.0;0.3;470.0;0.3;;;
4700;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F65 Stoornissen seksuele voorkeur;2013;5.0;0.0;5.0;0.0;;;
4701;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F65 Stoornissen seksuele voorkeur;2014;0.0;0.0;0.0;0.0;;;
4702;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F65 Stoornissen seksuele voorkeur;2015;0.0;0.0;0.0;0.0;;;
4703;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F65 Stoornissen seksuele voorkeur;2016;0.0;0.0;0.0;0.0;;;
4704;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F65 Stoornissen seksuele voorkeur;2017;0.0;0.0;0.0;0.0;;;
4705;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F65 Stoornissen seksuele voorkeur;2018;0.0;0.0;0.0;0.0;;;
4706;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F65 Stoornissen seksuele voorkeur;2019;0.0;0.0;0.0;0.0;;;
4707;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F65 Stoornissen seksuele voorkeur;2020;0.0;0.0;0.0;0.0;;;
4708;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F65 Stoornissen seksuele voorkeur;2021;0.0;0.0;0.0;0.0;;;
4709;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F65 Stoornissen seksuele voorkeur;2022;0.0;0.0;0.0;0.0;;;
4710;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F66 Psychische stoorn. door seksuele...;2013;0.0;0.0;0.0;0.0;;;
4711;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F66 Psychische stoorn. door seksuele...;2014;5.0;0.0;5.0;0.0;;;
4712;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F66 Psychische stoorn. door seksuele...;2015;0.0;0.0;0.0;0.0;;;
4713;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F66 Psychische stoorn. door seksuele...;2016;0.0;0.0;0.0;0.0;;;
4714;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F66 Psychische stoorn. door seksuele...;2017;0.0;0.0;0.0;0.0;;;
4715;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F66 Psychische stoorn. door seksuele...;2018;0.0;0.0;0.0;0.0;;;
4716;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F66 Psychische stoorn. door seksuele...;2019;0.0;0.0;0.0;0.0;;;
4717;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F66 Psychische stoorn. door seksuele...;2020;0.0;0.0;0.0;0.0;;;
4718;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F66 Psychische stoorn. door seksuele...;2021;0.0;0.0;0.0;0.0;;;
4719;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F66 Psychische stoorn. door seksuele...;2022;0.0;0.0;0.0;0.0;;;
4720;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F68 Ov. stoorn. persoonlijkheid/gedrag..;2013;10.0;0.0;10.0;0.0;;;
4721;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F68 Ov. stoorn. persoonlijkheid/gedrag..;2014;10.0;0.0;5.0;0.0;;;
4722;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F68 Ov. stoorn. persoonlijkheid/gedrag..;2015;0.0;0.0;0.0;0.0;;;
4723;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F68 Ov. stoorn. persoonlijkheid/gedrag..;2016;5.0;0.0;5.0;0.0;;;
4724;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F68 Ov. stoorn. persoonlijkheid/gedrag..;2017;0.0;0.0;0.0;0.0;;;
4725;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F68 Ov. stoorn. persoonlijkheid/gedrag..;2018;5.0;0.0;5.0;0.0;;;
4726;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F68 Ov. stoorn. persoonlijkheid/gedrag..;2019;0.0;0.0;0.0;0.0;;;
4727;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F68 Ov. stoorn. persoonlijkheid/gedrag..;2020;5.0;0.0;5.0;0.0;;;
4728;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F68 Ov. stoorn. persoonlijkheid/gedrag..;2021;0.0;0.0;0.0;0.0;;;
4729;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F68 Ov. stoorn. persoonlijkheid/gedrag..;2022;0.0;0.0;0.0;0.0;;;
4730;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F69 N.g. stoornis persoonlijkheid/gedr..;2013;15.0;0.0;15.0;0.0;;;
4731;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F69 N.g. stoornis persoonlijkheid/gedr..;2014;10.0;0.0;10.0;0.0;;;
4732;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F69 N.g. stoornis persoonlijkheid/gedr..;2015;5.0;0.0;5.0;0.0;;;
4733;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F69 N.g. stoornis persoonlijkheid/gedr..;2016;10.0;0.0;10.0;0.0;;;
4734;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F69 N.g. stoornis persoonlijkheid/gedr..;2017;5.0;0.0;5.0;0.0;;;
4735;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F69 N.g. stoornis persoonlijkheid/gedr..;2018;5.0;0.0;5.0;0.0;;;
4736;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F69 N.g. stoornis persoonlijkheid/gedr..;2019;5.0;0.0;5.0;0.0;;;
4737;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F69 N.g. stoornis persoonlijkheid/gedr..;2020;0.0;0.0;0.0;0.0;;;
4738;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F69 N.g. stoornis persoonlijkheid/gedr..;2021;0.0;0.0;0.0;0.0;;;
4739;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F69 N.g. stoornis persoonlijkheid/gedr..;2022;5.0;0.0;5.0;0.0;;;
4740;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F70 Lichte zwakzinnigheid [debiliteit];2013;20.0;0.0;15.0;0.0;;;
4741;Totaal mannen en vrouwen;Totaal leeftijd;Totaal opnamen;F70 Lichte zwakzinnigheid [debiliteit];2014;10.0;0.0;10.0;0.0;;;
