ID;Geslacht;Herkomstgroepering;Perioden;Immigratie_1;EmigratieInclusiefCorrecties_2;MigratiesaldoInclusiefCorrecties_3
1069;Mannen;2;2025;2486;1463;1023
1070;Mannen;2;2026;2486;1468;1018
1071;Mannen;2;2027;2486;1473;1013
1072;Mannen;2;2028;2486;1478;1008
1073;Mannen;2;2029;2486;1482;1004
1074;Mannen;2;2030;2486;1486;1000
1075;Mannen;2;2031;2486;1489;997
1076;Mannen;2;2032;2486;1493;993
1077;Mannen;2;2033;2486;1499;987
1078;Mannen;2;2034;2486;1505;981
1079;Mannen;2;2035;2486;1512;974
1080;Mannen;2;2036;2486;1518;968
1081;Mannen;2;2037;2486;1523;963
1082;Mannen;2;2038;2486;1527;959
1083;Mannen;2;2039;2486;1530;956
1084;Mannen;2;2040;2486;1533;953
1085;Mannen;2;2041;2486;1535;951
1086;Mannen;2;2042;2486;1537;949
1087;Mannen;2;2043;2486;1538;948
1088;Mannen;2;2044;2486;1540;946
1089;Mannen;2;2045;2486;1541;945
1090;Mannen;2;2046;2486;1542;944
1091;Mannen;2;2047;2486;1543;943
1092;Mannen;2;2048;2486;1544;942
1093;Mannen;2;2049;2486;1545;941
1094;Mannen;2;2050;2486;1546;940
1095;Mannen;2;2051;2486;1547;939
1096;Mannen;2;2052;2486;1548;938
1097;Mannen;2;2053;2486;1549;937
1098;Mannen;2;2054;2486;1550;936
1099;Mannen;2;2055;2486;1551;935
1100;Mannen;2;2056;2486;1552;934
1101;Mannen;2;2057;2486;1553;933
1102;Mannen;2;2058;2486;1554;932
1103;Mannen;2;2059;2486;1555;931
1104;Mannen;3;2012;10509;8791;1718
1105;Mannen;3;2013;10980;8734;2246
1106;Mannen;3;2014;11544;8724;2820
1107;Mannen;3;2015;11892;8745;3147
1108;Mannen;3;2016;12246;8803;3443
1109;Mannen;3;2017;12575;8880;3696
1110;Mannen;3;2018;12717;8956;3760
1111;Mannen;3;2019;12781;9018;3763
1112;Mannen;3;2020;12830;9056;3774
1113;Mannen;3;2021;12876;9071;3805
1114;Mannen;3;2022;12925;9074;3851
1115;Mannen;3;2023;12971;9175;3796
1116;Mannen;3;2024;13004;9269;3735
1117;Mannen;3;2025;13040;9360;3680
1118;Mannen;3;2026;13072;9448;3624
1119;Mannen;3;2027;13108;9528;3580
1120;Mannen;3;2028;13142;9604;3538
1121;Mannen;3;2029;13178;9675;3503
1122;Mannen;3;2030;13213;9745;3468
1123;Mannen;3;2031;13244;9808;3436
1124;Mannen;3;2032;13263;9868;3395
1125;Mannen;3;2033;13280;9924;3356
1126;Mannen;3;2034;13293;9975;3318
1127;Mannen;3;2035;13306;10023;3283
1128;Mannen;3;2036;13317;10065;3252
1129;Mannen;3;2037;13330;10102;3228
1130;Mannen;3;2038;13343;10136;3207
1131;Mannen;3;2039;13350;10163;3187
1132;Mannen;3;2040;13364;10189;3175
1133;Mannen;3;2041;13369;10214;3155
1134;Mannen;3;2042;13374;10235;3139
1135;Mannen;3;2043;13380;10256;3124
1136;Mannen;3;2044;13386;10274;3112
1137;Mannen;3;2045;13393;10291;3102
1138;Mannen;3;2046;13399;10307;3092
1139;Mannen;3;2047;13402;10321;3081
1140;Mannen;3;2048;13406;10334;3072
1141;Mannen;3;2049;13409;10346;3063
1142;Mannen;3;2050;13411;10357;3054
1143;Mannen;3;2051;13418;10367;3051
1144;Mannen;3;2052;13421;10378;3043
1145;Mannen;3;2053;13424;10388;3036
1146;Mannen;3;2054;13426;10397;3029
1147;Mannen;3;2055;13428;10405;3023
1148;Mannen;3;2056;13432;10413;3019
1149;Mannen;3;2057;13435;10421;3014
1150;Mannen;3;2058;13438;10429;3009
1151;Mannen;3;2059;13440;10436;3004
1152;Mannen;4;2012;32486;24717;7769
1153;Mannen;4;2013;30847;24694;6153
1154;Mannen;4;2014;29593;24467;5126
1155;Mannen;4;2015;29853;24073;5780
1156;Mannen;4;2016;30089;23691;6398
1157;Mannen;4;2017;30284;23286;6998
1158;Mannen;4;2018;30076;23533;6543
1159;Mannen;4;2019;29598;23676;5922
1160;Mannen;4;2020;29071;23697;5374
1161;Mannen;4;2021;28567;23620;4947
1162;Mannen;4;2022;28061;23478;4583
1163;Mannen;4;2023;28070;23330;4740
1164;Mannen;4;2024;28077;23246;4831
1165;Mannen;4;2025;28086;23203;4883
1166;Mannen;4;2026;28093;23187;4906
1167;Mannen;4;2027;28096;23179;4917
1168;Mannen;4;2028;28097;23172;4925
1169;Mannen;4;2029;28097;23167;4930
1170;Mannen;4;2030;28099;23163;4936
1171;Mannen;4;2031;28104;23160;4944
1172;Mannen;4;2032;28104;23157;4947
1173;Mannen;4;2033;28109;23154;4955
1174;Mannen;4;2034;28112;23152;4960
1175;Mannen;4;2035;28113;23149;4964
1176;Mannen;4;2036;28116;23146;4970
1177;Mannen;4;2037;28119;23145;4974
1178;Mannen;4;2038;28121;23144;4977
1179;Mannen;4;2039;28121;23144;4977
1180;Mannen;4;2040;28121;23144;4977
1181;Mannen;4;2041;28122;23145;4977
1182;Mannen;4;2042;28123;23147;4976
1183;Mannen;4;2043;28123;23149;4974
1184;Mannen;4;2044;28124;23153;4971
1185;Mannen;4;2045;28126;23158;4968
1186;Mannen;4;2046;28127;23163;4964
1187;Mannen;4;2047;28131;23168;4963
1188;Mannen;4;2048;28134;23175;4959
1189;Mannen;4;2049;28134;23181;4953
1190;Mannen;4;2050;28135;23188;4947
1191;Mannen;4;2051;28137;23194;4942
1192;Mannen;4;2052;28139;23201;4938
1193;Mannen;4;2053;28139;23208;4931
1194;Mannen;4;2054;28141;23214;4926
1195;Mannen;4;2055;28141;23221;4920
1196;Mannen;4;2056;28142;23227;4915
1197;Mannen;4;2057;28142;23233;4909
1198;Mannen;4;2058;28143;23239;4904
1199;Mannen;4;2059;28143;23244;4899
1200;Mannen;5;2012;524;582;-58
1201;Mannen;5;2013;564;542;22
1202;Mannen;5;2014;605;513;92
1203;Mannen;5;2015;629;496;133
1204;Mannen;5;2016;656;488;168
1205;Mannen;5;2017;687;488;199
1206;Mannen;5;2018;706;492;214
1207;Mannen;5;2019;712;499;213
1208;Mannen;5;2020;724;506;218
1209;Mannen;5;2021;722;514;208
1210;Mannen;5;2022;722;521;201
1211;Mannen;5;2023;722;524;198
1212;Mannen;5;2024;722;527;195
1213;Mannen;5;2025;722;529;193
1214;Mannen;5;2026;722;531;191
1215;Mannen;5;2027;722;533;189
1216;Mannen;5;2028;722;534;188
1217;Mannen;5;2029;722;535;187
1218;Mannen;5;2030;727;537;190
1219;Mannen;5;2031;727;539;188
1220;Mannen;5;2032;727;541;186
1221;Mannen;5;2033;727;543;184
1222;Mannen;5;2034;727;544;183
1223;Mannen;5;2035;727;545;182
1224;Mannen;5;2036;728;546;182
1225;Mannen;5;2037;728;547;181
1226;Mannen;5;2038;728;546;182
1227;Mannen;5;2039;728;546;182
1228;Mannen;5;2040;728;545;183
1229;Mannen;5;2041;728;545;183
1230;Mannen;5;2042;729;544;185
1231;Mannen;5;2043;729;544;185
1232;Mannen;5;2044;729;544;185
1233;Mannen;5;2045;729;543;186
1234;Mannen;5;2046;729;543;186
1235;Mannen;5;2047;729;543;186
1236;Mannen;5;2048;729;542;186
1237;Mannen;5;2049;729;542;187
1238;Mannen;5;2050;729;542;187
1239;Mannen;5;2051;729;542;187
1240;Mannen;5;2052;729;542;187
1241;Mannen;5;2053;729;542;187
1242;Mannen;5;2054;729;542;187
1243;Mannen;5;2055;729;542;187
1244;Mannen;5;2056;729;542;187
1245;Mannen;5;2057;729;542;187
1246;Mannen;5;2058;729;542;187
1247;Mannen;5;2059;729;542;187
1248;Mannen;6;2012;2322;1708;614
1249;Mannen;6;2013;2371;1690;681
1250;Mannen;6;2014;2416;1676;740
1251;Mannen;6;2015;2466;1664;802
1252;Mannen;6;2016;2516;1652;864
1253;Mannen;6;2017;2564;1638;926
1254;Mannen;6;2018;2589;1617;972
1255;Mannen;6;2019;2597;1648;948
1256;Mannen;6;2020;2593;1673;920
1257;Mannen;6;2021;2595;1692;903
1258;Mannen;6;2022;2598;1709;889
1259;Mannen;6;2023;2603;1724;878
1260;Mannen;6;2024;2607;1739;868
1261;Mannen;6;2025;2619;1754;865
1262;Mannen;6;2026;2633;1770;863
1263;Mannen;6;2027;2643;1785;858
1264;Mannen;6;2028;2648;1799;849
1265;Mannen;6;2029;2660;1812;848
1266;Mannen;6;2030;2668;1824;844
1267;Mannen;6;2031;2673;1835;838
1268;Mannen;6;2032;2678;1844;834
1269;Mannen;6;2033;2684;1853;831
1270;Mannen;6;2034;2688;1862;826
1271;Mannen;6;2035;2690;1869;821
1272;Mannen;6;2036;2694;1875;819
1273;Mannen;6;2037;2698;1881;817
1274;Mannen;6;2038;2702;1886;816
1275;Mannen;6;2039;2706;1891;815
1276;Mannen;6;2040;2714;1896;818
1277;Mannen;6;2041;2716;1901;815
1278;Mannen;6;2042;2718;1905;813
1279;Mannen;6;2043;2720;1909;811
1280;Mannen;6;2044;2721;1912;809
1281;Mannen;6;2045;2722;1915;807
1282;Mannen;6;2046;2725;1917;808
1283;Mannen;6;2047;2729;1920;809
1284;Mannen;6;2048;2735;1923;812
1285;Mannen;6;2049;2737;1926;811
1286;Mannen;6;2050;2739;1929;810
1287;Mannen;6;2051;2739;1932;807
1288;Mannen;6;2052;2740;1934;806
1289;Mannen;6;2053;2742;1936;806
1290;Mannen;6;2054;2742;1938;804
1291;Mannen;6;2055;2743;1940;803
1292;Mannen;6;2056;2744;1942;802
1293;Mannen;6;2057;2745;1943;802
1294;Mannen;6;2058;2745;1945;800
1295;Mannen;6;2059;2745;1946;799
1296;Mannen;7;2012;1064;1111;-47
1297;Mannen;7;2013;1077;952;125
1298;Mannen;7;2014;1108;810;298
1299;Mannen;7;2015;1066;680;386
1300;Mannen;7;2016;1028;568;460
1301;Mannen;7;2017;1001;469;532
1302;Mannen;7;2018;972;451;521
1303;Mannen;7;2019;943;432;510
1304;Mannen;7;2020;912;415;497
1305;Mannen;7;2021;880;397;483
1306;Mannen;7;2022;859;381;478
1307;Mannen;7;2023;842;367;475
1308;Mannen;7;2024;828;355;473
1309;Mannen;7;2025;825;346;479
1310;Mannen;7;2026;818;338;480
1311;Mannen;7;2027;814;331;483
1312;Mannen;7;2028;813;325;488
1313;Mannen;7;2029;811;320;491
1314;Mannen;7;2030;808;316;492
1315;Mannen;7;2031;808;312;496
1316;Mannen;7;2032;804;308;496
1317;Mannen;7;2033;802;304;498
1318;Mannen;7;2034;802;302;500
1319;Mannen;7;2035;801;300;501
1320;Mannen;7;2036;800;299;501
1321;Mannen;7;2037;799;299;500
1322;Mannen;7;2038;799;299;500
1323;Mannen;7;2039;798;299;499
1324;Mannen;7;2040;797;300;497
1325;Mannen;7;2041;797;301;496
1326;Mannen;7;2042;796;302;494
1327;Mannen;7;2043;796;304;492
1328;Mannen;7;2044;796;306;490
1329;Mannen;7;2045;796;308;488
1330;Mannen;7;2046;796;310;486
1331;Mannen;7;2047;796;312;484
1332;Mannen;7;2048;797;314;483
1333;Mannen;7;2049;797;316;481
1334;Mannen;7;2050;798;318;480
1335;Mannen;7;2051;799;320;479
1336;Mannen;7;2052;799;322;477
1337;Mannen;7;2053;799;323;476
1338;Mannen;7;2054;799;325;474
1339;Mannen;7;2055;799;325;474
1340;Mannen;7;2056;799;325;474
1341;Mannen;7;2057;799;325;474
1342;Mannen;7;2058;799;325;474
1343;Mannen;7;2059;799;324;475
1344;Mannen;9;2012;3612;3284;328
1345;Mannen;9;2013;3752;3290;462
1346;Mannen;9;2014;3886;3332;554
1347;Mannen;9;2015;3947;3389;558
1348;Mannen;9;2016;4006;3441;565
1349;Mannen;9;2017;4052;3485;567
1350;Mannen;9;2018;4064;3550;514
1351;Mannen;9;2019;4064;3600;464
1352;Mannen;9;2020;4063;3637;426
1353;Mannen;9;2021;4069;3664;405
1354;Mannen;9;2022;4080;3685;395
1355;Mannen;9;2023;4088;3702;386
1356;Mannen;9;2024;4100;3718;382
1357;Mannen;9;2025;4108;3732;376
1358;Mannen;9;2026;4114;3746;368
1359;Mannen;9;2027;4116;3758;358
1360;Mannen;9;2028;4118;3767;351
1361;Mannen;9;2029;4120;3774;346
1362;Mannen;9;2030;4120;3780;340
1363;Mannen;9;2031;4121;3784;337
1364;Mannen;9;2032;4124;3788;336
1365;Mannen;9;2033;4127;3792;336
1366;Mannen;9;2034;4127;3795;332
1367;Mannen;9;2035;4130;3798;332
1368;Mannen;9;2036;4130;3801;329
1369;Mannen;9;2037;4133;3804;329
1370;Mannen;9;2038;4133;3807;326
1371;Mannen;9;2039;4134;3809;325
1372;Mannen;9;2040;4134;3811;323
1373;Mannen;9;2041;4134;3812;322
1374;Mannen;9;2042;4134;3813;321
1375;Mannen;9;2043;4136;3814;322
1376;Mannen;9;2044;4136;3816;320
1377;Mannen;9;2045;4136;3817;319
1378;Mannen;9;2046;4138;3818;320
1379;Mannen;9;2047;4140;3819;321
1380;Mannen;9;2048;4140;3821;319
1381;Mannen;9;2049;4140;3822;318
1382;Mannen;9;2050;4140;3824;316
1383;Mannen;9;2051;4140;3824;316
1384;Mannen;9;2052;4141;3826;316
1385;Mannen;9;2053;4141;3826;315
1386;Mannen;9;2054;4141;3827;314
1387;Mannen;9;2055;4141;3828;313
1388;Mannen;9;2056;4141;3829;312
1389;Mannen;9;2057;4141;3829;312
1390;Mannen;9;2058;4142;3830;312
1391;Mannen;9;2059;4142;3830;312
1392;Mannen;10;2012;2721;2176;546
1393;Mannen;10;2013;2726;2062;664
1394;Mannen;10;2014;2775;1952;823
1395;Mannen;10;2015;2831;1842;989
1396;Mannen;10;2016;2880;1737;1143
1397;Mannen;10;2017;2934;1635;1299
1398;Mannen;10;2018;2930;1651;1279
1399;Mannen;10;2019;2917;1659;1258
1400;Mannen;10;2020;2905;1663;1242
1401;Mannen;10;2021;2905;1665;1240
1402;Mannen;10;2022;2907;1668;1239
1403;Mannen;10;2023;2907;1673;1234
1404;Mannen;10;2024;2909;1678;1230
1405;Mannen;10;2025;2910;1685;1225
1406;Mannen;10;2026;2912;1691;1221
1407;Mannen;10;2027;2914;1697;1217
1408;Mannen;10;2028;2919;1704;1216
1409;Mannen;10;2029;2923;1710;1214
1410;Mannen;10;2030;2926;1715;1211
1411;Mannen;10;2031;2928;1719;1209
1412;Mannen;10;2032;2929;1723;1206
1413;Mannen;10;2033;2930;1727;1203
1414;Mannen;10;2034;2930;1730;1200
1415;Mannen;10;2035;2931;1733;1198
1416;Mannen;10;2036;2932;1736;1196
1417;Mannen;10;2037;2932;1738;1194
1418;Mannen;10;2038;2932;1740;1192
1419;Mannen;10;2039;2933;1742;1190
1420;Mannen;10;2040;2934;1745;1189
1421;Mannen;10;2041;2934;1747;1187
1422;Mannen;10;2042;2934;1749;1185
1423;Mannen;10;2043;2934;1750;1184
1424;Mannen;10;2044;2934;1752;1182
1425;Mannen;10;2045;2934;1754;1180
1426;Mannen;10;2046;2935;1755;1180
1427;Mannen;10;2047;2936;1756;1180
1428;Mannen;10;2048;2936;1758;1178
1429;Mannen;10;2049;2936;1759;1177
1430;Mannen;10;2050;2936;1760;1176
1431;Mannen;10;2051;2936;1761;1175
1432;Mannen;10;2052;2936;1762;1174
1433;Mannen;10;2053;2936;1763;1173
1434;Mannen;10;2054;2936;1764;1172
1435;Mannen;10;2055;2936;1765;1171
1436;Mannen;10;2056;2937;1766;1171
1437;Mannen;10;2057;2937;1768;1169
1438;Mannen;10;2058;2937;1769;1168
1439;Mannen;10;2059;2939;1770;1169
1440;Mannen;11;2012;825;995;-170
1441;Mannen;11;2013;929;846;83
1442;Mannen;11;2014;978;721;257
1443;Mannen;11;2015;1023;620;402
1444;Mannen;11;2016;1051;538;514
1445;Mannen;11;2017;1075;468;607
1446;Mannen;11;2018;1064;464;600
1447;Mannen;11;2019;1034;457;577
1448;Mannen;11;2020;977;447;530
1449;Mannen;11;2021;926;433;493
1450;Mannen;11;2022;897;419;478
1451;Mannen;11;2023;882;406;476
1452;Mannen;11;2024;861;395;466
1453;Mannen;11;2025;856;388;468
1454;Mannen;11;2026;848;382;466
1455;Mannen;11;2027;838;378;460
1456;Mannen;11;2028;830;375;455
1457;Mannen;11;2029;826;372;454
1458;Mannen;11;2030;818;370;448
1459;Mannen;11;2031;812;368;444
1460;Mannen;11;2032;806;366;440
1461;Mannen;11;2033;805;365;440
1462;Mannen;11;2034;803;364;439
1463;Mannen;11;2035;801;363;438
1464;Mannen;11;2036;799;363;436
1465;Mannen;11;2037;798;362;436
1466;Mannen;11;2038;798;362;436
1467;Mannen;11;2039;796;362;434
1468;Mannen;11;2040;796;362;434
1469;Mannen;11;2041;795;362;433
1470;Mannen;11;2042;794;362;432
1471;Mannen;11;2043;792;363;429
1472;Mannen;11;2044;792;363;429
1473;Mannen;11;2045;792;363;429
1474;Mannen;11;2046;792;364;428
1475;Mannen;11;2047;792;364;428
1476;Mannen;11;2048;792;365;427
1477;Mannen;11;2049;795;365;430
1478;Mannen;11;2050;795;365;430
1479;Mannen;11;2051;796;366;430
1480;Mannen;11;2052;796;366;430
1481;Mannen;11;2053;796;366;430
1482;Mannen;11;2054;797;366;431
1483;Mannen;11;2055;798;365;433
1484;Mannen;11;2056;798;364;434
1485;Mannen;11;2057;798;363;435
1486;Mannen;11;2058;798;361;437
1487;Mannen;11;2059;798;359;439
1488;Mannen;12;2012;2287;2623;-336
1489;Mannen;12;2013;2197;2343;-146
1490;Mannen;12;2014;2156;2098;58
1491;Mannen;12;2015;2160;1871;289
1492;Mannen;12;2016;2196;1680;516
1493;Mannen;12;2017;2227;1509;718
1494;Mannen;12;2018;2215;1495;720
1495;Mannen;12;2019;2205;1481;724
1496;Mannen;12;2020;2156;1463;693
1497;Mannen;12;2021;2121;1438;683
1498;Mannen;12;2022;2096;1421;675
1499;Mannen;12;2023;2082;1403;679
1500;Mannen;12;2024;2073;1388;685
1501;Mannen;12;2025;2067;1379;688
1502;Mannen;12;2026;2064;1372;692
1503;Mannen;12;2027;2060;1366;694
1504;Mannen;12;2028;2059;1361;698
1505;Mannen;12;2029;2053;1358;695
1506;Mannen;12;2030;2041;1355;686
1507;Mannen;12;2031;2035;1350;685
1508;Mannen;12;2032;2032;1346;686
1509;Mannen;12;2033;2030;1343;687
1510;Mannen;12;2034;2028;1340;688
1511;Mannen;12;2035;2026;1341;685
1512;Mannen;12;2036;2026;1345;681
1513;Mannen;12;2037;2024;1349;675
1514;Mannen;12;2038;2023;1354;669
1515;Mannen;12;2039;2021;1357;664
1516;Mannen;12;2040;2021;1360;661
1517;Mannen;12;2041;2023;1363;660
1518;Mannen;12;2042;2024;1368;656
1519;Mannen;12;2043;2024;1372;652
1520;Mannen;12;2044;2025;1376;649
1521;Mannen;12;2045;2026;1380;646
1522;Mannen;12;2046;2026;1383;643
1523;Mannen;12;2047;2028;1386;642
1524;Mannen;12;2048;2028;1387;641
1525;Mannen;12;2049;2029;1387;642
1526;Mannen;12;2050;2030;1388;642
1527;Mannen;12;2051;2032;1388;644
1528;Mannen;12;2052;2032;1389;643
1529;Mannen;12;2053;2034;1388;646
1530;Mannen;12;2054;2035;1387;648
1531;Mannen;12;2055;2035;1386;649
1532;Mannen;12;2056;2035;1384;651
1533;Mannen;12;2057;2035;1383;652
1534;Mannen;12;2058;2035;1381;654
1535;Mannen;12;2059;2036;1379;657
1536;Vrouwen;13;2012;76539;66026;10513
1537;Vrouwen;13;2013;75380;64748;10632
1538;Vrouwen;13;2014;74674;63598;11076
1539;Vrouwen;13;2015;75121;62522;12599
1540;Vrouwen;13;2016;75693;61454;14239
1541;Vrouwen;13;2017;76282;60295;15987
1542;Vrouwen;13;2018;75868;60468;15400
1543;Vrouwen;13;2019;75481;60552;14929
1544;Vrouwen;13;2020;74901;60560;14341
1545;Vrouwen;13;2021;74317;60474;13843
1546;Vrouwen;13;2022;73719;60341;13378
1547;Vrouwen;13;2023;73621;60295;13326
1548;Vrouwen;13;2024;73578;60295;13283
1549;Vrouwen;13;2025;73594;60326;13268
1550;Vrouwen;13;2026;73618;60360;13258
1551;Vrouwen;13;2027;73638;60394;13244
1552;Vrouwen;13;2028;73656;60439;13217
1553;Vrouwen;13;2029;73696;60464;13232
1554;Vrouwen;13;2030;73722;60494;13228
1555;Vrouwen;13;2031;73726;60512;13214
1556;Vrouwen;13;2032;73740;60529;13211
1557;Vrouwen;13;2033;73775;60545;13230
1558;Vrouwen;13;2034;73817;60562;13256
1559;Vrouwen;13;2035;73826;60580;13246
1560;Vrouwen;13;2036;73866;60599;13267
1561;Vrouwen;13;2037;73911;60611;13300
1562;Vrouwen;13;2038;73909;60644;13265
1563;Vrouwen;13;2039;73988;60674;13314
1564;Vrouwen;13;2040;74032;60702;13330
1565;Vrouwen;13;2041;74068;60739;13329
1566;Vrouwen;13;2042;74049;60781;13268
1567;Vrouwen;13;2043;74097;60831;13266
1568;Vrouwen;13;2044;74102;60882;13220
1569;Vrouwen;13;2045;74151;60941;13210
1570;Vrouwen;13;2046;74172;61004;13168
1571;Vrouwen;13;2047;74220;61068;13152
1572;Vrouwen;13;2048;74256;61135;13121
1573;Vrouwen;13;2049;74300;61207;13093
1574;Vrouwen;13;2050;74330;61274;13056
1575;Vrouwen;13;2051;74362;61342;13020
1576;Vrouwen;13;2052;74377;61410;12967
1577;Vrouwen;13;2053;74416;61477;12939
1578;Vrouwen;13;2054;74428;61538;12890
1579;Vrouwen;13;2055;74450;61597;12853
1580;Vrouwen;13;2056;74482;61646;12836
1581;Vrouwen;13;2057;74503;61694;12809
1582;Vrouwen;13;2058;74500;61743;12757
1583;Vrouwen;13;2059;74505;61775;12730
1584;Vrouwen;8;2012;13826;21050;-7224
1585;Vrouwen;8;2013;13532;20774;-7242
1586;Vrouwen;8;2014;13307;20580;-7273
1587;Vrouwen;8;2015;13248;20447;-7199
1588;Vrouwen;8;2016;13400;20289;-6889
1589;Vrouwen;8;2017;13642;20089;-6447
1590;Vrouwen;8;2018;13802;20099;-6297
1591;Vrouwen;8;2019;13804;20116;-6312
1592;Vrouwen;8;2020;13773;20145;-6372
1593;Vrouwen;8;2021;13695;20160;-6465
1594;Vrouwen;8;2022;13569;20176;-6608
1595;Vrouwen;8;2023;13463;20200;-6737
1596;Vrouwen;8;2024;13389;20218;-6829
1597;Vrouwen;8;2025;13362;20231;-6869
1598;Vrouwen;8;2026;13340;20227;-6887
1599;Vrouwen;8;2027;13321;20219;-6898
1600;Vrouwen;8;2028;13294;20219;-6925
1601;Vrouwen;8;2029;13292;20199;-6907
1602;Vrouwen;8;2030;13285;20182;-6897
1603;Vrouwen;8;2031;13252;20158;-6906
1604;Vrouwen;8;2032;13238;20134;-6896
1605;Vrouwen;8;2033;13243;20108;-6865
1606;Vrouwen;8;2034;13261;20081;-6820
1607;Vrouwen;8;2035;13264;20059;-6795
1608;Vrouwen;8;2036;13282;20040;-6758
1609;Vrouwen;8;2037;13307;20017;-6710
1610;Vrouwen;8;2038;13294;20016;-6722
1611;Vrouwen;8;2039;13357;20018;-6662
1612;Vrouwen;8;2040;13384;20019;-6635
1613;Vrouwen;8;2041;13403;20030;-6627
1614;Vrouwen;8;2042;13368;20044;-6676
1615;Vrouwen;8;2043;13410;20065;-6655
1616;Vrouwen;8;2044;13406;20089;-6683
1617;Vrouwen;8;2045;13443;20123;-6680
1618;Vrouwen;8;2046;13449;20159;-6710
1619;Vrouwen;8;2047;13477;20196;-6719
1620;Vrouwen;8;2048;13506;20235;-6729
1621;Vrouwen;8;2049;13542;20281;-6739
1622;Vrouwen;8;2050;13563;20322;-6759
1623;Vrouwen;8;2051;13591;20366;-6775
1624;Vrouwen;8;2052;13597;20409;-6812
1625;Vrouwen;8;2053;13621;20453;-6832
1626;Vrouwen;8;2054;13625;20490;-6865
1627;Vrouwen;8;2055;13643;20527;-6884
1628;Vrouwen;8;2056;13670;20554;-6884
1629;Vrouwen;8;2057;13686;20582;-6896
1630;Vrouwen;8;2058;13675;20610;-6936
1631;Vrouwen;8;2059;13673;20622;-6949
1632;Vrouwen;16;2012;62713;44975;17739
1633;Vrouwen;16;2013;61848;43973;17874
1634;Vrouwen;16;2014;61367;43017;18349
1635;Vrouwen;16;2015;61873;42075;19798
1636;Vrouwen;16;2016;62293;41164;21128
1637;Vrouwen;16;2017;62640;40205;22435
1638;Vrouwen;16;2018;62066;40370;21696
1639;Vrouwen;16;2019;61677;40436;21240
1640;Vrouwen;16;2020;61128;40414;20714
1641;Vrouwen;16;2021;60622;40315;20307
1642;Vrouwen;16;2022;60150;40164;19986
1643;Vrouwen;16;2023;60158;40096;20063
1644;Vrouwen;16;2024;60189;40077;20112
1645;Vrouwen;16;2025;60232;40095;20137
1646;Vrouwen;16;2026;60278;40133;20146
1647;Vrouwen;16;2027;60317;40174;20144
1648;Vrouwen;16;2028;60362;40221;20141
1649;Vrouwen;16;2029;60404;40265;20139
1650;Vrouwen;16;2030;60437;40313;20124
1651;Vrouwen;16;2031;60474;40354;20120
1652;Vrouwen;16;2032;60502;40397;20104
1653;Vrouwen;16;2033;60532;40437;20095
1654;Vrouwen;16;2034;60556;40480;20075
1655;Vrouwen;16;2035;60562;40520;20040
1656;Vrouwen;16;2036;60584;40559;20025
1657;Vrouwen;16;2037;60604;40596;20008
1658;Vrouwen;16;2038;60615;40629;19986
1659;Vrouwen;16;2039;60631;40656;19974
1660;Vrouwen;16;2040;60648;40682;19966
1661;Vrouwen;16;2041;60665;40709;19955
1662;Vrouwen;16;2042;60681;40735;19946
1663;Vrouwen;16;2043;60687;40767;19921
1664;Vrouwen;16;2044;60696;40793;19903
1665;Vrouwen;16;2045;60708;40820;19888
1666;Vrouwen;16;2046;60723;40845;19879
1667;Vrouwen;16;2047;60743;40872;19871
1668;Vrouwen;16;2048;60750;40900;19850
1669;Vrouwen;16;2049;60758;40926;19831
1670;Vrouwen;16;2050;60767;40953;19815
1671;Vrouwen;16;2051;60771;40978;19793
1672;Vrouwen;16;2052;60780;41001;19779
1673;Vrouwen;16;2053;60795;41026;19769
1674;Vrouwen;16;2054;60803;41047;19756
1675;Vrouwen;16;2055;60807;41070;19737
1676;Vrouwen;16;2056;60812;41093;19719
1677;Vrouwen;16;2057;60817;41112;19705
1678;Vrouwen;16;2058;60825;41132;19693
1679;Vrouwen;16;2059;60832;41153;19679
1680;Vrouwen;14;2012;21946;16707;5240
1681;Vrouwen;14;2013;22982;16114;6867
1682;Vrouwen;14;2014;23929;15670;8259
1683;Vrouwen;14;2015;24434;15340;9094
1684;Vrouwen;14;2016;24901;15074;9826
1685;Vrouwen;14;2017;25349;14854;10495
1686;Vrouwen;14;2018;25367;14892;10475
1687;Vrouwen;14;2019;25417;14939;10478
1688;Vrouwen;14;2020;25361;14960;10401
1689;Vrouwen;14;2021;25313;14959;10354
1690;Vrouwen;14;2022;25292;14945;10347
1691;Vrouwen;14;2023;25282;15005;10278
1692;Vrouwen;14;2024;25292;15060;10232
1693;Vrouwen;14;2025;25319;15121;10198
1694;Vrouwen;14;2026;25354;15182;10173
1695;Vrouwen;14;2027;25381;15236;10146
1696;Vrouwen;14;2028;25411;15290;10121
1697;Vrouwen;14;2029;25442;15339;10103
1698;Vrouwen;14;2030;25467;15392;10075
1699;Vrouwen;14;2031;25498;15438;10060
1700;Vrouwen;14;2032;25521;15486;10034
1701;Vrouwen;14;2033;25543;15532;10012
1702;Vrouwen;14;2034;25564;15577;9986
1703;Vrouwen;14;2035;25568;15621;9946
1704;Vrouwen;14;2036;25587;15663;9924
1705;Vrouwen;14;2037;25605;15703;9902
1706;Vrouwen;14;2038;25612;15739;9873
1707;Vrouwen;14;2039;25624;15767;9857
1708;Vrouwen;14;2040;25638;15792;9846
1709;Vrouwen;14;2041;25652;15816;9835
