ID;VrijstellingAftrekHeffingskorting;KenmerkenHuishouden;Perioden;AantalParticuliereHuishoudens_1;AandeelParticuliereHuishoudens_2;TotaalVoordeel_3;GemiddeldVoordeelPerHuishouden_4;k_25ePercentiel_5;k_50ePercentielMediaan_6;k_75ePercentiel_7
4585;31;13400;2010;32.0;0.8;9.0;0.3;0.0;0.1;0.3
4586;31;13400;2011;36.0;0.9;11.0;0.3;0.0;0.1;0.3
4587;31;13400;2012;33.0;0.8;9.0;0.3;0.0;0.1;0.3
4588;31;13400;2013;33.0;0.9;9.0;0.3;0.0;0.1;0.3
4589;31;13400;2014;32.0;0.8;13.0;0.4;0.0;0.1;0.3
4590;31;13450;2006;;;;;;;
4591;31;13450;2007;;;;;;;
4592;31;13450;2008;0.0;0.0;;;;;
4593;31;13450;2009;;;;;;;
4594;31;13450;2010;8.0;0.2;;;;;
4595;31;13450;2011;10.0;0.3;;;;;
4596;31;13450;2012;7.0;0.2;;;;;
4597;31;13450;2013;6.0;0.2;;;;;
4598;31;13450;2014;8.0;0.3;;;;;
4599;31;13500;2006;;;;;;;
4600;31;13500;2007;;;;;;;
4601;31;13500;2008;;;;;;;
4602;31;13500;2009;;;;;;;
4603;31;13500;2010;0.0;0.1;;;;;
4604;31;13500;2011;1.0;0.2;;;;;
4605;31;13500;2012;1.0;0.2;;;;;
4606;31;13500;2013;1.0;0.3;;;;;
4607;31;13500;2014;2.0;0.3;;;;;
4608;31;13550;2006;;;;;;;
4609;31;13550;2007;;;;;;;
4610;31;13550;2008;;;;;;;
4611;31;13550;2009;;;;;;;
4612;31;13550;2010;24.0;15.3;7.0;0.3;0.0;0.1;0.3
4613;31;13550;2011;25.0;16.8;9.0;0.3;0.0;0.1;0.3
4614;31;13550;2012;24.0;16.3;7.0;0.3;0.0;0.1;0.3
4615;31;13550;2013;26.0;16.5;7.0;0.3;0.0;0.1;0.3
4616;31;13550;2014;22.0;15.5;10.0;0.5;0.0;0.1;0.3
4617;31;13600;2006;;;;;;;
4618;31;13600;2007;362.0;44.9;779.0;2.2;0.5;1.3;2.6
4619;31;13600;2008;441.0;51.7;939.0;2.1;0.5;1.3;2.5
4620;31;13600;2009;446.0;54.1;928.0;2.1;0.5;1.2;2.4
4621;31;13600;2010;601.0;70.4;1101.0;1.8;0.2;0.9;2.2
4622;31;13600;2011;632.0;72.2;1154.0;1.8;0.2;0.9;2.2
4623;31;13600;2012;658.0;72.6;1105.0;1.7;0.2;0.8;2.1
4624;31;13600;2013;677.0;74.0;1294.0;1.9;0.2;1.0;2.4
4625;31;13600;2014;693.0;73.1;1430.0;2.1;0.3;1.0;2.6
4626;31;13650;2006;;;;;;;
4627;31;13650;2007;0.0;0.0;;;;;
4628;31;13650;2008;;;;;;;
4629;31;13650;2009;;;;;;;
4630;31;13650;2010;7.0;0.3;;;;;
4631;31;13650;2011;7.0;0.3;;;;;
4632;31;13650;2012;8.0;0.3;;;;;
4633;31;13650;2013;8.0;0.3;;;;;
4634;31;13650;2014;8.0;0.3;;;;;
4635;31;13700;2006;;;;;;;
4636;31;13700;2007;0.0;0.0;;;;;
4637;31;13700;2008;;;;;;;
4638;31;13700;2009;;;;;;;
4639;31;13700;2010;7.0;0.3;;;;;
4640;31;13700;2011;7.0;0.3;;;;;
4641;31;13700;2012;8.0;0.3;;;;;
4642;31;13700;2013;8.0;0.4;;;;;
4643;31;13700;2014;8.0;0.4;;;;;
4644;31;13750;2006;;;;;;;
4645;31;13750;2007;;;;;;;
4646;31;13750;2008;;;;;;;
4647;31;13750;2009;;;;;;;
4648;31;13750;2010;0.0;0.2;;;;;
4649;31;13750;2011;0.0;0.2;;;;;
4650;31;13750;2012;0.0;0.1;;;;;
4651;31;13750;2013;0.0;0.2;;;;;
4652;31;13750;2014;0.0;0.1;;;;;
4653;31;13800;2006;;;;;;;
4654;31;13800;2007;0.0;0.0;;;;;
4655;31;13800;2008;;;;;;;
4656;31;13800;2009;;;;;;;
4657;31;13800;2010;0.0;0.2;;;;;
4658;31;13800;2011;0.0;0.2;;;;;
4659;31;13800;2012;0.0;0.1;;;;;
4660;31;13800;2013;0.0;0.1;;;;;
4661;31;13800;2014;0.0;0.1;;;;;
4662;31;13850;2006;;;;;;;
4663;31;13850;2007;;;;;;;
4664;31;13850;2008;;;;;;;
4665;31;13850;2009;;;;;;;
4666;31;13850;2010;6.0;0.3;;;;;
4667;31;13850;2011;7.0;0.4;;;;;
4668;31;13850;2012;7.0;0.4;;;;;
4669;31;13850;2013;8.0;0.4;;;;;
4670;31;13850;2014;8.0;0.4;;;;;
4671;31;13900;2006;;;;;;;
4672;31;13900;2007;;;;;;;
4673;31;13900;2008;;;;;;;
4674;31;13900;2009;;;;;;;
4675;31;13900;2010;;;;;;;
4676;31;13900;2011;0.0;0.0;;;;;
4677;31;13900;2012;0.0;0.0;;;;;
4678;31;13900;2013;0.0;0.0;;;;;
4679;31;13900;2014;0.0;0.0;;;;;
4680;31;13950;2006;;;;;;;
4681;31;13950;2007;;;;;;;
4682;31;13950;2008;;;;;;;
4683;31;13950;2009;;;;;;;
4684;31;13950;2010;;;;;;;
4685;31;13950;2011;0.0;0.0;;;;;
4686;31;13950;2012;0.0;0.0;;;;;
4687;31;13950;2013;0.0;0.0;;;;;
4688;31;13950;2014;0.0;0.0;;;;;
4689;31;14000;2006;;;;;;;
4690;31;14000;2007;;;;;;;
4691;31;14000;2008;;;;;;;
4692;31;14000;2009;;;;;;;
4693;31;14000;2010;;;;;;;
4694;31;14000;2011;0.0;0.0;;;;;
4695;31;14000;2012;0.0;0.0;;;;;
4696;31;14000;2013;0.0;0.0;;;;;
4697;31;14000;2014;0.0;0.0;;;;;
4698;31;14050;2006;;;;;;;
4699;31;14050;2007;;;;;;;
4700;31;14050;2008;;;;;;;
4701;31;14050;2009;;;;;;;
4702;31;14050;2010;;;;;;;
4703;31;14050;2011;0.0;0.0;;;;;
4704;31;14050;2012;0.0;0.0;;;;;
4705;31;14050;2013;0.0;0.0;;;;;
4706;31;14050;2014;0.0;0.0;;;;;
4707;31;14100;2006;;;;;;;
4708;31;14100;2007;10.0;0.6;;;;;
4709;31;14100;2008;15.0;0.8;;;;;
4710;31;14100;2009;20.0;1.1;;;;;
4711;31;14100;2010;38.0;2.1;9.0;0.2;0.0;0.2;0.5
4712;31;14100;2011;37.0;2.0;13.0;0.4;0.0;0.2;0.5
4713;31;14100;2012;40.0;2.2;8.0;0.2;0.0;0.2;0.4
4714;31;14100;2013;46.0;2.5;15.0;0.3;0.0;0.3;0.6
4715;31;14100;2014;47.0;2.5;16.0;0.3;0.0;0.3;0.6
4716;31;14150;2006;;;;;;;
4717;31;14150;2007;51.0;2.8;31.0;0.6;0.2;0.6;1.0
4718;31;14150;2008;72.0;4.0;49.0;0.7;0.3;0.7;1.1
4719;31;14150;2009;81.0;4.4;57.0;0.7;0.3;0.7;1.1
4720;31;14150;2010;112.0;6.1;74.0;0.7;0.1;0.6;1.1
4721;31;14150;2011;115.0;6.2;76.0;0.7;0.1;0.6;1.2
4722;31;14150;2012;125.0;6.7;77.0;0.6;0.1;0.5;1.0
4723;31;14150;2013;136.0;7.3;99.0;0.7;0.1;0.6;1.3
4724;31;14150;2014;131.0;6.9;100.0;0.8;0.1;0.6;1.3
4725;31;14200;2006;;;;;;;
4726;31;14200;2007;117.0;6.5;125.0;1.1;0.4;1.1;1.6
4727;31;14200;2008;139.0;7.7;160.0;1.1;0.5;1.1;1.7
4728;31;14200;2009;146.0;8.0;165.0;1.1;0.5;1.1;1.7
4729;31;14200;2010;200.0;10.9;197.0;1.0;0.1;0.7;1.7
4730;31;14200;2011;215.0;11.6;222.0;1.0;0.2;0.8;1.8
4731;31;14200;2012;225.0;12.0;220.0;1.0;0.2;0.7;1.7
4732;31;14200;2013;227.0;12.1;272.0;1.2;0.2;1.0;2.0
4733;31;14200;2014;236.0;12.5;305.0;1.3;0.3;1.0;2.1
4734;31;14250;2006;;;;;;;
4735;31;14250;2007;184.0;10.3;620.0;3.4;1.1;2.4;4.5
4736;31;14250;2008;216.0;11.9;726.0;3.4;1.1;2.4;4.5
4737;31;14250;2009;199.0;10.9;701.0;3.5;1.1;2.4;4.6
4738;31;14250;2010;289.0;15.8;832.0;2.9;0.3;1.7;4.1
4739;31;14250;2011;308.0;16.6;855.0;2.8;0.2;1.6;3.9
4740;31;14250;2012;309.0;16.5;811.0;2.6;0.2;1.5;3.7
4741;31;14250;2013;309.0;16.5;917.0;3.0;0.2;1.6;4.1
4742;31;14250;2014;319.0;16.9;1022.0;3.2;0.3;1.8;4.6
4743;31;14300;2006;;;;;;;
4744;31;14300;2007;2.0;0.3;;;;;
4745;31;14300;2008;2.0;0.3;;;;;
4746;31;14300;2009;2.0;0.3;;;;;
4747;31;14300;2010;11.0;1.5;;;;;
4748;31;14300;2011;10.0;1.3;;;;;
4749;31;14300;2012;13.0;1.8;;;;;
4750;31;14300;2013;13.0;1.7;;;;;
4751;31;14300;2014;14.0;1.8;;;;;
4752;31;14350;2006;;;;;;;
4753;31;14350;2007;4.0;0.6;;;;;
4754;31;14350;2008;7.0;1.0;;;;;
4755;31;14350;2009;10.0;1.3;;;;;
4756;31;14350;2010;16.0;2.2;;;;;
4757;31;14350;2011;16.0;2.2;;;;;
4758;31;14350;2012;16.0;2.1;;;;;
4759;31;14350;2013;22.0;2.9;8.0;0.4;0.1;0.5;0.6
4760;31;14350;2014;19.0;2.5;;;;;
4761;31;14400;2006;;;;;;;
4762;31;14400;2007;8.0;1.1;;;;;
4763;31;14400;2008;13.0;1.8;;;;;
4764;31;14400;2009;16.0;2.2;;;;;
4765;31;14400;2010;23.0;3.2;7.0;0.3;0.0;0.2;0.6
4766;31;14400;2011;24.0;3.2;14.0;0.6;0.0;0.4;0.7
4767;31;14400;2012;25.0;3.3;7.0;0.3;0.0;0.2;0.6
4768;31;14400;2013;28.0;3.7;12.0;0.4;0.0;0.4;0.8
4769;31;14400;2014;29.0;3.9;15.0;0.5;0.1;0.5;0.9
4770;31;14450;2006;;;;;;;
4771;31;14450;2007;18.0;2.5;;;;;
4772;31;14450;2008;24.0;3.3;16.0;0.6;0.3;0.7;1.0
4773;31;14450;2009;27.0;3.7;17.0;0.6;0.2;0.6;1.0
4774;31;14450;2010;41.0;5.6;23.0;0.6;0.1;0.5;1.1
4775;31;14450;2011;42.0;5.6;24.0;0.6;0.1;0.5;1.1
4776;31;14450;2012;47.0;6.3;28.0;0.6;0.1;0.5;1.1
4777;31;14450;2013;48.0;6.4;32.0;0.7;0.1;0.6;1.2
4778;31;14450;2014;44.0;5.8;28.0;0.6;0.1;0.5;1.1
4779;31;14500;2006;;;;;;;
4780;31;14500;2007;29.0;4.0;20.0;0.7;0.3;0.7;1.1
4781;31;14500;2008;40.0;5.6;30.0;0.7;0.4;0.7;1.2
4782;31;14500;2009;46.0;6.3;37.0;0.8;0.4;0.8;1.3
4783;31;14500;2010;59.0;8.0;46.0;0.8;0.2;0.6;1.3
4784;31;14500;2011;60.0;8.1;47.0;0.8;0.2;0.7;1.4
4785;31;14500;2012;64.0;8.6;44.0;0.7;0.1;0.6;1.2
4786;31;14500;2013;72.0;9.6;60.0;0.8;0.1;0.7;1.5
4787;31;14500;2014;72.0;9.5;64.0;0.9;0.2;0.7;1.5
4788;31;14550;2006;;;;;;;
4789;31;14550;2007;44.0;6.1;40.0;0.9;0.4;0.9;1.5
4790;31;14550;2008;51.0;7.1;49.0;0.9;0.4;0.9;1.5
4791;31;14550;2009;55.0;7.6;51.0;0.9;0.4;0.9;1.5
4792;31;14550;2010;72.0;9.9;64.0;0.9;0.2;0.7;1.5
4793;31;14550;2011;80.0;10.7;72.0;0.9;0.2;0.8;1.6
4794;31;14550;2012;82.0;11.0;71.0;0.9;0.2;0.7;1.4
4795;31;14550;2013;83.0;11.1;88.0;1.1;0.2;0.9;1.8
4796;31;14550;2014;85.0;11.3;92.0;1.1;0.2;0.9;1.9
4797;31;14600;2006;;;;;;;
4798;31;14600;2007;48.0;6.7;54.0;1.1;0.5;1.1;1.7
4799;31;14600;2008;59.0;8.1;68.0;1.2;0.5;1.2;1.8
4800;31;14600;2009;60.0;8.2;70.0;1.2;0.5;1.2;1.8
4801;31;14600;2010;81.0;11.1;82.0;1.0;0.2;0.7;1.8
4802;31;14600;2011;88.0;11.9;92.0;1.0;0.2;0.8;1.8
4803;31;14600;2012;92.0;12.3;93.0;1.0;0.1;0.8;1.8
4804;31;14600;2013;95.0;12.7;113.0;1.2;0.2;0.9;2.0
4805;31;14600;2014;100.0;13.2;135.0;1.4;0.3;1.1;2.3
4806;31;14650;2006;;;;;;;
4807;31;14650;2007;53.0;7.4;74.0;1.4;0.5;1.3;2.1
4808;31;14650;2008;62.0;8.5;90.0;1.5;0.6;1.4;2.2
4809;31;14650;2009;62.0;8.4;92.0;1.5;0.5;1.4;2.3
4810;31;14650;2010;93.0;12.6;116.0;1.2;0.1;0.9;2.1
4811;31;14650;2011;98.0;13.3;130.0;1.3;0.1;1.0;2.2
4812;31;14650;2012;101.0;13.5;125.0;1.2;0.2;0.8;2.2
4813;31;14650;2013;101.0;13.5;148.0;1.5;0.2;1.1;2.5
4814;31;14650;2014;103.0;13.7;167.0;1.6;0.2;1.2;2.8
4815;31;14700;2006;;;;;;;
4816;31;14700;2007;60.0;8.3;111.0;1.9;0.8;1.8;2.8
4817;31;14700;2008;72.0;10.0;137.0;1.9;0.8;1.7;2.9
4818;31;14700;2009;67.0;9.1;131.0;2.0;0.7;1.8;3.0
4819;31;14700;2010;96.0;13.1;166.0;1.7;0.2;1.3;2.9
4820;31;14700;2011;106.0;14.3;181.0;1.7;0.2;1.3;2.9
4821;31;14700;2012;111.0;14.9;178.0;1.6;0.2;1.1;2.7
4822;31;14700;2013;112.0;15.0;214.0;1.9;0.2;1.3;3.2
4823;31;14700;2014;112.0;14.8;232.0;2.1;0.2;1.4;3.4
4824;31;14750;2006;;;;;;;
4825;31;14750;2007;97.0;13.5;467.0;4.8;1.7;4.0;6.3
4826;31;14750;2008;111.0;15.3;542.0;4.9;1.8;4.0;6.4
4827;31;14750;2009;102.0;14.0;522.0;5.1;1.6;4.1;6.7
4828;31;14750;2010;146.0;19.9;601.0;4.1;0.4;2.5;6.2
4829;31;14750;2011;151.0;20.3;603.0;4.0;0.3;2.4;6.0
4830;31;14750;2012;148.0;19.8;565.0;3.8;0.3;2.2;5.9
4831;31;14750;2013;145.0;19.4;625.0;4.3;0.3;2.4;6.6
4832;31;14750;2014;155.0;20.5;702.0;4.5;0.4;2.6;7.1
4833;31;14800;2006;;;;;;;
4834;31;14800;2007;286.0;7.2;673.0;2.4;0.6;1.5;2.8
4835;31;14800;2008;357.0;8.6;834.0;2.3;0.6;1.4;2.8
4836;31;14800;2009;364.0;8.7;826.0;2.3;0.5;1.4;2.6
4837;31;14800;2010;520.0;12.3;990.0;1.9;0.2;0.9;2.3
4838;31;14800;2011;545.0;12.8;1037.0;1.9;0.2;1.0;2.3
4839;31;14800;2012;560.0;13.1;983.0;1.8;0.2;0.8;2.2
4840;31;14800;2013;569.0;13.2;1144.0;2.0;0.2;1.0;2.5
4841;31;14800;2014;585.0;13.5;1265.0;2.2;0.2;1.1;2.7
4842;31;14850;2006;;;;;;;
4843;31;14850;2007;76.0;2.4;106.0;1.4;0.4;0.9;1.7
4844;31;14850;2008;85.0;2.7;105.0;1.2;0.4;0.9;1.6
4845;31;14850;2009;82.0;2.6;103.0;1.2;0.3;0.8;1.5
4846;31;14850;2010;119.0;3.8;122.0;1.0;0.1;0.6;1.4
4847;31;14850;2011;130.0;4.1;129.0;1.0;0.1;0.5;1.4
4848;31;14850;2012;139.0;4.4;132.0;1.0;0.1;0.5;1.3
4849;31;14850;2013;149.0;4.7;160.0;1.1;0.1;0.6;1.5
4850;31;14850;2014;148.0;4.6;179.0;1.2;0.2;0.7;1.6
4851;31;14900;2006;;;;;;;
4852;31;14900;2007;5.0;0.5;;;;;
4853;31;14900;2008;10.0;1.0;;;;;
4854;31;14900;2009;13.0;1.2;;;;;
4855;31;14900;2010;22.0;2.0;11.0;0.5;0.0;0.3;0.7
4856;31;14900;2011;25.0;2.2;13.0;0.5;0.0;0.3;0.8
4857;31;14900;2012;25.0;2.2;12.0;0.5;0.0;0.3;0.7
4858;31;14900;2013;30.0;2.7;13.0;0.4;0.0;0.4;0.7
4859;31;14900;2014;33.0;2.8;18.0;0.5;0.1;0.4;0.8
4860;31;14950;2006;;;;;;;
4861;31;14950;2007;70.0;3.2;102.0;1.5;0.4;1.0;1.7
4862;31;14950;2008;74.0;3.6;99.0;1.3;0.4;1.0;1.7
4863;31;14950;2009;69.0;3.4;94.0;1.4;0.4;0.9;1.6
4864;31;14950;2010;97.0;4.7;111.0;1.1;0.2;0.6;1.5
4865;31;14950;2011;105.0;5.1;116.0;1.1;0.1;0.6;1.5
4866;31;14950;2012;114.0;5.5;120.0;1.1;0.1;0.6;1.5
4867;31;14950;2013;119.0;5.8;146.0;1.2;0.2;0.7;1.7
4868;31;14950;2014;115.0;5.7;161.0;1.4;0.2;0.8;1.8
4869;31;18850;2006;;;;;;;
4870;31;18850;2007;61.0;4.1;127.0;2.1;0.4;1.1;2.3
4871;31;18850;2008;82.0;5.1;167.0;2.0;0.5;1.2;2.5
4872;31;18850;2009;82.0;5.0;161.0;2.0;0.4;1.1;2.4
4873;31;18850;2010;117.0;7.1;191.0;1.6;0.1;0.7;2.0
4874;31;18850;2011;128.0;7.7;199.0;1.6;0.1;0.7;1.9
4875;31;18850;2012;136.0;8.1;209.0;1.5;0.2;0.6;1.9
4876;31;18850;2013;143.0;8.4;242.0;1.7;0.2;0.7;2.1
4877;31;18850;2014;151.0;8.6;274.0;1.8;0.2;0.8;2.2
4878;31;18900;2006;;;;;;;
4879;31;18900;2007;80.0;3.8;166.0;2.1;0.5;1.2;2.6
4880;31;18900;2008;101.0;4.9;208.0;2.1;0.5;1.3;2.5
4881;31;18900;2009;106.0;5.1;215.0;2.0;0.5;1.2;2.3
4882;31;18900;2010;151.0;7.3;250.0;1.7;0.1;0.7;2.0
4883;31;18900;2011;161.0;7.6;274.0;1.7;0.1;0.8;2.1
4884;31;18900;2012;166.0;7.8;248.0;1.5;0.1;0.7;1.9
4885;31;18900;2013;169.0;7.9;296.0;1.7;0.2;0.8;2.2
4886;31;18900;2014;167.0;8.0;326.0;1.9;0.2;0.9;2.4
4887;31;18950;2006;;;;;;;
4888;31;18950;2007;69.0;5.1;159.0;2.3;0.5;1.5;2.7
4889;31;18950;2008;79.0;6.0;179.0;2.3;0.5;1.4;2.7
4890;31;18950;2009;80.0;5.9;183.0;2.3;0.6;1.3;2.5
4891;31;18950;2010;122.0;9.1;222.0;1.8;0.1;0.8;2.1
4892;31;18950;2011;126.0;9.3;227.0;1.8;0.1;0.9;2.1
4893;31;18950;2012;137.0;9.6;226.0;1.6;0.2;0.8;2.1
4894;31;18950;2013;137.0;9.8;258.0;1.9;0.2;0.9;2.2
4895;31;18950;2014;143.0;9.8;290.0;2.0;0.2;1.0;2.6
4896;31;19000;2006;;;;;;;
4897;31;19000;2007;93.0;6.5;206.0;2.2;0.5;1.4;2.7
4898;31;19000;2008;107.0;7.4;235.0;2.2;0.6;1.4;2.5
4899;31;19000;2009;110.0;7.5;234.0;2.1;0.5;1.3;2.5
4900;31;19000;2010;160.0;10.5;290.0;1.8;0.2;1.0;2.2
4901;31;19000;2011;167.0;10.9;302.0;1.8;0.2;0.9;2.2
4902;31;19000;2012;169.0;11.3;286.0;1.7;0.1;0.8;2.1
4903;31;19000;2013;174.0;11.4;336.0;1.9;0.2;1.0;2.4
4904;31;19000;2014;179.0;11.6;371.0;2.1;0.2;1.1;2.7
4905;31;19050;2006;;;;;;;
4906;31;19050;2007;59.0;7.2;121.0;2.1;0.6;1.4;2.4
4907;31;19050;2008;71.0;8.9;149.0;2.1;0.5;1.3;2.3
4908;31;19050;2009;69.0;8.9;135.0;2.0;0.5;1.2;2.3
4909;31;19050;2010;90.0;12.0;158.0;1.8;0.2;0.8;2.2
4910;31;19050;2011;92.0;12.3;166.0;1.8;0.2;0.9;2.2
4911;31;19050;2012;91.0;12.3;146.0;1.6;0.2;0.9;2.1
4912;31;19050;2013;95.0;13.2;171.0;1.8;0.2;1.0;2.3
4913;31;19050;2014;93.0;13.3;182.0;2.0;0.2;1.0;2.5
4914;31;113;2006;;;;;;;
4915;31;113;2007;64.0;3.6;48.0;0.7;0.2;0.6;1.0
4916;31;113;2008;86.0;4.8;61.0;0.7;0.2;0.6;1.0
4917;31;113;2009;115.0;6.3;86.0;0.7;0.2;0.6;1.1
4918;31;113;2010;139.0;7.6;108.0;0.8;0.2;0.6;1.2
4919;31;113;2011;142.0;7.6;118.0;0.8;0.2;0.7;1.2
4920;31;113;2012;142.0;7.6;111.0;0.8;0.2;0.6;1.2
4921;31;113;2013;164.0;8.8;155.0;0.9;0.3;0.8;1.4
4922;31;113;2014;168.0;8.9;169.0;1.0;0.3;0.8;1.4
4923;31;114;2006;;;;;;;
4924;31;114;2007;117.0;6.5;127.0;1.1;0.4;1.0;1.6
4925;31;114;2008;147.0;8.1;164.0;1.1;0.5;1.0;1.6
4926;31;114;2009;149.0;8.2;180.0;1.2;0.4;1.1;1.7
4927;31;114;2010;193.0;10.5;226.0;1.2;0.2;1.0;1.9
4928;31;114;2011;202.0;10.9;247.0;1.2;0.2;1.0;1.9
4929;31;114;2012;217.0;11.6;249.0;1.2;0.2;0.9;1.9
4930;31;114;2013;206.0;11.0;261.0;1.3;0.2;1.0;2.1
4931;31;114;2014;192.0;10.2;254.0;1.3;0.2;1.0;2.1
4932;31;115;2006;;;;;;;
4933;31;115;2007;73.0;4.0;118.0;1.6;0.6;1.5;2.4
4934;31;115;2008;85.0;4.7;144.0;1.7;0.8;1.6;2.3
4935;31;115;2009;76.0;4.2;143.0;1.9;0.7;1.7;2.6
4936;31;115;2010;117.0;6.4;173.0;1.5;0.1;0.8;2.5
4937;31;115;2011;129.0;7.0;192.0;1.5;0.1;0.8;2.3
4938;31;115;2012;137.0;7.3;189.0;1.4;0.1;0.7;2.3
4939;31;115;2013;139.0;7.4;225.0;1.6;0.1;0.9;2.7
4940;31;115;2014;144.0;7.6;251.0;1.7;0.2;1.1;2.9
4941;31;116;2006;;;;;;;
4942;31;116;2007;109.0;6.1;486.0;4.5;1.8;3.6;5.7
4943;31;116;2008;123.0;6.8;570.0;4.6;1.9;3.9;5.9
4944;31;116;2009;106.0;5.8;520.0;4.9;1.8;4.0;6.3
4945;31;116;2010;190.0;10.4;604.0;3.2;0.1;1.2;5.0
4946;31;116;2011;202.0;10.9;610.0;3.0;0.1;1.0;4.8
4947;31;116;2012;202.0;10.8;566.0;2.8;0.1;0.8;4.6
4948;31;116;2013;210.0;11.2;662.0;3.2;0.1;1.0;4.9
4949;31;116;2014;229.0;12.1;769.0;3.4;0.1;1.2;5.3
4950;32;10000;2006;16.0;0.2;;;;;
4951;32;10000;2007;15.0;0.2;;;;;
4952;32;10000;2008;13.0;0.2;;;;;
4953;32;10000;2009;9.0;0.1;;;;;
4954;32;10000;2010;9.0;0.1;;;;;
4955;32;10000;2011;13.0;0.2;;;;;
4956;32;10000;2012;10.0;0.1;;;;;
4957;32;10000;2013;14.0;0.2;;;;;
4958;32;10000;2014;22.0;0.3;102.0;4.6;1.2;2.7;5.4
4959;32;10050;2006;1.0;0.0;;;;;
4960;32;10050;2007;2.0;0.1;;;;;
4961;32;10050;2008;2.0;0.1;;;;;
4962;32;10050;2009;1.0;0.0;;;;;
4963;32;10050;2010;1.0;0.0;;;;;
4964;32;10050;2011;2.0;0.1;;;;;
4965;32;10050;2012;2.0;0.1;;;;;
4966;32;10050;2013;3.0;0.1;;;;;
4967;32;10050;2014;5.0;0.2;;;;;
4968;32;10450;2006;1.0;0.1;;;;;
4969;32;10450;2007;1.0;0.1;;;;;
4970;32;10450;2008;1.0;0.1;;;;;
4971;32;10450;2009;0.0;0.0;;;;;
4972;32;10450;2010;0.0;0.0;;;;;
4973;32;10450;2011;1.0;0.1;;;;;
4974;32;10450;2012;1.0;0.1;;;;;
4975;32;10450;2013;1.0;0.1;;;;;
4976;32;10450;2014;2.0;0.2;;;;;
4977;32;10500;2006;1.0;0.1;;;;;
4978;32;10500;2007;1.0;0.1;;;;;
4979;32;10500;2008;1.0;0.1;;;;;
4980;32;10500;2009;0.0;0.0;;;;;
4981;32;10500;2010;0.0;0.0;;;;;
4982;32;10500;2011;1.0;0.1;;;;;
4983;32;10500;2012;1.0;0.1;;;;;
4984;32;10500;2013;1.0;0.1;;;;;
4985;32;10500;2014;2.0;0.2;;;;;
4986;32;10550;2006;;;;;;;
4987;32;10550;2007;;;;;;;
4988;32;10550;2008;0.0;0.1;;;;;
4989;32;10550;2009;;;;;;;
4990;32;10550;2010;;;;;;;
4991;32;10550;2011;0.0;0.0;;;;;
4992;32;10550;2012;0.0;0.0;;;;;
4993;32;10550;2013;0.0;0.1;;;;;
4994;32;10550;2014;0.0;0.2;;;;;
4995;32;10600;2006;0.0;0.0;;;;;
4996;32;10600;2007;1.0;0.1;;;;;
4997;32;10600;2008;1.0;0.1;;;;;
4998;32;10600;2009;1.0;0.0;;;;;
4999;32;10600;2010;0.0;0.0;;;;;
5000;32;10600;2011;1.0;0.1;;;;;
5001;32;10600;2012;1.0;0.1;;;;;
5002;32;10600;2013;2.0;0.1;;;;;
5003;32;10600;2014;2.0;0.2;;;;;
5004;32;10650;2006;0.0;0.0;;;;;
5005;32;10650;2007;1.0;0.1;;;;;
5006;32;10650;2008;1.0;0.1;;;;;
5007;32;10650;2009;1.0;0.1;;;;;
5008;32;10650;2010;0.0;0.1;;;;;
5009;32;10650;2011;1.0;0.2;;;;;
5010;32;10650;2012;1.0;0.1;;;;;
5011;32;10650;2013;1.0;0.2;;;;;
5012;32;10650;2014;2.0;0.3;;;;;
5013;32;10700;2006;;;;;;;
5014;32;10700;2007;0.0;0.0;;;;;
5015;32;10700;2008;;;;;;;
5016;32;10700;2009;;;;;;;
5017;32;10700;2010;;;;;;;
5018;32;10700;2011;0.0;0.0;;;;;
5019;32;10700;2012;0.0;0.0;;;;;
5020;32;10700;2013;0.0;0.0;;;;;
5021;32;10700;2014;0.0;0.0;;;;;
5022;32;10100;2006;15.0;0.3;;;;;
5023;32;10100;2007;13.0;0.3;;;;;
5024;32;10100;2008;11.0;0.2;;;;;
5025;32;10100;2009;8.0;0.2;;;;;
5026;32;10100;2010;8.0;0.2;;;;;
5027;32;10100;2011;10.0;0.2;;;;;
5028;32;10100;2012;8.0;0.2;;;;;
5029;32;10100;2013;10.0;0.2;;;;;
5030;32;10100;2014;17.0;0.4;;;;;
5031;32;10150;2006;13.0;0.3;;;;;
5032;32;10150;2007;12.0;0.3;;;;;
5033;32;10150;2008;10.0;0.2;;;;;
5034;32;10150;2009;7.0;0.2;;;;;
5035;32;10150;2010;7.0;0.2;;;;;
5036;32;10150;2011;10.0;0.2;;;;;
5037;32;10150;2012;7.0;0.2;;;;;
5038;32;10150;2013;9.0;0.2;;;;;
5039;32;10150;2014;15.0;0.4;;;;;
5040;32;10200;2006;6.0;0.3;;;;;
5041;32;10200;2007;5.0;0.2;;;;;
5042;32;10200;2008;5.0;0.3;;;;;
5043;32;10200;2009;3.0;0.2;;;;;
5044;32;10200;2010;3.0;0.1;;;;;
5045;32;10200;2011;4.0;0.2;;;;;
5046;32;10200;2012;3.0;0.1;;;;;
5047;32;10200;2013;4.0;0.2;;;;;
5048;32;10200;2014;7.0;0.3;;;;;
5049;32;10750;2006;5.0;0.3;;;;;
5050;32;10750;2007;4.0;0.3;;;;;
5051;32;10750;2008;4.0;0.3;;;;;
5052;32;10750;2009;3.0;0.2;;;;;
