ID;Geslacht;Leeftijd;IndicatieZZVEnOfZMV;IndicatieWelNietJeugdwet;Perioden;JongerenMetAWBZIndicatieInJaar_1
407;Mannen;Jonger dan 18 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;2790.0
408;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Totaal;2011;7675.0
409;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Totaal;2012;7765.0
410;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Totaal;2013;7440.0
411;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Totaal;2014;7390.0
412;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;4790.0
413;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;4745.0
414;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;4455.0
415;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;4415.0
416;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;3150.0
417;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;3350.0
418;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;3195.0
419;Mannen;Jonger dan 18 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;3225.0
420;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2011;51245.0
421;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2012;47235.0
422;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2013;43190.0
423;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Totaal;2014;39850.0
424;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2011;51245.0
425;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2012;47235.0
426;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2013;43190.0
427;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2014;39850.0
428;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2011;
429;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2012;
430;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2013;
431;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2014;
432;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2011;10155.0
433;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2012;9625.0
434;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2013;9175.0
435;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2014;8945.0
436;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2011;10155.0
437;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2012;9625.0
438;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2013;9175.0
439;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2014;8945.0
440;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2011;
441;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2012;
442;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2013;
443;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2014;
444;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Totaal;2011;3955.0
445;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Totaal;2012;3090.0
446;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Totaal;2013;2685.0
447;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Totaal;2014;2460.0
448;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2011;
449;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2012;
450;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2013;
451;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2014;
452;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2011;3955.0
453;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2012;3090.0
454;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2013;2685.0
455;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2014;2460.0
456;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Totaal;2011;11925.0
457;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Totaal;2012;9890.0
458;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Totaal;2013;9490.0
459;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Totaal;2014;9340.0
460;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2011;8335.0
461;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2012;8820.0
462;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2013;8920.0
463;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2014;8930.0
464;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2011;3590.0
465;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2012;1070.0
466;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2013;570.0
467;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2014;410.0
468;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2011;23860.0
469;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2012;15680.0
470;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2013;11710.0
471;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Totaal;2014;9520.0
472;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2011;23860.0
473;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2012;15680.0
474;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2013;11710.0
475;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2014;9520.0
476;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2011;
477;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2012;
478;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2013;
479;Mannen;Jonger dan 18 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2014;
480;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2011;4770.0
481;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2012;3400.0
482;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2013;2965.0
483;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2014;2910.0
484;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;2820.0
485;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;2655.0
486;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;2480.0
487;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;2545.0
488;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;2775.0
489;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;1340.0
490;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;935.0
491;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;765.0
492;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Totaal;2011;4715.0
493;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Totaal;2012;3355.0
494;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Totaal;2013;2935.0
495;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Totaal;2014;2890.0
496;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;2800.0
497;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;2635.0
498;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;2470.0
499;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;2535.0
500;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;2740.0
501;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;1295.0
502;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;905.0
503;Mannen;0 tot 5 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;735.0
504;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Totaal;2011;75.0
505;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Totaal;2012;80.0
506;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Totaal;2013;55.0
507;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Totaal;2014;45.0
508;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;25.0
509;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;25.0
510;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;15.0
511;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;10.0
512;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;55.0
513;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;60.0
514;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;40.0
515;Mannen;0 tot 5 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;35.0
516;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Totaal;2011;1270.0
517;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Totaal;2012;965.0
518;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Totaal;2013;705.0
519;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Totaal;2014;670.0
520;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2011;1270.0
521;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2012;965.0
522;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2013;705.0
523;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2014;670.0
524;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2011;
525;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2012;
526;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2013;
527;Mannen;0 tot 5 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2014;
528;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2011;1015.0
529;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2012;890.0
530;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2013;815.0
531;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2014;805.0
532;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2011;1015.0
533;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2012;890.0
534;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2013;815.0
535;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2014;805.0
536;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2011;
537;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2012;
538;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2013;
539;Mannen;0 tot 5 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2014;
540;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Totaal;2011;1535.0
541;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Totaal;2012;1000.0
542;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Totaal;2013;730.0
543;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Totaal;2014;580.0
544;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2011;
545;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2012;
546;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2013;
547;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2014;
548;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2011;1535.0
549;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2012;1000.0
550;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2013;730.0
551;Mannen;0 tot 5 jaar;"Indicatie ZZV; verpleging";Zorg die niet overgaat naar Jeugdwet;2014;580.0
552;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Totaal;2011;2790.0
553;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Totaal;2012;1910.0
554;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Totaal;2013;1785.0
555;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Totaal;2014;1820.0
556;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2011;1480.0
557;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2012;1560.0
558;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2013;1570.0
559;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die overgaat naar Jeugdwet;2014;1640.0
560;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2011;1305.0
561;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2012;350.0
562;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2013;215.0
563;Mannen;0 tot 5 jaar;"Indicatie ZZV; behandeling";Zorg die niet overgaat naar Jeugdwet;2014;185.0
564;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Totaal;2011;145.0
565;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Totaal;2012;100.0
566;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Totaal;2013;75.0
567;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Totaal;2014;75.0
568;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2011;145.0
569;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2012;100.0
570;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2013;75.0
571;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die overgaat naar Jeugdwet;2014;75.0
572;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2011;
573;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2012;
574;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2013;
575;Mannen;0 tot 5 jaar;"Indicatie ZZV; kort verblijf";Zorg die niet overgaat naar Jeugdwet;2014;
576;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2011;26605.0
577;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2012;22575.0
578;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2013;19720.0
579;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Totaal;2014;18275.0
580;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;23780.0
581;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;21030.0
582;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;18550.0
583;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;17165.0
584;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;3950.0
585;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;2585.0
586;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;2200.0
587;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ en/of ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;2010.0
588;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Totaal;2011;25010.0
589;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Totaal;2012;21165.0
590;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Totaal;2013;18480.0
591;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Totaal;2014;17045.0
592;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;23140.0
593;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;20385.0
594;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;17970.0
595;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;16620.0
596;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;3075.0
597;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;1660.0
598;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;1315.0
599;Mannen;5 tot 12 jaar;Totaal ZZV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;1180.0
600;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Totaal;2011;1780.0
601;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Totaal;2012;1790.0
602;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Totaal;2013;1640.0
603;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Totaal;2014;1520.0
604;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2011;945.0
605;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2012;905.0
606;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2013;790.0
607;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die overgaat naar Jeugdwet;2014;725.0
608;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2011;900.0
609;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2012;955.0
610;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2013;900.0
611;Mannen;5 tot 12 jaar;Totaal ZMV-AWBZ;Zorg die niet overgaat naar Jeugdwet;2014;845.0
612;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Totaal;2011;21685.0
613;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Totaal;2012;18525.0
614;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Totaal;2013;15815.0
615;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Totaal;2014;14305.0
616;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2011;21685.0
617;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2012;18525.0
618;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2013;15815.0
619;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die overgaat naar Jeugdwet;2014;14305.0
620;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2011;
621;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2012;
622;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2013;
623;Mannen;5 tot 12 jaar;"Indicatie ZZV; begeleiding";Zorg die niet overgaat naar Jeugdwet;2014;
624;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2011;4600.0
625;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2012;4150.0
626;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2013;3810.0
627;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Totaal;2014;3665.0
628;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2011;4600.0
629;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2012;4150.0
630;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2013;3810.0
631;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die overgaat naar Jeugdwet;2014;3665.0
632;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2011;
633;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2012;
634;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2013;
635;Mannen;5 tot 12 jaar;"Indicatie ZZV; persoonlijke verzorging";Zorg die niet overgaat naar Jeugdwet;2014;
636;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Totaal;2011;1390.0
637;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Totaal;2012;1200.0
638;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Totaal;2013;1125.0
639;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Totaal;2014;1070.0
640;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2011;
641;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2012;
642;Mannen;5 tot 12 jaar;"Indicatie ZZV; verpleging";Zorg die overgaat naar Jeugdwet;2013;
