ID;Geslacht;Leeftijd;IndicatieZMV;GebruikZMV;RegioS;Perioden;PersMetIndicatieGebruikInJaar_1;PersMetIndicatieGebruikInJaar_2;PersMetIndicatieGebruikOpPeildatum_3;PersMetIndicGebruikOpPeildatum_4;OpnamedagenInJaar_5
4436;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2011;18815.0;0.52;18045.0;0.5;
4437;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2012;20790.0;0.57;20705.0;0.58;
4438;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2013;19520.0;0.53;19070.0;0.53;
4439;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Nederland (LD);2014;19475.0;0.53;18060.0;0.5;
4440;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2011;2915.0;0.49;2725.0;0.47;
4441;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2012;3190.0;0.54;3110.0;0.53;
4442;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2013;3065.0;0.52;3010.0;0.52;
4443;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Groningen (PV);2014;3285.0;0.55;3165.0;0.54;
4444;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2011;3335.0;0.51;3345.0;0.52;
4445;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2012;3795.0;0.58;3770.0;0.58;
4446;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2013;3605.0;0.55;3660.0;0.57;
4447;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Friesland (PV);2014;3690.0;0.56;3580.0;0.55;
4448;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2011;2690.0;0.54;2760.0;0.56;
4449;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2012;3015.0;0.61;3015.0;0.61;
4450;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2013;2785.0;0.56;2775.0;0.57;
4451;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Drenthe (PV);2014;3000.0;0.61;2845.0;0.58;
4452;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2011;6170.0;0.53;6120.0;0.54;
4453;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2012;6825.0;0.59;6800.0;0.6;
4454;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2013;6570.0;0.57;6570.0;0.58;
4455;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Overijssel (PV);2014;6470.0;0.56;6215.0;0.54;
4456;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2011;1805.0;0.45;1655.0;0.42;
4457;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2012;1950.0;0.48;1985.0;0.5;
4458;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2013;1910.0;0.47;1760.0;0.44;
4459;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Flevoland (PV);2014;1845.0;0.45;1730.0;0.43;
4460;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2011;11480.0;0.56;11160.0;0.55;
4461;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2012;12500.0;0.61;12775.0;0.63;
4462;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2013;12165.0;0.59;12380.0;0.61;
4463;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Gelderland (PV);2014;11730.0;0.57;11325.0;0.56;
4464;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2011;6430.0;0.51;6235.0;0.5;
4465;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2012;6720.0;0.53;6735.0;0.54;
4466;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2013;6100.0;0.48;5795.0;0.46;
4467;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Utrecht (PV);2014;5720.0;0.45;5375.0;0.43;
4468;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2011;14515.0;0.53;14490.0;0.53;
4469;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2012;15840.0;0.57;15930.0;0.58;
4470;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2013;13890.0;0.5;13400.0;0.49;
4471;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Holland (PV);2014;13435.0;0.48;12185.0;0.44;
4472;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2011;16835.0;0.46;16825.0;0.47;
4473;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2012;19440.0;0.53;19405.0;0.54;
4474;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2013;18100.0;0.5;17960.0;0.5;
4475;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zuid-Holland (PV);2014;17635.0;0.48;16465.0;0.46;
4476;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2011;1525.0;0.39;1465.0;0.38;
4477;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2012;1750.0;0.45;1645.0;0.43;
4478;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2013;1680.0;0.43;1580.0;0.42;
4479;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Zeeland (PV);2014;1645.0;0.42;1575.0;0.41;
4480;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2011;12765.0;0.51;12045.0;0.49;
4481;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2012;13985.0;0.56;13620.0;0.55;
4482;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2013;13160.0;0.52;12840.0;0.52;
4483;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Noord-Brabant (PV);2014;13450.0;0.53;12580.0;0.51;
4484;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2011;6050.0;0.53;6000.0;0.53;
4485;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2012;6805.0;0.6;7085.0;0.63;
4486;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2013;6360.0;0.56;6225.0;0.56;
4487;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;ZMV-AWBZ onbekend;Limburg (PV);2014;6025.0;0.53;5480.0;0.49;
4488;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2011;;;;;
4489;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2012;;;;;
4490;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2013;;;;;
4491;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Nederland;2014;;;;;
4492;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2011;;;;;
4493;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2012;;;;;
4494;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2013;;;;;
4495;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Nederland (LD);2014;;;;;
4496;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2011;;;;;
4497;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2012;;;;;
4498;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2013;;;;;
4499;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Oost-Nederland (LD);2014;;;;;
4500;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2011;;;;;
4501;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2012;;;;;
4502;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2013;;;;;
4503;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);West-Nederland (LD);2014;;;;;
4504;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zuid-Nederland (LD);2011;;;;;
4505;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zuid-Nederland (LD);2012;;;;;
4506;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zuid-Nederland (LD);2013;;;;;
4507;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zuid-Nederland (LD);2014;;;;;
4508;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Groningen (PV);2011;;;;;
4509;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Groningen (PV);2012;;;;;
4510;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Groningen (PV);2013;;;;;
4511;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Groningen (PV);2014;;;;;
4512;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Friesland (PV);2011;;;;;
4513;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Friesland (PV);2012;;;;;
4514;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Friesland (PV);2013;;;;;
4515;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Friesland (PV);2014;;;;;
4516;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Drenthe (PV);2011;;;;;
4517;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Drenthe (PV);2012;;;;;
4518;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Drenthe (PV);2013;;;;;
4519;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Drenthe (PV);2014;;;;;
4520;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Overijssel (PV);2011;;;;;
4521;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Overijssel (PV);2012;;;;;
4522;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Overijssel (PV);2013;;;;;
4523;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Overijssel (PV);2014;;;;;
4524;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Flevoland (PV);2011;;;;;
4525;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Flevoland (PV);2012;;;;;
4526;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Flevoland (PV);2013;;;;;
4527;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Flevoland (PV);2014;;;;;
4528;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Gelderland (PV);2011;;;;;
4529;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Gelderland (PV);2012;;;;;
4530;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Gelderland (PV);2013;;;;;
4531;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Gelderland (PV);2014;;;;;
4532;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Utrecht (PV);2011;;;;;
4533;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Utrecht (PV);2012;;;;;
4534;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Utrecht (PV);2013;;;;;
4535;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Utrecht (PV);2014;;;;;
4536;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Holland (PV);2011;;;;;
4537;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Holland (PV);2012;;;;;
4538;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Holland (PV);2013;;;;;
4539;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Holland (PV);2014;;;;;
4540;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zuid-Holland (PV);2011;;;;;
4541;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zuid-Holland (PV);2012;;;;;
4542;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zuid-Holland (PV);2013;;;;;
4543;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zuid-Holland (PV);2014;;;;;
4544;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zeeland (PV);2011;;;;;
4545;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zeeland (PV);2012;;;;;
4546;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zeeland (PV);2013;;;;;
4547;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Zeeland (PV);2014;;;;;
4548;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Brabant (PV);2011;;;;;
4549;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Brabant (PV);2012;;;;;
4550;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Brabant (PV);2013;;;;;
4551;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Noord-Brabant (PV);2014;;;;;
4552;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Limburg (PV);2011;;;;;
4553;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Limburg (PV);2012;;;;;
4554;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Limburg (PV);2013;;;;;
4555;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;Totaal zzp Verpleging en verzorging (VV);Limburg (PV);2014;;;;;
4556;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Nederland;2011;;;;;
4557;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Nederland;2012;;;;;
4558;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Nederland;2013;;;;;
4559;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Nederland;2014;;;;;
4560;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Nederland (LD);2011;;;;;
4561;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Nederland (LD);2012;;;;;
4562;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Nederland (LD);2013;;;;;
4563;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Noord-Nederland (LD);2014;;;;;
4564;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Oost-Nederland (LD);2011;;;;;
4565;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Oost-Nederland (LD);2012;;;;;
4566;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Oost-Nederland (LD);2013;;;;;
4567;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Oost-Nederland (LD);2014;;;;;
4568;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;West-Nederland (LD);2011;;;;;
4569;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;West-Nederland (LD);2012;;;;;
4570;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;West-Nederland (LD);2013;;;;;
4571;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;West-Nederland (LD);2014;;;;;
4572;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zuid-Nederland (LD);2011;;;;;
4573;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zuid-Nederland (LD);2012;;;;;
4574;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zuid-Nederland (LD);2013;;;;;
4575;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Zuid-Nederland (LD);2014;;;;;
4576;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Groningen (PV);2011;;;;;
4577;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Groningen (PV);2012;;;;;
4578;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Groningen (PV);2013;;;;;
4579;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Groningen (PV);2014;;;;;
4580;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Friesland (PV);2011;;;;;
4581;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Friesland (PV);2012;;;;;
4582;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Friesland (PV);2013;;;;;
4583;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Friesland (PV);2014;;;;;
4584;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Drenthe (PV);2011;;;;;
4585;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Drenthe (PV);2012;;;;;
4586;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Drenthe (PV);2013;;;;;
4587;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Drenthe (PV);2014;;;;;
4588;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Overijssel (PV);2011;;;;;
4589;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Overijssel (PV);2012;;;;;
4590;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Overijssel (PV);2013;;;;;
4591;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Overijssel (PV);2014;;;;;
4592;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Flevoland (PV);2011;;;;;
4593;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Flevoland (PV);2012;;;;;
4594;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Flevoland (PV);2013;;;;;
4595;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Flevoland (PV);2014;;;;;
4596;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Gelderland (PV);2011;;;;;
4597;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Gelderland (PV);2012;;;;;
4598;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Gelderland (PV);2013;;;;;
4599;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Gelderland (PV);2014;;;;;
4600;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Utrecht (PV);2011;;;;;
4601;Totaal mannen en vrouwen;Totaal leeftijd;Totaal ZMV-AWBZ;zzp 1 VV Beschut wonen met enige bege..;Utrecht (PV);2012;;;;;
