ID;Geslacht;Leeftijd;Migratieachtergrond;SamenstellingHuishouden;WijzeBeeindiging;Perioden;PersonenMetBeeindigdeSchuldsanering_1
4927;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2006;10.0
4928;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2007;10.0
4929;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2008;15.0
4930;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2009;15.0
4931;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2010;10.0
4932;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2011;
4933;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2012;10.0
4934;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2013;10.0
4935;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2014;10.0
4936;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2015;
4937;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2016;
4938;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2017;
4939;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2018;
4940;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2019;
4941;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2020;
4942;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2021;
4943;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door akkoord;2022;
4944;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;1999;
4945;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2000;30.0
4946;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2001;70.0
4947;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2002;75.0
4948;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2003;95.0
4949;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2004;125.0
4950;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2005;175.0
4951;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2006;200.0
4952;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2007;155.0
4953;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2008;50.0
4954;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2009;40.0
4955;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2010;35.0
4956;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2011;25.0
4957;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2012;35.0
4958;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2013;35.0
4959;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2014;30.0
4960;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2015;15.0
4961;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2016;10.0
4962;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2017;10.0
4963;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2018;10.0
4964;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2019;10.0
4965;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2020;
4966;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2021;10.0
4967;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door faillissement;2022;
4968;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;1999;
4969;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2000;
4970;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2001;
4971;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2002;
4972;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2003;
4973;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2004;
4974;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2005;10.0
4975;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2006;10.0
4976;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2007;15.0
4977;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2008;25.0
4978;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2009;25.0
4979;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2010;10.0
4980;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2011;
4981;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2012;10.0
4982;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2013;
4983;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2014;
4984;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2015;10.0
4985;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2016;
4986;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2017;10.0
4987;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2018;
4988;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2019;15.0
4989;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2020;10.0
4990;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2021;
4991;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen door betalingen hervat;2022;
4992;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;1999;
4993;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2000;
4994;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2001;
4995;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2002;
4996;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2003;
4997;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2004;20.0
4998;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2005;65.0
4999;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2006;55.0
5000;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2007;55.0
5001;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2008;165.0
5002;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2009;115.0
5003;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2010;110.0
5004;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2011;105.0
5005;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2012;160.0
5006;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2013;175.0
5007;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2014;140.0
5008;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2015;125.0
5009;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2016;100.0
5010;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2017;85.0
5011;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2018;75.0
5012;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2019;60.0
5013;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2020;35.0
5014;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2021;10.0
5015;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen zonder schone lei;2022;10.0
5016;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;1999;
5017;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2000;
5018;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2001;
5019;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2002;15.0
5020;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2003;25.0
5021;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2004;25.0
5022;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2005;
5023;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2006;
5024;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2007;10.0
5025;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2008;10.0
5026;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2009;30.0
5027;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2010;25.0
5028;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2011;20.0
5029;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2012;25.0
5030;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2013;20.0
5031;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2014;15.0
5032;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2015;10.0
5033;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2016;15.0
5034;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2017;10.0
5035;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2018;15.0
5036;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2019;10.0
5037;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2020;45.0
5038;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2021;195.0
5039;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenpersoonshuishouden;Beëindigingen onbekend;2022;310.0
5040;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;1999;
5041;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2000;20.0
5042;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2001;55.0
5043;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2002;170.0
5044;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2003;425.0
5045;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2004;475.0
5046;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2005;660.0
5047;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2006;735.0
5048;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2007;705.0
5049;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2008;835.0
5050;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2009;815.0
5051;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2010;900.0
5052;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2011;705.0
5053;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2012;585.0
5054;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2013;675.0
5055;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2014;785.0
5056;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2015;835.0
5057;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2016;695.0
5058;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2017;630.0
5059;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2018;630.0
5060;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2019;635.0
5061;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2020;520.0
5062;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2021;420.0
5063;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Totaal alle beëindigingen;2022;435.0
5064;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;1999;
5065;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2000;
5066;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2001;20.0
5067;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2002;100.0
5068;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2003;300.0
5069;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2004;350.0
5070;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2005;445.0
5071;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2006;455.0
5072;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2007;455.0
5073;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2008;580.0
5074;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2009;580.0
5075;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2010;705.0
5076;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2011;500.0
5077;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2012;390.0
5078;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2013;470.0
5079;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2014;595.0
5080;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2015;680.0
5081;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2016;595.0
5082;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2017;540.0
5083;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2018;535.0
5084;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2019;565.0
5085;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2020;430.0
5086;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2021;180.0
5087;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door schone lei;2022;90.0
5088;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;1999;
5089;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2000;
5090;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2001;10.0
5091;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2002;
5092;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2003;
5093;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2004;
5094;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2005;
5095;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2006;
5096;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2007;10.0
5097;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2008;10.0
5098;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2009;10.0
5099;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2010;
5100;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2011;
5101;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2012;10.0
5102;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2013;
5103;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2014;
5104;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2015;
5105;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2016;
5106;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2017;
5107;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2018;
5108;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2019;
5109;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2020;
5110;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2021;
5111;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door akkoord;2022;
5112;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;1999;
5113;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2000;10.0
5114;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2001;25.0
5115;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2002;55.0
5116;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2003;95.0
5117;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2004;90.0
5118;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2005;120.0
5119;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2006;185.0
5120;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2007;135.0
5121;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2008;45.0
5122;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2009;55.0
5123;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2010;30.0
5124;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2011;35.0
5125;Totaal mannen en vrouwen;Totaal;Niet-westerse migratieachtergrond;Eenouderhuishouden;Beëindigingen door faillissement;2012;35.0
