ID;Geslacht;Onderwijssoort;Herkomstgroepering;Studierichting;Perioden;Eerstejaarsstudenten_1
4850;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;142 Pedagogische studies, onderwijskunde;2015/'16;0
4851;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;1995/'96;266
4852;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;1996/'97;270
4853;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;1997/'98;273
4854;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;1998/'99;383
4855;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;1999/'00;436
4856;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2000/'01;439
4857;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2001/'02;385
4858;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2002/'03;429
4859;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2003/'04;495
4860;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2004/'05;429
4861;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2005/'06;368
4862;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2006/'07;380
4863;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2007/'08;365
4864;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2008/'09;283
4865;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2009/'10;281
4866;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2010/'11;262
4867;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2011/'12;229
4868;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2012/'13;227
4869;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2013/'14;279
4870;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2014/'15;235
4871;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;144 Lerarenopleidingen basisonderwijs;2015/'16;0
4872;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;1995/'96;325
4873;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;1996/'97;277
4874;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;1997/'98;279
4875;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;1998/'99;214
4876;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;1999/'00;302
4877;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2000/'01;336
4878;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2001/'02;296
4879;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2002/'03;358
4880;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2003/'04;408
4881;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2004/'05;411
4882;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2005/'06;360
4883;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2006/'07;385
4884;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2007/'08;331
4885;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2008/'09;363
4886;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2009/'10;332
4887;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2010/'11;341
4888;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2011/'12;297
4889;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2012/'13;287
4890;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2013/'14;313
4891;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2014/'15;260
4892;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;145 Lerarenopleidingen voortgezet onderw;2015/'16;0
4893;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;1995/'96;209
4894;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;1996/'97;157
4895;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;1997/'98;143
4896;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;1998/'99;108
4897;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;1999/'00;116
4898;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2000/'01;128
4899;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2001/'02;140
4900;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2002/'03;148
4901;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2003/'04;181
4902;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2004/'05;150
4903;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2005/'06;130
4904;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2006/'07;132
4905;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2007/'08;194
4906;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2008/'09;176
4907;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2009/'10;162
4908;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2010/'11;171
4909;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2011/'12;174
4910;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2012/'13;183
4911;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2013/'14;148
4912;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2014/'15;128
4913;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;146 Lerarenopleidingen beroepsonderwijs;2015/'16;0
4914;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;1995/'96;848
4915;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;1996/'97;833
4916;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;1997/'98;879
4917;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;1998/'99;863
4918;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;1999/'00;858
4919;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2000/'01;1027
4920;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2001/'02;1069
4921;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2002/'03;1183
4922;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2003/'04;1333
4923;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2004/'05;1643
4924;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2005/'06;1644
4925;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2006/'07;1672
4926;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2007/'08;1832
4927;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2008/'09;2075
4928;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2009/'10;2547
4929;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2010/'11;2423
4930;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2011/'12;2724
4931;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2012/'13;3363
4932;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2013/'14;3359
4933;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2014/'15;3606
4934;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;2;2015/'16;0
4935;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;1995/'96;0
4936;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;1996/'97;0
4937;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;1997/'98;0
4938;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;1998/'99;0
4939;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;1999/'00;0
4940;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2000/'01;0
4941;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2001/'02;0
4942;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2002/'03;0
4943;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2003/'04;0
4944;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2004/'05;82
4945;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2005/'06;105
4946;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2006/'07;107
4947;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2007/'08;123
4948;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2008/'09;192
4949;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2009/'10;338
4950;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2010/'11;284
4951;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2011/'12;357
4952;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2012/'13;482
4953;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2013/'14;482
4954;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2014/'15;558
4955;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;20;2015/'16;0
4956;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;1995/'96;0
4957;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;1996/'97;0
4958;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;1997/'98;0
4959;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;1998/'99;0
4960;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;1999/'00;0
4961;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2000/'01;0
4962;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2001/'02;0
4963;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2002/'03;0
4964;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2003/'04;0
4965;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2004/'05;82
4966;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2005/'06;105
4967;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2006/'07;107
4968;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2007/'08;123
4969;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2008/'09;192
4970;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2009/'10;338
4971;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2010/'11;284
4972;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2011/'12;357
4973;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2012/'13;482
4974;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2013/'14;482
4975;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2014/'15;558
4976;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;200 Vrije kunsten en wetenschappen;2015/'16;0
4977;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;1995/'96;494
4978;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;1996/'97;471
4979;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;1997/'98;546
4980;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;1998/'99;513
4981;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;1999/'00;543
4982;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2000/'01;675
4983;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2001/'02;748
4984;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2002/'03;820
4985;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2003/'04;905
4986;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2004/'05;1065
4987;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2005/'06;1009
4988;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2006/'07;996
4989;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2007/'08;1098
4990;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2008/'09;1149
4991;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2009/'10;1355
4992;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2010/'11;1354
4993;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2011/'12;1520
4994;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2012/'13;1884
4995;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2013/'14;1907
4996;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2014/'15;2037
4997;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;21;2015/'16;0
4998;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;1995/'96;1
4999;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;1996/'97;1
5000;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;1997/'98;1
5001;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;1998/'99;0
5002;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;1999/'00;0
5003;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2000/'01;0
5004;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2001/'02;2
5005;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2002/'03;4
5006;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2003/'04;19
5007;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2004/'05;20
5008;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2005/'06;15
5009;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2006/'07;27
5010;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2007/'08;26
5011;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2008/'09;33
5012;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2009/'10;35
5013;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2010/'11;59
5014;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2011/'12;61
5015;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2012/'13;141
5016;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2013/'14;159
5017;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2014/'15;206
5018;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;210 Kunstonderwijs algemeen;2015/'16;0
5019;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;1995/'96;275
5020;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;1996/'97;261
5021;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;1997/'98;282
5022;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;1998/'99;251
5023;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;1999/'00;275
5024;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2000/'01;304
5025;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2001/'02;312
5026;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2002/'03;335
5027;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2003/'04;337
5028;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2004/'05;410
5029;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2005/'06;409
5030;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2006/'07;399
5031;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2007/'08;433
5032;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2008/'09;436
5033;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2009/'10;486
5034;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2010/'11;490
5035;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2011/'12;529
5036;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2012/'13;588
5037;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2013/'14;547
5038;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2014/'15;571
5039;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;211 Beeldende kunst;2015/'16;0
5040;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;1995/'96;171
5041;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;1996/'97;157
5042;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;1997/'98;198
5043;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;1998/'99;212
5044;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;1999/'00;222
5045;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2000/'01;300
5046;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2001/'02;345
5047;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2002/'03;362
5048;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2003/'04;396
5049;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2004/'05;461
5050;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2005/'06;430
5051;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2006/'07;398
5052;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2007/'08;423
5053;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2008/'09;469
5054;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2009/'10;570
5055;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2010/'11;544
5056;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2011/'12;602
5057;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2012/'13;722
5058;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2013/'14;741
5059;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2014/'15;787
5060;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;212 Uitvoerende kunst;2015/'16;0
5061;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;1995/'96;7
5062;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;1996/'97;12
5063;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;1997/'98;10
5064;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;1998/'99;10
5065;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;1999/'00;10
5066;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2000/'01;26
5067;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2001/'02;45
5068;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2002/'03;55
5069;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2003/'04;58
5070;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2004/'05;70
5071;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2005/'06;67
5072;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2006/'07;64
5073;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2007/'08;93
5074;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2008/'09;92
5075;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2009/'10;88
5076;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2010/'11;115
5077;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2011/'12;112
5078;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2012/'13;159
5079;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2013/'14;160
5080;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2014/'15;171
5081;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;213 Audiovisuele techniek;2015/'16;0
5082;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;1995/'96;40
5083;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;1996/'97;40
5084;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;1997/'98;55
5085;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;1998/'99;40
5086;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;1999/'00;36
5087;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2000/'01;45
5088;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2001/'02;44
5089;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2002/'03;64
5090;Totaal mannen en vrouwen;Hoger onderwijs;Westerse allochtoon;214 Vormgeving;2003/'04;95
