ID;Geslacht;Leeftijd;Cijfersoort;Perioden;TotaalContacten_1;ConsultenOpDePraktijk_2;Visites_3;TelefonischeConsulten_4;TotaalContacten_5;ConsultenOpDePraktijk_6;Visites_7;TelefonischeConsulten_8;TotaalContacten_9;ConsultenOpDePraktijk_10;Visites_11;TelefonischeConsulten_12
1000;Mannen;45 tot 50 jaar;Waarde;2018;68.8;64.2;1.3;36.3;2.9;2.1;0.0;0.8;4.2;3.0;0.0;1.2
1001;Mannen;45 tot 50 jaar;Standaardfout;2006;0.5;0.5;0.1;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1002;Mannen;45 tot 50 jaar;Standaardfout;2007;0.5;0.5;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1003;Mannen;45 tot 50 jaar;Standaardfout;2008;0.4;0.4;0.1;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1004;Mannen;45 tot 50 jaar;Standaardfout;2009;0.7;0.7;0.2;0.6;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
1005;Mannen;45 tot 50 jaar;Standaardfout;2010;0.6;0.6;0.2;0.6;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
1006;Mannen;45 tot 50 jaar;Standaardfout;2011;0.8;0.8;0.3;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1007;Mannen;45 tot 50 jaar;Standaardfout;2012;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1008;Mannen;45 tot 50 jaar;Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1009;Mannen;45 tot 50 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1010;Mannen;45 tot 50 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1011;Mannen;45 tot 50 jaar;Standaardfout;2016;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1012;Mannen;45 tot 50 jaar;Standaardfout;2017;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1013;Mannen;45 tot 50 jaar;Standaardfout;2018;0.2;0.2;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1014;Mannen;50 tot 55 jaar;Waarde;2006;68.8;66.6;2.6;22.9;2.9;2.4;0.1;0.4;4.1;3.5;0.1;0.6
1015;Mannen;50 tot 55 jaar;Waarde;2007;68.9;66.2;2.5;24.5;2.8;2.3;0.1;0.4;4.0;3.3;0.1;0.6
1016;Mannen;50 tot 55 jaar;Waarde;2008;71.8;69.1;2.9;28.8;3.2;2.6;0.1;0.5;4.5;3.6;0.1;0.8
1017;Mannen;50 tot 55 jaar;Waarde;2009;71.6;68.4;3.2;29.8;3.2;2.6;0.1;0.5;4.5;3.6;0.1;0.8
1018;Mannen;50 tot 55 jaar;Waarde;2010;72.8;69.2;2.6;34.1;3.6;2.8;0.1;0.7;5.0;3.9;0.1;1.0
1019;Mannen;50 tot 55 jaar;Waarde;2011;73.5;69.8;2.8;34.9;3.5;2.6;0.1;0.8;4.8;3.6;0.1;1.1
1020;Mannen;50 tot 55 jaar;Waarde;2012;72.9;69.3;2.4;35.6;3.5;2.6;0.1;0.8;4.8;3.6;0.1;1.1
1021;Mannen;50 tot 55 jaar;Waarde;2013;72.5;68.8;2.2;36.0;3.3;2.5;0.1;0.8;4.6;3.4;0.1;1.1
1022;Mannen;50 tot 55 jaar;Waarde;2014;71.8;68.1;2.2;36.0;3.3;2.5;0.1;0.8;4.6;3.5;0.1;1.1
1023;Mannen;50 tot 55 jaar;Waarde;2015;72.0;68.2;3.1;36.4;3.4;2.5;0.1;0.8;4.7;3.5;0.1;1.1
1024;Mannen;50 tot 55 jaar;Waarde;2016;72.3;68.3;2.0;38.4;3.4;2.5;0.0;0.9;4.7;3.4;0.1;1.2
1025;Mannen;50 tot 55 jaar;Waarde;2017;72.0;67.9;1.9;38.2;3.3;2.4;0.0;0.9;4.6;3.4;0.1;1.2
1026;Mannen;50 tot 55 jaar;Waarde;2018;71.8;67.4;1.8;39.5;3.3;2.3;0.0;0.9;4.6;3.2;0.1;1.3
1027;Mannen;50 tot 55 jaar;Standaardfout;2006;0.5;0.6;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1028;Mannen;50 tot 55 jaar;Standaardfout;2007;0.5;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1029;Mannen;50 tot 55 jaar;Standaardfout;2008;0.4;0.4;0.2;0.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1030;Mannen;50 tot 55 jaar;Standaardfout;2009;0.7;0.7;0.2;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1031;Mannen;50 tot 55 jaar;Standaardfout;2010;0.6;0.6;0.2;0.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1032;Mannen;50 tot 55 jaar;Standaardfout;2011;0.8;0.8;0.3;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1033;Mannen;50 tot 55 jaar;Standaardfout;2012;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1034;Mannen;50 tot 55 jaar;Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1035;Mannen;50 tot 55 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1036;Mannen;50 tot 55 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1037;Mannen;50 tot 55 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1038;Mannen;50 tot 55 jaar;Standaardfout;2017;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1039;Mannen;50 tot 55 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1040;Mannen;55 tot 60 jaar;Waarde;2006;71.7;69.2;3.4;25.0;3.3;2.8;0.1;0.5;4.7;3.9;0.1;0.6
1041;Mannen;55 tot 60 jaar;Waarde;2007;71.8;69.3;3.3;27.7;3.3;2.7;0.1;0.5;4.6;3.8;0.1;0.7
1042;Mannen;55 tot 60 jaar;Waarde;2008;75.5;72.5;3.6;31.7;3.7;2.9;0.1;0.6;4.8;3.9;0.1;0.8
1043;Mannen;55 tot 60 jaar;Waarde;2009;77.0;74.2;4.1;34.3;3.8;3.1;0.1;0.6;4.9;4.0;0.1;0.8
1044;Mannen;55 tot 60 jaar;Waarde;2010;76.5;73.3;3.6;38.0;4.5;3.5;0.1;0.9;5.8;4.5;0.1;1.1
1045;Mannen;55 tot 60 jaar;Waarde;2011;77.5;74.0;3.5;39.1;4.1;3.2;0.1;0.8;5.3;4.1;0.1;1.1
1046;Mannen;55 tot 60 jaar;Waarde;2012;76.6;72.9;3.4;39.6;4.0;3.0;0.1;0.9;5.2;3.9;0.1;1.2
1047;Mannen;55 tot 60 jaar;Waarde;2013;76.7;73.1;3.3;40.2;3.9;2.9;0.1;0.9;5.1;3.8;0.1;1.2
1048;Mannen;55 tot 60 jaar;Waarde;2014;76.0;72.3;3.4;40.1;3.9;2.9;0.1;0.9;5.1;3.8;0.1;1.2
1049;Mannen;55 tot 60 jaar;Waarde;2015;76.6;72.6;4.7;41.2;4.1;3.0;0.1;1.0;5.4;3.9;0.2;1.3
1050;Mannen;55 tot 60 jaar;Waarde;2016;76.2;72.1;3.0;42.2;3.9;2.8;0.1;1.0;5.2;3.7;0.1;1.3
1051;Mannen;55 tot 60 jaar;Waarde;2017;76.1;72.0;2.9;42.6;3.9;2.8;0.1;1.0;5.2;3.7;0.1;1.4
1052;Mannen;55 tot 60 jaar;Waarde;2018;76.1;71.5;2.8;43.1;3.8;2.7;0.1;1.0;5.0;3.5;0.1;1.4
1053;Mannen;55 tot 60 jaar;Standaardfout;2006;0.5;0.6;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1054;Mannen;55 tot 60 jaar;Standaardfout;2007;0.5;0.5;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1055;Mannen;55 tot 60 jaar;Standaardfout;2008;0.4;0.4;0.2;0.5;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1056;Mannen;55 tot 60 jaar;Standaardfout;2009;0.6;0.7;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1057;Mannen;55 tot 60 jaar;Standaardfout;2010;0.6;0.6;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1058;Mannen;55 tot 60 jaar;Standaardfout;2011;0.8;0.8;0.4;0.9;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1059;Mannen;55 tot 60 jaar;Standaardfout;2012;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1060;Mannen;55 tot 60 jaar;Standaardfout;2013;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1061;Mannen;55 tot 60 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1062;Mannen;55 tot 60 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1063;Mannen;55 tot 60 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1064;Mannen;55 tot 60 jaar;Standaardfout;2017;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1065;Mannen;55 tot 60 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1066;Mannen;60 tot 65 jaar;Waarde;2006;74.2;71.9;5.2;25.8;3.8;3.1;0.2;0.5;5.1;4.2;0.2;0.7
1067;Mannen;60 tot 65 jaar;Waarde;2007;74.9;72.3;4.8;28.7;3.7;3.0;0.1;0.6;4.9;4.0;0.2;0.7
1068;Mannen;60 tot 65 jaar;Waarde;2008;78.0;74.8;5.5;34.2;4.2;3.4;0.2;0.7;5.4;4.3;0.2;0.9
1069;Mannen;60 tot 65 jaar;Waarde;2009;79.6;76.9;6.4;36.7;4.6;3.6;0.2;0.8;5.8;4.5;0.3;1.0
1070;Mannen;60 tot 65 jaar;Waarde;2010;80.4;76.4;5.4;42.7;5.3;4.0;0.2;1.1;6.6;5.0;0.2;1.3
1071;Mannen;60 tot 65 jaar;Waarde;2011;81.5;78.2;5.1;42.2;4.8;3.7;0.1;0.9;5.9;4.6;0.2;1.2
1072;Mannen;60 tot 65 jaar;Waarde;2012;80.7;77.1;5.0;44.0;4.8;3.6;0.1;1.1;5.9;4.4;0.2;1.3
1073;Mannen;60 tot 65 jaar;Waarde;2013;80.9;77.4;4.7;44.2;4.5;3.4;0.1;1.1;5.6;4.2;0.2;1.3
1074;Mannen;60 tot 65 jaar;Waarde;2014;81.0;77.3;5.2;44.7;4.6;3.4;0.1;1.1;5.7;4.2;0.2;1.3
1075;Mannen;60 tot 65 jaar;Waarde;2015;81.2;77.3;7.0;45.8;4.8;3.4;0.2;1.2;6.0;4.3;0.3;1.5
1076;Mannen;60 tot 65 jaar;Waarde;2016;81.2;77.2;4.7;47.4;4.7;3.4;0.1;1.2;5.8;4.1;0.2;1.5
1077;Mannen;60 tot 65 jaar;Waarde;2017;80.9;77.0;4.3;47.2;4.6;3.3;0.1;1.2;5.7;4.1;0.2;1.5
1078;Mannen;60 tot 65 jaar;Waarde;2018;80.7;76.4;4.3;48.0;4.4;3.1;0.1;1.2;5.5;3.9;0.1;1.5
1079;Mannen;60 tot 65 jaar;Standaardfout;2006;0.6;0.6;0.3;0.6;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
1080;Mannen;60 tot 65 jaar;Standaardfout;2007;0.5;0.5;0.2;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1081;Mannen;60 tot 65 jaar;Standaardfout;2008;0.4;0.4;0.2;0.5;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1082;Mannen;60 tot 65 jaar;Standaardfout;2009;0.6;0.7;0.4;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1083;Mannen;60 tot 65 jaar;Standaardfout;2010;0.6;0.6;0.3;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1084;Mannen;60 tot 65 jaar;Standaardfout;2011;0.8;0.8;0.5;0.9;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1085;Mannen;60 tot 65 jaar;Standaardfout;2012;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1086;Mannen;60 tot 65 jaar;Standaardfout;2013;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1087;Mannen;60 tot 65 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1088;Mannen;60 tot 65 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1089;Mannen;60 tot 65 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1090;Mannen;60 tot 65 jaar;Standaardfout;2017;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1091;Mannen;60 tot 65 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1092;Mannen;65 tot 70 jaar;Waarde;2006;78.6;75.9;7.8;31.3;4.5;3.6;0.2;0.6;5.7;4.6;0.3;0.8
1093;Mannen;65 tot 70 jaar;Waarde;2007;78.5;75.4;7.2;31.9;4.3;3.5;0.2;0.7;5.5;4.4;0.3;0.8
1094;Mannen;65 tot 70 jaar;Waarde;2008;81.4;78.2;8.4;37.5;4.9;3.8;0.3;0.8;6.0;4.7;0.3;1.0
1095;Mannen;65 tot 70 jaar;Waarde;2009;82.5;79.9;9.8;39.9;5.3;4.1;0.3;0.9;6.5;5.0;0.4;1.1
1096;Mannen;65 tot 70 jaar;Waarde;2010;84.5;80.8;8.5;45.8;6.2;4.7;0.3;1.2;7.3;5.6;0.4;1.4
1097;Mannen;65 tot 70 jaar;Waarde;2011;86.3;83.2;8.1;46.3;5.9;4.4;0.3;1.2;6.9;5.1;0.3;1.4
1098;Mannen;65 tot 70 jaar;Waarde;2012;83.4;79.8;7.4;46.5;5.3;3.9;0.2;1.2;6.4;4.7;0.3;1.4
1099;Mannen;65 tot 70 jaar;Waarde;2013;83.4;79.9;7.3;47.0;5.1;3.7;0.2;1.2;6.2;4.5;0.3;1.4
1100;Mannen;65 tot 70 jaar;Waarde;2014;84.2;80.5;7.7;47.7;5.2;3.7;0.3;1.2;6.2;4.5;0.3;1.5
1101;Mannen;65 tot 70 jaar;Waarde;2015;84.6;80.5;10.2;49.3;5.5;3.8;0.3;1.3;6.5;4.5;0.4;1.6
1102;Mannen;65 tot 70 jaar;Waarde;2016;84.4;80.4;7.0;50.8;5.2;3.7;0.2;1.4;6.2;4.4;0.3;1.6
1103;Mannen;65 tot 70 jaar;Waarde;2017;84.2;80.4;6.5;50.9;5.2;3.7;0.2;1.4;6.2;4.4;0.2;1.6
1104;Mannen;65 tot 70 jaar;Waarde;2018;83.6;79.3;6.2;51.2;5.0;3.4;0.2;1.4;6.0;4.1;0.2;1.7
1105;Mannen;65 tot 70 jaar;Standaardfout;2006;0.6;0.7;0.4;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1106;Mannen;65 tot 70 jaar;Standaardfout;2007;0.5;0.6;0.3;0.6;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1107;Mannen;65 tot 70 jaar;Standaardfout;2008;0.5;0.5;0.3;0.6;0.1;0.0;0.0;0.0;0.1;0.1;0.0;0.0
1108;Mannen;65 tot 70 jaar;Standaardfout;2009;0.7;0.7;0.5;0.9;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1109;Mannen;65 tot 70 jaar;Standaardfout;2010;0.6;0.6;0.4;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1110;Mannen;65 tot 70 jaar;Standaardfout;2011;0.7;0.7;0.6;1.1;0.1;0.1;0.0;0.1;0.2;0.1;0.0;0.1
1111;Mannen;65 tot 70 jaar;Standaardfout;2012;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1112;Mannen;65 tot 70 jaar;Standaardfout;2013;0.2;0.2;0.1;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1113;Mannen;65 tot 70 jaar;Standaardfout;2014;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1114;Mannen;65 tot 70 jaar;Standaardfout;2015;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1115;Mannen;65 tot 70 jaar;Standaardfout;2016;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1116;Mannen;65 tot 70 jaar;Standaardfout;2017;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1117;Mannen;65 tot 70 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1118;Mannen;70 tot 75 jaar;Waarde;2006;82.9;79.7;12.3;35.4;5.5;4.3;0.4;0.8;6.6;5.2;0.5;0.9
1119;Mannen;70 tot 75 jaar;Waarde;2007;84.0;80.9;12.2;38.5;5.3;4.0;0.4;0.9;6.3;4.7;0.5;1.1
1120;Mannen;70 tot 75 jaar;Waarde;2008;85.9;82.8;13.0;41.8;6.0;4.5;0.5;1.1;7.0;5.2;0.6;1.2
1121;Mannen;70 tot 75 jaar;Waarde;2009;88.1;85.0;14.1;45.4;6.3;4.7;0.5;1.1;7.2;5.4;0.6;1.2
1122;Mannen;70 tot 75 jaar;Waarde;2010;88.0;84.1;12.6;50.5;7.7;5.7;0.6;1.4;8.8;6.5;0.7;1.6
1123;Mannen;70 tot 75 jaar;Waarde;2011;88.3;85.1;10.6;50.0;6.3;4.7;0.4;1.3;7.2;5.4;0.4;1.4
1124;Mannen;70 tot 75 jaar;Waarde;2012;88.2;84.7;12.1;51.9;6.5;4.6;0.4;1.5;7.3;5.2;0.5;1.7
1125;Mannen;70 tot 75 jaar;Waarde;2013;87.5;83.8;11.6;51.9;6.2;4.4;0.4;1.4;7.1;5.0;0.4;1.6
1126;Mannen;70 tot 75 jaar;Waarde;2014;87.7;83.9;11.9;52.5;6.2;4.3;0.4;1.5;7.1;4.9;0.5;1.7
1127;Mannen;70 tot 75 jaar;Waarde;2015;88.1;84.0;14.9;53.8;6.5;4.4;0.5;1.6;7.4;5.0;0.6;1.8
1128;Mannen;70 tot 75 jaar;Waarde;2016;87.4;83.3;11.3;54.8;6.2;4.2;0.4;1.6;7.1;4.8;0.4;1.8
1129;Mannen;70 tot 75 jaar;Waarde;2017;87.3;83.5;10.5;55.1;6.1;4.1;0.3;1.6;7.0;4.7;0.4;1.8
1130;Mannen;70 tot 75 jaar;Waarde;2018;86.8;82.3;9.9;55.3;5.8;3.8;0.3;1.6;6.7;4.4;0.4;1.9
1131;Mannen;70 tot 75 jaar;Standaardfout;2006;0.6;0.6;0.5;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1132;Mannen;70 tot 75 jaar;Standaardfout;2007;0.5;0.6;0.5;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1133;Mannen;70 tot 75 jaar;Standaardfout;2008;0.5;0.5;0.5;0.7;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1134;Mannen;70 tot 75 jaar;Standaardfout;2009;0.7;0.7;0.7;1.0;0.1;0.1;0.1;0.0;0.2;0.1;0.1;0.0
1135;Mannen;70 tot 75 jaar;Standaardfout;2010;0.6;0.7;0.6;0.9;0.2;0.2;0.1;0.0;0.2;0.2;0.1;0.1
1136;Mannen;70 tot 75 jaar;Standaardfout;2011;0.8;0.9;0.8;1.3;0.2;0.1;0.0;0.1;0.2;0.1;0.1;0.1
1137;Mannen;70 tot 75 jaar;Standaardfout;2012;0.2;0.2;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1138;Mannen;70 tot 75 jaar;Standaardfout;2013;0.2;0.2;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1139;Mannen;70 tot 75 jaar;Standaardfout;2014;0.2;0.2;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1140;Mannen;70 tot 75 jaar;Standaardfout;2015;0.2;0.2;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1141;Mannen;70 tot 75 jaar;Standaardfout;2016;0.2;0.2;0.2;0.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1142;Mannen;70 tot 75 jaar;Standaardfout;2017;0.2;0.2;0.2;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1143;Mannen;70 tot 75 jaar;Standaardfout;2018;0.2;0.2;0.1;0.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1144;Mannen;75 tot 80 jaar;Waarde;2006;85.0;80.8;21.2;39.6;6.6;4.7;0.9;1.0;7.7;5.5;1.0;1.2
1145;Mannen;75 tot 80 jaar;Waarde;2007;85.7;81.3;20.3;41.8;6.3;4.4;0.8;1.0;7.3;5.1;0.9;1.2
1146;Mannen;75 tot 80 jaar;Waarde;2008;89.2;84.6;21.2;47.1;7.2;5.0;0.9;1.3;8.0;5.5;1.0;1.4
1147;Mannen;75 tot 80 jaar;Waarde;2009;90.8;86.3;22.1;49.6;7.5;5.2;0.9;1.3;8.2;5.8;1.0;1.4
1148;Mannen;75 tot 80 jaar;Waarde;2010;91.9;86.8;21.9;56.6;8.8;5.9;1.0;1.8;9.6;6.5;1.1;2.0
1149;Mannen;75 tot 80 jaar;Waarde;2011;91.2;86.9;21.9;54.3;7.6;5.1;0.8;1.7;8.3;5.6;0.9;1.8
1150;Mannen;75 tot 80 jaar;Waarde;2012;90.7;86.4;19.4;57.0;7.8;5.2;0.7;1.8;8.5;5.7;0.8;2.0
1151;Mannen;75 tot 80 jaar;Waarde;2013;90.8;86.9;19.0;57.3;7.5;5.0;0.7;1.8;8.2;5.4;0.8;2.0
1152;Mannen;75 tot 80 jaar;Waarde;2014;91.7;87.5;20.1;59.2;7.7;5.0;0.8;1.9;8.5;5.5;0.9;2.1
1153;Mannen;75 tot 80 jaar;Waarde;2015;91.5;87.0;22.5;60.5;8.0;5.1;0.9;2.0;8.8;5.6;1.0;2.2
1154;Mannen;75 tot 80 jaar;Waarde;2016;91.2;86.9;18.7;61.1;7.6;4.9;0.7;2.0;8.4;5.4;0.8;2.2
1155;Mannen;75 tot 80 jaar;Waarde;2017;91.0;87.1;18.0;61.3;7.7;4.9;0.7;2.1;8.4;5.3;0.7;2.3
1156;Mannen;75 tot 80 jaar;Waarde;2018;90.4;85.9;17.1;60.9;7.2;4.5;0.6;2.1;8.0;5.0;0.7;2.3
1157;Mannen;75 tot 80 jaar;Standaardfout;2006;0.7;0.7;0.7;0.9;0.1;0.1;0.1;0.0;0.1;0.1;0.1;0.0
1158;Mannen;75 tot 80 jaar;Standaardfout;2007;0.6;0.6;0.6;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.0;0.0
1159;Mannen;75 tot 80 jaar;Standaardfout;2008;0.5;0.5;0.6;0.8;0.1;0.1;0.0;0.0;0.1;0.1;0.1;0.0
1160;Mannen;75 tot 80 jaar;Standaardfout;2009;0.7;0.9;1.0;1.2;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1
1161;Mannen;75 tot 80 jaar;Standaardfout;2010;0.6;0.7;0.9;1.1;0.2;0.2;0.1;0.1;0.2;0.2;0.1;0.1
1162;Mannen;75 tot 80 jaar;Standaardfout;2011;0.8;0.9;1.4;1.5;0.2;0.1;0.1;0.1;0.2;0.1;0.1;0.1
1163;Mannen;75 tot 80 jaar;Standaardfout;2012;0.2;0.3;0.3;0.4;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1164;Mannen;75 tot 80 jaar;Standaardfout;2013;0.2;0.2;0.3;0.4;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1165;Mannen;75 tot 80 jaar;Standaardfout;2014;0.2;0.2;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1166;Mannen;75 tot 80 jaar;Standaardfout;2015;0.2;0.2;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1167;Mannen;75 tot 80 jaar;Standaardfout;2016;0.2;0.2;0.3;0.3;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1168;Mannen;75 tot 80 jaar;Standaardfout;2017;0.2;0.2;0.2;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1169;Mannen;75 tot 80 jaar;Standaardfout;2018;0.2;0.2;0.2;0.3;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.0
1170;Mannen;80 tot 85 jaar;Waarde;2006;87.2;79.0;32.8;45.8;7.5;4.6;1.6;1.3;8.4;5.2;1.8;1.5
1171;Mannen;80 tot 85 jaar;Waarde;2007;88.2;80.9;32.5;48.2;7.4;4.5;1.5;1.3;8.2;5.0;1.7;1.5
1172;Mannen;80 tot 85 jaar;Waarde;2008;90.2;83.7;34.8;51.7;8.3;5.0;1.7;1.6;9.0;5.4;1.8;1.7
1173;Mannen;80 tot 85 jaar;Waarde;2009;93.3;85.2;38.6;56.6;9.0;5.3;1.9;1.8;9.6;5.7;2.0;1.9
1174;Mannen;80 tot 85 jaar;Waarde;2010;92.2;85.2;38.2;62.0;11.6;6.7;2.3;2.6;12.4;7.2;2.4;2.8
1175;Mannen;80 tot 85 jaar;Waarde;2011;91.4;85.3;36.0;62.6;10.1;5.7;1.9;2.5;11.0;6.2;2.1;2.7
1176;Mannen;80 tot 85 jaar;Waarde;2012;91.9;86.4;32.9;62.6;9.5;5.5;1.5;2.4;10.2;5.9;1.6;2.6
1177;Mannen;80 tot 85 jaar;Waarde;2013;92.7;86.8;33.8;63.9;9.4;5.3;1.5;2.6;10.0;5.6;1.7;2.7
1178;Mannen;80 tot 85 jaar;Waarde;2014;94.1;87.7;34.3;65.9;9.5;5.4;1.6;2.6;10.1;5.8;1.7;2.7
1179;Mannen;80 tot 85 jaar;Waarde;2015;94.5;88.4;36.9;67.3;10.1;5.5;1.8;2.8;10.8;5.9;1.9;3.0
1180;Mannen;80 tot 85 jaar;Waarde;2016;93.5;88.0;31.8;67.0;9.6;5.4;1.5;2.7;10.2;5.7;1.5;2.9
1181;Mannen;80 tot 85 jaar;Waarde;2017;93.4;88.2;31.2;67.6;9.5;5.3;1.4;2.8;10.1;5.7;1.4;2.9
