ID;KenmerkenWerknemer;CaoSector;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
325;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2019;697.3;127.0;197.5;274.9;332.3;387.3;472.5;431.8;73.4;113.1;152.4;185.0;216.8;271.4
326;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2020;661.5;116.3;186.9;262.2;320.9;373.0;452.9;413.8;69.3;108.3;147.1;179.6;209.8;261.3
327;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2021;699.7;119.7;192.2;270.3;329.9;383.5;468.7;437.6;72.7;112.1;151.6;184.8;216.2;270.9
328;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2022;743.6;102.9;162.4;236.9;301.7;360.5;461.2;465.1;64.3;96.3;133.8;169.0;202.3;264.4
329;Leeftijd: 20 tot 25 jaar;Particuliere bedrijven;2023;751.0;117.9;190.9;275.2;347.4;410.3;516.2;473.1;72.4;113.6;158.2;199.0;236.8;304.0
330;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2009;121.3;19.3;22.2;25.2;28.3;32.1;42.0;80.5;13.7;15.7;17.7;19.7;22.1;28.9
331;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2010;129.9;21.6;25.1;28.1;31.4;35.6;46.1;83.5;14.9;17.3;19.2;21.2;23.8;30.7
332;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2011;134.8;23.5;27.1;30.0;33.4;37.9;48.9;84.1;15.9;18.2;19.9;21.9;24.7;31.5
333;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2012;132.2;23.6;27.6;30.5;34.0;38.4;48.9;80.5;15.8;18.4;20.0;22.0;24.4;30.7
334;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2013;123.2;23.6;27.7;30.3;34.1;38.0;47.6;74.7;16.2;19.0;20.4;22.5;24.7;30.3
335;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2014;113.3;24.4;28.9;31.3;34.7;38.2;46.7;68.4;16.5;19.5;20.8;22.6;24.6;29.5
336;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2015;107.2;24.8;28.4;30.7;33.5;36.9;44.9;65.0;16.9;19.3;20.5;22.0;23.8;28.4
337;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2016;106.3;24.5;27.5;29.7;32.5;35.8;43.7;65.0;16.7;18.7;19.8;21.4;23.1;27.7
338;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2017;110.7;23.9;27.0;29.3;32.2;35.6;45.2;67.1;15.8;17.6;18.8;20.4;22.2;27.7
339;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2018;116.3;23.0;25.9;28.7;32.1;36.0;47.4;72.2;15.0;16.7;18.1;20.0;22.2;28.8
340;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2019;120.8;22.2;25.6;28.8;32.6;36.9;49.4;75.8;14.5;16.4;18.1;20.2;22.6;29.9
341;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2020;127.1;22.5;25.9;29.6;33.9;39.0;53.2;79.2;14.5;16.4;18.1;20.4;23.2;31.3
342;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2021;136.0;25.0;28.2;32.1;36.4;41.4;55.2;83.6;16.1;17.8;19.6;21.8;24.3;32.1
343;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2022;140.6;25.0;27.1;30.3;34.1;39.4;53.2;86.2;16.0;17.2;18.7;20.4;23.0;30.7
344;Leeftijd: 20 tot 25 jaar;Gesubsidieerde instellingen;2023;143.3;25.7;29.8;34.4;39.9;46.8;66.8;89.4;16.5;18.5;20.8;23.8;27.7;39.9
345;Leeftijd: 20 tot 25 jaar;Overheid;2009;57.7;5.7;6.2;6.9;7.8;9.1;12.1;44.6;4.3;4.7;5.1;5.8;6.6;8.9
346;Leeftijd: 20 tot 25 jaar;Overheid;2010;57.5;6.7;7.2;7.9;8.9;10.2;13.0;43.6;5.0;5.3;5.7;6.5;7.4;9.5
347;Leeftijd: 20 tot 25 jaar;Overheid;2011;54.3;5.9;6.4;7.0;7.9;9.0;11.7;39.1;4.4;4.7;5.1;5.7;6.4;8.3
348;Leeftijd: 20 tot 25 jaar;Overheid;2012;50.4;6.2;6.9;7.5;8.3;9.3;11.8;35.5;4.7;5.1;5.4;5.9;6.6;8.2
349;Leeftijd: 20 tot 25 jaar;Overheid;2013;47.2;7.0;7.6;8.3;9.1;10.1;13.0;33.3;5.6;6.0;6.5;7.0;7.7;9.8
350;Leeftijd: 20 tot 25 jaar;Overheid;2014;45.4;7.6;8.2;9.0;9.7;10.8;13.4;31.7;6.1;6.4;7.0;7.5;8.2;10.1
351;Leeftijd: 20 tot 25 jaar;Overheid;2015;44.9;8.2;8.7;9.4;10.1;11.0;13.5;31.1;6.5;6.8;7.2;7.7;8.3;10.1
352;Leeftijd: 20 tot 25 jaar;Overheid;2016;44.9;8.5;9.0;9.8;10.6;11.4;13.8;31.4;6.7;7.1;7.6;8.1;8.7;10.2
353;Leeftijd: 20 tot 25 jaar;Overheid;2017;46.2;9.0;9.9;11.0;12.2;13.3;16.4;32.4;7.0;7.5;8.3;9.0;9.8;11.9
354;Leeftijd: 20 tot 25 jaar;Overheid;2018;48.1;9.0;10.1;11.6;13.0;14.4;18.1;34.0;6.8;7.4;8.5;9.4;10.4;12.8
355;Leeftijd: 20 tot 25 jaar;Overheid;2019;51.5;9.7;11.0;12.3;14.4;16.0;20.3;36.3;7.0;7.8;8.6;10.2;11.3;14.3
356;Leeftijd: 20 tot 25 jaar;Overheid;2020;55.1;9.4;10.7;12.0;13.9;16.3;20.8;38.6;6.8;7.6;8.4;9.6;11.3;14.2
357;Leeftijd: 20 tot 25 jaar;Overheid;2021;61.7;10.0;11.3;12.7;14.7;17.4;22.4;42.6;7.2;8.1;8.9;10.2;11.9;14.9
358;Leeftijd: 20 tot 25 jaar;Overheid;2022;65.6;9.6;10.4;11.6;13.5;15.4;20.5;45.1;6.9;7.4;8.2;9.5;10.9;14.0
359;Leeftijd: 20 tot 25 jaar;Overheid;2023;68.8;10.3;11.4;13.1;15.0;17.3;24.0;47.7;7.4;8.0;9.0;10.2;11.7;15.6
360;Leeftijd: 25 tot 30 jaar;Totaal;2009;840.0;53.6;75.1;102.1;130.1;161.3;226.7;700.1;33.9;48.2;67.0;87.3;110.0;160.9
361;Leeftijd: 25 tot 30 jaar;Totaal;2010;834.9;59.4;84.6;114.1;143.5;177.3;243.3;691.5;38.4;55.4;76.3;97.7;122.1;174.2
362;Leeftijd: 25 tot 30 jaar;Totaal;2011;839.9;61.2;88.6;119.4;149.8;184.4;251.8;688.1;38.7;57.1;78.7;100.6;125.5;178.2
363;Leeftijd: 25 tot 30 jaar;Totaal;2012;838.1;61.2;90.9;122.9;153.9;189.0;255.9;681.4;37.8;57.7;79.9;102.0;127.0;178.8
364;Leeftijd: 25 tot 30 jaar;Totaal;2013;831.3;59.1;90.5;122.9;155.2;191.4;261.2;671.4;37.7;59.1;81.2;103.7;129.4;182.7
365;Leeftijd: 25 tot 30 jaar;Totaal;2014;831.7;65.4;99.6;134.4;168.6;205.2;276.8;668.5;41.7;65.1;88.7;113.2;139.2;194.1
366;Leeftijd: 25 tot 30 jaar;Totaal;2015;850.0;66.7;101.6;137.3;172.2;210.4;284.0;681.6;42.9;66.8;90.9;115.3;142.9;198.6
367;Leeftijd: 25 tot 30 jaar;Totaal;2016;870.2;72.7;111.0;149.0;186.9;225.7;302.6;702.4;47.7;73.9;99.6;126.6;154.8;213.4
368;Leeftijd: 25 tot 30 jaar;Totaal;2017;900.8;72.4;113.7;155.3;194.7;234.6;315.8;728.6;46.6;74.2;102.0;130.3;159.5;222.4
369;Leeftijd: 25 tot 30 jaar;Totaal;2018;928.6;70.3;108.8;150.5;190.1;229.8;312.4;759.0;45.2;70.6;98.4;126.8;156.1;220.5
370;Leeftijd: 25 tot 30 jaar;Totaal;2019;949.3;63.5;101.2;141.4;180.4;220.2;301.9;782.3;40.3;65.8;92.4;120.1;149.5;213.7
371;Leeftijd: 25 tot 30 jaar;Totaal;2020;930.8;55.4;87.5;123.0;158.5;195.6;270.5;774.3;36.0;57.5;81.4;106.5;133.9;192.4
372;Leeftijd: 25 tot 30 jaar;Totaal;2021;942.4;54.5;85.4;120.0;154.0;189.5;262.2;787.9;36.2;57.0;80.2;104.6;131.0;188.0
373;Leeftijd: 25 tot 30 jaar;Totaal;2022;963.8;48.8;74.2;105.1;137.2;170.5;241.4;807.6;32.5;49.2;69.3;91.7;115.9;170.5
374;Leeftijd: 25 tot 30 jaar;Totaal;2023;967.9;56.7;91.3;130.3;168.6;208.0;290.4;816.0;37.8;61.2;88.0;116.1;146.2;212.4
375;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2009;613.4;43.5;61.7;84.6;108.5;135.2;189.1;512.9;26.7;38.5;54.2;71.4;90.8;133.0
376;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2010;599.8;47.0;68.4;93.7;119.0;147.9;202.1;499.9;29.9;44.3;62.0;80.5;101.4;144.7
377;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2011;601.1;48.7;72.3;98.7;125.1;154.7;209.5;496.4;30.3;46.0;64.4;83.6;104.9;148.4
378;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2012;599.6;49.1;73.7;101.2;128.3;158.5;213.5;491.8;29.7;46.1;65.3;84.9;106.5;149.7
379;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2013;594.7;48.0;73.7;102.4;130.5;161.6;219.7;485.0;30.2;47.3;66.9;86.7;109.0;154.0
380;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2014;599.8;53.1;81.1;112.1;142.5;174.8;234.9;487.1;33.4;52.3;73.5;95.4;118.5;165.3
381;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2015;620.6;54.3;83.7;116.1;147.3;181.3;244.0;502.7;34.5;54.4;76.3;98.4;123.1;171.4
382;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2016;641.8;60.5;93.6;128.4;162.5;196.8;262.5;523.6;39.2;61.5;85.3;109.9;135.0;186.0
383;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2017;667.3;60.3;96.3;134.7;170.6;206.5;276.4;546.3;38.4;62.2;88.2;114.2;140.7;196.0
384;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2018;688.8;58.3;92.0;130.1;166.0;201.4;271.7;569.7;37.0;59.2;84.8;110.8;137.0;193.0
385;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2019;699.2;52.0;85.0;121.7;156.7;192.1;261.4;582.8;32.6;54.9;79.4;104.4;130.8;186.2
386;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2020;672.8;44.8;73.2;105.6;137.4;169.8;232.4;567.3;28.9;47.9;69.9;92.6;116.9;166.8
387;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2021;675.2;44.1;71.7;103.2;133.8;165.0;226.3;571.9;29.1;47.6;69.0;91.2;114.8;163.8
388;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2022;691.4;38.9;62.0;90.4;119.5;148.8;208.8;586.0;25.8;40.8;59.5;80.0;101.5;148.5
389;Leeftijd: 25 tot 30 jaar;Particuliere bedrijven;2023;690.9;45.6;77.0;112.5;146.7;180.8;247.6;588.7;30.2;51.7;76.1;101.4;127.7;182.7
390;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2009;125.8;7.7;10.8;14.5;17.8;21.5;30.5;98.7;5.6;7.7;10.6;13.1;15.8;22.4
391;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2010;132.3;9.2;12.7;16.4;19.8;23.7;33.0;102.1;6.3;8.8;11.5;13.9;16.7;23.5
392;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2011;138.6;9.9;13.4;17.3;20.6;24.5;34.4;105.7;6.5;9.0;11.8;14.1;16.9;23.9
393;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2012;141.8;9.3;13.9;18.0;21.2;25.0;34.5;107.2;6.0;9.3;11.9;14.1;16.6;23.2
394;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2013;143.0;8.2;13.3;16.5;20.1;24.2;33.6;107.1;5.3;9.0;11.2;13.4;16.1;22.4
395;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2014;140.5;8.6;14.3;17.6;20.6;23.9;32.7;104.6;5.4;9.5;11.6;13.6;15.7;21.7
396;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2015;139.0;8.8;13.6;16.3;19.3;22.5;30.8;103.1;5.6;9.2;10.9;12.7;14.7;20.2
397;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2016;138.3;8.4;13.0;15.5;18.6;22.0;30.7;102.8;5.6;8.9;10.5;12.4;14.5;20.3
398;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2017;141.8;7.9;12.4;14.9;17.6;20.3;29.0;104.4;5.1;8.2;9.6;11.3;13.1;18.6
399;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2018;146.1;7.7;11.7;14.4;17.2;20.3;29.5;109.2;5.0;7.7;9.3;11.1;13.1;19.1
400;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2019;151.4;6.8;10.4;13.1;16.1;19.2;28.3;114.8;4.4;6.8;8.5;10.3;12.2;18.4
401;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2020;155.8;6.2;9.1;11.6;14.4;17.6;26.6;119.1;4.0;5.9;7.4;9.1;11.1;17.0
402;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2021;158.9;6.4;8.8;11.2;13.9;16.8;25.0;122.3;4.2;5.8;7.2;8.8;10.6;16.0
403;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2022;158.9;6.3;7.9;9.8;12.0;14.9;22.7;123.3;4.1;5.2;6.3;7.6;9.3;14.5
404;Leeftijd: 25 tot 30 jaar;Gesubsidieerde instellingen;2023;158.4;6.9;9.6;12.1;15.1;18.9;30.6;124.2;4.6;6.2;7.7;9.7;12.2;20.5
405;Leeftijd: 25 tot 30 jaar;Overheid;2009;100.8;2.4;2.6;3.0;3.7;4.6;7.1;88.6;1.7;2.0;2.2;2.7;3.4;5.5
406;Leeftijd: 25 tot 30 jaar;Overheid;2010;102.7;3.2;3.5;4.0;4.7;5.7;8.2;89.5;2.2;2.4;2.7;3.3;4.0;6.0
407;Leeftijd: 25 tot 30 jaar;Overheid;2011;100.2;2.6;2.9;3.5;4.2;5.2;7.8;86.0;1.8;2.1;2.5;3.0;3.8;5.8
408;Leeftijd: 25 tot 30 jaar;Overheid;2012;96.7;2.8;3.2;3.7;4.4;5.5;8.0;82.4;2.0;2.3;2.6;3.1;3.9;5.9
409;Leeftijd: 25 tot 30 jaar;Overheid;2013;93.6;2.9;3.5;4.0;4.6;5.6;8.0;79.4;2.3;2.7;3.1;3.6;4.3;6.3
410;Leeftijd: 25 tot 30 jaar;Overheid;2014;91.4;3.6;4.2;4.7;5.5;6.6;9.1;76.8;2.9;3.3;3.6;4.2;5.1;7.1
411;Leeftijd: 25 tot 30 jaar;Overheid;2015;90.4;3.7;4.3;4.8;5.6;6.7;9.2;75.8;2.9;3.3;3.7;4.1;5.1;7.1
412;Leeftijd: 25 tot 30 jaar;Overheid;2016;90.0;3.8;4.5;5.1;5.8;7.0;9.4;76.0;3.0;3.4;3.9;4.3;5.3;7.1
413;Leeftijd: 25 tot 30 jaar;Overheid;2017;91.7;4.2;5.0;5.7;6.5;7.8;10.4;77.9;3.2;3.7;4.2;4.7;5.8;7.9
414;Leeftijd: 25 tot 30 jaar;Overheid;2018;93.7;4.3;5.2;5.9;6.8;8.2;11.1;80.1;3.2;3.8;4.3;4.9;6.0;8.4
415;Leeftijd: 25 tot 30 jaar;Overheid;2019;98.7;4.7;5.8;6.5;7.6;8.9;12.2;84.7;3.3;4.0;4.6;5.3;6.5;9.2
416;Leeftijd: 25 tot 30 jaar;Overheid;2020;102.2;4.3;5.2;5.9;6.7;8.2;11.5;88.0;3.0;3.6;4.1;4.7;5.9;8.6
417;Leeftijd: 25 tot 30 jaar;Overheid;2021;108.4;4.0;4.9;5.5;6.3;7.7;10.9;93.7;2.9;3.6;4.1;4.6;5.7;8.2
418;Leeftijd: 25 tot 30 jaar;Overheid;2022;113.5;3.6;4.4;4.9;5.6;6.8;9.9;98.2;2.6;3.2;3.5;4.1;5.0;7.4
419;Leeftijd: 25 tot 30 jaar;Overheid;2023;118.6;4.2;4.7;5.8;6.8;8.3;12.2;103.1;3.0;3.3;4.2;5.0;6.2;9.1
420;Leeftijd: 30 tot 35 jaar;Totaal;2009;814.9;30.8;43.5;59.6;76.3;95.7;136.8;680.1;19.6;27.8;38.7;50.3;63.8;93.9
421;Leeftijd: 30 tot 35 jaar;Totaal;2010;810.2;33.1;47.7;64.6;81.7;102.9;142.4;675.8;21.1;30.8;42.6;54.6;69.2;98.9
422;Leeftijd: 30 tot 35 jaar;Totaal;2011;815.8;33.0;48.3;65.9;83.1;104.3;144.3;678.2;20.5;30.7;42.9;55.0;69.6;99.7
423;Leeftijd: 30 tot 35 jaar;Totaal;2012;807.7;31.6;48.2;66.2;83.0;103.9;143.5;671.2;19.3;30.3;42.7;54.4;68.8;98.4
424;Leeftijd: 30 tot 35 jaar;Totaal;2013;791.4;28.8;46.2;63.6;80.7;101.3;141.9;657.9;18.2;30.1;42.0;53.8;68.2;98.1
425;Leeftijd: 30 tot 35 jaar;Totaal;2014;786.3;31.2;50.4;69.7;88.2;108.5;149.4;653.8;19.7;32.9;46.0;59.3;73.6;104.1
426;Leeftijd: 30 tot 35 jaar;Totaal;2015;791.4;31.1;50.8;70.4;89.4;110.1;152.0;658.0;19.8;33.5;46.7;60.2;75.0;106.2
427;Leeftijd: 30 tot 35 jaar;Totaal;2016;801.3;34.0;56.0;76.6;97.3;118.4;162.8;668.0;22.2;37.5;51.4;66.3;81.6;114.9
428;Leeftijd: 30 tot 35 jaar;Totaal;2017;825.8;34.7;58.8;81.1;102.8;125.1;173.7;686.6;22.1;38.5;53.6;69.4;85.7;122.6
429;Leeftijd: 30 tot 35 jaar;Totaal;2018;854.7;35.0;58.2;81.6;104.5;127.1;177.3;713.5;22.2;37.8;53.7;70.3;87.2;125.5
430;Leeftijd: 30 tot 35 jaar;Totaal;2019;877.2;32.0;55.3;78.7;102.6;126.0;176.1;734.1;19.9;35.9;51.6;68.7;86.1;124.6
431;Leeftijd: 30 tot 35 jaar;Totaal;2020;883.1;28.5;48.6;69.8;92.1;115.0;162.6;744.0;18.1;31.9;46.6;62.5;79.5;116.1
432;Leeftijd: 30 tot 35 jaar;Totaal;2021;909.2;28.0;47.2;68.2;90.0;112.4;161.0;771.1;18.3;31.6;46.2;62.0;78.9;116.4
433;Leeftijd: 30 tot 35 jaar;Totaal;2022;942.6;26.4;42.6;62.1;82.7;103.8;152.2;801.6;17.1;28.2;41.3;56.1;71.7;108.6
434;Leeftijd: 30 tot 35 jaar;Totaal;2023;957.7;32.7;55.5;79.6;104.3;130.8;184.5;819.2;21.4;37.2;54.2;72.5;92.7;135.8
435;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2009;585.4;24.4;34.7;47.7;61.4;77.6;111.9;498.1;15.0;21.5;30.1;39.6;50.7;75.9
436;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2010;572.6;25.1;36.9;50.7;64.8;82.9;116.0;488.8;15.9;23.7;33.2;43.2;55.5;80.7
437;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2011;573.8;25.4;38.0;52.3;66.8;84.8;118.7;488.8;15.7;23.9;33.7;44.1;56.4;82.2
438;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2012;566.8;24.6;37.6;52.1;66.5;84.4;118.1;482.7;14.9;23.4;33.5;43.6;55.9;81.4
439;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2013;554.4;23.1;36.5;51.3;66.0;83.4;118.7;472.5;14.5;23.4;33.6;43.9;56.1;82.4
440;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2014;552.3;25.0;39.5;55.9;71.9;90.0;126.0;470.5;15.7;25.5;36.7;48.2;61.1;88.2
441;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2015;559.4;25.1;40.4;57.5;74.3;93.0;130.2;476.0;15.9;26.4;37.9;49.9;63.3;91.3
442;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2016;568.1;28.3;45.5;64.1;82.5;101.5;141.1;485.0;18.3;30.0;42.8;56.1;70.0;100.1
443;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2017;585.8;29.0;47.8;67.9;87.5;107.8;151.9;500.2;18.3;31.0;44.8;59.1;74.1;107.9
444;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2018;605.6;28.9;47.3;67.8;88.2;108.7;153.7;519.8;18.1;30.6;44.7;59.5;74.9;109.8
445;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2019;617.8;26.3;45.1;65.3;86.0;107.0;151.2;532.0;16.2;29.2;43.0;58.0;73.8;108.4
446;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2020;614.2;23.2;39.6;58.1;77.3;97.2;138.5;533.8;14.7;26.1;39.0;53.0;68.1;100.5
447;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2021;629.9;23.2;39.3;57.6;76.5;96.1;138.0;550.9;15.0;26.3;39.2;53.1;68.2;101.4
448;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2022;655.8;21.6;35.5;52.7;70.7;89.2;130.6;573.8;14.0;23.5;35.2;48.4;62.3;94.7
449;Leeftijd: 30 tot 35 jaar;Particuliere bedrijven;2023;663.7;26.9;46.3;67.7;89.4;112.2;156.4;583.6;17.7;31.3;46.6;63.1;80.8;117.4
450;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2009;121.9;5.2;7.4;10.3;13.0;15.7;21.4;90.6;3.7;5.2;7.4;9.4;11.4;15.3
451;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2010;126.5;6.1;8.7;11.6;14.2;16.9;22.1;93.0;4.0;5.8;7.9;9.7;11.7;15.3
452;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2011;130.6;6.2;8.8;11.9;14.1;16.8;21.8;95.8;4.0;5.7;8.0;9.5;11.4;14.8
453;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2012;131.1;5.6;9.0;12.3;14.4;16.9;21.6;96.1;3.5;5.8;8.0;9.4;11.1;14.2
454;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2013;129.5;4.3;8.1;10.6;12.8;15.6;19.9;95.0;2.5;5.4;7.1;8.4;10.2;13.0
455;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2014;127.9;4.4;8.9;11.6;13.8;15.5;19.5;94.3;2.6;5.8;7.6;9.2;10.3;12.9
456;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2015;126.8;4.2;8.3;10.6;12.5;14.2;17.8;93.9;2.5;5.7;7.2;8.5;9.6;11.9
457;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2016;128.3;4.0;8.4;10.1;12.2;13.9;17.6;95.1;2.6;6.0;7.0;8.4;9.5;11.8
458;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2017;133.6;3.7;8.6;10.6;12.5;14.0;17.5;97.5;2.3;5.9;7.0;8.3;9.3;11.5
459;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2018;140.2;3.9;8.2;10.9;13.1;14.8;18.8;102.6;2.5;5.5;7.1;8.6;9.7;12.2
460;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2019;146.6;3.4;7.4;10.1;12.9;14.9;19.3;107.7;2.1;4.9;6.6;8.4;9.6;12.4
461;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2020;152.8;3.2;6.4;8.9;11.6;14.1;19.0;112.6;2.1;4.3;5.8;7.5;8.9;12.1
462;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2021;157.7;3.1;5.7;8.1;10.6;13.0;18.2;117.3;1.9;3.8;5.3;6.9;8.3;11.5
463;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2022;160.1;3.1;5.1;7.1;9.3;11.5;17.0;120.2;2.0;3.4;4.7;6.1;7.4;10.8
464;Leeftijd: 30 tot 35 jaar;Gesubsidieerde instellingen;2023;161.3;3.7;6.8;9.1;11.6;14.5;22.0;122.4;2.4;4.4;5.9;7.4;9.2;14.2
465;Leeftijd: 30 tot 35 jaar;Overheid;2009;107.7;1.2;1.4;1.6;1.9;2.3;3.5;91.5;0.9;1.0;1.2;1.4;1.7;2.6
466;Leeftijd: 30 tot 35 jaar;Overheid;2010;111.2;2.0;2.1;2.4;2.7;3.1;4.2;94.0;1.2;1.3;1.5;1.7;2.0;2.9
467;Leeftijd: 30 tot 35 jaar;Overheid;2011;111.4;1.4;1.5;1.8;2.1;2.6;3.8;93.6;0.9;1.0;1.2;1.4;1.8;2.7
468;Leeftijd: 30 tot 35 jaar;Overheid;2012;109.9;1.4;1.6;1.8;2.1;2.6;3.8;92.4;0.9;1.0;1.2;1.4;1.8;2.7
469;Leeftijd: 30 tot 35 jaar;Overheid;2013;107.5;1.4;1.6;1.8;2.0;2.3;3.3;90.4;1.1;1.3;1.4;1.6;1.8;2.6
470;Leeftijd: 30 tot 35 jaar;Overheid;2014;106.0;1.8;2.0;2.3;2.5;2.9;3.9;88.9;1.4;1.6;1.7;1.9;2.2;3.0
471;Leeftijd: 30 tot 35 jaar;Overheid;2015;105.2;1.9;2.1;2.3;2.5;2.9;4.0;88.1;1.4;1.5;1.6;1.8;2.1;2.9
472;Leeftijd: 30 tot 35 jaar;Overheid;2016;104.8;1.7;2.1;2.3;2.6;2.9;4.1;87.9;1.3;1.5;1.6;1.8;2.1;2.9
473;Leeftijd: 30 tot 35 jaar;Overheid;2017;106.4;2.0;2.3;2.6;2.9;3.3;4.3;88.9;1.4;1.6;1.8;2.0;2.3;3.2
474;Leeftijd: 30 tot 35 jaar;Overheid;2018;108.9;2.3;2.6;2.9;3.2;3.7;4.9;91.1;1.6;1.8;2.0;2.2;2.5;3.5
475;Leeftijd: 30 tot 35 jaar;Overheid;2019;112.8;2.4;2.9;3.2;3.6;4.1;5.5;94.5;1.5;1.8;2.0;2.3;2.7;3.9
476;Leeftijd: 30 tot 35 jaar;Overheid;2020;116.1;2.1;2.5;2.8;3.2;3.7;5.2;97.5;1.3;1.5;1.7;2.0;2.4;3.6
477;Leeftijd: 30 tot 35 jaar;Overheid;2021;121.7;1.8;2.2;2.5;2.9;3.4;4.8;102.9;1.3;1.6;1.8;2.0;2.4;3.5
478;Leeftijd: 30 tot 35 jaar;Overheid;2022;126.7;1.7;2.1;2.4;2.7;3.1;4.5;107.6;1.1;1.3;1.5;1.7;2.0;3.2
479;Leeftijd: 30 tot 35 jaar;Overheid;2023;132.6;2.1;2.4;2.8;3.2;4.1;6.0;113.2;1.3;1.5;1.8;2.1;2.7;4.2
