ID;Geslacht;Herkomstgroepering;Onderwijssoort;Leeftijd;InkomstenUitEenBaan;Perioden;AantalLeerlingenOnderzoekspopulatie_1;AantalVSVErsOnderzoekspopulatie_2;AantalNietVSVErsOnderzoekspopulatie_3;PercentageVSVErsOnderzoekspopulatie_4
3706;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2005/'06;;0.0;;0.0
3707;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2006/'07;;0.0;;0.0
3708;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2007/'08;;;0.0;
3709;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;< 0,5 keer minimum(jeugd)loon;2008/'09;;;0.0;
3710;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;;0.0;;0.0
3711;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;;0.0;;0.0
3712;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;0.0;0.0;0.0;0.0
3713;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;0.0;0.0;0.0;0.0
3714;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;;0.0;;0.0
3715;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2004/'05;0.0;0.0;0.0;0.0
3716;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2005/'06;;;;
3717;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2006/'07;0.0;0.0;0.0;0.0
3718;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2007/'08;0.0;0.0;0.0;0.0
3719;Totaal mannen en vrouwen;1;Vmbo 3-4;20 tot 23 jaar;>= 0,9 keer minimum(jeugd)loon;2008/'09;0.0;0.0;0.0;0.0
3720;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Totaal wel en geen inkomsten;2004/'05;156170.0;7560.0;148610.0;4.8
3721;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Totaal wel en geen inkomsten;2005/'06;171660.0;6970.0;164700.0;4.1
3722;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Totaal wel en geen inkomsten;2006/'07;169320.0;6260.0;163050.0;3.7
3723;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Totaal wel en geen inkomsten;2007/'08;164770.0;4660.0;160100.0;2.8
3724;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Totaal wel en geen inkomsten;2008/'09;160650.0;4090.0;156550.0;2.5
3725;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Geen inkomsten uit een baan;2004/'05;121970.0;5350.0;116620.0;4.4
3726;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Geen inkomsten uit een baan;2005/'06;137450.0;5190.0;132260.0;3.8
3727;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Geen inkomsten uit een baan;2006/'07;135800.0;4640.0;131160.0;3.4
3728;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Geen inkomsten uit een baan;2007/'08;125350.0;3280.0;122070.0;2.6
3729;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Geen inkomsten uit een baan;2008/'09;119090.0;2810.0;116280.0;2.4
3730;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Wel inkomsten uit een baan;2004/'05;34200.0;2210.0;31990.0;6.5
3731;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Wel inkomsten uit een baan;2005/'06;34220.0;1780.0;32440.0;5.2
3732;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Wel inkomsten uit een baan;2006/'07;33520.0;1620.0;31900.0;4.8
3733;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Wel inkomsten uit een baan;2007/'08;39420.0;1380.0;38040.0;3.5
3734;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;Wel inkomsten uit een baan;2008/'09;41550.0;1280.0;40270.0;3.1
3735;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2004/'05;30460.0;1820.0;28640.0;6.0
3736;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2005/'06;30880.0;1500.0;29380.0;4.9
3737;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2006/'07;28110.0;1270.0;26840.0;4.5
3738;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2007/'08;33000.0;1030.0;31970.0;3.1
3739;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2008/'09;36680.0;1030.0;35650.0;2.8
3740;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;3300.0;350.0;2950.0;10.6
3741;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;2980.0;240.0;2740.0;8.0
3742;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;4390.0;280.0;4120.0;6.3
3743;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;5270.0;270.0;5000.0;5.2
3744;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;4350.0;220.0;4130.0;5.0
3745;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2004/'05;440.0;40.0;400.0;8.8
3746;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2005/'06;360.0;40.0;320.0;12.2
3747;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2006/'07;1020.0;80.0;940.0;7.4
3748;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2007/'08;1150.0;80.0;1070.0;6.8
3749;Totaal mannen en vrouwen;1;Vmbo 3-4;22 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2008/'09;530.0;40.0;490.0;7.4
3750;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Totaal wel en geen inkomsten;2004/'05;;;;
3751;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Totaal wel en geen inkomsten;2005/'06;;;;
3752;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Totaal wel en geen inkomsten;2006/'07;10.0;;;
3753;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Totaal wel en geen inkomsten;2007/'08;;;;
3754;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Totaal wel en geen inkomsten;2008/'09;0.0;0.0;0.0;0.0
3755;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Geen inkomsten uit een baan;2004/'05;;;;
3756;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Geen inkomsten uit een baan;2005/'06;;;;
3757;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Geen inkomsten uit een baan;2006/'07;;;;
3758;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Geen inkomsten uit een baan;2007/'08;;;;
3759;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Geen inkomsten uit een baan;2008/'09;0.0;0.0;0.0;0.0
3760;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Wel inkomsten uit een baan;2004/'05;;;;
3761;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Wel inkomsten uit een baan;2005/'06;;;0.0;
3762;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Wel inkomsten uit een baan;2006/'07;;;;
3763;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Wel inkomsten uit een baan;2007/'08;;;;
3764;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;Wel inkomsten uit een baan;2008/'09;0.0;0.0;0.0;0.0
3765;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2004/'05;;0.0;;0.0
3766;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2005/'06;0.0;0.0;0.0;0.0
3767;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2006/'07;;;0.0;
3768;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2007/'08;0.0;0.0;0.0;0.0
3769;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;< 0,5 keer minimum(jeugd)loon;2008/'09;0.0;0.0;0.0;0.0
3770;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;0.0;0.0;0.0;0.0
3771;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;0.0;0.0;0.0;0.0
3772;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;;;0.0;
3773;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;0.0;0.0;0.0;0.0
3774;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;0.0;0.0;0.0;0.0
3775;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2004/'05;;;0.0;
3776;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2005/'06;;;0.0;
3777;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2006/'07;;;;
3778;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2007/'08;;;;
3779;Totaal mannen en vrouwen;1;Vmbo 3-4;23 jaar of ouder;>= 0,9 keer minimum(jeugd)loon;2008/'09;0.0;0.0;0.0;0.0
3780;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Totaal wel en geen inkomsten;2004/'05;231100.0;2080.0;229020.0;0.9
3781;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Totaal wel en geen inkomsten;2005/'06;240520.0;2000.0;238530.0;0.8
3782;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Totaal wel en geen inkomsten;2006/'07;249570.0;2100.0;247480.0;0.8
3783;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Totaal wel en geen inkomsten;2007/'08;257240.0;2100.0;255140.0;0.8
3784;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Totaal wel en geen inkomsten;2008/'09;260240.0;1750.0;258480.0;0.7
3785;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Geen inkomsten uit een baan;2004/'05;166370.0;1340.0;165040.0;0.8
3786;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Geen inkomsten uit een baan;2005/'06;175600.0;1380.0;174210.0;0.8
3787;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Geen inkomsten uit een baan;2006/'07;177900.0;1400.0;176490.0;0.8
3788;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Geen inkomsten uit een baan;2007/'08;172180.0;1310.0;170880.0;0.8
3789;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Geen inkomsten uit een baan;2008/'09;171870.0;1120.0;170760.0;0.6
3790;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Wel inkomsten uit een baan;2004/'05;64730.0;750.0;63980.0;1.2
3791;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Wel inkomsten uit een baan;2005/'06;64930.0;610.0;64310.0;0.9
3792;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Wel inkomsten uit een baan;2006/'07;71670.0;690.0;70980.0;1.0
3793;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Wel inkomsten uit een baan;2007/'08;85060.0;800.0;84260.0;0.9
3794;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;Wel inkomsten uit een baan;2008/'09;88360.0;640.0;87730.0;0.7
3795;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;< 0,5 keer minimum(jeugd)loon;2004/'05;56710.0;610.0;56100.0;1.1
3796;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;< 0,5 keer minimum(jeugd)loon;2005/'06;57520.0;500.0;57020.0;0.9
3797;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;< 0,5 keer minimum(jeugd)loon;2006/'07;59370.0;500.0;58860.0;0.8
3798;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;< 0,5 keer minimum(jeugd)loon;2007/'08;70320.0;590.0;69740.0;0.8
3799;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;< 0,5 keer minimum(jeugd)loon;2008/'09;77090.0;510.0;76580.0;0.7
3800;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;7160.0;120.0;7040.0;1.7
3801;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;6800.0;100.0;6700.0;1.5
3802;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;10370.0;150.0;10220.0;1.5
3803;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;12510.0;170.0;12350.0;1.3
3804;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;10490.0;120.0;10380.0;1.1
3805;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;>= 0,9 keer minimum(jeugd)loon;2004/'05;850.0;20.0;830.0;2.0
3806;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;>= 0,9 keer minimum(jeugd)loon;2005/'06;600.0;10.0;590.0;2.3
3807;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;>= 0,9 keer minimum(jeugd)loon;2006/'07;1940.0;40.0;1900.0;2.0
3808;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;>= 0,9 keer minimum(jeugd)loon;2007/'08;2220.0;40.0;2180.0;1.8
3809;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;0;>= 0,9 keer minimum(jeugd)loon;2008/'09;780.0;20.0;770.0;1.9
3810;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Totaal wel en geen inkomsten;2004/'05;62510.0;120.0;62400.0;0.2
3811;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Totaal wel en geen inkomsten;2005/'06;64670.0;120.0;64550.0;0.2
3812;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Totaal wel en geen inkomsten;2006/'07;65690.0;160.0;65530.0;0.2
3813;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Totaal wel en geen inkomsten;2007/'08;65790.0;160.0;65630.0;0.2
3814;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Totaal wel en geen inkomsten;2008/'09;67120.0;130.0;66990.0;0.2
3815;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Geen inkomsten uit een baan;2004/'05;58320.0;110.0;58210.0;0.2
3816;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Geen inkomsten uit een baan;2005/'06;60940.0;120.0;60820.0;0.2
3817;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Geen inkomsten uit een baan;2006/'07;62810.0;150.0;62660.0;0.2
3818;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Geen inkomsten uit een baan;2007/'08;62220.0;150.0;62070.0;0.2
3819;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Geen inkomsten uit een baan;2008/'09;63390.0;120.0;63270.0;0.2
3820;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Wel inkomsten uit een baan;2004/'05;4200.0;;4190.0;
3821;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Wel inkomsten uit een baan;2005/'06;3740.0;;3730.0;
3822;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Wel inkomsten uit een baan;2006/'07;2880.0;;2870.0;
3823;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Wel inkomsten uit een baan;2007/'08;3570.0;;3560.0;
3824;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;Wel inkomsten uit een baan;2008/'09;3720.0;;3720.0;
3825;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2004/'05;3990.0;;3990.0;
3826;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2005/'06;3580.0;;3580.0;
3827;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2006/'07;2580.0;;2570.0;
3828;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2007/'08;3190.0;;3180.0;
3829;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;< 0,5 keer minimum(jeugd)loon;2008/'09;3530.0;;3520.0;
3830;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;170.0;0.0;170.0;0.0
3831;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;140.0;0.0;140.0;0.0
3832;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;240.0;0.0;240.0;0.0
3833;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;310.0;;310.0;
3834;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;170.0;;170.0;
3835;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2004/'05;40.0;0.0;40.0;0.0
3836;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2005/'06;10.0;0.0;10.0;0.0
3837;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2006/'07;70.0;;70.0;
3838;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2007/'08;80.0;0.0;80.0;0.0
3839;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;15 jaar of jonger;>= 0,9 keer minimum(jeugd)loon;2008/'09;30.0;0.0;30.0;0.0
3840;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Totaal wel en geen inkomsten;2004/'05;119900.0;990.0;118910.0;0.8
3841;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Totaal wel en geen inkomsten;2005/'06;125790.0;1050.0;124740.0;0.8
3842;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Totaal wel en geen inkomsten;2006/'07;132100.0;1040.0;131060.0;0.8
3843;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Totaal wel en geen inkomsten;2007/'08;135750.0;990.0;134760.0;0.7
3844;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Totaal wel en geen inkomsten;2008/'09;136460.0;780.0;135680.0;0.6
3845;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Geen inkomsten uit een baan;2004/'05;83980.0;700.0;83290.0;0.8
3846;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Geen inkomsten uit een baan;2005/'06;89440.0;790.0;88650.0;0.9
3847;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Geen inkomsten uit een baan;2006/'07;90930.0;770.0;90170.0;0.8
3848;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Geen inkomsten uit een baan;2007/'08;86520.0;690.0;85820.0;0.8
3849;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Geen inkomsten uit een baan;2008/'09;84740.0;540.0;84200.0;0.6
3850;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Wel inkomsten uit een baan;2004/'05;35920.0;290.0;35630.0;0.8
3851;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Wel inkomsten uit een baan;2005/'06;36350.0;260.0;36090.0;0.7
3852;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Wel inkomsten uit een baan;2006/'07;41170.0;270.0;40900.0;0.7
3853;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Wel inkomsten uit een baan;2007/'08;49230.0;290.0;48940.0;0.6
3854;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;Wel inkomsten uit een baan;2008/'09;51730.0;250.0;51480.0;0.5
3855;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2004/'05;32260.0;240.0;32020.0;0.8
3856;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2005/'06;33010.0;220.0;32780.0;0.7
3857;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2006/'07;35080.0;210.0;34870.0;0.6
3858;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2007/'08;42080.0;230.0;41850.0;0.5
3859;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;< 0,5 keer minimum(jeugd)loon;2008/'09;46590.0;210.0;46380.0;0.5
3860;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2004/'05;3240.0;40.0;3200.0;1.3
3861;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2005/'06;3070.0;30.0;3030.0;1.0
3862;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2006/'07;5080.0;50.0;5020.0;1.0
3863;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2007/'08;6020.0;50.0;5970.0;0.8
3864;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;0,5 tot 0,9 keer minimum(jeugd)loon;2008/'09;4770.0;30.0;4740.0;0.6
3865;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2004/'05;410.0;;410.0;
3866;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2005/'06;280.0;;270.0;
3867;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2006/'07;1010.0;;1010.0;
3868;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2007/'08;1130.0;10.0;1120.0;1.1
3869;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;16 tot 18 jaar;>= 0,9 keer minimum(jeugd)loon;2008/'09;360.0;;350.0;
3870;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;17 jaar of jonger;Totaal wel en geen inkomsten;2004/'05;182410.0;1100.0;181310.0;0.6
3871;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;17 jaar of jonger;Totaal wel en geen inkomsten;2005/'06;190460.0;1170.0;189290.0;0.6
3872;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;17 jaar of jonger;Totaal wel en geen inkomsten;2006/'07;197790.0;1200.0;196600.0;0.6
3873;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;17 jaar of jonger;Totaal wel en geen inkomsten;2007/'08;201540.0;1140.0;200390.0;0.6
3874;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;17 jaar of jonger;Totaal wel en geen inkomsten;2008/'09;203580.0;910.0;202670.0;0.4
3875;Totaal mannen en vrouwen;1;Vwo 3-6 / havo 3-5;17 jaar of jonger;Geen inkomsten uit een baan;2004/'05;142300.0;810.0;141490.0;0.6
