ID;RegioS;SamenstellingVanHetHuishouden;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2;GemiddGestandaardiseerdInkPerHuish_3
799;Bolsward;Eenoudergezin;0.2;24.6;16.8
800;Borger-Odoorn;Totaal particulier huishouden;10.6;28.4;19.2
801;Borger-Odoorn;Eenpersoonshuishouden;2.4;15.4;15.4
802;Borger-Odoorn;Paar zonder kinderen;3.9;30.1;21.9
803;Borger-Odoorn;Paar met kinderen;3.5;35.1;18.8
804;Borger-Odoorn;Eenoudergezin;0.4;23.8;16.0
805;Borne;Totaal particulier huishouden;8.1;31.5;21.0
806;Borne;Eenpersoonshuishouden;1.9;17.5;17.5
807;Borne;Paar zonder kinderen;2.7;32.9;24.0
808;Borne;Paar met kinderen;2.8;39.4;21.0
809;Borne;Eenoudergezin;0.4;24.7;17.2
810;Borsele;Totaal particulier huishouden;8.7;31.2;20.8
811;Borsele;Eenpersoonshuishouden;2.2;17.8;17.8
812;Borsele;Paar zonder kinderen;2.8;31.4;22.9
813;Borsele;Paar met kinderen;3.1;40.4;21.3
814;Borsele;Eenoudergezin;0.5;26.6;18.0
815;Boskoop;Totaal particulier huishouden;5.9;33.2;22.1
816;Boskoop;Eenpersoonshuishouden;1.5;17.6;17.6
817;Boskoop;Paar zonder kinderen;1.9;35.5;25.9
818;Boskoop;Paar met kinderen;2.1;41.7;22.1
819;Boskoop;Eenoudergezin;0.2;23.4;15.6
820;Boxmeer;Totaal particulier huishouden;11.1;31.9;21.1
821;Boxmeer;Eenpersoonshuishouden;2.6;17.1;17.1
822;Boxmeer;Paar zonder kinderen;3.5;32.4;23.6
823;Boxmeer;Paar met kinderen;4.1;40.1;21.4
824;Boxmeer;Eenoudergezin;0.5;29.7;20.6
825;Boxtel;Totaal particulier huishouden;11.8;31.8;21.4
826;Boxtel;Eenpersoonshuishouden;3.2;17.5;17.5
827;Boxtel;Paar zonder kinderen;3.6;33.5;24.4
828;Boxtel;Paar met kinderen;3.9;41.3;22.0
829;Boxtel;Eenoudergezin;0.6;27.2;18.3
830;Breda;Totaal particulier huishouden;72.0;30.2;21.3
831;Breda;Eenpersoonshuishouden;24.9;18.0;18.0
832;Breda;Paar zonder kinderen;21.5;33.8;24.7
833;Breda;Paar met kinderen;19.2;42.1;22.7
834;Breda;Eenoudergezin;4.1;24.1;16.5
835;Breukelen;Totaal particulier huishouden;5.8;35.4;23.6
836;Breukelen;Eenpersoonshuishouden;1.7;18.6;18.6
837;Breukelen;Paar zonder kinderen;1.7;35.7;26.0
838;Breukelen;Paar met kinderen;2.0;48.4;25.7
839;Breukelen;Eenoudergezin;0.3;34.1;23.8
840;Brielle;Totaal particulier huishouden;6.6;33.3;23.0
841;Brielle;Eenpersoonshuishouden;1.7;20.7;20.7
842;Brielle;Paar zonder kinderen;2.3;34.2;24.9
843;Brielle;Paar met kinderen;2.1;42.3;23.0
844;Brielle;Eenoudergezin;0.3;27.5;18.7
845;Bronckhorst;Totaal particulier huishouden;14.6;32.1;21.3
846;Bronckhorst;Eenpersoonshuishouden;3.3;17.6;17.6
847;Bronckhorst;Paar zonder kinderen;4.9;32.3;23.6
848;Bronckhorst;Paar met kinderen;5.2;39.8;21.3
849;Bronckhorst;Eenoudergezin;0.5;28.0;18.9
850;Brummen;Totaal particulier huishouden;8.4;32.0;21.4
851;Brummen;Eenpersoonshuishouden;2.0;16.8;16.8
852;Brummen;Paar zonder kinderen;2.9;34.7;25.3
853;Brummen;Paar met kinderen;2.8;38.7;20.7
854;Brummen;Eenoudergezin;0.3;28.2;18.7
855;Brunssum;Totaal particulier huishouden;13.2;25.9;18.3
856;Brunssum;Eenpersoonshuishouden;4.3;16.1;16.1
857;Brunssum;Paar zonder kinderen;4.1;27.7;20.2
858;Brunssum;Paar met kinderen;3.5;35.6;19.4
859;Brunssum;Eenoudergezin;0.9;22.3;15.4
860;Bunnik;Totaal particulier huishouden;5.5;38.4;26.0
861;Bunnik;Eenpersoonshuishouden;1.3;23.1;23.1
862;Bunnik;Paar zonder kinderen;1.9;40.6;29.6
863;Bunnik;Paar met kinderen;1.9;47.3;25.2
864;Bunnik;Eenoudergezin;0.3;30.5;20.7
865;Bunschoten;Totaal particulier huishouden;6.7;33.6;20.9
866;Bunschoten;Eenpersoonshuishouden;1.3;17.3;17.3
867;Bunschoten;Paar zonder kinderen;1.7;30.7;22.4
868;Bunschoten;Paar met kinderen;3.1;41.8;21.7
869;Bunschoten;Eenoudergezin;0.3;26.6;17.6
870;Buren;Totaal particulier huishouden;9.7;33.5;21.8
871;Buren;Eenpersoonshuishouden;2.0;17.3;17.3
872;Buren;Paar zonder kinderen;3.2;33.2;24.3
873;Buren;Paar met kinderen;3.7;41.1;22.0
874;Buren;Eenoudergezin;0.3;28.9;19.5
875;Bussum;Totaal particulier huishouden;14.0;36.8;26.0
876;Bussum;Eenpersoonshuishouden;5.6;21.3;21.3
877;Bussum;Paar zonder kinderen;3.6;42.0;30.6
878;Bussum;Paar met kinderen;3.7;56.4;30.1
879;Bussum;Eenoudergezin;0.7;28.4;19.4
880;Capelle aan den IJssel;Totaal particulier huishouden;28.1;30.9;21.6
881;Capelle aan den IJssel;Eenpersoonshuishouden;9.2;18.8;18.8
882;Capelle aan den IJssel;Paar zonder kinderen;7.7;34.8;25.4
883;Capelle aan den IJssel;Paar met kinderen;7.8;42.9;23.1
884;Capelle aan den IJssel;Eenoudergezin;2.4;23.3;15.9
885;Castricum;Totaal particulier huishouden;14.2;35.3;24.1
886;Castricum;Eenpersoonshuishouden;4.1;20.1;20.1
887;Castricum;Paar zonder kinderen;4.6;39.2;28.6
888;Castricum;Paar met kinderen;4.7;45.3;24.0
889;Castricum;Eenoudergezin;0.7;27.7;18.7
890;Coevorden;Totaal particulier huishouden;14.6;28.6;19.4
891;Coevorden;Eenpersoonshuishouden;3.6;16.2;16.2
892;Coevorden;Paar zonder kinderen;5.1;29.8;21.8
893;Coevorden;Paar met kinderen;4.8;36.2;19.4
894;Coevorden;Eenoudergezin;0.6;23.1;15.8
895;Cranendonck;Totaal particulier huishouden;8.1;31.1;20.9
896;Cranendonck;Eenpersoonshuishouden;2.0;17.4;17.4
897;Cranendonck;Paar zonder kinderen;2.8;30.8;22.4
898;Cranendonck;Paar met kinderen;2.7;40.9;21.9
899;Cranendonck;Eenoudergezin;0.4;26.8;18.1
900;Cromstrijen;Totaal particulier huishouden;5.3;33.3;22.3
901;Cromstrijen;Eenpersoonshuishouden;1.3;17.5;17.5
902;Cromstrijen;Paar zonder kinderen;1.8;34.5;25.2
903;Cromstrijen;Paar met kinderen;1.8;42.9;23.1
904;Cromstrijen;Eenoudergezin;0.2;30.7;20.6
905;Cuijk;Totaal particulier huishouden;9.6;30.0;20.2
906;Cuijk;Eenpersoonshuishouden;2.4;16.9;16.9
907;Cuijk;Paar zonder kinderen;3.1;31.2;22.8
908;Cuijk;Paar met kinderen;3.2;38.3;20.5
909;Cuijk;Eenoudergezin;0.5;24.0;16.5
910;Culemborg;Totaal particulier huishouden;10.7;32.4;21.7
911;Culemborg;Eenpersoonshuishouden;2.9;17.9;17.9
912;Culemborg;Paar zonder kinderen;3.0;34.4;25.1
913;Culemborg;Paar met kinderen;3.8;41.8;22.3
914;Culemborg;Eenoudergezin;0.5;26.1;17.7
915;Dalfsen;Totaal particulier huishouden;9.7;33.0;21.3
916;Dalfsen;Eenpersoonshuishouden;2.1;18.2;18.2
917;Dalfsen;Paar zonder kinderen;3.0;31.7;23.1
918;Dalfsen;Paar met kinderen;3.9;41.0;21.5
919;Dalfsen;Eenoudergezin;0.4;31.0;20.9
920;Dantumadeel;Totaal particulier huishouden;7.4;27.5;18.2
921;Dantumadeel;Eenpersoonshuishouden;1.8;15.3;15.3
922;Dantumadeel;Paar zonder kinderen;2.3;28.3;20.6
923;Dantumadeel;Paar met kinderen;2.8;35.3;18.4
924;Dantumadeel;Eenoudergezin;0.3;21.9;13.8
925;De Bilt;Totaal particulier huishouden;17.6;37.3;26.0
926;De Bilt;Eenpersoonshuishouden;5.9;21.6;21.6
927;De Bilt;Paar zonder kinderen;5.3;42.8;31.3
928;De Bilt;Paar met kinderen;5.0;49.8;26.4
929;De Bilt;Eenoudergezin;0.9;31.2;21.7
930;De Marne;Totaal particulier huishouden;4.7;26.4;18.4
931;De Marne;Eenpersoonshuishouden;1.5;15.6;15.6
932;De Marne;Paar zonder kinderen;1.4;29.1;21.2
933;De Marne;Paar met kinderen;1.4;35.3;18.9
934;De Marne;Eenoudergezin;0.2;23.1;16.2
935;De Ronde Venen;Totaal particulier huishouden;13.3;37.0;24.6
936;De Ronde Venen;Eenpersoonshuishouden;3.3;21.1;21.1
937;De Ronde Venen;Paar zonder kinderen;3.9;37.5;27.3
938;De Ronde Venen;Paar met kinderen;4.9;47.7;25.4
939;De Ronde Venen;Eenoudergezin;0.8;27.9;18.8
940;De Wolden;Totaal particulier huishouden;9.1;30.9;20.6
941;De Wolden;Eenpersoonshuishouden;2.0;17.9;17.9
942;De Wolden;Paar zonder kinderen;3.2;31.1;22.7
943;De Wolden;Paar met kinderen;3.3;38.3;20.3
944;De Wolden;Eenoudergezin;0.4;27.5;18.6
945;Delft;Totaal particulier huishouden;40.3;28.0;20.6
946;Delft;Eenpersoonshuishouden;16.8;18.4;18.4
947;Delft;Paar zonder kinderen;10.7;32.8;24.0
948;Delft;Paar met kinderen;8.8;40.2;21.7
949;Delft;Eenoudergezin;2.7;24.7;16.9
950;Delfzijl;Totaal particulier huishouden;11.8;26.7;18.6
951;Delfzijl;Eenpersoonshuishouden;3.4;16.3;16.3
952;Delfzijl;Paar zonder kinderen;3.9;28.6;20.8
953;Delfzijl;Paar met kinderen;3.4;35.1;18.9
954;Delfzijl;Eenoudergezin;0.7;21.3;14.5
955;Den Helder;Totaal particulier huishouden;25.9;26.6;18.9
956;Den Helder;Eenpersoonshuishouden;8.8;16.7;16.7
957;Den Helder;Paar zonder kinderen;7.7;29.6;21.6
958;Den Helder;Paar met kinderen;6.7;36.5;19.8
959;Den Helder;Eenoudergezin;2.0;21.5;14.9
960;Deurne;Totaal particulier huishouden;12.0;31.9;20.9
961;Deurne;Eenpersoonshuishouden;2.7;17.3;17.3
962;Deurne;Paar zonder kinderen;3.8;30.4;22.2
963;Deurne;Paar met kinderen;4.4;41.7;22.1
964;Deurne;Eenoudergezin;0.7;27.5;18.5
965;Deventer;Totaal particulier huishouden;39.6;28.2;19.7
966;Deventer;Eenpersoonshuishouden;12.7;17.3;17.3
967;Deventer;Paar zonder kinderen;11.8;31.4;22.9
968;Deventer;Paar met kinderen;11.4;36.9;19.9
969;Deventer;Eenoudergezin;2.3;22.9;15.9
970;Diemen;Totaal particulier huishouden;10.0;31.6;22.3
971;Diemen;Eenpersoonshuishouden;3.4;19.7;19.7
972;Diemen;Paar zonder kinderen;2.6;35.1;25.7
973;Diemen;Paar met kinderen;2.8;43.2;23.5
974;Diemen;Eenoudergezin;0.8;26.6;18.2
975;Dinkelland;Totaal particulier huishouden;9.3;32.5;20.6
976;Dinkelland;Eenpersoonshuishouden;2.0;16.5;16.5
977;Dinkelland;Paar zonder kinderen;2.7;30.5;22.2
978;Dinkelland;Paar met kinderen;3.7;41.1;21.6
979;Dinkelland;Eenoudergezin;0.4;27.8;18.6
980;Dirksland;Totaal particulier huishouden;3.2;31.2;20.8
981;Dirksland;Eenpersoonshuishouden;0.8;18.1;18.1
982;Dirksland;Paar zonder kinderen;1.1;30.7;22.4
983;Dirksland;Paar met kinderen;1.1;41.0;21.4
984;Dirksland;Eenoudergezin;0.1;26.1;17.3
985;Doesburg;Totaal particulier huishouden;4.7;28.8;19.8
986;Doesburg;Eenpersoonshuishouden;1.3;18.3;18.3
987;Doesburg;Paar zonder kinderen;1.5;30.1;22.0
988;Doesburg;Paar met kinderen;1.5;36.4;19.6
989;Doesburg;Eenoudergezin;0.3;23.4;16.0
990;Doetinchem;Totaal particulier huishouden;23.4;29.1;19.9
991;Doetinchem;Eenpersoonshuishouden;6.8;17.0;17.0
992;Doetinchem;Paar zonder kinderen;7.3;31.2;22.8
993;Doetinchem;Paar met kinderen;7.3;37.7;20.2
994;Doetinchem;Eenoudergezin;1.2;25.3;17.1
995;Dongen;Totaal particulier huishouden;9.8;32.2;21.4
996;Dongen;Eenpersoonshuishouden;2.3;18.2;18.2
997;Dongen;Paar zonder kinderen;3.2;31.7;23.1
998;Dongen;Paar met kinderen;3.5;41.7;22.3
999;Dongen;Eenoudergezin;0.5;26.4;17.9
1000;Dongeradeel;Totaal particulier huishouden;10.0;26.5;18.0
1001;Dongeradeel;Eenpersoonshuishouden;2.9;15.9;15.9
1002;Dongeradeel;Paar zonder kinderen;3.0;26.8;19.5
1003;Dongeradeel;Paar met kinderen;3.4;34.9;18.5
1004;Dongeradeel;Eenoudergezin;0.4;25.5;17.0
1005;Dordrecht;Totaal particulier huishouden;51.0;28.4;19.9
1006;Dordrecht;Eenpersoonshuishouden;17.6;17.2;17.2
1007;Dordrecht;Paar zonder kinderen;13.6;31.8;23.2
1008;Dordrecht;Paar met kinderen;14.0;39.2;21.1
1009;Dordrecht;Eenoudergezin;3.7;23.2;15.8
1010;Drechterland;Totaal particulier huishouden;7.0;33.2;21.8
1011;Drechterland;Eenpersoonshuishouden;1.6;18.3;18.3
1012;Drechterland;Paar zonder kinderen;2.3;33.5;24.5
1013;Drechterland;Paar met kinderen;2.7;42.0;22.1
1014;Drechterland;Eenoudergezin;0.3;25.8;16.6
1015;Drimmelen;Totaal particulier huishouden;10.4;33.3;22.1
1016;Drimmelen;Eenpersoonshuishouden;2.2;19.0;19.0
1017;Drimmelen;Paar zonder kinderen;3.7;32.5;23.7
1018;Drimmelen;Paar met kinderen;3.8;41.8;22.4
1019;Drimmelen;Eenoudergezin;0.4;28.4;19.6
1020;Dronten;Totaal particulier huishouden;14.2;30.5;20.3
1021;Dronten;Eenpersoonshuishouden;3.2;17.9;17.9
1022;Dronten;Paar zonder kinderen;4.6;31.3;22.8
1023;Dronten;Paar met kinderen;5.2;38.2;20.3
1024;Dronten;Eenoudergezin;0.8;22.3;14.9
1025;Druten;Totaal particulier huishouden;6.8;31.3;20.5
1026;Druten;Eenpersoonshuishouden;1.5;16.1;16.1
1027;Druten;Paar zonder kinderen;2.2;31.6;23.0
1028;Druten;Paar met kinderen;2.5;39.6;21.2
1029;Druten;Eenoudergezin;0.4;26.0;17.8
1030;Duiven;Totaal particulier huishouden;9.7;31.7;20.7
1031;Duiven;Eenpersoonshuishouden;2.0;17.1;17.1
1032;Duiven;Paar zonder kinderen;3.0;31.2;22.8
1033;Duiven;Paar met kinderen;3.9;39.8;21.3
1034;Duiven;Eenoudergezin;0.5;25.0;16.5
1035;Echt-Susteren;Totaal particulier huishouden;13.1;29.6;20.0
1036;Echt-Susteren;Eenpersoonshuishouden;3.3;16.3;16.3
1037;Echt-Susteren;Paar zonder kinderen;4.4;29.9;21.8
1038;Echt-Susteren;Paar met kinderen;4.2;39.0;21.2
1039;Echt-Susteren;Eenoudergezin;0.6;26.0;17.6
1040;Edam-Volendam;Totaal particulier huishouden;10.9;34.8;22.7
1041;Edam-Volendam;Eenpersoonshuishouden;2.7;18.0;18.0
1042;Edam-Volendam;Paar zonder kinderen;3.0;34.1;24.9
1043;Edam-Volendam;Paar met kinderen;4.5;45.7;24.3
1044;Edam-Volendam;Eenoudergezin;0.5;28.4;19.1
1045;Ede;Totaal particulier huishouden;40.4;31.8;21.1
1046;Ede;Eenpersoonshuishouden;10.9;17.9;17.9
1047;Ede;Paar zonder kinderen;11.8;33.3;24.3
1048;Ede;Paar met kinderen;13.8;40.7;21.3
1049;Ede;Eenoudergezin;2.0;25.5;17.2
1050;Eemnes;Totaal particulier huishouden;3.5;35.7;23.9
1051;Eemnes;Eenpersoonshuishouden;0.8;21.6;21.6
1052;Eemnes;Paar zonder kinderen;1.0;38.1;27.8
1053;Eemnes;Paar met kinderen;1.3;44.0;23.6
1054;Eemnes;Eenoudergezin;0.2;25.6;17.7
1055;Eemsmond;Totaal particulier huishouden;6.8;25.7;17.7
1056;Eemsmond;Eenpersoonshuishouden;2.0;16.0;16.0
1057;Eemsmond;Paar zonder kinderen;2.2;27.1;19.8
1058;Eemsmond;Paar met kinderen;2.1;33.0;17.5
1059;Eemsmond;Eenoudergezin;0.3;22.2;14.6
1060;Eersel;Totaal particulier huishouden;6.8;34.3;22.5
1061;Eersel;Eenpersoonshuishouden;1.5;18.8;18.8
1062;Eersel;Paar zonder kinderen;2.2;34.5;25.2
1063;Eersel;Paar met kinderen;2.5;42.7;22.6
1064;Eersel;Eenoudergezin;0.2;29.4;19.8
1065;Eijsden;Totaal particulier huishouden;4.5;33.4;21.9
1066;Eijsden;Eenpersoonshuishouden;0.8;19.5;19.5
1067;Eijsden;Paar zonder kinderen;1.5;30.9;22.5
1068;Eijsden;Paar met kinderen;1.7;42.4;22.9
1069;Eijsden;Eenoudergezin;0.2;25.5;17.5
1070;Eindhoven;Totaal particulier huishouden;93.7;27.6;20.1
1071;Eindhoven;Eenpersoonshuishouden;37.2;17.9;17.9
1072;Eindhoven;Paar zonder kinderen;26.5;32.0;23.4
1073;Eindhoven;Paar met kinderen;21.1;39.1;21.1
1074;Eindhoven;Eenoudergezin;5.6;23.2;15.9
1075;Elburg;Totaal particulier huishouden;8.1;30.8;20.1
1076;Elburg;Eenpersoonshuishouden;2.0;17.0;17.0
1077;Elburg;Paar zonder kinderen;2.4;31.4;22.9
1078;Elburg;Paar met kinderen;3.2;38.0;19.9
1079;Elburg;Eenoudergezin;0.4;23.8;16.2
1080;Emmen;Totaal particulier huishouden;45.1;26.5;18.2
1081;Emmen;Eenpersoonshuishouden;12.7;15.8;15.8
1082;Emmen;Paar zonder kinderen;14.8;27.5;20.1
1083;Emmen;Paar met kinderen;13.6;35.1;18.8
1084;Emmen;Eenoudergezin;2.4;22.7;15.5
1085;Enkhuizen;Totaal particulier huishouden;7.5;28.6;19.8
1086;Enkhuizen;Eenpersoonshuishouden;2.4;16.8;16.8
1087;Enkhuizen;Paar zonder kinderen;2.3;30.9;22.5
1088;Enkhuizen;Paar met kinderen;2.2;38.7;20.6
1089;Enkhuizen;Eenoudergezin;0.4;23.4;16.2
1090;Enschede;Totaal particulier huishouden;63.5;25.7;18.2
1091;Enschede;Eenpersoonshuishouden;22.0;16.1;16.1
1092;Enschede;Paar zonder kinderen;18.3;28.4;20.8
1093;Enschede;Paar met kinderen;16.9;34.8;18.8
1094;Enschede;Eenoudergezin;4.0;21.2;14.6
1095;Epe;Totaal particulier huishouden;13.2;31.2;21.0
1096;Epe;Eenpersoonshuishouden;3.5;17.5;17.5
1097;Epe;Paar zonder kinderen;4.3;32.9;24.0
1098;Epe;Paar met kinderen;4.2;38.9;20.7
1099;Epe;Eenoudergezin;0.6;28.3;18.9
1100;Ermelo;Totaal particulier huishouden;10.4;31.9;21.5
1101;Ermelo;Eenpersoonshuishouden;3.4;17.2;17.2
1102;Ermelo;Paar zonder kinderen;2.9;35.1;25.6
1103;Ermelo;Paar met kinderen;3.2;42.6;22.2
1104;Ermelo;Eenoudergezin;0.4;28.1;19.1
1105;Etten-Leur;Totaal particulier huishouden;16.2;31.0;20.8
1106;Etten-Leur;Eenpersoonshuishouden;4.2;16.9;16.9
1107;Etten-Leur;Paar zonder kinderen;5.1;32.7;23.9
1108;Etten-Leur;Paar met kinderen;5.5;40.1;21.6
1109;Etten-Leur;Eenoudergezin;0.9;24.9;16.9
1110;Ferwerderadiel;Totaal particulier huishouden;3.5;26.7;17.9
1111;Ferwerderadiel;Eenpersoonshuishouden;0.9;15.4;15.4
1112;Ferwerderadiel;Paar zonder kinderen;1.1;28.1;20.5
1113;Ferwerderadiel;Paar met kinderen;1.2;33.8;17.7
1114;Ferwerderadiel;Eenoudergezin;0.2;23.4;16.1
1115;Franekeradeel;Totaal particulier huishouden;8.4;26.6;18.3
1116;Franekeradeel;Eenpersoonshuishouden;2.5;15.5;15.5
1117;Franekeradeel;Paar zonder kinderen;2.6;28.2;20.6
1118;Franekeradeel;Paar met kinderen;2.7;35.4;18.9
1119;Franekeradeel;Eenoudergezin;0.5;23.2;15.8
1120;GaasterlÔn-Sleat;Totaal particulier huishouden;4.1;28.4;19.1
1121;GaasterlÔn-Sleat;Eenpersoonshuishouden;1.1;15.8;15.8
1122;GaasterlÔn-Sleat;Paar zonder kinderen;1.4;29.9;21.8
1123;GaasterlÔn-Sleat;Paar met kinderen;1.3;37.3;19.4
1124;GaasterlÔn-Sleat;Eenoudergezin;0.2;24.5;16.7
1125;Geertruidenberg;Totaal particulier huishouden;8.4;31.3;21.0
1126;Geertruidenberg;Eenpersoonshuishouden;2.0;17.6;17.6
1127;Geertruidenberg;Paar zonder kinderen;2.7;31.4;22.9
1128;Geertruidenberg;Paar met kinderen;2.9;40.1;21.7
1129;Geertruidenberg;Eenoudergezin;0.5;26.9;18.7
1130;Geldermalsen;Totaal particulier huishouden;9.9;34.4;22.5
1131;Geldermalsen;Eenpersoonshuishouden;2.3;18.3;18.3
1132;Geldermalsen;Paar zonder kinderen;3.0;34.0;24.8
1133;Geldermalsen;Paar met kinderen;3.9;43.9;23.4
1134;Geldermalsen;Eenoudergezin;0.4;30.1;20.3
1135;Geldrop-Mierlo;Totaal particulier huishouden;15.7;31.4;21.5
1136;Geldrop-Mierlo;Eenpersoonshuishouden;4.5;18.3;18.3
1137;Geldrop-Mierlo;Paar zonder kinderen;4.9;33.4;24.4
1138;Geldrop-Mierlo;Paar met kinderen;5.1;40.9;22.0
1139;Geldrop-Mierlo;Eenoudergezin;0.8;26.0;17.7
1140;Gemert-Bakel;Totaal particulier huishouden;10.6;31.0;20.2
1141;Gemert-Bakel;Eenpersoonshuishouden;2.5;16.3;16.3
1142;Gemert-Bakel;Paar zonder kinderen;3.3;29.9;21.8
1143;Gemert-Bakel;Paar met kinderen;4.0;40.8;21.5
1144;Gemert-Bakel;Eenoudergezin;0.5;26.8;18.1
1145;Gennep;Totaal particulier huishouden;6.5;30.2;20.4
1146;Gennep;Eenpersoonshuishouden;1.8;17.1;17.1
1147;Gennep;Paar zonder kinderen;2.1;31.2;22.8
1148;Gennep;Paar met kinderen;2.1;38.8;20.8
1149;Gennep;Eenoudergezin;0.3;27.0;17.9
1150;Giessenlanden;Totaal particulier huishouden;5.4;36.2;23.5
1151;Giessenlanden;Eenpersoonshuishouden;1.1;20.6;20.6
1152;Giessenlanden;Paar zonder kinderen;1.8;33.4;24.4
1153;Giessenlanden;Paar met kinderen;2.1;46.5;24.5
1154;Giessenlanden;Eenoudergezin;0.2;29.6;20.2
1155;Gilze en Rijen;Totaal particulier huishouden;9.9;31.0;20.6
1156;Gilze en Rijen;Eenpersoonshuishouden;2.3;17.2;17.2
1157;Gilze en Rijen;Paar zonder kinderen;3.2;30.8;22.5
1158;Gilze en Rijen;Paar met kinderen;3.6;39.9;21.3
1159;Gilze en Rijen;Eenoudergezin;0.4;25.9;17.4
1160;Goedereede;Totaal particulier huishouden;4.4;34.2;22.6
1161;Goedereede;Eenpersoonshuishouden;1.0;19.8;19.8
1162;Goedereede;Paar zonder kinderen;1.4;34.3;25.0
1163;Goedereede;Paar met kinderen;1.7;42.3;22.5
1164;Goedereede;Eenoudergezin;0.2;28.8;19.9
1165;Goes;Totaal particulier huishouden;15.5;29.4;20.6
1166;Goes;Eenpersoonshuishouden;5.1;17.5;17.5
1167;Goes;Paar zonder kinderen;4.8;32.1;23.5
1168;Goes;Paar met kinderen;4.4;39.7;21.3
1169;Goes;Eenoudergezin;0.8;25.3;17.3
1170;Goirle;Totaal particulier huishouden;8.6;34.2;22.6
1171;Goirle;Eenpersoonshuishouden;1.9;18.3;18.3
1172;Goirle;Paar zonder kinderen;3.0;34.3;25.0
1173;Goirle;Paar met kinderen;3.1;43.3;23.1
1174;Goirle;Eenoudergezin;0.4;28.6;19.0
1175;Gorinchem;Totaal particulier huishouden;14.5;29.2;20.3
1176;Gorinchem;Eenpersoonshuishouden;4.9;17.3;17.3
1177;Gorinchem;Paar zonder kinderen;4.0;31.8;23.2
1178;Gorinchem;Paar met kinderen;4.3;39.9;21.5
1179;Gorinchem;Eenoudergezin;0.8;24.6;16.8
1180;Gouda;Totaal particulier huishouden;29.4;30.6;21.1
1181;Gouda;Eenpersoonshuishouden;9.5;18.3;18.3
1182;Gouda;Paar zonder kinderen;8.1;33.6;24.6
1183;Gouda;Paar met kinderen;8.9;41.1;21.9
1184;Gouda;Eenoudergezin;1.8;25.0;17.2
1185;Graafstroom;Totaal particulier huishouden;3.2;38.4;23.9
1186;Graafstroom;Eenpersoonshuishouden;0.6;18.1;18.1
1187;Graafstroom;Paar zonder kinderen;0.9;39.5;28.8
1188;Graafstroom;Paar met kinderen;1.4;44.7;22.8
1189;Graafstroom;Eenoudergezin;0.2;34.4;22.6
1190;Graft-De Rijp;Totaal particulier huishouden;2.6;33.8;22.4
1191;Graft-De Rijp;Eenpersoonshuishouden;0.6;18.6;18.6
1192;Graft-De Rijp;Paar zonder kinderen;0.8;34.8;25.4
1193;Graft-De Rijp;Paar met kinderen;0.9;44.6;23.7
1194;Graft-De Rijp;Eenoudergezin;0.1;21.7;14.3
1195;Grave;Totaal particulier huishouden;5.1;30.1;20.3
1196;Grave;Eenpersoonshuishouden;1.3;17.1;17.1
1197;Grave;Paar zonder kinderen;1.7;31.2;22.8
1198;Grave;Paar met kinderen;1.8;39.0;21.0
1199;Grave;Eenoudergezin;0.2;20.1;14.1
1200;Groenlo;Totaal particulier huishouden;11.4;30.5;20.1
1201;Groenlo;Eenpersoonshuishouden;2.9;17.2;17.2
1202;Groenlo;Paar zonder kinderen;3.7;29.5;21.5
1203;Groenlo;Paar met kinderen;4.2;39.5;20.9
1204;Groenlo;Eenoudergezin;0.4;27.8;18.8
1205;Groesbeek;Totaal particulier huishouden;7.4;30.3;20.3
1206;Groesbeek;Eenpersoonshuishouden;1.9;17.3;17.3
1207;Groesbeek;Paar zonder kinderen;2.4;28.7;20.9
1208;Groesbeek;Paar met kinderen;2.4;40.9;21.9
1209;Groesbeek;Eenoudergezin;0.3;25.8;17.9
1210;Groningen (gemeente);Totaal particulier huishouden;78.3;24.6;18.7
1211;Groningen (gemeente);Eenpersoonshuishouden;36.9;16.7;16.7
1212;Groningen (gemeente);Paar zonder kinderen;19.8;30.8;22.5
1213;Groningen (gemeente);Paar met kinderen;14.2;36.8;20.0
1214;Groningen (gemeente);Eenoudergezin;5.5;21.3;14.8
1215;Grootegast;Totaal particulier huishouden;4.5;28.6;18.7
1216;Grootegast;Eenpersoonshuishouden;1.0;15.9;15.9
1217;Grootegast;Paar zonder kinderen;1.4;28.8;21.0
1218;Grootegast;Paar met kinderen;1.8;35.6;18.7
1219;Grootegast;Eenoudergezin;0.2;25.4;17.1
1220;Gulpen-Wittem;Totaal particulier huishouden;6.1;30.8;20.7
1221;Gulpen-Wittem;Eenpersoonshuishouden;1.5;16.5;16.5
1222;Gulpen-Wittem;Paar zonder kinderen;2.0;31.3;22.9
1223;Gulpen-Wittem;Paar met kinderen;2.0;39.6;21.4
1224;Gulpen-Wittem;Eenoudergezin;0.3;28.8;19.8
1225;Haaksbergen;Totaal particulier huishouden;9.3;30.8;20.2
1226;Haaksbergen;Eenpersoonshuishouden;2.1;16.4;16.4
1227;Haaksbergen;Paar zonder kinderen;3.2;30.1;22.0
1228;Haaksbergen;Paar met kinderen;3.2;39.0;20.8
1229;Haaksbergen;Eenoudergezin;0.4;30.7;20.8
1230;Haaren;Totaal particulier huishouden;4.9;35.4;22.9
1231;Haaren;Eenpersoonshuishouden;1.0;17.7;17.7
1232;Haaren;Paar zonder kinderen;1.6;35.9;26.2
1233;Haaren;Paar met kinderen;1.9;43.4;22.9
