ID;KenmerkenBaanBedrijfsgrootte;CaoSector;Perioden;TotaalBanen_1;Minimumloon_2;k_105Minimumloon_3;k_110Minimumloon_4;k_115Minimumloon_5;k_120Minimumloon_6;k_130Minimumloon_7;TotaalArbeidsvolume_8;Minimumloon_9;k_105Minimumloon_10;k_110Minimumloon_11;k_115Minimumloon_12;k_120Minimumloon_13;k_130Minimumloon_14
317;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2011;407.6;33.3;48.3;65.8;83.0;103.9;144.6;245.2;21.2;30.4;41.0;51.5;64.0;88.2
318;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2012;404.7;32.1;47.3;64.6;81.6;102.0;142.3;243.6;20.3;29.6;40.2;50.5;62.8;86.8
319;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2013;394.5;30.8;45.9;63.4;80.1;99.1;139.3;237.7;19.5;28.8;39.5;49.6;61.1;85.1
320;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2014;401.4;33.9;50.2;68.8;86.3;106.2;146.8;241.2;21.4;31.3;42.6;53.2;65.2;89.4
321;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2015;402.6;33.3;49.8;68.8;86.9;106.8;148.3;241.8;21.1;31.1;42.6;53.6;65.5;90.3
322;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2016;413.9;36.4;55.6;76.3;95.9;117.2;162.6;248.4;22.7;34.3;46.8;58.6;71.4;98.3
323;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2017;455.6;35.4;60.1;85.7;108.6;133.7;187.6;270.8;21.1;35.8;50.9;64.5;79.3;111.2
324;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2018;466.9;35.8;62.4;89.9;114.5;140.3;196.8;278.0;21.4;37.3;53.5;68.1;83.4;116.9
325;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2019;472.7;35.4;61.4;90.4;117.0;143.6;200.3;281.2;21.2;36.6;53.7;69.5;85.3;118.9
326;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2020;467.4;33.3;59.2;86.5;113.1;139.2;194.1;276.9;19.8;35.2;51.2;66.9;82.3;114.7
327;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2021;468.8;33.2;59.5;87.6;113.8;139.5;196.6;279.0;19.9;35.5;52.1;67.6;82.8;116.7
328;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2022;479.6;28.0;50.6;77.2;103.7;129.6;188.6;285.2;16.7;30.2;45.9;61.6;77.0;112.0
329;Arbeidsduur: 20 tot 25 uur per week;Particuliere bedrijven;2023;478.0;36.8;67.6;99.5;132.2;166.0;218.0;284.0;21.9;40.2;59.1;78.4;98.5;129.4
330;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2009;228.6;13.2;16.7;20.3;24.4;29.6;42.4;148.6;8.7;10.9;13.3;16.0;19.4;27.8
331;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2010;239.8;15.5;19.7;23.4;27.5;32.8;45.0;155.9;10.2;12.8;15.3;17.9;21.4;29.4
332;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2011;250.5;16.8;21.1;25.1;29.2;34.8;47.0;163.1;11.1;13.8;16.4;19.1;22.8;30.9
333;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2012;256.9;17.1;21.9;26.2;30.0;35.1;46.4;167.3;11.3;14.3;17.1;19.5;23.0;30.4
334;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2013;259.0;15.9;21.2;24.5;28.3;33.7;44.3;168.7;10.6;13.9;16.0;18.5;22.0;29.0
335;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2014;259.5;16.0;22.5;26.3;29.8;34.1;44.0;169.3;10.6;14.6;17.0;19.3;22.1;28.7
336;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2015;268.3;15.4;20.6;23.8;26.8;30.6;39.8;173.8;10.1;13.3;15.4;17.3;19.8;25.8
337;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2016;269.9;14.1;19.1;22.0;25.1;28.9;37.9;174.0;9.2;12.3;14.1;16.1;18.5;24.4
338;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2017;284.9;13.3;20.0;23.6;26.8;29.9;38.5;179.1;8.3;12.3;14.6;16.5;18.4;23.8
339;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2018;295.9;13.2;19.6;23.9;27.8;31.4;41.6;186.1;8.2;12.1;14.8;17.1;19.4;25.7
340;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2019;308.4;13.6;19.3;23.9;29.7;34.3;46.3;194.2;8.5;11.9;14.8;18.3;21.1;28.7
341;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2020;322.8;13.5;18.7;22.9;28.7;35.0;49.8;203.0;8.5;11.6;14.2;17.7;21.6;30.8
342;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2021;331.4;14.8;19.0;23.2;28.2;34.1;50.2;209.0;9.3;11.8;14.4;17.5;21.1;31.1
343;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2022;335.5;14.8;18.3;21.9;26.0;31.6;46.6;211.8;9.3;11.5;13.6;16.2;19.6;28.8
344;Arbeidsduur: 20 tot 25 uur per week;Gesubsidieerde instellingen;2023;339.1;16.0;22.3;27.2;33.8;42.4;66.1;214.2;10.0;13.9;16.9;20.9;26.2;41.0
345;Arbeidsduur: 20 tot 25 uur per week;Overheid;2009;106.3;1.1;1.2;1.4;1.7;2.1;3.4;66.3;0.7;0.8;0.9;1.1;1.3;2.1
346;Arbeidsduur: 20 tot 25 uur per week;Overheid;2010;110.0;1.5;1.6;1.8;2.1;2.6;3.8;68.7;0.9;1.0;1.1;1.3;1.6;2.4
347;Arbeidsduur: 20 tot 25 uur per week;Overheid;2011;112.0;1.2;1.3;1.5;1.8;2.4;3.6;70.0;0.7;0.8;1.0;1.2;1.5;2.3
348;Arbeidsduur: 20 tot 25 uur per week;Overheid;2012;114.4;1.4;1.5;1.7;2.0;2.5;3.7;71.5;0.9;1.0;1.1;1.3;1.6;2.3
349;Arbeidsduur: 20 tot 25 uur per week;Overheid;2013;114.5;1.5;1.7;1.8;2.1;2.5;3.5;71.6;1.0;1.1;1.2;1.3;1.6;2.2
350;Arbeidsduur: 20 tot 25 uur per week;Overheid;2014;113.3;1.8;2.0;2.2;2.4;2.8;3.7;70.8;1.2;1.3;1.4;1.5;1.8;2.3
351;Arbeidsduur: 20 tot 25 uur per week;Overheid;2015;113.4;1.9;2.1;2.2;2.5;2.8;3.7;71.0;1.2;1.3;1.4;1.6;1.7;2.3
352;Arbeidsduur: 20 tot 25 uur per week;Overheid;2016;114.5;1.8;2.0;2.2;2.5;2.9;3.9;71.8;1.1;1.3;1.4;1.6;1.8;2.5
353;Arbeidsduur: 20 tot 25 uur per week;Overheid;2017;121.5;2.0;2.3;2.6;2.9;3.3;4.3;75.1;1.3;1.4;1.6;1.8;2.0;2.6
354;Arbeidsduur: 20 tot 25 uur per week;Overheid;2018;125.8;3.7;4.1;4.4;4.9;5.4;6.5;77.9;2.4;2.6;2.8;3.1;3.4;4.1
355;Arbeidsduur: 20 tot 25 uur per week;Overheid;2019;129.1;2.7;3.1;3.6;4.1;4.7;6.1;79.9;1.7;1.9;2.2;2.5;2.9;3.8
356;Arbeidsduur: 20 tot 25 uur per week;Overheid;2020;130.0;2.5;2.9;3.4;3.9;4.7;6.1;80.4;1.6;1.8;2.1;2.4;2.9;3.8
357;Arbeidsduur: 20 tot 25 uur per week;Overheid;2021;131.5;2.4;2.8;3.3;3.8;4.7;6.2;81.5;1.5;1.8;2.1;2.3;2.9;3.8
358;Arbeidsduur: 20 tot 25 uur per week;Overheid;2022;134.9;2.5;2.8;3.2;3.8;4.3;6.1;83.7;1.6;1.8;2.0;2.4;2.7;3.7
359;Arbeidsduur: 20 tot 25 uur per week;Overheid;2023;138.7;2.9;3.3;3.9;4.6;5.6;7.7;85.4;1.8;2.0;2.4;2.8;3.4;4.7
360;Arbeidsduur: 25 tot 30 uur per week;Totaal;2009;474.5;29.9;40.3;52.9;66.1;80.8;113.5;364.7;24.2;32.4;42.0;52.2;63.4;88.0
361;Arbeidsduur: 25 tot 30 uur per week;Totaal;2010;488.0;32.4;44.6;58.3;71.9;88.3;120.8;375.9;26.5;36.0;46.5;57.0;69.4;94.2
362;Arbeidsduur: 25 tot 30 uur per week;Totaal;2011;514.9;32.3;45.1;59.2;73.0;89.8;123.5;394.3;25.8;35.6;46.4;56.9;69.6;95.0
363;Arbeidsduur: 25 tot 30 uur per week;Totaal;2012;529.5;31.5;45.1;59.5;73.5;90.1;123.7;405.1;25.0;35.5;46.4;57.1;69.6;94.9
364;Arbeidsduur: 25 tot 30 uur per week;Totaal;2013;556.8;31.1;46.4;61.7;76.7;93.7;129.1;428.3;24.9;36.6;48.3;59.7;72.6;99.3
365;Arbeidsduur: 25 tot 30 uur per week;Totaal;2014;561.7;33.2;49.7;65.9;81.7;98.8;134.3;431.3;26.4;39.0;51.2;63.3;76.2;103.0
366;Arbeidsduur: 25 tot 30 uur per week;Totaal;2015;570.2;33.1;49.0;65.1;80.5;97.2;132.9;436.0;26.1;38.2;50.3;61.9;74.5;101.2
367;Arbeidsduur: 25 tot 30 uur per week;Totaal;2016;590.5;35.4;54.0;71.2;88.0;105.5;143.6;450.6;27.7;41.9;54.7;67.3;80.4;108.8
368;Arbeidsduur: 25 tot 30 uur per week;Totaal;2017;616.6;32.8;54.3;74.5;93.0;111.8;153.1;466.1;24.8;40.8;55.7;69.4;83.3;113.8
369;Arbeidsduur: 25 tot 30 uur per week;Totaal;2018;643.4;32.9;54.9;76.8;97.1;117.2;161.7;486.3;24.9;41.2;57.5;72.5;87.3;120.2
370;Arbeidsduur: 25 tot 30 uur per week;Totaal;2019;671.7;32.4;54.5;77.8;100.0;121.7;168.0;507.6;24.4;40.9;58.0;74.5;90.5;124.7
371;Arbeidsduur: 25 tot 30 uur per week;Totaal;2020;675.0;29.0;49.2;70.5;91.4;112.4;158.2;509.2;21.8;36.7;52.3;67.7;83.2;116.9
372;Arbeidsduur: 25 tot 30 uur per week;Totaal;2021;692.7;29.2;49.2;70.2;91.2;111.7;158.7;524.4;22.1;37.0;52.4;67.9;83.1;117.9
373;Arbeidsduur: 25 tot 30 uur per week;Totaal;2022;719.7;25.7;43.7;63.6;84.0;104.6;153.6;544.8;19.5;32.9;47.6;62.7;77.9;114.1
374;Arbeidsduur: 25 tot 30 uur per week;Totaal;2023;732.0;31.4;56.0;80.7;106.5;134.8;185.7;553.6;23.7;42.0;60.2;79.2;100.0;137.9
375;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2009;245.5;21.9;30.2;40.1;50.5;61.7;85.7;184.8;17.8;24.1;31.7;39.6;47.9;65.6
376;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2010;244.3;23.3;32.9;44.0;54.7;67.5;91.5;184.3;19.0;26.5;34.9;43.0;52.6;70.4
377;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2011;256.3;22.8;33.0;44.4;55.3;68.4;93.4;191.5;18.1;25.9;34.4;42.7;52.4;70.8
378;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2012;258.9;21.6;32.0;43.5;54.6;67.6;92.9;192.7;17.1;24.9;33.5;41.9;51.4;70.0
379;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2013;256.8;22.2;33.3;45.7;57.6;70.5;97.3;191.4;17.6;26.1;35.4;44.3;53.9;73.6
380;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2014;269.1;24.3;36.3;49.7;62.4;76.2;103.6;200.3;19.2;28.2;38.2;47.8;58.0;78.2
381;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2015;275.3;24.0;35.9;49.5;62.5;76.4;104.9;203.9;18.8;27.8;37.9;47.5;57.8;78.7
382;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2016;286.4;26.3;40.5;55.5;69.7;84.4;115.4;212.2;20.5;31.1;42.3;52.7;63.6;86.3
383;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2017;296.3;24.5;41.4;59.2;74.9;91.1;125.5;218.6;18.4;30.8;43.8;55.3;67.1;92.3
384;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2018;306.9;25.0;42.9;61.7;78.6;95.8;132.3;226.2;18.7;31.9;45.7;58.1;70.7;97.3
385;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2019;316.9;24.3;42.5;62.4;80.6;98.7;135.9;233.1;18.1;31.5;46.1;59.4;72.6;99.8
386;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2020;309.5;21.5;38.3;56.6;73.8;90.7;126.4;226.5;15.9;28.3;41.5;54.0;66.3;92.3
387;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2021;315.6;21.8;38.8;57.1;74.5;91.3;128.4;232.3;16.3;28.9;42.2;54.9;67.2;94.3
388;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2022;330.2;18.3;33.5;51.1;68.7;86.1;125.5;243.0;13.7;25.0;37.9;50.7;63.4;92.3
389;Arbeidsduur: 25 tot 30 uur per week;Particuliere bedrijven;2023;333.6;23.2;43.7;65.3;87.4;110.6;145.5;245.4;17.3;32.4;48.2;64.4;81.3;106.8
390;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2009;134.2;7.2;9.3;11.8;14.4;17.6;25.3;106.9;5.8;7.6;9.5;11.7;14.3;20.5
391;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2010;144.0;8.2;10.7;13.2;15.9;19.1;26.7;114.6;6.7;8.7;10.7;12.9;15.5;21.7
392;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2011;152.9;8.8;11.3;13.9;16.6;19.9;27.6;121.2;7.1;9.1;11.2;13.4;16.1;22.3
393;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2012;159.5;8.9;11.9;14.7;17.3;20.5;27.8;126.3;7.2;9.6;11.8;13.9;16.5;22.5
394;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2013;176.7;7.7;11.7;14.3;17.1;20.7;28.3;140.7;6.3;9.5;11.5;13.8;16.8;22.9
395;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2014;176.0;7.7;12.0;14.6;17.4;20.3;27.3;140.4;6.2;9.7;11.7;14.0;16.4;22.1
396;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2015;175.8;7.7;11.6;13.9;16.1;18.7;24.9;139.5;6.2;9.3;11.1;12.9;15.0;20.1
397;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2016;180.4;7.7;11.8;13.7;16.2;18.7;24.9;142.4;6.2;9.4;10.9;12.9;14.9;20.0
398;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2017;188.6;6.9;11.2;13.3;15.9;18.0;23.9;145.4;5.3;8.7;10.4;12.3;13.9;18.5
399;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2018;199.0;6.6;10.3;13.1;16.1;18.5;25.3;153.4;5.1;8.0;10.1;12.4;14.3;19.5
400;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2019;210.4;6.3;9.9;12.8;16.3;19.3;27.0;162.1;4.9;7.7;9.9;12.6;14.9;20.8
401;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2020;219.3;6.0;9.1;11.6;14.9;18.2;26.9;168.6;4.6;7.0;9.0;11.5;14.0;20.7
402;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2021;226.5;6.0;8.7;11.0;14.1;17.1;25.6;174.6;4.7;6.8;8.5;10.9;13.3;19.8
403;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2022;233.9;6.1;8.6;10.6;13.0;15.8;23.8;180.3;4.7;6.7;8.3;10.1;12.2;18.3
404;Arbeidsduur: 25 tot 30 uur per week;Gesubsidieerde instellingen;2023;239.5;6.9;10.8;13.5;16.7;21.0;35.2;184.6;5.4;8.4;10.4;12.9;16.2;27.1
405;Arbeidsduur: 25 tot 30 uur per week;Overheid;2009;94.7;0.8;0.8;1.0;1.2;1.5;2.5;73.1;0.6;0.7;0.8;0.9;1.2;1.9
406;Arbeidsduur: 25 tot 30 uur per week;Overheid;2010;99.7;0.9;1.0;1.1;1.3;1.7;2.6;77.0;0.7;0.8;0.9;1.1;1.3;2.0
407;Arbeidsduur: 25 tot 30 uur per week;Overheid;2011;105.7;0.7;0.8;0.9;1.2;1.5;2.4;81.6;0.5;0.6;0.7;0.9;1.2;1.9
408;Arbeidsduur: 25 tot 30 uur per week;Overheid;2012;111.0;1.0;1.2;1.4;1.6;2.0;3.0;86.2;0.8;0.9;1.1;1.3;1.6;2.4
409;Arbeidsduur: 25 tot 30 uur per week;Overheid;2013;123.3;1.2;1.4;1.7;2.0;2.4;3.5;96.1;0.9;1.1;1.3;1.6;1.9;2.7
410;Arbeidsduur: 25 tot 30 uur per week;Overheid;2014;116.5;1.2;1.4;1.6;1.9;2.3;3.4;90.6;1.0;1.1;1.3;1.5;1.8;2.7
411;Arbeidsduur: 25 tot 30 uur per week;Overheid;2015;119.1;1.4;1.5;1.7;1.9;2.2;3.1;92.5;1.1;1.2;1.3;1.5;1.7;2.4
412;Arbeidsduur: 25 tot 30 uur per week;Overheid;2016;123.7;1.4;1.7;1.9;2.2;2.4;3.3;96.0;1.1;1.4;1.5;1.7;1.9;2.6
413;Arbeidsduur: 25 tot 30 uur per week;Overheid;2017;131.7;1.4;1.6;1.9;2.3;2.7;3.7;102.1;1.1;1.3;1.6;1.8;2.2;3.0
414;Arbeidsduur: 25 tot 30 uur per week;Overheid;2018;137.4;1.4;1.7;2.1;2.5;3.0;4.1;106.7;1.1;1.3;1.7;2.0;2.4;3.4
415;Arbeidsduur: 25 tot 30 uur per week;Overheid;2019;144.4;1.8;2.1;2.6;3.1;3.7;5.1;112.4;1.4;1.7;2.1;2.5;3.0;4.1
416;Arbeidsduur: 25 tot 30 uur per week;Overheid;2020;146.3;1.5;1.9;2.3;2.8;3.6;4.9;114.1;1.2;1.5;1.8;2.2;2.9;4.0
417;Arbeidsduur: 25 tot 30 uur per week;Overheid;2021;150.7;1.4;1.7;2.1;2.6;3.3;4.7;117.4;1.1;1.3;1.7;2.1;2.7;3.8
418;Arbeidsduur: 25 tot 30 uur per week;Overheid;2022;155.7;1.3;1.5;1.8;2.3;2.8;4.3;121.5;1.1;1.2;1.5;1.9;2.3;3.5
419;Arbeidsduur: 25 tot 30 uur per week;Overheid;2023;158.9;1.3;1.6;1.9;2.5;3.2;5.0;123.5;1.0;1.2;1.5;1.9;2.5;3.9
420;Arbeidsduur: 30 tot 35 uur per week;Totaal;2009;851.4;53.2;69.3;88.9;109.1;131.3;179.7;763.0;49.7;64.3;82.0;100.1;120.0;163.1
421;Arbeidsduur: 30 tot 35 uur per week;Totaal;2010;841.5;56.1;74.9;95.8;116.3;139.6;187.3;756.0;52.7;69.6;88.4;106.9;127.9;170.4
422;Arbeidsduur: 30 tot 35 uur per week;Totaal;2011;871.4;50.8;70.1;91.3;111.8;135.8;184.2;779.1;46.9;64.2;83.2;101.6;123.1;166.0
423;Arbeidsduur: 30 tot 35 uur per week;Totaal;2012;864.0;46.6;67.7;88.4;108.4;131.9;178.6;770.1;42.7;61.5;80.0;97.8;118.7;160.1
424;Arbeidsduur: 30 tot 35 uur per week;Totaal;2013;796.8;42.2;62.7;81.0;99.3;119.8;161.7;706.8;38.4;56.6;72.7;88.9;107.0;143.8
425;Arbeidsduur: 30 tot 35 uur per week;Totaal;2014;816.7;44.6;67.3;86.9;106.2;126.6;168.5;724.3;40.4;60.5;77.7;94.8;112.8;149.6
426;Arbeidsduur: 30 tot 35 uur per week;Totaal;2015;831.3;46.9;68.3;87.4;106.6;126.7;168.6;732.8;41.9;60.7;77.4;94.2;111.6;148.1
427;Arbeidsduur: 30 tot 35 uur per week;Totaal;2016;858.0;51.4;75.4;95.7;116.4;137.3;182.2;755.9;46.0;67.0;84.7;102.8;121.0;160.0
428;Arbeidsduur: 30 tot 35 uur per week;Totaal;2017;889.9;50.9;77.0;99.3;121.9;144.0;193.8;776.0;44.4;66.9;86.1;105.5;124.5;167.3
429;Arbeidsduur: 30 tot 35 uur per week;Totaal;2018;942.2;52.8;81.1;106.4;131.6;156.3;211.0;821.2;46.1;70.6;92.3;114.0;135.3;182.4
430;Arbeidsduur: 30 tot 35 uur per week;Totaal;2019;988.3;52.3;80.9;107.7;134.3;160.9;218.5;859.8;45.6;70.3;93.2;116.1;139.0;188.4
431;Arbeidsduur: 30 tot 35 uur per week;Totaal;2020;1003.7;47.7;74.1;100.0;125.8;151.3;207.6;869.5;41.4;64.0;86.0;108.1;129.9;178.0
432;Arbeidsduur: 30 tot 35 uur per week;Totaal;2021;1039.6;49.7;75.3;101.2;127.5;153.8;211.6;902.9;43.3;65.3;87.5;110.1;132.6;182.3
433;Arbeidsduur: 30 tot 35 uur per week;Totaal;2022;1095.8;44.4;68.1;93.7;120.0;146.3;207.7;950.6;38.6;59.1;81.0;103.6;126.2;178.8
434;Arbeidsduur: 30 tot 35 uur per week;Totaal;2023;1140.2;52.9;85.2;118.2;151.4;187.2;254.7;987.1;46.0;73.8;101.9;130.4;161.0;219.0
435;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2009;494.3;35.2;47.0;61.6;77.0;93.4;128.4;435.3;32.7;43.4;56.5;70.2;84.7;115.3
436;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2010;472.3;37.3;50.8;66.7;82.4;99.8;134.4;417.1;34.9;47.0;61.3;75.3;90.7;121.0
437;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2011;489.1;33.5;47.6;63.6;79.5;97.3;132.9;429.1;30.8;43.3;57.6;71.7;87.3;118.2
438;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2012;488.5;31.1;45.3;61.3;77.1;94.7;130.1;427.2;28.3;40.9;55.0;69.0;84.4;115.0
439;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2013;457.0;29.8;43.3;58.3;73.3;89.5;123.1;396.2;26.9;38.8;52.0;65.1;79.2;108.3
440;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2014;473.5;31.7;46.2;62.4;78.2;95.1;129.5;410.2;28.5;41.2;55.4;69.3;84.0;113.7
441;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2015;488.1;32.6;46.9;63.2;79.5;96.7;132.4;419.7;28.9;41.4;55.5;69.6;84.4;114.9
442;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2016;509.0;36.5;53.4;71.4;89.0;107.2;145.8;438.3;32.4;47.1;62.7;78.0;93.7;126.8
443;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2017;524.8;37.0;56.1;76.1;95.6;115.1;158.7;448.3;32.0;48.3;65.4;82.0;98.7;135.9
444;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2018;562.8;39.1;60.4;83.1;104.7;126.6;174.3;481.0;33.9;52.2;71.6;90.1;108.8;149.6
445;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2019;592.1;38.9;61.0;85.0;107.6;131.2;180.9;504.8;33.6;52.5;73.1;92.3;112.5;154.9
446;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2020;599.2;35.2;56.1;79.0;100.9;123.1;171.5;508.0;30.2;48.1;67.4;85.9;104.8;145.8
447;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2021;621.7;37.1;57.9;80.6;103.0;126.1;176.2;529.4;32.0;49.8;69.1;88.2;107.9;150.7
448;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2022;662.1;31.9;51.2;73.6;96.5;119.9;173.4;563.2;27.5;44.1;63.2;82.7;102.7;148.3
449;Arbeidsduur: 30 tot 35 uur per week;Particuliere bedrijven;2023;691.5;38.9;65.6;94.6;124.4;156.1;211.3;587.5;33.5;56.4;81.0;106.4;133.4;180.3
450;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2009;218.5;16.1;20.3;24.9;29.3;34.6;46.1;202.3;15.2;19.0;23.2;27.3;32.3;43.1
451;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2010;224.9;16.3;21.4;26.1;30.5;35.8;47.2;208.4;15.4;20.1;24.3;28.4;33.5;44.3
452;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2011;231.8;15.0;20.1;24.9;29.1;34.7;46.0;214.2;14.0;18.6;23.1;27.0;32.3;43.0
453;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2012;232.7;13.5;20.1;24.5;28.3;33.5;43.7;214.6;12.6;18.5;22.6;26.2;31.1;40.7
454;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2013;206.3;10.4;17.2;20.2;23.3;27.1;34.3;189.8;9.7;15.7;18.5;21.3;24.8;31.5
455;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2014;204.5;10.7;18.7;21.8;25.0;28.2;34.7;188.3;9.9;17.1;19.9;22.9;25.8;31.9
456;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2015;202.3;11.8;18.7;21.3;24.0;26.6;31.8;185.3;10.8;17.0;19.4;21.8;24.2;29.1
457;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2016;205.0;12.0;18.9;21.0;23.8;26.2;31.5;187.0;11.0;17.2;19.1;21.6;23.8;28.7
458;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2017;209.2;11.3;18.1;20.1;23.0;25.2;30.3;186.9;10.1;16.1;18.0;20.5;22.5;27.1
459;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2018;220.7;11.2;17.9;20.2;23.5;25.9;31.7;197.1;10.0;16.0;18.0;20.9;23.1;28.3
460;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2019;231.7;10.7;16.9;19.3;22.9;25.5;31.9;206.8;9.6;15.1;17.2;20.4;22.7;28.4
461;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2020;241.3;10.2;15.3;18.0;21.6;24.4;30.9;214.8;9.1;13.6;16.0;19.2;21.6;27.5
462;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2021;249.8;10.3;14.7;17.7;21.1;23.9;30.2;222.8;9.2;13.1;15.7;18.8;21.2;26.9
463;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2022;258.0;10.1;14.1;17.0;20.1;22.7;29.1;229.9;9.0;12.6;15.1;17.9;20.2;25.9
464;Arbeidsduur: 30 tot 35 uur per week;Gesubsidieerde instellingen;2023;265.8;11.6;16.8;20.4;23.3;26.6;37.0;236.8;10.3;15.0;18.1;20.7;23.7;33.0
465;Arbeidsduur: 30 tot 35 uur per week;Overheid;2009;138.7;1.9;2.1;2.4;2.7;3.3;5.1;125.4;1.8;2.0;2.2;2.5;3.0;4.7
