ID;Geslacht;Leeftijd;Migratieachtergrond;Generatie;Perioden;TotaleBevolking_1
5451;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;1 februari 2016;190565.0
5452;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;1 maart 2016;190575.0
5453;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;1 april 2016;190529.0
5454;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;1 mei 2016;190426.0
5455;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;1 juni 2016;190265.0
5456;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;1 juli 2016;190170.0
5457;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;1 augustus 2016;190037.0
5458;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;1 september 2016;190090.0
5459;Totaal mannen en vrouwen;Totaal;Turkije;1e generatie migratieachtergrond;1 oktober 2016;190397.0
5460;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2006;168622.0
5461;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2006;169126.0
5462;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2006;169527.0
5463;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2006;169919.0
5464;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2006;170342.0
5465;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2006;170782.0
5466;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2006;171185.0
5467;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2006;171556.0
5468;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2006;171905.0
5469;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2006;172282.0
5470;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 november 2006;172610.0
5471;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 december 2006;172952.0
5472;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2007;173487.0
5473;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2007;173902.0
5474;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2007;174333.0
5475;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2007;174705.0
5476;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2007;175148.0
5477;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2007;175559.0
5478;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2007;175974.0
5479;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2007;176317.0
5480;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2007;176656.0
5481;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2007;177005.0
5482;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 november 2007;177323.0
5483;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 december 2007;177658.0
5484;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2008;178158.0
5485;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2008;178589.0
5486;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2008;178999.0
5487;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2008;179397.0
5488;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2008;179772.0
5489;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2008;180227.0
5490;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2008;180648.0
5491;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2008;180972.0
5492;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2008;181260.0
5493;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2008;181665.0
5494;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 november 2008;182088.0
5495;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 december 2008;182470.0
5496;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2009;182955.0
5497;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2009;183386.0
5498;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2009;183774.0
5499;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2009;184153.0
5500;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2009;184550.0
5501;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2009;184975.0
5502;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2009;185369.0
5503;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2009;185701.0
5504;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2009;186040.0
5505;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2009;186384.0
5506;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 november 2009;186727.0
5507;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 december 2009;187072.0
5508;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2010;187572.0
5509;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2010;187954.0
5510;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2010;188356.0
5511;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2010;188702.0
5512;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2010;189039.0
5513;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2010;189457.0
5514;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2010;189876.0
5515;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2010;190241.0
5516;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2010;190530.0
5517;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2010;190872.0
5518;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 november 2010;191222.0
5519;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 december 2010;191563.0
5520;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2011;191925.0
5521;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2011;192257.0
5522;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2011;192626.0
5523;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2011;193017.0
5524;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2011;193293.0
5525;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2011;193630.0
5526;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2011;194032.0
5527;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2011;194257.0
5528;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2011;194471.0
5529;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2011;194736.0
5530;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 november 2011;195028.0
5531;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 december 2011;195327.0
5532;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2012;195816.0
5533;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2012;196165.0
5534;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2012;196465.0
5535;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2012;196804.0
5536;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2012;197086.0
5537;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2012;197379.0
5538;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2012;197641.0
5539;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2012;197829.0
5540;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2012;198009.0
5541;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2012;198259.0
5542;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 november 2012;198559.0
5543;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 december 2012;198747.0
5544;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2013;199099.0
5545;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2013;199419.0
5546;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2013;199695.0
5547;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2013;200019.0
5548;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2013;200222.0
5549;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2013;200441.0
5550;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2013;200648.0
5551;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2013;200760.0
5552;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2013;200864.0
5553;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2013;200971.0
5554;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 november 2013;201171.0
5555;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 december 2013;201368.0
5556;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2014;201655.0
5557;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2014;201927.0
5558;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2014;202236.0
5559;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2014;202565.0
5560;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2014;202780.0
5561;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2014;203116.0
5562;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2014;203376.0
5563;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2014;203410.0
5564;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2014;203459.0
5565;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2014;203554.0
5566;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 november 2014;203678.0
5567;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 december 2014;203897.0
5568;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2015;204244.0
5569;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2015;204493.0
5570;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2015;204726.0
5571;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2015;204978.0
5572;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2015;205181.0
5573;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2015;205474.0
5574;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2015;205719.0
5575;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2015;205695.0
5576;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2015;205802.0
5577;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2015;206016.0
5578;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 november 2015;206302.0
5579;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 december 2015;206512.0
5580;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 januari 2016;206850.0
5581;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 februari 2016;207201.0
5582;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 maart 2016;207475.0
5583;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 april 2016;207765.0
5584;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 mei 2016;208032.0
5585;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juni 2016;208326.0
5586;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 juli 2016;208610.0
5587;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 augustus 2016;208835.0
5588;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 september 2016;209028.0
5589;Totaal mannen en vrouwen;Totaal;Turkije;2e generatie migratieachtergrond;1 oktober 2016;209302.0
5590;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 januari 2006;24607.0
5591;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 februari 2006;24806.0
5592;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 maart 2006;24964.0
5593;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 april 2006;25128.0
5594;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 mei 2006;25287.0
5595;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juni 2006;25499.0
5596;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juli 2006;25666.0
5597;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 augustus 2006;25839.0
5598;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 september 2006;26025.0
5599;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 oktober 2006;26238.0
5600;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 november 2006;26442.0
5601;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 december 2006;26604.0
5602;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 januari 2007;26863.0
5603;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 februari 2007;27086.0
5604;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 maart 2007;27283.0
5605;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 april 2007;27448.0
5606;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 mei 2007;27636.0
5607;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juni 2007;27837.0
5608;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juli 2007;28044.0
5609;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 augustus 2007;28214.0
5610;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 september 2007;28402.0
5611;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 oktober 2007;28605.0
5612;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 november 2007;28784.0
5613;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 december 2007;28927.0
5614;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 januari 2008;29185.0
5615;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 februari 2008;29402.0
5616;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 maart 2008;29590.0
5617;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 april 2008;29753.0
5618;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 mei 2008;29935.0
5619;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juni 2008;30152.0
5620;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juli 2008;30327.0
5621;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 augustus 2008;30492.0
5622;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 september 2008;30681.0
5623;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 oktober 2008;30885.0
5624;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 november 2008;31085.0
5625;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 december 2008;31279.0
5626;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 januari 2009;31540.0
5627;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 februari 2009;31756.0
5628;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 maart 2009;31950.0
5629;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 april 2009;32132.0
5630;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 mei 2009;32323.0
5631;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juni 2009;32542.0
5632;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juli 2009;32738.0
5633;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 augustus 2009;32926.0
5634;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 september 2009;33117.0
5635;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 oktober 2009;33324.0
5636;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 november 2009;33506.0
5637;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 december 2009;33714.0
5638;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 januari 2010;33962.0
5639;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 februari 2010;34130.0
5640;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 maart 2010;34343.0
5641;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 april 2010;34521.0
5642;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 mei 2010;34695.0
5643;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juni 2010;34920.0
5644;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juli 2010;35118.0
5645;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 augustus 2010;35346.0
5646;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 september 2010;35537.0
5647;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 oktober 2010;35736.0
5648;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 november 2010;35926.0
5649;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 december 2010;36097.0
5650;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 januari 2011;36316.0
5651;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 februari 2011;36497.0
5652;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 maart 2011;36686.0
5653;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 april 2011;36877.0
5654;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 mei 2011;37058.0
5655;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juni 2011;37254.0
5656;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juli 2011;37470.0
5657;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 augustus 2011;37644.0
5658;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 september 2011;37812.0
5659;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 oktober 2011;37988.0
5660;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 november 2011;38181.0
5661;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 december 2011;38377.0
5662;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 januari 2012;38660.0
5663;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 februari 2012;38878.0
5664;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 maart 2012;39093.0
5665;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 april 2012;39298.0
5666;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 mei 2012;39505.0
5667;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juni 2012;39677.0
5668;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juli 2012;39868.0
5669;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 augustus 2012;40013.0
5670;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 september 2012;40216.0
5671;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 oktober 2012;40410.0
5672;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 november 2012;40587.0
5673;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 december 2012;40725.0
5674;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 januari 2013;40976.0
5675;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 februari 2013;41168.0
5676;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 maart 2013;41331.0
5677;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 april 2013;41517.0
5678;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 mei 2013;41670.0
5679;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juni 2013;41840.0
5680;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juli 2013;41984.0
5681;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 augustus 2013;42117.0
5682;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 september 2013;42259.0
5683;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 oktober 2013;42433.0
5684;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 november 2013;42618.0
5685;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 december 2013;42785.0
5686;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 januari 2014;43027.0
5687;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 februari 2014;43223.0
5688;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 maart 2014;43405.0
5689;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 april 2014;43598.0
5690;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 mei 2014;43779.0
5691;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juni 2014;44010.0
5692;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 juli 2014;44192.0
5693;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 augustus 2014;44341.0
5694;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 september 2014;44503.0
5695;Totaal mannen en vrouwen;Totaal;Turkije;2e gen migratieachtergrond, 1 ouder...;1 oktober 2014;44653.0
