ID;Geslacht;KenmerkenVanPersonenEnHuishoudens;Vermogensbestanddelen;Perioden;AantalOverledenen_1;TotaalNagelatenVermogen_2;GemiddeldNagelatenVermogen_3;MediaanNagelatenVermogen_4
4016;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2007;6.8;1184.5;173.2;42.3
4017;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2008;7.0;1080.9;154.2;38.8
4018;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2009;6.9;911.2;133.0;35.1
4019;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2010;7.6;1084.0;143.2;37.1
4020;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2011;7.2;1078.8;149.4;38.2
4021;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2012;7.4;1120.2;151.8;36.9
4022;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2013;7.0;1228.4;175.2;36.7
4023;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2014;6.4;1231.4;193.2;38.5
4024;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2015;6.6;1499.8;227.9;43.6
4025;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2016;6.4;1474.8;229.5;41.1
4026;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2017;6.4;1750.0;272.5;47.1
4027;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2018;6.4;1684.1;264.5;50.3
4028;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2019;6.2;1537.6;246.8;50.5
4029;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2020;6.9;1535.0;224.0;48.5
4030;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2021;6.9;1627.2;235.0;53.5
4031;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.1.2 Effecten;2022;7.2;1839.5;257.1;52.3
4032;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2007;10.9;2908.8;265.8;208.0
4033;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2008;11.8;3086.4;261.7;202.0
4034;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2009;12.4;3101.8;250.3;200.0
4035;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2010;13.8;3966.0;288.3;226.0
4036;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2011;13.9;3795.2;272.4;220.0
4037;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2012;14.8;3765.9;255.2;206.0
4038;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2013;15.5;3754.4;242.3;195.0
4039;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2014;15.9;3728.7;234.6;190.0
4040;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2015;17.3;4031.6;233.5;189.0
4041;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2016;17.9;4318.8;241.5;193.2
4042;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2017;18.5;4537.8;245.5;200.0
4043;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2018;19.1;4972.7;260.2;210.0
4044;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2019;19.6;5310.2;271.4;225.0
4045;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2020;21.7;6531.4;300.8;246.0
4046;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2021;22.6;7197.3;318.5;262.8
4047;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2 Onroerend goed;2022;23.8;8167.8;343.9;291.0
4048;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2007;10.2;2535.9;248.9;208.0
4049;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2008;11.0;2688.7;243.8;200.7
4050;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2009;11.6;2719.4;235.1;200.0
4051;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2010;13.1;3576.6;273.6;225.0
4052;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2011;13.3;3468.1;260.3;219.0
4053;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2012;14.2;3413.4;240.4;204.0
4054;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2013;14.8;3393.6;229.0;194.0
4055;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2014;15.2;3369.2;221.2;189.0
4056;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2015;16.5;3664.1;221.8;188.0
4057;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2016;17.2;3902.0;227.0;192.0
4058;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2017;17.8;4146.2;233.1;198.5
4059;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2018;18.4;4573.8;248.5;210.0
4060;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2019;18.9;4900.2;259.8;224.0
4061;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2020;20.8;5885.2;283.2;244.0
4062;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2021;21.7;6589.5;303.6;262.0
4063;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.1 Eigen woning;2022;23.0;7709.3;335.4;291.0
4064;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2007;1.9;372.9;196.8;80.0
4065;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2008;2.0;397.7;199.8;80.0
4066;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2009;2.2;382.4;175.1;76.3
4067;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2010;2.0;389.4;196.0;66.0
4068;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2011;1.9;327.1;168.8;67.1
4069;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2012;1.9;352.6;186.2;65.8
4070;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2013;2.1;360.8;174.4;64.0
4071;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2014;2.1;359.6;171.0;57.5
4072;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2015;2.3;367.6;159.0;55.0
4073;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2016;2.3;416.8;179.6;58.2
4074;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2017;2.4;391.7;163.4;60.0
4075;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2018;2.3;398.9;170.0;51.4
4076;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2019;2.4;410.0;170.9;56.0
4077;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2020;2.9;646.2;220.5;85.0
4078;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2021;2.8;607.8;218.5;73.0
4079;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.2.2 Onroerend goed, overig;2022;2.5;458.5;181.7;50.0
4080;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2007;0.7;276.3;420.5;72.5
4081;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2008;0.7;303.2;449.2;97.6
4082;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2009;0.8;468.6;616.6;89.4
4083;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2010;0.9;453.8;517.5;66.3
4084;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2011;0.7;376.1;571.6;96.5
4085;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2012;0.6;620.4;1018.8;80.8
4086;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2013;0.7;272.8;412.7;85.6
4087;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2014;0.7;505.9;720.7;77.1
4088;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2015;0.7;388.4;537.1;87.8
4089;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2016;0.8;536.9;673.7;74.1
4090;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2017;0.9;597.6;686.1;67.4
4091;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2018;0.9;454.8;516.3;72.8
4092;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2019;1.1;961.7;902.1;125.9
4093;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2020;1.3;1247.3;984.4;157.1
4094;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2021;1.3;1334.5;998.1;198.8
4095;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.3 Ondernemingsvermogen;2022;1.4;1534.9;1131.9;159.0
4096;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2007;21.7;770.2;35.5;2.8
4097;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2008;22.6;685.7;30.3;2.7
4098;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2009;22.5;755.7;33.5;2.9
4099;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2010;18.0;595.6;33.1;3.1
4100;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2011;17.3;500.4;28.9;3.0
4101;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2012;17.9;540.3;30.2;3.0
4102;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2013;18.3;457.1;25.0;2.9
4103;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2014;18.2;474.3;26.0;2.8
4104;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2015;19.6;501.4;25.6;2.8
4105;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2016;18.0;527.0;29.3;3.3
4106;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2017;19.5;541.5;27.8;3.0
4107;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2018;20.8;611.3;29.4;2.9
4108;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2019;20.7;624.4;30.1;3.0
4109;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2020;24.9;666.2;26.8;2.8
4110;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2021;26.0;935.7;36.0;3.0
4111;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;1.5 Overige bezittingen;2022;27.5;749.0;27.3;3.0
4112;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2007;21.9;1273.7;58.2;6.0
4113;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2008;16.6;1025.2;61.7;7.8
4114;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2009;17.1;1164.2;68.2;10.0
4115;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2010;18.3;1038.7;56.8;5.7
4116;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2011;23.9;983.7;41.1;2.4
4117;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2012;25.5;1100.8;43.1;3.0
4118;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2013;26.8;1107.2;41.4;2.9
4119;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2014;25.9;1221.0;47.2;3.7
4120;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2015;27.2;1294.9;47.6;4.0
4121;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2016;28.2;1371.2;48.6;3.6
4122;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2017;27.7;1526.4;55.2;4.5
4123;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2018;29.0;1528.4;52.7;4.2
4124;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2019;26.7;1610.6;60.3;6.5
4125;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2020;29.9;2013.4;67.4;7.6
4126;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2021;30.6;2165.2;70.7;8.3
4127;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2 Schulden;2022;32.0;2397.0;74.8;8.7
4128;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2007;4.6;349.0;75.3;47.8
4129;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2008;5.0;399.6;79.5;52.0
4130;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2009;5.5;436.9;80.2;55.8
4131;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2010;6.0;536.4;90.1;60.3
4132;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2011;6.0;533.6;88.7;60.3
4133;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2012;6.8;640.7;94.0;61.3
4134;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2013;6.9;644.3;92.8;65.0
4135;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2014;7.3;666.5;91.0;66.4
4136;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2015;7.8;735.2;93.7;68.1
4137;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2016;8.4;779.3;93.1;68.1
4138;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2017;8.6;808.2;94.2;70.0
4139;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2018;9.0;826.7;91.4;68.1
4140;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2019;9.2;870.0;95.0;70.7
4141;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2020;10.3;995.0;96.4;72.6
4142;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2021;10.9;1080.3;98.8;75.0
4143;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.1 Hypotheekschuld eigen woning;2022;11.7;1158.3;99.3;77.0
4144;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2007;20.5;924.7;45.1;2.7
4145;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2008;14.2;625.6;44.0;1.8
4146;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2009;14.4;727.3;50.5;1.9
4147;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2010;15.3;502.3;32.9;2.1
4148;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2011;21.1;450.1;21.3;1.3
4149;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2012;22.2;460.2;20.7;1.5
4150;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2013;23.5;462.9;19.7;1.5
4151;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2014;22.2;554.5;25.0;1.7
4152;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2015;23.1;559.7;24.2;1.8
4153;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2016;23.8;591.9;24.9;1.5
4154;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2017;22.9;718.2;31.3;1.6
4155;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2018;24.0;701.7;29.3;1.5
4156;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2019;21.3;740.6;34.8;1.7
4157;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2020;24.0;1018.3;42.4;1.8
4158;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2021;24.1;1084.9;44.9;1.8
4159;Totaal mannen en vrouwen;Positie hh: hoofdkostw. zonder partner;2.3 Schulden, overig;2022;25.1;1238.7;49.4;1.7
4160;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2007;35.0;4250.7;121.3;39.0
4161;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2008;35.2;4604.3;130.9;45.2
4162;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2009;35.6;4492.5;126.4;47.1
4163;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2010;36.6;4668.6;127.6;46.5
4164;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2011;13.4;2739.7;204.3;61.8
4165;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2012;13.8;2171.2;157.7;60.6
4166;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2013;13.6;2222.5;163.1;54.9
4167;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2014;13.8;2009.9;145.9;53.0
4168;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2015;13.9;1865.9;134.6;54.5
4169;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2016;14.1;3161.9;224.1;61.3
4170;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2017;14.0;2356.9;168.9;65.1
4171;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2018;13.8;2835.1;205.1;69.8
4172;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2019;14.0;2506.3;178.8;76.3
4173;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2020;16.1;3902.8;242.9;84.4
4174;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2021;16.7;3353.2;200.2;100.3
4175;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;Vermogen;2022;15.4;4136.8;268.3;123.8
4176;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2007;35.0;5073.4;144.8;56.2
4177;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2008;35.2;5373.2;152.8;67.2
4178;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2009;35.6;5346.6;150.4;74.4
4179;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2010;36.6;5825.5;159.2;75.0
4180;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2011;13.4;3318.0;247.5;102.5
4181;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2012;13.8;2741.6;199.2;102.3
4182;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2013;13.6;2773.6;203.5;95.1
4183;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2014;13.8;2594.4;188.4;93.0
4184;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2015;13.9;2410.7;174.0;96.9
4185;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2016;14.1;3952.4;280.2;103.9
4186;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2017;14.0;2996.6;214.8;109.3
4187;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2018;13.8;3522.3;254.8;114.1
4188;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2019;14.0;3215.2;229.3;122.5
4189;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2020;16.1;4855.3;302.2;129.3
4190;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2021;16.7;4182.9;249.7;145.2
4191;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1 Bezittingen;2022;15.4;5067.7;328.7;173.9
4192;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2007;31.9;1560.2;48.8;14.4
4193;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2008;32.5;1547.8;47.6;14.6
4194;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2009;32.7;1526.7;46.7;14.6
4195;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2010;34.8;1718.9;49.4;15.2
4196;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2011;13.0;817.8;62.7;14.9
4197;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2012;13.4;810.2;60.6;15.0
4198;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2013;13.2;850.7;64.3;13.8
4199;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2014;13.4;815.3;60.9;13.5
4200;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2015;13.6;749.2;55.1;14.2
4201;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2016;13.8;1429.9;103.3;14.6
4202;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2017;13.7;875.6;63.9;14.8
4203;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2018;13.6;940.5;69.3;15.4
4204;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2019;13.7;748.8;54.6;15.6
4205;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2020;15.8;901.0;57.0;16.6
4206;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2021;16.5;1004.7;60.9;18.4
4207;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1 Financiële bezittingen;2022;15.2;1021.0;67.1;21.4
4208;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1.1 Bank- en spaartegoeden;2007;31.9;937.5;29.4;12.8
4209;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1.1 Bank- en spaartegoeden;2008;32.5;1025.4;31.6;13.2
4210;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1.1 Bank- en spaartegoeden;2009;32.7;1060.4;32.5;13.5
4211;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1.1 Bank- en spaartegoeden;2010;34.7;1139.0;32.8;13.8
4212;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1.1 Bank- en spaartegoeden;2011;13.0;472.7;36.3;13.4
4213;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1.1 Bank- en spaartegoeden;2012;13.3;502.3;37.6;13.6
4214;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1.1 Bank- en spaartegoeden;2013;13.2;502.5;38.0;12.4
4215;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1.1 Bank- en spaartegoeden;2014;13.4;470.0;35.2;12.1
4216;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1.1 Bank- en spaartegoeden;2015;13.6;480.7;35.4;12.9
4217;Totaal mannen en vrouwen;Positie hh: hoofdkostw. met partner;1.1.1 Bank- en spaartegoeden;2016;13.8;515.3;37.3;13.2
