ID;Geslacht;Persoonskenmerken;Reismotieven;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
4371;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Sterk stedelijk;2013;0.65;3.27;8.77;228.0;1141.0;50.9
4372;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Sterk stedelijk;2014;0.67;3.1;9.36;234.0;1078.0;54.3
4373;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Sterk stedelijk;2015;0.61;2.76;8.04;211.0;963.0;46.8
4374;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Sterk stedelijk;2016;0.62;2.81;8.45;216.0;982.0;49.3
4375;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Sterk stedelijk;2017;0.57;2.86;8.31;198.0;992.0;48.1
4376;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Matig stedelijk;2010;0.66;3.04;8.62;229.0;1056.0;49.9
4377;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Matig stedelijk;2011;0.61;3.54;8.81;212.0;1234.0;51.2
4378;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Matig stedelijk;2012;0.63;3.58;8.94;219.0;1249.0;52.0
4379;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Matig stedelijk;2013;0.57;2.86;8.77;198.0;995.0;50.9
4380;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Matig stedelijk;2014;0.58;2.87;7.06;201.0;999.0;40.9
4381;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Matig stedelijk;2015;0.62;3.14;7.76;217.0;1097.0;45.2
4382;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Matig stedelijk;2016;0.57;2.54;6.82;199.0;888.0;39.7
4383;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Matig stedelijk;2017;0.55;2.62;7.19;191.0;908.0;41.5
4384;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Weinig stedelijk;2010;0.55;3.71;8.17;193.0;1290.0;47.3
4385;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Weinig stedelijk;2011;0.56;3.58;7.18;195.0;1245.0;41.6
4386;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Weinig stedelijk;2012;0.54;2.92;7.03;189.0;1017.0;40.8
4387;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Weinig stedelijk;2013;0.52;2.7;6.05;180.0;939.0;35.1
4388;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Weinig stedelijk;2014;0.56;3.41;7.58;196.0;1186.0;44.0
4389;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Weinig stedelijk;2015;0.56;3.17;6.8;196.0;1106.0;39.5
4390;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Weinig stedelijk;2016;0.52;3.26;6.75;182.0;1138.0;39.4
4391;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Weinig stedelijk;2017;0.54;3.18;7.22;186.0;1103.0;41.7
4392;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Niet stedelijk;2010;0.54;3.31;7.87;189.0;1150.0;45.6
4393;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Niet stedelijk;2011;0.44;2.97;5.81;152.0;1034.0;33.7
4394;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Niet stedelijk;2012;0.48;3.57;7.08;166.0;1247.0;41.2
4395;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Niet stedelijk;2013;0.57;3.68;7.29;197.0;1279.0;42.3
4396;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Niet stedelijk;2014;0.54;3.72;7.77;188.0;1294.0;45.1
4397;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Niet stedelijk;2015;0.48;3.12;6.59;169.0;1087.0;38.3
4398;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Niet stedelijk;2016;0.46;3.15;5.97;160.0;1103.0;34.8
4399;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Winkelen, boodschappen doen;Niet stedelijk;2017;0.48;3.85;6.89;167.0;1335.0;39.8
4400;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Nederland;2010;0.15;2.27;4.63;51.0;791.0;26.9
4401;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Nederland;2011;0.16;2.51;5.11;54.0;874.0;29.7
4402;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Nederland;2012;0.13;2.35;4.71;45.0;819.0;27.4
4403;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Nederland;2013;0.13;2.55;5.28;46.0;887.0;30.6
4404;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Nederland;2014;0.12;2.31;4.72;44.0;805.0;27.4
4405;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Nederland;2015;0.13;2.5;4.72;45.0;874.0;27.5
4406;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Nederland;2016;0.13;2.29;4.5;46.0;802.0;26.2
4407;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Nederland;2017;0.12;2.39;4.73;43.0;829.0;27.3
4408;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2010;0.13;2.19;4.0;45.0;764.0;23.2
4409;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2011;0.16;2.57;4.77;54.0;894.0;27.7
4410;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2012;0.13;2.92;5.45;47.0;1018.0;31.7
4411;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2013;0.12;3.17;5.01;42.0;1102.0;29.1
4412;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2014;0.13;2.5;4.79;46.0;870.0;27.9
4413;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2015;0.15;2.02;4.49;51.0;705.0;26.2
4414;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2016;0.16;2.89;4.88;55.0;1011.0;28.5
4415;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Nederland (LD);2017;0.16;3.03;5.24;54.0;1052.0;30.3
4416;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2010;0.16;2.78;5.16;56.0;967.0;29.9
4417;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2011;0.16;2.89;5.34;54.0;1005.0;30.9
4418;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2012;0.11;1.87;3.54;39.0;652.0;20.6
4419;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2013;0.13;2.4;5.09;47.0;837.0;29.6
4420;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2014;0.13;2.38;4.65;46.0;829.0;27.0
4421;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2015;0.14;2.62;4.48;49.0;914.0;26.1
4422;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2016;0.12;2.39;4.23;42.0;836.0;24.7
4423;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Oost-Nederland (LD);2017;0.11;2.09;4.31;39.0;725.0;24.9
4424;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2010;0.14;2.19;4.76;49.0;762.0;27.6
4425;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2011;0.16;2.41;5.33;56.0;838.0;31.0
4426;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2012;0.13;2.28;5.0;47.0;798.0;29.1
4427;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2013;0.14;2.48;5.53;47.0;864.0;32.1
4428;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2014;0.13;2.2;4.81;45.0;766.0;27.9
4429;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2015;0.13;2.34;4.72;44.0;819.0;27.5
4430;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2016;0.13;2.18;4.69;46.0;763.0;27.4
4431;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;West-Nederland (LD);2017;0.13;2.1;4.74;45.0;730.0;27.4
4432;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2010;0.15;1.98;4.18;53.0;689.0;24.2
4433;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2011;0.14;2.29;4.57;50.0;798.0;26.5
4434;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2012;0.13;2.68;4.97;45.0;937.0;28.9
4435;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2013;0.12;2.53;5.04;43.0;881.0;29.2
4436;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2014;0.11;2.38;4.58;37.0;828.0;26.6
4437;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2015;0.11;2.96;5.07;38.0;1033.0;29.5
4438;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2016;0.12;2.12;4.14;43.0;742.0;24.1
4439;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Nederland (LD);2017;0.11;2.98;4.9;38.0;1033.0;28.3
4440;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2010;0.18;1.83;4.73;63.0;637.0;27.5
4441;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2011;0.22;3.45;6.71;77.0;1201.0;39.0
4442;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2012;0.19;3.84;5.45;65.0;1341.0;31.7
4443;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2013;0.18;3.78;6.85;62.0;1315.0;39.7
4444;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2014;0.16;2.43;4.66;56.0;847.0;27.1
4445;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2015;;;;;;
4446;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2016;;;;;;
4447;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Groningen (PV);2017;;;;;;
4448;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2010;0.11;2.82;4.02;39.0;982.0;23.4
4449;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2011;0.14;2.46;4.38;48.0;856.0;25.5
4450;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2012;;;;;;
4451;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2013;;;;;;
4452;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2014;0.12;2.67;5.14;41.0;932.0;29.8
4453;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2015;;;;;;
4454;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2016;;;;;;
4455;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Friesland (PV);2017;;;;;;
4456;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2010;;;;;;
4457;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2011;0.11;1.72;3.13;38.0;599.0;18.1
4458;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2012;0.12;2.44;4.21;41.0;851.0;24.5
4459;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2013;;;;;;
4460;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2014;0.11;2.35;4.51;40.0;818.0;26.2
4461;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2015;;;;;;
4462;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2016;;;;;;
4463;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Drenthe (PV);2017;;;;;;
4464;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2010;0.18;2.42;4.67;63.0;842.0;27.1
4465;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2011;0.16;2.84;5.37;54.0;990.0;31.2
4466;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2012;;;;;;
4467;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2013;;;;;;
4468;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2014;0.15;3.09;5.58;51.0;1076.0;32.4
4469;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2015;;;;;;
4470;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2016;;;;;;
4471;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Overijssel (PV);2017;;;;;;
4472;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2010;0.16;3.45;6.42;54.0;1198.0;37.2
4473;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2011;0.14;3.1;5.39;48.0;1082.0;31.4
4474;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2012;;;;;;
4475;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2013;;;;;;
4476;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2014;0.11;2.89;4.89;40.0;1004.0;28.3
4477;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2015;;;;;;
4478;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2016;;;;;;
4479;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Flevoland (PV);2017;;;;;;
4480;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2010;0.15;2.84;5.18;51.0;990.0;30.0
4481;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2011;0.16;2.87;5.3;55.0;999.0;30.7
4482;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2012;0.12;2.09;3.55;41.0;729.0;20.6
4483;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2013;0.16;3.03;6.69;55.0;1057.0;38.9
4484;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2014;0.13;1.85;4.03;44.0;644.0;23.4
4485;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2015;0.15;2.4;4.77;52.0;839.0;27.7
4486;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2016;0.1;2.35;3.87;36.0;820.0;22.6
4487;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Gelderland (PV);2017;0.12;2.28;4.47;41.0;792.0;25.8
4488;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2010;;;;;;
4489;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2011;0.2;2.53;5.93;71.0;881.0;34.4
4490;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2012;0.15;2.52;5.61;53.0;878.0;32.7
4491;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2013;;;;;;
4492;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2014;0.16;3.0;6.54;56.0;1048.0;38.0
4493;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2015;;;;;;
4494;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2016;;;;;;
4495;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Utrecht (PV);2017;0.19;2.65;6.24;64.0;921.0;36.1
4496;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2010;0.12;2.07;4.22;42.0;721.0;24.5
4497;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2011;0.15;2.62;5.27;53.0;913.0;30.6
4498;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2012;0.12;2.15;4.83;42.0;751.0;28.1
4499;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2013;0.15;2.49;5.7;53.0;868.0;33.1
4500;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2014;0.13;2.27;4.84;46.0;790.0;28.0
4501;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2015;0.13;2.26;4.79;44.0;789.0;27.9
4502;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2016;0.13;2.3;4.87;45.0;804.0;28.4
4503;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Holland (PV);2017;0.11;2.06;4.47;39.0;715.0;25.8
4504;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2010;0.15;2.11;4.94;54.0;734.0;28.6
4505;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2011;0.16;2.19;5.43;56.0;764.0;31.5
4506;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2012;0.14;2.35;5.07;49.0;823.0;29.6
4507;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2013;0.13;2.24;5.36;44.0;779.0;31.1
4508;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2014;0.12;1.93;4.44;43.0;674.0;25.8
4509;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2015;0.13;2.34;4.66;45.0;818.0;27.2
4510;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2016;0.14;2.11;4.82;48.0;739.0;28.1
4511;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zuid-Holland (PV);2017;0.13;2.05;4.71;44.0;710.0;27.2
4512;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2010;0.13;3.34;5.34;45.0;1165.0;31.0
4513;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2011;0.12;2.49;3.36;40.0;867.0;19.5
4514;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2012;0.11;1.87;3.68;40.0;652.0;21.3
4515;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2013;;;;;;
4516;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2014;;;;;;
4517;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2015;;;;;;
4518;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2016;;;;;;
4519;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Zeeland (PV);2017;;;;;;
4520;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2010;0.16;1.73;3.85;55.0;603.0;22.3
4521;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2011;0.15;1.85;4.35;52.0;644.0;25.2
4522;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2012;0.14;2.75;5.17;50.0;963.0;30.1
4523;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2013;0.12;2.43;4.17;41.0;845.0;24.2
4524;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2014;0.1;2.23;4.05;34.0;777.0;23.5
4525;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2015;0.11;2.81;5.07;40.0;981.0;29.5
4526;Totaal mannen en vrouwen;Actueel onderwijsniveau: middelbaar;Volgen onderwijs/cursus en kinderopvang;Noord-Brabant (PV);2016;0.12;1.89;3.94;43.0;660.0;23.0
