ID;Geslacht;Leeftijd;TypeInstelling;Behandelsetting;Diagnose;Perioden;AantalPatienten_1;AantalPatientenPer100000Inwoners_2;AantalPatienten_3;AantalPatientenPer100000Inwoners_4
4441;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG3 Totaal longtumoren;2009;16910.0;102.0;12955.0;78.0
4442;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG3 Totaal longtumoren;2010;17740.0;107.0;13390.0;81.0
4443;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG3 Totaal longtumoren;2011;;;14160.0;85.0
4444;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG4 Tot.bronchopneumonie/infecties;2008;24570.0;149.0;21220.0;129.0
4445;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG4 Tot.bronchopneumonie/infecties;2009;25910.0;157.0;22945.0;139.0
4446;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG4 Tot.bronchopneumonie/infecties;2010;24805.0;149.0;21985.0;132.0
4447;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG4 Tot.bronchopneumonie/infecties;2011;;;24430.0;146.0
4448;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG5 Totaal (non)tuberculose;2008;440.0;3.0;370.0;2.0
4449;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG5 Totaal (non)tuberculose;2009;390.0;2.0;320.0;2.0
4450;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG5 Totaal (non)tuberculose;2010;395.0;2.0;330.0;2.0
4451;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG5 Totaal (non)tuberculose;2011;;;320.0;2.0
4452;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG6 Tot.interstitiële longafwijkingen;2008;2810.0;17.0;2145.0;13.0
4453;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG6 Tot.interstitiële longafwijkingen;2009;2720.0;16.0;2060.0;12.0
4454;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG6 Tot.interstitiële longafwijkingen;2010;2865.0;17.0;2200.0;13.0
4455;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG6 Tot.interstitiële longafwijkingen;2011;;;2315.0;14.0
4456;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG7 Totaal pleurale aandoeningen;2008;8070.0;49.0;7005.0;43.0
4457;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG7 Totaal pleurale aandoeningen;2009;7850.0;48.0;6845.0;41.0
4458;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG7 Totaal pleurale aandoeningen;2010;7865.0;47.0;6970.0;42.0
4459;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG7 Totaal pleurale aandoeningen;2011;;;6965.0;42.0
4460;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG8 Totaal vasculaire aandoeningen;2008;5645.0;34.0;4675.0;28.0
4461;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG8 Totaal vasculaire aandoeningen;2009;5980.0;36.0;5065.0;31.0
4462;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG8 Totaal vasculaire aandoeningen;2010;6705.0;40.0;5690.0;34.0
4463;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG8 Totaal vasculaire aandoeningen;2011;;;5880.0;35.0
4464;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG9 Totaal slaapaandoeningen;2008;21470.0;131.0;16440.0;100.0
4465;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG9 Totaal slaapaandoeningen;2009;21840.0;132.0;17130.0;104.0
4466;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG9 Totaal slaapaandoeningen;2010;23735.0;143.0;18650.0;112.0
4467;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG9 Totaal slaapaandoeningen;2011;;;21535.0;129.0
4468;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG10 Totaal aand.leiden tot resp.insuff.;2008;1445.0;9.0;1275.0;8.0
4469;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG10 Totaal aand.leiden tot resp.insuff.;2009;1510.0;9.0;1310.0;8.0
4470;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG10 Totaal aand.leiden tot resp.insuff.;2010;1590.0;10.0;1410.0;8.0
4471;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG10 Totaal aand.leiden tot resp.insuff.;2011;;;1305.0;8.0
4472;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG11 Totaal overig longgeneeskunde;2008;1945.0;12.0;1630.0;10.0
4473;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG11 Totaal overig longgeneeskunde;2009;1930.0;12.0;1625.0;10.0
4474;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG11 Totaal overig longgeneeskunde;2010;1975.0;12.0;1675.0;10.0
4475;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;LG11 Totaal overig longgeneeskunde;2011;;;1605.0;10.0
4476;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE Totaal reumatologie;2008;5755.0;35.0;4715.0;29.0
4477;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE Totaal reumatologie;2009;5215.0;32.0;4120.0;25.0
4478;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE Totaal reumatologie;2010;5145.0;31.0;4160.0;25.0
4479;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE Totaal reumatologie;2011;;;3870.0;23.0
4480;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE1 Totaal artritiden;2008;3475.0;21.0;2830.0;17.0
4481;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE1 Totaal artritiden;2009;3265.0;20.0;2545.0;15.0
4482;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE1 Totaal artritiden;2010;3180.0;19.0;2570.0;15.0
4483;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE1 Totaal artritiden;2011;;;2315.0;14.0
4484;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE2 Totaal inflammatoire rugaand.;2008;260.0;2.0;220.0;1.0
4485;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE2 Totaal inflammatoire rugaand.;2009;200.0;1.0;165.0;1.0
4486;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE2 Totaal inflammatoire rugaand.;2010;200.0;1.0;160.0;1.0
4487;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE2 Totaal inflammatoire rugaand.;2011;;;160.0;1.0
4488;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE3 Totaal systeemaandoeningen;2008;1275.0;8.0;1045.0;6.0
4489;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE3 Totaal systeemaandoeningen;2009;1075.0;7.0;865.0;5.0
4490;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE3 Totaal systeemaandoeningen;2010;1130.0;7.0;890.0;5.0
4491;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE3 Totaal systeemaandoeningen;2011;;;890.0;5.0
4492;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE4 Totaal degeneratieve aandoeningen;2008;130.0;1.0;115.0;1.0
4493;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE4 Totaal degeneratieve aandoeningen;2009;125.0;1.0;100.0;1.0
4494;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE4 Totaal degeneratieve aandoeningen;2010;95.0;1.0;80.0;0.0
4495;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE4 Totaal degeneratieve aandoeningen;2011;;;70.0;0.0
4496;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE5 Totaal weke delen aandoeningen;2008;65.0;0.0;55.0;0.0
4497;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE5 Totaal weke delen aandoeningen;2009;60.0;0.0;50.0;0.0
4498;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE5 Totaal weke delen aandoeningen;2010;65.0;0.0;65.0;0.0
4499;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE5 Totaal weke delen aandoeningen;2011;;;65.0;0.0
4500;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE6 Totaal osteoporose/botziekten;2008;185.0;1.0;145.0;1.0
4501;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE6 Totaal osteoporose/botziekten;2009;175.0;1.0;140.0;1.0
4502;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE6 Totaal osteoporose/botziekten;2010;165.0;1.0;130.0;1.0
4503;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE6 Totaal osteoporose/botziekten;2011;;;130.0;1.0
4504;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE7 Tot. overige diagnosen reumatologie;2008;440.0;3.0;360.0;2.0
4505;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE7 Tot. overige diagnosen reumatologie;2009;390.0;2.0;305.0;2.0
4506;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE7 Tot. overige diagnosen reumatologie;2010;370.0;2.0;310.0;2.0
4507;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RE7 Tot. overige diagnosen reumatologie;2011;;;270.0;2.0
4508;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL Totaal allergologie;2008;155.0;1.0;105.0;1.0
4509;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL Totaal allergologie;2009;155.0;1.0;90.0;1.0
4510;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL Totaal allergologie;2010;185.0;1.0;125.0;1.0
4511;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL Totaal allergologie;2011;;;85.0;0.0
4512;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL1 Totaal allergisch, luchtwegen;2008;65.0;0.0;40.0;0.0
4513;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL1 Totaal allergisch, luchtwegen;2009;55.0;0.0;30.0;0.0
4514;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL1 Totaal allergisch, luchtwegen;2010;60.0;0.0;30.0;0.0
4515;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL1 Totaal allergisch, luchtwegen;2011;;;30.0;0.0
4516;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL2 Totaal overig allergologie;2008;85.0;1.0;65.0;0.0
4517;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL2 Totaal overig allergologie;2009;100.0;1.0;60.0;0.0
4518;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL2 Totaal overig allergologie;2010;125.0;1.0;95.0;1.0
4519;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;AL2 Totaal overig allergologie;2011;;;55.0;0.0
4520;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG Totaal revalidatiegeneeskunde;2008;;;;
4521;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG Totaal revalidatiegeneeskunde;2009;9710.0;59.0;7835.0;47.0
4522;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG Totaal revalidatiegeneeskunde;2010;10160.0;61.0;8110.0;49.0
4523;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG Totaal revalidatiegeneeskunde;2011;;;8970.0;54.0
4524;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG1 Tot.aandoeningen bewegingsapparaat;2008;;;;
4525;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG1 Tot.aandoeningen bewegingsapparaat;2009;1140.0;7.0;930.0;6.0
4526;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG1 Tot.aandoeningen bewegingsapparaat;2010;1285.0;8.0;990.0;6.0
4527;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG1 Tot.aandoeningen bewegingsapparaat;2011;;;1190.0;7.0
4528;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG2 Totaal amputaties;2008;;;;
4529;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG2 Totaal amputaties;2009;605.0;4.0;495.0;3.0
4530;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG2 Totaal amputaties;2010;550.0;3.0;425.0;3.0
4531;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG2 Totaal amputaties;2011;;;495.0;3.0
4532;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG3 Totaal hersenen;2008;;;;
4533;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG3 Totaal hersenen;2009;4290.0;26.0;3440.0;21.0
4534;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG3 Totaal hersenen;2010;4585.0;28.0;3660.0;22.0
4535;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG3 Totaal hersenen;2011;;;3945.0;24.0
4536;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG4 Totaal neurologie;2008;;;;
4537;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG4 Totaal neurologie;2009;945.0;6.0;775.0;5.0
4538;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG4 Totaal neurologie;2010;940.0;6.0;785.0;5.0
4539;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG4 Totaal neurologie;2011;;;840.0;5.0
4540;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG5 Totaal dwarslaesie;2008;;;;
4541;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG5 Totaal dwarslaesie;2009;875.0;5.0;670.0;4.0
4542;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG5 Totaal dwarslaesie;2010;935.0;6.0;710.0;4.0
4543;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG5 Totaal dwarslaesie;2011;;;790.0;5.0
4544;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG6 Tot.chr.pijn en psych.stoornissen;2008;;;;
4545;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG6 Tot.chr.pijn en psych.stoornissen;2009;1010.0;6.0;825.0;5.0
4546;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG6 Tot.chr.pijn en psych.stoornissen;2010;990.0;6.0;810.0;5.0
4547;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG6 Tot.chr.pijn en psych.stoornissen;2011;;;940.0;6.0
4548;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG7 Totaal organen en overig;2008;;;;
4549;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG7 Totaal organen en overig;2009;865.0;5.0;710.0;4.0
4550;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG7 Totaal organen en overig;2010;905.0;5.0;745.0;4.0
4551;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;RG7 Totaal organen en overig;2011;;;790.0;5.0
4552;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP Totaal cardio pulmonale chirurgie;2008;25505.0;155.0;21455.0;130.0
4553;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP Totaal cardio pulmonale chirurgie;2009;26215.0;159.0;20950.0;127.0
4554;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP Totaal cardio pulmonale chirurgie;2010;28445.0;171.0;23435.0;141.0
4555;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP Totaal cardio pulmonale chirurgie;2011;;;24615.0;147.0
4556;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP1 Tot.longbespr./consult z. operatie;2008;450.0;3.0;425.0;3.0
4557;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP1 Tot.longbespr./consult z. operatie;2009;450.0;3.0;200.0;1.0
4558;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP1 Tot.longbespr./consult z. operatie;2010;1095.0;7.0;910.0;5.0
4559;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP1 Tot.longbespr./consult z. operatie;2011;;;1295.0;8.0
4560;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP2 Totaal long-/thoraxchirurgie;2008;2230.0;14.0;1810.0;11.0
4561;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP2 Totaal long-/thoraxchirurgie;2009;2460.0;15.0;1960.0;12.0
4562;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP2 Totaal long-/thoraxchirurgie;2010;2565.0;15.0;2140.0;13.0
4563;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP2 Totaal long-/thoraxchirurgie;2011;;;2280.0;14.0
4564;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP3 Tot.hartbespr./consult z. operatie;2008;2495.0;15.0;2220.0;13.0
4565;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP3 Tot.hartbespr./consult z. operatie;2009;2595.0;16.0;2360.0;14.0
4566;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP3 Tot.hartbespr./consult z. operatie;2010;2530.0;15.0;2145.0;13.0
4567;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP3 Tot.hartbespr./consult z. operatie;2011;;;2860.0;17.0
4568;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP4 Totaal hart-/vaatchirurgie;2008;20690.0;126.0;17295.0;105.0
4569;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP4 Totaal hart-/vaatchirurgie;2009;21075.0;127.0;16730.0;101.0
4570;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP4 Totaal hart-/vaatchirurgie;2010;22670.0;136.0;18585.0;112.0
4571;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;CP4 Totaal hart-/vaatchirurgie;2011;;;18485.0;111.0
4572;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;PS Totaal consultatieve psychiatrie;2008;190.0;1.0;180.0;1.0
4573;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;PS Totaal consultatieve psychiatrie;2009;240.0;1.0;225.0;1.0
4574;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;PS Totaal consultatieve psychiatrie;2010;180.0;1.0;175.0;1.0
4575;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;PS Totaal consultatieve psychiatrie;2011;;;125.0;1.0
4576;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE Totaal neurologie;2008;124500.0;757.0;101790.0;619.0
4577;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE Totaal neurologie;2009;131440.0;795.0;108390.0;656.0
4578;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE Totaal neurologie;2010;138860.0;836.0;115990.0;698.0
4579;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE Totaal neurologie;2011;;;122055.0;731.0
4580;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE1 Totaal neuro-infecties;2008;2340.0;14.0;1945.0;12.0
4581;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE1 Totaal neuro-infecties;2009;2495.0;15.0;2100.0;13.0
4582;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE1 Totaal neuro-infecties;2010;2730.0;16.0;2295.0;14.0
4583;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE1 Totaal neuro-infecties;2011;;;2335.0;14.0
4584;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE2 Totaal neuro-oncologie;2008;6190.0;38.0;5135.0;31.0
4585;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE2 Totaal neuro-oncologie;2009;6270.0;38.0;5275.0;32.0
4586;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE2 Totaal neuro-oncologie;2010;6250.0;38.0;5245.0;32.0
4587;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE2 Totaal neuro-oncologie;2011;;;5530.0;33.0
4588;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE3 Tot.deficiënties, metabool, voeding;2008;1095.0;7.0;945.0;6.0
4589;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE3 Tot.deficiënties, metabool, voeding;2009;1120.0;7.0;995.0;6.0
4590;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE3 Tot.deficiënties, metabool, voeding;2010;1215.0;7.0;1065.0;6.0
4591;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE3 Tot.deficiënties, metabool, voeding;2011;;;1105.0;7.0
4592;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE4 Totaal psychische stoornissen;2008;2555.0;16.0;2175.0;13.0
4593;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE4 Totaal psychische stoornissen;2009;2660.0;16.0;2105.0;13.0
4594;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE4 Totaal psychische stoornissen;2010;3070.0;18.0;2600.0;16.0
4595;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE4 Totaal psychische stoornissen;2011;;;2580.0;15.0
4596;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE5 Totaal systeemaandoeningen CZS;2008;7875.0;48.0;5720.0;35.0
4597;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE5 Totaal systeemaandoeningen CZS;2009;7825.0;47.0;5695.0;34.0
4598;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE5 Totaal systeemaandoeningen CZS;2010;8000.0;48.0;5715.0;34.0
4599;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE5 Totaal systeemaandoeningen CZS;2011;;;6000.0;36.0
4600;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE6 Totaal paroxysmale afwijkingen;2008;25595.0;156.0;18130.0;110.0
4601;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE6 Totaal paroxysmale afwijkingen;2009;29720.0;180.0;22305.0;135.0
4602;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE6 Totaal paroxysmale afwijkingen;2010;31165.0;188.0;24360.0;147.0
4603;Totaal mannen en vrouwen;Totaal alle leeftijden;Totaal alle instellingen;Klinische behandeling;NE6 Totaal paroxysmale afwijkingen;2011;;;25015.0;150.0
