ID;Geslacht;Leeftijd;Onderwijsniveau;Onderwijsrichting;Perioden;Bevolking_1
4953;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2019 4e kwartaal;
4954;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2019;
4955;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2020 1e kwartaal;
4956;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2020 2e kwartaal;
4957;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2020 3e kwartaal;
4958;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2020 4e kwartaal;
4959;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2020;
4960;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2021 1e kwartaal;
4961;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2021 2e kwartaal;
4962;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2021 3e kwartaal;
4963;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2021 4e kwartaal;
4964;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2021;
4965;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2022 1e kwartaal;
4966;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2022 2e kwartaal;
4967;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2022 3e kwartaal;
4968;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2022 4e kwartaal;
4969;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2022;
4970;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2023 1e kwartaal;
4971;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2023 2e kwartaal;
4972;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2023 3e kwartaal;
4973;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2023 4e kwartaal;
4974;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2023;
4975;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2024 1e kwartaal;
4976;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2024 2e kwartaal;
4977;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2024 3e kwartaal;
4978;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2024 4e kwartaal;
4979;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;03 Journalistiek, gedrag en maatschappij;2024;
4980;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2013 1e kwartaal;
4981;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2013 2e kwartaal;
4982;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2013 3e kwartaal;
4983;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2013 4e kwartaal;
4984;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2013;
4985;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2014 1e kwartaal;
4986;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2014 2e kwartaal;
4987;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2014 3e kwartaal;
4988;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2014 4e kwartaal;
4989;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2014;
4990;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2015 1e kwartaal;
4991;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2015 2e kwartaal;
4992;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2015 3e kwartaal;
4993;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2015 4e kwartaal;
4994;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2015;
4995;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2016 1e kwartaal;
4996;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2016 2e kwartaal;
4997;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2016 3e kwartaal;
4998;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2016 4e kwartaal;
4999;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2016;
5000;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2017 1e kwartaal;
5001;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2017 2e kwartaal;
5002;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2017 3e kwartaal;
5003;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2017 4e kwartaal;
5004;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2017;
5005;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2018 1e kwartaal;
5006;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2018 2e kwartaal;
5007;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2018 3e kwartaal;
5008;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2018 4e kwartaal;
5009;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2018;
5010;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2019 1e kwartaal;
5011;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2019 2e kwartaal;
5012;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2019 3e kwartaal;
5013;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2019 4e kwartaal;
5014;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2019;
5015;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2020 1e kwartaal;
5016;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2020 2e kwartaal;
5017;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2020 3e kwartaal;
5018;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2020 4e kwartaal;
5019;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2020;
5020;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2021 1e kwartaal;
5021;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2021 2e kwartaal;
5022;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2021 3e kwartaal;
5023;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2021 4e kwartaal;
5024;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2021;
5025;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2022 1e kwartaal;
5026;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2022 2e kwartaal;
5027;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2022 3e kwartaal;
5028;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2022 4e kwartaal;
5029;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2022;
5030;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2023 1e kwartaal;
5031;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2023 2e kwartaal;
5032;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2023 3e kwartaal;
5033;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2023 4e kwartaal;
5034;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2023;
5035;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2024 1e kwartaal;
5036;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2024 2e kwartaal;
5037;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2024 3e kwartaal;
5038;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2024 4e kwartaal;
5039;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;04 Recht, administratie, handel en za...;2024;
5040;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2013 1e kwartaal;
5041;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2013 2e kwartaal;
5042;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2013 3e kwartaal;
5043;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2013 4e kwartaal;
5044;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2013;
5045;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2014 1e kwartaal;
5046;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2014 2e kwartaal;
5047;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2014 3e kwartaal;
5048;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2014 4e kwartaal;
5049;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2014;
5050;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2015 1e kwartaal;
5051;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2015 2e kwartaal;
5052;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2015 3e kwartaal;
5053;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2015 4e kwartaal;
5054;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2015;
5055;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2016 1e kwartaal;
5056;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2016 2e kwartaal;
5057;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2016 3e kwartaal;
5058;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2016 4e kwartaal;
5059;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2016;
5060;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2017 1e kwartaal;
5061;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2017 2e kwartaal;
5062;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2017 3e kwartaal;
5063;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2017 4e kwartaal;
5064;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2017;
5065;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2018 1e kwartaal;
5066;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2018 2e kwartaal;
5067;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2018 3e kwartaal;
5068;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2018 4e kwartaal;
5069;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2018;
5070;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2019 1e kwartaal;
5071;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2019 2e kwartaal;
5072;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2019 3e kwartaal;
5073;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2019 4e kwartaal;
5074;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2019;
5075;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2020 1e kwartaal;
5076;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2020 2e kwartaal;
5077;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2020 3e kwartaal;
5078;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2020 4e kwartaal;
5079;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2020;
5080;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2021 1e kwartaal;
5081;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2021 2e kwartaal;
5082;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2021 3e kwartaal;
5083;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2021 4e kwartaal;
5084;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2021;
5085;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2022 1e kwartaal;
5086;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2022 2e kwartaal;
5087;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2022 3e kwartaal;
5088;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2022 4e kwartaal;
5089;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2022;
5090;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2023 1e kwartaal;
5091;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2023 2e kwartaal;
5092;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2023 3e kwartaal;
5093;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2023 4e kwartaal;
5094;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2023;
5095;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2024 1e kwartaal;
5096;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2024 2e kwartaal;
5097;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2024 3e kwartaal;
5098;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2024 4e kwartaal;
5099;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;05 Wiskunde, natuurwetenschappen;2024;
5100;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2013 1e kwartaal;
5101;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2013 2e kwartaal;
5102;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2013 3e kwartaal;
5103;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2013 4e kwartaal;
5104;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2013;
5105;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2014 1e kwartaal;
5106;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2014 2e kwartaal;
5107;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2014 3e kwartaal;
5108;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2014 4e kwartaal;
5109;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2014;
5110;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2015 1e kwartaal;
5111;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2015 2e kwartaal;
5112;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2015 3e kwartaal;
5113;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2015 4e kwartaal;
5114;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2015;
5115;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2016 1e kwartaal;
5116;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2016 2e kwartaal;
5117;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2016 3e kwartaal;
5118;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2016 4e kwartaal;
5119;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2016;
5120;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2017 1e kwartaal;
5121;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2017 2e kwartaal;
5122;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2017 3e kwartaal;
5123;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2017 4e kwartaal;
5124;Totaal mannen en vrouwen;15 tot 90 jaar;122 Vmbo-g/t, havo-, vwo-onderbouw;06 Informatica;2017;
