ID;Geslacht;Herkomstgroepering;Opleidingsfase;Opleidingsvorm;Perioden;TotaalGeslaagden_1;StudieduurInMaanden_2
498;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2003;1500.0;47.0
499;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2004;1800.0;46.0
500;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1995;70.0;53.0
501;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1996;90.0;52.0
502;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1997;100.0;60.0
503;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1998;90.0;55.0
504;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1999;90.0;61.0
505;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2000;130.0;59.0
506;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2001;120.0;58.0
507;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2002;160.0;53.0
508;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2003;180.0;56.0
509;Totaal geslacht;Overige niet-westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2004;210.0;58.0
510;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;0.0;
511;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;10.0;
512;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;10.0;
513;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;10.0;
514;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;10.0;
515;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;10.0;
516;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;10.0;
517;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;20.0;
518;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;50.0;49.0
519;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;70.0;44.0
520;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;0.0;
521;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;0.0;
522;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;0.0;
523;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;0.0;
524;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;0.0;
525;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;10.0;
526;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;10.0;
527;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;10.0;
528;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;40.0;
529;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;60.0;41.0
530;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;0.0;
531;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;10.0;
532;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;10.0;
533;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;0.0;
534;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;0.0;
535;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;0.0;
536;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;0.0;
537;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;10.0;
538;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;10.0;
539;Totaal geslacht;Overige niet-westerse allochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;10.0;
540;Totaal geslacht;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1995;1390.0;29.0
541;Totaal geslacht;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1996;1680.0;27.0
542;Totaal geslacht;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1997;1970.0;28.0
543;Totaal geslacht;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1998;2620.0;31.0
544;Totaal geslacht;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 1999;2960.0;31.0
545;Totaal geslacht;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2000;3400.0;32.0
546;Totaal geslacht;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2001;4100.0;32.0
547;Totaal geslacht;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2002;4430.0;32.0
548;Totaal geslacht;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2003;2540.0;33.0
549;Totaal geslacht;Herkomst onbekend;Bachelor;Totaal opleidingsvorm;Cohort 2004;2240.0;33.0
550;Totaal geslacht;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1995;870.0;28.0
551;Totaal geslacht;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1996;930.0;24.0
552;Totaal geslacht;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1997;1080.0;25.0
553;Totaal geslacht;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1998;1590.0;29.0
554;Totaal geslacht;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 1999;1900.0;29.0
555;Totaal geslacht;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2000;2110.0;31.0
556;Totaal geslacht;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2001;2690.0;29.0
557;Totaal geslacht;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2002;3070.0;30.0
558;Totaal geslacht;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2003;2310.0;31.0
559;Totaal geslacht;Herkomst onbekend;Bachelor;Voltijdopleidingen;Cohort 2004;1950.0;32.0
560;Totaal geslacht;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1995;520.0;30.0
561;Totaal geslacht;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1996;750.0;32.0
562;Totaal geslacht;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1997;890.0;32.0
563;Totaal geslacht;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1998;1030.0;34.0
564;Totaal geslacht;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 1999;1060.0;35.0
565;Totaal geslacht;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2000;1290.0;34.0
566;Totaal geslacht;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2001;1410.0;36.0
567;Totaal geslacht;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2002;1360.0;37.0
568;Totaal geslacht;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2003;230.0;43.0
569;Totaal geslacht;Herkomst onbekend;Bachelor;Deeltijdopleidingen;Cohort 2004;290.0;40.0
570;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;230.0;23.0
571;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;520.0;23.0
572;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;610.0;25.0
573;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;600.0;26.0
574;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;620.0;26.0
575;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;780.0;29.0
576;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;820.0;29.0
577;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;800.0;31.0
578;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;180.0;34.0
579;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;160.0;31.0
580;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;10.0;
581;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;20.0;
582;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;20.0;
583;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;50.0;30.0
584;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;90.0;37.0
585;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;140.0;41.0
586;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;180.0;36.0
587;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;200.0;37.0
588;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;140.0;35.0
589;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;130.0;32.0
590;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;230.0;23.0
591;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;500.0;23.0
592;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;580.0;25.0
593;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;540.0;25.0
594;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;530.0;24.0
595;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;640.0;26.0
596;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;640.0;27.0
597;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;590.0;29.0
598;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;40.0;
599;Totaal geslacht;Herkomst onbekend;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;30.0;
600;Mannen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 1995;24480.0;55.0
601;Mannen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 1996;23160.0;54.0
602;Mannen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 1997;22810.0;54.0
603;Mannen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 1998;22580.0;54.0
604;Mannen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 1999;22430.0;53.0
605;Mannen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 2000;22520.0;52.0
606;Mannen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 2001;23490.0;52.0
607;Mannen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 2002;24330.0;53.0
608;Mannen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 2003;25120.0;53.0
609;Mannen;Herkomstgroeperingen totaal;Bachelor;Totaal opleidingsvorm;Cohort 2004;25050.0;54.0
610;Mannen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 1995;21300.0;55.0
611;Mannen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 1996;20160.0;54.0
612;Mannen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 1997;19790.0;54.0
613;Mannen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 1998;19530.0;53.0
614;Mannen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 1999;19470.0;52.0
615;Mannen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 2000;19160.0;52.0
616;Mannen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 2001;19830.0;52.0
617;Mannen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 2002;20380.0;52.0
618;Mannen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 2003;21070.0;53.0
619;Mannen;Herkomstgroeperingen totaal;Bachelor;Voltijdopleidingen;Cohort 2004;20700.0;53.0
620;Mannen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 1995;3180.0;52.0
621;Mannen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 1996;3000.0;54.0
622;Mannen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 1997;3010.0;56.0
623;Mannen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 1998;3060.0;55.0
624;Mannen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 1999;2970.0;54.0
625;Mannen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 2000;3360.0;54.0
626;Mannen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 2001;3660.0;54.0
627;Mannen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 2002;3950.0;55.0
628;Mannen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 2003;4060.0;57.0
629;Mannen;Herkomstgroeperingen totaal;Bachelor;Deeltijdopleidingen;Cohort 2004;4350.0;59.0
630;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;580.0;43.0
631;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;760.0;42.0
632;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;640.0;45.0
633;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;650.0;45.0
634;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;630.0;47.0
635;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;790.0;46.0
636;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;780.0;54.0
637;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;740.0;54.0
638;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;760.0;54.0
639;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;810.0;57.0
640;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;30.0;
641;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;60.0;56.0
642;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;60.0;59.0
643;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;80.0;60.0
644;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;150.0;65.0
645;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;170.0;65.0
646;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;210.0;63.0
647;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;190.0;57.0
648;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;230.0;57.0
649;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;250.0;55.0
650;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;560.0;42.0
651;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;710.0;40.0
652;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;580.0;44.0
653;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;570.0;43.0
654;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;480.0;42.0
655;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;630.0;42.0
656;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;580.0;50.0
657;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;550.0;53.0
658;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;530.0;52.0
659;Mannen;Herkomstgroeperingen totaal;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;560.0;58.0
660;Mannen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1995;21240.0;56.0
661;Mannen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1996;19860.0;55.0
662;Mannen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1997;19270.0;55.0
663;Mannen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1998;18830.0;55.0
664;Mannen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1999;18590.0;54.0
665;Mannen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2000;18220.0;54.0
666;Mannen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2001;18670.0;54.0
667;Mannen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2002;19100.0;54.0
668;Mannen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2003;20150.0;54.0
669;Mannen;Autochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2004;19940.0;55.0
670;Mannen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 1995;18740.0;56.0
671;Mannen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 1996;17590.0;55.0
672;Mannen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 1997;17090.0;54.0
673;Mannen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 1998;16690.0;54.0
674;Mannen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 1999;16490.0;53.0
675;Mannen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 2000;15910.0;53.0
676;Mannen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 2001;16140.0;53.0
677;Mannen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 2002;16310.0;53.0
678;Mannen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 2003;16820.0;54.0
679;Mannen;Autochtonen;Bachelor;Voltijdopleidingen;Cohort 2004;16430.0;54.0
680;Mannen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 1995;2500.0;54.0
681;Mannen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 1996;2270.0;56.0
682;Mannen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 1997;2180.0;58.0
683;Mannen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 1998;2140.0;59.0
684;Mannen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 1999;2100.0;58.0
685;Mannen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 2000;2300.0;58.0
686;Mannen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 2001;2530.0;58.0
687;Mannen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 2002;2790.0;58.0
688;Mannen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 2003;3330.0;57.0
689;Mannen;Autochtonen;Bachelor;Deeltijdopleidingen;Cohort 2004;3510.0;59.0
690;Mannen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1995;460.0;46.0
691;Mannen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1996;540.0;46.0
692;Mannen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1997;460.0;50.0
693;Mannen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1998;430.0;51.0
694;Mannen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 1999;420.0;54.0
695;Mannen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2000;520.0;51.0
696;Mannen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2001;520.0;61.0
697;Mannen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2002;480.0;61.0
698;Mannen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2003;550.0;56.0
699;Mannen;Autochtonen;Beroepsdiploma;Totaal opleidingsvorm;Cohort 2004;570.0;62.0
700;Mannen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1995;30.0;
701;Mannen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1996;40.0;
702;Mannen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1997;40.0;
703;Mannen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1998;40.0;
704;Mannen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 1999;80.0;74.0
705;Mannen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2000;80.0;80.0
706;Mannen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2001;100.0;77.0
707;Mannen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2002;70.0;79.0
708;Mannen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2003;80.0;78.0
709;Mannen;Autochtonen;Beroepsdiploma;Voltijdopleidingen;Cohort 2004;80.0;81.0
710;Mannen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1995;440.0;44.0
711;Mannen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1996;500.0;45.0
712;Mannen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1997;420.0;48.0
713;Mannen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1998;390.0;48.0
714;Mannen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 1999;340.0;49.0
715;Mannen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2000;440.0;46.0
716;Mannen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2001;410.0;57.0
717;Mannen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2002;410.0;58.0
718;Mannen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2003;470.0;52.0
719;Mannen;Autochtonen;Beroepsdiploma;Deeltijdopleidingen;Cohort 2004;490.0;58.0
720;Mannen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1995;1640.0;56.0
721;Mannen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1996;1540.0;56.0
722;Mannen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1997;1510.0;56.0
723;Mannen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1998;1440.0;56.0
724;Mannen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 1999;1330.0;56.0
725;Mannen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2000;1370.0;56.0
726;Mannen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2001;1480.0;56.0
727;Mannen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2002;1590.0;56.0
728;Mannen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2003;1840.0;53.0
729;Mannen;Westerse allochtonen;Bachelor;Totaal opleidingsvorm;Cohort 2004;1930.0;53.0
730;Mannen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1995;1410.0;56.0
731;Mannen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1996;1330.0;56.0
732;Mannen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1997;1300.0;55.0
733;Mannen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1998;1230.0;56.0
734;Mannen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 1999;1160.0;56.0
735;Mannen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2000;1170.0;55.0
736;Mannen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2001;1260.0;54.0
737;Mannen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2002;1370.0;56.0
738;Mannen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2003;1550.0;53.0
739;Mannen;Westerse allochtonen;Bachelor;Voltijdopleidingen;Cohort 2004;1600.0;52.0
740;Mannen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1995;230.0;54.0
741;Mannen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1996;210.0;56.0
742;Mannen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1997;210.0;61.0
743;Mannen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1998;220.0;57.0
744;Mannen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 1999;170.0;60.0
745;Mannen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2000;200.0;60.0
746;Mannen;Westerse allochtonen;Bachelor;Deeltijdopleidingen;Cohort 2001;210.0;63.0
