ID;Geslacht;Leeftijdsklassen;VTVDiagnosen;Huishoudinkomensdecielen;Perioden;PersonenMet1OfMeerZiekenhuisopnamen_1;Steekproefaantallen_2
5574;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);4e deciel;1997;0.0;3218
5575;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);4e deciel;2004;0.0;3164
5576;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);5e deciel;1997;0.0;3479
5577;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);5e deciel;2004;3.0;3563
5578;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);6e deciel;1997;0.0;3819
5579;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);6e deciel;2004;0.0;3895
5580;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);7e deciel;1997;0.0;4095
5581;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);7e deciel;2004;0.0;4263
5582;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);8e deciel;1997;0.0;4621
5583;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);8e deciel;2004;0.0;4833
5584;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);9e deciel;1997;1.8;5355
5585;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);9e deciel;2004;0.0;5014
5586;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);10e deciel (hoogste);1997;0.0;5318
5587;Mannen en vrouwen;0 jaar;4.2  Suikerziekte (Diabetes mellitus);10e deciel (hoogste);2004;0.0;4934
5588;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;Totaal huishoudinkomensdecielen;1997;0.0;38702
5589;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;Totaal huishoudinkomensdecielen;2004;0.0;39156
5590;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;1e deciel (laagste);1997;0.0;3258
5591;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;1e deciel (laagste);2004;0.0;3789
5592;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;2e deciel;1997;0.0;2415
5593;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;2e deciel;2004;0.0;2879
5594;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;3e deciel;1997;0.0;3124
5595;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;3e deciel;2004;0.0;2822
5596;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;4e deciel;1997;0.0;3218
5597;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;4e deciel;2004;0.0;3164
5598;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;5e deciel;1997;0.0;3479
5599;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;5e deciel;2004;0.0;3563
5600;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;6e deciel;1997;0.0;3819
5601;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;6e deciel;2004;0.0;3895
5602;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;7e deciel;1997;0.0;4095
5603;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;7e deciel;2004;0.0;4263
5604;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;8e deciel;1997;0.0;4621
5605;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;8e deciel;2004;0.0;4833
5606;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;9e deciel;1997;0.0;5355
5607;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;9e deciel;2004;0.0;5014
5608;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;10e deciel (hoogste);1997;0.0;5318
5609;Mannen en vrouwen;0 jaar;4.3  Familiaire hypercholesterolemie;10e deciel (hoogste);2004;0.0;4934
5610;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;Totaal huishoudinkomensdecielen;1997;1.3;38702
5611;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;Totaal huishoudinkomensdecielen;2004;2.0;39156
5612;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;1e deciel (laagste);1997;0.0;3258
5613;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;1e deciel (laagste);2004;7.0;3789
5614;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;2e deciel;1997;0.0;2415
5615;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;2e deciel;2004;0.0;2879
5616;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;3e deciel;1997;0.0;3124
5617;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;3e deciel;2004;0.0;2822
5618;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;4e deciel;1997;0.0;3218
5619;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;4e deciel;2004;0.0;3164
5620;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;5e deciel;1997;4.4;3479
5621;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;5e deciel;2004;0.0;3563
5622;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;6e deciel;1997;0.0;3819
5623;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;6e deciel;2004;5.3;3895
5624;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;7e deciel;1997;4.6;4095
5625;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;7e deciel;2004;0.0;4263
5626;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;8e deciel;1997;0.0;4621
5627;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;8e deciel;2004;1.7;4833
5628;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;9e deciel;1997;1.8;5355
5629;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;9e deciel;2004;4.5;5014
5630;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;10e deciel (hoogste);1997;1.5;5318
5631;Mannen en vrouwen;0 jaar;4.4. Cystische fibrose;10e deciel (hoogste);2004;0.0;4934
5632;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;Totaal huishoudinkomensdecielen;1997;9.4;38702
5633;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;Totaal huishoudinkomensdecielen;2004;10.2;39156
5634;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;1e deciel (laagste);1997;9.5;3258
5635;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;1e deciel (laagste);2004;12.5;3789
5636;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;2e deciel;1997;12.0;2415
5637;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;2e deciel;2004;8.6;2879
5638;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;3e deciel;1997;8.4;3124
5639;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;3e deciel;2004;24.8;2822
5640;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;4e deciel;1997;15.3;3218
5641;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;4e deciel;2004;5.3;3164
5642;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;5e deciel;1997;8.4;3479
5643;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;5e deciel;2004;5.2;3563
5644;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;6e deciel;1997;5.4;3819
5645;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;6e deciel;2004;2.8;3895
5646;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;7e deciel;1997;10.5;4095
5647;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;7e deciel;2004;7.8;4263
5648;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;8e deciel;1997;5.4;4621
5649;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;8e deciel;2004;12.7;4833
5650;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;9e deciel;1997;8.3;5355
5651;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;9e deciel;2004;10.4;5014
5652;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;10e deciel (hoogste);1997;12.8;5318
5653;Mannen en vrouwen;0 jaar;4.5  Ov. endocr., voedings-, stofw.zktn;10e deciel (hoogste);2004;12.9;4934
5654;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;Totaal huishoudinkomensdecielen;1997;3.3;38702
5655;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;Totaal huishoudinkomensdecielen;2004;5.7;39156
5656;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;1e deciel (laagste);1997;4.1;3258
5657;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;1e deciel (laagste);2004;8.7;3789
5658;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;2e deciel;1997;11.3;2415
5659;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;2e deciel;2004;15.4;2879
5660;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;3e deciel;1997;6.6;3124
5661;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;3e deciel;2004;0.0;2822
5662;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;4e deciel;1997;0.0;3218
5663;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;4e deciel;2004;0.0;3164
5664;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;5e deciel;1997;4.3;3479
5665;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;5e deciel;2004;6.1;3563
5666;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;6e deciel;1997;1.8;3819
5667;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;6e deciel;2004;7.6;3895
5668;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;7e deciel;1997;2.0;4095
5669;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;7e deciel;2004;8.8;4263
5670;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;8e deciel;1997;2.0;4621
5671;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;8e deciel;2004;3.8;4833
5672;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;9e deciel;1997;0.7;5355
5673;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;9e deciel;2004;3.4;5014
5674;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;10e deciel (hoogste);1997;4.0;5318
5675;Mannen en vrouwen;0 jaar;5 Psychische stoornissen;10e deciel (hoogste);2004;3.7;4934
5676;Mannen en vrouwen;0 jaar;5.1  Dementie;Totaal huishoudinkomensdecielen;1997;0.0;38702
5677;Mannen en vrouwen;0 jaar;5.1  Dementie;Totaal huishoudinkomensdecielen;2004;0.0;39156
5678;Mannen en vrouwen;0 jaar;5.1  Dementie;1e deciel (laagste);1997;0.0;3258
5679;Mannen en vrouwen;0 jaar;5.1  Dementie;1e deciel (laagste);2004;0.0;3789
5680;Mannen en vrouwen;0 jaar;5.1  Dementie;2e deciel;1997;0.0;2415
5681;Mannen en vrouwen;0 jaar;5.1  Dementie;2e deciel;2004;0.0;2879
5682;Mannen en vrouwen;0 jaar;5.1  Dementie;3e deciel;1997;0.0;3124
5683;Mannen en vrouwen;0 jaar;5.1  Dementie;3e deciel;2004;0.0;2822
5684;Mannen en vrouwen;0 jaar;5.1  Dementie;4e deciel;1997;0.0;3218
5685;Mannen en vrouwen;0 jaar;5.1  Dementie;4e deciel;2004;0.0;3164
5686;Mannen en vrouwen;0 jaar;5.1  Dementie;5e deciel;1997;0.0;3479
5687;Mannen en vrouwen;0 jaar;5.1  Dementie;5e deciel;2004;0.0;3563
5688;Mannen en vrouwen;0 jaar;5.1  Dementie;6e deciel;1997;0.0;3819
5689;Mannen en vrouwen;0 jaar;5.1  Dementie;6e deciel;2004;0.0;3895
5690;Mannen en vrouwen;0 jaar;5.1  Dementie;7e deciel;1997;0.0;4095
5691;Mannen en vrouwen;0 jaar;5.1  Dementie;7e deciel;2004;0.0;4263
5692;Mannen en vrouwen;0 jaar;5.1  Dementie;8e deciel;1997;0.0;4621
5693;Mannen en vrouwen;0 jaar;5.1  Dementie;8e deciel;2004;0.0;4833
5694;Mannen en vrouwen;0 jaar;5.1  Dementie;9e deciel;1997;0.0;5355
5695;Mannen en vrouwen;0 jaar;5.1  Dementie;9e deciel;2004;0.0;5014
5696;Mannen en vrouwen;0 jaar;5.1  Dementie;10e deciel (hoogste);1997;0.0;5318
5697;Mannen en vrouwen;0 jaar;5.1  Dementie;10e deciel (hoogste);2004;0.0;4934
5698;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;Totaal huishoudinkomensdecielen;1997;0.0;38702
5699;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;Totaal huishoudinkomensdecielen;2004;0.5;39156
5700;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;1e deciel (laagste);1997;0.0;3258
5701;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;1e deciel (laagste);2004;0.0;3789
5702;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;2e deciel;1997;0.0;2415
5703;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;2e deciel;2004;6.8;2879
5704;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;3e deciel;1997;0.0;3124
5705;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;3e deciel;2004;0.0;2822
5706;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;4e deciel;1997;0.0;3218
5707;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;4e deciel;2004;0.0;3164
5708;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;5e deciel;1997;0.0;3479
5709;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;5e deciel;2004;0.0;3563
5710;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;6e deciel;1997;0.0;3819
5711;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;6e deciel;2004;0.0;3895
5712;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;7e deciel;1997;0.0;4095
5713;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;7e deciel;2004;0.0;4263
5714;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;8e deciel;1997;0.0;4621
5715;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;8e deciel;2004;0.0;4833
5716;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;9e deciel;1997;0.0;5355
5717;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;9e deciel;2004;0.0;5014
5718;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;10e deciel (hoogste);1997;0.0;5318
5719;Mannen en vrouwen;0 jaar;5.2  Afh.heid en misbruik van alcohol;10e deciel (hoogste);2004;0.0;4934
5720;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;Totaal huishoudinkomensdecielen;1997;1.2;38702
5721;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;Totaal huishoudinkomensdecielen;2004;3.4;39156
5722;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;1e deciel (laagste);1997;4.1;3258
5723;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;1e deciel (laagste);2004;3.9;3789
5724;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;2e deciel;1997;7.5;2415
5725;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;2e deciel;2004;8.5;2879
5726;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;3e deciel;1997;3.5;3124
5727;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;3e deciel;2004;0.0;2822
5728;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;4e deciel;1997;0.0;3218
5729;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;4e deciel;2004;0.0;3164
5730;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;5e deciel;1997;0.0;3479
5731;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;5e deciel;2004;6.1;3563
5732;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;6e deciel;1997;0.0;3819
5733;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;6e deciel;2004;2.4;3895
5734;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;7e deciel;1997;0.0;4095
5735;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;7e deciel;2004;4.5;4263
5736;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;8e deciel;1997;0.0;4621
5737;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;8e deciel;2004;1.6;4833
5738;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;9e deciel;1997;0.0;5355
5739;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;9e deciel;2004;3.4;5014
5740;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;10e deciel (hoogste);1997;0.0;5318
5741;Mannen en vrouwen;0 jaar;5.3  Afh.heid en misbruik van drugs ea;10e deciel (hoogste);2004;3.7;4934
5742;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;Totaal huishoudinkomensdecielen;1997;0.0;38702
5743;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;Totaal huishoudinkomensdecielen;2004;0.0;39156
5744;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;1e deciel (laagste);1997;0.0;3258
5745;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;1e deciel (laagste);2004;0.0;3789
5746;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;2e deciel;1997;0.0;2415
5747;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;2e deciel;2004;0.0;2879
5748;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;3e deciel;1997;0.0;3124
5749;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;3e deciel;2004;0.0;2822
5750;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;4e deciel;1997;0.0;3218
5751;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;4e deciel;2004;0.0;3164
5752;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;5e deciel;1997;0.0;3479
5753;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;5e deciel;2004;0.0;3563
5754;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;6e deciel;1997;0.0;3819
5755;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;6e deciel;2004;0.0;3895
5756;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;7e deciel;1997;0.0;4095
5757;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;7e deciel;2004;0.0;4263
5758;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;8e deciel;1997;0.0;4621
5759;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;8e deciel;2004;0.0;4833
5760;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;9e deciel;1997;0.0;5355
5761;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;9e deciel;2004;0.0;5014
5762;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;10e deciel (hoogste);1997;0.0;5318
5763;Mannen en vrouwen;0 jaar;5.4  Stemmingsstoornissen;10e deciel (hoogste);2004;0.0;4934
5764;Mannen en vrouwen;0 jaar;5.4.1  Depressie;Totaal huishoudinkomensdecielen;1997;0.0;38702
5765;Mannen en vrouwen;0 jaar;5.4.1  Depressie;Totaal huishoudinkomensdecielen;2004;0.0;39156
5766;Mannen en vrouwen;0 jaar;5.4.1  Depressie;1e deciel (laagste);1997;0.0;3258
5767;Mannen en vrouwen;0 jaar;5.4.1  Depressie;1e deciel (laagste);2004;0.0;3789
5768;Mannen en vrouwen;0 jaar;5.4.1  Depressie;2e deciel;1997;0.0;2415
5769;Mannen en vrouwen;0 jaar;5.4.1  Depressie;2e deciel;2004;0.0;2879
5770;Mannen en vrouwen;0 jaar;5.4.1  Depressie;3e deciel;1997;0.0;3124
5771;Mannen en vrouwen;0 jaar;5.4.1  Depressie;3e deciel;2004;0.0;2822
5772;Mannen en vrouwen;0 jaar;5.4.1  Depressie;4e deciel;1997;0.0;3218
5773;Mannen en vrouwen;0 jaar;5.4.1  Depressie;4e deciel;2004;0.0;3164
5774;Mannen en vrouwen;0 jaar;5.4.1  Depressie;5e deciel;1997;0.0;3479
5775;Mannen en vrouwen;0 jaar;5.4.1  Depressie;5e deciel;2004;0.0;3563
5776;Mannen en vrouwen;0 jaar;5.4.1  Depressie;6e deciel;1997;0.0;3819
5777;Mannen en vrouwen;0 jaar;5.4.1  Depressie;6e deciel;2004;0.0;3895
5778;Mannen en vrouwen;0 jaar;5.4.1  Depressie;7e deciel;1997;0.0;4095
5779;Mannen en vrouwen;0 jaar;5.4.1  Depressie;7e deciel;2004;0.0;4263
5780;Mannen en vrouwen;0 jaar;5.4.1  Depressie;8e deciel;1997;0.0;4621
5781;Mannen en vrouwen;0 jaar;5.4.1  Depressie;8e deciel;2004;0.0;4833
5782;Mannen en vrouwen;0 jaar;5.4.1  Depressie;9e deciel;1997;0.0;5355
5783;Mannen en vrouwen;0 jaar;5.4.1  Depressie;9e deciel;2004;0.0;5014
5784;Mannen en vrouwen;0 jaar;5.4.1  Depressie;10e deciel (hoogste);1997;0.0;5318
5785;Mannen en vrouwen;0 jaar;5.4.1  Depressie;10e deciel (hoogste);2004;0.0;4934
5786;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;Totaal huishoudinkomensdecielen;1997;0.0;38702
5787;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;Totaal huishoudinkomensdecielen;2004;0.0;39156
5788;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;1e deciel (laagste);1997;0.0;3258
5789;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;1e deciel (laagste);2004;0.0;3789
5790;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;2e deciel;1997;0.0;2415
5791;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;2e deciel;2004;0.0;2879
5792;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;3e deciel;1997;0.0;3124
5793;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;3e deciel;2004;0.0;2822
5794;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;4e deciel;1997;0.0;3218
5795;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;4e deciel;2004;0.0;3164
5796;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;5e deciel;1997;0.0;3479
5797;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;5e deciel;2004;0.0;3563
5798;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;6e deciel;1997;0.0;3819
5799;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;6e deciel;2004;0.0;3895
5800;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;7e deciel;1997;0.0;4095
5801;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;7e deciel;2004;0.0;4263
5802;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;8e deciel;1997;0.0;4621
5803;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;8e deciel;2004;0.0;4833
5804;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;9e deciel;1997;0.0;5355
5805;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;9e deciel;2004;0.0;5014
5806;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;10e deciel (hoogste);1997;0.0;5318
5807;Mannen en vrouwen;0 jaar;5.4.2  Overige stemmingsstoornissen;10e deciel (hoogste);2004;0.0;4934
5808;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;Totaal huishoudinkomensdecielen;1997;0.0;38702
5809;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;Totaal huishoudinkomensdecielen;2004;0.0;39156
5810;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;1e deciel (laagste);1997;0.0;3258
5811;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;1e deciel (laagste);2004;0.0;3789
5812;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;2e deciel;1997;0.0;2415
5813;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;2e deciel;2004;0.0;2879
5814;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;3e deciel;1997;0.0;3124
5815;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;3e deciel;2004;0.0;2822
5816;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;4e deciel;1997;0.0;3218
5817;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;4e deciel;2004;0.0;3164
5818;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;5e deciel;1997;0.0;3479
5819;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;5e deciel;2004;0.0;3563
5820;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;6e deciel;1997;0.0;3819
5821;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;6e deciel;2004;0.0;3895
5822;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;7e deciel;1997;0.0;4095
5823;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;7e deciel;2004;0.0;4263
5824;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;8e deciel;1997;0.0;4621
5825;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;8e deciel;2004;0.0;4833
5826;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;9e deciel;1997;0.0;5355
5827;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;9e deciel;2004;0.0;5014
5828;Mannen en vrouwen;0 jaar;5.5  Schizofrenie;10e deciel (hoogste);1997;0.0;5318
