ID;RegioS;Inkomensbron;AantalHuishoudens_1;GemiddBesteedbInkomenPerHuishouden_2
950;Doesburg;Totaal particulier huishouden;4.7;27.5
951;Doesburg;Loon;2.6;31.9
952;Doesburg;Winst;0.4;29.5
953;Doesburg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.3
954;Doesburg;Pensioen;1.1;20.5
955;Doetinchem;Totaal particulier huishouden;20.4;28.1
956;Doetinchem;Loon;11.6;31.5
957;Doetinchem;Winst;1.7;36.5
958;Doetinchem;Werkloosheid,bijstand,arbeidsongeschikt;1.9;17.1
959;Doetinchem;Pensioen;4.9;21.8
960;Druten;Totaal particulier huishouden;6.6;30.8
961;Druten;Loon;4.2;34.9
962;Druten;Winst;0.6;39.2
963;Druten;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.7
964;Druten;Pensioen;1.3;20.2
965;Duiven;Totaal particulier huishouden;9.8;30.5
966;Duiven;Loon;6.3;34.5
967;Duiven;Winst;0.9;31.2
968;Duiven;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.0
969;Duiven;Pensioen;2.0;21.6
970;Ede;Totaal particulier huishouden;39.6;31.1
971;Ede;Loon;22.2;34.2
972;Ede;Winst;4.3;40.9
973;Ede;Werkloosheid,bijstand,arbeidsongeschikt;2.9;17.8
974;Ede;Pensioen;9.6;24.0
975;Eibergen;Totaal particulier huishouden;6.3;28.3
976;Eibergen;Loon;3.3;32.5
977;Eibergen;Winst;1.0;30.4
978;Eibergen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;17.5
979;Eibergen;Pensioen;1.5;20.9
980;Elburg;Totaal particulier huishouden;7.8;30.7
981;Elburg;Loon;4.5;33.5
982;Elburg;Winst;0.8;40.0
983;Elburg;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.1
984;Elburg;Pensioen;1.8;22.9
985;Epe;Totaal particulier huishouden;13.1;30.0
986;Epe;Loon;6.9;33.7
987;Epe;Winst;1.2;37.0
988;Epe;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.6
989;Epe;Pensioen;3.9;24.0
990;Ermelo;Totaal particulier huishouden;10.1;31.4
991;Ermelo;Loon;5.2;35.8
992;Ermelo;Winst;1.2;42.6
993;Ermelo;Werkloosheid,bijstand,arbeidsongeschikt;0.6;18.8
994;Ermelo;Pensioen;2.7;24.2
995;Geldermalsen;Totaal particulier huishouden;9.7;32.6
996;Geldermalsen;Loon;5.5;36.5
997;Geldermalsen;Winst;1.4;40.0
998;Geldermalsen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.5
999;Geldermalsen;Pensioen;2.2;21.3
1000;Gendringen;Totaal particulier huishouden;8.0;28.1
1001;Gendringen;Loon;4.6;32.0
1002;Gendringen;Winst;0.8;33.1
1003;Gendringen;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.5
1004;Gendringen;Pensioen;1.8;20.0
1005;Gorssel;Totaal particulier huishouden;5.4;33.2
1006;Gorssel;Loon;2.4;37.6
1007;Gorssel;Winst;0.7;40.4
1008;Gorssel;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.7
1009;Gorssel;Pensioen;1.9;26.5
1010;Groenlo;Totaal particulier huishouden;3.8;28.5
1011;Groenlo;Loon;2.3;31.3
1012;Groenlo;Winst;0.3;37.8
1013;Groenlo;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.7
1014;Groenlo;Pensioen;1.0;21.8
1015;Groesbeek;Totaal particulier huishouden;7.3;29.5
1016;Groesbeek;Loon;3.8;34.7
1017;Groesbeek;Winst;0.7;35.4
1018;Groesbeek;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.7
1019;Groesbeek;Pensioen;2.0;21.5
1020;Harderwijk;Totaal particulier huishouden;15.8;30.0
1021;Harderwijk;Loon;9.3;33.4
1022;Harderwijk;Winst;1.3;40.0
1023;Harderwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.4;18.0
1024;Harderwijk;Pensioen;3.7;22.8
1025;Hattem;Totaal particulier huishouden;4.5;31.5
1026;Hattem;Loon;2.5;33.9
1027;Hattem;Winst;0.4;42.1
1028;Hattem;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.6
1029;Hattem;Pensioen;1.3;24.2
1030;Heerde;Totaal particulier huishouden;7.1;30.1
1031;Heerde;Loon;4.0;33.6
1032;Heerde;Winst;0.6;40.0
1033;Heerde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;22.4
1034;Heerde;Pensioen;2.0;21.5
1035;Hengelo (Gld.);Totaal particulier huishouden;3.2;30.2
1036;Hengelo (Gld.);Loon;1.8;34.1
1037;Hengelo (Gld.);Winst;0.5;37.0
1038;Hengelo (Gld.);Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.2
1039;Hengelo (Gld.);Pensioen;0.8;19.6
1040;Heumen;Totaal particulier huishouden;6.2;33.6
1041;Heumen;Loon;3.7;37.4
1042;Heumen;Winst;0.7;38.2
1043;Heumen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;22.5
1044;Heumen;Pensioen;1.4;25.3
1045;Hummelo en Keppel;Totaal particulier huishouden;1.8;32.2
1046;Hummelo en Keppel;Loon;0.9;36.8
1047;Hummelo en Keppel;Winst;0.3;35.2
1048;Hummelo en Keppel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.9
1049;Hummelo en Keppel;Pensioen;0.5;25.0
1050;Kesteren;Totaal particulier huishouden;7.5;31.9
1051;Kesteren;Loon;4.3;35.5
1052;Kesteren;Winst;1.1;40.8
1053;Kesteren;Werkloosheid,bijstand,arbeidsongeschikt;0.4;18.8
1054;Kesteren;Pensioen;1.7;19.4
1055;Lichtenvoorde;Totaal particulier huishouden;7.1;30.2
1056;Lichtenvoorde;Loon;4.2;33.6
1057;Lichtenvoorde;Winst;0.9;36.1
1058;Lichtenvoorde;Werkloosheid,bijstand,arbeidsongeschikt;0.4;19.4
1059;Lichtenvoorde;Pensioen;1.5;20.6
1060;Lochem;Totaal particulier huishouden;7.7;31.2
1061;Lochem;Loon;3.8;35.3
1062;Lochem;Winst;1.2;36.6
1063;Lochem;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.8
1064;Lochem;Pensioen;2.0;24.0
1065;Maasdriel;Totaal particulier huishouden;8.7;32.2
1066;Maasdriel;Loon;4.8;35.8
1067;Maasdriel;Winst;1.5;40.0
1068;Maasdriel;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.9
1069;Maasdriel;Pensioen;1.8;19.7
1070;Millingen aan de Rijn;Totaal particulier huishouden;2.3;29.4
1071;Millingen aan de Rijn;Loon;1.4;32.5
1072;Millingen aan de Rijn;Winst;0.2;37.6
1073;Millingen aan de Rijn;Werkloosheid,bijstand,arbeidsongeschikt;0.1;15.4
1074;Millingen aan de Rijn;Pensioen;0.5;19.6
1075;Neede;Totaal particulier huishouden;4.4;28.4
1076;Neede;Loon;2.4;32.1
1077;Neede;Winst;0.5;35.9
1078;Neede;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.7
1079;Neede;Pensioen;1.2;20.6
1080;Nijkerk;Totaal particulier huishouden;14.1;32.5
1081;Nijkerk;Loon;8.4;35.4
1082;Nijkerk;Winst;1.8;40.9
1083;Nijkerk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.0
1084;Nijkerk;Pensioen;3.0;23.3
1085;Nijmegen;Totaal particulier huishouden;68.4;26.0
1086;Nijmegen;Loon;38.2;29.3
1087;Nijmegen;Winst;5.4;34.6
1088;Nijmegen;Werkloosheid,bijstand,arbeidsongeschikt;9.2;15.3
1089;Nijmegen;Pensioen;14.5;21.4
1090;Oldebroek;Totaal particulier huishouden;7.7;32.1
1091;Oldebroek;Loon;4.5;35.4
1092;Oldebroek;Winst;1.0;40.4
1093;Oldebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.4;21.0
1094;Oldebroek;Pensioen;1.7;21.5
1095;Putten;Totaal particulier huishouden;8.4;32.3
1096;Putten;Loon;4.5;35.3
1097;Putten;Winst;1.3;41.5
1098;Putten;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.4
1099;Putten;Pensioen;2.1;23.3
1100;Renkum;Totaal particulier huishouden;13.8;31.5
1101;Renkum;Loon;6.5;35.3
1102;Renkum;Winst;1.3;40.5
1103;Renkum;Werkloosheid,bijstand,arbeidsongeschikt;0.9;19.8
1104;Renkum;Pensioen;4.8;26.2
1105;Rheden;Totaal particulier huishouden;19.2;29.2
1106;Rheden;Loon;9.5;33.0
1107;Rheden;Winst;1.6;37.5
1108;Rheden;Werkloosheid,bijstand,arbeidsongeschikt;1.6;19.7
1109;Rheden;Pensioen;6.2;24.2
1110;Rozendaal;Totaal particulier huishouden;0.6;42.4
1111;Rozendaal;Loon;0.3;48.6
1112;Rozendaal;Winst;;
1113;Rozendaal;Werkloosheid,bijstand,arbeidsongeschikt;;
1114;Rozendaal;Pensioen;0.3;36.9
1115;Ruurlo;Totaal particulier huishouden;3.4;29.2
1116;Ruurlo;Loon;1.7;33.6
1117;Ruurlo;Winst;0.6;31.0
1118;Ruurlo;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.6
1119;Ruurlo;Pensioen;0.9;22.4
1120;Scherpenzeel;Totaal particulier huishouden;3.2;32.6
1121;Scherpenzeel;Loon;1.9;35.9
1122;Scherpenzeel;Winst;0.4;39.4
1123;Scherpenzeel;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.1
1124;Scherpenzeel;Pensioen;0.8;23.2
1125;Steenderen;Totaal particulier huishouden;1.9;29.5
1126;Steenderen;Loon;1.0;35.0
1127;Steenderen;Winst;0.4;27.4
1128;Steenderen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;21.4
1129;Steenderen;Pensioen;0.4;19.3
1130;Tiel;Totaal particulier huishouden;16.2;28.7
1131;Tiel;Loon;9.8;32.1
1132;Tiel;Winst;1.4;37.9
1133;Tiel;Werkloosheid,bijstand,arbeidsongeschikt;1.4;17.6
1134;Tiel;Pensioen;3.3;20.7
1135;Ubbergen;Totaal particulier huishouden;3.9;29.7
1136;Ubbergen;Loon;2.1;32.8
1137;Ubbergen;Winst;0.4;39.7
1138;Ubbergen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;15.9
1139;Ubbergen;Pensioen;1.1;23.4
1140;Voorst;Totaal particulier huishouden;8.8;30.8
1141;Voorst;Loon;4.7;35.4
1142;Voorst;Winst;1.1;35.1
1143;Voorst;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.4
1144;Voorst;Pensioen;2.3;22.1
1145;Vorden;Totaal particulier huishouden;3.3;29.7
1146;Vorden;Loon;1.5;34.6
1147;Vorden;Winst;0.5;31.3
1148;Vorden;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.7
1149;Vorden;Pensioen;1.0;22.6
1150;Wageningen;Totaal particulier huishouden;13.5;28.4
1151;Wageningen;Loon;8.1;30.3
1152;Wageningen;Winst;1.0;37.0
1153;Wageningen;Werkloosheid,bijstand,arbeidsongeschikt;1.2;16.3
1154;Wageningen;Pensioen;3.0;25.9
1155;Warnsveld;Totaal particulier huishouden;3.4;31.7
1156;Warnsveld;Loon;2.0;33.7
1157;Warnsveld;Winst;0.3;44.0
1158;Warnsveld;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.7
1159;Warnsveld;Pensioen;0.8;25.4
1160;Wehl;Totaal particulier huishouden;2.3;30.0
1161;Wehl;Loon;1.3;33.6
1162;Wehl;Winst;0.3;33.1
1163;Wehl;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.8
1164;Wehl;Pensioen;0.5;20.3
1165;Westervoort;Totaal particulier huishouden;6.1;29.9
1166;Westervoort;Loon;4.0;33.2
1167;Westervoort;Winst;0.5;34.1
1168;Westervoort;Werkloosheid,bijstand,arbeidsongeschikt;0.5;18.5
1169;Westervoort;Pensioen;1.1;21.2
1170;Winterswijk;Totaal particulier huishouden;11.6;27.4
1171;Winterswijk;Loon;6.2;31.1
1172;Winterswijk;Winst;1.3;33.2
1173;Winterswijk;Werkloosheid,bijstand,arbeidsongeschikt;0.9;17.3
1174;Winterswijk;Pensioen;3.1;20.2
1175;Wisch;Totaal particulier huishouden;7.7;28.5
1176;Wisch;Loon;4.2;32.8
1177;Wisch;Winst;0.9;32.5
1178;Wisch;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.7
1179;Wisch;Pensioen;2.1;20.2
1180;Wijchen;Totaal particulier huishouden;15.3;30.6
1181;Wijchen;Loon;9.7;34.5
1182;Wijchen;Winst;1.4;35.0
1183;Wijchen;Werkloosheid,bijstand,arbeidsongeschikt;1.1;19.0
1184;Wijchen;Pensioen;3.1;20.9
1185;Zaltbommel;Totaal particulier huishouden;9.6;31.2
1186;Zaltbommel;Loon;5.5;35.3
1187;Zaltbommel;Winst;1.4;36.8
1188;Zaltbommel;Werkloosheid,bijstand,arbeidsongeschikt;0.6;19.7
1189;Zaltbommel;Pensioen;2.0;20.4
1190;Zelhem;Totaal particulier huishouden;4.3;29.5
1191;Zelhem;Loon;2.2;33.3
1192;Zelhem;Winst;0.6;36.6
1193;Zelhem;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.8
1194;Zelhem;Pensioen;1.2;20.5
1195;Zevenaar;Totaal particulier huishouden;10.8;29.0
1196;Zevenaar;Loon;6.2;33.3
1197;Zevenaar;Winst;0.8;33.0
1198;Zevenaar;Werkloosheid,bijstand,arbeidsongeschikt;0.9;16.7
1199;Zevenaar;Pensioen;2.9;22.7
1200;Zutphen;Totaal particulier huishouden;16.3;26.1
1201;Zutphen;Loon;9.3;29.2
1202;Zutphen;Winst;1.2;34.4
1203;Zutphen;Werkloosheid,bijstand,arbeidsongeschikt;1.9;16.3
1204;Zutphen;Pensioen;3.6;20.9
1205;Nunspeet;Totaal particulier huishouden;9.4;31.1
1206;Nunspeet;Loon;5.2;34.4
1207;Nunspeet;Winst;1.2;38.7
1208;Nunspeet;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.6
1209;Nunspeet;Pensioen;2.5;23.1
1210;Dronten;Totaal particulier huishouden;13.9;29.4
1211;Dronten;Loon;7.9;32.4
1212;Dronten;Winst;1.9;34.5
1213;Dronten;Werkloosheid,bijstand,arbeidsongeschikt;1.1;18.4
1214;Dronten;Pensioen;2.9;22.6
1215;Neerijnen;Totaal particulier huishouden;4.2;32.3
1216;Neerijnen;Loon;2.3;36.3
1217;Neerijnen;Winst;0.8;39.5
1218;Neerijnen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.8
1219;Neerijnen;Pensioen;0.9;19.3
1220;Abcoude;Totaal particulier huishouden;3.3;41.8
1221;Abcoude;Loon;1.7;45.4
1222;Abcoude;Winst;0.6;49.5
1223;Abcoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.4
1224;Abcoude;Pensioen;0.8;30.4
1225;Amerongen;Totaal particulier huishouden;2.7;33.6
1226;Amerongen;Loon;1.3;38.2
1227;Amerongen;Winst;0.4;36.9
1228;Amerongen;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.0
1229;Amerongen;Pensioen;0.8;25.6
1230;Amersfoort;Totaal particulier huishouden;54.7;30.8
1231;Amersfoort;Loon;33.6;34.4
1232;Amersfoort;Winst;4.5;39.5
1233;Amersfoort;Werkloosheid,bijstand,arbeidsongeschikt;5.1;17.2
1234;Amersfoort;Pensioen;11.0;23.1
1235;Baarn;Totaal particulier huishouden;10.4;32.2
1236;Baarn;Loon;5.3;35.5
1237;Baarn;Winst;1.2;40.9
1238;Baarn;Werkloosheid,bijstand,arbeidsongeschikt;0.7;17.7
1239;Baarn;Pensioen;3.0;26.2
1240;De Bilt;Totaal particulier huishouden;17.9;35.5
1241;De Bilt;Loon;8.9;39.3
1242;De Bilt;Winst;2.1;46.1
1243;De Bilt;Werkloosheid,bijstand,arbeidsongeschikt;1.1;20.0
1244;De Bilt;Pensioen;5.5;28.0
1245;Breukelen;Totaal particulier huishouden;5.7;33.7
1246;Breukelen;Loon;3.2;38.0
1247;Breukelen;Winst;0.8;42.1
1248;Breukelen;Werkloosheid,bijstand,arbeidsongeschikt;0.3;18.1
1249;Breukelen;Pensioen;1.4;22.7
1250;Bunnik;Totaal particulier huishouden;5.6;36.1
1251;Bunnik;Loon;3.0;40.1
1252;Bunnik;Winst;0.7;40.2
1253;Bunnik;Werkloosheid,bijstand,arbeidsongeschikt;0.3;21.7
1254;Bunnik;Pensioen;1.4;29.4
1255;Bunschoten;Totaal particulier huishouden;6.6;33.1
1256;Bunschoten;Loon;3.8;36.2
1257;Bunschoten;Winst;1.0;40.8
1258;Bunschoten;Werkloosheid,bijstand,arbeidsongeschikt;0.3;20.7
1259;Bunschoten;Pensioen;1.3;21.9
1260;Doorn;Totaal particulier huishouden;4.4;34.4
1261;Doorn;Loon;2.0;37.3
1262;Doorn;Winst;0.5;45.9
1263;Doorn;Werkloosheid,bijstand,arbeidsongeschikt;0.2;18.8
1264;Doorn;Pensioen;1.5;29.7
1265;Driebergen-Rijsenburg;Totaal particulier huishouden;7.5;35.3
1266;Driebergen-Rijsenburg;Loon;3.8;39.2
1267;Driebergen-Rijsenburg;Winst;0.9;46.6
1268;Driebergen-Rijsenburg;Werkloosheid,bijstand,arbeidsongeschikt;0.4;20.6
1269;Driebergen-Rijsenburg;Pensioen;2.2;27.2
1270;Eemnes;Totaal particulier huishouden;3.3;33.9
1271;Eemnes;Loon;2.0;36.9
1272;Eemnes;Winst;0.5;41.7
1273;Eemnes;Werkloosheid,bijstand,arbeidsongeschikt;0.2;16.4
1274;Eemnes;Pensioen;0.7;25.0
1275;Houten;Totaal particulier huishouden;15.0;34.9
1276;Houten;Loon;10.3;38.6
1277;Houten;Winst;1.4;40.6
1278;Houten;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.6
1279;Houten;Pensioen;2.4;22.8
1280;Leersum;Totaal particulier huishouden;3.0;33.5
1281;Leersum;Loon;1.4;38.5
1282;Leersum;Winst;0.5;35.5
1283;Leersum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.5
1284;Leersum;Pensioen;0.9;27.2
1285;Leusden;Totaal particulier huishouden;11.4;35.4
1286;Leusden;Loon;7.0;38.4
1287;Leusden;Winst;1.3;43.0
1288;Leusden;Werkloosheid,bijstand,arbeidsongeschikt;0.5;20.8
1289;Leusden;Pensioen;2.5;26.5
1290;Loenen;Totaal particulier huishouden;3.3;36.5
1291;Loenen;Loon;1.8;40.9
1292;Loenen;Winst;0.5;45.8
1293;Loenen;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.6
1294;Loenen;Pensioen;0.8;24.1
1295;Lopik;Totaal particulier huishouden;4.9;33.8
1296;Lopik;Loon;2.9;35.3
1297;Lopik;Winst;0.8;44.4
1298;Lopik;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.9
1299;Lopik;Pensioen;0.9;22.0
1300;Maarn;Totaal particulier huishouden;2.4;38.9
1301;Maarn;Loon;1.1;43.4
1302;Maarn;Winst;0.3;50.0
1303;Maarn;Werkloosheid,bijstand,arbeidsongeschikt;0.1;19.7
1304;Maarn;Pensioen;0.8;31.2
1305;Maarssen;Totaal particulier huishouden;15.9;34.2
1306;Maarssen;Loon;10.3;37.3
1307;Maarssen;Winst;1.6;44.2
1308;Maarssen;Werkloosheid,bijstand,arbeidsongeschikt;1.0;18.3
1309;Maarssen;Pensioen;2.9;23.3
1310;Montfoort;Totaal particulier huishouden;4.9;34.8
1311;Montfoort;Loon;3.1;38.1
1312;Montfoort;Winst;0.7;40.5
1313;Montfoort;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.5
1314;Montfoort;Pensioen;0.9;23.3
1315;Renswoude;Totaal particulier huishouden;1.5;31.3
1316;Renswoude;Loon;0.8;34.4
1317;Renswoude;Winst;0.3;37.0
1318;Renswoude;Werkloosheid,bijstand,arbeidsongeschikt;0.1;18.4
1319;Renswoude;Pensioen;0.3;21.2
1320;Rhenen;Totaal particulier huishouden;6.9;30.7
1321;Rhenen;Loon;3.8;34.5
1322;Rhenen;Winst;0.8;39.9
1323;Rhenen;Werkloosheid,bijstand,arbeidsongeschikt;0.4;16.6
1324;Rhenen;Pensioen;1.9;23.0
1325;Soest;Totaal particulier huishouden;18.8;32.3
1326;Soest;Loon;10.2;36.2
1327;Soest;Winst;2.0;38.8
1328;Soest;Werkloosheid,bijstand,arbeidsongeschikt;1.3;19.3
1329;Soest;Pensioen;5.1;25.3
1330;Utrecht (gemeente);Totaal particulier huishouden;117.3;27.9
1331;Utrecht (gemeente);Loon;71.5;31.2
1332;Utrecht (gemeente);Winst;9.8;35.3
1333;Utrecht (gemeente);Werkloosheid,bijstand,arbeidsongeschikt;13.4;15.7
1334;Utrecht (gemeente);Pensioen;21.1;21.7
1335;Veenendaal;Totaal particulier huishouden;23.1;30.4
1336;Veenendaal;Loon;14.4;34.0
1337;Veenendaal;Winst;1.8;38.9
1338;Veenendaal;Werkloosheid,bijstand,arbeidsongeschikt;1.7;17.9
1339;Veenendaal;Pensioen;5.0;21.7
1340;Woudenberg;Totaal particulier huishouden;4.1;32.9
1341;Woudenberg;Loon;2.3;36.3
1342;Woudenberg;Winst;0.5;41.4
1343;Woudenberg;Werkloosheid,bijstand,arbeidsongeschikt;0.2;21.0
1344;Woudenberg;Pensioen;1.0;24.1
1345;Wijk bij Duurstede;Totaal particulier huishouden;8.8;33.0
1346;Wijk bij Duurstede;Loon;5.7;36.4
1347;Wijk bij Duurstede;Winst;1.0;38.1
1348;Wijk bij Duurstede;Werkloosheid,bijstand,arbeidsongeschikt;0.5;19.0
1349;Wijk bij Duurstede;Pensioen;1.5;22.4
1350;IJsselstein;Totaal particulier huishouden;13.1;32.9
1351;IJsselstein;Loon;8.8;36.4
1352;IJsselstein;Winst;1.2;38.3
1353;IJsselstein;Werkloosheid,bijstand,arbeidsongeschikt;0.8;17.7
1354;IJsselstein;Pensioen;2.2;21.9
1355;Zeist;Totaal particulier huishouden;25.4;32.4
1356;Zeist;Loon;13.7;35.6
1357;Zeist;Winst;2.4;44.5
1358;Zeist;Werkloosheid,bijstand,arbeidsongeschikt;2.2;18.2
1359;Zeist;Pensioen;6.6;26.3
1360;Nieuwegein;Totaal particulier huishouden;25.9;31.5
1361;Nieuwegein;Loon;17.3;34.8
1362;Nieuwegein;Winst;1.8;37.8
1363;Nieuwegein;Werkloosheid,bijstand,arbeidsongeschikt;2.1;18.5
1364;Nieuwegein;Pensioen;4.6;22.9
1365;Aalsmeer;Totaal particulier huishouden;9.2;33.9
1366;Aalsmeer;Loon;5.3;37.8
1367;Aalsmeer;Winst;1.1;42.1
1368;Aalsmeer;Werkloosheid,bijstand,arbeidsongeschikt;0.5;21.7
1369;Aalsmeer;Pensioen;2.3;22.9
1370;Alkmaar;Totaal particulier huishouden;40.7;27.7
1371;Alkmaar;Loon;23.8;31.1
1372;Alkmaar;Winst;3.2;34.8
1373;Alkmaar;Werkloosheid,bijstand,arbeidsongeschikt;4.3;16.7
1374;Alkmaar;Pensioen;8.8;21.7
1375;Amstelveen;Totaal particulier huishouden;35.0;34.6
1376;Amstelveen;Loon;19.1;39.2
1377;Amstelveen;Winst;3.3;43.2
1378;Amstelveen;Werkloosheid,bijstand,arbeidsongeschikt;2.2;19.1
1379;Amstelveen;Pensioen;9.8;25.9
1380;Amsterdam;Totaal particulier huishouden;371.5;25.3
1381;Amsterdam;Loon;201.5;29.6
1382;Amsterdam;Winst;40.2;29.9
1383;Amsterdam;Werkloosheid,bijstand,arbeidsongeschikt;62.4;14.5
1384;Amsterdam;Pensioen;62.2;19.9
1385;Andijk;Totaal particulier huishouden;2.5;29.7
1386;Andijk;Loon;1.4;32.8
1387;Andijk;Winst;0.4;36.4
1388;Andijk;Werkloosheid,bijstand,arbeidsongeschikt;0.2;19.0
1389;Andijk;Pensioen;0.5;19.3
1390;Graft-De Rijp;Totaal particulier huishouden;2.5;31.9
1391;Graft-De Rijp;Loon;1.4;35.5
1392;Graft-De Rijp;Winst;0.4;35.9
1393;Graft-De Rijp;Werkloosheid,bijstand,arbeidsongeschikt;0.2;20.1
1394;Graft-De Rijp;Pensioen;0.5;23.8
1395;Anna Paulowna;Totaal particulier huishouden;5.4;29.0
1396;Anna Paulowna;Loon;3.0;32.8
1397;Anna Paulowna;Winst;0.8;28.9
1398;Anna Paulowna;Werkloosheid,bijstand,arbeidsongeschikt;0.3;19.1
1399;Anna Paulowna;Pensioen;1.2;22.1
1400;Beemster;Totaal particulier huishouden;3.3;34.7
1401;Beemster;Loon;1.6;38.7
1402;Beemster;Winst;0.6;46.5
1403;Beemster;Werkloosheid,bijstand,arbeidsongeschikt;0.2;22.0
1404;Beemster;Pensioen;0.8;22.4
1405;Bennebroek;Totaal particulier huishouden;2.2;39.2
1406;Bennebroek;Loon;1.0;44.4
1407;Bennebroek;Winst;0.2;45.8
1408;Bennebroek;Werkloosheid,bijstand,arbeidsongeschikt;0.1;20.1
1409;Bennebroek;Pensioen;0.7;30.8
1410;Bergen (NH.);Totaal particulier huishouden;13.2;32.7
1411;Bergen (NH.);Loon;6.2;37.0
1412;Bergen (NH.);Winst;2.0;38.9
1413;Bergen (NH.);Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.8
1414;Bergen (NH.);Pensioen;3.7;25.2
1415;Beverwijk;Totaal particulier huishouden;16.2;28.2
1416;Beverwijk;Loon;8.9;32.1
1417;Beverwijk;Winst;1.2;38.7
1418;Beverwijk;Werkloosheid,bijstand,arbeidsongeschikt;1.6;17.9
1419;Beverwijk;Pensioen;4.3;21.7
1420;Blaricum;Totaal particulier huishouden;3.8;43.6
1421;Blaricum;Loon;1.8;48.9
1422;Blaricum;Winst;0.6;54.9
1423;Blaricum;Werkloosheid,bijstand,arbeidsongeschikt;0.2;23.0
1424;Blaricum;Pensioen;0.9;30.1
1425;Bloemendaal;Totaal particulier huishouden;6.8;45.7
1426;Bloemendaal;Loon;3.2;50.1
1427;Bloemendaal;Winst;1.0;57.9
1428;Bloemendaal;Werkloosheid,bijstand,arbeidsongeschikt;0.3;22.9
1429;Bloemendaal;Pensioen;2.0;35.2
1430;Bussum;Totaal particulier huishouden;14.0;34.5
1431;Bussum;Loon;6.8;39.6
1432;Bussum;Winst;1.7;44.6
1433;Bussum;Werkloosheid,bijstand,arbeidsongeschikt;0.9;18.5
1434;Bussum;Pensioen;4.3;26.1
1435;Castricum;Totaal particulier huishouden;14.1;34.0
1436;Castricum;Loon;7.8;37.4
1437;Castricum;Winst;1.6;40.3
1438;Castricum;Werkloosheid,bijstand,arbeidsongeschikt;0.7;21.6
1439;Castricum;Pensioen;3.8;27.5
1440;Diemen;Totaal particulier huishouden;10.3;31.9
1441;Diemen;Loon;6.2;35.5
1442;Diemen;Winst;1.1;40.8
1443;Diemen;Werkloosheid,bijstand,arbeidsongeschikt;0.8;18.2
1444;Diemen;Pensioen;2.2;22.8
1445;Edam-Volendam;Totaal particulier huishouden;10.7;33.6
1446;Edam-Volendam;Loon;6.0;37.1
1447;Edam-Volendam;Winst;1.8;42.1
1448;Edam-Volendam;Werkloosheid,bijstand,arbeidsongeschikt;0.7;19.8
1449;Edam-Volendam;Pensioen;2.1;21.0
1450;Enkhuizen;Totaal particulier huishouden;7.3;27.8
1451;Enkhuizen;Loon;4.1;31.0
1452;Enkhuizen;Winst;0.9;34.3
1453;Enkhuizen;Werkloosheid,bijstand,arbeidsongeschikt;0.7;18.1
1454;Enkhuizen;Pensioen;1.6;20.7
1455;Haarlem;Totaal particulier huishouden;67.8;28.0
1456;Haarlem;Loon;38.4;31.8
1457;Haarlem;Winst;6.1;34.7
1458;Haarlem;Werkloosheid,bijstand,arbeidsongeschikt;7.0;16.6
