ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
698;Kortdurig werkloos;Geslacht: Vrouwen;2009;147
699;Kortdurig werkloos;Geslacht: Vrouwen;2010 1e kwartaal;188
700;Kortdurig werkloos;Geslacht: Vrouwen;2010 2e kwartaal;167
701;Kortdurig werkloos;Geslacht: Vrouwen;2010 3e kwartaal;160
702;Kortdurig werkloos;Geslacht: Vrouwen;2010 4e kwartaal;159
703;Kortdurig werkloos;Geslacht: Vrouwen;2010;168
704;Kortdurig werkloos;Geslacht: Vrouwen;2011 1e kwartaal;156
705;Kortdurig werkloos;Geslacht: Vrouwen;2011 2e kwartaal;133
706;Kortdurig werkloos;Geslacht: Vrouwen;2011 3e kwartaal;143
707;Kortdurig werkloos;Geslacht: Vrouwen;2011 4e kwartaal;161
708;Kortdurig werkloos;Geslacht: Vrouwen;2011;148
709;Kortdurig werkloos;Geslacht: Vrouwen;2012 1e kwartaal;171
710;Kortdurig werkloos;Geslacht: Vrouwen;2012 2e kwartaal;166
711;Kortdurig werkloos;Geslacht: Vrouwen;2012 3e kwartaal;174
712;Kortdurig werkloos;Geslacht: Vrouwen;2012 4e kwartaal;184
713;Kortdurig werkloos;Geslacht: Vrouwen;2012;174
714;Kortdurig werkloos;Geslacht: Vrouwen;2013 1e kwartaal;197
715;Kortdurig werkloos;Geslacht: Vrouwen;2013 2e kwartaal;177
716;Kortdurig werkloos;Geslacht: Vrouwen;2013 3e kwartaal;191
717;Kortdurig werkloos;Geslacht: Vrouwen;2013 4e kwartaal;200
718;Kortdurig werkloos;Geslacht: Vrouwen;2013;191
719;Kortdurig werkloos;Geslacht: Vrouwen;2014 1e kwartaal;234
720;Kortdurig werkloos;Geslacht: Vrouwen;2014 2e kwartaal;196
721;Kortdurig werkloos;Geslacht: Vrouwen;2014 3e kwartaal;168
722;Kortdurig werkloos;Geslacht: Vrouwen;2014 4e kwartaal;177
723;Kortdurig werkloos;Geslacht: Vrouwen;2014;194
724;Kortdurig werkloos;Geslacht: Vrouwen;2015 1e kwartaal;182
725;Kortdurig werkloos;Geslacht: Vrouwen;2015 2e kwartaal;170
726;Kortdurig werkloos;Geslacht: Vrouwen;2015 3e kwartaal;160
727;Kortdurig werkloos;Geslacht: Vrouwen;2015 4e kwartaal;177
728;Kortdurig werkloos;Geslacht: Vrouwen;2015;172
729;Kortdurig werkloos;Geslacht: Vrouwen;2016 1e kwartaal;163
730;Kortdurig werkloos;Geslacht: Vrouwen;2016 2e kwartaal;153
731;Kortdurig werkloos;Geslacht: Vrouwen;2016 3e kwartaal;139
732;Kortdurig werkloos;Geslacht: Vrouwen;2016 4e kwartaal;149
733;Kortdurig werkloos;Geslacht: Vrouwen;2016;151
734;Kortdurig werkloos;Geslacht: Vrouwen;2017 1e kwartaal;146
735;Kortdurig werkloos;Geslacht: Vrouwen;2017 2e kwartaal;138
736;Kortdurig werkloos;Geslacht: Vrouwen;2017 3e kwartaal;117
737;Kortdurig werkloos;Geslacht: Vrouwen;2017 4e kwartaal;113
738;Kortdurig werkloos;Geslacht: Vrouwen;2017;128
739;Kortdurig werkloos;Geslacht: Vrouwen;2018 1e kwartaal;117
740;Kortdurig werkloos;Geslacht: Vrouwen;2018 2e kwartaal;99
741;Kortdurig werkloos;Geslacht: Vrouwen;2018 3e kwartaal;92
742;Kortdurig werkloos;Geslacht: Vrouwen;2018 4e kwartaal;102
743;Kortdurig werkloos;Geslacht: Vrouwen;2018;103
744;Kortdurig werkloos;Geslacht: Vrouwen;2019 1e kwartaal;107
745;Kortdurig werkloos;Geslacht: Vrouwen;2019 2e kwartaal;97
746;Kortdurig werkloos;Geslacht: Vrouwen;2019 3e kwartaal;103
747;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2003 1e kwartaal;112
748;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2003 2e kwartaal;104
749;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2003 3e kwartaal;107
750;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2003 4e kwartaal;112
751;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2003;109
752;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2004 1e kwartaal;125
753;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2004 2e kwartaal;118
754;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2004 3e kwartaal;109
755;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2004 4e kwartaal;128
756;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2004;120
757;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2005 1e kwartaal;135
758;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2005 2e kwartaal;118
759;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2005 3e kwartaal;123
760;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2005 4e kwartaal;122
761;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2005;125
762;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2006 1e kwartaal;118
763;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2006 2e kwartaal;104
764;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2006 3e kwartaal;98
765;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2006 4e kwartaal;97
766;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2006;104
767;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2007 1e kwartaal;117
768;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2007 2e kwartaal;105
769;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2007 3e kwartaal;95
770;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2007 4e kwartaal;97
771;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2007;103
772;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2008 1e kwartaal;112
773;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2008 2e kwartaal;99
774;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2008 3e kwartaal;86
775;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2008 4e kwartaal;88
776;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2008;96
777;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2009 1e kwartaal;117
778;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2009 2e kwartaal;119
779;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2009 3e kwartaal;111
780;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2009 4e kwartaal;137
781;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2009;121
782;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2010 1e kwartaal;143
783;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2010 2e kwartaal;127
784;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2010 3e kwartaal;125
785;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2010 4e kwartaal;122
786;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2010;129
787;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2011 1e kwartaal;116
788;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2011 2e kwartaal;101
789;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2011 3e kwartaal;110
790;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2011 4e kwartaal;114
791;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2011;110
792;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2012 1e kwartaal;143
793;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2012 2e kwartaal;126
794;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2012 3e kwartaal;129
795;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2012 4e kwartaal;140
796;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2012;134
797;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;143
798;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;140
799;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;136
800;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;153
801;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2013;143
802;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;159
803;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;135
804;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;123
805;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;120
806;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2014;134
807;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;128
808;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;115
809;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;118
810;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;125
811;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2015;122
812;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;131
813;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;110
814;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;111
815;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;103
816;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2016;114
817;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;113
818;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;104
819;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;95
820;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;86
821;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2017;100
822;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;91
823;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;79
824;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;82
825;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;79
826;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2018;83
827;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;83
828;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;74
829;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;85
830;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2003 1e kwartaal;123
831;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2003 2e kwartaal;121
832;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2003 3e kwartaal;121
833;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2003 4e kwartaal;144
834;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2003;128
835;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2004 1e kwartaal;137
836;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2004 2e kwartaal;132
837;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2004 3e kwartaal;112
838;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2004 4e kwartaal;126
839;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2004;127
840;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2005 1e kwartaal;148
841;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2005 2e kwartaal;121
842;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2005 3e kwartaal;128
843;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2005 4e kwartaal;116
844;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2005;128
845;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2006 1e kwartaal;132
846;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2006 2e kwartaal;95
847;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2006 3e kwartaal;78
848;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2006 4e kwartaal;89
849;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2006;99
850;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2007 1e kwartaal;103
851;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2007 2e kwartaal;59
852;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2007 3e kwartaal;66
853;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2007 4e kwartaal;72
854;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2007;75
855;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2008 1e kwartaal;89
856;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2008 2e kwartaal;61
857;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2008 3e kwartaal;56
858;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2008 4e kwartaal;71
859;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2008;69
860;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2009 1e kwartaal;89
861;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2009 2e kwartaal;100
862;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2009 3e kwartaal;106
863;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2009 4e kwartaal;128
864;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2009;106
865;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2010 1e kwartaal;140
866;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2010 2e kwartaal;119
867;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2010 3e kwartaal;102
868;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2010 4e kwartaal;103
869;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2010;116
870;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2011 1e kwartaal;112
871;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2011 2e kwartaal;95
872;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2011 3e kwartaal;98
873;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2011 4e kwartaal;110
874;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2011;103
875;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2012 1e kwartaal;125
876;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2012 2e kwartaal;119
877;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2012 3e kwartaal;136
878;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2012 4e kwartaal;142
879;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2012;130
880;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;161
881;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;152
882;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;163
883;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;163
884;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2013;160
885;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;187
886;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;155
887;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;119
888;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;128
889;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2014;147
890;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;129
891;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;116
892;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;118
893;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;117
894;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2015;120
895;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;120
896;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;105
897;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;94
898;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;100
899;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2016;105
900;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;98
901;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;90
902;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;79
903;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;81
904;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2017;87
905;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;87
906;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;65
907;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;62
908;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;68
909;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2018;70
910;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;80
911;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;74
912;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;76
913;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2003 1e kwartaal;47
914;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2003 2e kwartaal;47
915;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2003 3e kwartaal;51
916;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2003 4e kwartaal;69
917;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2003;54
918;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2004 1e kwartaal;66
919;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2004 2e kwartaal;66
920;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2004 3e kwartaal;51
921;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2004 4e kwartaal;77
922;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2004;65
923;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2005 1e kwartaal;70
924;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2005 2e kwartaal;53
925;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2005 3e kwartaal;65
926;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2005 4e kwartaal;54
927;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2005;60
928;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2006 1e kwartaal;56
929;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2006 2e kwartaal;53
930;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2006 3e kwartaal;50
931;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2006 4e kwartaal;45
932;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2006;51
933;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2007 1e kwartaal;46
934;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2007 2e kwartaal;45
935;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2007 3e kwartaal;34
936;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2007 4e kwartaal;43
937;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2007;42
938;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2008 1e kwartaal;44
939;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2008 2e kwartaal;43
940;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2008 3e kwartaal;45
941;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2008 4e kwartaal;48
942;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2008;45
943;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2009 1e kwartaal;63
944;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2009 2e kwartaal;59
945;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2009 3e kwartaal;62
946;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2009 4e kwartaal;68
947;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2009;63
948;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2010 1e kwartaal;90
949;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2010 2e kwartaal;74
950;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2010 3e kwartaal;82
951;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2010 4e kwartaal;70
952;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2010;79
953;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2011 1e kwartaal;82
954;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2011 2e kwartaal;66
955;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2011 3e kwartaal;75
956;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2011 4e kwartaal;79
957;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2011;76
958;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2012 1e kwartaal;71
959;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2012 2e kwartaal;84
960;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2012 3e kwartaal;81
961;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2012 4e kwartaal;83
962;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2012;80
963;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2013 1e kwartaal;114
964;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2013 2e kwartaal;104
965;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2013 3e kwartaal;108
966;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2013 4e kwartaal;122
967;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2013;112
968;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2014 1e kwartaal;123
969;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2014 2e kwartaal;113
970;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2014 3e kwartaal;100
971;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2014 4e kwartaal;94
972;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2014;107
973;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2015 1e kwartaal;98
974;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2015 2e kwartaal;91
975;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2015 3e kwartaal;91
976;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2015 4e kwartaal;93
977;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2015;93
978;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2016 1e kwartaal;96
979;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2016 2e kwartaal;85
980;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2016 3e kwartaal;70
981;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2016 4e kwartaal;67
982;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2016;79
983;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2017 1e kwartaal;85
984;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2017 2e kwartaal;71
985;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2017 3e kwartaal;57
986;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2017 4e kwartaal;63
987;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2017;69
988;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2018 1e kwartaal;69
989;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2018 2e kwartaal;62
990;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2018 3e kwartaal;55
991;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2018 4e kwartaal;64
992;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2018;62
993;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2019 1e kwartaal;55
994;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2019 2e kwartaal;65
995;Kortdurig werkloos;Leeftijd: 45 tot 75 jaar;2019 3e kwartaal;46
996;Langdurig werkloos;Totaal personen;2003 1e kwartaal;101
997;Langdurig werkloos;Totaal personen;2003 2e kwartaal;96
998;Langdurig werkloos;Totaal personen;2003 3e kwartaal;98
999;Langdurig werkloos;Totaal personen;2003 4e kwartaal;87
1000;Langdurig werkloos;Totaal personen;2003;96
1001;Langdurig werkloos;Totaal personen;2004 1e kwartaal;145
1002;Langdurig werkloos;Totaal personen;2004 2e kwartaal;145
1003;Langdurig werkloos;Totaal personen;2004 3e kwartaal;156
1004;Langdurig werkloos;Totaal personen;2004 4e kwartaal;125
1005;Langdurig werkloos;Totaal personen;2004;143
1006;Langdurig werkloos;Totaal personen;2005 1e kwartaal;164
1007;Langdurig werkloos;Totaal personen;2005 2e kwartaal;196
1008;Langdurig werkloos;Totaal personen;2005 3e kwartaal;135
1009;Langdurig werkloos;Totaal personen;2005 4e kwartaal;169
1010;Langdurig werkloos;Totaal personen;2005;166
1011;Langdurig werkloos;Totaal personen;2006 1e kwartaal;170
1012;Langdurig werkloos;Totaal personen;2006 2e kwartaal;158
1013;Langdurig werkloos;Totaal personen;2006 3e kwartaal;142
1014;Langdurig werkloos;Totaal personen;2006 4e kwartaal;143
1015;Langdurig werkloos;Totaal personen;2006;153
1016;Langdurig werkloos;Totaal personen;2007 1e kwartaal;133
1017;Langdurig werkloos;Totaal personen;2007 2e kwartaal;133
1018;Langdurig werkloos;Totaal personen;2007 3e kwartaal;115
1019;Langdurig werkloos;Totaal personen;2007 4e kwartaal;109
1020;Langdurig werkloos;Totaal personen;2007;122
1021;Langdurig werkloos;Totaal personen;2008 1e kwartaal;99
1022;Langdurig werkloos;Totaal personen;2008 2e kwartaal;105
1023;Langdurig werkloos;Totaal personen;2008 3e kwartaal;85
1024;Langdurig werkloos;Totaal personen;2008 4e kwartaal;92
1025;Langdurig werkloos;Totaal personen;2008;95
1026;Langdurig werkloos;Totaal personen;2009 1e kwartaal;83
1027;Langdurig werkloos;Totaal personen;2009 2e kwartaal;79
1028;Langdurig werkloos;Totaal personen;2009 3e kwartaal;84
1029;Langdurig werkloos;Totaal personen;2009 4e kwartaal;76
1030;Langdurig werkloos;Totaal personen;2009;80
1031;Langdurig werkloos;Totaal personen;2010 1e kwartaal;85
1032;Langdurig werkloos;Totaal personen;2010 2e kwartaal;107
1033;Langdurig werkloos;Totaal personen;2010 3e kwartaal;92
1034;Langdurig werkloos;Totaal personen;2010 4e kwartaal;113
1035;Langdurig werkloos;Totaal personen;2010;99
1036;Langdurig werkloos;Totaal personen;2011 1e kwartaal;130
