ID;TypeZelfstandige;Geslacht;Persoonskenmerken;BedrijfstakkenBranchesSBI2008;Perioden;Zelfstandigen_1;GemiddeldPersoonlijkInkomen_2;MediaanPersoonlijkInkomen_3;GemiddeldInkomenAlsZelfstandige_4;MediaanInkomenAlsZelfstandige_5;GemiddeldGestandaardiseerdInkomen_6;MediaanGestandaardiseerdInkomen_7;ZelfstandigenMetBedrijfsvermogen_8;MediaanVermogen_9;MediaanBedrijfsvermogen_10;Zelfstandigen_11;GemiddeldPersoonlijkInkomen_12;MediaanPersoonlijkInkomen_13;GemiddeldInkomenAlsZelfstandige_14;MediaanInkomenAlsZelfstandige_15;GemiddeldGestandaardiseerdInkomen_16;MediaanGestandaardiseerdInkomen_17;ZelfstandigenMetBedrijfsvermogen_18;MediaanVermogen_19;MediaanBedrijfsvermogen_20;Inkomensbronnen_21
5733;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;G Handel;2010;8.1;16.8;14.8;16.1;13.9;15.7;15.7;7.0;111.2;11.7;11.2;18.0;16.3;11.6;8.2;15.7;15.7;9.1;95.3;9.3;
5734;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;G Handel;2011;6.5;11.7;11.0;10.7;9.9;14.2;13.9;5.6;54.2;8.6;9.0;14.1;14.4;7.4;5.2;14.8;14.4;7.3;43.3;7.4;
5735;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;G Handel;2012;6.8;11.3;10.7;10.2;9.4;14.2;13.9;5.9;44.4;7.5;9.3;13.8;13.9;7.2;5.2;14.8;14.5;7.7;36.8;6.6;
5736;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;G Handel;2013;7.0;11.6;11.0;10.5;9.8;14.4;14.0;6.2;33.5;7.7;9.5;13.9;14.1;7.4;5.4;15.0;14.6;7.9;29.1;6.9;
5737;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;G Handel;2014;6.7;11.8;11.1;10.4;9.6;14.9;14.5;5.8;28.7;8.1;9.1;14.2;14.6;7.4;5.0;15.5;15.1;7.5;25.1;7.1;
5738;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;G Handel;2015;6.4;12.1;11.3;10.6;9.6;15.2;14.8;5.6;28.6;7.1;8.9;14.5;14.8;7.5;4.8;15.9;15.4;7.3;25.0;6.1;
5739;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;G Handel;2016;6.2;12.5;11.7;10.9;9.9;15.5;15.2;5.5;32.8;7.7;8.5;15.0;15.3;8.1;5.9;16.3;15.8;7.1;27.6;6.4;
5740;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;H Vervoer en opslag;2007;1.1;17.0;16.5;16.7;16.2;15.0;15.1;0.7;54.2;8.3;1.6;17.3;16.8;11.5;6.5;15.0;15.0;0.8;51.1;7.8;
5741;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;H Vervoer en opslag;2008;1.3;17.8;16.5;17.8;16.0;15.5;15.5;1.0;49.8;8.0;2.0;18.4;17.2;12.5;8.9;15.5;15.5;1.2;52.3;7.8;
5742;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;H Vervoer en opslag;2009;1.6;17.5;16.8;17.4;16.7;15.8;15.7;1.3;40.9;8.0;2.3;18.2;17.1;12.6;9.9;15.8;15.8;1.6;38.0;7.7;
5743;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;H Vervoer en opslag;2010;1.7;17.9;17.3;17.7;17.2;15.7;15.7;1.2;27.6;7.8;2.5;18.8;18.0;12.5;8.7;15.7;15.7;1.5;25.8;6.9;
5744;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;H Vervoer en opslag;2011;1.3;15.0;16.8;14.2;15.7;15.4;14.9;1.0;11.6;5.1;1.9;16.9;18.0;9.9;8.6;15.8;15.4;1.2;12.0;5.1;
5745;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;H Vervoer en opslag;2012;1.4;15.3;17.3;14.4;16.0;15.5;15.1;1.0;7.2;4.9;2.0;16.9;18.6;10.1;9.0;16.0;15.6;1.3;8.2;4.7;
5746;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;H Vervoer en opslag;2013;1.4;15.7;17.6;14.7;16.5;15.8;15.5;1.0;4.6;5.1;1.8;17.0;18.4;11.4;11.5;16.0;15.6;1.2;5.2;5.1;
5747;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;H Vervoer en opslag;2014;1.3;15.8;17.6;14.7;16.3;16.3;15.8;1.0;4.8;4.8;1.8;17.1;18.4;11.1;10.5;16.6;16.2;1.2;5.2;4.9;
5748;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;H Vervoer en opslag;2015;1.2;17.0;18.4;15.9;17.7;16.8;16.2;1.0;4.9;4.7;1.8;17.8;18.9;11.7;10.6;17.0;16.5;1.1;5.4;4.8;
5749;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;H Vervoer en opslag;2016;1.4;16.2;17.5;15.0;16.3;16.5;15.9;1.1;7.3;5.8;1.9;17.6;18.7;11.4;10.5;17.0;16.5;1.3;7.0;5.7;
5750;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;I Horeca;2007;2.5;16.6;15.3;16.4;15.0;15.0;15.0;1.8;61.3;5.0;3.1;16.4;15.6;13.5;12.9;15.0;15.0;2.2;64.6;4.9;
5751;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;I Horeca;2008;2.6;17.5;16.2;17.0;16.0;15.5;15.5;2.3;45.1;5.9;3.2;17.2;16.3;13.9;13.6;15.5;15.5;2.8;46.5;5.3;
5752;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;I Horeca;2009;2.6;17.4;16.2;16.8;15.8;15.8;15.8;2.5;39.7;5.0;3.2;17.2;16.5;13.8;13.4;15.8;15.8;3.0;41.8;4.8;
5753;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;I Horeca;2010;2.8;17.3;16.1;16.8;15.6;15.7;15.7;2.4;43.2;6.9;3.5;17.4;16.5;13.3;12.6;15.7;15.7;2.9;42.9;6.3;
5754;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;I Horeca;2011;2.4;13.9;14.6;13.0;13.2;14.6;13.9;2.0;16.8;5.3;2.9;15.0;16.2;10.6;10.4;14.9;14.3;2.3;16.9;4.7;
5755;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;I Horeca;2012;2.6;13.4;13.9;12.8;12.8;14.5;13.8;2.2;17.8;5.5;3.2;14.7;15.7;10.2;10.0;14.8;14.3;2.6;17.8;5.4;
5756;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;I Horeca;2013;2.6;13.6;13.7;12.7;12.6;14.6;14.0;2.3;12.2;5.9;3.2;14.9;15.7;10.2;10.1;15.0;14.5;2.7;12.0;5.7;
5757;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;I Horeca;2014;2.5;13.8;14.0;12.7;12.6;15.2;14.6;2.2;13.0;6.1;3.1;15.2;16.3;10.2;10.0;15.6;15.0;2.5;13.3;5.9;
5758;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;I Horeca;2015;2.4;13.6;13.8;12.5;12.1;15.5;14.9;2.1;13.3;5.6;3.0;15.0;15.6;9.9;9.5;15.9;15.4;2.4;12.6;5.4;
5759;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;I Horeca;2016;2.3;13.9;13.5;12.8;12.4;15.8;15.3;2.1;16.2;5.9;2.9;15.4;15.6;10.5;9.9;16.3;15.8;2.5;16.5;5.7;
5760;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;J Informatie en communicatie;2007;0.7;17.0;15.5;15.2;14.5;15.0;15.0;0.5;49.1;7.1;1.1;19.5;17.4;9.7;6.3;15.0;15.0;0.7;35.8;3.9;
5761;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;J Informatie en communicatie;2008;0.8;18.7;16.6;17.6;15.6;15.5;15.5;0.6;42.6;5.3;1.3;20.4;17.9;11.2;6.5;15.5;15.5;0.9;26.2;3.4;
5762;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;J Informatie en communicatie;2009;1.1;18.6;16.6;17.7;15.7;15.8;15.8;0.9;32.1;6.8;1.7;20.1;17.6;11.6;7.0;15.8;15.8;1.3;19.9;4.6;
5763;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;J Informatie en communicatie;2010;1.2;17.7;16.0;17.0;15.0;15.7;15.7;0.9;28.5;4.9;2.0;20.0;17.6;10.7;6.0;15.7;15.7;1.3;21.9;3.6;
5764;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;J Informatie en communicatie;2011;1.1;16.8;19.2;15.9;17.7;16.6;16.1;0.9;17.3;6.0;1.9;19.8;20.9;9.8;6.6;17.1;18.4;1.3;10.6;4.0;
5765;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;J Informatie en communicatie;2012;1.2;16.8;19.2;15.8;18.2;17.0;18.3;0.9;11.0;5.3;2.0;19.8;21.0;10.0;6.7;17.5;18.7;1.3;6.2;3.4;
5766;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;J Informatie en communicatie;2013;1.4;16.9;18.9;15.8;17.2;16.8;16.6;1.1;10.9;5.5;2.2;19.4;20.3;10.7;7.5;17.2;18.5;1.5;6.1;3.8;
5767;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;J Informatie en communicatie;2014;1.3;16.6;18.6;15.3;16.9;17.2;16.7;1.0;9.0;5.1;2.1;19.2;20.5;10.4;7.2;17.8;19.1;1.4;6.0;3.9;
5768;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;J Informatie en communicatie;2015;1.5;18.0;19.1;16.8;17.7;17.6;18.9;1.1;10.2;5.3;2.4;20.0;20.7;10.9;6.8;18.0;19.3;1.5;5.9;3.9;
5769;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;J Informatie en communicatie;2016;1.4;16.9;19.1;15.8;16.8;17.7;17.1;1.2;13.1;4.8;2.3;19.3;20.8;10.7;7.1;18.2;19.6;1.5;7.9;3.6;
5770;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;K Financiële dienstverlening;2007;1.3;36.6;37.9;34.2;38.1;15.0;15.0;0.9;266.5;74.5;1.5;35.4;36.0;30.2;31.7;15.0;15.0;1.0;270.1;73.6;
5771;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;K Financiële dienstverlening;2008;1.6;39.0;39.1;38.1;40.0;15.5;15.5;1.2;242.9;84.4;1.8;37.8;37.8;34.0;37.4;15.5;15.6;1.4;248.2;84.6;
5772;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;K Financiële dienstverlening;2009;1.8;39.1;39.0;38.6;40.0;15.8;15.8;1.5;214.2;89.6;2.0;38.0;37.8;35.1;38.3;15.8;15.8;1.6;221.4;92.0;
5773;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;K Financiële dienstverlening;2010;1.4;37.1;37.2;36.0;36.6;15.7;15.7;1.1;210.5;83.3;1.6;35.9;35.7;31.6;30.6;15.7;15.7;1.2;214.8;78.3;
5774;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;K Financiële dienstverlening;2011;0.6;30.1;27.4;28.2;24.9;15.8;15.3;0.4;181.7;65.7;0.8;29.4;26.6;21.9;18.0;16.3;15.8;0.6;173.5;53.3;
5775;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;K Financiële dienstverlening;2012;0.6;31.3;27.2;29.4;25.0;15.9;15.5;0.4;121.4;51.6;0.8;29.8;26.0;23.0;18.5;16.3;15.8;0.5;137.4;55.4;
5776;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;K Financiële dienstverlening;2013;0.7;30.1;26.4;28.3;24.0;16.0;15.8;0.5;72.6;57.0;0.9;29.1;25.7;23.3;19.3;16.4;16.0;0.6;79.7;56.2;
5777;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;K Financiële dienstverlening;2014;0.6;29.3;26.8;27.7;24.9;16.7;16.3;0.4;84.8;51.3;0.8;28.4;26.0;22.6;19.7;17.2;16.7;0.5;101.4;54.2;
5778;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;K Financiële dienstverlening;2015;0.7;32.9;28.0;31.3;26.2;16.5;16.2;0.5;126.8;112.6;1.0;31.6;27.2;25.3;20.0;16.9;16.4;0.6;149.2;109.8;
5779;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;K Financiële dienstverlening;2016;0.7;30.7;27.8;28.9;25.5;17.6;16.9;0.5;129.4;105.4;0.9;29.8;26.7;23.6;20.0;18.0;17.5;0.6;139.3;95.9;
5780;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;L Verhuur en handel van onroerend goed;2007;0.3;22.1;18.7;20.7;17.3;14.9;15.0;0.2;339.6;25.9;0.4;22.2;20.4;14.3;8.6;14.9;15.0;0.2;316.0;17.9;
5781;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;L Verhuur en handel van onroerend goed;2008;0.4;25.3;20.7;24.2;19.9;15.4;15.4;0.3;301.6;16.9;0.5;24.8;21.4;17.6;12.3;15.4;15.4;0.4;257.2;14.4;
5782;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;L Verhuur en handel van onroerend goed;2009;0.4;24.4;20.0;23.9;19.4;15.8;15.8;0.3;299.4;18.1;0.5;24.4;21.1;18.0;12.6;15.8;15.8;0.4;282.8;15.0;
5783;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;L Verhuur en handel van onroerend goed;2010;0.4;26.4;22.9;25.2;21.5;15.7;15.8;0.3;298.2;28.1;0.6;26.3;23.2;18.1;13.0;15.8;15.8;0.4;272.1;23.9;
5784;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;L Verhuur en handel van onroerend goed;2011;0.3;17.3;16.1;15.4;13.6;15.1;14.5;0.3;165.8;13.9;0.5;18.1;18.0;10.3;7.9;15.7;15.0;0.3;154.7;10.5;
5785;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;L Verhuur en handel van onroerend goed;2012;0.3;15.9;15.4;14.4;14.0;15.3;14.7;0.2;122.8;10.3;0.4;18.2;19.1;9.8;6.5;15.9;15.3;0.3;127.2;6.9;
5786;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;L Verhuur en handel van onroerend goed;2013;0.3;16.5;15.8;15.9;13.9;15.3;15.1;0.3;112.0;6.8;0.5;18.5;18.2;10.6;7.1;16.0;15.6;0.3;119.5;8.0;
5787;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;L Verhuur en handel van onroerend goed;2014;0.3;16.7;17.4;14.8;14.9;16.1;15.5;0.2;85.6;11.9;0.4;18.9;19.2;9.7;6.8;16.9;16.3;0.3;98.4;11.8;
5788;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;L Verhuur en handel van onroerend goed;2015;0.3;18.5;17.1;17.8;15.4;16.7;15.8;0.2;91.9;17.8;0.4;20.5;20.0;12.8;8.0;17.4;16.9;0.3;97.8;14.5;
5789;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;L Verhuur en handel van onroerend goed;2016;0.2;17.6;17.0;15.7;13.9;17.1;16.2;0.2;146.4;18.5;0.4;19.4;20.0;10.4;7.5;17.8;17.2;0.3;154.8;22.4;
5790;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;M Specialistische zakelijke diensten;2007;2.9;20.6;17.0;19.3;16.2;15.0;15.0;2.0;105.0;8.1;4.3;21.0;18.4;13.6;9.1;15.0;15.0;2.7;82.7;5.4;
5791;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;M Specialistische zakelijke diensten;2008;3.2;21.6;17.2;20.9;16.5;15.5;15.5;2.6;93.7;7.6;4.6;22.2;18.6;14.8;9.6;15.5;15.5;3.5;74.3;5.4;
5792;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;M Specialistische zakelijke diensten;2009;3.9;20.8;17.3;20.2;16.7;15.8;15.8;3.4;81.0;7.4;5.6;21.6;18.7;14.4;9.7;15.8;15.8;4.4;58.6;5.6;
5793;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;M Specialistische zakelijke diensten;2010;4.3;19.7;16.9;18.9;16.0;15.7;15.7;3.5;73.7;6.5;6.5;21.1;18.8;13.0;8.2;15.7;15.7;4.8;53.4;4.6;
5794;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;M Specialistische zakelijke diensten;2011;3.7;17.4;18.7;16.4;17.2;16.1;15.7;3.0;35.7;6.2;5.9;20.0;20.6;10.6;7.5;16.8;16.6;4.2;23.6;4.2;
5795;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;M Specialistische zakelijke diensten;2012;4.0;17.3;18.4;16.2;16.9;16.3;15.8;3.3;27.4;5.8;6.2;19.9;20.6;10.9;8.1;16.9;18.2;4.5;18.2;4.2;
5796;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;M Specialistische zakelijke diensten;2013;4.5;17.0;18.1;15.9;16.4;16.2;15.7;3.7;19.2;5.4;6.7;19.4;20.0;11.0;8.1;16.8;16.6;5.0;12.9;4.1;
5797;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;M Specialistische zakelijke diensten;2014;4.5;16.7;18.2;15.5;16.5;16.8;16.3;3.7;20.2;5.3;6.9;19.4;20.3;10.5;7.7;17.4;18.7;5.0;12.9;4.1;
5798;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;M Specialistische zakelijke diensten;2015;4.5;18.0;18.5;16.7;16.9;17.0;16.4;3.7;22.3;5.5;7.1;20.2;20.5;11.2;7.5;17.7;19.0;5.1;15.1;3.9;
5799;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;M Specialistische zakelijke diensten;2016;4.5;17.8;18.6;16.4;16.3;17.3;16.7;3.7;24.5;5.5;7.0;20.2;21.1;11.3;8.1;18.1;19.5;5.2;15.9;4.0;
5800;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;N Verhuur en overige zakelijke diensten;2007;1.3;16.6;15.6;16.0;14.3;15.0;15.0;0.8;65.4;6.0;2.5;17.7;17.0;9.0;3.2;15.0;15.0;1.0;51.8;5.2;
5801;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;N Verhuur en overige zakelijke diensten;2008;1.4;17.2;15.5;16.6;14.6;15.5;15.5;1.0;56.9;6.0;2.7;18.7;17.5;9.1;3.1;15.5;15.5;1.3;41.6;4.6;
5802;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;N Verhuur en overige zakelijke diensten;2009;1.6;17.4;16.1;17.0;15.1;15.8;15.8;1.2;35.3;5.8;3.0;18.6;17.6;10.0;3.9;15.8;15.8;1.6;30.5;4.5;
5803;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;N Verhuur en overige zakelijke diensten;2010;1.9;17.6;16.1;17.1;15.0;15.7;15.7;1.3;39.6;5.0;3.4;19.0;17.7;10.0;4.2;15.7;15.8;1.8;32.6;4.1;
5804;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;N Verhuur en overige zakelijke diensten;2011;1.4;14.9;15.9;14.1;14.3;15.5;15.0;1.1;12.3;4.1;2.4;17.9;19.2;8.6;4.8;16.3;15.8;1.4;13.0;3.4;
5805;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;N Verhuur en overige zakelijke diensten;2012;1.5;14.8;16.4;14.0;14.7;15.6;15.0;1.1;7.1;3.6;2.6;17.8;19.2;8.6;5.0;16.4;15.8;1.5;7.0;3.0;
5806;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;N Verhuur en overige zakelijke diensten;2013;1.7;15.1;16.4;14.1;14.8;15.7;15.0;1.3;7.6;4.0;2.8;17.8;19.2;9.1;5.2;16.4;15.9;1.6;6.7;3.5;
5807;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;N Verhuur en overige zakelijke diensten;2014;1.6;14.8;16.6;13.9;14.5;16.2;15.8;1.2;5.9;3.8;2.8;17.7;19.2;8.8;5.2;16.9;16.4;1.5;5.2;3.2;
5808;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;N Verhuur en overige zakelijke diensten;2015;1.7;15.0;15.9;13.8;14.0;16.4;15.8;1.2;5.5;3.4;3.0;17.5;18.7;8.6;4.5;17.1;16.5;1.6;4.7;3.0;
5809;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;N Verhuur en overige zakelijke diensten;2016;1.7;15.8;16.6;14.3;14.1;16.7;16.2;1.3;10.5;4.0;2.8;18.3;19.2;9.4;6.1;17.5;16.9;1.6;7.7;3.3;
5810;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;O Openbaar bestuur en overheidsdiensten;2007;0.0;;;;;;;;;;0.3;19.9;17.2;1.3;0.1;15.0;15.1;0.0;119.2;2.9;
5811;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;O Openbaar bestuur en overheidsdiensten;2008;0.0;;;;;;;;;;0.1;21.1;17.3;2.0;0.5;15.6;15.6;0.0;86.4;17.6;
5812;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;O Openbaar bestuur en overheidsdiensten;2009;0.0;;;;;;;;;;0.3;20.0;17.5;1.1;0.2;15.8;15.8;0.0;108.0;14.8;
5813;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;O Openbaar bestuur en overheidsdiensten;2010;0.0;;;;;;;;;;0.5;18.8;16.6;0.7;0.2;15.7;15.7;0.0;107.5;3.2;
5814;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;O Openbaar bestuur en overheidsdiensten;2011;0.0;;;;;;;;;;0.3;20.9;20.9;0.9;0.2;17.9;18.7;0.0;34.3;2.6;
5815;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;O Openbaar bestuur en overheidsdiensten;2012;0.0;;;;;;;;;;0.3;21.2;21.4;0.8;0.2;18.0;18.8;0.0;36.4;3.4;
5816;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;O Openbaar bestuur en overheidsdiensten;2013;0.0;;;;;;;;;;0.1;23.2;23.6;1.7;0.4;18.3;19.3;0.0;14.9;2.2;
5817;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;O Openbaar bestuur en overheidsdiensten;2014;0.0;;;;;;;;;;0.4;21.3;22.3;0.7;0.2;18.7;19.5;0.0;17.4;2.4;
5818;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;O Openbaar bestuur en overheidsdiensten;2015;0.0;;;;;;;;;;0.4;20.7;21.1;0.8;0.2;18.7;19.6;0.0;18.4;4.6;
5819;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;O Openbaar bestuur en overheidsdiensten;2016;0.0;;;;;;;;;;0.3;21.0;22.0;0.8;0.2;19.1;19.9;0.0;16.8;1.9;
5820;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;P Onderwijs;2007;0.9;13.6;13.6;12.4;11.1;15.0;15.0;0.5;72.1;3.9;1.8;17.1;16.5;6.9;3.1;15.0;15.0;0.7;51.4;3.1;
5821;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;P Onderwijs;2008;0.9;14.3;14.6;13.1;12.1;15.5;15.5;0.7;55.5;5.2;1.8;18.6;17.6;7.4;3.2;15.5;15.5;0.9;39.4;4.2;
5822;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;P Onderwijs;2009;1.0;14.7;15.1;13.6;13.5;15.8;15.8;0.8;34.2;3.3;2.0;18.4;17.9;7.7;3.7;15.8;15.8;1.1;24.2;2.7;
5823;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;P Onderwijs;2010;1.3;15.0;14.7;13.8;13.0;15.7;15.7;1.0;37.9;3.4;2.5;18.8;17.9;7.8;3.9;15.7;15.7;1.4;27.4;3.2;
5824;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;P Onderwijs;2011;1.1;15.5;17.4;13.9;14.5;16.3;15.7;0.9;18.9;3.8;2.3;19.9;20.4;7.6;4.2;17.2;18.5;1.2;15.0;3.3;
5825;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;P Onderwijs;2012;1.1;15.5;17.5;13.9;15.3;16.4;16.0;0.9;15.3;3.9;2.4;19.9;20.6;7.5;4.2;17.3;18.6;1.3;12.4;2.8;
5826;Zelfstandige;Totaal mannen en vrouwen;Gestandaardiseerd inkomen: 3e 10%-groep;P Onderwijs;2013;1.4;14.8;16.9;13.3;14.6;16.2;15.7;1.1;12.6;3.9;2.7;18.9;19.8;7.9;4.8;17.1;18.4;1.6;10.8;3.3;
