ID;VormenVanJeugdzorg;RegioS;Perioden;JongerenInJeugdzorg_1;ZorgduurJeugdzorg_2
4207;Ambulante jeugdzorg;Noord-Nederland (LD);2014;4570.0;635690.0
4208;Ambulante jeugdzorg;Oost-Nederland (LD);2011;12705.0;2529900.0
4209;Ambulante jeugdzorg;Oost-Nederland (LD);2012;12645.0;2612470.0
4210;Ambulante jeugdzorg;Oost-Nederland (LD);2013;12385.0;2489600.0
4211;Ambulante jeugdzorg;Oost-Nederland (LD);2014;11755.0;2388800.0
4212;Ambulante jeugdzorg;West-Nederland (LD);2011;27830.0;5332770.0
4213;Ambulante jeugdzorg;West-Nederland (LD);2012;29135.0;5694810.0
4214;Ambulante jeugdzorg;West-Nederland (LD);2013;30595.0;5883260.0
4215;Ambulante jeugdzorg;West-Nederland (LD);2014;30495.0;5814250.0
4216;Ambulante jeugdzorg;Zuid-Nederland (LD);2011;11440.0;2091660.0
4217;Ambulante jeugdzorg;Zuid-Nederland (LD);2012;11705.0;2234330.0
4218;Ambulante jeugdzorg;Zuid-Nederland (LD);2013;12150.0;2444360.0
4219;Ambulante jeugdzorg;Zuid-Nederland (LD);2014;12520.0;2563410.0
4220;Ambulante jeugdzorg;Groningen (PV);2011;1675.0;221660.0
4221;Ambulante jeugdzorg;Groningen (PV);2012;2000.0;281750.0
4222;Ambulante jeugdzorg;Groningen (PV);2013;1990.0;287800.0
4223;Ambulante jeugdzorg;Groningen (PV);2014;1895.0;264370.0
4224;Ambulante jeugdzorg;Friesland (PV);2011;1445.0;205880.0
4225;Ambulante jeugdzorg;Friesland (PV);2012;1595.0;227310.0
4226;Ambulante jeugdzorg;Friesland (PV);2013;1735.0;232750.0
4227;Ambulante jeugdzorg;Friesland (PV);2014;1700.0;234730.0
4228;Ambulante jeugdzorg;Drenthe (PV);2011;770.0;101280.0
4229;Ambulante jeugdzorg;Drenthe (PV);2012;740.0;94580.0
4230;Ambulante jeugdzorg;Drenthe (PV);2013;890.0;135380.0
4231;Ambulante jeugdzorg;Drenthe (PV);2014;980.0;136590.0
4232;Ambulante jeugdzorg;Overijssel (PV);2011;3355.0;716840.0
4233;Ambulante jeugdzorg;Overijssel (PV);2012;3460.0;787200.0
4234;Ambulante jeugdzorg;Overijssel (PV);2013;3380.0;743040.0
4235;Ambulante jeugdzorg;Overijssel (PV);2014;3400.0;748910.0
4236;Ambulante jeugdzorg;Flevoland (PV);2011;2155.0;419650.0
4237;Ambulante jeugdzorg;Flevoland (PV);2012;2250.0;458500.0
4238;Ambulante jeugdzorg;Flevoland (PV);2013;2135.0;410700.0
4239;Ambulante jeugdzorg;Flevoland (PV);2014;1705.0;369700.0
4240;Ambulante jeugdzorg;Gelderland (PV);2011;7195.0;1393410.0
4241;Ambulante jeugdzorg;Gelderland (PV);2012;6930.0;1366760.0
4242;Ambulante jeugdzorg;Gelderland (PV);2013;6865.0;1335870.0
4243;Ambulante jeugdzorg;Gelderland (PV);2014;6650.0;1270180.0
4244;Ambulante jeugdzorg;Utrecht (PV);2011;1975.0;323770.0
4245;Ambulante jeugdzorg;Utrecht (PV);2012;2480.0;393330.0
4246;Ambulante jeugdzorg;Utrecht (PV);2013;2830.0;462480.0
4247;Ambulante jeugdzorg;Utrecht (PV);2014;2700.0;446640.0
4248;Ambulante jeugdzorg;Noord-Holland (PV);2011;8680.0;1493520.0
4249;Ambulante jeugdzorg;Noord-Holland (PV);2012;9040.0;1606160.0
4250;Ambulante jeugdzorg;Noord-Holland (PV);2013;9225.0;1591740.0
4251;Ambulante jeugdzorg;Noord-Holland (PV);2014;8725.0;1397790.0
4252;Ambulante jeugdzorg;Zuid-Holland (PV);2011;15880.0;3297820.0
4253;Ambulante jeugdzorg;Zuid-Holland (PV);2012;16375.0;3480390.0
4254;Ambulante jeugdzorg;Zuid-Holland (PV);2013;17190.0;3582410.0
4255;Ambulante jeugdzorg;Zuid-Holland (PV);2014;17525.0;3679840.0
4256;Ambulante jeugdzorg;Zeeland (PV);2011;1290.0;217660.0
4257;Ambulante jeugdzorg;Zeeland (PV);2012;1240.0;214940.0
4258;Ambulante jeugdzorg;Zeeland (PV);2013;1350.0;246630.0
4259;Ambulante jeugdzorg;Zeeland (PV);2014;1540.0;289980.0
4260;Ambulante jeugdzorg;Noord-Brabant (PV);2011;7900.0;1446810.0
4261;Ambulante jeugdzorg;Noord-Brabant (PV);2012;8060.0;1534030.0
4262;Ambulante jeugdzorg;Noord-Brabant (PV);2013;8320.0;1661610.0
4263;Ambulante jeugdzorg;Noord-Brabant (PV);2014;8450.0;1720430.0
4264;Ambulante jeugdzorg;Limburg (PV);2011;3540.0;644850.0
4265;Ambulante jeugdzorg;Limburg (PV);2012;3645.0;700300.0
4266;Ambulante jeugdzorg;Limburg (PV);2013;3830.0;782750.0
4267;Ambulante jeugdzorg;Limburg (PV);2014;4070.0;842980.0
4268;Ambulante jeugdzorg;Oost-Groningen (CR);2011;475.0;62920.0
4269;Ambulante jeugdzorg;Oost-Groningen (CR);2012;555.0;84480.0
4270;Ambulante jeugdzorg;Oost-Groningen (CR);2013;555.0;77540.0
4271;Ambulante jeugdzorg;Oost-Groningen (CR);2014;520.0;72560.0
4272;Ambulante jeugdzorg;Delfzijl en omgeving (CR);2011;155.0;18100.0
4273;Ambulante jeugdzorg;Delfzijl en omgeving (CR);2012;235.0;30600.0
4274;Ambulante jeugdzorg;Delfzijl en omgeving (CR);2013;200.0;27780.0
4275;Ambulante jeugdzorg;Delfzijl en omgeving (CR);2014;180.0;27120.0
4276;Ambulante jeugdzorg;Overig Groningen (CR);2011;1045.0;140640.0
4277;Ambulante jeugdzorg;Overig Groningen (CR);2012;1205.0;166670.0
4278;Ambulante jeugdzorg;Overig Groningen (CR);2013;1230.0;182480.0
4279;Ambulante jeugdzorg;Overig Groningen (CR);2014;1190.0;164700.0
4280;Ambulante jeugdzorg;Noord-Friesland (CR);2011;775.0;111270.0
4281;Ambulante jeugdzorg;Noord-Friesland (CR);2012;900.0;127770.0
4282;Ambulante jeugdzorg;Noord-Friesland (CR);2013;980.0;137860.0
4283;Ambulante jeugdzorg;Noord-Friesland (CR);2014;910.0;122400.0
4284;Ambulante jeugdzorg;Zuidwest-Friesland (CR);2011;200.0;29570.0
4285;Ambulante jeugdzorg;Zuidwest-Friesland (CR);2012;215.0;33540.0
4286;Ambulante jeugdzorg;Zuidwest-Friesland (CR);2013;220.0;25360.0
4287;Ambulante jeugdzorg;Zuidwest-Friesland (CR);2014;290.0;40130.0
4288;Ambulante jeugdzorg;Zuidoost-Friesland (CR);2011;470.0;65040.0
4289;Ambulante jeugdzorg;Zuidoost-Friesland (CR);2012;480.0;66000.0
4290;Ambulante jeugdzorg;Zuidoost-Friesland (CR);2013;535.0;69530.0
4291;Ambulante jeugdzorg;Zuidoost-Friesland (CR);2014;500.0;72200.0
4292;Ambulante jeugdzorg;Noord-Drenthe (CR);2011;250.0;33120.0
4293;Ambulante jeugdzorg;Noord-Drenthe (CR);2012;255.0;31870.0
4294;Ambulante jeugdzorg;Noord-Drenthe (CR);2013;315.0;46450.0
4295;Ambulante jeugdzorg;Noord-Drenthe (CR);2014;315.0;39240.0
4296;Ambulante jeugdzorg;Zuidoost-Drenthe (CR);2011;315.0;41990.0
4297;Ambulante jeugdzorg;Zuidoost-Drenthe (CR);2012;275.0;37240.0
4298;Ambulante jeugdzorg;Zuidoost-Drenthe (CR);2013;345.0;54040.0
4299;Ambulante jeugdzorg;Zuidoost-Drenthe (CR);2014;425.0;64280.0
4300;Ambulante jeugdzorg;Zuidwest-Drenthe (CR);2011;205.0;26170.0
4301;Ambulante jeugdzorg;Zuidwest-Drenthe (CR);2012;210.0;25470.0
4302;Ambulante jeugdzorg;Zuidwest-Drenthe (CR);2013;230.0;34890.0
4303;Ambulante jeugdzorg;Zuidwest-Drenthe (CR);2014;235.0;33070.0
4304;Ambulante jeugdzorg;Noord-Overijssel (CR);2011;1140.0;254930.0
4305;Ambulante jeugdzorg;Noord-Overijssel (CR);2012;1210.0;265780.0
4306;Ambulante jeugdzorg;Noord-Overijssel (CR);2013;1210.0;272260.0
4307;Ambulante jeugdzorg;Noord-Overijssel (CR);2014;1160.0;268980.0
4308;Ambulante jeugdzorg;Zuidwest-Overijssel (CR);2011;505.0;96080.0
4309;Ambulante jeugdzorg;Zuidwest-Overijssel (CR);2012;465.0;95400.0
4310;Ambulante jeugdzorg;Zuidwest-Overijssel (CR);2013;480.0;100300.0
4311;Ambulante jeugdzorg;Zuidwest-Overijssel (CR);2014;510.0;97400.0
4312;Ambulante jeugdzorg;Twente (CR);2011;1710.0;365830.0
4313;Ambulante jeugdzorg;Twente (CR);2012;1785.0;426030.0
4314;Ambulante jeugdzorg;Twente (CR);2013;1695.0;370470.0
4315;Ambulante jeugdzorg;Twente (CR);2014;1735.0;382540.0
4316;Ambulante jeugdzorg;Veluwe (CR);2011;2090.0;410430.0
4317;Ambulante jeugdzorg;Veluwe (CR);2012;2050.0;404730.0
4318;Ambulante jeugdzorg;Veluwe (CR);2013;2110.0;406130.0
4319;Ambulante jeugdzorg;Veluwe (CR);2014;2015.0;391350.0
4320;Ambulante jeugdzorg;Achterhoek (CR);2011;1320.0;271130.0
4321;Ambulante jeugdzorg;Achterhoek (CR);2012;1320.0;275990.0
4322;Ambulante jeugdzorg;Achterhoek (CR);2013;1335.0;277360.0
4323;Ambulante jeugdzorg;Achterhoek (CR);2014;1165.0;234510.0
4324;Ambulante jeugdzorg;Arnhem/Nijmegen (CR);2011;2945.0;559890.0
4325;Ambulante jeugdzorg;Arnhem/Nijmegen (CR);2012;2780.0;537180.0
4326;Ambulante jeugdzorg;Arnhem/Nijmegen (CR);2013;2675.0;513480.0
4327;Ambulante jeugdzorg;Arnhem/Nijmegen (CR);2014;2680.0;502090.0
4328;Ambulante jeugdzorg;Zuidwest-Gelderland (CR);2011;840.0;151970.0
4329;Ambulante jeugdzorg;Zuidwest-Gelderland (CR);2012;785.0;148870.0
4330;Ambulante jeugdzorg;Zuidwest-Gelderland (CR);2013;750.0;138900.0
4331;Ambulante jeugdzorg;Zuidwest-Gelderland (CR);2014;790.0;142250.0
4332;Ambulante jeugdzorg;Utrecht (CR);2011;1975.0;323770.0
4333;Ambulante jeugdzorg;Utrecht (CR);2012;2480.0;393330.0
4334;Ambulante jeugdzorg;Utrecht (CR);2013;2830.0;462480.0
4335;Ambulante jeugdzorg;Utrecht (CR);2014;2700.0;446640.0
4336;Ambulante jeugdzorg;Kop van Noord-Holland (CR);2011;855.0;125570.0
4337;Ambulante jeugdzorg;Kop van Noord-Holland (CR);2012;1075.0;179340.0
4338;Ambulante jeugdzorg;Kop van Noord-Holland (CR);2013;1415.0;271460.0
4339;Ambulante jeugdzorg;Kop van Noord-Holland (CR);2014;1530.0;270140.0
4340;Ambulante jeugdzorg;Alkmaar en omgeving (CR);2011;475.0;69760.0
4341;Ambulante jeugdzorg;Alkmaar en omgeving (CR);2012;590.0;99010.0
4342;Ambulante jeugdzorg;Alkmaar en omgeving (CR);2013;835.0;155920.0
4343;Ambulante jeugdzorg;Alkmaar en omgeving (CR);2014;865.0;152280.0
4344;Ambulante jeugdzorg;IJmond (CR);2011;390.0;68080.0
4345;Ambulante jeugdzorg;IJmond (CR);2012;385.0;72710.0
4346;Ambulante jeugdzorg;IJmond (CR);2013;435.0;79920.0
4347;Ambulante jeugdzorg;IJmond (CR);2014;485.0;81850.0
4348;Ambulante jeugdzorg;Agglomeratie Haarlem (CR);2011;435.0;78970.0
4349;Ambulante jeugdzorg;Agglomeratie Haarlem (CR);2012;375.0;75430.0
4350;Ambulante jeugdzorg;Agglomeratie Haarlem (CR);2013;415.0;77950.0
4351;Ambulante jeugdzorg;Agglomeratie Haarlem (CR);2014;480.0;81620.0
4352;Ambulante jeugdzorg;Zaanstreek (CR);2011;500.0;86960.0
4353;Ambulante jeugdzorg;Zaanstreek (CR);2012;520.0;101310.0
4354;Ambulante jeugdzorg;Zaanstreek (CR);2013;475.0;88740.0
4355;Ambulante jeugdzorg;Zaanstreek (CR);2014;360.0;56540.0
4356;Ambulante jeugdzorg;Groot-Amsterdam (CR);2011;5620.0;990330.0
4357;Ambulante jeugdzorg;Groot-Amsterdam (CR);2012;5660.0;997510.0
4358;Ambulante jeugdzorg;Groot-Amsterdam (CR);2013;5100.0;825280.0
4359;Ambulante jeugdzorg;Groot-Amsterdam (CR);2014;4415.0;651430.0
4360;Ambulante jeugdzorg;Het Gooi en Vechtstreek (CR);2011;410.0;73860.0
4361;Ambulante jeugdzorg;Het Gooi en Vechtstreek (CR);2012;440.0;80860.0
4362;Ambulante jeugdzorg;Het Gooi en Vechtstreek (CR);2013;545.0;92480.0
4363;Ambulante jeugdzorg;Het Gooi en Vechtstreek (CR);2014;595.0;103930.0
4364;Ambulante jeugdzorg;Agglomeratie Leiden en Bollenstreek (CR);2011;1815.0;382520.0
4365;Ambulante jeugdzorg;Agglomeratie Leiden en Bollenstreek (CR);2012;1770.0;377870.0
4366;Ambulante jeugdzorg;Agglomeratie Leiden en Bollenstreek (CR);2013;1775.0;384130.0
4367;Ambulante jeugdzorg;Agglomeratie Leiden en Bollenstreek (CR);2014;1825.0;384360.0
4368;Ambulante jeugdzorg;Agglomeratie 's-Gravenhage (CR);2011;3815.0;812380.0
4369;Ambulante jeugdzorg;Agglomeratie 's-Gravenhage (CR);2012;4190.0;906160.0
4370;Ambulante jeugdzorg;Agglomeratie 's-Gravenhage (CR);2013;4425.0;910390.0
4371;Ambulante jeugdzorg;Agglomeratie 's-Gravenhage (CR);2014;4695.0;978720.0
4372;Ambulante jeugdzorg;Delft en Westland (CR);2011;915.0;187290.0
4373;Ambulante jeugdzorg;Delft en Westland (CR);2012;985.0;208170.0
4374;Ambulante jeugdzorg;Delft en Westland (CR);2013;985.0;203500.0
4375;Ambulante jeugdzorg;Delft en Westland (CR);2014;1080.0;220220.0
4376;Ambulante jeugdzorg;Oost-Zuid-Holland (CR);2011;1690.0;338190.0
4377;Ambulante jeugdzorg;Oost-Zuid-Holland (CR);2012;1800.0;378530.0
4378;Ambulante jeugdzorg;Oost-Zuid-Holland (CR);2013;1895.0;378840.0
4379;Ambulante jeugdzorg;Oost-Zuid-Holland (CR);2014;1770.0;373930.0
4380;Ambulante jeugdzorg;Groot-Rijnmond (CR);2011;6105.0;1266860.0
4381;Ambulante jeugdzorg;Groot-Rijnmond (CR);2012;6135.0;1291180.0
4382;Ambulante jeugdzorg;Groot-Rijnmond (CR);2013;6460.0;1361850.0
4383;Ambulante jeugdzorg;Groot-Rijnmond (CR);2014;6525.0;1367970.0
4384;Ambulante jeugdzorg;Zuidoost-Zuid-Holland (CR);2011;1545.0;310590.0
4385;Ambulante jeugdzorg;Zuidoost-Zuid-Holland (CR);2012;1495.0;318470.0
4386;Ambulante jeugdzorg;Zuidoost-Zuid-Holland (CR);2013;1650.0;343700.0
4387;Ambulante jeugdzorg;Zuidoost-Zuid-Holland (CR);2014;1630.0;354660.0
4388;Ambulante jeugdzorg;Zeeuwsch-Vlaanderen (CR);2011;355.0;58440.0
4389;Ambulante jeugdzorg;Zeeuwsch-Vlaanderen (CR);2012;345.0;57390.0
4390;Ambulante jeugdzorg;Zeeuwsch-Vlaanderen (CR);2013;385.0;70250.0
4391;Ambulante jeugdzorg;Zeeuwsch-Vlaanderen (CR);2014;425.0;85380.0
4392;Ambulante jeugdzorg;Overig Zeeland (CR);2011;935.0;159220.0
4393;Ambulante jeugdzorg;Overig Zeeland (CR);2012;895.0;157550.0
4394;Ambulante jeugdzorg;Overig Zeeland (CR);2013;965.0;176380.0
4395;Ambulante jeugdzorg;Overig Zeeland (CR);2014;1115.0;204600.0
4396;Ambulante jeugdzorg;West-Noord-Brabant (CR);2011;2025.0;367830.0
4397;Ambulante jeugdzorg;West-Noord-Brabant (CR);2012;2185.0;425570.0
4398;Ambulante jeugdzorg;West-Noord-Brabant (CR);2013;2370.0;468090.0
4399;Ambulante jeugdzorg;West-Noord-Brabant (CR);2014;2520.0;532390.0
4400;Ambulante jeugdzorg;Midden-Noord-Brabant (CR);2011;1450.0;258360.0
4401;Ambulante jeugdzorg;Midden-Noord-Brabant (CR);2012;1465.0;269070.0
4402;Ambulante jeugdzorg;Midden-Noord-Brabant (CR);2013;1525.0;286610.0
4403;Ambulante jeugdzorg;Midden-Noord-Brabant (CR);2014;1675.0;313740.0
4404;Ambulante jeugdzorg;Noordoost-Noord-Brabant (CR);2011;2120.0;403510.0
4405;Ambulante jeugdzorg;Noordoost-Noord-Brabant (CR);2012;1975.0;393620.0
4406;Ambulante jeugdzorg;Noordoost-Noord-Brabant (CR);2013;1955.0;411170.0
4407;Ambulante jeugdzorg;Noordoost-Noord-Brabant (CR);2014;2025.0;428540.0
4408;Ambulante jeugdzorg;Zuidoost-Noord-Brabant (CR);2011;2300.0;417120.0
4409;Ambulante jeugdzorg;Zuidoost-Noord-Brabant (CR);2012;2435.0;445770.0
4410;Ambulante jeugdzorg;Zuidoost-Noord-Brabant (CR);2013;2465.0;495740.0
4411;Ambulante jeugdzorg;Zuidoost-Noord-Brabant (CR);2014;2230.0;445750.0
4412;Ambulante jeugdzorg;Noord-Limburg (CR);2011;675.0;125010.0
4413;Ambulante jeugdzorg;Noord-Limburg (CR);2012;695.0;129940.0
4414;Ambulante jeugdzorg;Noord-Limburg (CR);2013;705.0;140560.0
4415;Ambulante jeugdzorg;Noord-Limburg (CR);2014;750.0;147720.0
4416;Ambulante jeugdzorg;Midden-Limburg (CR);2011;640.0;120330.0
4417;Ambulante jeugdzorg;Midden-Limburg (CR);2012;660.0;126320.0
4418;Ambulante jeugdzorg;Midden-Limburg (CR);2013;705.0;143080.0
4419;Ambulante jeugdzorg;Midden-Limburg (CR);2014;655.0;140680.0
4420;Ambulante jeugdzorg;Zuid-Limburg (CR);2011;2220.0;399510.0
4421;Ambulante jeugdzorg;Zuid-Limburg (CR);2012;2290.0;444030.0
4422;Ambulante jeugdzorg;Zuid-Limburg (CR);2013;2415.0;499120.0
4423;Ambulante jeugdzorg;Zuid-Limburg (CR);2014;2665.0;554580.0
4424;Ambulante jeugdzorg;Flevoland (CR);2011;2155.0;419650.0
4425;Ambulante jeugdzorg;Flevoland (CR);2012;2250.0;458500.0
4426;Ambulante jeugdzorg;Flevoland (CR);2013;2135.0;410700.0
4427;Ambulante jeugdzorg;Flevoland (CR);2014;1705.0;369700.0
4428;Ambulante jeugdzorg;Geen stadsgewest (SG);2011;21180.0;3863540.0
4429;Ambulante jeugdzorg;Geen stadsgewest (SG);2012;22315.0;4200480.0
4430;Ambulante jeugdzorg;Geen stadsgewest (SG);2013;23705.0;4502190.0
4431;Ambulante jeugdzorg;Geen stadsgewest (SG);2014;23785.0;4591390.0
4432;Ambulante jeugdzorg;Groningen (SG);2011;885.0;117110.0
4433;Ambulante jeugdzorg;Groningen (SG);2012;955.0;135010.0
4434;Ambulante jeugdzorg;Groningen (SG);2013;1040.0;154080.0
4435;Ambulante jeugdzorg;Groningen (SG);2014;1015.0;141240.0
4436;Ambulante jeugdzorg;Leeuwarden (SG);2011;470.0;65420.0
4437;Ambulante jeugdzorg;Leeuwarden (SG);2012;510.0;74570.0
4438;Ambulante jeugdzorg;Leeuwarden (SG);2013;540.0;75230.0
4439;Ambulante jeugdzorg;Leeuwarden (SG);2014;530.0;72110.0
4440;Ambulante jeugdzorg;Zwolle (SG);2011;570.0;128220.0
4441;Ambulante jeugdzorg;Zwolle (SG);2012;585.0;122540.0
4442;Ambulante jeugdzorg;Zwolle (SG);2013;595.0;131480.0
4443;Ambulante jeugdzorg;Zwolle (SG);2014;570.0;127780.0
4444;Ambulante jeugdzorg;Enschede (SG);2011;990.0;206810.0
4445;Ambulante jeugdzorg;Enschede (SG);2012;1030.0;237460.0
4446;Ambulante jeugdzorg;Enschede (SG);2013;950.0;201320.0
4447;Ambulante jeugdzorg;Enschede (SG);2014;950.0;204360.0
4448;Ambulante jeugdzorg;Apeldoorn (SG);2011;745.0;146390.0
4449;Ambulante jeugdzorg;Apeldoorn (SG);2012;680.0;137430.0
4450;Ambulante jeugdzorg;Apeldoorn (SG);2013;645.0;123790.0
4451;Ambulante jeugdzorg;Apeldoorn (SG);2014;670.0;126450.0
4452;Ambulante jeugdzorg;Arnhem (SG);2011;1420.0;261910.0
4453;Ambulante jeugdzorg;Arnhem (SG);2012;1355.0;255620.0
4454;Ambulante jeugdzorg;Arnhem (SG);2013;1310.0;246780.0
4455;Ambulante jeugdzorg;Arnhem (SG);2014;1240.0;222410.0
4456;Ambulante jeugdzorg;Nijmegen (SG);2011;1240.0;244910.0
4457;Ambulante jeugdzorg;Nijmegen (SG);2012;1165.0;230870.0
4458;Ambulante jeugdzorg;Nijmegen (SG);2013;1110.0;221470.0
4459;Ambulante jeugdzorg;Nijmegen (SG);2014;1180.0;234070.0
4460;Ambulante jeugdzorg;Amersfoort (SG);2011;485.0;80960.0
4461;Ambulante jeugdzorg;Amersfoort (SG);2012;620.0;100790.0
4462;Ambulante jeugdzorg;Amersfoort (SG);2013;710.0;122720.0
4463;Ambulante jeugdzorg;Amersfoort (SG);2014;625.0;97540.0
4464;Ambulante jeugdzorg;Utrecht (SG);2011;990.0;161900.0
4465;Ambulante jeugdzorg;Utrecht (SG);2012;1220.0;192300.0
4466;Ambulante jeugdzorg;Utrecht (SG);2013;1405.0;227150.0
4467;Ambulante jeugdzorg;Utrecht (SG);2014;1310.0;216650.0
4468;Ambulante jeugdzorg;Amsterdam (SG);2011;6910.0;1234720.0
4469;Ambulante jeugdzorg;Amsterdam (SG);2012;7010.0;1278750.0
4470;Ambulante jeugdzorg;Amsterdam (SG);2013;6375.0;1065070.0
4471;Ambulante jeugdzorg;Amsterdam (SG);2014;5335.0;840200.0
4472;Ambulante jeugdzorg;Haarlem (SG);2011;820.0;147050.0
4473;Ambulante jeugdzorg;Haarlem (SG);2012;755.0;148150.0
4474;Ambulante jeugdzorg;Haarlem (SG);2013;855.0;157870.0
4475;Ambulante jeugdzorg;Haarlem (SG);2014;965.0;163470.0
4476;Ambulante jeugdzorg;Leiden (SG);2011;1565.0;330210.0
4477;Ambulante jeugdzorg;Leiden (SG);2012;1515.0;325870.0
4478;Ambulante jeugdzorg;Leiden (SG);2013;1500.0;328930.0
4479;Ambulante jeugdzorg;Leiden (SG);2014;1525.0;323230.0
4480;Ambulante jeugdzorg;'s-Gravenhage (SG);2011;4730.0;999670.0
4481;Ambulante jeugdzorg;'s-Gravenhage (SG);2012;5175.0;1114330.0
4482;Ambulante jeugdzorg;'s-Gravenhage (SG);2013;5410.0;1113890.0
4483;Ambulante jeugdzorg;'s-Gravenhage (SG);2014;5775.0;1198930.0
4484;Ambulante jeugdzorg;Rotterdam (SG);2011;5330.0;1112740.0
4485;Ambulante jeugdzorg;Rotterdam (SG);2012;5350.0;1125170.0
4486;Ambulante jeugdzorg;Rotterdam (SG);2013;5670.0;1194070.0
4487;Ambulante jeugdzorg;Rotterdam (SG);2014;5750.0;1194900.0
4488;Ambulante jeugdzorg;Dordrecht (SG);2011;1165.0;235440.0
4489;Ambulante jeugdzorg;Dordrecht (SG);2012;1075.0;229940.0
4490;Ambulante jeugdzorg;Dordrecht (SG);2013;1220.0;255000.0
4491;Ambulante jeugdzorg;Dordrecht (SG);2014;1210.0;265210.0
4492;Ambulante jeugdzorg;Breda (SG);2011;1195.0;219270.0
4493;Ambulante jeugdzorg;Breda (SG);2012;1185.0;236730.0
4494;Ambulante jeugdzorg;Breda (SG);2013;1265.0;252490.0
4495;Ambulante jeugdzorg;Breda (SG);2014;1205.0;249200.0
4496;Ambulante jeugdzorg;Tilburg (SG);2011;1055.0;186240.0
4497;Ambulante jeugdzorg;Tilburg (SG);2012;1105.0;203210.0
4498;Ambulante jeugdzorg;Tilburg (SG);2013;1160.0;217270.0
4499;Ambulante jeugdzorg;Tilburg (SG);2014;1275.0;231400.0
4500;Ambulante jeugdzorg;'s-Hertogenbosch (SG);2011;620.0;116480.0
4501;Ambulante jeugdzorg;'s-Hertogenbosch (SG);2012;565.0;113710.0
4502;Ambulante jeugdzorg;'s-Hertogenbosch (SG);2013;520.0;112450.0
4503;Ambulante jeugdzorg;'s-Hertogenbosch (SG);2014;595.0;125510.0
4504;Ambulante jeugdzorg;Eindhoven (SG);2011;1330.0;234340.0
4505;Ambulante jeugdzorg;Eindhoven (SG);2012;1400.0;248480.0
4506;Ambulante jeugdzorg;Eindhoven (SG);2013;1385.0;281570.0
4507;Ambulante jeugdzorg;Eindhoven (SG);2014;1215.0;231960.0
4508;Ambulante jeugdzorg;Geleen/Sittard (SG);2011;440.0;79440.0
4509;Ambulante jeugdzorg;Geleen/Sittard (SG);2012;430.0;84920.0
4510;Ambulante jeugdzorg;Geleen/Sittard (SG);2013;445.0;93730.0
4511;Ambulante jeugdzorg;Geleen/Sittard (SG);2014;470.0;103290.0
4512;Ambulante jeugdzorg;Heerlen (SG);2011;1050.0;186480.0
4513;Ambulante jeugdzorg;Heerlen (SG);2012;1095.0;198650.0
4514;Ambulante jeugdzorg;Heerlen (SG);2013;1200.0;234820.0
4515;Ambulante jeugdzorg;Heerlen (SG);2014;1385.0;278190.0
4516;Ambulante jeugdzorg;Maastricht (SG);2011;675.0;123930.0
4517;Ambulante jeugdzorg;Maastricht (SG);2012;710.0;150280.0
4518;Ambulante jeugdzorg;Maastricht (SG);2013;720.0;159770.0
4519;Ambulante jeugdzorg;Maastricht (SG);2014;750.0;162660.0
4520;Ambulante jeugdzorg;Geen grootstedelijke agglomeratie (GA);2011;30090.0;5564120.0
4521;Ambulante jeugdzorg;Geen grootstedelijke agglomeratie (GA);2012;31545.0;6013040.0
4522;Ambulante jeugdzorg;Geen grootstedelijke agglomeratie (GA);2013;33315.0;6363910.0
4523;Ambulante jeugdzorg;Geen grootstedelijke agglomeratie (GA);2014;33380.0;6426310.0
4524;Ambulante jeugdzorg;Groningen (GA);2011;640.0;87050.0
4525;Ambulante jeugdzorg;Groningen (GA);2012;675.0;97920.0
4526;Ambulante jeugdzorg;Groningen (GA);2013;730.0;109530.0
4527;Ambulante jeugdzorg;Groningen (GA);2014;715.0;101400.0
4528;Ambulante jeugdzorg;Leeuwarden (GA);2011;330.0;47570.0
4529;Ambulante jeugdzorg;Leeuwarden (GA);2012;370.0;53650.0
4530;Ambulante jeugdzorg;Leeuwarden (GA);2013;385.0;53020.0
4531;Ambulante jeugdzorg;Leeuwarden (GA);2014;395.0;54790.0
4532;Ambulante jeugdzorg;Zwolle (GA);2011;450.0;100550.0
4533;Ambulante jeugdzorg;Zwolle (GA);2012;460.0;96320.0
4534;Ambulante jeugdzorg;Zwolle (GA);2013;455.0;99440.0
4535;Ambulante jeugdzorg;Zwolle (GA);2014;435.0;95130.0
4536;Ambulante jeugdzorg;Enschede (GA);2011;565.0;112790.0
4537;Ambulante jeugdzorg;Enschede (GA);2012;585.0;131510.0
4538;Ambulante jeugdzorg;Enschede (GA);2013;550.0;114470.0
4539;Ambulante jeugdzorg;Enschede (GA);2014;540.0;116200.0
4540;Ambulante jeugdzorg;Apeldoorn (GA);2011;650.0;128480.0
4541;Ambulante jeugdzorg;Apeldoorn (GA);2012;585.0;118330.0
4542;Ambulante jeugdzorg;Apeldoorn (GA);2013;535.0;104230.0
4543;Ambulante jeugdzorg;Apeldoorn (GA);2014;560.0;108610.0
4544;Ambulante jeugdzorg;Arnhem (GA);2011;720.0;130280.0
4545;Ambulante jeugdzorg;Arnhem (GA);2012;685.0;126380.0
4546;Ambulante jeugdzorg;Arnhem (GA);2013;605.0;111940.0
4547;Ambulante jeugdzorg;Arnhem (GA);2014;570.0;110120.0
4548;Ambulante jeugdzorg;Nijmegen (GA);2011;815.0;158190.0
