ID;Populatie;Geslacht;Persoonskenmerken;Perioden;ParticipatiegraadVerkeersdeelnemers_1;AandeelOVGebruikers_2
2942;Hele bevolking;3;Personen met studentenweekendkaart;2006;;
2943;Hele bevolking;3;Personen met studentenweekendkaart;2007;;
2944;Hele bevolking;3;Personen zonder studenten-OV-kaart;1985;;
2945;Hele bevolking;3;Personen zonder studenten-OV-kaart;1986;;
2946;Hele bevolking;3;Personen zonder studenten-OV-kaart;1987;;
2947;Hele bevolking;3;Personen zonder studenten-OV-kaart;1988;;
2948;Hele bevolking;3;Personen zonder studenten-OV-kaart;1989;;
2949;Hele bevolking;3;Personen zonder studenten-OV-kaart;1990;;
2950;Hele bevolking;3;Personen zonder studenten-OV-kaart;1991;;
2951;Hele bevolking;3;Personen zonder studenten-OV-kaart;1992;;
2952;Hele bevolking;3;Personen zonder studenten-OV-kaart;1993;;
2953;Hele bevolking;3;Personen zonder studenten-OV-kaart;1994;;
2954;Hele bevolking;3;Personen zonder studenten-OV-kaart;1995;80.49;6.09
2955;Hele bevolking;3;Personen zonder studenten-OV-kaart;1996;80.74;6.31
2956;Hele bevolking;3;Personen zonder studenten-OV-kaart;1997;81.36;6.4
2957;Hele bevolking;3;Personen zonder studenten-OV-kaart;1998;81.5;6.43
2958;Hele bevolking;3;Personen zonder studenten-OV-kaart;1999;81.49;7.07
2959;Hele bevolking;3;Personen zonder studenten-OV-kaart;2000;81.16;7.05
2960;Hele bevolking;3;Personen zonder studenten-OV-kaart;2001;80.94;6.81
2961;Hele bevolking;3;Personen zonder studenten-OV-kaart;2002;80.64;6.39
2962;Hele bevolking;3;Personen zonder studenten-OV-kaart;2003;80.86;6.15
2963;Hele bevolking;3;Personen zonder studenten-OV-kaart;2004;82.45;6.39
2964;Hele bevolking;3;Personen zonder studenten-OV-kaart;2005;81.64;6.31
2965;Hele bevolking;3;Personen zonder studenten-OV-kaart;2006;81.68;6.41
2966;Hele bevolking;3;Personen zonder studenten-OV-kaart;2007;81.97;6.41
2967;Hele bevolking;3;Geen auto beschikbaar;1985;71.28;12.63
2968;Hele bevolking;3;Geen auto beschikbaar;1986;70.72;13.71
2969;Hele bevolking;3;Geen auto beschikbaar;1987;73.21;13.91
2970;Hele bevolking;3;Geen auto beschikbaar;1988;72.91;15.19
2971;Hele bevolking;3;Geen auto beschikbaar;1989;75.13;14.38
2972;Hele bevolking;3;Geen auto beschikbaar;1990;74.49;14.28
2973;Hele bevolking;3;Geen auto beschikbaar;1991;72.94;16.34
2974;Hele bevolking;3;Geen auto beschikbaar;1992;71.27;16.93
2975;Hele bevolking;3;Geen auto beschikbaar;1993;71.28;16.13
2976;Hele bevolking;3;Geen auto beschikbaar;1994;71.61;15.02
2977;Hele bevolking;3;Geen auto beschikbaar;1995;70.54;14.7
2978;Hele bevolking;3;Geen auto beschikbaar;1996;71.45;15.5
2979;Hele bevolking;3;Geen auto beschikbaar;1997;71.67;15.62
2980;Hele bevolking;3;Geen auto beschikbaar;1998;70.97;15.51
2981;Hele bevolking;3;Geen auto beschikbaar;1999;70.83;15.36
2982;Hele bevolking;3;Geen auto beschikbaar;2000;70.25;16.09
2983;Hele bevolking;3;Geen auto beschikbaar;2001;70.61;16.06
2984;Hele bevolking;3;Geen auto beschikbaar;2002;69.44;15.29
2985;Hele bevolking;3;Geen auto beschikbaar;2003;69.7;15.26
2986;Hele bevolking;3;Geen auto beschikbaar;2004;70.88;15.73
2987;Hele bevolking;3;Geen auto beschikbaar;2005;70.18;16.01
2988;Hele bevolking;3;Geen auto beschikbaar;2006;71.68;15.83
2989;Hele bevolking;3;Geen auto beschikbaar;2007;71.56;16.44
2990;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1985;82.41;4.39
2991;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1986;79.68;3.65
2992;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1987;78.89;4.82
2993;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1988;80.58;4.2
2994;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1989;82.02;5.09
2995;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1990;84.48;5.06
2996;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1991;79.03;5.92
2997;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1992;81.81;6.24
2998;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1993;83.22;6.13
2999;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1994;83.21;6.47
3000;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1995;82.88;6.3
3001;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1996;82.48;6.24
3002;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1997;82.57;6.27
3003;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1998;83.23;7.03
3004;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;1999;85.15;7.96
3005;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;2000;84.16;7.41
3006;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;2001;83.64;7.8
3007;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;2002;83.7;7.28
3008;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;2003;83.68;7.31
3009;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;2004;84.85;7.57
3010;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;2005;83.88;7.36
3011;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;2006;82.85;8.03
3012;Hele bevolking;3;Wel rijbewijs en soms auto beschikbaar;2007;83.12;8.91
3013;Hele bevolking;3;Wel rijbewijs en autobezitter;1985;83.69;2.32
3014;Hele bevolking;3;Wel rijbewijs en autobezitter;1986;85.07;2.08
3015;Hele bevolking;3;Wel rijbewijs en autobezitter;1987;86.08;2.16
3016;Hele bevolking;3;Wel rijbewijs en autobezitter;1988;87.13;1.96
3017;Hele bevolking;3;Wel rijbewijs en autobezitter;1989;88.49;1.99
3018;Hele bevolking;3;Wel rijbewijs en autobezitter;1990;88.32;2.81
3019;Hele bevolking;3;Wel rijbewijs en autobezitter;1991;85.55;3.32
3020;Hele bevolking;3;Wel rijbewijs en autobezitter;1992;85.33;2.82
3021;Hele bevolking;3;Wel rijbewijs en autobezitter;1993;84.54;2.84
3022;Hele bevolking;3;Wel rijbewijs en autobezitter;1994;85.74;2.57
3023;Hele bevolking;3;Wel rijbewijs en autobezitter;1995;85.86;2.14
3024;Hele bevolking;3;Wel rijbewijs en autobezitter;1996;86.13;2.55
3025;Hele bevolking;3;Wel rijbewijs en autobezitter;1997;87.21;2.75
3026;Hele bevolking;3;Wel rijbewijs en autobezitter;1998;87.06;2.75
3027;Hele bevolking;3;Wel rijbewijs en autobezitter;1999;87.08;3.19
3028;Hele bevolking;3;Wel rijbewijs en autobezitter;2000;86.89;3.34
3029;Hele bevolking;3;Wel rijbewijs en autobezitter;2001;86.37;3.08
3030;Hele bevolking;3;Wel rijbewijs en autobezitter;2002;86.45;2.88
3031;Hele bevolking;3;Wel rijbewijs en autobezitter;2003;86.25;3.0
3032;Hele bevolking;3;Wel rijbewijs en autobezitter;2004;88.2;3.27
3033;Hele bevolking;3;Wel rijbewijs en autobezitter;2005;87.57;3.1
3034;Hele bevolking;3;Wel rijbewijs en autobezitter;2006;87.21;3.08
3035;Hele bevolking;3;Wel rijbewijs en autobezitter;2007;87.65;3.53
3036;Personen >= 12 jr;1;Totaal persoonskenmerken;1985;81.45;7.49
3037;Personen >= 12 jr;1;Totaal persoonskenmerken;1986;81.13;7.41
3038;Personen >= 12 jr;1;Totaal persoonskenmerken;1987;82.19;7.95
3039;Personen >= 12 jr;1;Totaal persoonskenmerken;1988;82.9;8.22
3040;Personen >= 12 jr;1;Totaal persoonskenmerken;1989;83.91;7.73
3041;Personen >= 12 jr;1;Totaal persoonskenmerken;1990;84.22;8.0
3042;Personen >= 12 jr;1;Totaal persoonskenmerken;1991;81.7;9.16
3043;Personen >= 12 jr;1;Totaal persoonskenmerken;1992;81.98;9.57
3044;Personen >= 12 jr;1;Totaal persoonskenmerken;1993;81.67;9.31
3045;Personen >= 12 jr;1;Totaal persoonskenmerken;1994;82.17;8.46
3046;Personen >= 12 jr;1;Totaal persoonskenmerken;1995;82.02;8.27
3047;Personen >= 12 jr;1;Totaal persoonskenmerken;1996;82.27;8.36
3048;Personen >= 12 jr;1;Totaal persoonskenmerken;1997;82.77;8.38
3049;Personen >= 12 jr;1;Totaal persoonskenmerken;1998;82.81;8.37
3050;Personen >= 12 jr;1;Totaal persoonskenmerken;1999;82.91;8.63
3051;Personen >= 12 jr;1;Totaal persoonskenmerken;2000;82.64;8.54
3052;Personen >= 12 jr;1;Totaal persoonskenmerken;2001;82.42;8.48
3053;Personen >= 12 jr;1;Totaal persoonskenmerken;2002;82.1;7.97
3054;Personen >= 12 jr;1;Totaal persoonskenmerken;2003;82.54;7.82
3055;Personen >= 12 jr;1;Totaal persoonskenmerken;2004;83.85;8.22
3056;Personen >= 12 jr;1;Totaal persoonskenmerken;2005;83.25;8.07
3057;Personen >= 12 jr;1;Totaal persoonskenmerken;2006;82.76;7.9
3058;Personen >= 12 jr;1;Totaal persoonskenmerken;2007;83.08;8.07
3059;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1985;;
3060;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1986;;
3061;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1987;;
3062;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1988;;
3063;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1989;;
3064;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1990;;
3065;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1991;;
3066;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1992;;
3067;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1993;;
3068;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1994;;
3069;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1995;;
3070;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1996;;
3071;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1997;;
3072;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1998;;
3073;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;1999;;
3074;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;2000;;
3075;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;2001;;
3076;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;2002;;
3077;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;2003;;
3078;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;2004;;
3079;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;2005;;
3080;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;2006;;
3081;Personen >= 12 jr;1;Jonger dan 12 jaar - geen eigen inkomen;2007;;
3082;Personen >= 12 jr;1;Jaarinkomen: geen;1985;80.71;7.09
3083;Personen >= 12 jr;1;Jaarinkomen: geen;1986;80.89;6.82
3084;Personen >= 12 jr;1;Jaarinkomen: geen;1987;81.59;6.82
3085;Personen >= 12 jr;1;Jaarinkomen: geen;1988;81.33;6.89
3086;Personen >= 12 jr;1;Jaarinkomen: geen;1989;83.7;7.16
3087;Personen >= 12 jr;1;Jaarinkomen: geen;1990;83.45;6.85
3088;Personen >= 12 jr;1;Jaarinkomen: geen;1991;81.12;8.72
3089;Personen >= 12 jr;1;Jaarinkomen: geen;1992;81.82;9.16
3090;Personen >= 12 jr;1;Jaarinkomen: geen;1993;81.73;8.81
3091;Personen >= 12 jr;1;Jaarinkomen: geen;1994;81.76;7.42
3092;Personen >= 12 jr;1;Jaarinkomen: geen;1995;81.49;7.52
3093;Personen >= 12 jr;1;Jaarinkomen: geen;1996;81.34;7.67
3094;Personen >= 12 jr;1;Jaarinkomen: geen;1997;81.92;7.58
3095;Personen >= 12 jr;1;Jaarinkomen: geen;1998;81.79;7.22
3096;Personen >= 12 jr;1;Jaarinkomen: geen;1999;82.31;10.13
3097;Personen >= 12 jr;1;Jaarinkomen: geen;2000;81.87;9.43
3098;Personen >= 12 jr;1;Jaarinkomen: geen;2001;81.46;9.98
3099;Personen >= 12 jr;1;Jaarinkomen: geen;2002;80.12;8.87
3100;Personen >= 12 jr;1;Jaarinkomen: geen;2003;79.72;10.53
3101;Personen >= 12 jr;1;Jaarinkomen: geen;2004;82.63;10.0
3102;Personen >= 12 jr;1;Jaarinkomen: geen;2005;80.83;10.13
3103;Personen >= 12 jr;1;Jaarinkomen: geen;2006;80.47;10.19
3104;Personen >= 12 jr;1;Jaarinkomen: geen;2007;80.46;10.6
3105;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1985;83.13;8.84
3106;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1986;83.2;8.72
3107;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1987;84.93;10.3
3108;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1988;83.83;13.59
3109;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1989;86.22;11.64
3110;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1990;82.54;10.76
3111;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1991;81.83;13.95
3112;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1992;80.6;15.9
3113;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1993;77.81;15.82
3114;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1994;79.32;14.33
3115;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1995;79.13;13.58
3116;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1996;79.78;13.01
3117;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1997;80.35;12.89
3118;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1998;79.88;12.44
3119;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;1999;81.56;13.1
3120;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;2000;81.74;13.29
3121;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;2001;81.07;13.35
3122;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;2002;81.78;13.52
3123;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;2003;79.74;12.54
3124;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;2004;82.46;11.62
3125;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;2005;81.42;13.96
3126;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;2006;81.26;14.24
3127;Personen >= 12 jr;1;Jaarinkomen: minder dan 7 500 euro;2007;80.6;16.23
3128;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1985;75.63;9.7
3129;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1986;75.44;9.56
3130;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1987;76.83;11.08
3131;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1988;77.14;10.05
3132;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1989;78.11;9.86
3133;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1990;85.09;9.15
3134;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1991;80.3;9.39
3135;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1992;81.08;9.47
3136;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1993;81.4;8.84
3137;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1994;80.41;8.23
3138;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1995;80.43;7.96
3139;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1996;81.09;8.29
3140;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1997;81.42;7.95
3141;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1998;81.61;8.38
3142;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;1999;78.98;8.18
3143;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;2000;78.51;8.09
3144;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;2001;78.09;8.1
3145;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;2002;78.72;7.44
3146;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;2003;77.7;7.2
3147;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;2004;80.89;8.22
3148;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;2005;78.94;7.16
3149;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;2006;78.0;5.76
3150;Personen >= 12 jr;1;Jaarinkomen: 7 500 tot 15 000 euro;2007;78.81;7.04
3151;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1985;83.13;7.42
3152;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1986;81.46;7.96
3153;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1987;82.06;8.62
3154;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1988;83.97;9.45
3155;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1989;85.09;8.51
3156;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1990;89.39;6.95
3157;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1991;85.76;7.77
3158;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1992;86.76;8.1
3159;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1993;86.48;8.65
3160;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1994;87.5;7.23
3161;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1995;87.5;7.2
3162;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1996;86.41;7.1
3163;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1997;86.79;7.56
3164;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1998;87.02;7.63
3165;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;1999;87.86;8.32
3166;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;2000;87.69;7.92
3167;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;2001;86.75;7.54
3168;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;2002;86.68;7.46
3169;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;2003;87.51;7.16
3170;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;2004;88.85;8.25
3171;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;2005;87.63;6.6
3172;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;2006;87.23;7.16
3173;Personen >= 12 jr;1;Jaarinkomen: 15 000 tot 22 500 euro;2007;87.09;6.52
3174;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1985;87.94;6.75
3175;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1986;87.2;7.38
3176;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1987;87.98;6.46
3177;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1988;88.32;7.55
3178;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1989;90.06;6.4
3179;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1990;89.54;6.19
3180;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1991;87.59;7.46
3181;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1992;87.66;6.47
3182;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1993;89.29;6.16
3183;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1994;88.07;6.41
3184;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1995;88.0;6.72
3185;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1996;88.62;6.58
3186;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1997;88.7;6.88
3187;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1998;89.13;7.09
3188;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;1999;89.64;7.38
3189;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;2000;89.07;7.49
3190;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;2001;88.84;7.74
3191;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;2002;89.02;7.46
3192;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;2003;89.87;6.94
3193;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;2004;90.14;7.82
3194;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;2005;90.14;6.64
3195;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;2006;89.35;7.64
3196;Personen >= 12 jr;1;Jaarinkomen: 22 500 tot 30 000 euro;2007;89.68;6.67
3197;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1985;86.48;5.82
3198;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1986;88.21;5.42
3199;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1987;88.34;5.9
3200;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1988;88.43;5.94
3201;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1989;89.28;6.04
3202;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1990;89.65;7.33
3203;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1991;89.52;7.7
3204;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1992;88.93;6.74
3205;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1993;88.67;5.83
3206;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1994;89.1;6.41
3207;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1995;89.23;6.14
3208;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1996;88.73;6.41
3209;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1997;89.52;7.05
3210;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1998;89.69;7.11
3211;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;1999;90.51;7.0
3212;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;2000;90.09;7.21
3213;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;2001;90.14;6.84
3214;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;2002;89.28;6.92
3215;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;2003;89.52;6.67
3216;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;2004;91.23;7.2
3217;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;2005;90.65;7.29
3218;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;2006;89.53;7.21
3219;Personen >= 12 jr;1;Jaarinkomen: 30 000 euro of meer;2007;90.85;7.44
3220;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1985;;
3221;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1986;;
3222;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1987;;
3223;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1988;;
3224;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1989;;
3225;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1990;;
3226;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1991;;
3227;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1992;;
3228;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1993;;
3229;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1994;;
3230;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1995;;
3231;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1996;;
3232;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1997;;
3233;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1998;;
3234;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;1999;;
3235;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;2000;;
3236;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;2001;;
3237;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;2002;;
3238;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;2003;;
3239;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;2004;;
3240;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;2005;;
3241;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;2006;;
3242;Personen >= 12 jr;1;Onderwijsniveau: personen < 12 jaar;2007;;
3243;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1985;73.45;6.59
3244;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1986;74.18;6.1
3245;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1987;74.78;6.72
3246;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1988;76.15;6.99
3247;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1989;77.47;7.14
3248;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1990;78.25;6.51
3249;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1991;74.52;6.36
3250;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1992;74.09;7.24
3251;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1993;73.28;7.5
3252;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1994;72.9;5.9
3253;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1995;72.32;5.97
3254;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1996;72.53;5.99
3255;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1997;72.74;5.85
3256;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1998;73.09;5.54
3257;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;1999;72.74;6.15
3258;Personen >= 12 jr;1;Onderwijsniveau: basisonderwijs;2000;72.79;6.15
